year,pgisced97,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2002,higher vocational,1. Quintil,,,,,,,,,,,,
2002,higher vocational,2. Quintil,,,,,,,,,,,,
2002,higher vocational,3. Quintil,,,,,,,,,,,,
2002,higher vocational,4. Quintil,,,,,,,,,,,,
2002,higher vocational,5. Quintil,,,,,,,,,,,,
2002,higher education,1. Quintil,,,,,,,,,,,,
2002,higher education,2. Quintil,,,,,,,,,,,,
2002,higher education,3. Quintil,,,,,,,,,,,,
2002,higher education,4. Quintil,,,,,,,,,,,,
2002,higher education,5. Quintil,,,,,,,,,,,,
2003,-5,-6,,,,,,,,,,,,
2003,-1,1. Quintil,,,,,,,,,,,,
2003,-1,2. Quintil,,,,,,,,,,,,
2003,-1,3. Quintil,,,,,,,,,,,,
2003,-1,4. Quintil,,,,,,,,,,,,
2003,-1,5. Quintil,,,,,,,,,,,,
2003,in school,-6,,,,,,,,,,,,
2003,in school,1. Quintil,,,,,,,,,,,,
2003,in school,2. Quintil,,,,,,,,,,,,
2003,in school,3. Quintil,,,,,,,,,,,,
2003,in school,4. Quintil,,,,,,,,,,,,
2003,in school,5. Quintil,,,,,,,,,,,,
2003,inadequately,-6,,,,,,,,,,,,
2003,inadequately,1. Quintil,,,,,,,,,,,,
2003,inadequately,2. Quintil,,,,,,,,,,,,
2003,inadequately,3. Quintil,,,,,,,,,,,,
2003,inadequately,4. Quintil,,,,,,,,,,,,
2003,inadequately,5. Quintil,,,,,,,,,,,,
2003,general elemantary,-6,,,,,,,,,,,,
2003,general elemantary,1. Quintil,,,,,,,,,,,,
2003,general elemantary,2. Quintil,,,,,,,,,,,,
2003,general elemantary,3. Quintil,,,,,,,,,,,,
2003,general elemantary,4. Quintil,,,,,,,,,,,,
2003,general elemantary,5. Quintil,,,,,,,,,,,,
2003,middle vocational,-6,,,,,,,,,,,,
2003,middle vocational,1. Quintil,,,,,,,,,,,,
2003,middle vocational,2. Quintil,,,,,,,,,,,,
2003,middle vocational,3. Quintil,,,,,,,,,,,,
2003,middle vocational,4. Quintil,,,,,,,,,,,,
2003,middle vocational,5. Quintil,,,,,,,,,,,,
2003,vocational + Abi,1. Quintil,,,,,,,,,,,,
2003,vocational + Abi,2. Quintil,,,,,,,,,,,,
2003,vocational + Abi,3. Quintil,,,,,,,,,,,,
2003,vocational + Abi,4. Quintil,,,,,,,,,,,,
2003,vocational + Abi,5. Quintil,,,,,,,,,,,,
2003,higher vocational,1. Quintil,,,,,,,,,,,,
2003,higher vocational,2. Quintil,,,,,,,,,,,,
2003,higher vocational,3. Quintil,,,,,,,,,,,,
2003,higher vocational,4. Quintil,,,,,,,,,,,,
2003,higher vocational,5. Quintil,,,,,,,,,,,,
2003,higher education,1. Quintil,,,,,,,,,,,,
2003,higher education,2. Quintil,,,,,,,,,,,,
2003,higher education,3. Quintil,,,,,,,,,,,,
2003,higher education,4. Quintil,,,,,,,,,,,,
2003,higher education,5. Quintil,,,,,,,,,,,,
2004,-5,-6,,,,,,,,,,,,
2004,-1,1. Quintil,5.378609113423655,5.00521284437851,5.7520053824688,3.0,6.0,8.0,0.0,10.0,6.0,5.0,8.0,61.0
2004,-1,2. Quintil,6.289299698887739,5.979024511264173,6.599574886511306,5.0,7.0,8.0,0.5,10.0,7.0,6.0,9.0,65.0
2004,-1,3. Quintil,7.14010801425647,6.834183096313402,7.446032932199539,7.0,7.0,8.04184456216515,5.437233156752276,9.604611405412873,7.0,6.0,7.0,48.0
2004,-1,4. Quintil,7.2318689435441295,6.941875507148855,7.521862379939404,5.959329966809666,7.606632221852284,9.0,1.3983249170241665,10.0,8.0,7.0,9.0,50.0
2004,-1,5. Quintil,8.46731490139459,8.1798593277089,8.754770475080278,7.900134110390769,9.0,10.0,4.750335275976923,10.0,9.0,8.0,10.0,31.0
2004,in school,-6,,,,,,,,,,,,
2004,in school,1. Quintil,,,,,,,,,,,,
2004,in school,2. Quintil,7.340120566945482,7.151650385120422,7.528590748770543,7.0,7.0,8.0,5.5,9.5,7.0,6.0,7.0,54.0
2004,in school,3. Quintil,7.383534320200677,7.214407337463316,7.552661302938037,6.0,7.0,9.0,2.0,10.0,7.0,6.0,7.0,74.0
2004,in school,4. Quintil,7.2933458665844695,7.135509855804227,7.451181877364712,6.585619937578955,8.0,8.0,4.464049843947388,10.0,8.0,8.0,9.0,84.0
2004,in school,5. Quintil,7.6444605781458534,7.477310081886797,7.81161107440491,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,100.0
2004,inadequately,-6,,,,,,,,,,,,
2004,inadequately,1. Quintil,3.828230796499465,3.6272007867976406,4.02926080620129,3.0,4.0,5.0,0.0,8.0,4.0,3.0,4.0249999999999995,94.0
2004,inadequately,2. Quintil,3.5832519594839076,3.2573831227518157,3.9091207962159995,1.0,3.9275795374700864,5.0,0.0,8.0,4.0,3.0,5.0249999999999995,55.0
2004,inadequately,3. Quintil,3.9212895502414944,3.595210690257163,4.247368410225826,2.0,5.0,5.0,0.0,8.0,5.0,5.0,8.0,37.0
2004,inadequately,4. Quintil,,,,,,,,,,,,
2004,inadequately,5. Quintil,,,,,,,,,,,,
2004,general elemantary,-6,,,,,,,,,,,,
2004,general elemantary,1. Quintil,5.0492137793057905,4.953210754722229,5.145216803889352,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,550.0
2004,general elemantary,2. Quintil,5.644633942705708,5.5557535549407255,5.73351433047069,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,647.0
2004,general elemantary,3. Quintil,6.0788906983999,5.9829316664808765,6.174849730318924,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,535.0
2004,general elemantary,4. Quintil,5.716904887782138,5.603684395153877,5.830125380410399,5.0,5.823593898736346,8.0,0.5,10.0,6.0,6.0,7.0,388.0
2004,general elemantary,5. Quintil,5.944153593133821,5.778310574788122,6.10999661147952,5.0,6.0,8.0,0.5,10.0,6.0,6.0,7.0,170.0
2004,middle vocational,-6,,,,,,,,,,,,
2004,middle vocational,1. Quintil,6.198155357551571,6.139631649180014,6.256679065923128,5.0,6.0,8.0,0.5,10.0,6.0,5.974999999999994,6.0,1194.0
2004,middle vocational,2. Quintil,6.582509509552611,6.541696606754772,6.62332241235045,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1928.0
2004,middle vocational,3. Quintil,6.7755362962473535,6.739656460416012,6.811416132078695,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2512.0
2004,middle vocational,4. Quintil,6.795448407806013,6.758177445265621,6.832719370346406,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2439.0
2004,middle vocational,5. Quintil,7.090104133380674,7.050185397694136,7.130022869067211,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1836.0
2004,vocational + Abi,1. Quintil,7.088664864757215,6.897064208682838,7.280265520831591,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,101.0
2004,vocational + Abi,2. Quintil,7.206894690388557,7.045412473739002,7.368376907038113,6.0,8.0,9.0,2.0,10.0,8.0,8.0,9.0,139.0
2004,vocational + Abi,3. Quintil,7.550178101689809,7.445927404158548,7.654428799221071,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,239.0
2004,vocational + Abi,4. Quintil,7.517822231261197,7.411395289131856,7.624249173390537,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,288.0
2004,vocational + Abi,5. Quintil,7.513600631492205,7.431562397083087,7.595638865901322,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,350.0
2004,higher vocational,1. Quintil,6.7582015193493215,6.533650472495844,6.982752566202799,5.0,7.0,8.0,1.0,10.0,7.0,6.0,8.0,79.0
2004,higher vocational,2. Quintil,7.116730696363851,6.9923776624987095,7.241083730228992,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,200.0
2004,higher vocational,3. Quintil,7.3215798309628966,7.237955022920173,7.40520463900562,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,378.0
2004,higher vocational,4. Quintil,7.382529761975106,7.3042636676798605,7.460795856270352,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,442.0
2004,higher vocational,5. Quintil,7.421184533598873,7.3392088880972945,7.503160179100451,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,404.0
2004,higher education,1. Quintil,7.654358179429842,7.488339204371226,7.820377154488458,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,139.0
2004,higher education,2. Quintil,7.59288395033161,7.476556446666671,7.7092114539965495,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,257.0
2004,higher education,3. Quintil,7.8422884884386,7.76792821557328,7.91664876130392,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,511.0
2004,higher education,4. Quintil,8.007178947273662,7.9564537403260225,8.057904154221301,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,946.0
2004,higher education,5. Quintil,8.539551791122891,8.510850152677875,8.568253429567907,8.0,9.0,10.0,5.0,10.0,9.0,9.0,9.0,2226.0
2005,-5,-6,,,,,,,,,,,,
2005,-1,1. Quintil,,,,,,,,,,,,
2005,-1,2. Quintil,,,,,,,,,,,,
2005,-1,3. Quintil,,,,,,,,,,,,
2005,-1,4. Quintil,,,,,,,,,,,,
2005,-1,5. Quintil,,,,,,,,,,,,
2005,in school,-6,,,,,,,,,,,,
2005,in school,1. Quintil,,,,,,,,,,,,
2005,in school,2. Quintil,,,,,,,,,,,,
2005,in school,3. Quintil,,,,,,,,,,,,
2005,in school,4. Quintil,,,,,,,,,,,,
2005,in school,5. Quintil,,,,,,,,,,,,
2005,inadequately,1. Quintil,,,,,,,,,,,,
2005,inadequately,2. Quintil,,,,,,,,,,,,
2005,inadequately,3. Quintil,,,,,,,,,,,,
2005,inadequately,4. Quintil,,,,,,,,,,,,
2005,inadequately,5. Quintil,,,,,,,,,,,,
2005,general elemantary,-6,,,,,,,,,,,,
2005,general elemantary,1. Quintil,,,,,,,,,,,,
2005,general elemantary,2. Quintil,,,,,,,,,,,,
2005,general elemantary,3. Quintil,,,,,,,,,,,,
2005,general elemantary,4. Quintil,,,,,,,,,,,,
2005,general elemantary,5. Quintil,,,,,,,,,,,,
2005,middle vocational,-6,,,,,,,,,,,,
2005,middle vocational,1. Quintil,,,,,,,,,,,,
2005,middle vocational,2. Quintil,,,,,,,,,,,,
2005,middle vocational,3. Quintil,,,,,,,,,,,,
2005,middle vocational,4. Quintil,,,,,,,,,,,,
2005,middle vocational,5. Quintil,,,,,,,,,,,,
2005,vocational + Abi,1. Quintil,,,,,,,,,,,,
2005,vocational + Abi,2. Quintil,,,,,,,,,,,,
2005,vocational + Abi,3. Quintil,,,,,,,,,,,,
2005,vocational + Abi,4. Quintil,,,,,,,,,,,,
2005,vocational + Abi,5. Quintil,,,,,,,,,,,,
2005,higher vocational,1. Quintil,,,,,,,,,,,,
2005,higher vocational,2. Quintil,,,,,,,,,,,,
2005,higher vocational,3. Quintil,,,,,,,,,,,,
2005,higher vocational,4. Quintil,,,,,,,,,,,,
2005,higher vocational,5. Quintil,,,,,,,,,,,,
2005,higher education,1. Quintil,,,,,,,,,,,,
2005,higher education,2. Quintil,,,,,,,,,,,,
2005,higher education,3. Quintil,,,,,,,,,,,,
2005,higher education,4. Quintil,,,,,,,,,,,,
2005,higher education,5. Quintil,,,,,,,,,,,,
2006,-5,-6,,,,,,,,,,,,
2006,-5,2. Quintil,,,,,,,,,,,,
2006,-5,5. Quintil,,,,,,,,,,,,
2006,-1,1. Quintil,,,,,,,,,,,,
2006,-1,2. Quintil,,,,,,,,,,,,
2006,-1,3. Quintil,,,,,,,,,,,,
2006,-1,4. Quintil,,,,,,,,,,,,
2006,-1,5. Quintil,,,,,,,,,,,,
2006,in school,-6,,,,,,,,,,,,
2006,in school,1. Quintil,,,,,,,,,,,,
2006,in school,2. Quintil,,,,,,,,,,,,
2006,in school,3. Quintil,,,,,,,,,,,,
2006,in school,4. Quintil,,,,,,,,,,,,
2006,in school,5. Quintil,,,,,,,,,,,,
2006,inadequately,1. Quintil,,,,,,,,,,,,
2006,inadequately,2. Quintil,,,,,,,,,,,,
2006,inadequately,3. Quintil,,,,,,,,,,,,
2006,inadequately,4. Quintil,,,,,,,,,,,,
2006,inadequately,5. Quintil,,,,,,,,,,,,
2006,general elemantary,-6,,,,,,,,,,,,
2006,general elemantary,1. Quintil,,,,,,,,,,,,
2006,general elemantary,2. Quintil,,,,,,,,,,,,
2006,general elemantary,3. Quintil,,,,,,,,,,,,
2006,general elemantary,4. Quintil,,,,,,,,,,,,
2006,general elemantary,5. Quintil,,,,,,,,,,,,
2006,middle vocational,-6,,,,,,,,,,,,
2006,middle vocational,1. Quintil,,,,,,,,,,,,
2006,middle vocational,2. Quintil,,,,,,,,,,,,
2006,middle vocational,3. Quintil,,,,,,,,,,,,
2006,middle vocational,4. Quintil,,,,,,,,,,,,
2006,middle vocational,5. Quintil,,,,,,,,,,,,
2006,vocational + Abi,1. Quintil,,,,,,,,,,,,
2006,vocational + Abi,2. Quintil,,,,,,,,,,,,
2006,vocational + Abi,3. Quintil,,,,,,,,,,,,
2006,vocational + Abi,4. Quintil,,,,,,,,,,,,
2006,vocational + Abi,5. Quintil,,,,,,,,,,,,
2006,higher vocational,1. Quintil,,,,,,,,,,,,
2006,higher vocational,2. Quintil,,,,,,,,,,,,
2006,higher vocational,3. Quintil,,,,,,,,,,,,
2006,higher vocational,4. Quintil,,,,,,,,,,,,
2006,higher vocational,5. Quintil,,,,,,,,,,,,
2006,higher education,1. Quintil,,,,,,,,,,,,
2006,higher education,2. Quintil,,,,,,,,,,,,
2006,higher education,3. Quintil,,,,,,,,,,,,
2006,higher education,4. Quintil,,,,,,,,,,,,
2006,higher education,5. Quintil,,,,,,,,,,,,
2007,-5,-6,,,,,,,,,,,,
2007,-1,1. Quintil,,,,,,,,,,,,
2007,-1,2. Quintil,,,,,,,,,,,,
2007,-1,3. Quintil,,,,,,,,,,,,
2007,-1,4. Quintil,,,,,,,,,,,,
2007,-1,5. Quintil,,,,,,,,,,,,
2007,in school,-6,,,,,,,,,,,,
2007,in school,1. Quintil,,,,,,,,,,,,
2007,in school,2. Quintil,,,,,,,,,,,,
2007,in school,3. Quintil,,,,,,,,,,,,
2007,in school,4. Quintil,,,,,,,,,,,,
2007,in school,5. Quintil,,,,,,,,,,,,
2007,inadequately,1. Quintil,,,,,,,,,,,,
2007,inadequately,2. Quintil,,,,,,,,,,,,
2007,inadequately,3. Quintil,,,,,,,,,,,,
2007,inadequately,4. Quintil,,,,,,,,,,,,
2007,inadequately,5. Quintil,,,,,,,,,,,,
2007,general elemantary,-6,,,,,,,,,,,,
2007,general elemantary,1. Quintil,,,,,,,,,,,,
2007,general elemantary,2. Quintil,,,,,,,,,,,,
2007,general elemantary,3. Quintil,,,,,,,,,,,,
2007,general elemantary,4. Quintil,,,,,,,,,,,,
2007,general elemantary,5. Quintil,,,,,,,,,,,,
2007,middle vocational,-6,,,,,,,,,,,,
2007,middle vocational,1. Quintil,,,,,,,,,,,,
2007,middle vocational,2. Quintil,,,,,,,,,,,,
2007,middle vocational,3. Quintil,,,,,,,,,,,,
2007,middle vocational,4. Quintil,,,,,,,,,,,,
2007,middle vocational,5. Quintil,,,,,,,,,,,,
2007,vocational + Abi,1. Quintil,,,,,,,,,,,,
2007,vocational + Abi,2. Quintil,,,,,,,,,,,,
2007,vocational + Abi,3. Quintil,,,,,,,,,,,,
2007,vocational + Abi,4. Quintil,,,,,,,,,,,,
2007,vocational + Abi,5. Quintil,,,,,,,,,,,,
2007,higher vocational,1. Quintil,,,,,,,,,,,,
2007,higher vocational,2. Quintil,,,,,,,,,,,,
2007,higher vocational,3. Quintil,,,,,,,,,,,,
2007,higher vocational,4. Quintil,,,,,,,,,,,,
2007,higher vocational,5. Quintil,,,,,,,,,,,,
2007,higher education,1. Quintil,,,,,,,,,,,,
2007,higher education,2. Quintil,,,,,,,,,,,,
2007,higher education,3. Quintil,,,,,,,,,,,,
2007,higher education,4. Quintil,,,,,,,,,,,,
2007,higher education,5. Quintil,,,,,,,,,,,,
2008,-5,-6,,,,,,,,,,,,
2008,-1,1. Quintil,5.882540737946461,5.574799680509584,6.190281795383338,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0,79.0
2008,-1,2. Quintil,7.1976069904469915,6.880357734663906,7.514856246230077,6.0,8.0,9.0,1.5,10.0,8.0,7.0,9.0,54.0
2008,-1,3. Quintil,7.211364847337052,6.989760786232833,7.4329689084412705,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,61.0
2008,-1,4. Quintil,6.564318275170775,6.209688046286065,6.918948504055486,4.0,8.0,9.0,0.0,10.0,8.0,7.0,10.0,67.0
2008,-1,5. Quintil,7.648153433823227,7.379633171907319,7.916673695739135,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,57.0
2008,in school,-6,,,,,,,,,,,,
2008,in school,1. Quintil,7.366040391965648,7.130167033757751,7.601913750173545,6.873113750546577,7.0,9.0,3.6827843763664423,10.0,7.0,6.0,7.0,43.0
2008,in school,2. Quintil,6.905118932226269,6.629014047832809,7.18122381661973,6.0,7.0,8.0,3.0,10.0,7.0,6.0,8.0,45.0
2008,in school,3. Quintil,7.1592967380606,6.967937058895449,7.350656417225751,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,77.0
2008,in school,4. Quintil,7.571634571862263,7.404639100837466,7.73863004288706,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,91.0
2008,in school,5. Quintil,7.922681920245379,7.77226095632793,8.073102884162829,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,92.0
2008,inadequately,1. Quintil,3.3115236028766564,3.052840267387093,3.5702069383662196,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0249999999999995,73.0
2008,inadequately,2. Quintil,4.439211729745712,4.0176183219728685,4.860805137518556,3.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0,31.0
2008,inadequately,3. Quintil,,,,,,,,,,,,
2008,inadequately,4. Quintil,,,,,,,,,,,,
2008,inadequately,5. Quintil,,,,,,,,,,,,
2008,general elemantary,-6,,,,,,,,,,,,
2008,general elemantary,1. Quintil,5.20548698328116,5.084463285141833,5.326510681420487,3.0,5.0,7.0,0.0,10.0,5.0,4.974999999999994,5.0,413.0
2008,general elemantary,2. Quintil,5.937067910960984,5.8321773640635435,6.041958457858424,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,462.0
2008,general elemantary,3. Quintil,6.147677462957381,6.037341443715106,6.258013482199655,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,431.0
2008,general elemantary,4. Quintil,6.305050957003704,6.185356062541594,6.424745851465815,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,333.0
2008,general elemantary,5. Quintil,6.281703928568304,6.100471825240395,6.462936031896214,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0,145.0
2008,middle vocational,-6,,,,,,,,,,,,
2008,middle vocational,1. Quintil,6.465026517657343,6.398124275317611,6.531928759997075,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,1007.0
2008,middle vocational,2. Quintil,6.767002664033073,6.720252201953468,6.813753126112678,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1514.0
2008,middle vocational,3. Quintil,6.87660688433889,6.8363973978598045,6.916816370817975,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2049.0
2008,middle vocational,4. Quintil,6.930851844343362,6.893892935659304,6.96781075302742,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2318.0
2008,middle vocational,5. Quintil,7.259875324109464,7.222294921858303,7.297455726360624,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1959.0
2008,vocational + Abi,1. Quintil,6.854974580023957,6.632244280448291,7.077704879599623,5.375302276046189,7.783277606210461,8.0,1.4382556901154726,10.0,8.0,8.0,9.024999999999999,85.0
2008,vocational + Abi,2. Quintil,7.254984718714794,7.064902688940481,7.445066748489107,6.216838663518937,8.0,9.0,2.042096658797342,10.0,8.0,8.0,9.0,131.0
2008,vocational + Abi,3. Quintil,7.564587257273662,7.464764871379335,7.66440964316799,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,200.0
2008,vocational + Abi,4. Quintil,7.772442268932116,7.674482522009198,7.870402015855035,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,289.0
2008,vocational + Abi,5. Quintil,7.750084573079285,7.6752071446921315,7.824962001466438,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,355.0
2008,higher vocational,1. Quintil,7.380941886956202,7.176637804374989,7.585245969537414,7.0,7.7828849436716245,8.0,5.5,9.5,8.0,8.0,9.0,57.0
2008,higher vocational,2. Quintil,7.549380021537086,7.40641417390294,7.692345869171232,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,150.0
2008,higher vocational,3. Quintil,7.298587935022085,7.196501451238995,7.400674418805175,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,278.0
2008,higher vocational,4. Quintil,7.361715978007033,7.2783977503679465,7.445034205646119,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,381.0
2008,higher vocational,5. Quintil,7.700854406480536,7.631708819260169,7.769999993700903,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,425.0
2008,higher education,1. Quintil,7.991709690538017,7.846703454407705,8.13671592666833,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,128.0
2008,higher education,2. Quintil,8.060976048978265,7.953049961896992,8.168902136059538,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,246.0
2008,higher education,3. Quintil,8.14211851059026,8.069541689629002,8.214695331551518,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,488.0
2008,higher education,4. Quintil,8.273233905794237,8.225331686021281,8.321136125567193,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0,858.0
2008,higher education,5. Quintil,8.62290099297246,8.596229234307442,8.649572751637477,8.0,9.0,10.0,5.0,10.0,9.0,9.0,9.0,2290.0
2009,-5,-6,,,,,,,,,,,,
2009,-1,1. Quintil,,,,,,,,,,,,
2009,-1,2. Quintil,,,,,,,,,,,,
2009,-1,3. Quintil,,,,,,,,,,,,
2009,-1,4. Quintil,,,,,,,,,,,,
2009,-1,5. Quintil,,,,,,,,,,,,
2009,in school,-6,,,,,,,,,,,,
2009,in school,1. Quintil,,,,,,,,,,,,
2009,in school,2. Quintil,,,,,,,,,,,,
2009,in school,3. Quintil,,,,,,,,,,,,
2009,in school,4. Quintil,,,,,,,,,,,,
2009,in school,5. Quintil,,,,,,,,,,,,
2009,inadequately,1. Quintil,,,,,,,,,,,,
2009,inadequately,2. Quintil,,,,,,,,,,,,
2009,inadequately,3. Quintil,,,,,,,,,,,,
2009,inadequately,4. Quintil,,,,,,,,,,,,
2009,inadequately,5. Quintil,,,,,,,,,,,,
2009,general elemantary,-6,,,,,,,,,,,,
2009,general elemantary,1. Quintil,,,,,,,,,,,,
2009,general elemantary,2. Quintil,,,,,,,,,,,,
2009,general elemantary,3. Quintil,,,,,,,,,,,,
2009,general elemantary,4. Quintil,,,,,,,,,,,,
2009,general elemantary,5. Quintil,,,,,,,,,,,,
2009,middle vocational,-6,,,,,,,,,,,,
2009,middle vocational,1. Quintil,,,,,,,,,,,,
2009,middle vocational,2. Quintil,,,,,,,,,,,,
2009,middle vocational,3. Quintil,,,,,,,,,,,,
2009,middle vocational,4. Quintil,,,,,,,,,,,,
2009,middle vocational,5. Quintil,,,,,,,,,,,,
2009,vocational + Abi,1. Quintil,,,,,,,,,,,,
2009,vocational + Abi,2. Quintil,,,,,,,,,,,,
2009,vocational + Abi,3. Quintil,,,,,,,,,,,,
2009,vocational + Abi,4. Quintil,,,,,,,,,,,,
2009,vocational + Abi,5. Quintil,,,,,,,,,,,,
2009,higher vocational,1. Quintil,,,,,,,,,,,,
2009,higher vocational,2. Quintil,,,,,,,,,,,,
2009,higher vocational,3. Quintil,,,,,,,,,,,,
2009,higher vocational,4. Quintil,,,,,,,,,,,,
2009,higher vocational,5. Quintil,,,,,,,,,,,,
2009,higher education,1. Quintil,,,,,,,,,,,,
2009,higher education,2. Quintil,,,,,,,,,,,,
2009,higher education,3. Quintil,,,,,,,,,,,,
2009,higher education,4. Quintil,,,,,,,,,,,,
2009,higher education,5. Quintil,,,,,,,,,,,,
2010,-5,-6,,,,,,,,,,,,
2010,-5,1. Quintil,,,,,,,,,,,,
2010,-1,1. Quintil,,,,,,,,,,,,
2010,-1,2. Quintil,,,,,,,,,,,,
2010,-1,3. Quintil,,,,,,,,,,,,
2010,-1,4. Quintil,,,,,,,,,,,,
2010,-1,5. Quintil,,,,,,,,,,,,
2010,in school,-6,,,,,,,,,,,,
2010,in school,1. Quintil,,,,,,,,,,,,
2010,in school,2. Quintil,,,,,,,,,,,,
2010,in school,3. Quintil,,,,,,,,,,,,
2010,in school,4. Quintil,,,,,,,,,,,,
2010,in school,5. Quintil,,,,,,,,,,,,
2010,inadequately,1. Quintil,,,,,,,,,,,,
2010,inadequately,2. Quintil,,,,,,,,,,,,
2010,inadequately,3. Quintil,,,,,,,,,,,,
2010,inadequately,4. Quintil,,,,,,,,,,,,
2010,inadequately,5. Quintil,,,,,,,,,,,,
2010,general elemantary,-6,,,,,,,,,,,,
2010,general elemantary,1. Quintil,,,,,,,,,,,,
2010,general elemantary,2. Quintil,,,,,,,,,,,,
2010,general elemantary,3. Quintil,,,,,,,,,,,,
2010,general elemantary,4. Quintil,,,,,,,,,,,,
2010,general elemantary,5. Quintil,,,,,,,,,,,,
2010,middle vocational,-6,,,,,,,,,,,,
2010,middle vocational,1. Quintil,,,,,,,,,,,,
2010,middle vocational,2. Quintil,,,,,,,,,,,,
2010,middle vocational,3. Quintil,,,,,,,,,,,,
2010,middle vocational,4. Quintil,,,,,,,,,,,,
2010,middle vocational,5. Quintil,,,,,,,,,,,,
2010,vocational + Abi,1. Quintil,,,,,,,,,,,,
2010,vocational + Abi,2. Quintil,,,,,,,,,,,,
2010,vocational + Abi,3. Quintil,,,,,,,,,,,,
2010,vocational + Abi,4. Quintil,,,,,,,,,,,,
2010,vocational + Abi,5. Quintil,,,,,,,,,,,,
2010,higher vocational,1. Quintil,,,,,,,,,,,,
2010,higher vocational,2. Quintil,,,,,,,,,,,,
2010,higher vocational,3. Quintil,,,,,,,,,,,,
2010,higher vocational,4. Quintil,,,,,,,,,,,,
2010,higher vocational,5. Quintil,,,,,,,,,,,,
2010,higher education,1. Quintil,,,,,,,,,,,,
2010,higher education,2. Quintil,,,,,,,,,,,,
2010,higher education,3. Quintil,,,,,,,,,,,,
2010,higher education,4. Quintil,,,,,,,,,,,,
2010,higher education,5. Quintil,,,,,,,,,,,,
2011,-5,-6,,,,,,,,,,,,
2011,-5,1. Quintil,,,,,,,,,,,,
2011,-1,-6,,,,,,,,,,,,
2011,-1,1. Quintil,,,,,,,,,,,,
2011,-1,2. Quintil,,,,,,,,,,,,
2011,-1,3. Quintil,,,,,,,,,,,,
2011,-1,4. Quintil,,,,,,,,,,,,
2011,-1,5. Quintil,,,,,,,,,,,,
2011,in school,-6,,,,,,,,,,,,
2011,in school,1. Quintil,,,,,,,,,,,,
2011,in school,2. Quintil,,,,,,,,,,,,
2011,in school,3. Quintil,,,,,,,,,,,,
2011,in school,4. Quintil,,,,,,,,,,,,
2011,in school,5. Quintil,,,,,,,,,,,,
2011,inadequately,1. Quintil,,,,,,,,,,,,
2011,inadequately,2. Quintil,,,,,,,,,,,,
