year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Couple with children,2nd Quintile,A Bit Too Small,0.22740,213,964,0.20092,0.25387
2001,Couple with children,2nd Quintile,Just Right,0.69437,718,964,0.66528,0.72347
2001,Couple with children,3rd Quintile,A Bit Too Small,0.18895,187,964,0.16422,0.21367
2001,Couple with children,3rd Quintile,Just Right,0.71632,719,964,0.68785,0.74479
2001,Couple with children,3rd Quintile,A Bit Too Large,0.05787,58,964,0.04313,0.07262
2001,Couple with children,4th Quintile,A Bit Too Small,0.16534,132,871,0.14065,0.19002
2001,Couple with children,4th Quintile,Just Right,0.74138,685,871,0.71228,0.77048
2001,Couple with children,4th Quintile,A Bit Too Large,0.06144,54,871,0.04548,0.07740
2001,Couple with children,5th Quintile,A Bit Too Small,0.13566,81,637,0.10905,0.16227
2001,Couple with children,5th Quintile,Just Right,0.78076,513,637,0.74861,0.81292
2001,Couple with children,5th Quintile,A Bit Too Large,0.07222,43,637,0.05210,0.09233
2001,Multi-generational household,2nd Quintile,Just Right,0.85153,34,34,0.73022,0.97285
2001,Multi-generational household,4th Quintile,Just Right,0.87742,31,31,0.76006,0.99477
2002,Single-person household,1st Quintile,A Bit Too Small,0.13347,102,762,0.10931,0.15763
2002,Single-person household,1st Quintile,Just Right,0.74026,588,762,0.70911,0.77142
2002,Single-person household,1st Quintile,A Bit Too Large,0.09291,72,762,0.07228,0.11354
2002,Single-person household,2nd Quintile,A Bit Too Small,0.09377,50,548,0.06934,0.11820
2002,Single-person household,2nd Quintile,Just Right,0.72036,414,548,0.68275,0.75797
2002,Single-person household,2nd Quintile,A Bit Too Large,0.14881,84,548,0.11899,0.17864
2002,Single-person household,3rd Quintile,A Bit Too Small,0.11991,59,508,0.09163,0.14819
2002,Single-person household,3rd Quintile,Just Right,0.75512,393,508,0.71769,0.79256
2002,Single-person household,3rd Quintile,A Bit Too Large,0.10625,56,508,0.07943,0.13307
2002,Single-person household,4th Quintile,A Bit Too Small,0.09951,52,490,0.07298,0.12604
2002,Single-person household,4th Quintile,Just Right,0.69996,357,490,0.65934,0.74057
2002,Single-person household,4th Quintile,A Bit Too Large,0.14976,81,490,0.11813,0.18138
2002,Single-person household,5th Quintile,A Bit Too Small,0.10896,57,490,0.08134,0.13658
2002,Single-person household,5th Quintile,Just Right,0.66066,346,490,0.61870,0.70263
2002,Single-person household,5th Quintile,A Bit Too Large,0.15701,87,490,0.12476,0.18925
2002,Couple without children,1st Quintile,A Bit Too Small,0.11230,47,395,0.08112,0.14348
2002,Couple without children,1st Quintile,Just Right,0.75363,312,395,0.71108,0.79618
2002,Couple without children,1st Quintile,A Bit Too Large,0.10012,36,395,0.07048,0.12975
2002,Couple without children,2nd Quintile,A Bit Too Small,0.06734,42,586,0.04703,0.08764
2002,Couple without children,2nd Quintile,Just Right,0.78731,483,586,0.75415,0.82047
2002,Couple without children,2nd Quintile,A Bit Too Large,0.10337,61,586,0.07870,0.12805
2002,Couple without children,3rd Quintile,A Bit Too Small,0.08827,54,645,0.06636,0.11018
2002,Couple without children,3rd Quintile,Just Right,0.74034,493,645,0.70647,0.77420
2002,Couple without children,3rd Quintile,A Bit Too Large,0.15456,98,645,0.12664,0.18248
2002,Couple without children,4th Quintile,A Bit Too Small,0.11274,86,771,0.09040,0.13508
2002,Couple without children,4th Quintile,Just Right,0.73715,582,771,0.70606,0.76824
2002,Couple without children,4th Quintile,A Bit Too Large,0.12699,103,771,0.10347,0.15051
2002,Couple without children,5th Quintile,A Bit Too Small,0.09385,143,1425,0.07870,0.10900
2002,Couple without children,5th Quintile,Just Right,0.67880,1001,1425,0.65454,0.70305
2002,Couple without children,5th Quintile,A Bit Too Large,0.18922,242,1425,0.16888,0.20956
2002,Couple without children,5th Quintile,Much Too Large,0.02428,39,1425,0.01628,0.03227
2002,Single parent,1st Quintile,A Bit Too Small,0.26525,77,264,0.21189,0.31860
2002,Single parent,1st Quintile,Just Right,0.63048,187,264,0.57214,0.68881
2002,Single parent,2nd Quintile,Just Right,0.71068,103,103,0.62268,0.79868
2002,Single parent,3rd Quintile,Just Right,0.68042,84,84,0.58010,0.78075
2002,Single parent,4th Quintile,Just Right,0.62319,58,58,0.49739,0.74900
2002,Single parent,5th Quintile,Just Right,0.72684,44,44,0.59366,0.86002
2002,Couple with children,1st Quintile,Much Too Small,0.07050,40,535,0.04879,0.09221
2002,Couple with children,1st Quintile,A Bit Too Small,0.26595,135,535,0.22847,0.30342
2002,Couple with children,1st Quintile,Just Right,0.63291,360,535,0.59202,0.67379
2002,Couple with children,2nd Quintile,Much Too Small,0.04450,36,826,0.03043,0.05857
2002,Couple with children,2nd Quintile,A Bit Too Small,0.22072,186,826,0.19242,0.24903
2002,Couple with children,2nd Quintile,Just Right,0.69835,604,826,0.66703,0.72967
2002,Couple with children,3rd Quintile,A Bit Too Small,0.19256,180,906,0.16687,0.21825
2002,Couple with children,3rd Quintile,Just Right,0.72326,670,906,0.69411,0.75241
2002,Couple with children,3rd Quintile,A Bit Too Large,0.05767,56,906,0.04248,0.07286
2002,Couple with children,4th Quintile,A Bit Too Small,0.20106,176,897,0.17482,0.22731
2002,Couple with children,4th Quintile,Just Right,0.70938,660,897,0.67964,0.73911
2002,Couple with children,4th Quintile,A Bit Too Large,0.06501,61,897,0.04886,0.08115
2002,Couple with children,5th Quintile,A Bit Too Small,0.14980,175,1111,0.12881,0.17079
2002,Couple with children,5th Quintile,Just Right,0.71426,831,1111,0.68768,0.74083
2002,Couple with children,5th Quintile,A Bit Too Large,0.11863,105,1111,0.09961,0.13765
2003,Single-person household,1st Quintile,A Bit Too Small,0.13854,106,755,0.11388,0.16320
2003,Single-person household,1st Quintile,Just Right,0.72205,580,755,0.69007,0.75403
2003,Single-person household,1st Quintile,A Bit Too Large,0.09098,69,755,0.07045,0.11150
2003,Single-person household,2nd Quintile,A Bit Too Small,0.07207,39,537,0.05017,0.09396
2003,Single-person household,2nd Quintile,Just Right,0.76891,423,537,0.73322,0.80459
2003,Single-person household,2nd Quintile,A Bit Too Large,0.13040,75,537,0.10189,0.15891
2003,Single-person household,3rd Quintile,A Bit Too Small,0.13287,68,529,0.10392,0.16182
2003,Single-person household,3rd Quintile,Just Right,0.67877,387,529,0.63894,0.71860
2003,Single-person household,3rd Quintile,A Bit Too Large,0.14402,74,529,0.11407,0.17397
2003,Single-person household,4th Quintile,A Bit Too Small,0.10785,53,472,0.07984,0.13586
2003,Single-person household,4th Quintile,Just Right,0.70063,339,472,0.65927,0.74199
2003,Single-person household,4th Quintile,A Bit Too Large,0.15187,80,472,0.11945,0.18428
2003,Single-person household,5th Quintile,A Bit Too Small,0.11151,51,486,0.08350,0.13953
2003,Single-person household,5th Quintile,Just Right,0.67258,340,486,0.63082,0.71435
2003,Single-person household,5th Quintile,A Bit Too Large,0.17799,95,486,0.14395,0.21203
2003,Couple without children,1st Quintile,A Bit Too Small,0.10427,43,413,0.07476,0.13378
2003,Couple without children,1st Quintile,Just Right,0.78473,334,413,0.74504,0.82442
2003,Couple without children,1st Quintile,A Bit Too Large,0.07448,36,413,0.04913,0.09983
2003,Couple without children,2nd Quintile,A Bit Too Small,0.08875,48,620,0.06635,0.11115
2003,Couple without children,2nd Quintile,Just Right,0.77646,495,620,0.74364,0.80928
2003,Couple without children,2nd Quintile,A Bit Too Large,0.12246,77,620,0.09664,0.14829
2003,Couple without children,3rd Quintile,A Bit Too Small,0.09841,75,636,0.07524,0.12157
2003,Couple without children,3rd Quintile,Just Right,0.75496,489,636,0.72151,0.78842
2003,Couple without children,3rd Quintile,A Bit Too Large,0.12703,72,636,0.10113,0.15293
2003,Couple without children,4th Quintile,A Bit Too Small,0.08448,78,761,0.06470,0.10425
2003,Couple without children,4th Quintile,Just Right,0.75671,565,761,0.72621,0.78722
2003,Couple without children,4th Quintile,A Bit Too Large,0.14204,118,761,0.11722,0.16686
2003,Couple without children,5th Quintile,A Bit Too Small,0.11526,127,1315,0.09799,0.13253
2003,Couple without children,5th Quintile,Just Right,0.67635,936,1315,0.65105,0.70165
2003,Couple without children,5th Quintile,A Bit Too Large,0.18741,252,1315,0.16631,0.20851
2003,Single parent,1st Quintile,A Bit Too Small,0.27040,76,281,0.21837,0.32242
2003,Single parent,1st Quintile,Just Right,0.66214,205,281,0.60674,0.71754
2003,Single parent,2nd Quintile,Just Right,0.70010,114,114,0.61562,0.78459
2003,Single parent,3rd Quintile,Just Right,0.73085,71,71,0.62695,0.83475
2003,Single parent,4th Quintile,Just Right,0.62427,58,58,0.49854,0.75000
2003,Single parent,5th Quintile,Just Right,0.67133,43,43,0.52926,0.81339
2003,Couple with children,1st Quintile,A Bit Too Small,0.24395,125,450,0.20423,0.28368
2003,Couple with children,1st Quintile,Just Right,0.68500,325,450,0.64204,0.72797
2003,Couple with children,2nd Quintile,Much Too Small,0.05043,41,791,0.03517,0.06569
2003,Couple with children,2nd Quintile,A Bit Too Small,0.23936,180,791,0.20960,0.26911
2003,Couple with children,2nd Quintile,Just Right,0.66361,570,791,0.63066,0.69656
2003,Couple with children,3rd Quintile,A Bit Too Small,0.22995,199,869,0.20196,0.25794
2003,Couple with children,3rd Quintile,Just Right,0.68391,615,869,0.65298,0.71484
2003,Couple with children,3rd Quintile,A Bit Too Large,0.05835,55,869,0.04275,0.07394
2003,Couple with children,4th Quintile,A Bit Too Small,0.19564,152,849,0.16894,0.22234
2003,Couple with children,4th Quintile,Just Right,0.71065,629,849,0.68013,0.74117
2003,Couple with children,4th Quintile,A Bit Too Large,0.08264,68,849,0.06411,0.10117
2003,Couple with children,5th Quintile,A Bit Too Small,0.13421,137,1044,0.11352,0.15490
2003,Couple with children,5th Quintile,Just Right,0.73433,817,1044,0.70752,0.76113
2003,Couple with children,5th Quintile,A Bit Too Large,0.09790,90,1044,0.07986,0.11593
2004,Single-person household,1st Quintile,A Bit Too Small,0.12416,87,756,0.10064,0.14769
2004,Single-person household,1st Quintile,Just Right,0.74915,599,756,0.71822,0.78007
2004,Single-person household,1st Quintile,A Bit Too Large,0.08991,70,756,0.06951,0.11032
2004,Single-person household,2nd Quintile,A Bit Too Small,0.07617,42,534,0.05365,0.09869
2004,Single-person household,2nd Quintile,Just Right,0.80924,445,534,0.77588,0.84260
2004,Single-person household,2nd Quintile,A Bit Too Large,0.08042,47,534,0.05734,0.10351
2004,Single-person household,3rd Quintile,A Bit Too Small,0.09821,49,500,0.07210,0.12432
2004,Single-person household,3rd Quintile,Just Right,0.70537,372,500,0.66537,0.74537
2004,Single-person household,3rd Quintile,A Bit Too Large,0.15534,79,500,0.12356,0.18712
2004,Single-person household,4th Quintile,A Bit Too Small,0.11585,49,445,0.08608,0.14562
2004,Single-person household,4th Quintile,Just Right,0.70310,320,445,0.66060,0.74560
2004,Single-person household,4th Quintile,A Bit Too Large,0.14963,76,445,0.11645,0.18281
2004,Single-person household,5th Quintile,A Bit Too Small,0.12059,59,501,0.09205,0.14914
2004,Single-person household,5th Quintile,Just Right,0.66067,337,501,0.61916,0.70217
2004,Single-person household,5th Quintile,A Bit Too Large,0.18112,105,501,0.14736,0.21488
2004,Couple without children,1st Quintile,Just Right,0.82564,297,328,0.78451,0.86676
2004,Couple without children,1st Quintile,A Bit Too Large,0.07968,31,328,0.05033,0.10903
2004,Couple without children,2nd Quintile,A Bit Too Small,0.09143,61,607,0.06848,0.11437
2004,Couple without children,2nd Quintile,Just Right,0.77868,480,607,0.74563,0.81174
2004,Couple without children,2nd Quintile,A Bit Too Large,0.11333,66,607,0.08809,0.13857
2004,Couple without children,3rd Quintile,A Bit Too Small,0.08092,61,683,0.06046,0.10139
2004,Couple without children,3rd Quintile,Just Right,0.75547,528,683,0.72321,0.78773
2004,Couple without children,3rd Quintile,A Bit Too Large,0.14058,94,683,0.11449,0.16667
2004,Couple without children,4th Quintile,A Bit Too Small,0.08481,82,782,0.06527,0.10435
2004,Couple without children,4th Quintile,Just Right,0.76758,589,782,0.73795,0.79720
2004,Couple without children,4th Quintile,A Bit Too Large,0.13395,111,782,0.11006,0.15784
2004,Couple without children,5th Quintile,A Bit Too Small,0.10912,124,1310,0.09223,0.12601
2004,Couple without children,5th Quintile,Just Right,0.68673,943,1310,0.66160,0.71186
2004,Couple without children,5th Quintile,A Bit Too Large,0.17987,243,1310,0.15906,0.20068
2004,Single parent,1st Quintile,A Bit Too Small,0.20211,58,266,0.15376,0.25046
2004,Single parent,1st Quintile,Just Right,0.71349,208,266,0.65905,0.76793
2004,Single parent,2nd Quintile,Just Right,0.66600,116,116,0.57980,0.75220
2004,Single parent,3rd Quintile,Just Right,0.73645,72,72,0.63397,0.83893
2004,Single parent,4th Quintile,Just Right,0.63547,51,51,0.50206,0.76888
2004,Single parent,5th Quintile,Just Right,0.70478,33,33,0.54674,0.86283
2004,Couple with children,1st Quintile,Much Too Small,0.06813,32,469,0.04530,0.09095
2004,Couple with children,1st Quintile,A Bit Too Small,0.25379,115,469,0.21436,0.29322
2004,Couple with children,1st Quintile,Just Right,0.63803,322,469,0.59449,0.68157
2004,Couple with children,2nd Quintile,A Bit Too Small,0.21517,157,750,0.18574,0.24460
2004,Couple with children,2nd Quintile,Just Right,0.69527,560,750,0.66231,0.72824
2004,Couple with children,2nd Quintile,A Bit Too Large,0.04692,33,750,0.03178,0.06207
2004,Couple with children,3rd Quintile,A Bit Too Small,0.20863,168,803,0.18051,0.23675
2004,Couple with children,3rd Quintile,Just Right,0.69585,588,803,0.66401,0.72769
2004,Couple with children,3rd Quintile,A Bit Too Large,0.05832,47,803,0.04210,0.07454
2004,Couple with children,4th Quintile,A Bit Too Small,0.15979,153,867,0.13539,0.18419
2004,Couple with children,4th Quintile,Just Right,0.72330,639,867,0.69350,0.75309
2004,Couple with children,4th Quintile,A Bit Too Large,0.09035,75,867,0.07126,0.10945
2004,Couple with children,5th Quintile,A Bit Too Small,0.14502,127,964,0.12278,0.16726
2004,Couple with children,5th Quintile,Just Right,0.71980,746,964,0.69144,0.74817
2004,Couple with children,5th Quintile,A Bit Too Large,0.11895,91,964,0.09851,0.13940
2005,Single-person household,1st Quintile,A Bit Too Small,0.14955,114,777,0.12445,0.17464
2005,Single-person household,1st Quintile,Just Right,0.76177,609,777,0.73180,0.79175
2005,Single-person household,1st Quintile,A Bit Too Large,0.06555,54,777,0.04814,0.08297
2005,Single-person household,2nd Quintile,A Bit Too Small,0.08461,44,546,0.06125,0.10798
2005,Single-person household,2nd Quintile,Just Right,0.76970,437,546,0.73435,0.80505
2005,Single-person household,2nd Quintile,A Bit Too Large,0.12290,65,546,0.09534,0.15047
2005,Single-person household,3rd Quintile,A Bit Too Small,0.11321,60,500,0.08541,0.14101
2005,Single-person household,3rd Quintile,Just Right,0.71151,373,500,0.67175,0.75126
2005,Single-person household,3rd Quintile,A Bit Too Large,0.13387,67,500,0.10400,0.16375
2005,Single-person household,4th Quintile,A Bit Too Small,0.12418,56,475,0.09449,0.15387
2005,Single-person household,4th Quintile,Just Right,0.67259,326,475,0.63035,0.71484
2005,Single-person household,4th Quintile,A Bit Too Large,0.17474,93,475,0.14055,0.20893
2005,Single-person household,5th Quintile,A Bit Too Small,0.10975,57,506,0.08249,0.13702
2005,Single-person household,5th Quintile,Just Right,0.65534,336,506,0.61389,0.69679
2005,Single-person household,5th Quintile,A Bit Too Large,0.19680,113,506,0.16212,0.23147
2005,Couple without children,1st Quintile,A Bit Too Small,0.11789,40,332,0.08315,0.15263
2005,Couple without children,1st Quintile,Just Right,0.78775,292,332,0.74370,0.83180
2005,Couple without children,2nd Quintile,A Bit Too Small,0.09285,57,622,0.07002,0.11568
2005,Couple without children,2nd Quintile,Just Right,0.77344,498,622,0.74052,0.80637
2005,Couple without children,2nd Quintile,A Bit Too Large,0.11364,67,622,0.08868,0.13860
2005,Couple without children,3rd Quintile,A Bit Too Small,0.08576,64,615,0.06361,0.10791
2005,Couple without children,3rd Quintile,Just Right,0.76786,475,615,0.73446,0.80125
2005,Couple without children,3rd Quintile,A Bit Too Large,0.10890,76,615,0.08426,0.13354
2005,Couple without children,4th Quintile,A Bit Too Small,0.10539,82,746,0.08334,0.12744
2005,Couple without children,4th Quintile,Just Right,0.72151,552,746,0.68932,0.75370
2005,Couple without children,4th Quintile,A Bit Too Large,0.15339,112,746,0.12751,0.17926
2005,Couple without children,5th Quintile,A Bit Too Small,0.10129,104,1291,0.08482,0.11775
2005,Couple without children,5th Quintile,Just Right,0.70440,940,1291,0.67950,0.72930
2005,Couple without children,5th Quintile,A Bit Too Large,0.17223,213,1291,0.15163,0.19284
2005,Couple without children,5th Quintile,Much Too Large,0.02066,34,1291,0.01290,0.02842
2005,Single parent,1st Quintile,A Bit Too Small,0.22576,72,283,0.17696,0.27456
2005,Single parent,1st Quintile,Just Right,0.65928,211,283,0.60396,0.71460
2005,Single parent,2nd Quintile,Just Right,0.75326,107,107,0.67119,0.83533
2005,Single parent,3rd Quintile,Just Right,0.66715,70,70,0.55596,0.77834
2005,Single parent,4th Quintile,Just Right,0.75857,68,68,0.65610,0.86104
2005,Single parent,5th Quintile,Just Right,0.69134,31,31,0.52604,0.85664
2005,Couple with children,1st Quintile,A Bit Too Small,0.25773,120,422,0.21595,0.29951
2005,Couple with children,1st Quintile,Just Right,0.67034,302,422,0.62544,0.71525
2005,Couple with children,2nd Quintile,A Bit Too Small,0.20168,147,653,0.17088,0.23248
2005,Couple with children,2nd Quintile,Just Right,0.72511,506,653,0.69084,0.75938
2005,Couple with children,3rd Quintile,A Bit Too Small,0.23856,169,780,0.20863,0.26849
2005,Couple with children,3rd Quintile,Just Right,0.68122,574,780,0.64850,0.71395
2005,Couple with children,3rd Quintile,A Bit Too Large,0.06042,37,780,0.04369,0.07715
2005,Couple with children,4th Quintile,A Bit Too Small,0.14083,116,809,0.11685,0.16482
2005,Couple with children,4th Quintile,Just Right,0.76521,632,809,0.73598,0.79444
2005,Couple with children,4th Quintile,A Bit Too Large,0.07326,61,809,0.05529,0.09122
2005,Couple with children,5th Quintile,A Bit Too Small,0.15057,128,908,0.12730,0.17385
2005,Couple with children,5th Quintile,Just Right,0.75141,699,908,0.72329,0.77954
2005,Couple with children,5th Quintile,A Bit Too Large,0.08174,81,908,0.06391,0.09958
2006,Single-person household,1st Quintile,A Bit Too Small,0.11996,105,821,0.09772,0.14220
2006,Single-person household,1st Quintile,Just Right,0.75471,643,821,0.72526,0.78416
2006,Single-person household,1st Quintile,A Bit Too Large,0.08462,73,821,0.06557,0.10367
2006,Single-person household,2nd Quintile,A Bit Too Small,0.08641,47,627,0.06440,0.10842
2006,Single-person household,2nd Quintile,Just Right,0.76483,499,627,0.73161,0.79805
2006,Single-person household,2nd Quintile,A Bit Too Large,0.12225,81,627,0.09659,0.14791
2006,Single-person household,3rd Quintile,A Bit Too Small,0.08437,51,579,0.06171,0.10703
2006,Single-person household,3rd Quintile,Just Right,0.69054,417,579,0.65285,0.72822
2006,Single-person household,3rd Quintile,A Bit Too Large,0.17858,111,579,0.14735,0.20980
2006,Single-person household,4th Quintile,A Bit Too Small,0.12811,70,562,0.10045,0.15577
2006,Single-person household,4th Quintile,Just Right,0.67639,400,562,0.63767,0.71510
2006,Single-person household,4th Quintile,A Bit Too Large,0.14989,92,562,0.12035,0.17943
2006,Single-person household,5th Quintile,A Bit Too Small,0.11078,63,590,0.08543,0.13613
2006,Single-person household,5th Quintile,Just Right,0.64660,380,590,0.60799,0.68520
2006,Single-person household,5th Quintile,A Bit Too Large,0.19466,116,590,0.16268,0.22663
2006,Single-person household,5th Quintile,Much Too Large,0.03809,31,590,0.02263,0.05355
2006,Couple without children,1st Quintile,A Bit Too Small,0.09635,40,417,0.06800,0.12471
2006,Couple without children,1st Quintile,Just Right,0.81651,343,417,0.77931,0.85370
2006,Couple without children,1st Quintile,A Bit Too Large,0.05836,34,417,0.03583,0.08089
2006,Couple without children,2nd Quintile,A Bit Too Small,0.09383,58,653,0.07145,0.11621
2006,Couple without children,2nd Quintile,Just Right,0.76558,517,653,0.73306,0.79810
2006,Couple without children,2nd Quintile,A Bit Too Large,0.11814,78,653,0.09336,0.14292
2006,Couple without children,3rd Quintile,A Bit Too Small,0.12093,84,755,0.09765,0.14420
2006,Couple without children,3rd Quintile,Just Right,0.73005,566,755,0.69836,0.76174
2006,Couple without children,3rd Quintile,A Bit Too Large,0.13171,105,755,0.10757,0.15585
2006,Couple without children,4th Quintile,A Bit Too Small,0.10328,91,813,0.08235,0.12422
2006,Couple without children,4th Quintile,Just Right,0.71142,591,813,0.68025,0.74258
2006,Couple without children,4th Quintile,A Bit Too Large,0.15977,131,813,0.13457,0.18497
2006,Couple without children,5th Quintile,A Bit Too Small,0.09401,112,1456,0.07902,0.10901
2006,Couple without children,5th Quintile,Just Right,0.67696,1014,1456,0.65294,0.70099
2006,Couple without children,5th Quintile,A Bit Too Large,0.19508,291,1456,0.17472,0.21544
2006,Couple without children,5th Quintile,Much Too Large,0.02788,39,1456,0.01942,0.03634
2006,Single parent,1st Quintile,A Bit Too Small,0.15394,60,305,0.11337,0.19451
2006,Single parent,1st Quintile,Just Right,0.72388,245,305,0.67362,0.77413
2006,Single parent,2nd Quintile,Just Right,0.67065,109,109,0.58201,0.75928
2006,Single parent,3rd Quintile,Just Right,0.68314,84,84,0.58305,0.78323
2006,Single parent,4th Quintile,Just Right,0.73678,72,72,0.63434,0.83921
2006,Single parent,5th Quintile,Just Right,0.53357,37,37,0.37060,0.69653
2006,Couple with children,1st Quintile,Much Too Small,0.08196,33,442,0.05636,0.10756
2006,Couple with children,1st Quintile,A Bit Too Small,0.22810,106,442,0.18894,0.26726
2006,Couple with children,1st Quintile,Just Right,0.65067,303,442,0.60618,0.69517
2006,Couple with children,2nd Quintile,A Bit Too Small,0.27070,180,661,0.23680,0.30460
2006,Couple with children,2nd Quintile,Just Right,0.65908,481,661,0.62291,0.69524
2006,Couple with children,3rd Quintile,A Bit Too Small,0.21326,165,827,0.18533,0.24120
2006,Couple with children,3rd Quintile,Just Right,0.68511,613,827,0.65343,0.71679
2006,Couple with children,3rd Quintile,A Bit Too Large,0.05705,49,827,0.04124,0.07287
2006,Couple with children,4th Quintile,A Bit Too Small,0.13734,119,906,0.11491,0.15977
2006,Couple with children,4th Quintile,Just Right,0.78810,725,906,0.76148,0.81473
2006,Couple with children,4th Quintile,A Bit Too Large,0.05986,62,906,0.04440,0.07531
2006,Couple with children,5th Quintile,A Bit Too Small,0.14809,123,868,0.12445,0.17173
2006,Couple with children,5th Quintile,Just Right,0.71357,663,868,0.68348,0.74367
2006,Couple with children,5th Quintile,A Bit Too Large,0.09907,82,868,0.07919,0.11896
2007,Single-person household,1st Quintile,A Bit Too Small,0.14411,116,812,0.11993,0.16828
2007,Single-person household,1st Quintile,Just Right,0.76510,639,812,0.73592,0.79428
2007,Single-person household,1st Quintile,A Bit Too Large,0.06503,57,812,0.04806,0.08200
2007,Single-person household,2nd Quintile,A Bit Too Small,0.08834,57,569,0.06500,0.11168
2007,Single-person household,2nd Quintile,Just Right,0.77433,454,569,0.73995,0.80871
2007,Single-person household,2nd Quintile,A Bit Too Large,0.09940,58,569,0.07480,0.12401
2007,Single-person household,3rd Quintile,A Bit Too Small,0.09861,52,542,0.07349,0.12373
2007,Single-person household,3rd Quintile,Just Right,0.71052,400,542,0.67230,0.74873
2007,Single-person household,3rd Quintile,A Bit Too Large,0.16449,90,542,0.13325,0.19573
2007,Single-person household,4th Quintile,A Bit Too Small,0.12642,69,546,0.09852,0.15432
2007,Single-person household,4th Quintile,Just Right,0.66889,371,546,0.62938,0.70840
2007,Single-person household,4th Quintile,A Bit Too Large,0.17439,106,546,0.14253,0.20625
2007,Single-person household,5th Quintile,A Bit Too Small,0.10205,58,527,0.07618,0.12792
2007,Single-person household,5th Quintile,Just Right,0.63676,337,527,0.59566,0.67786
2007,Single-person household,5th Quintile,A Bit Too Large,0.22162,132,527,0.18612,0.25711
2007,Couple without children,1st Quintile,Just Right,0.82811,316,350,0.78852,0.86769
2007,Couple without children,1st Quintile,A Bit Too Large,0.08031,34,350,0.05180,0.10882
2007,Couple without children,2nd Quintile,A Bit Too Small,0.09053,55,626,0.06803,0.11302
2007,Couple without children,2nd Quintile,Just Right,0.78365,499,626,0.75136,0.81593
2007,Couple without children,2nd Quintile,A Bit Too Large,0.10981,72,626,0.08530,0.13432
2007,Couple without children,3rd Quintile,A Bit Too Small,0.11591,77,708,0.09232,0.13951
2007,Couple without children,3rd Quintile,Just Right,0.71208,523,708,0.67870,0.74545
2007,Couple without children,3rd Quintile,A Bit Too Large,0.15753,108,708,0.13068,0.18439
2007,Couple without children,4th Quintile,A Bit Too Small,0.10965,94,797,0.08794,0.13135
2007,Couple without children,4th Quintile,Just Right,0.70517,572,797,0.67350,0.73685
2007,Couple without children,4th Quintile,A Bit Too Large,0.16212,131,797,0.13652,0.18773
2007,Couple without children,5th Quintile,A Bit Too Small,0.08524,107,1313,0.07013,0.10035
2007,Couple without children,5th Quintile,Just Right,0.69773,918,1313,0.67288,0.72258
2007,Couple without children,5th Quintile,A Bit Too Large,0.18772,251,1313,0.16659,0.20885
2007,Couple without children,5th Quintile,Much Too Large,0.02653,37,1313,0.01784,0.03523
2007,Single parent,1st Quintile,A Bit Too Small,0.23387,70,276,0.18384,0.28390
2007,Single parent,1st Quintile,Just Right,0.68847,206,276,0.63373,0.74321
2007,Single parent,2nd Quintile,Just Right,0.60570,92,92,0.50529,0.70611
2007,Single parent,3rd Quintile,Just Right,0.76614,96,96,0.68102,0.85126
2007,Single parent,4th Quintile,Just Right,0.74760,56,56,0.63280,0.86240
2007,Single parent,5th Quintile,Just Right,0.67386,46,46,0.53689,0.81084
2007,Couple with children,1st Quintile,A Bit Too Small,0.23332,97,382,0.19085,0.27579
2007,Couple with children,1st Quintile,Just Right,0.67545,285,382,0.62844,0.72247
2007,Couple with children,2nd Quintile,A Bit Too Small,0.24141,159,653,0.20856,0.27426
2007,Couple with children,2nd Quintile,Just Right,0.67185,494,653,0.63581,0.70790
2007,Couple with children,3rd Quintile,A Bit Too Small,0.20981,159,759,0.18083,0.23880
2007,Couple with children,3rd Quintile,Just Right,0.70312,562,759,0.67059,0.73564
2007,Couple with children,3rd Quintile,A Bit Too Large,0.05557,38,759,0.03926,0.07188
2007,Couple with children,4th Quintile,A Bit Too Small,0.16278,119,823,0.13754,0.18802
2007,Couple with children,4th Quintile,Just Right,0.75426,632,823,0.72482,0.78369
2007,Couple with children,4th Quintile,A Bit Too Large,0.07826,72,823,0.05990,0.09662
2007,Couple with children,5th Quintile,A Bit Too Small,0.12671,113,837,0.10416,0.14926
2007,Couple with children,5th Quintile,Just Right,0.76553,639,837,0.73681,0.79425
2007,Couple with children,5th Quintile,A Bit Too Large,0.09141,85,837,0.07188,0.11095
2008,Single-person household,1st Quintile,A Bit Too Small,0.11985,93,755,0.09667,0.14304
2008,Single-person household,1st Quintile,Just Right,0.75503,593,755,0.72433,0.78573
2008,Single-person household,1st Quintile,A Bit Too Large,0.08755,69,755,0.06737,0.10772
2008,Single-person household,2nd Quintile,A Bit Too Small,0.09036,48,556,0.06651,0.11422
2008,Single-person household,2nd Quintile,Just Right,0.75512,444,556,0.71934,0.79089
2008,Single-person household,2nd Quintile,A Bit Too Large,0.11412,64,556,0.08766,0.14057
2008,Single-person household,3rd Quintile,A Bit Too Small,0.10580,55,532,0.07963,0.13196
2008,Single-person household,3rd Quintile,Just Right,0.71185,397,532,0.67332,0.75037
2008,Single-person household,3rd Quintile,A Bit Too Large,0.13526,80,532,0.10617,0.16435
2008,Single-person household,4th Quintile,A Bit Too Small,0.10097,60,496,0.07443,0.12751
2008,Single-person household,4th Quintile,Just Right,0.63161,321,496,0.58912,0.67411
