year,quintil_oecd_hh,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,3rd Quintile,Urban regions,Much Too Small,0.01161,31,1700,0.00652,0.01671
2016,3rd Quintile,Urban regions,A Bit Too Small,0.12019,259,1700,0.10472,0.13565
2016,3rd Quintile,Urban regions,Just Right,0.71232,1240,1700,0.69080,0.73385
2016,3rd Quintile,Urban regions,A Bit Too Large,0.12486,170,1700,0.10914,0.14058
2016,3rd Quintile,Rural regions,A Bit Too Small,0.10134,114,979,0.08242,0.12025
2016,3rd Quintile,Rural regions,Just Right,0.69152,744,979,0.66258,0.72047
2016,3rd Quintile,Rural regions,A Bit Too Large,0.16126,121,979,0.13821,0.18431
2016,4th Quintile,Urban regions,A Bit Too Small,0.13088,246,1707,0.11488,0.14689
2016,4th Quintile,Urban regions,Just Right,0.69333,1240,1707,0.67145,0.71522
2016,4th Quintile,Urban regions,A Bit Too Large,0.14230,221,1707,0.12573,0.15888
2016,4th Quintile,Rural regions,A Bit Too Small,0.09051,90,880,0.07155,0.10948
2016,4th Quintile,Rural regions,Just Right,0.66136,629,880,0.63007,0.69264
2016,4th Quintile,Rural regions,A Bit Too Large,0.22386,161,880,0.19630,0.25141
2016,5th Quintile,Urban regions,A Bit Too Small,0.10332,227,2034,0.09009,0.11655
2016,5th Quintile,Urban regions,Just Right,0.65365,1365,2034,0.63297,0.67433
2016,5th Quintile,Urban regions,A Bit Too Large,0.19559,383,2034,0.17835,0.21283
2016,5th Quintile,Urban regions,Much Too Large,0.03873,59,2034,0.03034,0.04712
2016,5th Quintile,Rural regions,A Bit Too Small,0.06232,51,698,0.04438,0.08027
2016,5th Quintile,Rural regions,Just Right,0.61200,442,698,0.57582,0.64818
2016,5th Quintile,Rural regions,A Bit Too Large,0.25865,167,698,0.22614,0.29115
2016,5th Quintile,Rural regions,Much Too Large,0.05757,38,698,0.04028,0.07487
2017,1st Quintile,Urban regions,Much Too Small,0.05234,405,3694,0.04515,0.05952
2017,1st Quintile,Urban regions,A Bit Too Small,0.15565,824,3694,0.14396,0.16735
2017,1st Quintile,Urban regions,Just Right,0.72744,2341,3694,0.71308,0.74180
2017,1st Quintile,Urban regions,A Bit Too Large,0.05244,124,3694,0.04525,0.05963
2017,1st Quintile,Rural regions,Much Too Small,0.03514,153,1924,0.02691,0.04337
2017,1st Quintile,Rural regions,A Bit Too Small,0.11602,341,1924,0.10171,0.13033
2017,1st Quintile,Rural regions,Just Right,0.75822,1343,1924,0.73908,0.77736
2017,1st Quintile,Rural regions,A Bit Too Large,0.06610,87,1924,0.05500,0.07721
2017,2nd Quintile,Urban regions,Much Too Small,0.02010,70,2002,0.01395,0.02625
2017,2nd Quintile,Urban regions,A Bit Too Small,0.12716,355,2002,0.11256,0.14175
2017,2nd Quintile,Urban regions,Just Right,0.73190,1416,2002,0.71249,0.75131
2017,2nd Quintile,Urban regions,A Bit Too Large,0.10129,161,2002,0.08807,0.11451
2017,2nd Quintile,Rural regions,A Bit Too Small,0.11146,160,1251,0.09402,0.12891
2017,2nd Quintile,Rural regions,Just Right,0.72808,979,1251,0.70342,0.75275
2017,2nd Quintile,Rural regions,A Bit Too Large,0.12291,112,1251,0.10471,0.14111
2017,3rd Quintile,Urban regions,Much Too Small,0.01031,31,1886,0.00575,0.01487
2017,3rd Quintile,Urban regions,A Bit Too Small,0.10362,281,1886,0.08986,0.11738
2017,3rd Quintile,Urban regions,Just Right,0.74642,1386,1886,0.72678,0.76606
2017,3rd Quintile,Urban regions,A Bit Too Large,0.11622,188,1886,0.10175,0.13069
2017,3rd Quintile,Rural regions,A Bit Too Small,0.06161,113,1151,0.04771,0.07550
2017,3rd Quintile,Rural regions,Just Right,0.70111,856,1151,0.67465,0.72757
2017,3rd Quintile,Rural regions,A Bit Too Large,0.18915,182,1151,0.16651,0.21178
2017,4th Quintile,Urban regions,Much Too Small,0.01258,32,2009,0.00771,0.01746
2017,4th Quintile,Urban regions,A Bit Too Small,0.11881,264,2009,0.10466,0.13296
2017,4th Quintile,Urban regions,Just Right,0.70358,1415,2009,0.68361,0.72356
2017,4th Quintile,Urban regions,A Bit Too Large,0.13835,264,2009,0.12325,0.15345
2017,4th Quintile,Urban regions,Much Too Large,0.02411,34,2009,0.01740,0.03082
2017,4th Quintile,Rural regions,A Bit Too Small,0.08886,97,996,0.07118,0.10654
2017,4th Quintile,Rural regions,Just Right,0.66147,722,996,0.63207,0.69088
2017,4th Quintile,Rural regions,A Bit Too Large,0.20555,177,996,0.18044,0.23065
2017,5th Quintile,Urban regions,A Bit Too Small,0.09408,243,2302,0.08216,0.10601
2017,5th Quintile,Urban regions,Just Right,0.66157,1561,2302,0.64223,0.68090
2017,5th Quintile,Urban regions,A Bit Too Large,0.19752,432,2302,0.18125,0.21379
2017,5th Quintile,Urban regions,Much Too Large,0.03870,66,2302,0.03082,0.04658
2017,5th Quintile,Rural regions,A Bit Too Small,0.05688,55,763,0.04043,0.07332
2017,5th Quintile,Rural regions,Just Right,0.60318,487,763,0.56845,0.63792
2017,5th Quintile,Rural regions,A Bit Too Large,0.28575,187,763,0.25367,0.31783
2017,5th Quintile,Rural regions,Much Too Large,0.04443,34,763,0.02980,0.05906
2018,1st Quintile,Urban regions,Much Too Small,0.04866,351,3567,0.04159,0.05572
2018,1st Quintile,Urban regions,A Bit Too Small,0.17903,841,3567,0.16645,0.19161
2018,1st Quintile,Urban regions,Just Right,0.71215,2236,3567,0.69728,0.72701
2018,1st Quintile,Urban regions,A Bit Too Large,0.05283,139,3567,0.04549,0.06017
2018,1st Quintile,Rural regions,Much Too Small,0.04031,130,1766,0.03114,0.04949
2018,1st Quintile,Rural regions,A Bit Too Small,0.11625,305,1766,0.10129,0.13120
2018,1st Quintile,Rural regions,Just Right,0.75339,1234,1766,0.73328,0.77350
2018,1st Quintile,Rural regions,A Bit Too Large,0.07735,97,1766,0.06489,0.08981
2018,2nd Quintile,Urban regions,Much Too Small,0.01629,81,2138,0.01092,0.02165
2018,2nd Quintile,Urban regions,A Bit Too Small,0.11066,352,2138,0.09736,0.12396
2018,2nd Quintile,Urban regions,Just Right,0.76396,1544,2138,0.74595,0.78196
2018,2nd Quintile,Urban regions,A Bit Too Large,0.09165,161,2138,0.07941,0.10388
2018,2nd Quintile,Rural regions,A Bit Too Small,0.10377,174,1263,0.08694,0.12059
2018,2nd Quintile,Rural regions,Just Right,0.73241,965,1263,0.70799,0.75684
2018,2nd Quintile,Rural regions,A Bit Too Large,0.14353,124,1263,0.12419,0.16288
2018,3rd Quintile,Urban regions,Much Too Small,0.01104,46,1876,0.00631,0.01577
2018,3rd Quintile,Urban regions,A Bit Too Small,0.10256,263,1876,0.08882,0.11629
2018,3rd Quintile,Urban regions,Just Right,0.72931,1364,1876,0.70920,0.74943
2018,3rd Quintile,Urban regions,A Bit Too Large,0.13445,203,1876,0.11901,0.14990
2018,3rd Quintile,Rural regions,A Bit Too Small,0.07906,102,1061,0.06282,0.09531
2018,3rd Quintile,Rural regions,Just Right,0.66271,794,1061,0.63425,0.69117
2018,3rd Quintile,Rural regions,A Bit Too Large,0.19859,165,1061,0.17457,0.22261
2018,4th Quintile,Urban regions,A Bit Too Small,0.11700,252,1881,0.10247,0.13153
2018,4th Quintile,Urban regions,Just Right,0.68840,1352,1881,0.66747,0.70934
2018,4th Quintile,Urban regions,A Bit Too Large,0.16440,277,1881,0.14765,0.18115
2018,4th Quintile,Rural regions,A Bit Too Small,0.08742,89,931,0.06927,0.10557
2018,4th Quintile,Rural regions,Just Right,0.66490,667,931,0.63457,0.69524
2018,4th Quintile,Rural regions,A Bit Too Large,0.20085,175,931,0.17510,0.22660
2018,5th Quintile,Urban regions,A Bit Too Small,0.08923,234,2219,0.07736,0.10109
2018,5th Quintile,Urban regions,Just Right,0.68279,1533,2219,0.66342,0.70216
2018,5th Quintile,Urban regions,A Bit Too Large,0.18397,389,2219,0.16785,0.20010
2018,5th Quintile,Urban regions,Much Too Large,0.03616,63,2219,0.02839,0.04393
2018,5th Quintile,Rural regions,A Bit Too Small,0.06408,60,739,0.04641,0.08175
2018,5th Quintile,Rural regions,Just Right,0.61084,490,739,0.57566,0.64602
2018,5th Quintile,Rural regions,A Bit Too Large,0.28887,189,739,0.25617,0.32157
2019,1st Quintile,Urban regions,Much Too Small,0.04191,354,3325,0.03509,0.04872
2019,1st Quintile,Urban regions,A Bit Too Small,0.15935,719,3325,0.14691,0.17179
2019,1st Quintile,Urban regions,Just Right,0.73195,2123,3325,0.71690,0.74701
2019,1st Quintile,Urban regions,A Bit Too Large,0.05853,129,3325,0.05055,0.06651
2019,1st Quintile,Rural regions,Much Too Small,0.02189,92,1590,0.01470,0.02909
2019,1st Quintile,Rural regions,A Bit Too Small,0.11665,292,1590,0.10087,0.13243
2019,1st Quintile,Rural regions,Just Right,0.78272,1133,1590,0.76244,0.80300
2019,1st Quintile,Rural regions,A Bit Too Large,0.07318,73,1590,0.06038,0.08599
2019,2nd Quintile,Urban regions,Much Too Small,0.02602,76,1854,0.01877,0.03327
2019,2nd Quintile,Urban regions,A Bit Too Small,0.13505,295,1854,0.11949,0.15062
2019,2nd Quintile,Urban regions,Just Right,0.72441,1329,1854,0.70407,0.74476
2019,2nd Quintile,Urban regions,A Bit Too Large,0.10371,154,1854,0.08983,0.11759
2019,2nd Quintile,Rural regions,A Bit Too Small,0.09480,136,1163,0.07796,0.11164
2019,2nd Quintile,Rural regions,Just Right,0.74409,902,1163,0.71900,0.76918
2019,2nd Quintile,Rural regions,A Bit Too Large,0.13965,125,1163,0.11972,0.15958
2019,3rd Quintile,Urban regions,A Bit Too Small,0.12237,259,1753,0.10702,0.13771
2019,3rd Quintile,Urban regions,Just Right,0.72335,1266,1753,0.70240,0.74429
2019,3rd Quintile,Urban regions,A Bit Too Large,0.11673,197,1753,0.10169,0.13176
2019,3rd Quintile,Urban regions,Much Too Large,0.02573,31,1753,0.01831,0.03314
2019,3rd Quintile,Rural regions,A Bit Too Small,0.08111,112,1009,0.06426,0.09796
2019,3rd Quintile,Rural regions,Just Right,0.67248,735,1009,0.64351,0.70145
2019,3rd Quintile,Rural regions,A Bit Too Large,0.20629,162,1009,0.18131,0.23127
2019,4th Quintile,Urban regions,A Bit Too Small,0.10098,215,1840,0.08721,0.11475
2019,4th Quintile,Urban regions,Just Right,0.70162,1318,1840,0.68071,0.72253
2019,4th Quintile,Urban regions,A Bit Too Large,0.16161,268,1840,0.14479,0.17844
2019,4th Quintile,Urban regions,Much Too Large,0.02465,39,1840,0.01756,0.03173
2019,4th Quintile,Rural regions,A Bit Too Small,0.08281,74,964,0.06540,0.10022
2019,4th Quintile,Rural regions,Just Right,0.66708,713,964,0.63732,0.69685
2019,4th Quintile,Rural regions,A Bit Too Large,0.21803,177,964,0.19195,0.24411
2019,5th Quintile,Urban regions,A Bit Too Small,0.07963,251,3070,0.07006,0.08921
2019,5th Quintile,Urban regions,Just Right,0.67934,2115,3070,0.66282,0.69585
2019,5th Quintile,Urban regions,A Bit Too Large,0.19512,593,3070,0.18110,0.20914
2019,5th Quintile,Urban regions,Much Too Large,0.04324,111,3070,0.03604,0.05043
2019,5th Quintile,Rural regions,A Bit Too Small,0.06044,72,1153,0.04668,0.07420
2019,5th Quintile,Rural regions,Just Right,0.65627,760,1153,0.62884,0.68369
2019,5th Quintile,Rural regions,A Bit Too Large,0.23940,263,1153,0.21476,0.26404
2019,5th Quintile,Rural regions,Much Too Large,0.04193,58,1153,0.03035,0.05350
2020,1st Quintile,Urban regions,Much Too Small,0.03625,462,4362,0.03071,0.04180
2020,1st Quintile,Urban regions,A Bit Too Small,0.16907,970,4362,0.15794,0.18019
2020,1st Quintile,Urban regions,Just Right,0.72480,2789,4362,0.71155,0.73806
2020,1st Quintile,Urban regions,A Bit Too Large,0.05936,141,4362,0.05235,0.06637
2020,1st Quintile,Rural regions,Much Too Small,0.01619,125,1687,0.01017,0.02222
2020,1st Quintile,Rural regions,A Bit Too Small,0.14075,310,1687,0.12415,0.15734
2020,1st Quintile,Rural regions,Just Right,0.72155,1152,1687,0.70015,0.74294
2020,1st Quintile,Rural regions,A Bit Too Large,0.10054,100,1687,0.08618,0.11489
2020,2nd Quintile,Urban regions,Much Too Small,0.01734,70,2203,0.01188,0.02279
2020,2nd Quintile,Urban regions,A Bit Too Small,0.13037,376,2203,0.11631,0.14444
2020,2nd Quintile,Urban regions,Just Right,0.72853,1584,2203,0.70996,0.74711
2020,2nd Quintile,Urban regions,A Bit Too Large,0.10376,173,2203,0.09103,0.11650
2020,2nd Quintile,Rural regions,A Bit Too Small,0.09989,157,1220,0.08306,0.11672
2020,2nd Quintile,Rural regions,Just Right,0.73297,943,1220,0.70813,0.75780
2020,2nd Quintile,Rural regions,A Bit Too Large,0.12109,120,1220,0.10278,0.13941
2020,3rd Quintile,Urban regions,A Bit Too Small,0.12396,288,1821,0.10882,0.13910
2020,3rd Quintile,Urban regions,Just Right,0.72087,1346,1821,0.70026,0.74148
2020,3rd Quintile,Urban regions,A Bit Too Large,0.11904,187,1821,0.10417,0.13392
2020,3rd Quintile,Rural regions,A Bit Too Small,0.09026,100,995,0.07245,0.10808
2020,3rd Quintile,Rural regions,Just Right,0.68009,749,995,0.65109,0.70909
2020,3rd Quintile,Rural regions,A Bit Too Large,0.18666,146,995,0.16244,0.21089
2020,4th Quintile,Urban regions,A Bit Too Small,0.10723,252,1903,0.09333,0.12114
2020,4th Quintile,Urban regions,Just Right,0.70529,1343,1903,0.68480,0.72578
2020,4th Quintile,Urban regions,A Bit Too Large,0.14568,262,1903,0.12983,0.16154
2020,4th Quintile,Urban regions,Much Too Large,0.02847,46,1903,0.02100,0.03594
2020,4th Quintile,Rural regions,A Bit Too Small,0.08728,76,903,0.06886,0.10570
2020,4th Quintile,Rural regions,Just Right,0.64971,651,903,0.61858,0.68085
2020,4th Quintile,Rural regions,A Bit Too Large,0.20839,176,903,0.18188,0.23490
2020,5th Quintile,Urban regions,A Bit Too Small,0.09969,281,2750,0.08849,0.11088
2020,5th Quintile,Urban regions,Just Right,0.65782,1846,2750,0.64008,0.67555
2020,5th Quintile,Urban regions,A Bit Too Large,0.19593,530,2750,0.18109,0.21076
2020,5th Quintile,Urban regions,Much Too Large,0.04024,93,2750,0.03290,0.04759
2020,5th Quintile,Rural regions,A Bit Too Small,0.04463,45,968,0.03162,0.05765
2020,5th Quintile,Rural regions,Just Right,0.61690,629,968,0.58626,0.64754
2020,5th Quintile,Rural regions,A Bit Too Large,0.26887,243,968,0.24092,0.29681
2020,5th Quintile,Rural regions,Much Too Large,0.05719,51,968,0.04256,0.07183
2021,1st Quintile,Urban regions,Much Too Small,0.03187,212,2285,0.02467,0.03908
2021,1st Quintile,Urban regions,A Bit Too Small,0.16078,515,2285,0.14572,0.17585
2021,1st Quintile,Urban regions,Just Right,0.72026,1457,2285,0.70186,0.73867
2021,1st Quintile,Urban regions,A Bit Too Large,0.07484,101,2285,0.06404,0.08563
2021,1st Quintile,Rural regions,Much Too Small,0.02002,58,928,0.01100,0.02903
2021,1st Quintile,Rural regions,A Bit Too Small,0.13406,156,928,0.11213,0.15600
2021,1st Quintile,Rural regions,Just Right,0.73232,649,928,0.70382,0.76083
2021,1st Quintile,Rural regions,A Bit Too Large,0.09824,65,928,0.07908,0.11740
2021,2nd Quintile,Urban regions,Much Too Small,0.01772,64,1469,0.01097,0.02447
2021,2nd Quintile,Urban regions,A Bit Too Small,0.12616,249,1469,0.10917,0.14314
2021,2nd Quintile,Urban regions,Just Right,0.70079,1012,1469,0.67737,0.72422
2021,2nd Quintile,Urban regions,A Bit Too Large,0.12747,144,1469,0.11041,0.14453
2021,2nd Quintile,Rural regions,A Bit Too Small,0.08185,121,855,0.06346,0.10024
2021,2nd Quintile,Rural regions,Just Right,0.73003,637,855,0.70025,0.75980
2021,2nd Quintile,Rural regions,A Bit Too Large,0.14332,97,855,0.11982,0.16682
2021,3rd Quintile,Urban regions,A Bit Too Small,0.11466,199,1292,0.09728,0.13204
2021,3rd Quintile,Urban regions,Just Right,0.73148,955,1292,0.70730,0.75566
2021,3rd Quintile,Urban regions,A Bit Too Large,0.11882,138,1292,0.10117,0.13647
2021,3rd Quintile,Rural regions,A Bit Too Small,0.07972,62,710,0.05978,0.09966
2021,3rd Quintile,Rural regions,Just Right,0.69985,527,710,0.66611,0.73359
2021,3rd Quintile,Rural regions,A Bit Too Large,0.17852,121,710,0.15033,0.20671
2021,4th Quintile,Urban regions,A Bit Too Small,0.09886,166,1365,0.08302,0.11470
2021,4th Quintile,Urban regions,Just Right,0.70519,1000,1365,0.68100,0.72939
2021,4th Quintile,Urban regions,A Bit Too Large,0.15757,199,1365,0.13824,0.17691
2021,4th Quintile,Rural regions,A Bit Too Small,0.07208,49,660,0.05233,0.09183
2021,4th Quintile,Rural regions,Just Right,0.64252,465,660,0.60593,0.67911
2021,4th Quintile,Rural regions,A Bit Too Large,0.24146,146,660,0.20878,0.27413
2021,5th Quintile,Urban regions,A Bit Too Small,0.07859,182,2015,0.06684,0.09034
2021,5th Quintile,Urban regions,Just Right,0.65980,1337,2015,0.63911,0.68049
2021,5th Quintile,Urban regions,A Bit Too Large,0.21281,419,2015,0.19494,0.23069
2021,5th Quintile,Urban regions,Much Too Large,0.04292,77,2015,0.03407,0.05177
2021,5th Quintile,Rural regions,Just Right,0.64949,436,662,0.61312,0.68587
2021,5th Quintile,Rural regions,A Bit Too Large,0.25346,184,662,0.22030,0.28663
2021,5th Quintile,Rural regions,Much Too Large,0.04441,42,662,0.02871,0.06012
2022,1st Quintile,Urban regions,Much Too Small,0.04143,266,3653,0.03497,0.04789
2022,1st Quintile,Urban regions,A Bit Too Small,0.21063,852,3653,0.19740,0.22385
2022,1st Quintile,Urban regions,Just Right,0.66003,2300,3653,0.64466,0.67539
2022,1st Quintile,Urban regions,A Bit Too Large,0.07481,203,3653,0.06628,0.08335
2022,1st Quintile,Urban regions,Much Too Large,0.01080,32,3653,0.00745,0.01415
2022,1st Quintile,Rural regions,Much Too Small,0.03432,89,1609,0.02542,0.04322
2022,1st Quintile,Rural regions,A Bit Too Small,0.13145,301,1609,0.11493,0.14796
2022,1st Quintile,Rural regions,Just Right,0.71851,1106,1609,0.69653,0.74050
2022,1st Quintile,Rural regions,A Bit Too Large,0.10150,113,1609,0.08674,0.11626
2022,2nd Quintile,Urban regions,Much Too Small,0.02696,112,2773,0.02093,0.03299
2022,2nd Quintile,Urban regions,A Bit Too Small,0.16673,598,2773,0.15285,0.18060
2022,2nd Quintile,Urban regions,Just Right,0.67156,1823,2773,0.65408,0.68905
2022,2nd Quintile,Urban regions,A Bit Too Large,0.12167,240,2773,0.10950,0.13384
2022,2nd Quintile,Rural regions,Much Too Small,0.00928,31,1367,0.00419,0.01436
2022,2nd Quintile,Rural regions,A Bit Too Small,0.10293,216,1367,0.08682,0.11905
2022,2nd Quintile,Rural regions,Just Right,0.69020,964,1367,0.66568,0.71472
2022,2nd Quintile,Rural regions,A Bit Too Large,0.16172,156,1367,0.14219,0.18124
2022,3rd Quintile,Urban regions,Much Too Small,0.01226,48,2328,0.00779,0.01673
2022,3rd Quintile,Urban regions,A Bit Too Small,0.11422,407,2328,0.10130,0.12714
2022,3rd Quintile,Urban regions,Just Right,0.72110,1572,2328,0.70288,0.73932
2022,3rd Quintile,Urban regions,A Bit Too Large,0.12521,268,2328,0.11176,0.13866
2022,3rd Quintile,Urban regions,Much Too Large,0.02478,33,2328,0.01846,0.03109
2022,3rd Quintile,Rural regions,A Bit Too Small,0.09899,145,1115,0.08145,0.11652
2022,3rd Quintile,Rural regions,Just Right,0.69898,814,1115,0.67205,0.72592
2022,3rd Quintile,Rural regions,A Bit Too Large,0.15669,156,1115,0.13534,0.17803
2022,4th Quintile,Urban regions,Much Too Small,0.01206,43,2372,0.00766,0.01645
2022,4th Quintile,Urban regions,A Bit Too Small,0.12474,369,2372,0.11144,0.13804
2022,4th Quintile,Urban regions,Just Right,0.65519,1599,2372,0.63606,0.67432
2022,4th Quintile,Urban regions,A Bit Too Large,0.18201,318,2372,0.16648,0.19754
2022,4th Quintile,Urban regions,Much Too Large,0.02417,43,2372,0.01799,0.03036
2022,4th Quintile,Rural regions,A Bit Too Small,0.07217,88,1068,0.05664,0.08769
2022,4th Quintile,Rural regions,Just Right,0.65332,724,1068,0.62476,0.68188
2022,4th Quintile,Rural regions,A Bit Too Large,0.22075,222,1068,0.19586,0.24563
2022,4th Quintile,Rural regions,Much Too Large,0.04644,34,1068,0.03381,0.05906
2022,5th Quintile,Urban regions,A Bit Too Small,0.09794,316,2775,0.08688,0.10900
2022,5th Quintile,Urban regions,Just Right,0.60614,1751,2775,0.58796,0.62433
2022,5th Quintile,Urban regions,A Bit Too Large,0.23206,603,2775,0.21635,0.24777
2022,5th Quintile,Urban regions,Much Too Large,0.05037,105,2775,0.04223,0.05850
2022,5th Quintile,Rural regions,A Bit Too Small,0.06123,65,1027,0.04656,0.07590
2022,5th Quintile,Rural regions,Just Right,0.58942,639,1027,0.55932,0.61953
2022,5th Quintile,Rural regions,A Bit Too Large,0.26744,263,1027,0.24036,0.29453
2022,5th Quintile,Rural regions,Much Too Large,0.06677,60,1027,0.05150,0.08205
