year,bula_h,sex,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,North Rhine-Westphalia,male,As soon as possible,0.05158,139,246,0.02389,0.07928
2010,North Rhine-Westphalia,male,Next year,0.01980,52,246,0.00235,0.03724
2010,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02062,55,246,0.00282,0.03841
2010,North Rhine-Westphalia,female,As soon as possible,0.04101,146,728,0.02659,0.05542
2010,North Rhine-Westphalia,female,Next year,0.02931,227,728,0.01705,0.04157
2010,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03829,269,728,0.02434,0.05224
2010,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01399,86,728,0.00545,0.02253
2010,Hesse,male,As soon as possible,0.02819,43,43,-0.02187,0.07825
2010,Hesse,female,As soon as possible,0.02595,34,232,0.00545,0.04645
2010,Hesse,female,Next year,0.02717,77,232,0.00620,0.04813
2010,Hesse,female,In the next 2 to 5 years,0.03995,87,232,0.01470,0.06521
2010,Hesse,female,"In the distant future, in more than five years",0.01644,34,232,0.00004,0.03283
2010,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.03283,32,139,0.00310,0.06256
2010,"Rhineland-Palatinate, Saarland",female,Next year,0.03759,50,139,0.00586,0.06933
2010,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03705,57,139,0.00554,0.06857
2010,Baden-Wuerttemberg,male,As soon as possible,0.03311,48,80,-0.00635,0.07256
2010,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02107,32,80,-0.01060,0.05274
2010,Baden-Wuerttemberg,female,As soon as possible,0.02211,68,406,0.00779,0.03643
2010,Baden-Wuerttemberg,female,Next year,0.03044,124,406,0.01371,0.04717
2010,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.03851,179,406,0.01977,0.05726
2010,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.00637,35,406,-0.00138,0.01412
2010,Bavaria,male,As soon as possible,0.04323,66,138,0.00918,0.07729
2010,Bavaria,male,Next year,0.01492,34,138,-0.00538,0.03522
2010,Bavaria,male,In the next 2 to 5 years,0.01263,38,138,-0.00607,0.03133
2010,Bavaria,female,As soon as possible,0.02710,85,441,0.01193,0.04227
2010,Bavaria,female,Next year,0.02794,158,441,0.01254,0.04334
2010,Bavaria,female,In the next 2 to 5 years,0.02472,147,441,0.01021,0.03923
2010,Bavaria,female,"In the distant future, in more than five years",0.01181,51,441,0.00171,0.02190
2010,Berlin,female,As soon as possible,0.05110,37,118,0.01120,0.09101
2010,Berlin,female,Next year,0.03819,47,118,0.00346,0.07292
2010,Berlin,female,In the next 2 to 5 years,0.02072,34,118,-0.00509,0.04654
2010,Brandenburg,male,As soon as possible,0.10732,38,38,0.00759,0.20706
2010,Brandenburg,female,As soon as possible,0.06291,46,82,0.01003,0.11578
2010,Brandenburg,female,Next year,0.02576,36,82,-0.00874,0.06026
2010,Mecklenburg-Western Pomerania,female,As soon as possible,0.06547,31,31,-0.02305,0.15398
2010,Saxony,male,As soon as possible,0.06642,64,64,0.00493,0.12791
2010,Saxony,female,As soon as possible,0.05432,60,187,0.02175,0.08689
2010,Saxony,female,Next year,0.03240,71,187,0.00695,0.05785
2010,Saxony,female,In the next 2 to 5 years,0.02641,56,187,0.00336,0.04945
2010,Saxony-Anhalt,male,As soon as possible,0.08760,32,32,-0.01192,0.18713
2010,Saxony-Anhalt,female,As soon as possible,0.05647,54,54,-0.00568,0.11861
2010,Thuringa,female,As soon as possible,0.05672,38,69,0.00174,0.11169
2010,Thuringa,female,Next year,0.03822,31,69,-0.00735,0.08379
2011,Schleswig-Holstein,female,As soon as possible,0.05366,37,116,0.01247,0.09484
2011,Schleswig-Holstein,female,Next year,0.02535,34,116,-0.00338,0.05409
2011,Schleswig-Holstein,female,In the next 2 to 5 years,0.04421,45,116,0.00664,0.08178
2011,Lower Saxony,male,As soon as possible,0.02654,49,49,-0.01893,0.07201
2011,Lower Saxony,female,As soon as possible,0.02123,51,258,0.00361,0.03885
2011,Lower Saxony,female,Next year,0.03016,83,258,0.00925,0.05107
2011,Lower Saxony,female,In the next 2 to 5 years,0.03263,86,258,0.01091,0.05435
2011,Lower Saxony,female,"In the distant future, in more than five years",0.00838,38,258,-0.00276,0.01953
2011,North Rhine-Westphalia,male,As soon as possible,0.04303,132,250,0.01783,0.06824
2011,North Rhine-Westphalia,male,Next year,0.01712,49,250,0.00101,0.03323
2011,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01916,69,250,0.00213,0.03619
2011,North Rhine-Westphalia,female,As soon as possible,0.02750,137,630,0.01472,0.04028
2011,North Rhine-Westphalia,female,Next year,0.02413,180,630,0.01214,0.03612
2011,North Rhine-Westphalia,female,In the next 2 to 5 years,0.04169,229,630,0.02607,0.05731
2011,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01361,84,630,0.00455,0.02266
2011,Hesse,male,As soon as possible,0.03309,33,33,-0.02889,0.09507
2011,Hesse,female,As soon as possible,0.03199,47,187,0.00670,0.05729
2011,Hesse,female,Next year,0.02818,58,187,0.00440,0.05196
2011,Hesse,female,In the next 2 to 5 years,0.04019,82,187,0.01197,0.06842
2011,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.06134,35,35,-0.01932,0.14200
2011,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.03246,38,134,0.00234,0.06258
2011,"Rhineland-Palatinate, Saarland",female,Next year,0.01723,38,134,-0.00488,0.03935
2011,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.04079,58,134,0.00717,0.07441
2011,Baden-Wuerttemberg,male,As soon as possible,0.01987,44,86,-0.00980,0.04953
2011,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02482,42,86,-0.00825,0.05790
2011,Baden-Wuerttemberg,female,As soon as possible,0.02114,71,390,0.00684,0.03543
2011,Baden-Wuerttemberg,female,Next year,0.02313,99,390,0.00819,0.03807
2011,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04889,162,390,0.02746,0.07032
2011,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.01237,58,390,0.00138,0.02335
2011,Bavaria,male,As soon as possible,0.02029,58,128,-0.00423,0.04480
2011,Bavaria,male,Next year,0.00995,31,128,-0.00731,0.02722
2011,Bavaria,male,In the next 2 to 5 years,0.01239,39,128,-0.00685,0.03163
2011,Bavaria,female,As soon as possible,0.01946,86,411,0.00609,0.03283
2011,Bavaria,female,Next year,0.02353,122,411,0.00886,0.03821
2011,Bavaria,female,In the next 2 to 5 years,0.02817,152,411,0.01215,0.04418
2011,Bavaria,female,"In the distant future, in more than five years",0.01011,51,411,0.00043,0.01979
2011,Berlin,female,As soon as possible,0.05330,37,117,0.01242,0.09417
2011,Berlin,female,Next year,0.03450,37,117,0.00129,0.06772
2011,Berlin,female,In the next 2 to 5 years,0.04102,43,117,0.00493,0.07711
2011,Brandenburg,male,As soon as possible,0.06915,39,39,-0.01152,0.14982
2011,Brandenburg,female,As soon as possible,0.05467,58,90,0.00744,0.10189
2011,Brandenburg,female,Next year,0.02064,32,90,-0.00890,0.05018
2011,Mecklenburg-Western Pomerania,female,As soon as possible,0.06893,36,36,-0.01500,0.15286
2011,Saxony,male,As soon as possible,0.05554,60,60,-0.00290,0.11398
2011,Saxony,female,As soon as possible,0.04878,73,188,0.01791,0.07966
2011,Saxony,female,Next year,0.03197,65,188,0.00676,0.05718
2011,Saxony,female,In the next 2 to 5 years,0.02790,50,188,0.00429,0.05150
2011,Saxony-Anhalt,male,As soon as possible,0.05040,35,35,-0.02314,0.12394
2011,Saxony-Anhalt,female,As soon as possible,0.04429,58,98,0.00335,0.08523
2011,Saxony-Anhalt,female,Next year,0.02918,40,98,-0.00432,0.06267
2011,Thuringa,male,As soon as possible,0.07245,31,31,-0.02032,0.16521
2011,Thuringa,female,As soon as possible,0.06259,47,47,-0.00741,0.13259
2012,Schleswig-Holstein,female,Next year,0.03068,31,70,-0.01001,0.07137
2012,Schleswig-Holstein,female,In the next 2 to 5 years,0.03593,39,70,-0.00798,0.07985
2012,Lower Saxony,male,As soon as possible,0.02385,41,41,-0.02344,0.07114
2012,Lower Saxony,female,As soon as possible,0.02630,59,224,0.00529,0.04730
2012,Lower Saxony,female,Next year,0.03019,60,224,0.00773,0.05265
2012,Lower Saxony,female,In the next 2 to 5 years,0.03134,70,224,0.00847,0.05421
2012,Lower Saxony,female,"In the distant future, in more than five years",0.00877,35,224,-0.00347,0.02101
2012,North Rhine-Westphalia,male,As soon as possible,0.04629,124,235,0.01937,0.07321
2012,North Rhine-Westphalia,male,Next year,0.01505,48,235,-0.00055,0.03065
2012,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01732,63,235,0.00060,0.03403
2012,North Rhine-Westphalia,female,As soon as possible,0.03164,146,573,0.01730,0.04599
2012,North Rhine-Westphalia,female,Next year,0.03292,178,573,0.01829,0.04754
2012,North Rhine-Westphalia,female,In the next 2 to 5 years,0.02917,179,573,0.01538,0.04296
2012,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01098,70,573,0.00244,0.01952
2012,Hesse,female,As soon as possible,0.01690,36,177,-0.00214,0.03594
2012,Hesse,female,Next year,0.03933,73,177,0.01061,0.06804
2012,Hesse,female,In the next 2 to 5 years,0.04231,68,177,0.01257,0.07204
2012,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.02967,38,135,0.00094,0.05840
2012,"Rhineland-Palatinate, Saarland",female,Next year,0.03927,49,135,0.00638,0.07216
2012,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03196,48,135,0.00218,0.06175
2012,Baden-Wuerttemberg,male,As soon as possible,0.02784,42,83,-0.00777,0.06344
2012,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02303,41,83,-0.00944,0.05549
2012,Baden-Wuerttemberg,female,As soon as possible,0.02817,63,309,0.00969,0.04665
2012,Baden-Wuerttemberg,female,Next year,0.02649,94,309,0.00856,0.04442
2012,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04370,119,309,0.02087,0.06654
2012,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.00607,33,309,-0.00261,0.01474
2012,Bavaria,male,As soon as possible,0.02646,60,93,-0.00634,0.05925
2012,Bavaria,male,Next year,0.01304,33,93,-0.01014,0.03623
2012,Bavaria,female,As soon as possible,0.01235,59,366,0.00102,0.02368
2012,Bavaria,female,Next year,0.02378,109,366,0.00815,0.03942
2012,Bavaria,female,In the next 2 to 5 years,0.03723,143,366,0.01781,0.05665
2012,Bavaria,female,"In the distant future, in more than five years",0.01412,55,366,0.00202,0.02623
2012,Berlin,female,As soon as possible,0.06164,39,113,0.01710,0.10618
2012,Berlin,female,Next year,0.04620,41,113,0.00732,0.08508
2012,Berlin,female,In the next 2 to 5 years,0.02553,33,113,-0.00368,0.05474
2012,Brandenburg,male,As soon as possible,0.11796,51,51,0.02855,0.20737
2012,Brandenburg,female,As soon as possible,0.05595,49,49,-0.00907,0.12096
2012,Mecklenburg-Western Pomerania,female,As soon as possible,0.09753,35,35,-0.00220,0.19725
2012,Saxony,male,As soon as possible,0.05329,51,51,-0.00897,0.11554
2012,Saxony,female,As soon as possible,0.04365,68,164,0.01228,0.07501
2012,Saxony,female,Next year,0.04727,61,164,0.01469,0.07985
2012,Saxony,female,In the next 2 to 5 years,0.02298,35,164,-0.00002,0.04598
2012,Saxony-Anhalt,male,As soon as possible,0.08843,44,44,0.00357,0.17329
2012,Saxony-Anhalt,female,As soon as possible,0.05887,52,52,-0.00573,0.12347
2012,Thuringa,female,As soon as possible,0.07063,40,71,0.01061,0.13065
2012,Thuringa,female,Next year,0.03082,31,71,-0.00967,0.07131
2013,Schleswig-Holstein,male,As soon as possible,0.04439,36,36,-0.02385,0.11262
2013,Schleswig-Holstein,female,As soon as possible,0.02380,31,119,-0.00370,0.05130
2013,Schleswig-Holstein,female,Next year,0.04217,48,119,0.00591,0.07843
2013,Schleswig-Holstein,female,In the next 2 to 5 years,0.03259,40,119,0.00055,0.06462
2013,Lower Saxony,male,As soon as possible,0.03767,74,149,0.00699,0.06834
2013,Lower Saxony,male,Next year,0.02466,43,149,-0.00033,0.04964
2013,Lower Saxony,male,In the next 2 to 5 years,0.02069,32,149,-0.00224,0.04363
2013,Lower Saxony,female,As soon as possible,0.02343,70,281,0.00571,0.04114
2013,Lower Saxony,female,Next year,0.03367,84,281,0.01254,0.05479
2013,Lower Saxony,female,In the next 2 to 5 years,0.03368,91,281,0.01255,0.05482
2013,Lower Saxony,female,"In the distant future, in more than five years",0.00767,36,281,-0.00255,0.01789
2013,North Rhine-Westphalia,male,As soon as possible,0.04668,178,373,0.02524,0.06811
2013,North Rhine-Westphalia,male,Next year,0.01351,61,373,0.00178,0.02523
2013,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02481,101,373,0.00900,0.04062
2013,North Rhine-Westphalia,male,"In the distant future, in more than five years",0.00528,33,373,-0.00209,0.01264
2013,North Rhine-Westphalia,female,As soon as possible,0.03059,190,726,0.01805,0.04312
2013,North Rhine-Westphalia,female,Next year,0.03009,184,726,0.01766,0.04253
2013,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03592,257,726,0.02238,0.04947
2013,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01155,95,726,0.00377,0.01933
2013,Hesse,male,As soon as possible,0.02882,43,80,-0.00807,0.06571
2013,Hesse,male,In the next 2 to 5 years,0.02342,37,80,-0.00993,0.05677
2013,Hesse,female,As soon as possible,0.03399,61,212,0.00954,0.05844
2013,Hesse,female,Next year,0.04748,82,212,0.01879,0.07618
2013,Hesse,female,In the next 2 to 5 years,0.02995,69,212,0.00695,0.05295
2013,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.04050,54,141,0.00784,0.07315
2013,"Rhineland-Palatinate, Saarland",female,Next year,0.02803,40,141,0.00069,0.05538
2013,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.02454,47,141,-0.00109,0.05018
2013,Baden-Wuerttemberg,male,As soon as possible,0.02700,74,158,0.00164,0.05235
2013,Baden-Wuerttemberg,male,Next year,0.01497,32,158,-0.00403,0.03396
2013,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02768,52,158,0.00202,0.05334
2013,Baden-Wuerttemberg,female,As soon as possible,0.02354,85,368,0.00803,0.03905
2013,Baden-Wuerttemberg,female,Next year,0.02834,105,368,0.01136,0.04531
2013,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.03662,142,368,0.01740,0.05583
2013,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.00941,36,368,-0.00047,0.01930
2013,Bavaria,male,As soon as possible,0.03008,81,180,0.00506,0.05511
2013,Bavaria,male,Next year,0.02159,47,180,0.00030,0.04288
2013,Bavaria,male,In the next 2 to 5 years,0.01378,52,180,-0.00330,0.03086
2013,Bavaria,female,As soon as possible,0.02488,95,441,0.01033,0.03943
2013,Bavaria,female,Next year,0.03402,132,441,0.01708,0.05096
2013,Bavaria,female,In the next 2 to 5 years,0.03403,160,441,0.01709,0.05098
2013,Bavaria,female,"In the distant future, in more than five years",0.01154,54,441,0.00156,0.02152
2013,Berlin,male,As soon as possible,0.05793,35,66,0.00114,0.11472
2013,Berlin,male,Next year,0.06785,31,66,0.00671,0.12898
2013,Berlin,female,As soon as possible,0.03719,37,138,0.00550,0.06888
2013,Berlin,female,Next year,0.05075,56,138,0.01400,0.08750
2013,Berlin,female,In the next 2 to 5 years,0.03332,45,138,0.00326,0.06337
2013,Brandenburg,male,As soon as possible,0.07149,37,37,-0.01267,0.15565
2013,Brandenburg,female,As soon as possible,0.04547,43,43,-0.01754,0.10847
2013,Saxony,male,As soon as possible,0.04475,43,43,-0.01778,0.10728
2013,Saxony,female,As soon as possible,0.03611,57,143,0.00542,0.06679
2013,Saxony,female,Next year,0.03639,46,143,0.00559,0.06719
2013,Saxony,female,In the next 2 to 5 years,0.02349,40,143,-0.00142,0.04839
2013,Saxony-Anhalt,male,As soon as possible,0.07419,43,43,-0.00507,0.15346
2013,Saxony-Anhalt,female,As soon as possible,0.05462,49,82,0.00513,0.10410
2013,Saxony-Anhalt,female,In the next 2 to 5 years,0.02496,33,82,-0.00901,0.05893
2013,Thuringa,female,As soon as possible,0.05082,38,38,-0.01995,0.12158
2014,Lower Saxony,male,As soon as possible,0.02607,61,125,-0.00198,0.05412
2014,Lower Saxony,male,Next year,0.01536,31,125,-0.00628,0.03701
2014,Lower Saxony,male,In the next 2 to 5 years,0.02050,33,125,-0.00444,0.04545
2014,Lower Saxony,female,As soon as possible,0.02973,72,250,0.00864,0.05083
2014,Lower Saxony,female,Next year,0.03563,71,250,0.01261,0.05866
2014,Lower Saxony,female,In the next 2 to 5 years,0.03303,68,250,0.01083,0.05523
2014,Lower Saxony,female,"In the distant future, in more than five years",0.01096,39,250,-0.00197,0.02389
2014,North Rhine-Westphalia,male,As soon as possible,0.04351,146,269,0.01908,0.06793
2014,North Rhine-Westphalia,male,Next year,0.01954,59,269,0.00297,0.03611
2014,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02290,64,269,0.00499,0.04081
2014,North Rhine-Westphalia,female,As soon as possible,0.03185,160,576,0.01749,0.04620
2014,North Rhine-Westphalia,female,Next year,0.03307,170,576,0.01846,0.04769
2014,North Rhine-Westphalia,female,In the next 2 to 5 years,0.02865,186,576,0.01501,0.04228
2014,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00715,60,576,0.00026,0.01404
2014,Hesse,male,As soon as possible,0.04579,41,72,-0.00283,0.09441
2014,Hesse,male,In the next 2 to 5 years,0.03178,31,72,-0.00902,0.07258
2014,Hesse,female,As soon as possible,0.03260,34,146,0.00369,0.06151
2014,Hesse,female,Next year,0.02723,50,146,0.00074,0.05372
2014,Hesse,female,In the next 2 to 5 years,0.03838,62,146,0.00711,0.06966
2014,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.04621,40,40,-0.01968,0.11210
2014,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.03610,33,123,0.00300,0.06920
2014,"Rhineland-Palatinate, Saarland",female,Next year,0.03115,33,123,0.00032,0.06197
2014,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.04293,57,123,0.00696,0.07890
2014,Baden-Wuerttemberg,male,As soon as possible,0.02953,57,135,0.00087,0.05820
2014,Baden-Wuerttemberg,male,Next year,0.01574,31,135,-0.00534,0.03681
2014,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02338,47,135,-0.00220,0.04897
2014,Baden-Wuerttemberg,female,As soon as possible,0.02672,71,277,0.00769,0.04574
2014,Baden-Wuerttemberg,female,Next year,0.03203,92,277,0.01126,0.05281
2014,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.03826,114,277,0.01563,0.06089
2014,Bavaria,male,As soon as possible,0.03166,72,112,-0.00091,0.06423
2014,Bavaria,male,In the next 2 to 5 years,0.01252,40,112,-0.00816,0.03321
2014,Bavaria,female,As soon as possible,0.02884,83,355,0.01140,0.04627
2014,Bavaria,female,Next year,0.02607,101,355,0.00947,0.04267
2014,Bavaria,female,In the next 2 to 5 years,0.03518,135,355,0.01599,0.05437
2014,Bavaria,female,"In the distant future, in more than five years",0.00826,36,355,-0.00117,0.01768
2014,Berlin,female,As soon as possible,0.04892,33,74,-0.00056,0.09839
2014,Berlin,female,Next year,0.03557,41,74,-0.00692,0.07805
2014,Brandenburg,male,As soon as possible,0.09272,35,35,-0.00477,0.19022
2014,Brandenburg,female,As soon as possible,0.05465,39,71,0.00140,0.10790
2014,Brandenburg,female,Next year,0.04431,32,71,-0.00390,0.09252
2014,Saxony,male,As soon as possible,0.04569,33,33,-0.02666,0.11804
2014,Saxony,female,As soon as possible,0.04182,45,89,-0.00000,0.08365
2014,Saxony,female,Next year,0.03424,44,89,-0.00375,0.07223
2014,Saxony-Anhalt,male,As soon as possible,0.09013,42,42,0.00247,0.17779
2014,Saxony-Anhalt,female,As soon as possible,0.04644,45,45,-0.01574,0.10862
2014,Thuringa,female,Next year,0.03692,33,33,-0.02841,0.10225
2015,Schleswig-Holstein,female,Next year,0.03742,37,37,-0.02458,0.09942
2015,Lower Saxony,male,As soon as possible,0.03906,77,113,0.00318,0.07495
2015,Lower Saxony,male,Next year,0.02159,36,113,-0.00533,0.04851
2015,Lower Saxony,female,As soon as possible,0.02777,66,264,0.00791,0.04763
2015,Lower Saxony,female,Next year,0.02485,67,264,0.00603,0.04366
2015,Lower Saxony,female,In the next 2 to 5 years,0.03430,96,264,0.01231,0.05630
2015,Lower Saxony,female,"In the distant future, in more than five years",0.01226,35,264,-0.00104,0.02556
2015,North Rhine-Westphalia,male,As soon as possible,0.05579,167,321,0.03064,0.08094
2015,North Rhine-Westphalia,male,Next year,0.01358,60,321,0.00090,0.02625
2015,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02702,94,321,0.00926,0.04479
2015,North Rhine-Westphalia,female,As soon as possible,0.02822,136,604,0.01500,0.04144
2015,North Rhine-Westphalia,female,Next year,0.03022,153,604,0.01656,0.04389
2015,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03832,252,604,0.02300,0.05364
2015,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00913,63,604,0.00154,0.01673
2015,Hesse,male,As soon as possible,0.04543,41,41,-0.01911,0.10997
2015,Hesse,female,As soon as possible,0.01593,32,158,-0.00365,0.03552
2015,Hesse,female,Next year,0.03105,65,158,0.00392,0.05819
2015,Hesse,female,In the next 2 to 5 years,0.04684,61,158,0.01379,0.07989
2015,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.03334,34,34,-0.02791,0.09459
2015,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.02912,45,155,0.00256,0.05568
2015,"Rhineland-Palatinate, Saarland",female,Next year,0.02960,38,155,0.00283,0.05638
2015,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.04699,72,155,0.01357,0.08041
2015,Baden-Wuerttemberg,male,As soon as possible,0.03152,50,92,-0.00438,0.06742
2015,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.01755,42,92,-0.00943,0.04454
2015,Baden-Wuerttemberg,female,As soon as possible,0.02757,57,308,0.00925,0.04589
2015,Baden-Wuerttemberg,female,Next year,0.02661,86,308,0.00861,0.04462
2015,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04512,132,308,0.02190,0.06834
2015,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.00988,33,308,-0.00118,0.02095
2015,Bavaria,male,As soon as possible,0.02535,73,150,0.00011,0.05059
2015,Bavaria,male,Next year,0.01423,36,150,-0.00479,0.03325
2015,Bavaria,male,In the next 2 to 5 years,0.00977,41,150,-0.00602,0.02557
2015,Bavaria,female,As soon as possible,0.01569,64,364,0.00291,0.02848
2015,Bavaria,female,Next year,0.03066,120,364,0.01293,0.04840
2015,Bavaria,female,In the next 2 to 5 years,0.03290,138,364,0.01455,0.05124
2015,Bavaria,female,"In the distant future, in more than five years",0.00642,42,364,-0.00180,0.01464
2015,Berlin,female,As soon as possible,0.03728,31,96,-0.00082,0.07537
2015,Berlin,female,Next year,0.03176,33,96,-0.00350,0.06702
2015,Berlin,female,In the next 2 to 5 years,0.03623,32,96,-0.00135,0.07380
2015,Brandenburg,male,As soon as possible,0.06488,32,32,-0.02183,0.15160
2015,Brandenburg,female,As soon as possible,0.04819,37,37,-0.02177,0.11816
2015,Saxony,female,As soon as possible,0.02649,45,86,-0.00765,0.06062
2015,Saxony,female,Next year,0.04341,41,86,0.00009,0.08674
2015,Saxony-Anhalt,female,As soon as possible,0.04029,34,34,-0.02680,0.10738
2016,Schleswig-Holstein,male,As soon as possible,0.05140,73,105,0.00896,0.09384
2016,Schleswig-Holstein,male,Next year,0.01381,32,105,-0.00862,0.03624
2016,Schleswig-Holstein,female,As soon as possible,0.02886,39,129,-0.00014,0.05786
2016,Schleswig-Holstein,female,Next year,0.04949,45,129,0.01192,0.08706
2016,Schleswig-Holstein,female,In the next 2 to 5 years,0.02917,45,129,0.00002,0.05832
2016,Lower Saxony,male,As soon as possible,0.02561,125,249,0.00595,0.04528
2016,Lower Saxony,male,Next year,0.02301,62,249,0.00435,0.04167
2016,Lower Saxony,male,In the next 2 to 5 years,0.02554,62,249,0.00590,0.04517
2016,Lower Saxony,female,As soon as possible,0.02186,58,303,0.00537,0.03835
2016,Lower Saxony,female,Next year,0.02860,84,303,0.00980,0.04740
2016,Lower Saxony,female,In the next 2 to 5 years,0.03733,121,303,0.01595,0.05872
2016,Lower Saxony,female,"In the distant future, in more than five years",0.01116,40,303,-0.00069,0.02301
2016,North Rhine-Westphalia,male,As soon as possible,0.03508,291,560,0.01983,0.05033
2016,North Rhine-Westphalia,male,Next year,0.01697,152,560,0.00626,0.02768
2016,North Rhine-Westphalia,male,In the next 2 to 5 years,0.03491,117,560,0.01970,0.05013
2016,North Rhine-Westphalia,female,As soon as possible,0.02344,151,676,0.01202,0.03485
2016,North Rhine-Westphalia,female,Next year,0.03002,194,676,0.01715,0.04289
2016,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03141,253,676,0.01825,0.04457
2016,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01169,78,676,0.00358,0.01979
2016,Hesse,male,As soon as possible,0.04072,84,169,0.01083,0.07061
2016,Hesse,male,Next year,0.02647,52,169,0.00220,0.05075
2016,Hesse,male,In the next 2 to 5 years,0.03156,33,169,0.00512,0.05800
2016,Hesse,female,As soon as possible,0.02269,50,206,0.00230,0.04307
2016,Hesse,female,Next year,0.04161,69,206,0.01427,0.06895
2016,Hesse,female,In the next 2 to 5 years,0.04965,87,206,0.01992,0.07939
2016,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.04150,109,193,0.01329,0.06971
2016,"Rhineland-Palatinate, Saarland",male,Next year,0.01622,39,193,-0.00165,0.03408
2016,"Rhineland-Palatinate, Saarland",male,In the next 2 to 5 years,0.01954,45,193,-0.00004,0.03912
2016,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.03256,55,177,0.00634,0.05879
2016,"Rhineland-Palatinate, Saarland",female,Next year,0.03255,47,177,0.00633,0.05876
2016,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03414,75,177,0.00731,0.06097
2016,Baden-Wuerttemberg,male,As soon as possible,0.03597,152,261,0.01334,0.05861
2016,Baden-Wuerttemberg,male,Next year,0.01718,68,261,0.00138,0.03297
2016,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.01729,41,261,0.00144,0.03313
2016,Baden-Wuerttemberg,female,As soon as possible,0.02028,79,358,0.00566,0.03490
2016,Baden-Wuerttemberg,female,Next year,0.02234,104,358,0.00701,0.03768
2016,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04014,133,358,0.01978,0.06050
2016,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.01309,42,358,0.00130,0.02489
2016,Bavaria,male,As soon as possible,0.01777,159,258,0.00162,0.03392
2016,Bavaria,male,Next year,0.01712,53,258,0.00126,0.03297
2016,Bavaria,male,In the next 2 to 5 years,0.01380,46,258,-0.00046,0.02807
2016,Bavaria,female,As soon as possible,0.02832,92,407,0.01218,0.04445
2016,Bavaria,female,Next year,0.03905,125,407,0.02021,0.05789
2016,Bavaria,female,In the next 2 to 5 years,0.02374,147,407,0.00893,0.03855
2016,Bavaria,female,"In the distant future, in more than five years",0.00563,43,407,-0.00165,0.01291
2016,Berlin,male,As soon as possible,0.07748,43,43,-0.00338,0.15834
2016,Berlin,female,Next year,0.03762,41,86,-0.00283,0.07807
2016,Berlin,female,In the next 2 to 5 years,0.04240,45,86,-0.00044,0.08524
2016,Brandenburg,male,As soon as possible,0.06658,55,55,0.00009,0.13307
