year,quintil_oecd,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,5th Quintile,In the next 2 to 5 years,0.33395,74,197,0.26793,0.39998
2022,1st Quintile,As soon as possible,0.27871,407,1323,0.25454,0.30287
2022,1st Quintile,Next year,0.37539,429,1323,0.34929,0.40149
2022,1st Quintile,In the next 2 to 5 years,0.28838,379,1323,0.26396,0.31280
2022,1st Quintile,"In the distant future, in more than five years",0.05753,108,1323,0.04497,0.07008
2022,2nd Quintile,As soon as possible,0.27821,108,347,0.23099,0.32543
2022,2nd Quintile,Next year,0.38179,126,347,0.33060,0.43298
2022,2nd Quintile,In the next 2 to 5 years,0.30313,113,347,0.25470,0.35156
2022,3rd Quintile,As soon as possible,0.16277,47,169,0.10695,0.21859
2022,3rd Quintile,Next year,0.42615,70,169,0.35137,0.50093
2022,3rd Quintile,In the next 2 to 5 years,0.28677,52,169,0.21839,0.35516
2022,4th Quintile,As soon as possible,0.21921,39,160,0.15490,0.28352
2022,4th Quintile,Next year,0.35116,67,160,0.27697,0.42536
2022,4th Quintile,In the next 2 to 5 years,0.34743,54,160,0.27342,0.42144
2022,5th Quintile,As soon as possible,0.15994,40,186,0.10712,0.21276
2022,5th Quintile,Next year,0.46376,76,186,0.39190,0.53562
2022,5th Quintile,In the next 2 to 5 years,0.30938,70,186,0.24277,0.37599
