year,age_gr,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.18490,47,214,0.13276,0.23703
2011,17-29 y.,Bavaria,As soon as possible,0.16031,39,203,0.10971,0.21090
2011,17-29 y.,Bavaria,Next year,0.29219,53,203,0.22948,0.35491
2011,17-29 y.,Bavaria,In the next 2 to 5 years,0.38550,73,203,0.31838,0.45262
2011,17-29 y.,Bavaria,"In the distant future, in more than five years",0.16200,38,203,0.11119,0.21281
2011,17-29 y.,Berlin,In the next 2 to 5 years,0.37400,31,31,0.20086,0.54715
2011,17-29 y.,Saxony,As soon as possible,0.27036,35,120,0.19056,0.35016
2011,17-29 y.,Saxony,Next year,0.22483,34,120,0.14983,0.29984
2011,17-29 y.,Saxony,In the next 2 to 5 years,0.43488,51,120,0.34581,0.52395
2011,30-45 y.,Schleswig-Holstein,As soon as possible,0.50558,31,31,0.32667,0.68449
2011,30-45 y.,Lower Saxony,As soon as possible,0.37695,44,141,0.29667,0.45723
2011,30-45 y.,Lower Saxony,Next year,0.27795,47,141,0.20374,0.35216
2011,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.22291,50,141,0.15397,0.29186
2011,30-45 y.,North Rhine-Westphalia,As soon as possible,0.42495,126,416,0.37739,0.47251
2011,30-45 y.,North Rhine-Westphalia,Next year,0.20030,118,416,0.16179,0.23881
2011,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.24210,123,416,0.20089,0.28331
2011,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.13265,49,416,0.10002,0.16529
2011,30-45 y.,Hesse,As soon as possible,0.38934,41,136,0.30708,0.47159
2011,30-45 y.,Hesse,Next year,0.27909,42,136,0.20343,0.35476
2011,30-45 y.,Hesse,In the next 2 to 5 years,0.28420,53,136,0.20812,0.36029
2011,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.56135,39,74,0.44751,0.67518
2011,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.22973,35,74,0.13323,0.32623
2011,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.25648,45,210,0.19728,0.31568
2011,30-45 y.,Baden-Wuerttemberg,Next year,0.25717,66,210,0.19791,0.31642
2011,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.42308,99,210,0.35610,0.49006
2011,30-45 y.,Bavaria,As soon as possible,0.36648,61,234,0.30461,0.42835
2011,30-45 y.,Bavaria,Next year,0.22746,76,234,0.17363,0.28128
2011,30-45 y.,Bavaria,In the next 2 to 5 years,0.30094,97,234,0.24204,0.35983
2011,30-45 y.,Brandenburg,As soon as possible,0.50733,34,34,0.33675,0.67791
2011,30-45 y.,Saxony,As soon as possible,0.53900,49,91,0.43601,0.64198
2011,30-45 y.,Saxony,Next year,0.28935,42,91,0.19566,0.38303
2011,30-45 y.,Saxony-Anhalt,As soon as possible,0.54462,47,47,0.40070,0.68854
2011,46-65 y.,North Rhine-Westphalia,As soon as possible,0.62298,77,77,0.51402,0.73194
2011,46-65 y.,Bavaria,As soon as possible,0.48323,43,43,0.33210,0.63436
2011,46-65 y.,Brandenburg,As soon as possible,0.81121,43,43,0.69286,0.92957
2011,46-65 y.,Saxony,As soon as possible,0.83115,49,49,0.72517,0.93713
2011,46-65 y.,Saxony-Anhalt,As soon as possible,0.81921,32,32,0.68374,0.95469
2011,46-65 y.,Thuringa,As soon as possible,0.87722,34,34,0.76525,0.98920
2012,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.53371,38,38,0.37296,0.69445
2012,17-29 y.,Lower Saxony,Next year,0.34293,38,84,0.24081,0.44505
2012,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.38960,46,84,0.28469,0.49452
2012,17-29 y.,North Rhine-Westphalia,As soon as possible,0.24306,72,339,0.19733,0.28879
2012,17-29 y.,North Rhine-Westphalia,Next year,0.21677,74,339,0.17284,0.26070
2012,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.37956,140,339,0.32782,0.43129
2012,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.16061,53,339,0.12147,0.19976
2012,17-29 y.,Hesse,In the next 2 to 5 years,0.47037,38,38,0.30954,0.63120
2012,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.43013,31,31,0.25296,0.60729
2012,17-29 y.,Baden-Wuerttemberg,Next year,0.12312,34,114,0.06254,0.18371
2012,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.53792,80,114,0.44600,0.62985
2012,17-29 y.,Bavaria,Next year,0.22997,43,155,0.16351,0.29643
2012,17-29 y.,Bavaria,In the next 2 to 5 years,0.42009,77,155,0.34213,0.49804
2012,17-29 y.,Bavaria,"In the distant future, in more than five years",0.18819,35,155,0.12646,0.24993
2012,17-29 y.,Berlin,In the next 2 to 5 years,0.34507,32,32,0.17772,0.51242
2012,17-29 y.,Saxony,As soon as possible,0.29854,38,73,0.19284,0.40424
2012,17-29 y.,Saxony,In the next 2 to 5 years,0.26217,35,73,0.16058,0.36376
2012,30-45 y.,Lower Saxony,As soon as possible,0.31368,34,111,0.22697,0.40038
2012,30-45 y.,Lower Saxony,Next year,0.36491,36,111,0.27494,0.45487
2012,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.27681,41,111,0.19320,0.36043
2012,30-45 y.,North Rhine-Westphalia,As soon as possible,0.35234,100,349,0.30215,0.40253
2012,30-45 y.,North Rhine-Westphalia,Next year,0.34777,122,349,0.29773,0.39781
2012,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.21131,89,349,0.16842,0.25420
2012,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08858,38,349,0.05872,0.11843
2012,30-45 y.,Hesse,As soon as possible,0.26356,36,120,0.18440,0.34271
2012,30-45 y.,Hesse,Next year,0.34247,47,120,0.25721,0.42773
2012,30-45 y.,Hesse,In the next 2 to 5 years,0.32299,37,120,0.23898,0.40701
2012,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.28201,37,159,0.21185,0.35218
2012,30-45 y.,Baden-Wuerttemberg,Next year,0.33735,59,159,0.26363,0.41108
2012,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.31474,63,159,0.24232,0.38715
2012,30-45 y.,Bavaria,As soon as possible,0.31273,52,195,0.24750,0.37797
2012,30-45 y.,Bavaria,Next year,0.25186,70,195,0.19078,0.31295
2012,30-45 y.,Bavaria,In the next 2 to 5 years,0.29095,73,195,0.22704,0.35487
2012,30-45 y.,Brandenburg,As soon as possible,0.68192,33,33,0.52055,0.84329
2012,30-45 y.,Saxony,As soon as possible,0.48513,35,75,0.37126,0.59900
2012,30-45 y.,Saxony,Next year,0.37505,40,75,0.26474,0.48536
2012,30-45 y.,Saxony-Anhalt,As soon as possible,0.66961,36,36,0.51378,0.82544
2012,46-65 y.,Lower Saxony,As soon as possible,0.59809,38,38,0.44011,0.75607
2012,46-65 y.,North Rhine-Westphalia,As soon as possible,0.77038,96,96,0.68580,0.85495
2012,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.56234,39,39,0.40460,0.72008
2012,46-65 y.,Bavaria,As soon as possible,0.41720,39,39,0.26042,0.57398
2012,46-65 y.,Brandenburg,As soon as possible,0.83902,46,46,0.73164,0.94640
2012,46-65 y.,Saxony,As soon as possible,0.57850,45,45,0.43260,0.72441
2012,46-65 y.,Saxony-Anhalt,As soon as possible,0.83510,38,38,0.71553,0.95467
2013,17-29 y.,Lower Saxony,As soon as possible,0.28824,53,167,0.21934,0.35715
2013,17-29 y.,Lower Saxony,Next year,0.23657,40,167,0.17192,0.30121
2013,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.39490,74,167,0.32053,0.46926
2013,17-29 y.,North Rhine-Westphalia,As soon as possible,0.18731,82,473,0.15211,0.22251
2013,17-29 y.,North Rhine-Westphalia,Next year,0.24261,107,473,0.20394,0.28128
2013,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.44335,207,473,0.39854,0.48817
2013,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.12673,77,473,0.09672,0.15674
2013,17-29 y.,Hesse,As soon as possible,0.28602,33,89,0.19160,0.38044
2013,17-29 y.,Hesse,In the next 2 to 5 years,0.31707,56,89,0.21984,0.41429
2013,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.38691,31,31,0.21262,0.56120
2013,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.21007,35,218,0.15587,0.26427
2013,17-29 y.,Baden-Wuerttemberg,Next year,0.19482,48,218,0.14212,0.24751
2013,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.44104,98,218,0.37498,0.50710
2013,17-29 y.,Baden-Wuerttemberg,"In the distant future, in more than five years",0.15408,37,218,0.10604,0.20212
2013,17-29 y.,Bavaria,As soon as possible,0.17035,45,275,0.12584,0.21487
2013,17-29 y.,Bavaria,Next year,0.30175,73,275,0.24739,0.35610
2013,17-29 y.,Bavaria,In the next 2 to 5 years,0.39612,114,275,0.33821,0.45403
2013,17-29 y.,Bavaria,"In the distant future, in more than five years",0.13178,43,275,0.09173,0.17183
2013,30-45 y.,Lower Saxony,As soon as possible,0.29866,52,155,0.22638,0.37095
2013,30-45 y.,Lower Saxony,Next year,0.40801,63,155,0.33038,0.48563
2013,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.24363,40,155,0.17583,0.31143
2013,30-45 y.,North Rhine-Westphalia,As soon as possible,0.49439,179,461,0.44870,0.54008
2013,30-45 y.,North Rhine-Westphalia,Next year,0.20023,112,461,0.16366,0.23680
2013,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.24943,128,461,0.20989,0.28898
2013,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.05595,42,461,0.03495,0.07695
2013,30-45 y.,Hesse,As soon as possible,0.28716,39,126,0.20785,0.36648
2013,30-45 y.,Hesse,Next year,0.46875,51,126,0.38127,0.55624
2013,30-45 y.,Hesse,In the next 2 to 5 years,0.21016,36,126,0.13874,0.28159
2013,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.35406,33,33,0.18836,0.51976
2013,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.31083,73,219,0.24939,0.37227
2013,30-45 y.,Baden-Wuerttemberg,Next year,0.31534,68,219,0.25366,0.37702
2013,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.32570,78,219,0.26349,0.38791
2013,30-45 y.,Bavaria,As soon as possible,0.29981,68,220,0.23913,0.36049
2013,30-45 y.,Bavaria,Next year,0.38279,70,220,0.31841,0.44716
2013,30-45 y.,Bavaria,In the next 2 to 5 years,0.26286,82,220,0.20456,0.32116
2013,30-45 y.,Berlin,As soon as possible,0.42435,32,65,0.30326,0.54544
2013,30-45 y.,Berlin,Next year,0.41202,33,65,0.29143,0.53260
2013,30-45 y.,Brandenburg,As soon as possible,0.52522,33,33,0.35220,0.69824
2013,30-45 y.,Saxony,As soon as possible,0.54929,47,81,0.44026,0.65833
2013,30-45 y.,Saxony,Next year,0.33103,34,81,0.22791,0.43415
2013,30-45 y.,Saxony-Anhalt,As soon as possible,0.67324,36,36,0.51786,0.82863
2013,46-65 y.,Lower Saxony,As soon as possible,0.49563,39,39,0.33666,0.65460
2013,46-65 y.,North Rhine-Westphalia,As soon as possible,0.67690,105,105,0.58702,0.76679
2013,46-65 y.,Hesse,As soon as possible,0.50416,32,32,0.32816,0.68017
2013,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.45409,49,49,0.31324,0.59495
2013,46-65 y.,Bavaria,As soon as possible,0.60830,62,62,0.48580,0.73080
2013,46-65 y.,Brandenburg,As soon as possible,0.64791,32,32,0.47978,0.81605
2013,46-65 y.,Saxony,As soon as possible,0.57485,35,35,0.40868,0.74103
2013,46-65 y.,Saxony-Anhalt,As soon as possible,0.86092,38,38,0.74943,0.97242
2014,17-29 y.,Lower Saxony,As soon as possible,0.15494,41,148,0.09644,0.21344
2014,17-29 y.,Lower Saxony,Next year,0.30008,50,148,0.22599,0.37416
2014,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.42386,57,148,0.34398,0.50375
2014,17-29 y.,North Rhine-Westphalia,As soon as possible,0.27891,90,368,0.23303,0.32479
2014,17-29 y.,North Rhine-Westphalia,Next year,0.24421,82,368,0.20026,0.28817
2014,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.37760,142,368,0.32800,0.42720
2014,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.09928,54,368,0.06869,0.12988
2014,17-29 y.,Hesse,In the next 2 to 5 years,0.48385,49,49,0.34248,0.62523
2014,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.47698,38,38,0.31604,0.63792
2014,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.27927,44,165,0.21060,0.34793
2014,17-29 y.,Baden-Wuerttemberg,Next year,0.19541,34,165,0.13473,0.25610
2014,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.40498,87,165,0.32985,0.48011
2014,17-29 y.,Bavaria,As soon as possible,0.16026,41,213,0.11087,0.20964
2014,17-29 y.,Bavaria,Next year,0.20912,43,213,0.15438,0.26387
2014,17-29 y.,Bavaria,In the next 2 to 5 years,0.48479,94,213,0.41751,0.55207
2014,17-29 y.,Bavaria,"In the distant future, in more than five years",0.14583,35,213,0.09832,0.19334
2014,30-45 y.,Lower Saxony,As soon as possible,0.38286,56,129,0.29865,0.46707
2014,30-45 y.,Lower Saxony,Next year,0.28763,38,129,0.20921,0.36605
2014,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.21691,35,129,0.14551,0.28831
2014,30-45 y.,North Rhine-Westphalia,As soon as possible,0.42505,136,330,0.37163,0.47847
2014,30-45 y.,North Rhine-Westphalia,Next year,0.34349,107,330,0.29218,0.39481
2014,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.19508,87,330,0.15226,0.23790
2014,30-45 y.,Hesse,As soon as possible,0.51317,37,69,0.39437,0.63197
2014,30-45 y.,Hesse,Next year,0.27437,32,69,0.16832,0.38043
2014,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.42662,31,31,0.24964,0.60361
2014,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.21159,41,169,0.14983,0.27336
2014,30-45 y.,Baden-Wuerttemberg,Next year,0.42399,72,169,0.34926,0.49872
2014,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.33707,56,169,0.26559,0.40855
2014,30-45 y.,Bavaria,As soon as possible,0.49943,60,188,0.42777,0.57110
2014,30-45 y.,Bavaria,Next year,0.25717,64,188,0.19452,0.31981
2014,30-45 y.,Bavaria,In the next 2 to 5 years,0.21671,64,188,0.15766,0.27576
2014,30-45 y.,Saxony-Anhalt,As soon as possible,0.71236,33,33,0.55552,0.86920
2014,46-65 y.,Lower Saxony,As soon as possible,0.58895,35,35,0.42356,0.75434
2014,46-65 y.,North Rhine-Westphalia,As soon as possible,0.58904,80,118,0.49989,0.67820
2014,46-65 y.,North Rhine-Westphalia,Next year,0.23070,38,118,0.15437,0.30704
2014,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.51890,40,40,0.36209,0.67571
2014,46-65 y.,Bavaria,As soon as possible,0.61360,48,48,0.47439,0.75281
2014,46-65 y.,Brandenburg,As soon as possible,0.76469,38,38,0.62800,0.90137
2014,46-65 y.,Saxony,As soon as possible,0.71873,35,35,0.56759,0.86986
2015,17-29 y.,Lower Saxony,As soon as possible,0.20318,45,167,0.14197,0.26439
2015,17-29 y.,Lower Saxony,Next year,0.34345,54,167,0.27121,0.41568
2015,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.37014,68,167,0.29669,0.44359
2015,17-29 y.,North Rhine-Westphalia,As soon as possible,0.30510,93,419,0.26096,0.34924
2015,17-29 y.,North Rhine-Westphalia,Next year,0.18051,80,419,0.14364,0.21739
2015,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.42866,200,419,0.38122,0.47610
2015,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08572,46,419,0.05889,0.11256
2015,17-29 y.,Hesse,In the next 2 to 5 years,0.45503,51,51,0.31700,0.59307
2015,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.53450,50,50,0.39484,0.67417
2015,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.26501,32,166,0.19767,0.33235
2015,17-29 y.,Baden-Wuerttemberg,Next year,0.19073,43,166,0.13078,0.25068
2015,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.38540,91,166,0.31114,0.45966
2015,17-29 y.,Bavaria,Next year,0.31660,57,153,0.24265,0.39054
2015,17-29 y.,Bavaria,In the next 2 to 5 years,0.46874,96,153,0.38941,0.54807
2015,30-45 y.,Lower Saxony,As soon as possible,0.46173,57,141,0.37915,0.54432
2015,30-45 y.,Lower Saxony,Next year,0.18345,37,141,0.11934,0.24756
2015,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.29169,47,141,0.21640,0.36699
2015,30-45 y.,North Rhine-Westphalia,As soon as possible,0.39021,126,374,0.34071,0.43972
2015,30-45 y.,North Rhine-Westphalia,Next year,0.24764,98,374,0.20384,0.29145
2015,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.28558,118,374,0.23974,0.33142
2015,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.07656,32,374,0.04957,0.10354
2015,30-45 y.,Hesse,Next year,0.48376,48,48,0.34089,0.62664
2015,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.33432,50,162,0.26144,0.40719
2015,30-45 y.,Baden-Wuerttemberg,Next year,0.21912,46,162,0.15522,0.28301
2015,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.39758,66,162,0.32198,0.47318
2015,30-45 y.,Bavaria,As soon as possible,0.30665,60,197,0.24209,0.37120
2015,30-45 y.,Bavaria,Next year,0.37252,73,197,0.30483,0.44020
2015,30-45 y.,Bavaria,In the next 2 to 5 years,0.26457,64,197,0.20282,0.32633
2015,30-45 y.,Saxony,As soon as possible,0.30940,32,32,0.14668,0.47212
2015,46-65 y.,Lower Saxony,As soon as possible,0.54671,37,37,0.38409,0.70933
2015,46-65 y.,North Rhine-Westphalia,As soon as possible,0.66644,79,113,0.57912,0.75376
2015,46-65 y.,North Rhine-Westphalia,Next year,0.21598,34,113,0.13977,0.29219
2015,46-65 y.,Bavaria,As soon as possible,0.56242,46,46,0.41748,0.70737
2015,46-65 y.,Brandenburg,As soon as possible,0.67020,33,33,0.50730,0.83309
2016,17-29 y.,Schleswig-Holstein,As soon as possible,0.38163,40,78,0.27312,0.49014
2016,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.35190,38,78,0.24523,0.45857
2016,17-29 y.,Lower Saxony,As soon as possible,0.14875,58,226,0.10226,0.19525
2016,17-29 y.,Lower Saxony,Next year,0.26760,64,226,0.20975,0.32545
2016,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.48459,104,226,0.41929,0.54990
2016,17-29 y.,North Rhine-Westphalia,As soon as possible,0.17884,120,505,0.14538,0.21230
2016,17-29 y.,North Rhine-Westphalia,Next year,0.23117,112,505,0.19437,0.26798
2016,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.50063,222,505,0.45698,0.54428
2016,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08936,51,505,0.06445,0.11426
2016,17-29 y.,Hesse,As soon as possible,0.23331,41,148,0.16494,0.30168
2016,17-29 y.,Hesse,Next year,0.21916,39,148,0.15229,0.28604
2016,17-29 y.,Hesse,In the next 2 to 5 years,0.45241,68,148,0.37195,0.53287
2016,17-29 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.27591,59,157,0.20577,0.34605
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Next year,0.27029,37,157,0.20060,0.33998
2016,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.33235,61,157,0.25843,0.40627
2016,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.27812,64,212,0.21766,0.33858
2016,17-29 y.,Baden-Wuerttemberg,Next year,0.21142,57,212,0.15632,0.26651
2016,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.40562,91,212,0.33936,0.47187
2016,17-29 y.,Bavaria,As soon as possible,0.22082,71,266,0.17087,0.27076
2016,17-29 y.,Bavaria,Next year,0.27962,60,266,0.22558,0.33366
2016,17-29 y.,Bavaria,In the next 2 to 5 years,0.40664,100,266,0.34750,0.46578
2016,17-29 y.,Bavaria,"In the distant future, in more than five years",0.09292,35,266,0.05797,0.12788
2016,17-29 y.,Saxony,In the next 2 to 5 years,0.44900,35,35,0.28180,0.61619
2016,30-45 y.,Schleswig-Holstein,As soon as possible,0.34515,48,81,0.24097,0.44933
2016,30-45 y.,Schleswig-Holstein,Next year,0.37883,33,81,0.27253,0.48513
2016,30-45 y.,Lower Saxony,As soon as possible,0.36785,83,209,0.30232,0.43338
2016,30-45 y.,Lower Saxony,Next year,0.29923,60,209,0.23700,0.36146
2016,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.26160,66,209,0.20187,0.32133
2016,30-45 y.,North Rhine-Westphalia,As soon as possible,0.41083,232,562,0.37011,0.45154
2016,30-45 y.,North Rhine-Westphalia,Next year,0.27433,170,562,0.23740,0.31125
2016,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.22601,120,562,0.19140,0.26062
2016,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08884,40,562,0.06530,0.11238
2016,30-45 y.,Hesse,As soon as possible,0.26645,58,156,0.19685,0.33605
2016,30-45 y.,Hesse,Next year,0.58567,57,156,0.50811,0.66322
2016,30-45 y.,Hesse,In the next 2 to 5 years,0.13391,41,156,0.08029,0.18752
2016,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.41740,67,143,0.33629,0.49851
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Next year,0.23521,32,143,0.16545,0.30497
2016,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.26489,44,143,0.19231,0.33747
2016,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.25183,128,277,0.20062,0.30304
2016,30-45 y.,Baden-Wuerttemberg,Next year,0.30496,83,277,0.25065,0.35928
2016,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.35725,66,277,0.30072,0.41379
2016,30-45 y.,Bavaria,As soon as possible,0.29881,131,290,0.24604,0.35159
2016,30-45 y.,Bavaria,Next year,0.53415,89,290,0.47664,0.59167
2016,30-45 y.,Bavaria,In the next 2 to 5 years,0.13769,70,290,0.09796,0.17741
2016,30-45 y.,Berlin,As soon as possible,0.44470,39,39,0.28670,0.60270
2016,30-45 y.,Brandenburg,As soon as possible,0.52329,39,39,0.36448,0.68209
2016,30-45 y.,Saxony,As soon as possible,0.44683,57,105,0.35128,0.54238
2016,30-45 y.,Saxony,Next year,0.43833,48,105,0.34297,0.53369
2016,30-45 y.,Saxony-Anhalt,As soon as possible,0.39427,44,44,0.24821,0.54034
2016,30-45 y.,Thuringa,As soon as possible,0.30383,34,34,0.14691,0.46075
2016,46-65 y.,Lower Saxony,As soon as possible,0.43931,40,40,0.28355,0.59508
2016,46-65 y.,North Rhine-Westphalia,As soon as possible,0.57466,90,148,0.49474,0.65459
2016,46-65 y.,North Rhine-Westphalia,Next year,0.22220,58,148,0.15499,0.28941
2016,46-65 y.,Hesse,As soon as possible,0.37991,34,34,0.21431,0.54551
2016,46-65 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.54836,36,36,0.38348,0.71323
2016,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.50094,35,67,0.38031,0.62157
2016,46-65 y.,Baden-Wuerttemberg,Next year,0.19676,32,67,0.10085,0.29267
2016,46-65 y.,Bavaria,As soon as possible,0.55043,48,48,0.40821,0.69265
2016,46-65 y.,Saxony,As soon as possible,0.41533,31,31,0.23899,0.59166
2017,17-29 y.,Schleswig-Holstein,As soon as possible,0.25527,41,115,0.17523,0.33531
2017,17-29 y.,Schleswig-Holstein,Next year,0.23813,33,115,0.15994,0.31633
2017,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.41525,41,115,0.32479,0.50570
2017,17-29 y.,Lower Saxony,As soon as possible,0.23824,90,349,0.19348,0.28300
2017,17-29 y.,Lower Saxony,Next year,0.31329,98,349,0.26455,0.36202
2017,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.36325,129,349,0.31272,0.41378
2017,17-29 y.,Lower Saxony,"In the distant future, in more than five years",0.08523,32,349,0.05589,0.11456
2017,17-29 y.,North Rhine-Westphalia,As soon as possible,0.28607,174,644,0.25114,0.32100
2017,17-29 y.,North Rhine-Westphalia,Next year,0.27996,162,644,0.24526,0.31467
2017,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.34244,242,644,0.30576,0.37911
2017,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.09153,66,644,0.06925,0.11382
2017,17-29 y.,Hesse,As soon as possible,0.24778,48,178,0.18418,0.31139
2017,17-29 y.,Hesse,Next year,0.28270,51,178,0.21636,0.34905
2017,17-29 y.,Hesse,In the next 2 to 5 years,0.42565,79,178,0.35281,0.49849
2017,17-29 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.18816,42,136,0.12223,0.25409
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Next year,0.41563,34,136,0.33249,0.49876
2017,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.32838,60,136,0.24916,0.40760
2017,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.19022,57,233,0.13971,0.24072
2017,17-29 y.,Baden-Wuerttemberg,Next year,0.29749,69,233,0.23867,0.35632
2017,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.38233,107,233,0.31979,0.44486
2017,17-29 y.,Bavaria,As soon as possible,0.21174,58,287,0.16439,0.25909
2017,17-29 y.,Bavaria,Next year,0.24630,75,287,0.19637,0.29624
2017,17-29 y.,Bavaria,In the next 2 to 5 years,0.44947,116,287,0.39182,0.50712
2017,17-29 y.,Bavaria,"In the distant future, in more than five years",0.09249,38,287,0.05891,0.12607
2017,17-29 y.,Berlin,In the next 2 to 5 years,0.45913,33,33,0.28647,0.63179
2017,17-29 y.,Brandenburg,In the next 2 to 5 years,0.29958,35,35,0.14561,0.45356
2017,17-29 y.,Saxony,Next year,0.26671,32,84,0.17157,0.36185
2017,17-29 y.,Saxony,In the next 2 to 5 years,0.48771,52,84,0.38018,0.59525
2017,17-29 y.,Saxony-Anhalt,In the next 2 to 5 years,0.42645,32,32,0.25235,0.60055
2017,30-45 y.,Schleswig-Holstein,As soon as possible,0.53183,41,74,0.41736,0.64629
2017,30-45 y.,Schleswig-Holstein,In the next 2 to 5 years,0.07549,33,74,0.01488,0.13609
2017,30-45 y.,Lower Saxony,As soon as possible,0.32930,114,249,0.27081,0.38780
2017,30-45 y.,Lower Saxony,Next year,0.41105,61,249,0.34981,0.47229
2017,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.21100,74,249,0.16022,0.26179
2017,30-45 y.,North Rhine-Westphalia,As soon as possible,0.41861,244,641,0.38039,0.45684
2017,30-45 y.,North Rhine-Westphalia,Next year,0.28711,193,641,0.25206,0.32216
2017,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.25520,167,641,0.22142,0.28898
