year,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.25068,68,186,0.18823,0.31314
2010,Baden-Wuerttemberg,As soon as possible,0.30708,116,523,0.26751,0.34665
2010,Baden-Wuerttemberg,Next year,0.27531,147,523,0.23699,0.31363
2010,Baden-Wuerttemberg,In the next 2 to 5 years,0.33568,211,523,0.29517,0.37619
2010,Baden-Wuerttemberg,"In the distant future, in more than five years",0.08194,49,523,0.05841,0.10546
2010,Bavaria,As soon as possible,0.42361,151,587,0.38360,0.46362
2010,Bavaria,Next year,0.26437,192,587,0.22866,0.30007
2010,Bavaria,In the next 2 to 5 years,0.23057,185,587,0.19646,0.26467
2010,Bavaria,"In the distant future, in more than five years",0.08145,59,587,0.05931,0.10360
2010,Berlin,As soon as possible,0.43285,64,177,0.35965,0.50605
2010,Berlin,Next year,0.33847,69,177,0.26856,0.40838
2010,Berlin,In the next 2 to 5 years,0.14229,44,177,0.09068,0.19390
2010,Brandenburg,As soon as possible,0.63994,84,163,0.56602,0.71386
2010,Brandenburg,Next year,0.15971,45,163,0.10330,0.21613
2010,Brandenburg,In the next 2 to 5 years,0.13110,34,163,0.07912,0.18307
2010,Mecklenburg-Western Pomerania,As soon as possible,0.63604,49,49,0.49992,0.77215
2010,Saxony,As soon as possible,0.48266,124,303,0.42630,0.53901
2010,Saxony,Next year,0.25293,100,303,0.20390,0.30196
2010,Saxony,In the next 2 to 5 years,0.22506,79,303,0.17796,0.27216
2010,Saxony-Anhalt,As soon as possible,0.60039,86,156,0.52327,0.67750
2010,Saxony-Anhalt,Next year,0.19237,37,156,0.13032,0.25443
2010,Saxony-Anhalt,In the next 2 to 5 years,0.16044,33,156,0.10266,0.21822
2010,Thuringa,As soon as possible,0.47482,61,104,0.37838,0.57126
2010,Thuringa,Next year,0.32161,43,104,0.23140,0.41181
2011,Schleswig-Holstein,As soon as possible,0.35088,57,162,0.27716,0.42460
2011,Schleswig-Holstein,Next year,0.22937,47,162,0.16443,0.29431
2011,Schleswig-Holstein,In the next 2 to 5 years,0.34040,58,162,0.26721,0.41360
2011,Lower Saxony,As soon as possible,0.29646,100,367,0.24967,0.34325
2011,Lower Saxony,Next year,0.28155,105,367,0.23547,0.32763
2011,Lower Saxony,In the next 2 to 5 years,0.31373,112,367,0.26619,0.36127
2011,Lower Saxony,"In the distant future, in more than five years",0.10826,50,367,0.07643,0.14009
2011,North Rhine-Westphalia,As soon as possible,0.36266,269,909,0.33139,0.39393
2011,North Rhine-Westphalia,Next year,0.21326,229,909,0.18661,0.23990
2011,North Rhine-Westphalia,In the next 2 to 5 years,0.31550,298,909,0.28527,0.34573
2011,North Rhine-Westphalia,"In the distant future, in more than five years",0.10858,113,909,0.08834,0.12881
2011,Hesse,As soon as possible,0.31558,80,302,0.26307,0.36808
2011,Hesse,Next year,0.30126,83,302,0.24943,0.35309
2011,Hesse,In the next 2 to 5 years,0.30490,108,302,0.25289,0.35690
2011,Hesse,"In the distant future, in more than five years",0.07827,31,302,0.04793,0.10861
2011,"Rhineland-Palatinate, Saarland",As soon as possible,0.45921,73,191,0.38835,0.53007
2011,"Rhineland-Palatinate, Saarland",Next year,0.12806,46,191,0.08055,0.17558
2011,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.26896,72,191,0.20591,0.33201
2011,Baden-Wuerttemberg,As soon as possible,0.24225,115,520,0.20539,0.27911
2011,Baden-Wuerttemberg,Next year,0.18765,122,520,0.15406,0.22124
2011,Baden-Wuerttemberg,In the next 2 to 5 years,0.43916,204,520,0.39646,0.48186
2011,Baden-Wuerttemberg,"In the distant future, in more than five years",0.13094,79,520,0.10192,0.15997
2011,Bavaria,As soon as possible,0.30690,144,557,0.26857,0.34524
2011,Bavaria,Next year,0.26347,153,557,0.22686,0.30009
2011,Bavaria,In the next 2 to 5 years,0.31890,191,557,0.28016,0.35764
2011,Bavaria,"In the distant future, in more than five years",0.11072,69,557,0.08464,0.13680
2011,Berlin,As soon as possible,0.45279,63,173,0.37840,0.52719
2011,Berlin,Next year,0.28289,55,173,0.21558,0.35020
2011,Berlin,In the next 2 to 5 years,0.24210,55,173,0.17809,0.30612
2011,Brandenburg,As soon as possible,0.60531,97,143,0.52492,0.68571
2011,Brandenburg,Next year,0.18567,46,143,0.12172,0.24963
2011,Mecklenburg-Western Pomerania,As soon as possible,0.56279,56,93,0.46142,0.66415
2011,Mecklenburg-Western Pomerania,Next year,0.25262,37,93,0.16383,0.34141
2011,Saxony,As soon as possible,0.48260,133,293,0.42529,0.53992
2011,Saxony,Next year,0.22049,82,293,0.17294,0.26805
2011,Saxony,In the next 2 to 5 years,0.26016,78,293,0.20984,0.31048
2011,Saxony-Anhalt,As soon as possible,0.55521,93,145,0.47404,0.63638
2011,Saxony-Anhalt,Next year,0.29614,52,145,0.22157,0.37071
2011,Thuringa,As soon as possible,0.63530,78,78,0.52778,0.74281
2012,Schleswig-Holstein,As soon as possible,0.31513,49,149,0.24028,0.38998
2012,Schleswig-Holstein,Next year,0.18732,41,149,0.12446,0.25018
2012,Schleswig-Holstein,In the next 2 to 5 years,0.36544,59,149,0.28786,0.44303
2012,Lower Saxony,As soon as possible,0.30722,100,323,0.25683,0.35761
2012,Lower Saxony,Next year,0.33044,90,323,0.27906,0.38182
2012,Lower Saxony,In the next 2 to 5 years,0.29594,93,323,0.24608,0.34580
2012,Lower Saxony,"In the distant future, in more than five years",0.06640,40,323,0.03921,0.09360
2012,North Rhine-Westphalia,As soon as possible,0.40339,270,836,0.37012,0.43667
2012,North Rhine-Westphalia,Next year,0.24919,226,836,0.21985,0.27853
2012,North Rhine-Westphalia,In the next 2 to 5 years,0.24132,242,836,0.21229,0.27034
2012,North Rhine-Westphalia,"In the distant future, in more than five years",0.10610,98,836,0.08521,0.12699
2012,Hesse,As soon as possible,0.20570,66,285,0.15868,0.25271
2012,Hesse,Next year,0.35564,96,285,0.29996,0.41131
2012,Hesse,In the next 2 to 5 years,0.34191,85,285,0.28674,0.39708
2012,Hesse,"In the distant future, in more than five years",0.09676,38,285,0.06238,0.13114
2012,"Rhineland-Palatinate, Saarland",As soon as possible,0.31690,63,180,0.24874,0.38506
2012,"Rhineland-Palatinate, Saarland",Next year,0.28684,57,180,0.22058,0.35309
2012,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.28981,60,180,0.22335,0.35627
2012,Baden-Wuerttemberg,As soon as possible,0.32686,105,431,0.28253,0.37120
2012,Baden-Wuerttemberg,Next year,0.21845,117,431,0.17939,0.25750
2012,Baden-Wuerttemberg,In the next 2 to 5 years,0.39067,160,431,0.34455,0.43679
2012,Baden-Wuerttemberg,"In the distant future, in more than five years",0.06402,49,431,0.04088,0.08716
2012,Bavaria,As soon as possible,0.26527,119,503,0.22665,0.30389
2012,Bavaria,Next year,0.25767,142,503,0.21941,0.29593
2012,Bavaria,In the next 2 to 5 years,0.33445,173,503,0.29318,0.37572
2012,Bavaria,"In the distant future, in more than five years",0.14261,69,503,0.11202,0.17320
2012,Berlin,As soon as possible,0.41878,61,166,0.34350,0.49406
2012,Berlin,Next year,0.29729,53,166,0.22755,0.36703
2012,Berlin,In the next 2 to 5 years,0.21157,52,166,0.14925,0.27389
2012,Brandenburg,As soon as possible,0.76446,100,138,0.69340,0.83551
2012,Brandenburg,Next year,0.14676,38,138,0.08750,0.20602
2012,Mecklenburg-Western Pomerania,As soon as possible,0.69871,58,58,0.57960,0.81782
2012,Saxony,As soon as possible,0.42451,119,252,0.36336,0.48566
2012,Saxony,Next year,0.33008,81,252,0.27191,0.38826
2012,Saxony,In the next 2 to 5 years,0.19320,52,252,0.14436,0.24204
2012,Saxony-Anhalt,As soon as possible,0.66525,96,96,0.57035,0.76014
2012,Thuringa,As soon as possible,0.59037,65,110,0.49804,0.68269
2012,Thuringa,Next year,0.23776,45,110,0.15784,0.31768
2013,Schleswig-Holstein,As soon as possible,0.29877,67,219,0.23801,0.35954
2013,Schleswig-Holstein,Next year,0.28034,65,219,0.22071,0.33996
2013,Schleswig-Holstein,In the next 2 to 5 years,0.29637,56,219,0.23575,0.35699
2013,Schleswig-Holstein,"In the distant future, in more than five years",0.12452,31,219,0.08069,0.16835
2013,Hamburg,Next year,0.39450,32,32,0.22245,0.56655
2013,Lower Saxony,As soon as possible,0.32871,144,437,0.28461,0.37280
2013,Lower Saxony,Next year,0.31524,127,437,0.27163,0.35886
2013,Lower Saxony,In the next 2 to 5 years,0.29419,123,437,0.25142,0.33697
2013,Lower Saxony,"In the distant future, in more than five years",0.06185,43,437,0.03924,0.08447
2013,North Rhine-Westphalia,As soon as possible,0.38769,368,1099,0.35887,0.41651
2013,North Rhine-Westphalia,Next year,0.22065,245,1099,0.19612,0.24518
2013,North Rhine-Westphalia,In the next 2 to 5 years,0.30651,358,1099,0.27924,0.33378
2013,North Rhine-Westphalia,"In the distant future, in more than five years",0.08515,128,1099,0.06864,0.10166
2013,Hesse,As soon as possible,0.33020,104,344,0.28043,0.37997
2013,Hesse,Next year,0.30749,97,344,0.25865,0.35632
2013,Hesse,In the next 2 to 5 years,0.28060,106,344,0.23305,0.32815
2013,Hesse,"In the distant future, in more than five years",0.08171,37,344,0.05272,0.11070
2013,"Rhineland-Palatinate, Saarland",As soon as possible,0.36550,83,204,0.29925,0.43175
2013,"Rhineland-Palatinate, Saarland",Next year,0.23547,57,204,0.17710,0.29384
2013,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.28324,64,204,0.22125,0.34522
2013,Baden-Wuerttemberg,As soon as possible,0.28904,159,549,0.25109,0.32700
2013,Baden-Wuerttemberg,Next year,0.24861,137,549,0.21242,0.28480
2013,Baden-Wuerttemberg,In the next 2 to 5 years,0.36850,194,549,0.32811,0.40889
2013,Baden-Wuerttemberg,"In the distant future, in more than five years",0.09385,59,549,0.06943,0.11826
2013,Bavaria,As soon as possible,0.31478,176,637,0.27869,0.35088
2013,Bavaria,Next year,0.32125,179,637,0.28496,0.35754
2013,Bavaria,In the next 2 to 5 years,0.27777,212,637,0.24296,0.31258
2013,Bavaria,"In the distant future, in more than five years",0.08619,70,637,0.06438,0.10800
2013,Berlin,As soon as possible,0.35148,72,213,0.28722,0.41575
2013,Berlin,Next year,0.43868,87,213,0.37188,0.50547
2013,Berlin,In the next 2 to 5 years,0.15731,54,213,0.10830,0.20633
2013,Brandenburg,As soon as possible,0.56567,80,157,0.48789,0.64346
2013,Brandenburg,Next year,0.26393,45,157,0.19476,0.33310
2013,Brandenburg,In the next 2 to 5 years,0.11314,32,157,0.06343,0.16285
2013,Mecklenburg-Western Pomerania,As soon as possible,0.39145,43,43,0.24384,0.53906
2013,Saxony,As soon as possible,0.45175,100,214,0.38491,0.51858
2013,Saxony,Next year,0.30582,63,214,0.24394,0.36769
2013,Saxony,In the next 2 to 5 years,0.18567,51,214,0.13345,0.23789
2013,Saxony-Anhalt,As soon as possible,0.60174,92,175,0.52900,0.67448
2013,Saxony-Anhalt,Next year,0.21880,39,175,0.15737,0.28023
2013,Saxony-Anhalt,In the next 2 to 5 years,0.16739,44,175,0.11192,0.22286
2013,Thuringa,As soon as possible,0.55070,60,60,0.42377,0.67763
2014,Schleswig-Holstein,As soon as possible,0.31008,51,128,0.22963,0.39052
2014,Schleswig-Holstein,Next year,0.29332,37,128,0.21413,0.37250
2014,Schleswig-Holstein,In the next 2 to 5 years,0.26258,40,128,0.18605,0.33911
2014,Lower Saxony,As soon as possible,0.31189,133,384,0.26550,0.35829
2014,Lower Saxony,Next year,0.28545,102,384,0.24022,0.33069
2014,Lower Saxony,In the next 2 to 5 years,0.29941,101,384,0.25354,0.34528
2014,Lower Saxony,"In the distant future, in more than five years",0.10324,48,384,0.07277,0.13372
2014,North Rhine-Westphalia,As soon as possible,0.39122,306,875,0.35887,0.42358
2014,North Rhine-Westphalia,Next year,0.27437,229,875,0.24478,0.30395
2014,North Rhine-Westphalia,In the next 2 to 5 years,0.26841,250,875,0.23903,0.29779
2014,North Rhine-Westphalia,"In the distant future, in more than five years",0.06600,90,875,0.04954,0.08246
2014,Hesse,As soon as possible,0.38222,75,234,0.31983,0.44462
2014,Hesse,Next year,0.19908,66,234,0.14781,0.25035
2014,Hesse,In the next 2 to 5 years,0.34200,93,234,0.28108,0.40291
2014,"Rhineland-Palatinate, Saarland",As soon as possible,0.38722,73,192,0.31814,0.45630
2014,"Rhineland-Palatinate, Saarland",Next year,0.20238,46,192,0.14540,0.25936
2014,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.33016,73,192,0.26346,0.39685
2014,Baden-Wuerttemberg,As soon as possible,0.31144,128,458,0.26898,0.35390
2014,Baden-Wuerttemberg,Next year,0.26574,123,458,0.22524,0.30624
2014,Baden-Wuerttemberg,In the next 2 to 5 years,0.34250,161,458,0.29899,0.38601
2014,Baden-Wuerttemberg,"In the distant future, in more than five years",0.08032,46,458,0.05540,0.10524
2014,Bavaria,As soon as possible,0.38449,155,512,0.34231,0.42667
2014,Bavaria,Next year,0.23379,131,512,0.19709,0.27048
2014,Bavaria,In the next 2 to 5 years,0.30628,175,512,0.26631,0.34625
2014,Bavaria,"In the distant future, in more than five years",0.07544,51,512,0.05254,0.09834
2014,Berlin,As soon as possible,0.39443,58,157,0.31774,0.47112
2014,Berlin,Next year,0.37932,64,157,0.30318,0.45547
2014,Berlin,In the next 2 to 5 years,0.18560,35,157,0.12459,0.24661
2014,Brandenburg,As soon as possible,0.57725,74,119,0.48811,0.66638
2014,Brandenburg,Next year,0.27301,45,119,0.19263,0.35340
2014,Mecklenburg-Western Pomerania,As soon as possible,0.40769,39,39,0.25144,0.56393
2014,Saxony,As soon as possible,0.49665,78,176,0.42258,0.57073
2014,Saxony,Next year,0.28560,58,176,0.21868,0.35253
2014,Saxony,In the next 2 to 5 years,0.17882,40,176,0.12204,0.23559
2014,Saxony-Anhalt,As soon as possible,0.56304,87,159,0.48570,0.64038
2014,Saxony-Anhalt,Next year,0.22316,40,159,0.15823,0.28808
2014,Saxony-Anhalt,In the next 2 to 5 years,0.18033,32,159,0.12038,0.24028
2014,Thuringa,As soon as possible,0.43160,48,120,0.34261,0.52059
2014,Thuringa,Next year,0.30222,41,120,0.21971,0.38473
2014,Thuringa,In the next 2 to 5 years,0.24134,31,120,0.16446,0.31822
2015,Schleswig-Holstein,As soon as possible,0.36735,43,130,0.28416,0.45054
2015,Schleswig-Holstein,Next year,0.31851,47,130,0.23811,0.39891
2015,Schleswig-Holstein,In the next 2 to 5 years,0.24249,40,130,0.16853,0.31645
2015,Lower Saxony,As soon as possible,0.36636,143,421,0.32028,0.41244
2015,Lower Saxony,Next year,0.25494,103,421,0.21326,0.29662
2015,Lower Saxony,In the next 2 to 5 years,0.29341,125,421,0.24986,0.33695
2015,Lower Saxony,"In the distant future, in more than five years",0.08529,50,421,0.05858,0.11201
2015,North Rhine-Westphalia,As soon as possible,0.40402,303,951,0.37282,0.43523
2015,North Rhine-Westphalia,Next year,0.21128,213,951,0.18532,0.23724
2015,North Rhine-Westphalia,In the next 2 to 5 years,0.31491,346,951,0.28538,0.34445
2015,North Rhine-Westphalia,"In the distant future, in more than five years",0.06978,89,951,0.05358,0.08598
2015,Hesse,As soon as possible,0.30776,73,280,0.25360,0.36192
2015,Hesse,Next year,0.25458,85,280,0.20346,0.30569
2015,Hesse,In the next 2 to 5 years,0.37085,88,280,0.31417,0.42753
2015,Hesse,"In the distant future, in more than five years",0.06681,34,280,0.03751,0.09611
2015,"Rhineland-Palatinate, Saarland",As soon as possible,0.33671,79,215,0.27340,0.40003
2015,"Rhineland-Palatinate, Saarland",Next year,0.20811,51,215,0.15372,0.26250
2015,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.39629,85,215,0.33075,0.46182
2015,Baden-Wuerttemberg,As soon as possible,0.33169,107,441,0.28770,0.37569
2015,Baden-Wuerttemberg,Next year,0.21438,110,441,0.17604,0.25273
2015,Baden-Wuerttemberg,In the next 2 to 5 years,0.35285,174,441,0.30820,0.39750
2015,Baden-Wuerttemberg,"In the distant future, in more than five years",0.10107,50,441,0.07291,0.12924
2015,Bavaria,As soon as possible,0.29505,137,524,0.25596,0.33414
2015,Bavaria,Next year,0.32698,156,524,0.28678,0.36719
2015,Bavaria,In the next 2 to 5 years,0.31198,179,524,0.27227,0.35169
2015,Bavaria,"In the distant future, in more than five years",0.06599,52,524,0.04471,0.08727
2015,Berlin,As soon as possible,0.42315,55,151,0.34408,0.50222
2015,Berlin,Next year,0.30422,49,151,0.23059,0.37784
2015,Berlin,In the next 2 to 5 years,0.23603,47,151,0.16807,0.30399
2015,Brandenburg,As soon as possible,0.63634,69,101,0.54205,0.73062
2015,Brandenburg,Next year,0.18215,32,101,0.10650,0.25780
2015,Mecklenburg-Western Pomerania,As soon as possible,0.38930,33,33,0.22036,0.55824
2015,Saxony,As soon as possible,0.35991,74,172,0.28797,0.43185
2015,Saxony,Next year,0.38450,55,172,0.31158,0.45742
2015,Saxony,In the next 2 to 5 years,0.21622,43,172,0.15452,0.27792
2015,Saxony-Anhalt,As soon as possible,0.50901,63,135,0.42437,0.59366
2015,Saxony-Anhalt,Next year,0.20782,34,135,0.13912,0.27652
2015,Saxony-Anhalt,In the next 2 to 5 years,0.23176,38,135,0.16031,0.30320
2015,Thuringa,As soon as possible,0.51489,46,84,0.40737,0.62241
2015,Thuringa,Next year,0.26861,38,84,0.17326,0.36397
2016,Schleswig-Holstein,As soon as possible,0.37332,112,258,0.31418,0.43245
2016,Schleswig-Holstein,Next year,0.30592,77,258,0.24958,0.36226
2016,Schleswig-Holstein,In the next 2 to 5 years,0.24656,69,258,0.19386,0.29925
2016,Lower Saxony,As soon as possible,0.26221,183,565,0.22591,0.29851
2016,Lower Saxony,Next year,0.28540,146,565,0.24813,0.32268
2016,Lower Saxony,In the next 2 to 5 years,0.34786,183,565,0.30855,0.38717
2016,Lower Saxony,"In the distant future, in more than five years",0.10453,53,565,0.07928,0.12978
2016,Bremen,As soon as possible,0.37428,35,35,0.21161,0.53695
2016,North Rhine-Westphalia,As soon as possible,0.31040,442,1264,0.28489,0.33592
2016,North Rhine-Westphalia,Next year,0.24746,346,1264,0.22366,0.27126
2016,North Rhine-Westphalia,In the next 2 to 5 years,0.35106,370,1264,0.32473,0.37738
2016,North Rhine-Westphalia,"In the distant future, in more than five years",0.09108,106,1264,0.07521,0.10695
2016,Hesse,As soon as possible,0.27739,134,375,0.23201,0.32276
2016,Hesse,Next year,0.29939,121,375,0.25298,0.34581
2016,Hesse,In the next 2 to 5 years,0.35713,120,375,0.30857,0.40570
2016,"Rhineland-Palatinate, Saarland",As soon as possible,0.37903,164,403,0.33160,0.42645
2016,"Rhineland-Palatinate, Saarland",Next year,0.25461,86,403,0.21203,0.29720
2016,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.27952,120,403,0.23565,0.32339
2016,"Rhineland-Palatinate, Saarland","In the distant future, in more than five years",0.08684,33,403,0.05931,0.11436
2016,Baden-Wuerttemberg,As soon as possible,0.32615,231,627,0.28943,0.36288
2016,Baden-Wuerttemberg,Next year,0.23195,172,627,0.19889,0.26502
2016,Baden-Wuerttemberg,In the next 2 to 5 years,0.33972,174,627,0.30262,0.37683
2016,Baden-Wuerttemberg,"In the distant future, in more than five years",0.10217,50,627,0.07844,0.12589
2016,Bavaria,As soon as possible,0.30784,251,679,0.27310,0.34259
2016,Bavaria,Next year,0.37553,178,679,0.33907,0.41198
2016,Bavaria,In the next 2 to 5 years,0.25084,193,679,0.21821,0.28347
2016,Bavaria,"In the distant future, in more than five years",0.06579,57,679,0.04713,0.08445
2016,Berlin,As soon as possible,0.39010,70,204,0.32300,0.45720
2016,Berlin,Next year,0.26504,70,204,0.20432,0.32575
2016,Berlin,In the next 2 to 5 years,0.26472,64,204,0.20402,0.32541
2016,Brandenburg,As soon as possible,0.56660,88,184,0.49480,0.63840
2016,Brandenburg,Next year,0.17256,54,184,0.11781,0.22731
2016,Brandenburg,In the next 2 to 5 years,0.22889,42,184,0.16802,0.28976
2016,Mecklenburg-Western Pomerania,As soon as possible,0.48654,50,82,0.37769,0.59539
2016,Mecklenburg-Western Pomerania,Next year,0.28673,32,82,0.18824,0.38522
2016,Saxony,As soon as possible,0.39353,114,268,0.33493,0.45212
2016,Saxony,Next year,0.28118,91,268,0.22726,0.33511
2016,Saxony,In the next 2 to 5 years,0.29096,63,268,0.23647,0.34544
2016,Saxony-Anhalt,As soon as possible,0.38958,92,193,0.32060,0.45856
2016,Saxony-Anhalt,Next year,0.40107,65,193,0.33175,0.47040
2016,Saxony-Anhalt,In the next 2 to 5 years,0.16303,36,193,0.11078,0.21528
2016,Thuringa,As soon as possible,0.30432,72,154,0.23141,0.37722
2016,Thuringa,Next year,0.40526,46,154,0.32746,0.48305
2016,Thuringa,In the next 2 to 5 years,0.23623,36,154,0.16893,0.30354
2017,Schleswig-Holstein,As soon as possible,0.37010,106,268,0.31219,0.42802
2017,Schleswig-Holstein,Next year,0.30797,79,268,0.25259,0.36334
2017,Schleswig-Holstein,In the next 2 to 5 years,0.26337,83,268,0.21053,0.31620
2017,Hamburg,As soon as possible,0.39126,32,105,0.29746,0.48505
2017,Hamburg,Next year,0.25404,34,105,0.17037,0.33770
2017,Hamburg,In the next 2 to 5 years,0.27285,39,105,0.18724,0.35846
2017,Lower Saxony,As soon as possible,0.32430,263,733,0.29038,0.35821
2017,Lower Saxony,Next year,0.32998,194,733,0.29592,0.36404
2017,Lower Saxony,In the next 2 to 5 years,0.28830,228,733,0.25548,0.32111
2017,Lower Saxony,"In the distant future, in more than five years",0.05743,48,733,0.04057,0.07428
2017,Bremen,As soon as possible,0.34733,34,34,0.18488,0.50978
2017,North Rhine-Westphalia,As soon as possible,0.36120,543,1543,0.33723,0.38518
2017,North Rhine-Westphalia,Next year,0.28014,424,1543,0.25773,0.30255
2017,North Rhine-Westphalia,In the next 2 to 5 years,0.28142,458,1543,0.25897,0.30386
2017,North Rhine-Westphalia,"In the distant future, in more than five years",0.07724,118,1543,0.06391,0.09056
2017,Hesse,As soon as possible,0.27857,181,522,0.24008,0.31707
2017,Hesse,Next year,0.29756,124,522,0.25830,0.33681
2017,Hesse,In the next 2 to 5 years,0.35413,164,522,0.31306,0.39519
2017,Hesse,"In the distant future, in more than five years",0.06974,53,522,0.04787,0.09162
2017,"Rhineland-Palatinate, Saarland",As soon as possible,0.28345,117,331,0.23482,0.33207
2017,"Rhineland-Palatinate, Saarland",Next year,0.36759,106,331,0.31557,0.41961
2017,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.27525,108,331,0.22706,0.32344
2017,Baden-Wuerttemberg,As soon as possible,0.26914,191,666,0.23543,0.30285
2017,Baden-Wuerttemberg,Next year,0.28827,189,666,0.25384,0.32270
2017,Baden-Wuerttemberg,In the next 2 to 5 years,0.34105,229,666,0.30502,0.37708
2017,Baden-Wuerttemberg,"In the distant future, in more than five years",0.10154,57,666,0.07859,0.12450
2017,Bavaria,As soon as possible,0.24915,199,704,0.21717,0.28112
2017,Bavaria,Next year,0.34626,230,704,0.31109,0.38143
2017,Bavaria,In the next 2 to 5 years,0.31343,202,704,0.27914,0.34772
2017,Bavaria,"In the distant future, in more than five years",0.09116,73,704,0.06988,0.11244
2017,Berlin,As soon as possible,0.39576,81,200,0.32782,0.46370
2017,Berlin,Next year,0.33002,52,200,0.26469,0.39536
2017,Berlin,In the next 2 to 5 years,0.25066,67,200,0.19045,0.31088
2017,Brandenburg,As soon as possible,0.41034,95,204,0.34267,0.47801
2017,Brandenburg,Next year,0.30900,59,204,0.24543,0.37257
2017,Brandenburg,In the next 2 to 5 years,0.22504,50,204,0.16759,0.28249
2017,Mecklenburg-Western Pomerania,As soon as possible,0.32397,35,69,0.21274,0.43521
2017,Mecklenburg-Western Pomerania,Next year,0.37234,34,69,0.25744,0.48725
2017,Saxony,As soon as possible,0.37467,126,310,0.32070,0.42864
2017,Saxony,Next year,0.30660,105,310,0.25519,0.35801
2017,Saxony,In the next 2 to 5 years,0.25868,79,310,0.20986,0.30751
2017,Saxony-Anhalt,As soon as possible,0.34471,74,210,0.28028,0.40915
2017,Saxony-Anhalt,Next year,0.31736,75,210,0.25426,0.38047
2017,Saxony-Anhalt,In the next 2 to 5 years,0.29134,61,210,0.22974,0.35294
2017,Thuringa,As soon as possible,0.41786,64,169,0.34328,0.49245
2017,Thuringa,Next year,0.30227,63,169,0.23283,0.37172
2017,Thuringa,In the next 2 to 5 years,0.15260,42,169,0.09822,0.20698
2018,Schleswig-Holstein,As soon as possible,0.34628,73,206,0.28115,0.41141
2018,Schleswig-Holstein,Next year,0.21437,66,206,0.15819,0.27055
2018,Schleswig-Holstein,In the next 2 to 5 years,0.38019,67,206,0.31374,0.44665
2018,Hamburg,As soon as possible,0.24092,32,32,0.09038,0.39146
2018,Lower Saxony,As soon as possible,0.33035,222,667,0.29463,0.36607
2018,Lower Saxony,Next year,0.32611,180,667,0.29051,0.36171
2018,Lower Saxony,In the next 2 to 5 years,0.27693,221,667,0.24295,0.31092
2018,Lower Saxony,"In the distant future, in more than five years",0.06661,44,667,0.04767,0.08554
2018,Bremen,As soon as possible,0.29636,38,38,0.14921,0.44350
2018,North Rhine-Westphalia,As soon as possible,0.29229,435,1383,0.26831,0.31627
2018,North Rhine-Westphalia,Next year,0.33755,424,1383,0.31262,0.36248
2018,North Rhine-Westphalia,In the next 2 to 5 years,0.31124,422,1383,0.28683,0.33565
2018,North Rhine-Westphalia,"In the distant future, in more than five years",0.05892,102,1383,0.04651,0.07134
2018,Hesse,As soon as possible,0.27941,156,501,0.24008,0.31874
2018,Hesse,Next year,0.32233,135,501,0.28136,0.36330
2018,Hesse,In the next 2 to 5 years,0.30989,169,501,0.26935,0.35042
2018,Hesse,"In the distant future, in more than five years",0.08837,41,501,0.06349,0.11325
2018,"Rhineland-Palatinate, Saarland",As soon as possible,0.32334,110,274,0.26785,0.37882
2018,"Rhineland-Palatinate, Saarland",Next year,0.24735,79,274,0.19617,0.29854
2018,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.31792,85,274,0.26268,0.37316
2018,Baden-Wuerttemberg,As soon as possible,0.25993,181,541,0.22294,0.29693
2018,Baden-Wuerttemberg,Next year,0.28607,148,541,0.24796,0.32419
2018,Baden-Wuerttemberg,In the next 2 to 5 years,0.37420,180,541,0.33339,0.41502
2018,Baden-Wuerttemberg,"In the distant future, in more than five years",0.07979,32,541,0.05694,0.10265
2018,Bavaria,As soon as possible,0.28626,184,610,0.25036,0.32216
2018,Bavaria,Next year,0.35014,201,610,0.31226,0.38803
2018,Bavaria,In the next 2 to 5 years,0.27826,178,610,0.24267,0.31385
2018,Bavaria,"In the distant future, in more than five years",0.08534,47,610,0.06315,0.10753
2018,Berlin,As soon as possible,0.39543,85,205,0.32833,0.46252
2018,Berlin,Next year,0.33367,66,205,0.26896,0.39837
2018,Berlin,In the next 2 to 5 years,0.24324,54,205,0.18436,0.30211
2018,Brandenburg,As soon as possible,0.48833,84,172,0.41341,0.56325
2018,Brandenburg,Next year,0.28849,56,172,0.22058,0.35639
2018,Brandenburg,In the next 2 to 5 years,0.17923,32,172,0.12174,0.23672
2018,Mecklenburg-Western Pomerania,Next year,0.32277,36,36,0.16787,0.47766
2018,Saxony,As soon as possible,0.38059,105,260,0.32145,0.43972
2018,Saxony,Next year,0.36419,85,260,0.30558,0.42279
2018,Saxony,In the next 2 to 5 years,0.18315,70,260,0.13604,0.23025
2018,Saxony-Anhalt,As soon as possible,0.50231,86,192,0.43140,0.57322
2018,Saxony-Anhalt,Next year,0.29205,69,192,0.22756,0.35654
