"year","age_gr","bildungsniveau","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2012","35-65","(noch) kein Abschluss","6.39","6.5","107","5.93","6.85"
"2012","35-65","AkademikerIn","7.13","7.5","3450","7.07","7.19"
"2012","35-65","Hauptschule","6.8","6.5","2987","6.72","6.88"
"2012","35-65","Realschule","7.02","6.5","4008","6.96","7.08"
"2012","66 +","(Fach-)Abitur","","","","",""
"2012","66 +","(noch) kein Abschluss","","","","",""
"2012","66 +","AkademikerIn","8.29","8.5","100","7.91","8.67"
"2012","66 +","Hauptschule","6.26","6.5","172","5.81","6.71"
"2012","66 +","Realschule","6.88","6.5","49","6.17","7.59"
"2013","17-34","(Fach-)Abitur","7.3","7.5","1068","7.17","7.43"
"2013","17-34","(noch) kein Abschluss","7.15","6.5","165","6.81","7.49"
"2013","17-34","AkademikerIn","7.33","7.5","921","7.21","7.45"
"2013","17-34","Hauptschule","7.04","6.5","1057","6.9","7.18"
"2013","17-34","Realschule","7.1","7.5","1505","6.99","7.21"
"2013","35-65","(Fach-)Abitur","7.13","7.5","2007","7.04","7.22"
"2013","35-65","(noch) kein Abschluss","6.44","6.5","203","6.08","6.8"
"2013","35-65","AkademikerIn","7.16","7.5","3941","7.1","7.22"
"2013","35-65","Hauptschule","6.81","6.5","3521","6.74","6.88"
"2013","35-65","Realschule","6.92","6.5","4029","6.86","6.98"
"2013","66 +","(Fach-)Abitur","","","","",""
"2013","66 +","(noch) kein Abschluss","","","","",""
"2013","66 +","AkademikerIn","7.43","7.5","112","7.02","7.84"
"2013","66 +","Hauptschule","7.14","7.5","167","6.78","7.5"
"2013","66 +","Realschule","7.23","7.5","39","6.5","7.96"
"2014","17-34","(Fach-)Abitur","7.33","7.5","966","7.2","7.46"
"2014","17-34","(noch) kein Abschluss","6.87","7.5","144","6.46","7.28"
"2014","17-34","AkademikerIn","7.24","7.5","785","7.11","7.37"
"2014","17-34","Hauptschule","7.02","7.5","884","6.87","7.17"
"2014","17-34","Realschule","6.97","6.5","1247","6.85","7.09"
"2014","35-65","(Fach-)Abitur","7.01","6.5","1840","6.92","7.1"
"2014","35-65","(noch) kein Abschluss","6.84","7.5","156","6.46","7.22"
"2014","35-65","AkademikerIn","7.18","7.5","3572","7.12","7.24"
"2014","35-65","Hauptschule","6.89","7.5","3015","6.81","6.97"
"2014","35-65","Realschule","6.98","6.5","3635","6.91","7.05"
"2014","66 +","(Fach-)Abitur","","","","",""
"2014","66 +","(noch) kein Abschluss","","","","",""
"2014","66 +","AkademikerIn","8.28","8.5","107","7.9","8.66"
"2014","66 +","Hauptschule","6.06","6.5","174","5.64","6.48"
"2014","66 +","Realschule","6.67","6.5","50","6","7.34"
"2015","17-34","(Fach-)Abitur","7.4","7.5","841","7.27","7.53"
"2015","17-34","(noch) kein Abschluss","6.97","7.5","94","6.53","7.41"
"2015","17-34","AkademikerIn","7.4","7.5","680","7.26","7.54"
"2015","17-34","Hauptschule","7.31","7.5","699","7.15","7.47"
"2015","17-34","Realschule","7.25","7.5","1077","7.13","7.37"
"2015","35-65","(Fach-)Abitur","6.97","6.5","1712","6.88","7.06"
"2015","35-65","(noch) kein Abschluss","6.72","6.5","144","6.34","7.1"
"2015","35-65","AkademikerIn","7.17","7.5","3367","7.11","7.23"
"2015","35-65","Hauptschule","6.99","7.5","2669","6.91","7.07"
"2015","35-65","Realschule","6.9","6.5","3496","6.83","6.97"
"2015","66 +","(Fach-)Abitur","","","","",""
"2015","66 +","(noch) kein Abschluss","","","","",""
"2015","66 +","AkademikerIn","7.72","7.5","101","7.33","8.11"
"2015","66 +","Hauptschule","6.73","7.5","172","6.35","7.11"
"2015","66 +","Realschule","7.64","6.5","47","7.03","8.25"
"2016","17-34","(Fach-)Abitur","7.3","7.5","887","7.17","7.43"
"2016","17-34","(noch) kein Abschluss","7.73","7.5","102","7.38","8.08"
"2016","17-34","AkademikerIn","7.22","7.5","752","7.09","7.35"
"2016","17-34","Hauptschule","7.31","7.5","653","7.14","7.48"
"2016","17-34","Realschule","7.32","7.5","936","7.2","7.44"
"2016","35-65","(Fach-)Abitur","7.05","6.5","1736","6.96","7.14"
"2016","35-65","(noch) kein Abschluss","7.13","7.5","159","6.78","7.48"
"2016","35-65","AkademikerIn","7.16","7.5","3252","7.1","7.22"
"2016","35-65","Hauptschule","6.96","6.5","2603","6.88","7.04"
"2016","35-65","Realschule","6.96","6.5","3263","6.89","7.03"
"2016","66 +","(Fach-)Abitur","","","","",""
"2016","66 +","(noch) kein Abschluss","","","","",""
"2016","66 +","AkademikerIn","7.88","7.5","121","7.54","8.22"
"2016","66 +","Hauptschule","6.73","7.5","148","6.29","7.17"
"2016","66 +","Realschule","7.03","7.5","58","6.45","7.61"
"2017","17-34","(Fach-)Abitur","7.41","7.5","1007","7.3","7.52"
"2017","17-34","(noch) kein Abschluss","7.4","7.5","100","7.01","7.79"
"2017","17-34","AkademikerIn","7.36","7.5","844","7.24","7.48"
"2017","17-34","Hauptschule","7.23","7.5","675","7.06","7.4"
"2017","17-34","Realschule","7.19","7.5","1038","7.07","7.31"
"2017","35-65","(Fach-)Abitur","6.98","6.5","1913","6.89","7.07"
"2017","35-65","(noch) kein Abschluss","7.2","7.5","169","6.85","7.55"
"2017","35-65","AkademikerIn","7.23","7.5","3685","7.17","7.29"
"2017","35-65","Hauptschule","6.86","6.5","2726","6.78","6.94"
"2017","35-65","Realschule","7.01","6.5","3819","6.95","7.07"
"2017","66 +","(Fach-)Abitur","6.53","7.5","36","5.75","7.31"
"2017","66 +","(noch) kein Abschluss","","","","",""
"2017","66 +","AkademikerIn","8.1","7.5","137","7.78","8.42"
"2017","66 +","Hauptschule","7.39","7.5","167","7.04","7.74"
"2017","66 +","Realschule","7.65","7.5","70","7.24","8.06"
"2018","17-34","(Fach-)Abitur","7.2","7.5","1063","7.08","7.32"
"2018","17-34","(noch) kein Abschluss","6.59","6.5","105","6.13","7.05"
"2018","17-34","AkademikerIn","7.21","6.5","866","7.09","7.33"
"2018","17-34","Hauptschule","7.27","7.5","641","7.1","7.44"
"2018","17-34","Realschule","7.11","7.5","984","6.98","7.24"
"2018","35-65","(Fach-)Abitur","7.03","6.5","1846","6.94","7.12"
"2018","35-65","(noch) kein Abschluss","6.56","6.5","171","6.21","6.91"
"2018","35-65","AkademikerIn","7.11","6.5","3554","7.05","7.17"
"2018","35-65","Hauptschule","6.95","6.5","2519","6.87","7.03"
"2018","35-65","Realschule","7.02","6.5","3697","6.96","7.08"
"2018","66 +","(Fach-)Abitur","7.72","7.5","34","7.2","8.24"
"2018","66 +","(noch) kein Abschluss","","","","",""
"2018","66 +","AkademikerIn","7.41","7.5","138","7.07","7.75"
"2018","66 +","Hauptschule","7.04","7.5","179","6.66","7.42"
"2018","66 +","Realschule","7.74","7.5","82","7.2","8.28"
"2019","17-34","(Fach-)Abitur","7.3","7.5","960","7.18","7.42"
"2019","17-34","(noch) kein Abschluss","7.49","7.5","95","7.08","7.9"
"2019","17-34","AkademikerIn","7.46","7.5","827","7.35","7.57"
"2019","17-34","Hauptschule","7.51","7.5","519","7.33","7.69"
"2019","17-34","Realschule","7.22","7.5","866","7.08","7.36"
"2019","35-65","(Fach-)Abitur","7.13","6.5","2035","7.05","7.21"
"2019","35-65","(noch) kein Abschluss","7.06","6.5","151","6.74","7.38"
"2019","35-65","AkademikerIn","7.28","7.5","4099","7.23","7.33"
"2019","35-65","Hauptschule","7.06","6.5","2282","6.98","7.14"
"2019","35-65","Realschule","7.05","6.5","3790","6.99","7.11"
"2019","66 +","(Fach-)Abitur","8.03","7.5","59","7.52","8.54"
"2019","66 +","(noch) kein Abschluss","","","","",""
"2019","66 +","AkademikerIn","8.04","7.5","239","7.85","8.23"
"2019","66 +","Hauptschule","7.48","7.5","164","7.19","7.77"
"2019","66 +","Realschule","8.38","8.5","116","8.09","8.67"
"2020","17-34","(Fach-)Abitur","7.38","7.5","1193","7.27","7.49"
"2020","17-34","(noch) kein Abschluss","7.54","7.5","151","7.2","7.88"
"2020","17-34","AkademikerIn","7.21","7.5","1207","7.11","7.31"
"2020","17-34","Hauptschule","7.3","7.5","580","7.12","7.48"
"2020","17-34","Realschule","7.18","7.5","814","7.04","7.32"
"2020","35-65","(Fach-)Abitur","6.97","6.5","2046","6.88","7.06"
"2020","35-65","(noch) kein Abschluss","7.38","7.5","180","7.04","7.72"
"2020","35-65","AkademikerIn","7.2","7.5","3936","7.14","7.26"
"2020","35-65","Hauptschule","6.85","6.5","2151","6.76","6.94"
"2020","35-65","Realschule","7.03","7.5","3370","6.96","7.1"
"2020","66 +","(Fach-)Abitur","7.82","7.5","47","7.23","8.41"
"2020","66 +","(noch) kein Abschluss","","","","",""
"2020","66 +","AkademikerIn","8.27","7.5","200","8.02","8.52"
"2020","66 +","Hauptschule","7.65","7.5","123","7.35","7.95"
"2020","66 +","Realschule","7.53","7.5","96","7.1","7.96"
