year,age_gr,bula_h,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04354,69,346,0.02201,0.06508
2014,17-29 y.,Hesse,Easy,0.10508,36,82,0.03830,0.17187
2014,17-29 y.,Hesse,Difficult,0.14066,46,82,0.06495,0.21638
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.15040,45,45,0.04477,0.25602
2014,17-29 y.,Baden-Wuerttemberg,Easy,0.08601,65,184,0.04538,0.12663
2014,17-29 y.,Baden-Wuerttemberg,Difficult,0.12567,85,184,0.07764,0.17370
2014,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.05077,34,184,0.01896,0.08258
2014,17-29 y.,Bavaria,Easy,0.07667,84,204,0.04007,0.11327
2014,17-29 y.,Bavaria,Difficult,0.08645,82,204,0.04779,0.12511
2014,17-29 y.,Bavaria,Almost impossible,0.04688,38,204,0.01780,0.07596
2014,17-29 y.,Saxony,Difficult,0.14158,40,40,0.03216,0.25099
2014,17-29 y.,Saxony-Anhalt,Difficult,0.21624,40,40,0.08703,0.34545
2014,30-45 y.,Lower Saxony,Difficult,0.08487,87,120,0.03479,0.13494
2014,30-45 y.,Lower Saxony,Almost impossible,0.03518,33,120,0.00208,0.06829
2014,30-45 y.,North Rhine-Westphalia,Easy,0.02608,65,362,0.00964,0.04252
2014,30-45 y.,North Rhine-Westphalia,Difficult,0.10185,216,362,0.07065,0.13305
2014,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02916,81,362,0.01180,0.04651
2014,30-45 y.,Hesse,Difficult,0.09335,65,65,0.02208,0.16463
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.09428,52,52,0.01408,0.17448
2014,30-45 y.,Baden-Wuerttemberg,Easy,0.03411,52,179,0.00744,0.06077
2014,30-45 y.,Baden-Wuerttemberg,Difficult,0.07679,91,179,0.03767,0.11590
2014,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02428,36,179,0.00167,0.04690
2014,30-45 y.,Bavaria,Easy,0.03326,56,172,0.00638,0.06014
2014,30-45 y.,Bavaria,Difficult,0.08754,116,172,0.04518,0.12990
2014,30-45 y.,Berlin,Difficult,0.10003,32,32,-0.00559,0.20565
2014,30-45 y.,Brandenburg,Difficult,0.16011,37,37,0.04032,0.27991
2014,30-45 y.,Saxony,Difficult,0.12551,55,55,0.03715,0.21388
2014,30-45 y.,Saxony-Anhalt,Difficult,0.13744,43,43,0.03331,0.24157
2014,46-65 y.,Lower Saxony,Difficult,0.03654,37,37,-0.02475,0.09783
2014,46-65 y.,North Rhine-Westphalia,Difficult,0.04358,93,144,0.01012,0.07704
2014,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02523,51,144,-0.00047,0.05093
2014,46-65 y.,Baden-Wuerttemberg,Difficult,0.04691,53,53,-0.01056,0.10438
2014,46-65 y.,Bavaria,Difficult,0.02566,54,86,-0.00796,0.05927
2014,46-65 y.,Bavaria,Almost impossible,0.01811,32,86,-0.01024,0.04646
2014,46-65 y.,Brandenburg,Difficult,0.10815,31,31,-0.00298,0.21929
2014,46-65 y.,Saxony,Difficult,0.06079,36,36,-0.01837,0.13995
2015,17-29 y.,Lower Saxony,Easy,0.10509,62,150,0.05585,0.15434
2015,17-29 y.,Lower Saxony,Difficult,0.15129,88,150,0.09375,0.20883
2015,17-29 y.,North Rhine-Westphalia,Easy,0.10330,104,393,0.07317,0.13343
2015,17-29 y.,North Rhine-Westphalia,Difficult,0.15349,215,393,0.11781,0.18917
2015,17-29 y.,North Rhine-Westphalia,Almost impossible,0.04345,74,393,0.02326,0.06363
2015,17-29 y.,Hesse,Difficult,0.18319,68,68,0.09056,0.27581
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.15954,59,59,0.06530,0.25378
2015,17-29 y.,Baden-Wuerttemberg,Easy,0.08982,63,184,0.04839,0.13124
2015,17-29 y.,Baden-Wuerttemberg,Difficult,0.12745,79,184,0.07913,0.17576
2015,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.06327,42,184,0.02800,0.09855
2015,17-29 y.,Bavaria,Easy,0.06589,77,175,0.02903,0.10275
2015,17-29 y.,Bavaria,Difficult,0.09564,98,175,0.05194,0.13934
2015,17-29 y.,Saxony,Difficult,0.08107,32,32,-0.01501,0.17715
2015,30-45 y.,Lower Saxony,Difficult,0.11798,105,105,0.05598,0.17997
2015,30-45 y.,North Rhine-Westphalia,Easy,0.02358,53,376,0.00822,0.03894
2015,30-45 y.,North Rhine-Westphalia,Difficult,0.08812,224,376,0.05943,0.11682
2015,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03940,99,376,0.01971,0.05909
2015,30-45 y.,Hesse,Difficult,0.06796,60,60,0.00374,0.13219
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.12703,53,53,0.03652,0.21754
2015,30-45 y.,Baden-Wuerttemberg,Easy,0.04210,51,171,0.01191,0.07228
2015,30-45 y.,Baden-Wuerttemberg,Difficult,0.06054,84,171,0.02469,0.09639
2015,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.03091,36,171,0.00489,0.05693
2015,30-45 y.,Bavaria,Easy,0.03871,66,223,0.01333,0.06409
2015,30-45 y.,Bavaria,Difficult,0.07710,118,223,0.04201,0.11220
2015,30-45 y.,Bavaria,Almost impossible,0.02283,39,223,0.00318,0.04248
2015,30-45 y.,Berlin,Difficult,0.12044,33,33,0.00767,0.23321
2015,30-45 y.,Saxony,Difficult,0.08397,48,48,0.00468,0.16327
2015,30-45 y.,Saxony-Anhalt,Difficult,0.18928,43,43,0.07081,0.30775
2015,46-65 y.,Lower Saxony,Difficult,0.02877,45,45,-0.02062,0.07817
2015,46-65 y.,North Rhine-Westphalia,Difficult,0.04955,103,150,0.01470,0.08439
2015,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01990,47,150,-0.00252,0.04233
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.05446,41,41,-0.01586,0.12479
2015,46-65 y.,Baden-Wuerttemberg,Difficult,0.04558,46,46,-0.01536,0.10652
2015,46-65 y.,Bavaria,Difficult,0.03084,56,56,-0.01485,0.07653
2016,17-29 y.,Lower Saxony,Easy,0.07911,53,127,0.03198,0.12624
2016,17-29 y.,Lower Saxony,Difficult,0.15211,74,127,0.08940,0.21482
2016,17-29 y.,North Rhine-Westphalia,Easy,0.10190,88,327,0.06906,0.13474
2016,17-29 y.,North Rhine-Westphalia,Difficult,0.13258,162,327,0.09577,0.16940
2016,17-29 y.,North Rhine-Westphalia,Almost impossible,0.05877,77,327,0.03324,0.08430
2016,17-29 y.,Hesse,Easy,0.14621,31,80,0.06830,0.22412
2016,17-29 y.,Hesse,Difficult,0.18760,49,80,0.10152,0.27369
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.17474,43,43,0.05989,0.28959
2016,17-29 y.,Baden-Wuerttemberg,Easy,0.09710,65,123,0.04456,0.14964
2016,17-29 y.,Baden-Wuerttemberg,Difficult,0.12528,58,123,0.06653,0.18402
2016,17-29 y.,Bavaria,Easy,0.11331,63,165,0.06480,0.16182
2016,17-29 y.,Bavaria,Difficult,0.08161,70,165,0.03971,0.12352
2016,17-29 y.,Bavaria,Almost impossible,0.02489,32,165,0.00105,0.04873
2016,17-29 y.,Saxony,Difficult,0.10390,31,31,-0.00529,0.21309
2016,30-45 y.,Lower Saxony,Difficult,0.09546,65,65,0.02347,0.16746
2016,30-45 y.,North Rhine-Westphalia,Easy,0.01928,43,305,0.00382,0.03473
2016,30-45 y.,North Rhine-Westphalia,Difficult,0.09762,191,305,0.06426,0.13099
2016,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02710,71,305,0.00884,0.04535
2016,30-45 y.,Hesse,Difficult,0.05927,33,33,-0.02255,0.14108
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.08332,48,48,0.00431,0.16234
2016,30-45 y.,Baden-Wuerttemberg,Easy,0.02373,32,107,-0.00524,0.05271
2016,30-45 y.,Baden-Wuerttemberg,Difficult,0.07075,75,107,0.02194,0.11956
2016,30-45 y.,Bavaria,Easy,0.04009,51,182,0.01151,0.06867
2016,30-45 y.,Bavaria,Difficult,0.07285,89,182,0.03499,0.11071
2016,30-45 y.,Bavaria,Almost impossible,0.02453,42,182,0.00199,0.04706
2016,30-45 y.,Saxony,Difficult,0.07888,31,31,-0.01758,0.17534
2016,46-65 y.,Lower Saxony,Difficult,0.02649,35,35,-0.02749,0.08046
2016,46-65 y.,North Rhine-Westphalia,Difficult,0.02846,68,112,-0.00248,0.05939
2016,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01619,44,112,-0.00729,0.03967
2016,46-65 y.,Hesse,Difficult,0.05632,35,35,-0.02117,0.13382
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.06032,36,36,-0.01855,0.13920
2016,46-65 y.,Baden-Wuerttemberg,Difficult,0.04914,41,41,-0.01785,0.11613
2016,46-65 y.,Bavaria,Difficult,0.02809,46,46,-0.02019,0.07637
2017,17-29 y.,Schleswig-Holstein,Difficult,0.11690,53,53,0.02957,0.20423
2017,17-29 y.,Lower Saxony,Easy,0.08076,71,233,0.04570,0.11582
2017,17-29 y.,Lower Saxony,Difficult,0.15348,124,233,0.10710,0.19986
2017,17-29 y.,Lower Saxony,Almost impossible,0.03716,38,233,0.01282,0.06150
2017,17-29 y.,North Rhine-Westphalia,Easy,0.12208,151,432,0.09117,0.15299
2017,17-29 y.,North Rhine-Westphalia,Difficult,0.12905,225,432,0.09740,0.16071
2017,17-29 y.,North Rhine-Westphalia,Almost impossible,0.02351,56,432,0.00921,0.03782
2017,17-29 y.,Hesse,Easy,0.09581,52,118,0.04248,0.14915
2017,17-29 y.,Hesse,Difficult,0.14173,66,118,0.07853,0.20493
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.13417,57,89,0.06296,0.20539
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Almost impossible,0.05574,32,89,0.00780,0.10367
2017,17-29 y.,Baden-Wuerttemberg,Easy,0.12231,71,203,0.07712,0.16749
2017,17-29 y.,Baden-Wuerttemberg,Difficult,0.10074,93,203,0.05924,0.14225
2017,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.04874,39,203,0.01905,0.07843
2017,17-29 y.,Bavaria,Easy,0.09474,97,223,0.05622,0.13327
2017,17-29 y.,Bavaria,Difficult,0.09379,94,223,0.05544,0.13214
2017,17-29 y.,Bavaria,Almost impossible,0.03479,32,223,0.01069,0.05890
2017,17-29 y.,Berlin,Easy,0.16346,31,31,0.03113,0.29578
2017,17-29 y.,Brandenburg,Difficult,0.23706,42,42,0.10688,0.36724
2017,17-29 y.,Saxony,Easy,0.11375,38,88,0.04703,0.18047
2017,17-29 y.,Saxony,Difficult,0.13329,50,88,0.06186,0.20471
2017,30-45 y.,Schleswig-Holstein,Difficult,0.05040,61,61,-0.00496,0.10575
2017,30-45 y.,Lower Saxony,Difficult,0.08227,133,133,0.03539,0.12914
2017,30-45 y.,North Rhine-Westphalia,Easy,0.02875,77,475,0.01371,0.04380
2017,30-45 y.,North Rhine-Westphalia,Difficult,0.09839,305,475,0.07158,0.12521
2017,30-45 y.,North Rhine-Westphalia,Almost impossible,0.03578,93,475,0.01906,0.05250
2017,30-45 y.,Hesse,Easy,0.02871,39,172,0.00368,0.05374
2017,30-45 y.,Hesse,Difficult,0.07545,93,172,0.03586,0.11504
2017,30-45 y.,Hesse,Almost impossible,0.01195,40,172,-0.00434,0.02824
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.08837,61,61,0.01655,0.16019
2017,30-45 y.,Baden-Wuerttemberg,Easy,0.03682,41,226,0.01222,0.06143
2017,30-45 y.,Baden-Wuerttemberg,Difficult,0.06250,148,226,0.03087,0.09413
2017,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02036,37,226,0.00190,0.03881
2017,30-45 y.,Bavaria,Easy,0.03753,64,233,0.01307,0.06198
2017,30-45 y.,Bavaria,Difficult,0.05185,126,233,0.02332,0.08038
2017,30-45 y.,Bavaria,Almost impossible,0.02618,43,233,0.00563,0.04672
2017,30-45 y.,Berlin,Difficult,0.14286,59,59,0.05280,0.23291
2017,30-45 y.,Brandenburg,Difficult,0.10135,51,51,0.01770,0.18500
2017,30-45 y.,Saxony,Difficult,0.10666,71,71,0.03435,0.17897
2017,30-45 y.,Saxony-Anhalt,Difficult,0.16498,63,63,0.07259,0.25737
2017,30-45 y.,Thuringa,Difficult,0.13297,40,40,0.02640,0.23953
2017,46-65 y.,Schleswig-Holstein,Difficult,0.04961,34,34,-0.02448,0.12369
2017,46-65 y.,Lower Saxony,Difficult,0.03820,54,54,-0.01340,0.08981
2017,46-65 y.,North Rhine-Westphalia,Difficult,0.04257,127,180,0.01299,0.07214
2017,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02148,53,180,0.00024,0.04272
2017,46-65 y.,Hesse,Difficult,0.06836,50,50,-0.00230,0.13903
2017,46-65 y.,Baden-Wuerttemberg,Difficult,0.03624,63,63,-0.01028,0.08276
2017,46-65 y.,Bavaria,Difficult,0.02051,61,61,-0.01535,0.05637
2017,46-65 y.,Saxony,Difficult,0.05564,42,42,-0.01453,0.12581
2018,17-29 y.,Schleswig-Holstein,Difficult,0.06218,35,35,-0.01899,0.14335
2018,17-29 y.,Lower Saxony,Easy,0.06384,61,234,0.03245,0.09523
2018,17-29 y.,Lower Saxony,Difficult,0.12681,127,234,0.08408,0.16954
2018,17-29 y.,Lower Saxony,Almost impossible,0.05321,46,234,0.02439,0.08203
2018,17-29 y.,North Rhine-Westphalia,Easy,0.09754,164,540,0.07249,0.12258
2018,17-29 y.,North Rhine-Westphalia,Difficult,0.13627,290,540,0.10731,0.16524
2018,17-29 y.,North Rhine-Westphalia,Almost impossible,0.05223,86,540,0.03345,0.07102
2018,17-29 y.,Hesse,Easy,0.17764,75,149,0.11606,0.23922
2018,17-29 y.,Hesse,Difficult,0.08469,74,149,0.03984,0.12955
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Easy,0.09015,38,88,0.02997,0.15033
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11987,50,88,0.05162,0.18812
2018,17-29 y.,Baden-Wuerttemberg,Easy,0.13125,88,177,0.08136,0.18114
2018,17-29 y.,Baden-Wuerttemberg,Difficult,0.09714,89,177,0.05338,0.14089
2018,17-29 y.,Bavaria,Easy,0.08905,88,239,0.05287,0.12524
2018,17-29 y.,Bavaria,Difficult,0.10969,112,239,0.06999,0.14940
2018,17-29 y.,Bavaria,Almost impossible,0.04748,39,239,0.02046,0.07450
2018,17-29 y.,Berlin,Difficult,0.15508,37,37,0.03683,0.27333
2018,17-29 y.,Brandenburg,Difficult,0.21949,39,39,0.08789,0.35110
2018,17-29 y.,Saxony,Easy,0.06018,31,83,0.00871,0.11166
2018,17-29 y.,Saxony,Difficult,0.07598,52,83,0.01863,0.13333
2018,30-45 y.,Schleswig-Holstein,Difficult,0.02751,47,47,-0.01976,0.07478
2018,30-45 y.,Lower Saxony,Easy,0.01934,31,223,0.00122,0.03746
2018,30-45 y.,Lower Saxony,Difficult,0.07789,159,223,0.04264,0.11314
2018,30-45 y.,Lower Saxony,Almost impossible,0.03539,33,223,0.01109,0.05970
2018,30-45 y.,North Rhine-Westphalia,Easy,0.03365,110,542,0.01845,0.04884
2018,30-45 y.,North Rhine-Westphalia,Difficult,0.07423,346,542,0.05214,0.09632
2018,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02907,86,542,0.01492,0.04323
2018,30-45 y.,Hesse,Easy,0.03058,42,188,0.00590,0.05526
2018,30-45 y.,Hesse,Difficult,0.08330,109,188,0.04369,0.12290
2018,30-45 y.,Hesse,Almost impossible,0.02530,37,188,0.00279,0.04780
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.06377,61,61,0.00194,0.12560
2018,30-45 y.,Baden-Wuerttemberg,Easy,0.03977,50,222,0.01401,0.06553
2018,30-45 y.,Baden-Wuerttemberg,Difficult,0.08366,140,222,0.04715,0.12016
2018,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01194,32,222,-0.00238,0.02626
2018,30-45 y.,Bavaria,Easy,0.03398,59,196,0.00855,0.05941
2018,30-45 y.,Bavaria,Difficult,0.06060,137,196,0.02711,0.09408
2018,30-45 y.,Berlin,Difficult,0.10290,71,71,0.03172,0.17407
2018,30-45 y.,Brandenburg,Difficult,0.03567,41,41,-0.02181,0.09314
2018,30-45 y.,Saxony,Easy,0.07426,35,112,0.02548,0.12304
2018,30-45 y.,Saxony,Difficult,0.07272,77,112,0.02441,0.12103
2018,30-45 y.,Saxony-Anhalt,Difficult,0.15004,63,63,0.06115,0.23893
2018,30-45 y.,Thuringa,Difficult,0.07345,40,40,-0.00843,0.15532
2018,46-65 y.,Lower Saxony,Difficult,0.03868,92,124,0.00460,0.07276
2018,46-65 y.,Lower Saxony,Almost impossible,0.01385,32,124,-0.00680,0.03450
2018,46-65 y.,North Rhine-Westphalia,Difficult,0.03531,140,194,0.00927,0.06134
2018,46-65 y.,North Rhine-Westphalia,Almost impossible,0.02261,54,194,0.00164,0.04359
2018,46-65 y.,Hesse,Difficult,0.04651,71,71,-0.00282,0.09585
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.02693,44,44,-0.02145,0.07532
2018,46-65 y.,Baden-Wuerttemberg,Difficult,0.02622,53,53,-0.01721,0.06965
2018,46-65 y.,Bavaria,Difficult,0.02950,72,72,-0.00986,0.06887
2018,46-65 y.,Saxony-Anhalt,Difficult,0.07654,36,36,-0.01154,0.16462
2019,17-29 y.,Schleswig-Holstein,Difficult,0.06091,44,44,-0.01058,0.13240
2019,17-29 y.,Lower Saxony,Easy,0.12725,79,176,0.07787,0.17662
2019,17-29 y.,Lower Saxony,Difficult,0.13999,97,176,0.08858,0.19140
2019,17-29 y.,North Rhine-Westphalia,Easy,0.07370,147,421,0.04871,0.09869
2019,17-29 y.,North Rhine-Westphalia,Difficult,0.13502,221,421,0.10234,0.16771
2019,17-29 y.,North Rhine-Westphalia,Almost impossible,0.06035,53,421,0.03757,0.08312
2019,17-29 y.,Hesse,Easy,0.11088,52,105,0.05053,0.17122
2019,17-29 y.,Hesse,Difficult,0.06007,53,105,0.01440,0.10573
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.09564,47,47,0.01065,0.18063
2019,17-29 y.,Baden-Wuerttemberg,Easy,0.13782,82,165,0.08506,0.19057
2019,17-29 y.,Baden-Wuerttemberg,Difficult,0.10875,83,165,0.06110,0.15640
2019,17-29 y.,Bavaria,Easy,0.08931,91,169,0.04619,0.13244
2019,17-29 y.,Bavaria,Difficult,0.07970,78,169,0.03875,0.12065
2019,17-29 y.,Saxony,Difficult,0.11216,38,38,0.01048,0.21384
2019,17-29 y.,Saxony-Anhalt,Difficult,0.14873,36,36,0.03084,0.26661
2019,30-45 y.,Schleswig-Holstein,Difficult,0.05466,53,53,-0.00713,0.11644
2019,30-45 y.,Lower Saxony,Difficult,0.10766,152,152,0.05822,0.15709
2019,30-45 y.,Bremen,Difficult,0.11710,32,32,0.00391,0.23029
2019,30-45 y.,North Rhine-Westphalia,Easy,0.03594,92,433,0.01839,0.05350
2019,30-45 y.,North Rhine-Westphalia,Difficult,0.05987,283,433,0.03750,0.08224
2019,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02155,58,433,0.00785,0.03524
2019,30-45 y.,Hesse,Difficult,0.05718,95,95,0.01024,0.10412
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.07427,57,57,0.00559,0.14294
2019,30-45 y.,Baden-Wuerttemberg,Easy,0.03641,50,204,0.01064,0.06218
2019,30-45 y.,Baden-Wuerttemberg,Difficult,0.06428,117,204,0.03054,0.09802
2019,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.02964,37,204,0.00631,0.05297
2019,30-45 y.,Bavaria,Easy,0.03694,55,177,0.00907,0.06481
2019,30-45 y.,Bavaria,Difficult,0.05361,122,177,0.02033,0.08689
2019,30-45 y.,Berlin,Difficult,0.06156,49,49,-0.00644,0.12956
2019,30-45 y.,Brandenburg,Difficult,0.07857,51,51,0.00399,0.15316
2019,30-45 y.,Saxony,Difficult,0.07751,55,55,0.00619,0.14884
2019,30-45 y.,Saxony-Anhalt,Difficult,0.14255,53,53,0.04753,0.23758
2019,46-65 y.,Lower Saxony,Difficult,0.02770,69,69,-0.01131,0.06671
2019,46-65 y.,North Rhine-Westphalia,Easy,0.00786,37,241,-0.00331,0.01902
2019,46-65 y.,North Rhine-Westphalia,Difficult,0.03869,152,241,0.01429,0.06309
2019,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01448,52,241,-0.00063,0.02960
2019,46-65 y.,Hesse,Difficult,0.04361,54,54,-0.01137,0.09859
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.03413,43,43,-0.02078,0.08904
2019,46-65 y.,Baden-Wuerttemberg,Difficult,0.03049,53,53,-0.01624,0.07722
2019,46-65 y.,Bavaria,Difficult,0.02756,73,73,-0.01026,0.06537
2020,17-29 y.,Lower Saxony,Easy,0.09246,70,169,0.04866,0.13627
2020,17-29 y.,Lower Saxony,Difficult,0.10926,99,169,0.06209,0.15644
2020,17-29 y.,North Rhine-Westphalia,Easy,0.08677,148,469,0.06126,0.11227
2020,17-29 y.,North Rhine-Westphalia,Difficult,0.12358,240,469,0.09377,0.15340
2020,17-29 y.,North Rhine-Westphalia,Almost impossible,0.06221,81,469,0.04032,0.08409
2020,17-29 y.,Hesse,Easy,0.17275,49,106,0.10044,0.24506
2020,17-29 y.,Hesse,Difficult,0.10347,57,106,0.04521,0.16173
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Difficult,0.11702,57,57,0.03283,0.20121
2020,17-29 y.,Baden-Wuerttemberg,Easy,0.10697,64,198,0.06381,0.15013
2020,17-29 y.,Baden-Wuerttemberg,Difficult,0.10969,103,198,0.06605,0.15333
2020,17-29 y.,Baden-Wuerttemberg,Almost impossible,0.04759,31,198,0.01786,0.07731
2020,17-29 y.,Bavaria,Easy,0.06400,65,158,0.02571,0.10228
2020,17-29 y.,Bavaria,Difficult,0.12854,93,158,0.07619,0.18090
2020,17-29 y.,Saxony,Difficult,0.11645,46,46,0.02273,0.21017
2020,17-29 y.,Saxony-Anhalt,Difficult,0.14299,37,37,0.02863,0.25734
2020,30-45 y.,Schleswig-Holstein,Difficult,0.03993,40,40,-0.02152,0.10138
2020,30-45 y.,Lower Saxony,Easy,0.05538,51,180,0.02187,0.08889
2020,30-45 y.,Lower Saxony,Difficult,0.08604,129,180,0.04495,0.12712
2020,30-45 y.,North Rhine-Westphalia,Easy,0.04669,95,423,0.02656,0.06682
2020,30-45 y.,North Rhine-Westphalia,Difficult,0.05788,272,423,0.03560,0.08016
2020,30-45 y.,North Rhine-Westphalia,Almost impossible,0.02448,56,423,0.00974,0.03923
2020,30-45 y.,Hesse,Difficult,0.06057,77,109,0.01558,0.10555
2020,30-45 y.,Hesse,Almost impossible,0.03086,32,109,-0.00176,0.06347
2020,30-45 y.,"Rhineland-Palatinate, Saarland",Difficult,0.05625,54,54,-0.00578,0.11828
2020,30-45 y.,Baden-Wuerttemberg,Easy,0.03790,42,190,0.01068,0.06512
2020,30-45 y.,Baden-Wuerttemberg,Difficult,0.07280,114,190,0.03576,0.10983
2020,30-45 y.,Baden-Wuerttemberg,Almost impossible,0.01784,34,190,-0.00103,0.03671
2020,30-45 y.,Bavaria,Easy,0.03758,50,164,0.00839,0.06678
2020,30-45 y.,Bavaria,Difficult,0.04740,114,164,0.01478,0.08002
2020,30-45 y.,Berlin,Difficult,0.07627,44,44,-0.00306,0.15561
2020,30-45 y.,Brandenburg,Difficult,0.04160,42,42,-0.01952,0.10272
2020,30-45 y.,Saxony,Difficult,0.04408,62,62,-0.00743,0.09559
2020,30-45 y.,Saxony-Anhalt,Difficult,0.14301,45,45,0.03957,0.24645
2020,30-45 y.,Thuringa,Difficult,0.08902,36,36,-0.00533,0.18336
2020,46-65 y.,Lower Saxony,Difficult,0.03370,66,66,-0.01017,0.07757
2020,46-65 y.,North Rhine-Westphalia,Difficult,0.04265,165,215,0.01558,0.06973
2020,46-65 y.,North Rhine-Westphalia,Almost impossible,0.01543,50,215,-0.00108,0.03195
2020,46-65 y.,Hesse,Difficult,0.04826,49,49,-0.01237,0.10890
2020,46-65 y.,"Rhineland-Palatinate, Saarland",Difficult,0.03411,44,44,-0.02014,0.08837
2020,46-65 y.,Baden-Wuerttemberg,Difficult,0.03153,58,58,-0.01384,0.07689
2020,46-65 y.,Bavaria,Difficult,0.03228,67,101,-0.00236,0.06692
2020,46-65 y.,Bavaria,Almost impossible,0.01742,34,101,-0.00822,0.04307
2020,46-65 y.,Saxony,Difficult,0.04678,37,37,-0.02220,0.11575
2020,46-65 y.,Saxony-Anhalt,Difficult,0.05349,33,33,-0.02447,0.13145
2021,17-29 y.,North Rhine-Westphalia,Difficult,0.00515,40,40,-0.01731,0.02761
2021,30-45 y.,Lower Saxony,Difficult,0.00531,34,34,-0.01948,0.03009
2021,30-45 y.,North Rhine-Westphalia,Difficult,0.00538,83,83,-0.01045,0.02122
2021,30-45 y.,Hesse,Difficult,0.00609,51,51,-0.01548,0.02766
2021,46-65 y.,North Rhine-Westphalia,Difficult,0.00123,47,47,-0.00890,0.01135
