year,age_gr,quintil_oecd,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,2nd Quintile,Easy,0.06198,35,184,0.02705,0.09692
2009,17-29 y.,2nd Quintile,Difficult,0.16776,115,184,0.11362,0.22190
2009,17-29 y.,2nd Quintile,Almost impossible,0.06075,34,184,0.02614,0.09537
2009,17-29 y.,3rd Quintile,Easy,0.08716,49,143,0.04077,0.13356
2009,17-29 y.,3rd Quintile,Difficult,0.12376,94,143,0.06959,0.17792
2009,17-29 y.,4th Quintile,Easy,0.07147,51,132,0.02736,0.11559
2009,17-29 y.,4th Quintile,Difficult,0.09605,81,132,0.04559,0.14651
2009,17-29 y.,5th Quintile,Easy,0.09181,61,137,0.04328,0.14034
2009,17-29 y.,5th Quintile,Difficult,0.12180,76,137,0.06683,0.17676
2009,30-45 y.,1st Quintile,Difficult,0.20132,129,194,0.14475,0.25790
2009,30-45 y.,1st Quintile,Almost impossible,0.09580,65,194,0.05428,0.13733
2009,30-45 y.,2nd Quintile,Difficult,0.08166,87,87,0.02378,0.13954
2009,30-45 y.,3rd Quintile,Difficult,0.06348,64,64,0.00327,0.12369
2009,30-45 y.,4th Quintile,Difficult,0.05645,53,53,-0.00628,0.11918
2009,30-45 y.,5th Quintile,Difficult,0.03164,43,43,-0.02130,0.08458
2009,46-65 y.,1st Quintile,Difficult,0.13149,86,191,0.08344,0.17954
2009,46-65 y.,1st Quintile,Almost impossible,0.11046,105,191,0.06589,0.15504
2009,46-65 y.,2nd Quintile,Difficult,0.07774,51,51,0.00352,0.15196
2009,46-65 y.,3rd Quintile,Difficult,0.04885,42,42,-0.01713,0.11482
2009,46-65 y.,4th Quintile,Difficult,0.01888,33,33,-0.02828,0.06604
2009,46-65 y.,5th Quintile,Difficult,0.01582,37,37,-0.02494,0.05658
2010,17-29 y.,1st Quintile,Easy,0.09003,49,265,0.05550,0.12456
2010,17-29 y.,1st Quintile,Difficult,0.22800,165,265,0.17739,0.27861
2010,17-29 y.,1st Quintile,Almost impossible,0.07189,51,265,0.04073,0.10305
2010,17-29 y.,2nd Quintile,Easy,0.09421,43,127,0.04320,0.14521
2010,17-29 y.,2nd Quintile,Difficult,0.15558,84,127,0.09230,0.21887
2010,17-29 y.,3rd Quintile,Easy,0.07148,43,128,0.02668,0.11629
2010,17-29 y.,3rd Quintile,Difficult,0.12249,85,128,0.06547,0.17952
2010,17-29 y.,4th Quintile,Easy,0.07552,46,137,0.03111,0.11993
2010,17-29 y.,4th Quintile,Difficult,0.17000,91,137,0.10686,0.23313
2010,17-29 y.,5th Quintile,Easy,0.06613,48,125,0.02239,0.10988
2010,17-29 y.,5th Quintile,Difficult,0.11882,77,125,0.06187,0.17578
2010,30-45 y.,1st Quintile,Difficult,0.23961,133,187,0.17827,0.30095
2010,30-45 y.,1st Quintile,Almost impossible,0.08784,54,187,0.04716,0.12852
2010,30-45 y.,2nd Quintile,Difficult,0.08989,82,82,0.02760,0.15218
2010,30-45 y.,3rd Quintile,Difficult,0.04427,54,54,-0.01111,0.09964
2010,30-45 y.,4th Quintile,Difficult,0.04581,62,62,-0.00666,0.09828
2010,30-45 y.,5th Quintile,Difficult,0.02012,45,45,-0.02137,0.06161
2010,46-65 y.,1st Quintile,Difficult,0.14004,96,179,0.08906,0.19102
2010,46-65 y.,1st Quintile,Almost impossible,0.11276,83,179,0.06629,0.15923
2010,46-65 y.,2nd Quintile,Difficult,0.05943,41,41,-0.01384,0.13270
2010,46-65 y.,3rd Quintile,Difficult,0.03977,37,37,-0.02407,0.10361
2010,46-65 y.,4th Quintile,Difficult,0.02575,32,32,-0.03001,0.08150
2010,46-65 y.,5th Quintile,Difficult,0.01546,40,40,-0.02326,0.05419
2011,17-29 y.,1st Quintile,Easy,0.09804,110,543,0.07300,0.12307
2011,17-29 y.,1st Quintile,Difficult,0.22774,314,543,0.19244,0.26305
2011,17-29 y.,1st Quintile,Almost impossible,0.06474,119,543,0.04402,0.08545
2011,17-29 y.,2nd Quintile,Easy,0.06657,61,254,0.03585,0.09728
2011,17-29 y.,2nd Quintile,Difficult,0.14609,148,254,0.10257,0.18961
2011,17-29 y.,2nd Quintile,Almost impossible,0.03778,45,254,0.01429,0.06128
2011,17-29 y.,3rd Quintile,Easy,0.07181,49,143,0.02934,0.11427
2011,17-29 y.,3rd Quintile,Difficult,0.11287,94,143,0.06082,0.16492
2011,17-29 y.,4th Quintile,Easy,0.07681,51,126,0.03013,0.12349
2011,17-29 y.,4th Quintile,Difficult,0.10207,75,126,0.04900,0.15515
2011,17-29 y.,5th Quintile,Easy,0.08296,52,110,0.03118,0.13474
2011,17-29 y.,5th Quintile,Difficult,0.08883,58,110,0.03542,0.14224
2011,30-45 y.,1st Quintile,Easy,0.04416,74,606,0.02779,0.06053
2011,30-45 y.,1st Quintile,Difficult,0.22090,380,606,0.18784,0.25396
2011,30-45 y.,1st Quintile,Almost impossible,0.07929,152,606,0.05776,0.10082
2011,30-45 y.,2nd Quintile,Easy,0.02250,64,313,0.00605,0.03896
2011,30-45 y.,2nd Quintile,Difficult,0.08671,200,313,0.05548,0.11794
2011,30-45 y.,2nd Quintile,Almost impossible,0.02465,49,313,0.00745,0.04186
2011,30-45 y.,3rd Quintile,Easy,0.02778,60,220,0.00601,0.04954
2011,30-45 y.,3rd Quintile,Difficult,0.07457,126,220,0.03978,0.10936
2011,30-45 y.,3rd Quintile,Almost impossible,0.01661,34,220,-0.00032,0.03354
2011,30-45 y.,4th Quintile,Easy,0.02113,56,149,-0.00204,0.04431
2011,30-45 y.,4th Quintile,Difficult,0.03105,93,149,0.00311,0.05900
2011,30-45 y.,5th Quintile,Easy,0.01396,39,107,-0.00838,0.03629
2011,30-45 y.,5th Quintile,Difficult,0.01753,68,107,-0.00745,0.04252
2011,46-65 y.,1st Quintile,Difficult,0.12073,154,268,0.08165,0.15981
2011,46-65 y.,1st Quintile,Almost impossible,0.10750,114,268,0.07034,0.14465
2011,46-65 y.,2nd Quintile,Difficult,0.06647,68,68,0.00682,0.12612
2011,46-65 y.,3rd Quintile,Difficult,0.03460,41,41,-0.02204,0.09125
2011,46-65 y.,5th Quintile,Difficult,0.01177,34,34,-0.02503,0.04858
2012,17-29 y.,1st Quintile,Easy,0.09307,132,582,0.06944,0.11669
2012,17-29 y.,1st Quintile,Difficult,0.25473,320,582,0.21930,0.29016
2012,17-29 y.,1st Quintile,Almost impossible,0.08599,130,582,0.06319,0.10879
2012,17-29 y.,2nd Quintile,Easy,0.08281,83,256,0.04898,0.11663
2012,17-29 y.,2nd Quintile,Difficult,0.15920,138,256,0.11430,0.20411
2012,17-29 y.,2nd Quintile,Almost impossible,0.02339,35,256,0.00484,0.04194
2012,17-29 y.,3rd Quintile,Easy,0.05962,59,159,0.02270,0.09654
2012,17-29 y.,3rd Quintile,Difficult,0.10991,100,159,0.06114,0.15868
2012,17-29 y.,4th Quintile,Easy,0.07853,63,127,0.03156,0.12550
2012,17-29 y.,4th Quintile,Difficult,0.09069,64,127,0.04055,0.14084
2012,17-29 y.,5th Quintile,Easy,0.12397,70,131,0.06732,0.18062
2012,17-29 y.,5th Quintile,Difficult,0.10586,61,131,0.05297,0.15875
2012,30-45 y.,1st Quintile,Easy,0.03424,85,700,0.02076,0.04772
2012,30-45 y.,1st Quintile,Difficult,0.22936,431,700,0.19820,0.26053
2012,30-45 y.,1st Quintile,Almost impossible,0.07841,184,700,0.05849,0.09834
2012,30-45 y.,2nd Quintile,Easy,0.03420,68,295,0.01342,0.05497
2012,30-45 y.,2nd Quintile,Difficult,0.10454,175,295,0.06956,0.13951
2012,30-45 y.,2nd Quintile,Almost impossible,0.02176,52,295,0.00508,0.03844
2012,30-45 y.,3rd Quintile,Easy,0.02563,55,178,0.00235,0.04891
2012,30-45 y.,3rd Quintile,Difficult,0.06149,123,178,0.02610,0.09688
2012,30-45 y.,4th Quintile,Easy,0.03368,63,130,0.00255,0.06481
2012,30-45 y.,4th Quintile,Difficult,0.02652,67,130,-0.00121,0.05424
2012,30-45 y.,5th Quintile,Easy,0.02567,53,109,-0.00416,0.05549
2012,30-45 y.,5th Quintile,Difficult,0.02355,56,109,-0.00505,0.05215
2012,46-65 y.,1st Quintile,Difficult,0.13893,196,353,0.10280,0.17506
2012,46-65 y.,1st Quintile,Almost impossible,0.09590,157,353,0.06514,0.12666
2012,46-65 y.,2nd Quintile,Difficult,0.06482,69,107,0.01795,0.11169
2012,46-65 y.,2nd Quintile,Almost impossible,0.03395,38,107,-0.00052,0.06843
2012,46-65 y.,3rd Quintile,Difficult,0.05704,81,81,0.00622,0.10786
2012,46-65 y.,4th Quintile,Difficult,0.01722,36,36,-0.02588,0.06033
2012,46-65 y.,5th Quintile,Difficult,0.01822,53,53,-0.01813,0.05457
2013,17-29 y.,1st Quintile,Easy,0.10486,139,528,0.07870,0.13102
2013,17-29 y.,1st Quintile,Difficult,0.19833,279,528,0.16428,0.23237
2013,17-29 y.,1st Quintile,Almost impossible,0.05031,110,528,0.03165,0.06898
2013,17-29 y.,2nd Quintile,Easy,0.07143,86,255,0.03976,0.10311
2013,17-29 y.,2nd Quintile,Difficult,0.13981,122,255,0.09716,0.18246
2013,17-29 y.,2nd Quintile,Almost impossible,0.04516,47,255,0.01963,0.07070
2013,17-29 y.,3rd Quintile,Easy,0.11835,82,173,0.07008,0.16663
2013,17-29 y.,3rd Quintile,Difficult,0.10148,91,173,0.05635,0.14661
2013,17-29 y.,4th Quintile,Easy,0.08027,55,120,0.03145,0.12909
2013,17-29 y.,4th Quintile,Difficult,0.08962,65,120,0.03830,0.14094
2013,17-29 y.,5th Quintile,Easy,0.12069,77,136,0.06574,0.17565
2013,17-29 y.,5th Quintile,Difficult,0.09761,59,136,0.04754,0.14767
2013,30-45 y.,1st Quintile,Easy,0.03248,84,629,0.01861,0.04634
2013,30-45 y.,1st Quintile,Difficult,0.20395,378,629,0.17244,0.23546
2013,30-45 y.,1st Quintile,Almost impossible,0.09088,167,629,0.06840,0.11337
2013,30-45 y.,2nd Quintile,Easy,0.02593,47,265,0.00676,0.04511
2013,30-45 y.,2nd Quintile,Difficult,0.10279,164,265,0.06616,0.13943
2013,30-45 y.,2nd Quintile,Almost impossible,0.01853,54,265,0.00226,0.03480
2013,30-45 y.,3rd Quintile,Easy,0.01904,48,143,-0.00344,0.04152
2013,30-45 y.,3rd Quintile,Difficult,0.06050,95,143,0.02128,0.09971
2013,30-45 y.,4th Quintile,Easy,0.02297,49,118,-0.00417,0.05012
2013,30-45 y.,4th Quintile,Difficult,0.03889,69,118,0.00386,0.07392
2013,30-45 y.,5th Quintile,Easy,0.02207,38,96,-0.00747,0.05160
2013,30-45 y.,5th Quintile,Difficult,0.03030,58,96,-0.00417,0.06477
2013,46-65 y.,1st Quintile,Difficult,0.11961,189,335,0.08480,0.15441
2013,46-65 y.,1st Quintile,Almost impossible,0.12189,146,335,0.08680,0.15698
2013,46-65 y.,2nd Quintile,Difficult,0.06939,74,107,0.02102,0.11777
2013,46-65 y.,2nd Quintile,Almost impossible,0.01910,33,107,-0.00696,0.04516
2013,46-65 y.,3rd Quintile,Difficult,0.03674,69,69,-0.00798,0.08145
2013,46-65 y.,4th Quintile,Difficult,0.01717,37,37,-0.02527,0.05961
2013,46-65 y.,5th Quintile,Difficult,0.01178,37,37,-0.02347,0.04703
2014,17-29 y.,1st Quintile,Easy,0.10929,170,660,0.08547,0.13311
2014,17-29 y.,1st Quintile,Difficult,0.19356,359,660,0.16339,0.22372
2014,17-29 y.,1st Quintile,Almost impossible,0.06094,131,660,0.04267,0.07920
2014,17-29 y.,2nd Quintile,Easy,0.06281,92,288,0.03474,0.09089
2014,17-29 y.,2nd Quintile,Difficult,0.12532,139,288,0.08702,0.16363
2014,17-29 y.,2nd Quintile,Almost impossible,0.05290,57,288,0.02700,0.07879
2014,17-29 y.,3rd Quintile,Easy,0.07587,84,190,0.03812,0.11362
2014,17-29 y.,3rd Quintile,Difficult,0.11933,106,190,0.07311,0.16555
2014,17-29 y.,4th Quintile,Easy,0.05676,69,178,0.02267,0.09085
2014,17-29 y.,4th Quintile,Difficult,0.10865,73,178,0.06280,0.15449
2014,17-29 y.,4th Quintile,Almost impossible,0.02307,36,178,0.00095,0.04519
2014,17-29 y.,5th Quintile,Easy,0.10296,68,125,0.04946,0.15645
2014,17-29 y.,5th Quintile,Difficult,0.09124,57,125,0.04056,0.14192
2014,30-45 y.,1st Quintile,Easy,0.04378,74,727,0.02889,0.05866
2014,30-45 y.,1st Quintile,Difficult,0.25694,477,727,0.22515,0.28872
2014,30-45 y.,1st Quintile,Almost impossible,0.09485,176,727,0.07354,0.11617
2014,30-45 y.,2nd Quintile,Easy,0.04033,64,310,0.01839,0.06226
2014,30-45 y.,2nd Quintile,Difficult,0.11637,185,310,0.08062,0.15213
2014,30-45 y.,2nd Quintile,Almost impossible,0.03512,61,310,0.01460,0.05565
2014,30-45 y.,3rd Quintile,Easy,0.02427,65,166,0.00079,0.04775
2014,30-45 y.,3rd Quintile,Difficult,0.06079,101,166,0.02433,0.09725
2014,30-45 y.,4th Quintile,Easy,0.02926,51,124,-0.00053,0.05904
2014,30-45 y.,4th Quintile,Difficult,0.04171,73,124,0.00638,0.07704
2014,30-45 y.,5th Quintile,Easy,0.02119,49,99,-0.00732,0.04970
2014,30-45 y.,5th Quintile,Difficult,0.02971,50,99,-0.00391,0.06333
2014,46-65 y.,1st Quintile,Difficult,0.12027,210,381,0.08757,0.15298
2014,46-65 y.,1st Quintile,Almost impossible,0.10696,171,381,0.07588,0.13803
2014,46-65 y.,2nd Quintile,Difficult,0.07958,95,143,0.03507,0.12410
2014,46-65 y.,2nd Quintile,Almost impossible,0.03907,48,143,0.00720,0.07094
2014,46-65 y.,3rd Quintile,Difficult,0.03807,75,75,-0.00553,0.08167
2014,46-65 y.,4th Quintile,Difficult,0.02416,52,52,-0.01798,0.06629
2014,46-65 y.,5th Quintile,Difficult,0.01514,37,37,-0.02475,0.05502
2015,17-29 y.,1st Quintile,Easy,0.12852,149,569,0.10100,0.15604
2015,17-29 y.,1st Quintile,Difficult,0.19821,322,569,0.16542,0.23099
2015,17-29 y.,1st Quintile,Almost impossible,0.05174,98,569,0.03353,0.06996
2015,17-29 y.,2nd Quintile,Easy,0.08116,89,287,0.04951,0.11280
2015,17-29 y.,2nd Quintile,Difficult,0.12616,145,287,0.08768,0.16464
2015,17-29 y.,2nd Quintile,Almost impossible,0.04472,53,287,0.02077,0.06868
2015,17-29 y.,3rd Quintile,Easy,0.06827,69,169,0.03013,0.10641
2015,17-29 y.,3rd Quintile,Difficult,0.10686,100,169,0.06014,0.15357
2015,17-29 y.,4th Quintile,Easy,0.07471,64,128,0.02898,0.12044
2015,17-29 y.,4th Quintile,Difficult,0.09184,64,128,0.04161,0.14207
2015,17-29 y.,5th Quintile,Easy,0.08428,53,115,0.03328,0.13528
2015,17-29 y.,5th Quintile,Difficult,0.11621,62,115,0.05738,0.17504
2015,30-45 y.,1st Quintile,Easy,0.03998,78,606,0.02437,0.05559
2015,30-45 y.,1st Quintile,Difficult,0.24129,374,606,0.20719,0.27538
2015,30-45 y.,1st Quintile,Almost impossible,0.08734,154,606,0.06484,0.10983
2015,30-45 y.,2nd Quintile,Easy,0.03380,53,246,0.01117,0.05643
2015,30-45 y.,2nd Quintile,Difficult,0.08696,139,246,0.05168,0.12225
2015,30-45 y.,2nd Quintile,Almost impossible,0.02552,54,246,0.00577,0.04527
2015,30-45 y.,3rd Quintile,Easy,0.02881,57,185,0.00464,0.05299
2015,30-45 y.,3rd Quintile,Difficult,0.06981,94,185,0.03299,0.10664
2015,30-45 y.,3rd Quintile,Almost impossible,0.02567,34,185,0.00282,0.04853
2015,30-45 y.,4th Quintile,Easy,0.03133,47,99,-0.00316,0.06582
2015,30-45 y.,4th Quintile,Difficult,0.03510,52,99,-0.00134,0.07153
2015,30-45 y.,5th Quintile,Easy,0.01626,38,82,-0.01128,0.04380
2015,30-45 y.,5th Quintile,Difficult,0.02521,44,82,-0.00893,0.05934
2015,46-65 y.,1st Quintile,Difficult,0.13445,213,360,0.09916,0.16974
2015,46-65 y.,1st Quintile,Almost impossible,0.09197,147,360,0.06208,0.12186
2015,46-65 y.,2nd Quintile,Difficult,0.07239,89,135,0.02851,0.11627
2015,46-65 y.,2nd Quintile,Almost impossible,0.03124,46,135,0.00179,0.06070
2015,46-65 y.,3rd Quintile,Difficult,0.02279,46,46,-0.02081,0.06640
2015,46-65 y.,4th Quintile,Difficult,0.02370,43,43,-0.02230,0.06970
2015,46-65 y.,5th Quintile,Difficult,0.01897,41,41,-0.02331,0.06125
2016,17-29 y.,1st Quintile,Easy,0.14532,157,597,0.11702,0.17361
2016,17-29 y.,1st Quintile,Difficult,0.21843,317,597,0.18526,0.25161
2016,17-29 y.,1st Quintile,Almost impossible,0.07278,123,597,0.05192,0.09363
2016,17-29 y.,2nd Quintile,Easy,0.09502,89,251,0.05867,0.13137
2016,17-29 y.,2nd Quintile,Difficult,0.12914,120,251,0.08757,0.17071
2016,17-29 y.,2nd Quintile,Almost impossible,0.03924,42,251,0.01517,0.06331
2016,17-29 y.,3rd Quintile,Easy,0.09486,76,180,0.05193,0.13778
2016,17-29 y.,3rd Quintile,Difficult,0.08303,70,180,0.04261,0.12346
2016,17-29 y.,3rd Quintile,Almost impossible,0.03250,34,180,0.00652,0.05847
2016,17-29 y.,4th Quintile,Easy,0.07516,58,150,0.03283,0.11749
2016,17-29 y.,4th Quintile,Difficult,0.07791,60,150,0.03487,0.12095
2016,17-29 y.,4th Quintile,Almost impossible,0.03535,32,150,0.00570,0.06500
2016,17-29 y.,5th Quintile,Easy,0.10921,60,114,0.05170,0.16672
2016,17-29 y.,5th Quintile,Difficult,0.11267,54,114,0.05437,0.17097
2016,30-45 y.,1st Quintile,Easy,0.04383,78,594,0.02735,0.06031
2016,30-45 y.,1st Quintile,Difficult,0.22057,345,594,0.18720,0.25394
2016,30-45 y.,1st Quintile,Almost impossible,0.08901,171,594,0.06609,0.11193
2016,30-45 y.,2nd Quintile,Easy,0.03667,62,269,0.01416,0.05917
2016,30-45 y.,2nd Quintile,Difficult,0.10901,152,269,0.07170,0.14632
2016,30-45 y.,2nd Quintile,Almost impossible,0.02276,55,269,0.00490,0.04061
2016,30-45 y.,3rd Quintile,Easy,0.03822,51,120,0.00377,0.07267
2016,30-45 y.,3rd Quintile,Difficult,0.03417,69,120,0.00153,0.06681
2016,30-45 y.,4th Quintile,Easy,0.02412,34,95,-0.00690,0.05513
2016,30-45 y.,4th Quintile,Difficult,0.04360,61,95,0.00232,0.08488
2016,30-45 y.,5th Quintile,Easy,0.01530,36,76,-0.01248,0.04309
2016,30-45 y.,5th Quintile,Difficult,0.02913,40,76,-0.00893,0.06719
2016,46-65 y.,1st Quintile,Difficult,0.13025,198,334,0.09410,0.16640
2016,46-65 y.,1st Quintile,Almost impossible,0.10182,136,334,0.06934,0.13430
2016,46-65 y.,2nd Quintile,Difficult,0.05296,76,111,0.01111,0.09481
2016,46-65 y.,2nd Quintile,Almost impossible,0.02018,35,111,-0.00610,0.04645
2016,46-65 y.,3rd Quintile,Difficult,0.01848,37,37,-0.02552,0.06247
2016,46-65 y.,4th Quintile,Difficult,0.01599,32,32,-0.02817,0.06014
2016,46-65 y.,5th Quintile,Difficult,0.02096,47,47,-0.02044,0.06235
2017,17-29 y.,1st Quintile,Easy,0.13304,229,847,0.11015,0.15593
2017,17-29 y.,1st Quintile,Difficult,0.18703,454,847,0.16076,0.21331
2017,17-29 y.,1st Quintile,Almost impossible,0.07456,164,847,0.05686,0.09226
2017,17-29 y.,2nd Quintile,Easy,0.09236,92,270,0.05776,0.12696
2017,17-29 y.,2nd Quintile,Difficult,0.13492,133,270,0.09409,0.17574
2017,17-29 y.,2nd Quintile,Almost impossible,0.03249,45,270,0.01130,0.05368
2017,17-29 y.,3rd Quintile,Easy,0.12146,77,160,0.07069,0.17224
2017,17-29 y.,3rd Quintile,Difficult,0.08409,83,160,0.04095,0.12722
2017,17-29 y.,4th Quintile,Easy,0.09075,70,160,0.04610,0.13540
2017,17-29 y.,4th Quintile,Difficult,0.09269,59,160,0.04761,0.13776
2017,17-29 y.,4th Quintile,Almost impossible,0.04690,31,160,0.01404,0.07976
2017,17-29 y.,5th Quintile,Easy,0.10904,54,102,0.04825,0.16982
2017,17-29 y.,5th Quintile,Difficult,0.07811,48,102,0.02577,0.13044
2017,30-45 y.,1st Quintile,Easy,0.03134,126,1136,0.02120,0.04147
2017,30-45 y.,1st Quintile,Difficult,0.26169,779,1136,0.23611,0.28726
2017,30-45 y.,1st Quintile,Almost impossible,0.08954,231,1136,0.07293,0.10615
2017,30-45 y.,2nd Quintile,Easy,0.03894,68,253,0.01505,0.06282
2017,30-45 y.,2nd Quintile,Difficult,0.06995,144,253,0.03845,0.10144
2017,30-45 y.,2nd Quintile,Almost impossible,0.01319,41,253,-0.00090,0.02728
2017,30-45 y.,3rd Quintile,Easy,0.02684,34,95,-0.00583,0.05951
2017,30-45 y.,3rd Quintile,Difficult,0.03722,61,95,-0.00105,0.07549
2017,30-45 y.,4th Quintile,Easy,0.02180,32,90,-0.00854,0.05213
2017,30-45 y.,4th Quintile,Difficult,0.03646,58,90,-0.00248,0.07540
2017,46-65 y.,1st Quintile,Easy,0.01719,48,472,0.00545,0.02893
2017,46-65 y.,1st Quintile,Difficult,0.12583,284,472,0.09588,0.15579
2017,46-65 y.,1st Quintile,Almost impossible,0.08048,140,472,0.05591,0.10505
2017,46-65 y.,2nd Quintile,Difficult,0.03638,66,110,0.00123,0.07153
2017,46-65 y.,2nd Quintile,Almost impossible,0.04162,44,110,0.00413,0.07912
2017,46-65 y.,3rd Quintile,Difficult,0.03450,42,42,-0.02137,0.09036
2017,46-65 y.,4th Quintile,Difficult,0.01893,33,33,-0.02829,0.06615
2018,17-29 y.,1st Quintile,Easy,0.11665,279,1008,0.09683,0.13648
2018,17-29 y.,1st Quintile,Difficult,0.18805,542,1008,0.16392,0.21219
2018,17-29 y.,1st Quintile,Almost impossible,0.07926,187,1008,0.06258,0.09595
2018,17-29 y.,2nd Quintile,Easy,0.10779,118,307,0.07304,0.14254
2018,17-29 y.,2nd Quintile,Difficult,0.09085,140,307,0.05865,0.12305
2018,17-29 y.,2nd Quintile,Almost impossible,0.03186,49,307,0.01218,0.05154
2018,17-29 y.,3rd Quintile,Easy,0.07004,76,208,0.03528,0.10481
2018,17-29 y.,3rd Quintile,Difficult,0.09828,98,208,0.05773,0.13884
2018,17-29 y.,3rd Quintile,Almost impossible,0.03587,34,208,0.01054,0.06120
2018,17-29 y.,4th Quintile,Easy,0.09982,66,126,0.04727,0.15237
2018,17-29 y.,4th Quintile,Difficult,0.08076,60,126,0.03300,0.12853
2018,17-29 y.,5th Quintile,Easy,0.09839,66,115,0.04372,0.15307
2018,17-29 y.,5th Quintile,Difficult,0.07210,49,115,0.02462,0.11959
2018,30-45 y.,1st Quintile,Easy,0.05756,201,1295,0.04487,0.07025
2018,30-45 y.,1st Quintile,Difficult,0.19810,857,1295,0.17638,0.21981
2018,30-45 y.,1st Quintile,Almost impossible,0.08196,237,1295,0.06702,0.09691
2018,30-45 y.,2nd Quintile,Easy,0.04858,70,285,0.02357,0.07358
2018,30-45 y.,2nd Quintile,Difficult,0.06409,169,285,0.03561,0.09258
2018,30-45 y.,2nd Quintile,Almost impossible,0.02023,46,285,0.00386,0.03660
2018,30-45 y.,3rd Quintile,Easy,0.03491,57,134,0.00372,0.06611
2018,30-45 y.,3rd Quintile,Difficult,0.05073,77,134,0.01343,0.08803
2018,30-45 y.,4th Quintile,Easy,0.02309,35,89,-0.00829,0.05447
2018,30-45 y.,4th Quintile,Difficult,0.03736,54,89,-0.00227,0.07698
2018,30-45 y.,5th Quintile,Difficult,0.02598,32,32,-0.03002,0.08198
2018,46-65 y.,1st Quintile,Easy,0.02390,54,586,0.01152,0.03628
2018,46-65 y.,1st Quintile,Difficult,0.11861,370,586,0.09241,0.14481
2018,46-65 y.,1st Quintile,Almost impossible,0.08762,162,586,0.06471,0.11053
2018,46-65 y.,2nd Quintile,Difficult,0.04867,88,123,0.01048,0.08685
2018,46-65 y.,2nd Quintile,Almost impossible,0.01835,35,123,-0.00547,0.04216
2018,46-65 y.,3rd Quintile,Difficult,0.02001,39,39,-0.02451,0.06453
2018,46-65 y.,4th Quintile,Difficult,0.01347,32,32,-0.02711,0.05406
2019,17-29 y.,1st Quintile,Easy,0.13154,271,893,0.10935,0.15372
2019,17-29 y.,1st Quintile,Difficult,0.17998,497,893,0.15477,0.20520
2019,17-29 y.,1st Quintile,Almost impossible,0.07588,125,893,0.05850,0.09326
2019,17-29 y.,2nd Quintile,Easy,0.08312,102,259,0.04943,0.11681
2019,17-29 y.,2nd Quintile,Difficult,0.10727,125,259,0.06951,0.14504
2019,17-29 y.,2nd Quintile,Almost impossible,0.04645,32,259,0.02077,0.07213
2019,17-29 y.,3rd Quintile,Easy,0.07278,71,134,0.02863,0.11693
2019,17-29 y.,3rd Quintile,Difficult,0.07389,63,134,0.02943,0.11834
2019,17-29 y.,4th Quintile,Easy,0.13357,77,121,0.07270,0.19443
2019,17-29 y.,4th Quintile,Difficult,0.06400,44,121,0.02021,0.10779
2019,17-29 y.,5th Quintile,Easy,0.08002,63,97,0.02574,0.13429
2019,17-29 y.,5th Quintile,Difficult,0.06714,34,97,0.01708,0.11721
2019,30-45 y.,1st Quintile,Easy,0.04333,181,1281,0.03218,0.05449
2019,30-45 y.,1st Quintile,Difficult,0.22495,907,1281,0.20207,0.24782
2019,30-45 y.,1st Quintile,Almost impossible,0.07202,193,1281,0.05786,0.08618
2019,30-45 y.,2nd Quintile,Easy,0.04821,64,174,0.01629,0.08013
2019,30-45 y.,2nd Quintile,Difficult,0.05166,110,174,0.01868,0.08465
2019,30-45 y.,3rd Quintile,Easy,0.02568,40,88,-0.00756,0.05892
2019,30-45 y.,3rd Quintile,Difficult,0.03633,48,88,-0.00299,0.07565
2019,30-45 y.,4th Quintile,Easy,0.04540,36,75,-0.00203,0.09283
2019,30-45 y.,4th Quintile,Difficult,0.04296,39,75,-0.00324,0.08916
2019,30-45 y.,5th Quintile,Easy,0.03196,32,32,-0.02996,0.09388
2019,46-65 y.,1st Quintile,Easy,0.00680,53,601,0.00022,0.01337
2019,46-65 y.,1st Quintile,Difficult,0.11884,397,601,0.09295,0.14473
2019,46-65 y.,1st Quintile,Almost impossible,0.07603,151,601,0.05482,0.09724
2019,46-65 y.,2nd Quintile,Difficult,0.04066,68,106,0.00288,0.07844
2019,46-65 y.,2nd Quintile,Almost impossible,0.02326,38,106,-0.00557,0.05208
2019,46-65 y.,3rd Quintile,Difficult,0.01844,36,36,-0.02613,0.06302
2020,17-29 y.,1st Quintile,Easy,0.09500,201,798,0.07465,0.11536
2020,17-29 y.,1st Quintile,Difficult,0.20998,468,798,0.18171,0.23826
2020,17-29 y.,1st Quintile,Almost impossible,0.07783,129,798,0.05923,0.09643
2020,17-29 y.,2nd Quintile,Easy,0.12663,86,257,0.08590,0.16737
2020,17-29 y.,2nd Quintile,Difficult,0.09999,121,257,0.06324,0.13674
2020,17-29 y.,2nd Quintile,Almost impossible,0.06104,50,257,0.03172,0.09037
2020,17-29 y.,3rd Quintile,Easy,0.06966,57,140,0.02734,0.11198
2020,17-29 y.,3rd Quintile,Difficult,0.11363,83,140,0.06087,0.16640
2020,17-29 y.,4th Quintile,Easy,0.07954,72,133,0.03338,0.12569
2020,17-29 y.,4th Quintile,Difficult,0.05311,61,133,0.01485,0.09136
2020,17-29 y.,5th Quintile,Easy,0.13941,87,134,0.08054,0.19828
