year,age_gr,quintil_oecd,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,5th Quintile,Yes,0.05410,125,2461,0.04516,0.06304
2013,46-65 y.,5th Quintile,No,0.92692,2336,2461,0.91664,0.93721
2013,66 and older,1st Quintile,Yes,0.05930,54,820,0.04312,0.07547
2013,66 and older,1st Quintile,No,0.93944,766,820,0.92311,0.95578
2013,66 and older,2nd Quintile,Yes,0.06547,77,1216,0.05156,0.07938
2013,66 and older,2nd Quintile,No,0.93314,1139,1216,0.91909,0.94718
2013,66 and older,3rd Quintile,Yes,0.06686,71,1050,0.05174,0.08197
2013,66 and older,3rd Quintile,No,0.93191,979,1050,0.91667,0.94716
2013,66 and older,4th Quintile,Yes,0.04547,35,869,0.03161,0.05933
2013,66 and older,4th Quintile,No,0.95402,834,869,0.94008,0.96795
2013,66 and older,5th Quintile,Yes,0.07805,47,981,0.06125,0.09484
2013,66 and older,5th Quintile,No,0.92179,934,981,0.90498,0.93860
2015,17-29 y.,1st Quintile,Yes,0.06757,83,1239,0.05358,0.08155
2015,17-29 y.,1st Quintile,No,0.86316,1156,1239,0.84401,0.88230
2015,17-29 y.,2nd Quintile,Yes,0.07605,63,864,0.05836,0.09373
2015,17-29 y.,2nd Quintile,No,0.83685,801,864,0.81220,0.86150
2015,17-29 y.,3rd Quintile,Yes,0.07052,51,746,0.05214,0.08891
2015,17-29 y.,3rd Quintile,No,0.84217,695,746,0.81599,0.86835
2015,17-29 y.,4th Quintile,Yes,0.07724,50,623,0.05626,0.09822
2015,17-29 y.,4th Quintile,No,0.85525,573,623,0.82760,0.88290
2015,17-29 y.,5th Quintile,No,0.88174,427,427,0.85108,0.91241
2015,30-45 y.,1st Quintile,Yes,0.07671,119,1568,0.06353,0.08989
2015,30-45 y.,1st Quintile,No,0.91035,1449,1568,0.89621,0.92450
2015,30-45 y.,2nd Quintile,Yes,0.05883,96,1653,0.04748,0.07017
2015,30-45 y.,2nd Quintile,No,0.93799,1557,1653,0.92636,0.94962
2015,30-45 y.,3rd Quintile,Yes,0.07208,87,1531,0.05912,0.08504
2015,30-45 y.,3rd Quintile,No,0.92430,1444,1531,0.91104,0.93755
2015,30-45 y.,4th Quintile,Yes,0.05045,83,1359,0.03881,0.06210
2015,30-45 y.,4th Quintile,No,0.94400,1276,1359,0.93177,0.95623
2015,30-45 y.,5th Quintile,Yes,0.05787,66,1245,0.04489,0.07084
2015,30-45 y.,5th Quintile,No,0.94203,1179,1245,0.92904,0.95502
2015,46-65 y.,1st Quintile,Yes,0.09461,120,1471,0.07965,0.10957
2015,46-65 y.,1st Quintile,No,0.89721,1351,1471,0.88169,0.91274
2015,46-65 y.,2nd Quintile,Yes,0.06388,96,1476,0.05140,0.07636
2015,46-65 y.,2nd Quintile,No,0.93373,1380,1476,0.92104,0.94643
2015,46-65 y.,3rd Quintile,Yes,0.06135,98,1555,0.04942,0.07329
2015,46-65 y.,3rd Quintile,No,0.93838,1457,1555,0.92642,0.95033
2015,46-65 y.,4th Quintile,Yes,0.04875,102,1899,0.03906,0.05843
2015,46-65 y.,4th Quintile,No,0.95125,1797,1899,0.94157,0.96094
2015,46-65 y.,5th Quintile,Yes,0.05885,126,2477,0.04958,0.06812
2015,46-65 y.,5th Quintile,No,0.94070,2351,2477,0.93140,0.95001
2015,66 and older,1st Quintile,Yes,0.05515,39,729,0.03857,0.07173
2015,66 and older,1st Quintile,No,0.94423,690,729,0.92756,0.96090
2015,66 and older,2nd Quintile,Yes,0.07426,87,1288,0.05993,0.08858
2015,66 and older,2nd Quintile,No,0.92498,1201,1288,0.91059,0.93937
2015,66 and older,3rd Quintile,Yes,0.04925,56,1048,0.03614,0.06236
2015,66 and older,3rd Quintile,No,0.95038,992,1048,0.93722,0.96353
2015,66 and older,4th Quintile,Yes,0.04736,43,886,0.03337,0.06136
2015,66 and older,4th Quintile,No,0.95264,843,886,0.93864,0.96663
2015,66 and older,5th Quintile,Yes,0.07182,44,932,0.05523,0.08840
2015,66 and older,5th Quintile,No,0.92818,888,932,0.91160,0.94477
2017,17-29 y.,1st Quintile,Yes,0.07904,99,1206,0.06380,0.09427
2017,17-29 y.,1st Quintile,No,0.81498,1107,1206,0.79305,0.83690
2017,17-29 y.,2nd Quintile,Yes,0.07600,61,788,0.05748,0.09451
2017,17-29 y.,2nd Quintile,No,0.83492,727,788,0.80898,0.86086
2017,17-29 y.,3rd Quintile,Yes,0.07491,52,675,0.05504,0.09479
2017,17-29 y.,3rd Quintile,No,0.84867,623,675,0.82161,0.87572
2017,17-29 y.,4th Quintile,Yes,0.04884,46,593,0.03148,0.06621
2017,17-29 y.,4th Quintile,No,0.88761,547,593,0.86217,0.91305
2017,17-29 y.,5th Quintile,No,0.89445,391,391,0.86395,0.92494
2017,30-45 y.,1st Quintile,Yes,0.07263,93,1451,0.05927,0.08599
2017,30-45 y.,1st Quintile,No,0.89726,1358,1451,0.88163,0.91289
2017,30-45 y.,2nd Quintile,Yes,0.05367,77,1483,0.04219,0.06514
2017,30-45 y.,2nd Quintile,No,0.94440,1406,1483,0.93273,0.95607
2017,30-45 y.,3rd Quintile,Yes,0.08326,85,1232,0.06782,0.09869
2017,30-45 y.,3rd Quintile,No,0.91654,1147,1232,0.90109,0.93199
2017,30-45 y.,4th Quintile,Yes,0.03884,72,1146,0.02765,0.05003
2017,30-45 y.,4th Quintile,No,0.96115,1074,1146,0.94995,0.97234
2017,30-45 y.,5th Quintile,Yes,0.05122,51,991,0.03749,0.06496
2017,30-45 y.,5th Quintile,No,0.94874,940,991,0.93500,0.96247
2017,46-65 y.,1st Quintile,Yes,0.09656,130,1339,0.08074,0.11239
2017,46-65 y.,1st Quintile,No,0.89539,1209,1339,0.87899,0.91179
2017,46-65 y.,2nd Quintile,Yes,0.06983,93,1418,0.05656,0.08310
2017,46-65 y.,2nd Quintile,No,0.92984,1325,1418,0.91654,0.94314
2017,46-65 y.,3rd Quintile,Yes,0.07281,108,1479,0.05956,0.08605
2017,46-65 y.,3rd Quintile,No,0.92715,1371,1479,0.91390,0.94040
2017,46-65 y.,4th Quintile,Yes,0.05328,95,1776,0.04283,0.06373
2017,46-65 y.,4th Quintile,No,0.94672,1681,1776,0.93627,0.95717
2017,46-65 y.,5th Quintile,Yes,0.06491,128,2239,0.05470,0.07512
2017,46-65 y.,5th Quintile,No,0.93509,2111,2239,0.92488,0.94530
2017,66 and older,1st Quintile,Yes,0.08598,57,680,0.06489,0.10707
2017,66 and older,1st Quintile,No,0.91324,623,680,0.89207,0.93442
2017,66 and older,2nd Quintile,Yes,0.06609,67,1162,0.05179,0.08038
2017,66 and older,2nd Quintile,No,0.93391,1095,1162,0.91962,0.94821
2017,66 and older,3rd Quintile,Yes,0.06585,59,1029,0.05069,0.08101
2017,66 and older,3rd Quintile,No,0.93415,970,1029,0.91899,0.94931
2017,66 and older,4th Quintile,Yes,0.05309,42,825,0.03778,0.06840
2017,66 and older,4th Quintile,No,0.94691,783,825,0.93160,0.96222
2017,66 and older,5th Quintile,Yes,0.05136,32,909,0.03700,0.06572
2017,66 and older,5th Quintile,No,0.94864,877,909,0.93428,0.96300
2019,17-29 y.,1st Quintile,Yes,0.09093,97,1110,0.07401,0.10785
2019,17-29 y.,1st Quintile,No,0.78902,1013,1110,0.76501,0.81304
2019,17-29 y.,2nd Quintile,Yes,0.07706,72,850,0.05912,0.09500
2019,17-29 y.,2nd Quintile,No,0.83097,778,850,0.80576,0.85618
2019,17-29 y.,3rd Quintile,Yes,0.06091,51,705,0.04324,0.07858
2019,17-29 y.,3rd Quintile,No,0.86172,654,705,0.83622,0.88722
2019,17-29 y.,4th Quintile,Yes,0.06470,44,561,0.04432,0.08507
2019,17-29 y.,4th Quintile,No,0.85974,517,561,0.83098,0.88850
2019,17-29 y.,5th Quintile,No,0.87548,400,400,0.84308,0.90787
2019,30-45 y.,1st Quintile,Yes,0.07751,91,1224,0.06252,0.09249
2019,30-45 y.,1st Quintile,No,0.85928,1133,1224,0.83980,0.87877
2019,30-45 y.,2nd Quintile,Yes,0.08444,93,1243,0.06897,0.09990
2019,30-45 y.,2nd Quintile,No,0.91186,1150,1243,0.89610,0.92763
2019,30-45 y.,3rd Quintile,Yes,0.07930,97,1228,0.06418,0.09441
2019,30-45 y.,3rd Quintile,No,0.92033,1131,1228,0.90518,0.93548
2019,30-45 y.,4th Quintile,Yes,0.06404,71,1035,0.04912,0.07896
2019,30-45 y.,4th Quintile,No,0.93594,964,1035,0.92101,0.95086
2019,30-45 y.,5th Quintile,Yes,0.04660,49,932,0.03306,0.06014
2019,30-45 y.,5th Quintile,No,0.95330,883,932,0.93974,0.96685
2019,46-65 y.,1st Quintile,Yes,0.09253,131,1326,0.07692,0.10813
2019,46-65 y.,1st Quintile,No,0.89224,1195,1326,0.87554,0.90893
2019,46-65 y.,2nd Quintile,Yes,0.07602,99,1464,0.06244,0.08960
2019,46-65 y.,2nd Quintile,No,0.92266,1365,1464,0.90897,0.93635
2019,46-65 y.,3rd Quintile,Yes,0.06130,102,1617,0.04960,0.07300
2019,46-65 y.,3rd Quintile,No,0.93869,1515,1617,0.92699,0.95039
2019,46-65 y.,4th Quintile,Yes,0.07951,131,1831,0.06711,0.09190
2019,46-65 y.,4th Quintile,No,0.92047,1700,1831,0.90807,0.93286
2019,46-65 y.,5th Quintile,Yes,0.07150,180,2479,0.06136,0.08165
2019,46-65 y.,5th Quintile,No,0.92850,2299,2479,0.91835,0.93864
2019,66 and older,1st Quintile,Yes,0.07253,58,738,0.05381,0.09126
2019,66 and older,1st Quintile,No,0.92636,680,738,0.90751,0.94522
2019,66 and older,2nd Quintile,Yes,0.08544,93,1206,0.06966,0.10122
2019,66 and older,2nd Quintile,No,0.91453,1113,1206,0.89874,0.93031
2019,66 and older,3rd Quintile,Yes,0.07844,67,959,0.06141,0.09546
2019,66 and older,3rd Quintile,No,0.92156,892,959,0.90454,0.93859
2019,66 and older,4th Quintile,Yes,0.04095,37,843,0.02757,0.05434
2019,66 and older,4th Quintile,No,0.95905,806,843,0.94566,0.97243
2019,66 and older,5th Quintile,Yes,0.05251,48,946,0.03829,0.06673
2019,66 and older,5th Quintile,No,0.94749,898,946,0.93327,0.96171
2021,17-29 y.,1st Quintile,Yes,0.05787,75,1218,0.04475,0.07099
2021,17-29 y.,1st Quintile,No,0.88263,1143,1218,0.86455,0.90071
2021,17-29 y.,2nd Quintile,Yes,0.05311,42,615,0.03537,0.07085
2021,17-29 y.,2nd Quintile,No,0.84833,573,615,0.81996,0.87671
2021,17-29 y.,3rd Quintile,Yes,0.10681,37,459,0.07852,0.13509
2021,17-29 y.,3rd Quintile,No,0.80139,422,459,0.76485,0.83793
2021,17-29 y.,4th Quintile,Yes,0.07019,32,461,0.04685,0.09354
2021,17-29 y.,4th Quintile,No,0.88781,429,461,0.85897,0.91665
2021,17-29 y.,5th Quintile,No,0.84038,288,288,0.79801,0.88276
2021,30-45 y.,1st Quintile,Yes,0.08999,107,1632,0.07611,0.10388
2021,30-45 y.,1st Quintile,No,0.90155,1525,1632,0.88709,0.91601
2021,30-45 y.,2nd Quintile,Yes,0.06686,69,1020,0.05152,0.08219
2021,30-45 y.,2nd Quintile,No,0.90970,951,1020,0.89210,0.92730
2021,30-45 y.,3rd Quintile,Yes,0.10079,68,837,0.08038,0.12120
2021,30-45 y.,3rd Quintile,No,0.89277,769,837,0.87180,0.91375
2021,30-45 y.,4th Quintile,Yes,0.08951,72,792,0.06962,0.10941
2021,30-45 y.,4th Quintile,No,0.89187,720,792,0.87022,0.91351
2021,30-45 y.,5th Quintile,Yes,0.07786,62,808,0.05938,0.09635
2021,30-45 y.,5th Quintile,No,0.90932,746,808,0.88950,0.92913
2021,46-65 y.,1st Quintile,Yes,0.14856,139,1242,0.12877,0.16834
2021,46-65 y.,1st Quintile,No,0.84176,1103,1242,0.82145,0.86206
2021,46-65 y.,2nd Quintile,Yes,0.07858,95,1127,0.06286,0.09429
2021,46-65 y.,2nd Quintile,No,0.91285,1032,1127,0.89638,0.92933
2021,46-65 y.,3rd Quintile,Yes,0.09972,102,1104,0.08204,0.11740
2021,46-65 y.,3rd Quintile,No,0.89095,1002,1104,0.87256,0.90935
2021,46-65 y.,4th Quintile,Yes,0.08824,113,1370,0.07322,0.10327
2021,46-65 y.,4th Quintile,No,0.90812,1257,1370,0.89281,0.92342
2021,46-65 y.,5th Quintile,Yes,0.07308,171,2303,0.06245,0.08371
2021,46-65 y.,5th Quintile,No,0.91668,2132,2303,0.90539,0.92797
2021,66 and older,1st Quintile,Yes,0.10369,63,625,0.07977,0.12761
2021,66 and older,1st Quintile,No,0.88685,562,625,0.86200,0.91171
2021,66 and older,2nd Quintile,Yes,0.06589,56,820,0.04890,0.08288
2021,66 and older,2nd Quintile,No,0.92620,764,820,0.90829,0.94410
2021,66 and older,3rd Quintile,Yes,0.09187,52,634,0.06937,0.11437
2021,66 and older,3rd Quintile,No,0.90489,582,634,0.88203,0.92774
2021,66 and older,4th Quintile,Yes,0.06615,38,623,0.04661,0.08568
2021,66 and older,4th Quintile,No,0.91929,585,623,0.89788,0.94070
2021,66 and older,5th Quintile,Yes,0.05991,47,852,0.04397,0.07586
2021,66 and older,5th Quintile,No,0.93242,805,852,0.91556,0.94929
