year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,Upper Secondary Level,3188,1426.55527,1398.68409,1454.42644,980.59140,1380.00000,1746.14393,0.00000,2894.47272,1380.00000,1377.55000,1432.00000
1987,Post-secondary Non-tertiary Level,188,1469.41751,1349.23188,1589.60315,932.94534,1423.33856,1955.05363,36.00000,3488.21608,1432.00000,1278.00000,1534.00000
1987,First Stage of Tertiary Education,377,1752.20995,1668.26689,1836.15301,1227.00000,1687.00000,2290.53564,113.00000,3885.83910,1687.00000,1585.00000,1790.00000
1987,Second Stage of Tertiary Education,581,2414.64566,2306.19875,2523.09256,1687.00000,2301.00000,2969.20994,51.00000,4892.52485,2301.00000,2199.00000,2387.40000
1988,Pre-primary Level,,,,,,,,,,,,
1988,Primary Level,365,1172.22427,1112.65792,1231.79063,901.14307,1227.00000,1529.48520,0.00000,2471.99838,1227.00000,1176.00000,1278.00000
1988,Lower Secondary Level,1395,969.90214,929.02436,1010.77993,365.23399,920.00000,1380.00000,0.00000,2902.14902,920.00000,862.52500,982.75000
1988,Upper Secondary Level,2998,1479.39838,1450.29040,1508.50636,1052.63314,1432.00000,1790.00000,0.00000,2896.05029,1432.00000,1432.00000,1481.05000
1988,Post-secondary Non-tertiary Level,181,1457.76429,1340.64520,1574.88338,898.30530,1432.00000,1896.33322,0.00000,3393.37509,1432.00000,1278.00000,1571.00000
1988,First Stage of Tertiary Education,370,1833.67030,1725.12229,1942.21830,1278.00000,1738.00000,2301.00000,0.00000,3835.50000,1738.00000,1585.00000,1841.00000
1988,Second Stage of Tertiary Education,555,2521.14189,2404.63057,2637.65322,1762.81366,2392.06129,3068.00000,0.00000,5025.77951,2394.00000,2250.00000,2473.00000
1989,Pre-primary Level,,,,,,,,,,,,
1989,Primary Level,340,1201.25488,1143.40362,1259.10614,920.00000,1227.00000,1546.28956,0.00000,2485.72390,1227.00000,1125.00000,1278.00000
1989,Lower Secondary Level,1348,992.08952,958.10309,1026.07595,385.97988,1022.00000,1432.00000,0.00000,3001.03019,1022.00000,920.00000,1074.00000
1989,Upper Secondary Level,2972,1539.92015,1509.42061,1570.41969,1074.00000,1496.00000,1841.00000,0.00000,2991.50000,1496.00000,1457.97500,1534.00000
1989,Post-secondary Non-tertiary Level,187,1594.78511,1483.68237,1705.88785,1125.00000,1534.00000,2045.00000,179.00000,3425.00000,1534.00000,1329.00000,1697.00000
1989,First Stage of Tertiary Education,356,1860.18321,1763.44320,1956.92321,1329.00000,1738.00000,2352.00000,0.00000,3886.50000,1738.00000,1686.62500,1892.00000
1989,Second Stage of Tertiary Education,554,2661.71748,2518.78148,2804.65348,1841.00000,2454.00000,3170.00000,0.00000,5163.50000,2454.00000,2301.00000,2556.00000
1990,Pre-primary Level,,,,,,,,,,,,
1990,Primary Level,345,1228.34976,1168.67475,1288.02476,920.00000,1278.00000,1585.00000,0.00000,2582.50000,1278.00000,1227.00000,1380.00000
1990,Lower Secondary Level,1559,961.27799,925.75193,996.80405,362.15102,859.64589,1432.00000,0.00000,3036.77347,869.00000,767.00000,956.37500
1990,Upper Secondary Level,4941,1323.96366,1299.67869,1348.24862,614.00000,1278.00000,1790.00000,0.00000,3554.00000,1278.00000,1252.85000,1329.00000
1990,Post-secondary Non-tertiary Level,250,1419.59567,1322.55181,1516.63953,766.78889,1380.00000,1943.24333,102.00000,3579.00000,1380.00000,1278.00000,1525.00000
1990,First Stage of Tertiary Education,570,1680.70290,1594.57680,1766.82900,817.85713,1534.00000,2250.00000,128.00000,4398.21430,1534.00000,1447.00000,1687.00000
1990,Second Stage of Tertiary Education,1400,1948.79086,1856.76178,2040.81994,767.00000,1636.00000,2734.30494,0.00000,5685.26234,1636.00000,1475.85000,1790.00000
1991,Pre-primary Level,,,,,,,,,,,,
1991,Primary Level,348,1306.60766,1248.00718,1365.20815,1023.00000,1284.71628,1687.00000,179.00000,2683.00000,1278.00000,1227.00000,1380.00000
1991,Lower Secondary Level,1464,1036.45373,1000.03588,1072.87159,409.77043,920.00000,1534.00000,0.00000,3220.34435,920.00000,844.00000,1023.00000
1991,Upper Secondary Level,4600,1427.84026,1401.83645,1453.84408,757.00000,1380.00000,1892.00000,0.00000,3594.50000,1380.00000,1329.00000,1432.00000
1991,Post-secondary Non-tertiary Level,269,1523.02503,1430.28520,1615.76487,981.25682,1532.56842,1951.15049,102.00000,3405.99100,1534.00000,1380.00000,1611.00000
1991,First Stage of Tertiary Education,555,1789.19784,1703.16697,1875.22871,924.45226,1636.00000,2319.12488,0.00000,4411.13381,1636.00000,1534.00000,1773.00000
1991,Second Stage of Tertiary Education,1320,2128.48826,2042.34137,2214.63516,938.38656,1790.00000,2885.25031,0.00000,5805.54592,1790.00000,1636.00000,1943.00000
1992,Pre-primary Level,,,,,,,,,,,,
1992,Primary Level,305,1428.20178,1362.10300,1494.30055,1028.61374,1432.00000,1790.00000,28.00000,2932.07939,1432.00000,1278.00000,1534.00000
1992,Lower Secondary Level,1377,1130.80889,1091.83996,1169.77783,460.00000,1074.00000,1636.00000,0.00000,3400.00000,1074.00000,971.00000,1145.12500
1992,Upper Secondary Level,4244,1603.35631,1575.38184,1631.33077,941.00000,1548.54659,2045.00000,0.00000,3701.00000,1550.00000,1534.00000,1585.00000
1992,Post-secondary Non-tertiary Level,246,1749.83158,1635.73984,1863.92332,1150.33342,1667.65864,2292.96658,102.00000,4006.91633,1668.00000,1584.37500,1790.00000
1992,First Stage of Tertiary Education,551,1934.69480,1847.09259,2022.29701,1227.00000,1790.00000,2465.70836,0.00000,4323.77090,1790.00000,1661.35000,1860.00000
1992,Second Stage of Tertiary Education,1256,2364.41975,2280.30304,2448.53646,1264.51299,2045.00000,3119.00000,0.00000,5900.73051,2045.00000,1941.72500,2199.05000
1993,Pre-primary Level,,,,,,,,,,,,
1993,Primary Level,302,1410.51914,1342.76706,1478.27122,1125.00000,1432.00000,1790.00000,127.50000,2787.50000,1432.00000,1342.00000,1534.00000
1993,Lower Secondary Level,1312,1201.54774,1158.91648,1244.17901,511.00000,1125.00000,1706.84313,0.00000,3500.60783,1125.00000,1063.00000,1228.02500
1993,Upper Secondary Level,4126,1732.27312,1698.59346,1765.95279,1106.49745,1636.00000,2147.00000,0.00000,3707.75383,1636.00000,1636.00000,1687.00000
1993,Post-secondary Non-tertiary Level,254,1780.44353,1673.16565,1887.72141,1227.00000,1738.00000,2301.00000,102.00000,3912.00000,1738.00000,1585.00000,1846.00000
1993,First Stage of Tertiary Education,516,2093.88035,1998.52914,2189.23156,1380.00000,1892.00000,2575.66993,0.00000,4369.17483,1892.00000,1790.00000,2045.00000
1993,Second Stage of Tertiary Education,1237,2670.30136,2575.06459,2765.53813,1570.00000,2403.00000,3426.00000,0.00000,6210.00000,2403.00000,2277.92500,2556.00000
1994,Pre-primary Level,,,,,,,,,,,,
1994,Primary Level,267,1409.66374,1337.69660,1481.63088,1023.00000,1432.00000,1811.02051,92.00000,2993.05129,1432.00000,1329.00000,1535.27500
1994,Lower Secondary Level,1132,1259.29790,1210.52601,1308.06979,511.00000,1278.00000,1790.00000,0.00000,3708.50000,1278.00000,1125.00000,1378.05000
1994,Upper Secondary Level,3970,1797.72695,1763.71628,1831.73763,1176.00000,1703.81524,2227.26963,0.00000,3804.17407,1712.00000,1687.00000,1738.00000
1994,Post-secondary Non-tertiary Level,255,1732.08066,1619.92589,1844.23542,1140.47812,1687.00000,2301.00000,0.00000,4041.78282,1687.00000,1534.00000,1764.00000
1994,First Stage of Tertiary Education,521,2044.09311,1960.57422,2127.61200,1483.00000,1892.00000,2582.00000,0.00000,4230.50000,1892.00000,1790.00000,2045.00000
1994,Second Stage of Tertiary Education,1256,2729.62582,2628.69953,2830.55211,1660.12123,2482.76025,3477.00000,0.00000,6202.31815,2486.00000,2301.00000,2588.00000
1995,Pre-primary Level,,,,,,,,,,,,
1995,Primary Level,239,1422.02710,1336.47889,1507.57530,1001.26821,1442.93954,1866.59825,0.00000,3164.59331,1443.00000,1329.00000,1585.00000
1995,Lower Secondary Level,1155,1269.31662,1220.78546,1317.84777,525.00000,1227.00000,1790.00000,0.00000,3687.50000,1227.00000,1074.00000,1380.00000
1995,Upper Secondary Level,4105,1815.96139,1778.98219,1852.94059,1217.00000,1738.00000,2250.00000,0.00000,3799.50000,1738.00000,1706.50000,1790.00000
1995,Post-secondary Non-tertiary Level,306,1805.75141,1701.29469,1910.20813,1273.28326,1687.00000,2319.34502,0.00000,3888.43766,1687.00000,1584.87500,1841.00000
1995,First Stage of Tertiary Education,541,2175.09187,2077.19748,2272.98627,1483.00000,1997.71546,2761.00000,0.00000,4678.00000,1994.00000,1892.00000,2097.15000
1995,Second Stage of Tertiary Education,1344,2803.57805,2695.03449,2912.12161,1636.00000,2556.00000,3579.00000,0.00000,6493.50000,2556.00000,2454.00000,2608.00000
1996,Pre-primary Level,,,,,,,,,,,,
1996,Primary Level,218,1476.91890,1386.26185,1567.57594,995.63702,1636.00000,1943.00000,36.00000,3364.04447,1636.00000,1405.35000,1738.00000
1996,Lower Secondary Level,1077,1272.67043,1221.71318,1323.62769,521.22702,1218.86146,1790.00000,20.00000,3693.15948,1227.00000,1074.00000,1329.00000
1996,Upper Secondary Level,3990,1934.60317,1885.87915,1983.32720,1278.00000,1790.00000,2352.00000,51.00000,3963.00000,1790.00000,1777.77500,1841.00000
1996,Post-secondary Non-tertiary Level,312,1870.46239,1755.66888,1985.25590,1278.00000,1738.00000,2342.13876,52.00000,3938.34689,1738.00000,1636.00000,1988.02500
1996,First Stage of Tertiary Education,549,2295.34358,2190.46215,2400.22502,1534.00000,2088.23454,2812.01275,205.00000,4729.03187,2090.00000,1994.00000,2250.00000
1996,Second Stage of Tertiary Education,1325,2930.65122,2845.70650,3015.59594,1790.00000,2659.00000,3835.00000,61.00000,6902.50000,2659.00000,2556.00000,2761.00000
1997,Pre-primary Level,,,,,,,,,,,,
1997,Primary Level,191,1562.24308,1469.80659,1654.67957,1176.00000,1534.00000,1958.82427,279.00000,3133.06066,1534.00000,1432.00000,1738.00000
1997,Lower Secondary Level,1025,1338.93584,1284.74376,1393.12792,557.00000,1299.29012,1892.00000,51.00000,3894.50000,1299.00000,1176.00000,1474.22500
1997,Upper Secondary Level,3822,1916.11952,1882.00945,1950.22958,1253.00000,1841.00000,2403.00000,31.00000,4128.00000,1841.00000,1790.00000,1851.90000
1997,Post-secondary Non-tertiary Level,309,1932.43234,1805.77950,2059.08519,1224.97532,1790.00000,2505.00000,25.00000,4425.03703,1790.00000,1558.37500,1892.00000
1997,First Stage of Tertiary Education,536,2309.18143,2210.09224,2408.27061,1636.00000,2147.00000,2965.00000,102.00000,4958.50000,2147.00000,2044.97500,2301.00000
1997,Second Stage of Tertiary Education,1347,2993.24631,2892.76223,3093.73039,1790.00000,2710.00000,3835.00000,61.00000,6902.50000,2710.00000,2557.00000,2863.00000
1998,Pre-primary Level,,,,,,,,,,,,
1998,Primary Level,185,1428.76661,1326.69619,1530.83703,920.00000,1498.92012,1980.75244,51.00000,3571.88110,1483.00000,1329.00000,1687.00000
1998,Lower Secondary Level,1071,1356.48042,1300.01814,1412.94269,537.00000,1278.00000,1943.00000,0.00000,4052.00000,1278.00000,1225.30000,1483.00000
1998,Upper Secondary Level,4124,1938.45809,1904.33253,1972.58364,1227.00000,1841.00000,2454.00000,0.00000,4294.50000,1841.00000,1790.00000,1892.00000
1998,Post-secondary Non-tertiary Level,359,1935.24659,1823.71549,2046.77770,1204.88964,1820.65673,2459.87170,0.00000,4342.34480,1820.00000,1736.95000,1943.00000
1998,First Stage of Tertiary Education,584,2308.04443,2217.80796,2398.28089,1636.00000,2186.26695,2914.00000,0.00000,4831.00000,2186.00000,2045.00000,2301.00000
1998,Second Stage of Tertiary Education,1463,3021.97293,2930.70367,3113.24220,1841.00000,2812.00000,3835.00000,0.00000,6826.00000,2812.00000,2620.00000,2863.17500
1999,Pre-primary Level,30,417.80462,208.48399,627.12525,138.92542,248.80885,317.00000,41.00000,584.11187,258.00000,143.00000,307.00000
1999,Primary Level,183,1396.96979,1289.38174,1504.55785,836.38230,1474.96622,1911.26148,61.00000,3523.58024,1478.00000,1278.00000,1636.00000
1999,Lower Secondary Level,1069,1305.98513,1249.43114,1362.53912,486.27479,1262.31633,1892.00000,0.00000,4000.58781,1262.00000,1023.00000,1380.00000
1999,Upper Secondary Level,4175,1946.50993,1912.37295,1980.64692,1263.06790,1841.00000,2462.41549,0.00000,4261.43687,1841.00000,1790.00000,1892.00000
1999,Post-secondary Non-tertiary Level,362,2051.00976,1925.17018,2176.84935,1278.00000,1981.88479,2556.00000,0.00000,4473.00000,1968.00000,1841.00000,2046.27500
1999,First Stage of Tertiary Education,587,2464.10810,2336.09466,2592.12154,1636.00000,2250.00000,3068.00000,0.00000,5216.00000,2250.00000,2095.70000,2303.00000
1999,Second Stage of Tertiary Education,1491,3127.81605,3007.83883,3247.79328,1943.00000,2812.00000,3835.00000,0.00000,6673.00000,2812.00000,2706.42500,2899.25000
2000,Pre-primary Level,48,552.89107,308.70574,797.07639,116.47992,252.55488,480.55486,15.00000,1026.66726,279.00000,163.00000,363.00000
2000,Primary Level,146,1330.84826,1197.29038,1464.40613,503.31297,1380.00000,1892.00000,57.00000,3975.03054,1380.00000,1225.72500,1536.55000
2000,Lower Secondary Level,1435,1186.17699,1132.38764,1239.96633,460.00000,971.00000,1790.00000,0.00000,3785.00000,971.00000,878.75000,1048.37500
2000,Upper Secondary Level,7316,1900.84184,1874.76285,1926.92083,1174.00000,1832.95605,2454.00000,0.00000,4374.00000,1830.00000,1790.00000,1841.00000
2000,Post-secondary Non-tertiary Level,762,2103.91773,2008.82386,2199.01160,1329.00000,1994.00000,2556.00000,0.00000,4396.50000,1994.00000,1943.00000,2071.00000
2000,First Stage of Tertiary Education,1265,2391.21830,2319.50818,2462.92842,1563.25473,2301.00000,3003.72879,0.00000,5164.43989,2301.00000,2199.00000,2371.47500
2000,Second Stage of Tertiary Education,2798,3202.09128,3124.04360,3280.13896,1920.07440,2861.12969,4090.00000,0.00000,7344.88840,2859.00000,2761.00000,2981.00000
2001,Pre-primary Level,78,295.53219,228.02012,363.04426,143.54750,233.37627,322.00000,0.00000,589.67875,230.00000,205.00000,296.02500
2001,Primary Level,112,1392.25345,1238.83604,1545.67087,707.17313,1404.29740,1943.00000,54.00000,3796.74030,1406.00000,1227.00000,1662.00000
2001,Lower Secondary Level,1270,1187.15218,1139.25760,1235.04676,481.00000,964.87117,1790.00000,0.00000,3753.50000,961.00000,869.00000,1074.00000
2001,Upper Secondary Level,6640,1910.56851,1883.10058,1938.03644,1150.85893,1841.00000,2505.00000,0.00000,4536.21160,1841.00000,1840.97500,1892.00000
2001,Post-secondary Non-tertiary Level,706,2136.05729,2037.92144,2234.19314,1380.00000,2035.85796,2710.00000,0.00000,4705.00000,2034.00000,1892.00000,2045.72500
2001,First Stage of Tertiary Education,1126,2407.86449,2335.96850,2479.76048,1633.24857,2398.48904,3068.00000,0.00000,5220.12715,2398.00000,2301.00000,2454.00000
2001,Second Stage of Tertiary Education,2579,3264.95671,3183.90109,3346.01232,2045.00000,2863.00000,4090.00000,0.00000,7157.50000,2863.00000,2812.00000,2965.00000
2002,Pre-primary Level,70,301.22994,239.60200,362.85788,200.00000,299.98228,325.00000,12.50000,512.50000,300.00000,214.00000,325.00000
2002,Primary Level,100,1216.35302,1045.47235,1387.23369,467.63415,1100.00000,1702.26806,0.00000,3554.21893,1100.00000,900.00000,1391.00000
2002,Lower Secondary Level,1186,1208.24487,1153.40769,1263.08206,450.00000,950.00000,1800.00000,0.00000,3825.00000,950.00000,800.00000,1100.00000
2002,Upper Secondary Level,6567,1988.32238,1956.06925,2020.57550,1150.00000,1900.00000,2556.00000,0.00000,4665.00000,1900.00000,1850.00000,1950.00000
2002,Post-secondary Non-tertiary Level,786,2211.44737,2111.53188,2311.36286,1400.00000,2091.80279,2811.77087,0.00000,4929.42718,2095.00000,1950.00000,2200.55000
2002,First Stage of Tertiary Education,1206,2481.33340,2402.08564,2560.58115,1550.00000,2402.05522,3200.00000,0.00000,5675.00000,2403.00000,2300.00000,2500.00000
2002,Second Stage of Tertiary Education,3434,3519.05757,3407.28966,3630.82548,2000.00000,3000.00000,4100.89404,0.00000,7252.23510,3000.00000,2900.00000,3000.00000
2003,Pre-primary Level,58,235.24558,148.24108,322.25009,99.54330,170.00000,220.00000,0.00000,400.68505,170.00000,100.00000,200.00000
2003,Primary Level,90,1362.27762,1147.30589,1577.24935,343.00000,1200.00000,1959.90566,60.00000,4385.26415,1200.00000,991.00000,1600.00000
2003,Lower Secondary Level,1119,1304.90113,1243.87160,1365.93066,485.87658,1000.00000,1900.00000,0.00000,4021.18512,1000.00000,899.75000,1100.17500
2003,Upper Secondary Level,6232,2027.30273,1994.57143,2060.03402,1179.21444,1929.56918,2643.85615,0.00000,4840.81871,1930.00000,1900.00000,2000.00000
2003,Post-secondary Non-tertiary Level,791,2199.16748,2092.19163,2306.14333,1200.00000,2049.24021,2888.19319,0.00000,5420.48297,2049.00000,1915.97500,2200.00000
2003,First Stage of Tertiary Education,1127,2672.04373,2572.58073,2771.50673,1700.00000,2500.00000,3395.51455,0.00000,5938.78638,2500.00000,2400.00000,2600.00000
2003,Second Stage of Tertiary Education,3196,3604.60067,3498.84112,3710.36022,2001.79326,3060.38232,4203.13376,0.00000,7505.14451,3063.00000,3000.00000,3180.00000
2004,Pre-primary Level,47,307.24038,224.88002,389.60074,122.83838,245.62952,369.09163,40.00000,738.47149,250.00000,150.00000,342.00000
2004,Primary Level,84,1323.43711,1112.38649,1534.48773,433.49030,1300.00000,1791.38191,57.00000,3828.21934,1300.00000,900.00000,1590.00000
2004,Lower Secondary Level,1029,1288.04635,1227.62827,1348.46442,500.00000,1050.15566,1877.04598,0.00000,3942.61496,1050.00000,900.00000,1150.00000
2004,Upper Secondary Level,6004,2039.60549,2005.40681,2073.80417,1138.03946,1989.76782,2700.00000,0.00000,5042.94080,1989.00000,1900.00000,2000.00000
2004,Post-secondary Non-tertiary Level,796,2155.66746,2053.79469,2257.54023,1200.00000,2000.00000,2850.00000,0.00000,5325.00000,2000.00000,1900.00000,2101.00000
2004,First Stage of Tertiary Education,1114,2647.28537,2542.20349,2752.36725,1700.00000,2500.00000,3300.00000,0.00000,5700.00000,2500.00000,2400.00000,2650.00000
2004,Second Stage of Tertiary Education,3152,3649.89271,3543.89698,3755.88843,2000.00000,3124.92480,4500.00000,0.00000,8250.00000,3125.00000,3000.00000,3200.00000
2005,Pre-primary Level,50,299.08467,208.80960,389.35974,120.09750,198.32395,400.00000,10.00000,819.85375,200.00000,126.00000,350.00000
2005,Primary Level,78,1390.41914,1173.38329,1607.45498,400.00000,1441.91733,2200.00000,60.00000,4900.00000,1443.00000,760.00000,1685.00000
2005,Lower Secondary Level,940,1277.19838,1215.04975,1339.34700,480.00000,1078.94139,1850.00000,0.00000,3905.00000,1078.00000,947.97500,1200.00000
2005,Upper Secondary Level,5673,2015.42665,1981.50690,2049.34640,1140.67334,1966.54158,2700.00000,0.00000,5038.98999,1966.00000,1900.00000,2000.00000
2005,Post-secondary Non-tertiary Level,782,2154.96080,2053.56065,2256.36095,1200.00000,2100.00000,2800.00000,0.00000,5200.00000,2100.00000,2000.00000,2150.00000
2005,First Stage of Tertiary Education,1042,2690.26308,2593.22871,2787.29745,1682.25281,2600.00000,3400.00000,0.00000,5976.62078,2600.00000,2500.00000,2700.00000
2005,Second Stage of Tertiary Education,3000,3591.45886,3492.16519,3690.75252,2000.60065,3150.00000,4400.26450,0.00000,7999.76028,3150.00000,3000.00000,3220.00000
2006,Pre-primary Level,42,753.80547,450.37925,1057.23169,208.20522,300.42586,663.09258,30.00000,1345.42362,300.00000,239.00000,410.00000
2006,Primary Level,75,1476.58640,1210.75968,1742.41312,400.00000,1407.15102,2339.47420,0.00000,5248.68549,1400.00000,899.77500,2000.12500
2006,Lower Secondary Level,916,1271.98508,1208.00727,1335.96288,478.89778,1000.00000,1905.47254,0.00000,4045.33468,1000.00000,899.75000,1173.40000
2006,Upper Secondary Level,6018,1993.93960,1960.60702,2027.27218,1100.00000,1900.00000,2695.15505,0.00000,5087.88763,1900.00000,1850.00000,1992.20000
2006,Post-secondary Non-tertiary Level,837,2195.71882,2095.83717,2295.60048,1202.57722,2050.00000,2896.86087,0.00000,5438.28635,2050.00000,1939.97500,2200.00000
2006,First Stage of Tertiary Education,1075,2635.38583,2537.00031,2733.77135,1595.60517,2500.00000,3400.00000,0.00000,6106.59224,2500.00000,2400.00000,2600.00000
2006,Second Stage of Tertiary Education,3242,3689.04698,3573.41883,3804.67514,2031.33523,3200.00000,4500.00000,0.00000,8202.99716,3200.00000,3048.77500,3277.22500
2007,Pre-primary Level,,,,,,,,,,,,
2007,Primary Level,66,1589.03301,1331.10273,1846.96330,670.14770,1579.69196,2281.64892,7.00000,4698.90075,1600.00000,1000.00000,1787.00000
2007,Lower Secondary Level,810,1337.70967,1266.95841,1408.46092,467.00000,1140.55051,2000.00000,0.00000,4299.50000,1141.00000,1000.00000,1228.00000
2007,Upper Secondary Level,5773,2031.03741,1989.39568,2072.67915,1100.00000,1926.91360,2690.84374,0.00000,5077.10934,1927.00000,1900.00000,2000.00000
2007,Post-secondary Non-tertiary Level,820,2240.31851,2137.94838,2342.68865,1200.00000,2100.00000,3000.00000,0.00000,5700.00000,2100.00000,2000.00000,2210.00000
2007,First Stage of Tertiary Education,1006,2694.71567,2591.85135,2797.57999,1600.00000,2500.00000,3425.73465,0.00000,6164.33663,2500.00000,2500.00000,2686.32500
2007,Second Stage of Tertiary Education,3113,3643.32221,3533.80568,3752.83874,2000.00000,3161.25835,4500.00000,0.00000,8250.00000,3165.00000,3000.00000,3270.00000
2008,Pre-primary Level,32,232.51665,128.96480,336.06851,83.80820,145.49258,336.01806,0.00000,714.33285,200.00000,91.65000,366.00000
2008,Primary Level,68,1539.37931,1253.12790,1825.63071,489.32030,1415.59033,2311.11059,0.00000,5000.00000,1400.00000,800.00000,1800.00000
2008,Lower Secondary Level,765,1325.18398,1253.41881,1396.94915,457.98698,1100.00000,2000.00000,0.00000,4313.01953,1100.00000,957.72500,1261.00000
2008,Upper Secondary Level,5471,2031.15288,1993.86135,2068.44441,1100.00000,1957.92154,2700.00000,0.00000,5100.00000,1955.00000,1900.00000,2000.00000
2008,Post-secondary Non-tertiary Level,794,2252.84639,2138.25131,2367.44146,1171.50093,2021.30261,3000.00000,0.00000,5742.74861,2013.00000,1900.00000,2220.97500
2008,First Stage of Tertiary Education,925,2651.20887,2546.80278,2755.61496,1600.00000,2500.00000,3500.00000,0.00000,6350.00000,2500.00000,2400.00000,2700.00000
2008,Second Stage of Tertiary Education,2933,3691.54837,3584.09405,3799.00270,2028.65523,3200.00000,4598.73200,0.00000,8453.84715,3200.00000,3057.97500,3266.65000
2009,Pre-primary Level,38,252.39660,98.02913,406.76407,110.21170,170.03390,200.00000,32.00000,334.68246,163.00000,110.00000,200.00000
2009,Primary Level,60,1556.15405,1273.53400,1838.77410,600.00000,1452.85704,2299.49474,0.00000,4300.00000,1500.00000,782.00000,1947.00000
2009,Lower Secondary Level,676,1312.83474,1242.67604,1382.99344,500.00000,1200.00000,1952.14034,0.00000,4130.35085,1200.00000,1093.10000,1290.25000
2009,Upper Secondary Level,5087,2039.20709,2001.34567,2077.06851,1048.10657,2000.00000,2800.00000,0.00000,5427.84015,2000.00000,1900.00000,2000.00000
2009,Post-secondary Non-tertiary Level,711,2403.19737,2280.25196,2526.14279,1400.00000,2200.00000,3200.00000,0.00000,5900.00000,2200.00000,2099.77500,2400.00000
2009,First Stage of Tertiary Education,863,2665.55891,2562.77525,2768.34258,1600.00000,2500.00000,3400.00000,0.00000,6100.00000,2500.00000,2469.50000,2702.50000
2009,Second Stage of Tertiary Education,2807,3677.12296,3568.54368,3785.70224,2000.00000,3200.00000,4600.00000,0.00000,8500.00000,3200.00000,3100.00000,3300.00000
2010,Pre-primary Level,45,253.30772,192.70540,313.91004,99.13915,169.75489,400.00000,0.00000,850.00000,170.00000,115.65000,400.00000
