year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Indirect migration background,Urban regions,1102,2330.87975,2205.92122,2455.83828,800.00000,2019.26189,3176.79379,0.00000,6741.98448,2019.00000,1800.00000,2281.00000
2013,Indirect migration background,Rural regions,224,2090.55152,1897.04249,2284.06055,1000.00000,2000.00000,2533.21185,0.00000,4833.02964,2000.00000,1700.00000,2200.00000
2014,No migration background,Urban regions,7589,2838.61929,2784.56699,2892.67159,1350.00000,2500.00000,3612.65056,0.00000,7006.62639,2500.00000,2442.87500,2570.22500
2014,No migration background,Rural regions,4750,2310.48131,2256.25644,2364.70617,1100.00000,2100.00000,3000.00000,0.00000,5850.00000,2100.00000,2000.00000,2180.50000
2014,Direct migration background,Urban regions,2527,2249.28185,2171.96127,2326.60244,1000.00000,1923.54989,2800.00000,0.00000,5500.00000,1920.00000,1800.00000,2001.25000
2014,Direct migration background,Rural regions,830,1996.26397,1887.99734,2104.53061,787.00000,1750.00000,2700.00000,0.00000,5569.50000,1750.00000,1548.75000,2000.00000
2014,Indirect migration background,Urban regions,909,2328.14387,2188.25589,2468.03184,829.28596,2004.13377,3000.00000,0.00000,6256.07106,2024.00000,1700.97500,2300.00000
2014,Indirect migration background,Rural regions,217,2037.15366,1859.16377,2215.14355,1125.34444,1991.35688,2800.00000,30.00000,5311.98334,2000.00000,1695.00000,2200.00000
2015,No migration background,Urban regions,7142,2908.31028,2851.05508,2965.56548,1350.00000,2500.00000,3800.00000,0.00000,7475.00000,2500.00000,2500.00000,2600.00000
2015,No migration background,Rural regions,4528,2407.02229,2345.44333,2468.60124,1200.00000,2181.11260,3100.00000,0.00000,5950.00000,2180.00000,2100.00000,2236.35000
2015,Direct migration background,Urban regions,2881,2348.47314,2272.24381,2424.70247,1070.00000,2000.00000,3000.00000,0.00000,5895.00000,2000.00000,1900.00000,2100.00000
2015,Direct migration background,Rural regions,978,2105.16304,2001.74633,2208.57976,1000.00000,1800.00000,2698.07115,0.00000,5245.17788,1800.00000,1600.00000,1950.00000
2015,Indirect migration background,Urban regions,842,2416.67265,2268.15992,2565.18538,849.05585,2064.64143,3200.00000,0.00000,6726.41623,2070.00000,1900.00000,2300.00000
2015,Indirect migration background,Rural regions,205,2314.50676,2089.70037,2539.31315,930.23385,2200.00000,2977.44330,0.00000,6048.25747,2200.00000,1860.00000,2500.00000
2016,No migration background,Urban regions,6698,2937.25411,2877.85325,2996.65497,1500.00000,2600.00000,3800.00000,0.00000,7250.00000,2600.00000,2500.00000,2700.00000
2016,No migration background,Rural regions,4274,2454.16587,2391.27448,2517.05726,1200.00000,2200.00000,3170.99347,0.00000,6127.48367,2200.00000,2100.00000,2294.15000
2016,Direct migration background,Urban regions,2682,2396.35434,2309.56206,2483.14663,1000.00000,2000.00000,3000.00000,0.00000,6000.00000,2000.00000,2000.00000,2100.00000
2016,Direct migration background,Rural regions,936,2176.69650,2061.09072,2292.30228,908.89883,1900.00000,2800.00000,0.00000,5636.65175,1900.00000,1689.00000,2100.00000
2016,Indirect migration background,Urban regions,818,2522.60642,2366.12703,2679.08582,900.00000,2300.00000,3300.00000,0.00000,6900.00000,2300.00000,2000.00000,2547.35000
2016,Indirect migration background,Rural regions,211,2346.47272,1959.03037,2733.91508,900.00000,2000.00000,3000.00000,0.00000,6150.00000,2000.00000,1798.75000,2301.00000
2017,No migration background,Urban regions,7860,3003.98896,2946.33497,3061.64295,1471.70646,2650.00000,4000.00000,0.00000,7792.44032,2650.00000,2600.00000,2700.00000
2017,No migration background,Rural regions,4997,2542.82708,2482.33505,2603.31911,1300.00000,2300.00000,3300.00000,0.00000,6300.00000,2300.00000,2200.00000,2400.00000
2017,Direct migration background,Urban regions,2771,2482.67203,2405.77956,2559.56450,1100.00000,2200.00000,3200.00000,0.00000,6350.00000,2200.00000,2002.92500,2300.00000
2017,Direct migration background,Rural regions,1021,2072.92758,1964.19615,2181.65900,858.76830,1800.00000,2700.00000,0.00000,5461.84755,1800.00000,1500.00000,2000.00000
2017,Indirect migration background,Urban regions,908,2452.56851,2305.35043,2599.78659,900.00000,2100.00000,3200.00000,0.00000,6650.00000,2100.00000,1900.00000,2301.25000
2017,Indirect migration background,Rural regions,214,2388.03222,2140.96854,2635.09590,1150.00000,2177.52656,3111.05245,40.00000,6052.63114,2200.00000,1900.00000,2465.87500
2018,No migration background,Urban regions,7573,3087.64424,3026.78505,3148.50343,1500.00000,2700.00000,4068.29560,0.00000,7920.73899,2700.00000,2600.00000,2800.00000
2018,No migration background,Rural regions,4704,2631.79616,2574.91328,2688.67904,1400.00000,2400.00000,3500.00000,0.00000,6650.00000,2400.00000,2300.00000,2500.00000
2018,Direct migration background,Urban regions,2917,2501.08015,2430.56020,2571.60010,1200.00000,2200.00000,3200.00000,0.00000,6200.00000,2200.00000,2000.00000,2300.00000
2018,Direct migration background,Rural regions,1041,2388.21738,2262.14240,2514.29237,1100.00000,2000.00000,3092.68266,0.00000,6081.70664,2000.00000,1800.00000,2300.00000
2018,Indirect migration background,Urban regions,913,2506.27449,2352.30407,2660.24491,879.90732,2100.00000,3450.00000,0.00000,7305.13902,2100.00000,1800.00000,2308.35000
2018,Indirect migration background,Rural regions,224,2616.64798,2383.12479,2850.17117,1423.71771,2260.00000,3223.91334,0.00000,5924.20678,2260.00000,1979.25000,2600.00000
2019,No migration background,Urban regions,8098,3373.86510,2955.15162,3792.57859,1600.00000,2900.00000,4200.00000,0.00000,8100.00000,2900.00000,2800.00000,3000.00000
2019,No migration background,Rural regions,4851,2772.44301,2709.42532,2835.46070,1500.00000,2500.00000,3518.90260,0.00000,6547.25651,2500.00000,2400.00000,2600.00000
2019,Direct migration background,Urban regions,2782,2673.14482,2593.25306,2753.03659,1300.00000,2300.00000,3400.00000,0.00000,6550.00000,2300.00000,2200.00000,2500.00000
2019,Direct migration background,Rural regions,998,2422.99566,2286.41271,2559.57861,1100.00000,2099.67500,3000.00000,0.00000,5850.00000,2100.00000,1848.75000,2300.00000
2019,Indirect migration background,Urban regions,892,2950.23701,2695.57440,3204.89962,1200.00000,2600.00000,3838.65726,0.00000,7796.64316,2600.00000,2397.50000,2800.00000
2019,Indirect migration background,Rural regions,225,2685.60677,2364.96443,3006.24911,1200.00000,2327.48932,3443.38342,0.00000,6808.45856,2300.00000,2140.00000,2800.00000
2020,No migration background,Urban regions,7540,3309.70731,3244.75096,3374.66366,1650.00000,2920.47092,4300.00000,0.00000,8275.00000,2920.00000,2850.00000,3000.00000
2020,No migration background,Rural regions,4472,2814.58400,2750.70891,2878.45909,1500.00000,2581.07838,3600.00000,0.00000,6750.00000,2580.00000,2500.00000,2650.00000
2020,Direct migration background,Urban regions,4134,2824.04535,2755.58372,2892.50699,1498.81332,2500.00000,3500.00000,0.00000,6501.78001,2500.00000,2360.00000,2600.00000
2020,Direct migration background,Rural regions,1284,2446.73594,2348.25422,2545.21766,1400.00000,2200.00000,3139.15636,0.00000,5747.89090,2200.00000,2000.00000,2600.00000
2020,Indirect migration background,Urban regions,904,2942.30683,2705.12452,3179.48914,1140.21691,2400.00000,3798.40727,0.00000,7785.69282,2400.00000,2200.00000,2800.00000
2020,Indirect migration background,Rural regions,212,2451.30637,2190.72966,2711.88308,1001.83997,2254.50581,3200.00000,0.00000,6497.24005,2240.00000,1996.75000,2900.00000
2021,No migration background,Urban regions,5395,3504.28094,3423.18725,3585.37463,1777.47010,3125.18848,4500.00000,0.00000,8583.79486,3125.00000,3021.45000,3200.00000
2021,No migration background,Rural regions,3088,2998.99873,2918.39969,3079.59777,1600.00000,2782.61530,3800.00000,0.00000,7100.00000,2776.00000,2700.00000,2875.62500
2021,Direct migration background,Urban regions,2452,2933.20840,2840.68983,3025.72697,1400.00000,2588.53078,3799.99622,0.00000,7399.99055,2587.00000,2400.00000,2800.00000
2021,Direct migration background,Rural regions,707,2532.94998,2392.97231,2672.92765,1312.50865,2495.30155,3322.53381,0.00000,6337.57154,2495.00000,1998.75000,2800.00000
2021,Indirect migration background,Urban regions,542,3210.82457,2910.10712,3511.54202,1431.30809,2650.00000,3900.00000,0.00000,7603.03786,2650.00000,2400.00000,3000.00000
2021,Indirect migration background,Rural regions,141,2760.34229,2453.60630,3067.07829,1351.44827,2639.79682,3400.00000,119.00000,6472.82760,2620.00000,2197.80000,3100.00000
2022,No migration background,Urban regions,7948,3693.25867,3620.21143,3766.30592,1800.00000,3200.00000,4840.65172,0.00000,9401.62930,3200.00000,3189.42500,3300.00000
2022,No migration background,Rural regions,4816,3188.78253,3111.43393,3266.13113,1700.00000,2900.00000,4100.00000,0.00000,7700.00000,2900.00000,2800.00000,3000.00000
2022,Direct migration background,Urban regions,4985,3231.86668,3157.14523,3306.58813,1674.19544,2856.04219,4300.00000,0.00000,8238.70684,2856.00000,2628.00000,3000.00000
2022,Direct migration background,Rural regions,942,2854.79484,2690.76069,3018.82898,1400.00000,2600.00000,3600.00000,0.00000,6900.00000,2600.00000,2497.50000,2841.22500
2022,Indirect migration background,Urban regions,833,3325.40380,3145.65145,3505.15615,1672.15513,3100.00000,4300.00000,0.00000,8241.76731,3100.00000,2797.50000,3399.00000
2022,Indirect migration background,Rural regions,260,3033.87154,2771.57698,3296.16610,1501.32476,2750.84609,3997.52033,0.00000,7741.81369,2750.00000,2489.00000,3100.00000
