year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,Direct migration background,male,945,2183.08411,2110.56590,2255.60232,1636.00000,1943.00000,2352.00000,562.00000,3426.00000,1943.00000,1892.00000,2033.05000
1993,Direct migration background,female,571,1230.41143,1179.24122,1281.58165,818.00000,1227.00000,1571.23104,0.00000,2701.07761,1227.00000,1175.85000,1278.00000
1993,Indirect migration background,male,156,1189.74814,1050.84965,1328.64662,505.52550,1023.00000,1687.00000,199.00000,3459.21174,1023.00000,562.00000,1432.00000
1993,Indirect migration background,female,127,934.32923,838.71939,1029.93908,512.36663,801.31050,1329.00000,0.00000,2553.95006,800.00000,614.00000,1176.00000
1994,No migration background,male,3321,2284.03345,2237.54743,2330.51947,1585.00000,2045.00000,2761.00000,0.00000,4525.00000,2045.00000,2045.00000,2096.00000
1994,No migration background,female,2587,1393.38332,1359.65676,1427.10988,818.00000,1329.00000,1841.00000,0.00000,3375.50000,1329.00000,1278.00000,1380.00000
1994,Direct migration background,male,838,2244.39651,2135.59227,2353.20074,1585.00000,1958.73193,2470.88323,256.17515,3799.70808,1958.00000,1892.00000,2045.00000
1994,Direct migration background,female,520,1278.01555,1213.18665,1342.84445,738.13267,1241.52703,1636.00000,0.00000,2982.80099,1241.00000,1149.85000,1329.00000
1994,Indirect migration background,male,157,1361.22876,1215.19073,1507.26679,551.13425,1329.00000,1841.00000,227.00000,3775.79863,1329.00000,840.42500,1637.27500
1994,Indirect migration background,female,133,964.51206,866.60295,1062.42116,508.29888,818.00000,1362.49023,51.00000,2643.77726,818.00000,664.35000,1072.65000
1995,No migration background,male,3362,2366.36498,2316.15846,2416.57150,1636.00000,2096.00000,2914.00000,0.00000,4831.00000,2096.00000,2045.00000,2147.00000
1995,No migration background,female,2643,1423.52309,1389.09752,1457.94867,818.00000,1380.00000,1892.00000,0.00000,3503.00000,1380.00000,1278.97500,1424.05000
1995,Direct migration background,male,953,2236.25814,2102.98190,2369.53438,1585.00000,1994.00000,2508.18380,200.22430,3892.95950,1994.00000,1943.00000,2045.00000
1995,Direct migration background,female,591,1283.14302,1216.67898,1349.60706,723.53656,1278.00000,1712.60033,0.00000,3196.19599,1278.00000,1160.87500,1329.00000
1995,Indirect migration background,male,164,1312.50138,1177.08463,1447.91813,543.44735,1278.00000,1886.24047,153.00000,3900.43015,1278.00000,869.00000,1534.00000
1995,Indirect migration background,female,140,1005.98140,895.08826,1116.87455,447.57280,849.46274,1432.00000,0.00000,2908.64080,844.00000,644.97500,1176.00000
1996,No migration background,male,3295,2493.97074,2434.67293,2553.26854,1657.00000,2199.00000,3023.00000,51.00000,5072.00000,2199.00000,2147.00000,2300.02500
1996,No migration background,female,2598,1506.35467,1470.30747,1542.40188,869.00000,1457.00000,2016.05492,51.00000,3736.63729,1457.00000,1424.77500,1503.12500
1996,Direct migration background,male,866,2265.32343,2183.06868,2347.57818,1687.00000,2045.00000,2510.08636,452.37046,3744.71590,2045.00000,1943.00000,2096.00000
1996,Direct migration background,female,558,1331.08564,1252.08950,1410.08179,716.00000,1278.00000,1716.00914,36.00000,3216.02284,1278.00000,1150.00000,1329.00000
1996,Indirect migration background,male,171,1901.52137,1441.34246,2361.70028,581.54753,1309.41591,2045.00000,194.00000,4240.17870,1329.00000,1023.00000,1687.00000
1996,Indirect migration background,female,142,1060.04992,963.63940,1156.46043,496.37960,1112.02581,1534.00000,26.00000,2505.00000,1124.00000,767.00000,1341.00000
1997,No migration background,male,3192,2505.23850,2456.14480,2554.33221,1687.00000,2301.00000,3068.00000,61.00000,5139.50000,2301.00000,2250.00000,2301.00000
1997,No migration background,female,2542,1537.77552,1500.38455,1575.16649,881.00000,1483.00000,2045.00000,25.00000,3791.00000,1483.00000,1432.00000,1534.00000
1997,Direct migration background,male,817,2366.16223,2272.39416,2459.93030,1737.39228,2045.00000,2608.00000,431.48071,3913.91157,2045.00000,1943.00000,2147.00000
1997,Direct migration background,female,501,1357.95269,1286.02762,1429.87776,767.00000,1329.00000,1784.15487,56.00000,3309.88717,1329.00000,1227.00000,1432.00000
1997,Indirect migration background,male,188,1819.07240,1447.92473,2190.22007,560.98916,1472.66013,2239.85185,19.00000,4758.14587,1483.00000,1048.00000,1764.00000
1997,Indirect migration background,female,157,1009.36247,916.84949,1101.87544,536.21439,881.82284,1432.00000,46.00000,2775.67841,885.00000,690.00000,1278.00000
1998,No migration background,male,3639,2515.70508,2469.01631,2562.39384,1636.00000,2301.00000,3068.00000,0.00000,5216.00000,2301.00000,2250.00000,2352.00000
1998,No migration background,female,2861,1578.42336,1542.42014,1614.42658,920.00000,1534.00000,2096.00000,0.00000,3860.00000,1534.00000,1483.00000,1578.17500
1998,Direct migration background,male,787,2376.59164,2280.98096,2472.20232,1715.63571,2045.00000,2619.67707,359.57369,3975.73909,2045.00000,2019.35000,2147.00000
1998,Direct migration background,female,490,1390.34699,1309.32849,1471.36549,753.08108,1297.76902,1790.00000,0.00000,3345.37838,1299.00000,1227.00000,1411.52500
1998,Indirect migration background,male,188,1777.00728,1502.00725,2052.00731,562.00000,1604.39680,2403.00000,0.00000,5164.50000,1585.00000,1209.52500,1924.00000
1998,Indirect migration background,female,164,1123.28517,1020.19861,1226.37173,536.22704,1176.00000,1585.00000,51.00000,3158.15944,1176.00000,885.00000,1360.50000
1999,No migration background,male,3577,2556.48677,2508.03788,2604.93566,1672.31116,2301.00000,3156.85057,0.00000,5383.65968,2301.00000,2301.00000,2352.00000
1999,No migration background,female,2917,1568.58033,1531.87429,1605.28637,849.00000,1534.00000,2147.00000,0.00000,4094.00000,1534.00000,1441.75000,1565.35000
1999,Direct migration background,male,725,2644.71450,2427.37066,2862.05835,1723.70527,2088.57835,2710.00000,244.26318,4189.44209,2084.00000,2045.00000,2199.00000
1999,Direct migration background,female,462,1384.90258,1304.90644,1464.89871,767.00000,1380.00000,1790.00000,75.00000,3324.50000,1380.00000,1278.00000,1432.00000
1999,Indirect migration background,male,210,1543.32065,1391.39964,1695.24165,511.82768,1483.00000,2045.00000,97.00000,4344.75848,1483.00000,1174.72500,1789.00000
1999,Indirect migration background,female,167,1231.63069,1134.38578,1328.87561,614.00000,1329.00000,1698.04807,61.00000,3324.12019,1329.00000,1021.97500,1534.00000
2000,No migration background,male,6339,2681.56714,2639.92682,2723.20746,1738.00000,2403.00000,3243.25206,0.00000,5501.13014,2403.00000,2352.00000,2454.00000
2000,No migration background,female,5152,1530.55421,1501.48337,1559.62506,767.00000,1429.68804,2098.84812,0.00000,4096.62029,1429.00000,1380.00000,1432.00000
2000,Direct migration background,male,1056,2340.81109,2258.77654,2422.84563,1687.00000,2096.00000,2608.00000,305.50000,3989.50000,2096.00000,2045.00000,2147.00000
2000,Direct migration background,female,745,1436.45011,1354.24535,1518.65486,614.00000,1329.00000,1841.00000,0.00000,3681.50000,1329.00000,1278.00000,1411.52500
2000,Indirect migration background,male,276,1740.37902,1606.07781,1874.68022,614.00000,1740.81608,2454.00000,26.00000,5214.00000,1738.00000,1562.27500,1882.25000
2000,Indirect migration background,female,215,1348.32401,1227.42880,1469.21922,665.00000,1278.00000,1794.98204,0.00000,3489.95511,1278.00000,1152.00000,1433.05000
2001,No migration background,male,5708,2685.14075,2641.59088,2728.69061,1790.00000,2454.00000,3318.58458,0.00000,5611.46145,2454.00000,2403.00000,2471.22500
2001,No migration background,female,4790,1569.32773,1539.60009,1599.05538,767.00000,1432.00000,2199.00000,0.00000,4347.00000,1432.00000,1391.00000,1483.00000
2001,Direct migration background,male,934,2381.93721,2285.01032,2478.86410,1687.00000,2096.00000,2659.00000,229.00000,4117.00000,2096.00000,2045.00000,2217.20000
2001,Direct migration background,female,683,1404.15601,1324.27389,1484.03813,614.00000,1311.50497,1842.27073,0.00000,3684.67684,1312.00000,1276.97500,1432.00000
2001,Indirect migration background,male,260,2060.43401,1869.87351,2250.99452,657.00213,1943.00000,2785.32612,0.00000,5977.81211,1943.00000,1738.00000,2148.30000
2001,Indirect migration background,female,199,1405.41194,1255.74083,1555.08304,659.48417,1278.00000,1892.00000,64.00000,3740.77374,1278.00000,1023.00000,1457.00000
2002,No migration background,male,6182,2855.94457,2802.25161,2909.63753,1800.00000,2500.00000,3400.00000,0.00000,5800.00000,2500.00000,2500.00000,2503.05000
2002,No migration background,female,5271,1624.23916,1576.73495,1671.74337,720.52896,1420.00000,2200.00000,0.00000,4419.20656,1420.00000,1400.00000,1480.05000
2002,Direct migration background,male,878,2365.74850,2250.47100,2481.02601,1600.00000,2155.02986,2760.00000,0.00000,4500.00000,2157.00000,2049.87500,2224.65000
2002,Direct migration background,female,655,1407.35507,1314.30023,1500.40991,562.00000,1287.31197,1900.00000,0.00000,3907.00000,1281.00000,1181.82500,1400.00000
2002,Indirect migration background,male,253,2006.20135,1801.74332,2210.65937,743.44700,2000.00000,2500.00000,0.00000,5134.82950,2000.00000,1697.50000,2185.00000
2002,Indirect migration background,female,216,1466.35008,1318.30455,1614.39560,739.85139,1396.30791,1921.34069,0.00000,3693.57463,1378.00000,1248.00000,1534.00000
2003,No migration background,male,5830,2957.93611,2899.15108,3016.72114,1800.00000,2600.00000,3500.00000,0.00000,6050.00000,2600.00000,2551.77500,2623.17500
2003,No migration background,female,5044,1670.77000,1635.24120,1706.29880,750.00000,1500.00000,2300.00000,0.00000,4625.00000,1500.00000,1419.75000,1515.25000
2003,Direct migration background,male,777,2442.56387,2328.20335,2556.92439,1700.00000,2289.38483,2900.00000,0.00000,4700.00000,2290.00000,2160.00000,2398.05000
2003,Direct migration background,female,625,1427.04829,1333.49217,1520.60441,579.15335,1300.00000,1894.12225,0.00000,3866.57560,1300.00000,1102.92500,1400.00000
2003,Indirect migration background,male,248,2229.26614,1965.39542,2493.13686,800.00000,2000.00000,2800.00000,0.00000,5800.00000,2000.00000,1700.00000,2400.00000
2003,Indirect migration background,female,227,1372.43175,1221.90983,1522.95367,500.00000,1200.00000,2000.00000,57.00000,4250.00000,1200.00000,900.00000,1600.00000
2004,No migration background,male,5622,2997.66446,2936.59918,3058.72974,1850.00000,2600.00000,3600.00000,0.00000,6225.00000,2600.00000,2600.00000,2700.00000
2004,No migration background,female,4939,1660.99658,1624.93426,1697.05890,720.82995,1497.33457,2300.00000,0.00000,4668.75507,1500.00000,1400.00000,1500.00000
2004,Direct migration background,male,742,2467.05459,2353.22348,2580.88570,1700.00000,2248.45249,2999.58610,0.00000,4948.96524,2246.00000,2100.00000,2300.00000
2004,Direct migration background,female,589,1480.74129,1389.25065,1572.23194,600.00000,1300.00000,1900.00000,0.00000,3850.00000,1300.00000,1200.00000,1500.00000
2004,Indirect migration background,male,252,2011.21365,1835.24384,2187.18345,767.37848,1900.00000,2932.83031,80.00000,6181.00806,1900.00000,1450.00000,2200.00000
2004,Indirect migration background,female,222,1394.86182,1258.25619,1531.46746,630.55405,1254.97670,1995.18524,67.00000,4042.13202,1300.00000,847.00000,1600.00000
2005,No migration background,male,5288,2926.03263,2869.30892,2982.75634,1846.88140,2600.00000,3501.39006,0.00000,5983.15305,2600.00000,2550.00000,2700.00000
2005,No migration background,female,4722,1689.78645,1652.09615,1727.47674,730.22337,1484.90972,2352.54702,0.00000,4786.03248,1487.00000,1400.00000,1500.00000
2005,Direct migration background,male,663,2456.98810,2329.63851,2584.33770,1704.30571,2250.00000,2890.31006,0.00000,4669.31658,2250.00000,2193.75000,2400.00000
2005,Direct migration background,female,568,1456.96908,1345.98196,1567.95619,586.18814,1200.00000,1900.00000,0.00000,3870.71779,1200.00000,1188.80000,1400.00000
2005,Indirect migration background,male,255,2061.37203,1881.06984,2241.67421,698.35868,2005.97983,2700.00000,0.00000,5702.46198,2050.00000,1790.00000,2200.00000
2005,Indirect migration background,female,221,1502.46469,1338.87320,1666.05618,603.47983,1200.00000,2100.00000,50.00000,4344.78025,1200.00000,998.55000,1500.00000
2006,No migration background,male,5581,2966.66916,2899.97581,3033.36251,1800.00000,2600.00000,3600.00000,0.00000,6300.00000,2600.00000,2500.00000,2663.00000
2006,No migration background,female,5042,1713.23935,1676.17254,1750.30616,760.00000,1500.00000,2394.39882,0.00000,4845.99704,1500.00000,1414.77500,1560.02500
2006,Direct migration background,male,676,2519.29682,2389.73584,2648.85779,1600.00000,2300.00000,3000.00000,0.00000,5100.00000,2300.00000,2200.00000,2400.00000
2006,Direct migration background,female,578,1417.67202,1321.38570,1513.95834,543.05422,1254.88579,1991.45095,0.00000,4164.04605,1260.00000,1100.00000,1400.00000
2006,Indirect migration background,male,251,2145.42170,1974.93806,2315.90533,1000.00000,2098.84922,3025.61493,80.00000,6064.03732,2100.00000,1838.02500,2250.00000
2006,Indirect migration background,female,234,1436.96981,1291.96460,1581.97503,627.86484,1190.68068,2000.00000,0.00000,4058.20274,1184.00000,923.40000,1500.00000
2007,No migration background,male,5331,3001.47062,2934.50864,3068.43259,1800.00000,2600.00000,3600.00000,0.00000,6300.00000,2600.00000,2561.70000,2700.00000
2007,No migration background,female,4839,1741.43746,1699.78942,1783.08549,750.00000,1500.00000,2400.00000,0.00000,4875.00000,1500.00000,1435.85000,1550.05000
2007,Direct migration background,male,592,2685.88592,2517.56801,2854.20382,1800.00000,2339.25908,3000.00000,0.00000,4800.00000,2335.00000,2210.00000,2500.00000
2007,Direct migration background,female,514,1336.11170,1253.64177,1418.58162,483.25830,1200.00000,1828.43884,0.00000,3846.20965,1200.00000,1100.00000,1389.00000
2007,Indirect migration background,male,261,2248.95712,2049.39477,2448.51947,1200.00000,2200.00000,2800.00000,70.00000,5200.00000,2200.00000,1799.12500,2400.00000
2007,Indirect migration background,female,243,1504.15972,1347.66268,1660.65676,630.88753,1286.67864,2103.11341,0.00000,4311.45225,1300.00000,1100.00000,1600.00000
2008,No migration background,male,5001,3016.83683,2951.88206,3081.79160,1800.00000,2607.00220,3605.52230,0.00000,6313.80576,2609.00000,2600.00000,2700.00000
2008,No migration background,female,4619,1751.87269,1711.05587,1792.68951,773.31738,1500.00000,2469.00000,0.00000,5012.52394,1500.00000,1450.97500,1596.00000
2008,Direct migration background,male,536,2705.10888,2544.31978,2865.89797,1800.00000,2400.00000,3190.31536,0.00000,5275.78839,2400.00000,2300.00000,2500.00000
2008,Direct migration background,female,501,1275.67809,1191.75349,1359.60269,400.00000,1109.36457,1857.60016,0.00000,4044.00040,1110.00000,958.50000,1200.00000
2008,Indirect migration background,male,267,2313.83032,2131.85715,2495.80348,1224.83641,2373.43579,3000.00000,0.00000,5662.74539,2350.00000,1997.50000,2500.00000
2008,Indirect migration background,female,238,1504.27470,1344.42091,1664.12848,500.00000,1266.12586,2100.77984,0.00000,4501.94959,1250.00000,1050.00000,1600.00000
2009,No migration background,male,4658,3027.48745,2960.43758,3094.53732,1800.00000,2700.00000,3700.00000,0.00000,6550.00000,2700.00000,2600.00000,2800.00000
2009,No migration background,female,4384,1845.96866,1802.77531,1889.16201,813.52914,1609.28218,2600.00000,0.00000,5279.70629,1610.00000,1559.27500,1700.00000
2009,Direct migration background,male,447,2704.07169,2529.33095,2878.81242,1695.50799,2400.00000,3100.00000,164.00000,5206.73802,2400.00000,2300.00000,2600.00000
2009,Direct migration background,female,449,1319.10500,1226.28091,1411.92909,400.00000,1184.79308,1914.68335,0.00000,4186.70837,1170.00000,990.00000,1400.00000
2009,Indirect migration background,male,241,2388.74156,2195.19137,2582.29174,1300.00000,2400.00000,3200.00000,0.00000,6050.00000,2400.00000,2000.00000,2600.00000
2009,Indirect migration background,female,224,1693.51485,1477.52765,1909.50205,469.53575,1338.10085,2200.00000,0.00000,4795.69637,1350.00000,1150.00000,1700.00000
2010,No migration background,male,6112,3032.11954,2974.67476,3089.56432,1800.00000,2700.00000,3800.00000,0.00000,6800.00000,2700.00000,2600.00000,2800.00000
2010,No migration background,female,5786,1894.54270,1851.82008,1937.26532,844.00000,1600.00000,2557.19075,0.00000,5126.97687,1600.00000,1539.92500,1700.00000
2010,Direct migration background,male,902,2823.53640,2657.78600,2989.28680,1712.11191,2500.00000,3300.00000,0.00000,5681.83213,2500.00000,2300.00000,2600.00000
2010,Direct migration background,female,648,1316.50438,1226.84228,1406.16648,400.00000,1150.00000,1860.29043,0.00000,4050.72606,1150.00000,930.00000,1300.00000
2010,Indirect migration background,male,359,2333.10504,2157.84745,2508.36264,800.00000,2300.00000,3200.00000,50.00000,6800.00000,2300.00000,1800.00000,2500.00000
2010,Indirect migration background,female,280,1610.45052,1445.09606,1775.80499,560.58499,1392.41098,2200.00000,0.00000,4659.12251,1400.00000,1100.00000,1602.50000
2011,No migration background,male,7118,3083.77151,3029.16854,3138.37448,1800.00000,2700.00000,3800.00000,0.00000,6800.00000,2700.00000,2654.00000,2800.00000
2011,No migration background,female,7241,1874.18192,1842.62672,1905.73711,839.47943,1700.00000,2600.00000,0.00000,5240.78086,1700.00000,1600.00000,1737.32500
2011,Direct migration background,male,992,2883.71308,2754.38374,3013.04243,1800.00000,2560.00000,3300.00000,0.00000,5550.00000,2560.00000,2450.00000,2601.50000
2011,Direct migration background,female,867,1468.61580,1388.72255,1548.50905,476.00000,1300.00000,2000.00000,0.00000,4286.00000,1300.00000,1189.57500,1402.22500
2011,Indirect migration background,male,406,2541.54604,2347.72346,2735.36862,1000.00000,2324.03127,3523.45161,0.00000,7308.62904,2315.00000,1995.55000,2500.00000
2011,Indirect migration background,female,380,1696.33901,1553.40073,1839.27728,607.99514,1400.00000,2395.80135,0.00000,5077.51067,1400.00000,1300.00000,1667.00000
2012,No migration background,male,6873,3110.86268,3053.56323,3168.16213,1800.00000,2800.00000,3900.00000,0.00000,7050.00000,2800.00000,2700.00000,2800.00000
2012,No migration background,female,7179,1936.11888,1900.11792,1972.11985,850.00000,1700.00000,2650.00000,0.00000,5350.00000,1700.00000,1611.70000,1800.00000
2012,Direct migration background,male,984,2832.05384,2706.25601,2957.85168,1800.00000,2500.00000,3500.00000,0.00000,6050.00000,2500.00000,2458.00000,2600.00000
2012,Direct migration background,female,909,1477.77407,1375.87695,1579.67119,522.15907,1300.00000,2000.00000,0.00000,4216.76139,1300.00000,1151.00000,1401.10000
2012,Indirect migration background,male,420,2577.81507,2398.80228,2756.82787,1471.46691,2200.00000,3500.00000,0.00000,6542.79963,2200.00000,1900.00000,2500.00000
2012,Indirect migration background,female,371,1708.06839,1556.86019,1859.27658,619.50389,1449.57701,2400.00000,0.00000,5070.74416,1450.00000,1200.00000,1800.00000
2013,No migration background,male,6586,3199.31965,3138.70953,3259.92978,1900.00000,2800.00000,4000.00000,0.00000,7150.00000,2800.00000,2700.00000,2850.00000
2013,No migration background,female,7001,1963.91980,1927.80522,2000.03438,880.00000,1704.91993,2700.00000,0.00000,5430.00000,1704.00000,1627.50000,1800.00000
2013,Direct migration background,male,2126,2725.65376,2641.96261,2809.34491,1700.00000,2400.00000,3200.00000,0.00000,5450.00000,2400.00000,2300.00000,2500.00000
2013,Direct migration background,female,2041,1505.13142,1449.53917,1560.72367,450.00000,1200.00000,2050.00000,0.00000,4450.00000,1200.00000,1124.37500,1300.00000
