year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2019,Direct migration background,East,338,2470.87274,2237.26503,2704.48044,1200.00000,2241.80790,3400.00000,0.00000,6700.00000,2224.00000,2000.00000,2401.25000
2019,Indirect migration background,West,1062,2901.92546,2678.39015,3125.46078,1200.00000,2500.00000,3800.00000,0.00000,7700.00000,2500.00000,2300.00000,2700.00000
2019,Indirect migration background,East,81,2828.72975,2408.46247,3248.99704,1764.69203,2600.00000,3200.00000,159.00000,5352.96196,2600.00000,2200.00000,2900.00000
2020,No migration background,West,9127,3251.89871,3193.80747,3309.98994,1600.00000,2900.00000,4200.00000,0.00000,8100.00000,2900.00000,2831.85000,3000.00000
2020,No migration background,East,2885,2678.80508,2613.54979,2744.06037,1620.00000,2400.00000,3431.42328,0.00000,6148.55820,2400.00000,2300.00000,2500.00000
2020,Direct migration background,West,4909,2762.02241,2701.55732,2822.48750,1475.44798,2400.00000,3500.00000,0.00000,6536.82803,2400.00000,2300.00000,2501.00000
2020,Direct migration background,East,509,2462.99360,2271.48186,2654.50533,1300.00000,2351.88886,3100.00000,0.00000,5800.00000,2344.00000,1800.00000,2650.00000
2020,Indirect migration background,West,1030,2911.21953,2698.01013,3124.42893,1150.00000,2400.00000,3753.42831,0.00000,7658.57077,2400.00000,2224.87500,2800.00000
2020,Indirect migration background,East,86,2077.35456,1693.58623,2461.12289,449.79858,2182.93326,3200.00000,0.00000,7325.30212,2200.00000,800.00000,2700.00000
2021,No migration background,West,6483,3450.97271,3378.48694,3523.45849,1700.00000,3100.00000,4500.00000,0.00000,8700.00000,3100.00000,3000.00000,3197.07500
2021,No migration background,East,2001,2814.64203,2732.79697,2896.48709,1700.00000,2700.00000,3600.00000,0.00000,6450.00000,2700.00000,2500.00000,2807.00000
2021,Direct migration background,West,2850,2850.63250,2767.98767,2933.27734,1400.00000,2525.45401,3700.00000,0.00000,7150.00000,2525.00000,2350.00000,2800.00000
2021,Direct migration background,East,309,2736.81887,2483.80469,2989.83304,1400.00000,2500.00000,3309.94734,0.00000,6174.86835,2500.00000,2033.57500,2848.32500
2021,Indirect migration background,West,624,3171.13208,2903.23947,3439.02469,1432.63510,2695.87039,3882.09113,0.00000,7556.27518,2700.00000,2458.50000,2900.00000
2021,Indirect migration background,East,59,2490.17722,2044.01341,2936.34103,1200.00000,2221.92416,3253.34618,0.00000,6333.36546,2200.00000,1500.00000,2902.50000
2022,No migration background,West,9616,3628.61466,3563.26153,3693.96778,1800.00000,3200.00000,4764.04377,0.00000,9210.10942,3200.00000,3100.00000,3250.80000
2022,No migration background,East,3148,3047.88334,2961.63365,3134.13302,1800.00000,2800.00000,3900.00000,0.00000,7050.00000,2800.00000,2700.00000,2931.25000
2022,Direct migration background,West,5201,3158.32470,3087.43947,3229.20993,1601.11683,2800.00000,4165.09854,0.00000,8011.07111,2800.00000,2600.00000,3000.00000
2022,Direct migration background,East,726,3152.35883,2911.30134,3393.41632,1324.32609,2784.61326,4000.00000,0.00000,8013.51087,2800.00000,2297.50000,3100.00000
2022,Indirect migration background,West,971,3300.81492,3139.25818,3462.37166,1600.00000,3000.00000,4248.16980,0.00000,8220.42451,3000.00000,2770.00000,3366.00000
2022,Indirect migration background,East,122,2887.41293,2445.41543,3329.41042,1625.26003,2400.53704,3760.97303,0.00000,6964.54253,2400.00000,1928.42500,3000.00000
