year,quintil_oecd,plb0426,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,4th Quintile,Does not apply/do not (yet) have a job,0.03652460682578323,123,3466,0.036388606532015366,0.03666060711955109
2015,5th Quintile,In my current field/ field I was trained in,0.030055351440774026,98,3466,0.029931568402334945,0.030179134479213107
2015,5th Quintile,Do something new,0.008083373860589205,34,3466,0.008018456526649152,0.00814829119452926
2015,5th Quintile,Does not matter,0.031775337862083634,80,3466,0.03164817511048828,0.03190250061367899
2015,5th Quintile,Does not apply/do not (yet) have a job,0.04253529676153089,129,3466,0.04238899051188967,0.0426816030111721
2017,1st Quintile,In my current field/ field I was trained in,0.0738171310415914,225,2925,0.07360838289537859,0.07402587918780422
2017,1st Quintile,Do something new,0.0841794507752134,243,2925,0.08395778231197802,0.08440111923844877
2017,1st Quintile,Does not matter,0.15483787919418351,479,2925,0.15454907446954488,0.15512668391882214
2017,1st Quintile,Does not apply/do not (yet) have a job,0.13403365811907172,455,2925,0.13376166800696934,0.1343056482311741
2017,2nd Quintile,In my current field/ field I was trained in,0.049073957179473854,149,2925,0.04890149471610663,0.04924641964284108
2017,2nd Quintile,Do something new,0.028359889659136737,99,2925,0.028227363790276593,0.028492415527996882
2017,2nd Quintile,Does not matter,0.05333096596051437,151,2925,0.053151581637825025,0.053510350283203716
2017,2nd Quintile,Does not apply/do not (yet) have a job,0.05987771708409564,187,2925,0.05968829942516927,0.060067134743022006
2017,3rd Quintile,In my current field/ field I was trained in,0.03814449032235817,85,2925,0.03799156954354418,0.038297411101172164
2017,3rd Quintile,Do something new,0.022904234135083107,52,2925,0.022784801743919673,0.02302366652624654
2017,3rd Quintile,Does not matter,0.03251001924246977,92,2925,0.03236843089079584,0.03265160759414369
2017,3rd Quintile,Does not apply/do not (yet) have a job,0.0491671734796958,149,2925,0.048994555758462933,0.049339791200928663
2017,4th Quintile,In my current field/ field I was trained in,0.03969486998632303,88,2925,0.03953899820778189,0.039850741764864174
2017,4th Quintile,Do something new,0.01663802783987165,56,2925,0.01653590960423599,0.016740146075507313
2017,4th Quintile,Does not matter,0.01529947866763286,53,2925,0.01520148769359192,0.015397469641673801
2017,4th Quintile,Does not apply/do not (yet) have a job,0.05389902892121657,132,2925,0.053718745874455756,0.054079311967977384
2017,5th Quintile,In my current field/ field I was trained in,0.03264379452167551,76,2925,0.032501924967744796,0.03278566407560623
2017,5th Quintile,Does not matter,0.017877109127465235,40,2925,0.01777132336105057,0.0179828948938799
2017,5th Quintile,Does not apply/do not (yet) have a job,0.043711124742927654,114,2925,0.04354789991589453,0.04387434956996078
