year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.63157,321,466,0.58772,0.67541
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.28011,145,466,0.23929,0.32092
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Intermediate School Degree,0.33852,31,31,0.16919,0.50786
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.69952,116,116,0.61572,0.78331
2009,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.62727,166,282,0.57073,0.68380
2009,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.18750,61,282,0.14186,0.23314
2009,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.18523,55,282,0.13981,0.23065
2009,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.47684,466,962,0.44526,0.50841
2009,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.36293,374,962,0.33253,0.39333
2009,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.06784,69,962,0.05194,0.08374
2009,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.06430,53,962,0.04879,0.07981
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Technical School Degree,0.27277,32,90,0.18024,0.36530
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.44008,58,90,0.33695,0.54321
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.29111,49,106,0.20422,0.37800
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.38032,57,106,0.28746,0.47317
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Intermediate School Degree,0.09393,42,398,0.06523,0.12262
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Technical School Degree,0.11027,51,398,0.07946,0.14108
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.69642,305,398,0.65119,0.74165
2009,Bavaria,Lower Secondary Level,Secondary School Degree,0.71703,201,253,0.66142,0.77265
2009,Bavaria,Lower Secondary Level,Intermediate School Degree,0.15726,52,253,0.11231,0.20221
2009,Bavaria,Upper Secondary Level,Secondary School Degree,0.60670,769,1329,0.58043,0.63297
2009,Bavaria,Upper Secondary Level,Intermediate School Degree,0.30368,469,1329,0.27894,0.32841
2009,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.03058,54,1329,0.02132,0.03984
2009,Bavaria,Upper Secondary Level,Other Degree,0.04084,37,1329,0.03020,0.05149
2009,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46221,70,70,0.34457,0.57985
2009,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.38673,80,158,0.31055,0.46291
2009,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.36770,78,158,0.29227,0.44312
2009,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.08476,51,489,0.06005,0.10948
2009,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.18114,92,489,0.14697,0.21531
2009,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.61316,346,489,0.56995,0.65637
2009,Berlin,Upper Secondary Level,Secondary School Degree,0.28979,75,253,0.23378,0.34581
2009,Berlin,Upper Secondary Level,Intermediate School Degree,0.54994,143,253,0.48852,0.61137
2009,Berlin,Upper Secondary Level,Upper Secondary Degree,0.11887,35,253,0.07891,0.15883
2009,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.12866,36,198,0.08190,0.17541
2009,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.62398,162,198,0.55633,0.69162
2009,Brandenburg,Upper Secondary Level,Secondary School Degree,0.36283,134,344,0.31195,0.41372
2009,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.55668,210,344,0.50411,0.60926
2009,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.56550,34,34,0.39638,0.73463
2009,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.31202,77,200,0.24764,0.37639
2009,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.48918,123,200,0.41972,0.55863
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.34068,79,220,0.27791,0.40345
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.61773,141,220,0.55337,0.68209
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.34725,46,114,0.25947,0.43504
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.47528,68,114,0.38320,0.56736
2009,Saxony,Lower Secondary Level,Secondary School Degree,0.55204,43,43,0.40164,0.70243
2009,Saxony,Upper Secondary Level,Secondary School Degree,0.32830,241,728,0.29416,0.36243
2009,Saxony,Upper Secondary Level,Intermediate School Degree,0.59666,441,728,0.56100,0.63232
2009,Saxony,Upper Secondary Level,Upper Secondary Degree,0.05347,46,728,0.03712,0.06983
2009,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.69139,41,41,0.54823,0.83454
2009,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.68516,76,76,0.58005,0.79028
2009,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.30480,102,308,0.25330,0.35629
2009,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.54605,206,308,0.49035,0.60174
2009,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.74879,32,32,0.59611,0.90147
2009,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.39771,152,381,0.34851,0.44692
2009,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.49560,198,381,0.44532,0.54587
2009,Saxony-Anhalt,Upper Secondary Level,Upper Secondary Degree,0.08530,31,381,0.05721,0.11339
2009,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.67773,46,46,0.54118,0.81428
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.23951,57,166,0.17439,0.30463
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.53186,109,166,0.45572,0.60800
2009,Thuringa,Lower Secondary Level,Secondary School Degree,0.70732,33,33,0.54967,0.86496
2009,Thuringa,Upper Secondary Level,Secondary School Degree,0.39359,209,466,0.34918,0.43799
2009,Thuringa,Upper Secondary Level,Intermediate School Degree,0.57827,257,466,0.53338,0.62316
2009,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.26969,53,151,0.19867,0.34071
2009,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.54235,98,151,0.46262,0.62208
2010,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.65672,53,53,0.52767,0.78578
2010,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.47468,155,325,0.42030,0.52905
2010,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.40213,170,325,0.34874,0.45552
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56850,36,36,0.40441,0.73259
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.68563,88,88,0.58807,0.78318
2010,Hamburg,Upper Secondary Level,Secondary School Degree,0.39075,46,126,0.30521,0.47628
2010,Hamburg,Upper Secondary Level,Intermediate School Degree,0.42417,80,126,0.33753,0.51081
2010,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.68363,85,85,0.58418,0.78309
2010,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.72151,172,247,0.66549,0.77752
2010,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.22637,75,247,0.17408,0.27867
2010,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.44896,443,1082,0.41931,0.47862
2010,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.45841,542,1082,0.42870,0.48811
2010,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.04816,59,1082,0.03540,0.06093
2010,Lower Saxony,Upper Secondary Level,Other Degree,0.02923,38,1082,0.01919,0.03928
2010,Lower Saxony,Post-secondary Non-tertiary Level,Technical School Degree,0.32132,57,143,0.24451,0.39813
2010,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56960,86,143,0.48817,0.65104
2010,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.48543,67,67,0.36485,0.60601
2010,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.13390,52,360,0.09867,0.16913
2010,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.70033,308,360,0.65294,0.74772
2010,Bremen,Upper Secondary Level,Intermediate School Degree,0.43683,37,37,0.27481,0.59885
2010,Bremen,Second Stage of Tertiary Education,Upper Secondary Degree,0.58448,37,37,0.42350,0.74547
2010,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.84251,99,99,0.77039,0.91463
2010,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.56721,364,643,0.52888,0.60554
2010,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.21865,144,643,0.18668,0.25062
2010,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.21414,135,643,0.18240,0.24587
2010,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.52194,1031,2217,0.50114,0.54274
2010,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.32161,841,2217,0.30216,0.34106
2010,North Rhine-Westphalia,Upper Secondary Level,Technical School Degree,0.01827,47,2217,0.01269,0.02385
2010,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.06519,138,2217,0.05491,0.07547
2010,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.06936,160,2217,0.05879,0.07994
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.41248,208,488,0.36876,0.45621
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.44017,226,488,0.39608,0.48426
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Other Degree,0.10139,54,488,0.07458,0.12819
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.28957,63,288,0.23709,0.34204
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.30722,101,288,0.25384,0.36059
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Technical School Degree,0.17082,64,288,0.12727,0.21436
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.17838,60,288,0.13409,0.22267
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Intermediate School Degree,0.06766,52,970,0.05185,0.08348
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.15153,101,970,0.12895,0.17410
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.65984,727,970,0.63001,0.68967
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Degree,0.08854,90,970,0.07065,0.10643
2010,Hesse,Lower Secondary Level,Secondary School Degree,0.62177,100,142,0.54172,0.70181
2010,Hesse,Lower Secondary Level,Intermediate School Degree,0.18111,42,142,0.11754,0.24468
2010,Hesse,Upper Secondary Level,Secondary School Degree,0.45868,283,713,0.42208,0.49529
2010,Hesse,Upper Secondary Level,Intermediate School Degree,0.36263,319,713,0.32732,0.39794
2010,Hesse,Upper Secondary Level,Upper Secondary Degree,0.09202,56,713,0.07079,0.11326
2010,Hesse,Upper Secondary Level,Other Degree,0.06507,55,713,0.04695,0.08319
2010,Hesse,Post-secondary Non-tertiary Level,Technical School Degree,0.28261,37,115,0.19996,0.36527
2010,Hesse,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58377,78,115,0.49328,0.67425
2010,Hesse,First Stage of Tertiary Education,Intermediate School Degree,0.44416,37,37,0.28185,0.60647
2010,Hesse,Second Stage of Tertiary Education,Intermediate School Degree,0.08122,31,465,0.05636,0.10608
2010,Hesse,Second Stage of Tertiary Education,Technical School Degree,0.06893,44,465,0.04588,0.09198
2010,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.72284,340,465,0.68212,0.76357
2010,Hesse,Second Stage of Tertiary Education,Other Degree,0.12119,50,465,0.09149,0.15088
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.64420,137,206,0.57866,0.70974
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Intermediate School Degree,0.20787,36,206,0.15232,0.26342
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Other Degree,0.14793,33,206,0.09933,0.19653
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.60693,365,625,0.56860,0.64525
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.28454,226,625,0.24914,0.31994
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.05198,34,625,0.03456,0.06939
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Technical School Degree,0.39889,35,74,0.28656,0.51122
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45820,39,74,0.34390,0.57250
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Intermediate School Degree,0.31991,37,37,0.16754,0.47228
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Technical School Degree,0.14148,33,181,0.09057,0.19240
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.65034,148,181,0.58068,0.72000
2010,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.93263,36,36,0.84958,1.01567
2010,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.60735,198,350,0.55611,0.65858
2010,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.19110,81,350,0.14985,0.23235
2010,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.20156,71,350,0.15947,0.24364
2010,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.46480,567,1315,0.43784,0.49177
2010,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.37981,595,1315,0.35357,0.40605
2010,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.06724,74,1315,0.05370,0.08078
2010,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.06005,79,1315,0.04720,0.07290
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Technical School Degree,0.25761,52,184,0.19425,0.32097
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45253,96,184,0.38042,0.52465
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Other Degree,0.14444,36,184,0.09350,0.19537
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.30531,60,144,0.22982,0.38079
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.36879,84,144,0.28971,0.44787
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Intermediate School Degree,0.10510,54,643,0.08138,0.12882
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Technical School Degree,0.11194,67,643,0.08755,0.13633
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.65080,470,643,0.61392,0.68768
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Other Degree,0.10510,52,643,0.08138,0.12883
2010,Bavaria,Lower Secondary Level,Secondary School Degree,0.67092,236,367,0.62278,0.71906
2010,Bavaria,Lower Secondary Level,Intermediate School Degree,0.16907,74,367,0.13067,0.20747
2010,Bavaria,Lower Secondary Level,Other Degree,0.16001,57,367,0.12245,0.19757
2010,Bavaria,Upper Secondary Level,Secondary School Degree,0.58775,989,1851,0.56532,0.61018
2010,Bavaria,Upper Secondary Level,Intermediate School Degree,0.30947,729,1851,0.28840,0.33053
2010,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.03013,58,1851,0.02234,0.03792
2010,Bavaria,Upper Secondary Level,Other Degree,0.05452,75,1851,0.04418,0.06487
2010,Bavaria,Post-secondary Non-tertiary Level,Technical School Degree,0.24203,59,205,0.18325,0.30081
2010,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52136,110,205,0.45281,0.58991
2010,Bavaria,Post-secondary Non-tertiary Level,Other Degree,0.11586,36,205,0.07194,0.15978
2010,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.34938,93,220,0.28624,0.41253
2010,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.34743,94,220,0.28436,0.41049
2010,Bavaria,First Stage of Tertiary Education,Upper Secondary Degree,0.11846,33,220,0.07566,0.16126
2010,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.07723,54,685,0.05723,0.09724
2010,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.18958,115,685,0.16021,0.21896
2010,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.62642,456,685,0.59017,0.66267
2010,Bavaria,Second Stage of Tertiary Education,Other Degree,0.08101,60,685,0.06056,0.10145
2010,Berlin,Lower Secondary Level,Intermediate School Degree,0.37779,34,34,0.21236,0.54321
2010,Berlin,Upper Secondary Level,Secondary School Degree,0.33932,96,320,0.28736,0.39128
2010,Berlin,Upper Secondary Level,Intermediate School Degree,0.50211,183,320,0.44724,0.55698
2010,Berlin,Upper Secondary Level,Upper Secondary Degree,0.11495,41,320,0.07995,0.14995
2010,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.14861,47,286,0.10731,0.18991
2010,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.59367,239,286,0.53665,0.65070
2010,Brandenburg,Lower Secondary Level,Intermediate School Degree,0.39990,31,31,0.22460,0.57520
2010,Brandenburg,Upper Secondary Level,Secondary School Degree,0.34773,142,430,0.30267,0.39280
2010,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.60291,288,430,0.55661,0.64921
2010,Brandenburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53356,36,36,0.36828,0.69884
2010,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.60039,38,38,0.44256,0.75822
2010,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.32440,75,211,0.26108,0.38772
2010,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.46411,136,211,0.39666,0.53157
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.32395,86,287,0.26971,0.37819
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.61714,201,287,0.56080,0.67347
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.35590,50,127,0.27230,0.43950
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.46771,77,127,0.38059,0.55484
2010,Saxony,Lower Secondary Level,Secondary School Degree,0.52844,51,94,0.42698,0.62989
2010,Saxony,Lower Secondary Level,Intermediate School Degree,0.45910,43,94,0.35782,0.56038
2010,Saxony,Upper Secondary Level,Secondary School Degree,0.31027,244,882,0.27973,0.34082
2010,Saxony,Upper Secondary Level,Intermediate School Degree,0.59346,591,882,0.56102,0.62589
2010,Saxony,Upper Secondary Level,Upper Secondary Degree,0.05467,47,882,0.03966,0.06968
2010,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.75016,65,65,0.64409,0.85622
2010,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.73635,91,91,0.64532,0.82738
2010,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.29287,113,384,0.24729,0.33845
2010,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.56464,271,384,0.51499,0.61430
2010,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.70965,39,39,0.56533,0.85398
2010,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.35654,160,469,0.31314,0.39993
2010,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.50088,276,469,0.45558,0.54618
2010,Saxony-Anhalt,Upper Secondary Level,Upper Secondary Degree,0.10354,33,469,0.07594,0.13115
2010,Saxony-Anhalt,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.89718,38,38,0.79931,0.99505
2010,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.67901,53,53,0.55211,0.80590
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.25757,54,176,0.19278,0.32236
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.52441,122,176,0.45042,0.59840
2010,Thuringa,Lower Secondary Level,Secondary School Degree,0.74108,33,33,0.58931,0.89285
2010,Thuringa,Upper Secondary Level,Secondary School Degree,0.39726,206,543,0.35606,0.43846
2010,Thuringa,Upper Secondary Level,Intermediate School Degree,0.56791,337,543,0.52621,0.60961
2010,Thuringa,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.97183,32,32,0.91359,1.03008
2010,Thuringa,First Stage of Tertiary Education,Intermediate School Degree,0.56289,40,40,0.40722,0.71857
2010,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.26721,56,181,0.20257,0.33186
2010,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.53387,125,181,0.46100,0.60675
2011,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.61242,67,108,0.52010,0.70473
2011,Schleswig-Holstein,Lower Secondary Level,Intermediate School Degree,0.33366,41,108,0.24431,0.42300
2011,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.45484,202,440,0.40825,0.50142
2011,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.41046,238,440,0.36444,0.45647
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61666,51,51,0.48189,0.75143
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.69612,109,109,0.60938,0.78287
2011,Hamburg,Upper Secondary Level,Secondary School Degree,0.46104,60,142,0.37876,0.54332
2011,Hamburg,Upper Secondary Level,Intermediate School Degree,0.40183,82,142,0.32090,0.48275
2011,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.76918,92,92,0.68261,0.85576
2011,Lower Saxony,Primary Level,"Dropout, No School Degree",0.79280,35,35,0.65657,0.92904
2011,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.68741,204,338,0.63792,0.73690
2011,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.25182,103,338,0.20547,0.29816
2011,Lower Saxony,Lower Secondary Level,Other Degree,0.06078,31,338,0.03527,0.08629
2011,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.44447,550,1313,0.41758,0.47136
2011,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.44013,634,1313,0.41327,0.46699
2011,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.05827,66,1313,0.04560,0.07095
2011,Lower Saxony,Upper Secondary Level,Other Degree,0.04177,63,1313,0.03094,0.05259
2011,Lower Saxony,Post-secondary Non-tertiary Level,Technical School Degree,0.32944,61,165,0.25751,0.40138
2011,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.57545,104,165,0.49981,0.65110
2011,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.51175,73,73,0.39629,0.62721
2011,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.12354,57,413,0.09177,0.15532
2011,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.72409,356,413,0.68093,0.76725
2011,Bremen,Upper Secondary Level,Secondary School Degree,0.46772,31,70,0.34999,0.58546
2011,Bremen,Upper Secondary Level,Intermediate School Degree,0.37637,39,70,0.26206,0.49069
2011,Bremen,Second Stage of Tertiary Education,Upper Secondary Degree,0.60265,39,39,0.44706,0.75824
2011,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.83347,112,112,0.76416,0.90278
2011,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.56009,409,724,0.52391,0.59628
2011,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.23229,175,724,0.20151,0.26307
2011,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.20761,140,724,0.17805,0.23718
2011,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.50540,1189,2543,0.48597,0.52484
2011,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.31827,940,2543,0.30016,0.33638
2011,North Rhine-Westphalia,Upper Secondary Level,Technical School Degree,0.02121,61,2543,0.01561,0.02681
2011,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.07400,163,2543,0.06382,0.08417
2011,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.07452,190,2543,0.06431,0.08473
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.36576,220,554,0.32561,0.40590
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45375,268,554,0.41225,0.49524
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Other Degree,0.14244,66,554,0.11331,0.17157
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.31038,73,304,0.25829,0.36248
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.30620,107,304,0.25430,0.35809
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Technical School Degree,0.17166,63,304,0.12920,0.21412
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.16473,61,304,0.12296,0.20650
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Intermediate School Degree,0.06563,59,1110,0.05105,0.08020
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.14550,126,1110,0.12475,0.16625
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.64509,813,1110,0.61692,0.67325
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Degree,0.11439,112,1110,0.09566,0.13312
2011,Hesse,Primary Level,"Dropout, No School Degree",0.88464,32,32,0.77218,0.99710
2011,Hesse,Lower Secondary Level,Secondary School Degree,0.57745,115,170,0.50297,0.65192
2011,Hesse,Lower Secondary Level,Intermediate School Degree,0.21944,55,170,0.15704,0.28184
2011,Hesse,Upper Secondary Level,Secondary School Degree,0.44704,315,804,0.41265,0.48143
2011,Hesse,Upper Secondary Level,Intermediate School Degree,0.37804,368,804,0.34450,0.41157
2011,Hesse,Upper Secondary Level,Upper Secondary Degree,0.08898,59,804,0.06929,0.10868
2011,Hesse,Upper Secondary Level,Other Degree,0.06620,62,804,0.04900,0.08340
2011,Hesse,Post-secondary Non-tertiary Level,Technical School Degree,0.20942,38,141,0.14202,0.27682
2011,Hesse,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.67092,103,141,0.59308,0.74875
2011,Hesse,First Stage of Tertiary Education,Intermediate School Degree,0.44599,44,44,0.29742,0.59456
2011,Hesse,Second Stage of Tertiary Education,Intermediate School Degree,0.07331,36,533,0.05116,0.09545
2011,Hesse,Second Stage of Tertiary Education,Technical School Degree,0.08660,53,533,0.06270,0.11050
2011,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.73165,393,533,0.69399,0.76930
2011,Hesse,Second Stage of Tertiary Education,Other Degree,0.10107,51,533,0.07545,0.12668
