"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Anderer Abschluss","1999","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Hamburg","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Niedersachsen","67","0.0664778757472558","0.0453883618089235","0.0875673896855881"
"Anderer Abschluss","1999","Hauptschulabschluss","Bremen","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Nordrhein-Westfalen","175","0.0771519623923368","0.0624593720904827","0.0918445526941908"
"Anderer Abschluss","1999","Hauptschulabschluss","Hessen","69","0.123287901385102","0.091920351633496","0.154655451136709"
"Anderer Abschluss","1999","Hauptschulabschluss","Rheinland-Pfalz,Saarland","55","0.0881593677099471","0.0626620209727722","0.113656714447122"
"Anderer Abschluss","1999","Hauptschulabschluss","Baden-Wuerttemberg","168","0.0848981515938017","0.0668675347683601","0.102928768419243"
"Anderer Abschluss","1999","Hauptschulabschluss","Bayern","112","0.0762708772822422","0.0592755323056655","0.0932662222588189"
"Anderer Abschluss","1999","Hauptschulabschluss","Saarland","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Berlin","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Sachsen","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","Thueringen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Hamburg","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Niedersachsen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Bremen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Hessen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Bayern","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Saarland","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Berlin","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Sachsen","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1999","Realschulabschluss","Thueringen","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Hamburg","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Niedersachsen","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Bremen","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Nordrhein-Westfalen","40","0.0983892776252104","0.0654983415195696","0.131280213730851"
"Anderer Abschluss","1999","(Fach-)Abitur","Hessen","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Bayern","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Saarland","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Berlin","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Brandenburg","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Sachsen","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","Thueringen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Hamburg","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Niedersachsen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Bremen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Hessen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Bayern","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Saarland","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Berlin","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Brandenburg","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Sachsen","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1999","AkademikerInnen","Thueringen","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Niedersachsen","32","0.476235709125756","0.351918524143588","0.600552894107924"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Nordrhein-Westfalen","111","0.454184443465722","0.387003523676476","0.521365363254968"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Hessen","42","0.590148032788022","0.476548685334728","0.703747380241317"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Baden-Wuerttemberg","103","0.507051061982551","0.430997271667227","0.583104852297875"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Bayern","46","0.691472989325743","0.584784872708755","0.798161105942732"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Hamburg","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Bremen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Hessen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Bayern","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Saarland","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Berlin","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Brandenburg","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Sachsen","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","Thueringen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Hamburg","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Bremen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Hessen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Bayern","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Saarland","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Berlin","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Brandenburg","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Sachsen","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","Thueringen","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Hamburg","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Bremen","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Nordrhein-Westfalen","76","0.462590148151551","0.395314503980198","0.529865792322904"
"Noch kein Abschluss","1999","(noch) kein Abschluss","Hessen","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Baden-Wuerttemberg","36","0.384382916241256","0.310382967769823","0.458382864712688"
"Noch kein Abschluss","1999","(noch) kein Abschluss","Bayern","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Saarland","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Berlin","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Brandenburg","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Sachsen","31","0.828088000336472","0.706514598075903","0.949661402597042"
"Noch kein Abschluss","1999","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","Thueringen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Hamburg","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Niedersachsen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Bremen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Hessen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Bayern","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Saarland","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Berlin","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Brandenburg","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Sachsen","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","Thueringen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Hamburg","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Niedersachsen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Bremen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Hessen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Bayern","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Saarland","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Berlin","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Brandenburg","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Sachsen","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","Thueringen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Hamburg","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Niedersachsen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Bremen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Hessen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Bayern","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Saarland","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Berlin","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Brandenburg","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Sachsen","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","Thueringen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Hamburg","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Bremen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Hessen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Bayern","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Saarland","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Berlin","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Sachsen","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","Thueringen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Hamburg","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Bremen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Hessen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Bayern","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Saarland","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Berlin","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Sachsen","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1999","Realschulabschluss","Thueringen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Hamburg","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Niedersachsen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Bremen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Hessen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Bayern","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Saarland","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Berlin","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Brandenburg","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Sachsen","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","Thueringen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Schleswig-Holstein","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Hamburg","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Niedersachsen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Bremen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Hessen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Bayern","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Saarland","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Berlin","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Brandenburg","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Sachsen","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1999","AkademikerInnen","Thueringen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Hamburg","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Bremen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Hessen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Bayern","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Saarland","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Berlin","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Brandenburg","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Sachsen","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","Thueringen","","","",""
"Hauptschulabschluss","2000","Hauptschulabschluss","Schleswig-Holstein","323","0.946550720995419","0.922781675568183","0.970319766422656"
"Hauptschulabschluss","2000","Hauptschulabschluss","Hamburg","102","0.931056138346261","0.884134321909539","0.977977954782984"
"Hauptschulabschluss","2000","Hauptschulabschluss","Niedersachsen","887","0.937923184684674","0.922667393095662","0.953178976273685"
"Hauptschulabschluss","2000","Hauptschulabschluss","Bremen","73","0.898777013856459","0.834655439168604","0.962898588544314"
"Hauptschulabschluss","2000","Hauptschulabschluss","Nordrhein-Westfalen","2200","0.912232317338691","0.901089240365518","0.923375394311863"
"Hauptschulabschluss","2000","Hauptschulabschluss","Hessen","639","0.883495602763141","0.860395583511309","0.906595622014973"
"Hauptschulabschluss","2000","Hauptschulabschluss","Rheinland-Pfalz,Saarland","587","0.913295792920476","0.891562227871158","0.935029357969794"
"Hauptschulabschluss","2000","Hauptschulabschluss","Baden-Wuerttemberg","1228","0.879512710711125","0.863005850658397","0.896019570763854"
"Hauptschulabschluss","2000","Hauptschulabschluss","Bayern","1640","0.93558704369519","0.924153850927479","0.947020236462901"
"Hauptschulabschluss","2000","Hauptschulabschluss","Saarland","178","0.942411728541612","0.909962613386634","0.974860843696591"
"Hauptschulabschluss","2000","Hauptschulabschluss","Berlin","178","0.928227397325875","0.891812761122586","0.964642033529163"
"Hauptschulabschluss","2000","Hauptschulabschluss","Brandenburg","280","0.956056376965593","0.932626818335547","0.97948593559564"
"Hauptschulabschluss","2000","Hauptschulabschluss","Mecklenburg-Vorpommern","150","0.963968089254708","0.934815761362497","0.99312041714692"
"Hauptschulabschluss","2000","Hauptschulabschluss","Sachsen","511","0.965038999076661","0.949459918496893","0.980618079656428"
"Hauptschulabschluss","2000","Hauptschulabschluss","Sachsen-Anhalt","352","0.958798758737183","0.938491885242102","0.979105632232265"
"Hauptschulabschluss","2000","Hauptschulabschluss","Thueringen","364","0.991259314437923","0.98174909427818","1.00076953459767"
