"pgpsbil","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Keine Schule besucht","2011","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2011","Hauptschulabschluss","","","",""
"Keine Schule besucht","2011","Realschulabschluss","","","",""
"Keine Schule besucht","2011","(Fach-)Abitur","","","",""
"Keine Schule besucht","2011","AkademikerInnen","","","",""
"Hauptschulabschluss","2012","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2012","Hauptschulabschluss","7788","0.876977473525392","0.870096007399405","0.883858939651379"
"Hauptschulabschluss","2012","Realschulabschluss","","","",""
"Hauptschulabschluss","2012","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2012","AkademikerInnen","171","0.0321013290217308","0.0276749907887456","0.036527667254716"
"Realschulabschluss","2012","(noch) kein Abschluss","","","",""
"Realschulabschluss","2012","Hauptschulabschluss","","","",""
"Realschulabschluss","2012","Realschulabschluss","7807","0.996933698216334","0.995708433940905","0.998158962491763"
"Realschulabschluss","2012","(Fach-)Abitur","","","",""
"Realschulabschluss","2012","AkademikerInnen","703","0.109982284400345","0.102125789420728","0.117838779379962"
"Fachhochschulreife","2012","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2012","Hauptschulabschluss","","","",""
"Fachhochschulreife","2012","Realschulabschluss","","","",""
"Fachhochschulreife","2012","(Fach-)Abitur","967","0.25824685737931","0.243901989385251","0.272591725373369"
"Fachhochschulreife","2012","AkademikerInnen","643","0.124439088102714","0.116150324834893","0.132727851370535"
"Abitur","2012","(noch) kein Abschluss","","","",""
"Abitur","2012","Hauptschulabschluss","","","",""
"Abitur","2012","Realschulabschluss","","","",""
"Abitur","2012","(Fach-)Abitur","2102","0.582322507379226","0.566158402461831","0.598486612296621"
"Abitur","2012","AkademikerInnen","4138","0.637618879531664","0.625548205851388","0.649689553211939"
"Anderer Abschluss","2012","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2012","Hauptschulabschluss","964","0.123022526474608","0.116141060348621","0.129903992600596"
"Anderer Abschluss","2012","Realschulabschluss","","","",""
"Anderer Abschluss","2012","(Fach-)Abitur","469","0.137151904416642","0.1258768815954","0.148426927237884"
"Anderer Abschluss","2012","AkademikerInnen","430","0.0945558498946809","0.0872082892626772","0.101903410526685"
"Ohne Abschluss verlassen","2012","(noch) kein Abschluss","418","0.411755697478186","0.385365445599878","0.438145949356494"
"Ohne Abschluss verlassen","2012","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2012","AkademikerInnen","","","",""
"Noch kein Abschluss","2012","(noch) kein Abschluss","917","0.586204287940111","0.559794655895808","0.612613919984414"
"Noch kein Abschluss","2012","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2012","Realschulabschluss","","","",""
"Noch kein Abschluss","2012","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2012","AkademikerInnen","","","",""
"Keine Schule besucht","2012","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2012","Hauptschulabschluss","","","",""
"Keine Schule besucht","2012","Realschulabschluss","","","",""
"Keine Schule besucht","2012","(Fach-)Abitur","","","",""
"Keine Schule besucht","2012","AkademikerInnen","","","",""
"Hauptschulabschluss","2013","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2013","Hauptschulabschluss","7651","0.87376394553805","0.867093224664212","0.880434666411888"
"Hauptschulabschluss","2013","Realschulabschluss","","","",""
"Hauptschulabschluss","2013","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2013","AkademikerInnen","163","0.0306729657053875","0.0265719231775654","0.0347740082332096"
"Realschulabschluss","2013","(noch) kein Abschluss","","","",""
"Realschulabschluss","2013","Hauptschulabschluss","","","",""
"Realschulabschluss","2013","Realschulabschluss","7857","0.996995310597672","0.995786162532615","0.99820445866273"
"Realschulabschluss","2013","(Fach-)Abitur","","","",""
"Realschulabschluss","2013","AkademikerInnen","689","0.11252375109061","0.105007838926477","0.120039663254742"
"Fachhochschulreife","2013","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2013","Hauptschulabschluss","","","",""
"Fachhochschulreife","2013","Realschulabschluss","","","",""
"Fachhochschulreife","2013","(Fach-)Abitur","1061","0.261104799075363","0.248267150075826","0.2739424480749"
"Fachhochschulreife","2013","AkademikerInnen","644","0.120201476177565","0.112467056371271","0.127935895983859"
"Abitur","2013","(noch) kein Abschluss","","","",""
"Abitur","2013","Hauptschulabschluss","","","",""
"Abitur","2013","Realschulabschluss","","","",""
"Abitur","2013","(Fach-)Abitur","2228","0.558125051313992","0.543610550780717","0.572639551847266"
"Abitur","2013","AkademikerInnen","4179","0.631640192484911","0.620167846842721","0.643112538127101"
"Anderer Abschluss","2013","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2013","Hauptschulabschluss","1871","0.12623605446195","0.119565333588112","0.132906775335788"
"Anderer Abschluss","2013","Realschulabschluss","","","",""
"Anderer Abschluss","2013","(Fach-)Abitur","1175","0.166698886348881","0.155805723967395","0.177592048730367"
"Anderer Abschluss","2013","AkademikerInnen","1104","0.103791781938539","0.0965379553195035","0.111045608557575"
"Ohne Abschluss verlassen","2013","(noch) kein Abschluss","678","0.434475674987639","0.411363639557673","0.457587710417605"
"Ohne Abschluss verlassen","2013","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2013","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2013","AkademikerInnen","","","",""
"Noch kein Abschluss","2013","(noch) kein Abschluss","1088","0.563849332939853","0.540727107975682","0.586971557904024"
"Noch kein Abschluss","2013","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2013","Realschulabschluss","","","",""
"Noch kein Abschluss","2013","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2013","AkademikerInnen","","","",""
"Keine Schule besucht","2013","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2013","Hauptschulabschluss","","","",""
"Keine Schule besucht","2013","Realschulabschluss","","","",""
"Keine Schule besucht","2013","(Fach-)Abitur","","","",""
"Keine Schule besucht","2013","AkademikerInnen","","","",""
"Hauptschulabschluss","2014","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2014","Hauptschulabschluss","6814","0.868397074103572","0.861129099550033","0.87566504865711"
"Hauptschulabschluss","2014","Realschulabschluss","","","",""
"Hauptschulabschluss","2014","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2014","AkademikerInnen","153","0.0276759316130719","0.0235724176379437","0.0317794455882"
"Realschulabschluss","2014","(noch) kein Abschluss","","","",""
"Realschulabschluss","2014","Hauptschulabschluss","","","",""
"Realschulabschluss","2014","Realschulabschluss","6954","0.997039148036888","0.995763327354522","0.998314968719253"
"Realschulabschluss","2014","(Fach-)Abitur","","","",""
"Realschulabschluss","2014","AkademikerInnen","657","0.112115083980185","0.104222674008842","0.120007493951528"
"Fachhochschulreife","2014","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2014","Hauptschulabschluss","","","",""
"Fachhochschulreife","2014","Realschulabschluss","","","",""
"Fachhochschulreife","2014","(Fach-)Abitur","973","0.261540790505429","0.247902842058797","0.275178738952061"
"Fachhochschulreife","2014","AkademikerInnen","607","0.123486934559698","0.115257140336205","0.13171672878319"
"Abitur","2014","(noch) kein Abschluss","","","",""
"Abitur","2014","Hauptschulabschluss","","","",""
"Abitur","2014","Realschulabschluss","","","",""
"Abitur","2014","(Fach-)Abitur","2063","0.560860067967674","0.545459214166495","0.576260921768853"
"Abitur","2014","AkademikerInnen","3822","0.632760107860448","0.620701595146544","0.644818620574351"
"Anderer Abschluss","2014","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2014","Hauptschulabschluss","1497","0.131602925896428","0.12433495134289","0.138870900449967"
"Anderer Abschluss","2014","Realschulabschluss","","","",""
"Anderer Abschluss","2014","(Fach-)Abitur","920","0.16265438307751","0.15120185582405","0.174106910330969"
"Anderer Abschluss","2014","AkademikerInnen","894","0.103481363994466","0.0958621528763673","0.111100575112564"
"Ohne Abschluss verlassen","2014","(noch) kein Abschluss","544","0.453136644267996","0.427425532954485","0.478847755581508"
"Ohne Abschluss verlassen","2014","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2014","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2014","AkademikerInnen","","","",""
"Noch kein Abschluss","2014","(noch) kein Abschluss","895","0.544393751502197","0.518670951166211","0.570116551838183"
"Noch kein Abschluss","2014","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2014","Realschulabschluss","","","",""
"Noch kein Abschluss","2014","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2014","AkademikerInnen","","","",""
"Keine Schule besucht","2014","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2014","Hauptschulabschluss","","","",""
"Keine Schule besucht","2014","Realschulabschluss","","","",""
"Keine Schule besucht","2014","(Fach-)Abitur","","","",""
"Keine Schule besucht","2014","AkademikerInnen","","","",""
"Hauptschulabschluss","2015","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2015","Hauptschulabschluss","6314","0.862104714072954","0.854518425734966","0.869691002410941"
"Hauptschulabschluss","2015","Realschulabschluss","","","",""
"Hauptschulabschluss","2015","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2015","AkademikerInnen","139","0.0259307691330144","0.0220220933646724","0.0298394449013565"
"Realschulabschluss","2015","(noch) kein Abschluss","","","",""
"Realschulabschluss","2015","Hauptschulabschluss","","","",""
"Realschulabschluss","2015","Realschulabschluss","6653","0.996734214130167","0.995364494909504","0.998103933350829"
"Realschulabschluss","2015","(Fach-)Abitur","","","",""
"Realschulabschluss","2015","AkademikerInnen","628","0.107073586899134","0.0994689926762568","0.114678181122012"
"Fachhochschulreife","2015","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2015","Hauptschulabschluss","","","",""
"Fachhochschulreife","2015","Realschulabschluss","","","",""
"Fachhochschulreife","2015","(Fach-)Abitur","938","0.258546302512194","0.245312755205106","0.271779849819282"
"Fachhochschulreife","2015","AkademikerInnen","579","0.118238938818676","0.110297800612249","0.126180077025103"
"Abitur","2015","(noch) kein Abschluss","","","",""
"Abitur","2015","Hauptschulabschluss","","","",""
"Abitur","2015","Realschulabschluss","","","",""
"Abitur","2015","(Fach-)Abitur","1991","0.540622217435724","0.525559718499635","0.555684716371813"
"Abitur","2015","AkademikerInnen","3737","0.634339526538809","0.622494748409717","0.646184304667902"
"Anderer Abschluss","2015","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2015","Hauptschulabschluss","1621","0.137895285927046","0.130308997589059","0.145481574265034"
"Anderer Abschluss","2015","Realschulabschluss","","","",""
"Anderer Abschluss","2015","(Fach-)Abitur","1246","0.186713134842169","0.174935057401881","0.198491212282458"
"Anderer Abschluss","2015","AkademikerInnen","1261","0.11377739186763","0.105967834235364","0.121586949499896"
"Ohne Abschluss verlassen","2015","(noch) kein Abschluss","591","0.500420792350708","0.473973411275173","0.526868173426243"
"Ohne Abschluss verlassen","2015","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2015","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2015","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2015","AkademikerInnen","","","",""
"Noch kein Abschluss","2015","(noch) kein Abschluss","782","0.499579207649292","0.473131826573757","0.526026588724827"
"Noch kein Abschluss","2015","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2015","Realschulabschluss","","","",""
"Noch kein Abschluss","2015","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2015","AkademikerInnen","","","",""
"Keine Schule besucht","2015","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2015","Hauptschulabschluss","","","",""
"Keine Schule besucht","2015","Realschulabschluss","","","",""
"Keine Schule besucht","2015","(Fach-)Abitur","","","",""
"Keine Schule besucht","2015","AkademikerInnen","","","",""
"Hauptschulabschluss","2016","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2016","Hauptschulabschluss","5795","0.85066956142981","0.842876954975218","0.858462167884403"
"Hauptschulabschluss","2016","Realschulabschluss","","","",""
"Hauptschulabschluss","2016","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2016","AkademikerInnen","127","0.0245125811157185","0.0207697446042742","0.0282554176271628"
"Realschulabschluss","2016","(noch) kein Abschluss","","","",""
"Realschulabschluss","2016","Hauptschulabschluss","","","",""
"Realschulabschluss","2016","Realschulabschluss","6140","0.996780391172856","0.995364788984691","0.998195993361022"
"Realschulabschluss","2016","(Fach-)Abitur","","","",""
"Realschulabschluss","2016","AkademikerInnen","588","0.0991813038076758","0.0919464609705608","0.106416146644791"
"Fachhochschulreife","2016","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2016","Hauptschulabschluss","","","",""
"Fachhochschulreife","2016","Realschulabschluss","","","",""
"Fachhochschulreife","2016","(Fach-)Abitur","887","0.259139654445882","0.246330562132339","0.271948746759426"
"Fachhochschulreife","2016","AkademikerInnen","546","0.113596677547272","0.105916097822666","0.121277257271878"
"Abitur","2016","(noch) kein Abschluss","","","",""
"Abitur","2016","Hauptschulabschluss","","","",""
"Abitur","2016","Realschulabschluss","","","",""
"Abitur","2016","(Fach-)Abitur","1877","0.535635680148995","0.521056019563083","0.550215340734908"
"Abitur","2016","AkademikerInnen","3538","0.634110723540508","0.622451949409255","0.645769497671761"
"Anderer Abschluss","2016","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2016","Hauptschulabschluss","2241","0.14933043857019","0.141537832115597","0.157123045024783"
"Anderer Abschluss","2016","Realschulabschluss","","","",""
"Anderer Abschluss","2016","(Fach-)Abitur","1699","0.189868626698722","0.178403269933857","0.201333983463586"
"Anderer Abschluss","2016","AkademikerInnen","1746","0.128221649699932","0.120129214712454","0.136314084687411"
"Ohne Abschluss verlassen","2016","(noch) kein Abschluss","1621","0.497372756880469","0.479613759162265","0.515131754598674"
"Ohne Abschluss verlassen","2016","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2016","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2016","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2016","AkademikerInnen","","","",""
"Noch kein Abschluss","2016","(noch) kein Abschluss","956","0.481097400620873","0.463350853324276","0.49884394791747"
"Noch kein Abschluss","2016","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2016","Realschulabschluss","","","",""
"Noch kein Abschluss","2016","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2016","AkademikerInnen","","","",""
"Keine Schule besucht","2016","(noch) kein Abschluss","468","0.0215298424986577","0.0163746051965086","0.0266850798008068"
"Keine Schule besucht","2016","Hauptschulabschluss","","","",""
"Keine Schule besucht","2016","Realschulabschluss","","","",""
"Keine Schule besucht","2016","(Fach-)Abitur","","","",""
"Keine Schule besucht","2016","AkademikerInnen","","","",""
"Hauptschulabschluss","2017","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2017","Hauptschulabschluss","6040","0.848584452515066","0.840956982097435","0.856211922932697"
"Hauptschulabschluss","2017","Realschulabschluss","","","",""
"Hauptschulabschluss","2017","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2017","AkademikerInnen","126","0.023597001344862","0.020121416009256","0.027072586680468"
"Realschulabschluss","2017","(noch) kein Abschluss","","","",""
"Realschulabschluss","2017","Hauptschulabschluss","","","",""
"Realschulabschluss","2017","Realschulabschluss","7041","0.998342551705602","0.997392944237664","0.999292159173541"
"Realschulabschluss","2017","(Fach-)Abitur","","","",""
"Realschulabschluss","2017","AkademikerInnen","640","0.0929746554004177","0.0863253390561879","0.0996239717446475"
"Fachhochschulreife","2017","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2017","Hauptschulabschluss","","","",""
"Fachhochschulreife","2017","Realschulabschluss","","","",""
"Fachhochschulreife","2017","(Fach-)Abitur","1069","0.259886636449946","0.247844124276729","0.271929148623162"
"Fachhochschulreife","2017","AkademikerInnen","628","0.118310160028504","0.110914891737187","0.125705428319821"
"Abitur","2017","(noch) kein Abschluss","","","",""
"Abitur","2017","Hauptschulabschluss","","","",""
"Abitur","2017","Realschulabschluss","","","",""
"Abitur","2017","(Fach-)Abitur","2235","0.532653226441323","0.518953310506723","0.546353142375922"
"Abitur","2017","AkademikerInnen","4043","0.630652435319644","0.619601535198917","0.641703335440371"
"Anderer Abschluss","2017","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2017","Hauptschulabschluss","2444","0.151415547484934","0.143788077067303","0.159043017902565"
"Anderer Abschluss","2017","Realschulabschluss","","","",""
"Anderer Abschluss","2017","(Fach-)Abitur","1762","0.193466412110856","0.182619902266669","0.204312921955043"
"Anderer Abschluss","2017","AkademikerInnen","1875","0.133148753276798","0.125369716288966","0.140927790264629"
"Ohne Abschluss verlassen","2017","(noch) kein Abschluss","2020","0.512998296384491","0.496918990062274","0.529077602706708"
"Ohne Abschluss verlassen","2017","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2017","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2017","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2017","AkademikerInnen","","","",""
"Noch kein Abschluss","2017","(noch) kein Abschluss","1083","0.458254518442439","0.442225935308887","0.474283101575991"
"Noch kein Abschluss","2017","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2017","Realschulabschluss","","","",""
"Noch kein Abschluss","2017","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2017","AkademikerInnen","","","",""
"Keine Schule besucht","2017","(noch) kein Abschluss","609","0.0287471851730692","0.0233718207115334","0.034122549634605"
"Keine Schule besucht","2017","Hauptschulabschluss","","","",""
"Keine Schule besucht","2017","Realschulabschluss","","","",""
"Keine Schule besucht","2017","(Fach-)Abitur","","","",""
"Keine Schule besucht","2017","AkademikerInnen","","","",""
"Hauptschulabschluss","2018","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2018","Hauptschulabschluss","5700","0.847941406939399","0.839956792755546","0.855926021123251"
"Hauptschulabschluss","2018","Realschulabschluss","","","",""
"Hauptschulabschluss","2018","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2018","AkademikerInnen","115","0.021144383350463","0.0177456582663304","0.0245431084345957"
"Realschulabschluss","2018","(noch) kein Abschluss","","","",""
"Realschulabschluss","2018","Hauptschulabschluss","","","",""
"Realschulabschluss","2018","Realschulabschluss","6709","0.998027590219176","0.996966553865093","0.999088626573259"
"Realschulabschluss","2018","(Fach-)Abitur","","","",""
"Realschulabschluss","2018","AkademikerInnen","633","0.0984503389182797","0.0914121221044376","0.105488555732122"
"Fachhochschulreife","2018","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2018","Hauptschulabschluss","","","",""
"Fachhochschulreife","2018","Realschulabschluss","","","",""
"Fachhochschulreife","2018","(Fach-)Abitur","1039","0.265125990004539","0.252565448974338","0.277686531034739"
"Fachhochschulreife","2018","AkademikerInnen","605","0.116577361633009","0.108995941234637","0.12415878203138"
"Abitur","2018","(noch) kein Abschluss","","","",""
"Abitur","2018","Hauptschulabschluss","","","",""
"Abitur","2018","Realschulabschluss","","","",""
"Abitur","2018","(Fach-)Abitur","2178","0.535267364950349","0.521074740237853","0.549459989662845"
"Abitur","2018","AkademikerInnen","3890","0.624719669058609","0.613280889316293","0.636158448800925"
"Anderer Abschluss","2018","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2018","Hauptschulabschluss","2069","0.152058593060601","0.144073978876749","0.160043207244454"
"Anderer Abschluss","2018","Realschulabschluss","","","",""
"Anderer Abschluss","2018","(Fach-)Abitur","1497","0.184028770012022","0.173001804005072","0.195055736018973"
"Anderer Abschluss","2018","AkademikerInnen","1626","0.138572316676225","0.130410123722487","0.146734509629963"
"Ohne Abschluss verlassen","2018","(noch) kein Abschluss","1700","0.541237672804522","0.523421527935664","0.559053817673379"
"Ohne Abschluss verlassen","2018","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2018","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2018","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2018","AkademikerInnen","","","",""
"Noch kein Abschluss","2018","(noch) kein Abschluss","885","0.43380206984406","0.41608239283104","0.451521746857081"
"Noch kein Abschluss","2018","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2018","Realschulabschluss","","","",""
"Noch kein Abschluss","2018","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2018","AkademikerInnen","","","",""
"Keine Schule besucht","2018","(noch) kein Abschluss","420","0.0249602573514184","0.0193824752903371","0.0305380394124996"
"Keine Schule besucht","2018","Hauptschulabschluss","","","",""
"Keine Schule besucht","2018","Realschulabschluss","","","",""
"Keine Schule besucht","2018","(Fach-)Abitur","","","",""
"Keine Schule besucht","2018","AkademikerInnen","","","",""
"Hauptschulabschluss","2019","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2019","Hauptschulabschluss","5309","0.847777792406661","0.839388633064838","0.856166951748484"
"Hauptschulabschluss","2019","Realschulabschluss","","","",""
"Hauptschulabschluss","2019","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2019","AkademikerInnen","123","0.0214936793727797","0.0182012252582244","0.024786133487335"
"Realschulabschluss","2019","(noch) kein Abschluss","","","",""
"Realschulabschluss","2019","Hauptschulabschluss","","","",""
"Realschulabschluss","2019","Realschulabschluss","6822","0.997769663828299","0.996650819031946","0.998888508624652"
"Realschulabschluss","2019","(Fach-)Abitur","","","",""
"Realschulabschluss","2019","AkademikerInnen","714","0.0983746058174093","0.0916131984806317","0.105136013154187"
"Fachhochschulreife","2019","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2019","Hauptschulabschluss","","","",""
"Fachhochschulreife","2019","Realschulabschluss","","","",""
"Fachhochschulreife","2019","(Fach-)Abitur","1092","0.261059699790698","0.248556144650901","0.273563254930495"
"Fachhochschulreife","2019","AkademikerInnen","669","0.110525411202347","0.103407044240387","0.117643778164308"
"Abitur","2019","(noch) kein Abschluss","","","",""
"Abitur","2019","Hauptschulabschluss","","","",""
"Abitur","2019","Realschulabschluss","","","",""
"Abitur","2019","(Fach-)Abitur","2370","0.545833952741093","0.53165981902379","0.560008086458395"
"Abitur","2019","AkademikerInnen","4469","0.626517715183564","0.615535645081462","0.637499785285667"
"Anderer Abschluss","2019","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2019","Hauptschulabschluss","1735","0.152222207593339","0.143833048251516","0.160611366935162"
"Anderer Abschluss","2019","Realschulabschluss","","","",""
"Anderer Abschluss","2019","(Fach-)Abitur","1250","0.179350088712784","0.168428427981864","0.190271749443704"
"Anderer Abschluss","2019","AkademikerInnen","1464","0.142405867364393","0.134471955483565","0.150339779245222"
"Ohne Abschluss verlassen","2019","(noch) kein Abschluss","1459","0.562683720046472","0.544417242753827","0.580950197339116"
"Ohne Abschluss verlassen","2019","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2019","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2019","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2019","AkademikerInnen","","","",""
"Noch kein Abschluss","2019","(noch) kein Abschluss","937","0.407613465276481","0.389518754158776","0.425708176394186"
"Noch kein Abschluss","2019","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2019","Realschulabschluss","","","",""
"Noch kein Abschluss","2019","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2019","AkademikerInnen","","","",""
"Keine Schule besucht","2019","(noch) kein Abschluss","437","0.0297028146770474","0.0234514333333735","0.0359541960207213"
"Keine Schule besucht","2019","Hauptschulabschluss","","","",""
"Keine Schule besucht","2019","Realschulabschluss","","","",""
"Keine Schule besucht","2019","(Fach-)Abitur","","","",""
"Keine Schule besucht","2019","AkademikerInnen","","","",""
