year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Saxony-Anhalt,No School Degree Yet,0.02474,32,844,0.01426,0.03523
2005,Thuringa,Secondary School Degree,0.38469,293,828,0.35154,0.41785
2005,Thuringa,Intermediate School Degree,0.44892,392,828,0.41502,0.48282
2005,Thuringa,Upper Secondary Degree,0.10764,143,828,0.08652,0.12876
2006,Schleswig-Holstein,Secondary School Degree,0.44116,256,617,0.40195,0.48037
2006,Schleswig-Holstein,Intermediate School Degree,0.26285,181,617,0.22809,0.29761
2006,Schleswig-Holstein,Technical School Degree,0.05875,33,617,0.04018,0.07732
2006,Schleswig-Holstein,Upper Secondary Degree,0.17640,147,617,0.14630,0.20650
2006,Hamburg,Secondary School Degree,0.33021,76,253,0.27214,0.38827
2006,Hamburg,Intermediate School Degree,0.26948,85,253,0.21470,0.32426
2006,Hamburg,Upper Secondary Degree,0.25828,92,253,0.20424,0.31232
2006,Lower Saxony,Secondary School Degree,0.40167,727,1932,0.37980,0.42354
2006,Lower Saxony,Intermediate School Degree,0.31429,605,1932,0.29359,0.33500
2006,Lower Saxony,Technical School Degree,0.03868,92,1932,0.03008,0.04728
2006,Lower Saxony,Upper Secondary Degree,0.15887,357,1932,0.14257,0.17518
2006,Lower Saxony,Other Degree,0.04655,88,1932,0.03715,0.05595
2006,Lower Saxony,No School Degree Yet,0.02522,63,1932,0.01823,0.03222
2006,Bremen,Secondary School Degree,0.39939,43,120,0.31139,0.48739
2006,Bremen,Intermediate School Degree,0.27104,43,120,0.19117,0.35090
2006,Bremen,Upper Secondary Degree,0.15911,34,120,0.09339,0.22483
2006,North Rhine-Westphalia,Secondary School Degree,0.40566,1649,4515,0.39134,0.41999
2006,North Rhine-Westphalia,Intermediate School Degree,0.21562,994,4515,0.20363,0.22762
2006,North Rhine-Westphalia,Technical School Degree,0.07354,361,4515,0.06593,0.08116
2006,North Rhine-Westphalia,Upper Secondary Degree,0.17183,956,4515,0.16082,0.18283
2006,North Rhine-Westphalia,Other Degree,0.08524,339,4515,0.07710,0.09339
2006,North Rhine-Westphalia,"Dropout, No School Degree",0.02163,73,4515,0.01739,0.02587
2006,North Rhine-Westphalia,No School Degree Yet,0.02637,143,4515,0.02169,0.03104
2006,Hesse,Secondary School Degree,0.35058,468,1456,0.32607,0.37510
2006,Hesse,Intermediate School Degree,0.24225,382,1456,0.22024,0.26427
2006,Hesse,Technical School Degree,0.05063,88,1456,0.03937,0.06190
2006,Hesse,Upper Secondary Degree,0.21115,366,1456,0.19018,0.23212
2006,Hesse,Other Degree,0.10168,107,1456,0.08615,0.11721
2006,Hesse,No School Degree Yet,0.02665,45,1456,0.01837,0.03492
2006,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.50150,601,1264,0.47393,0.52908
2006,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21914,278,1264,0.19633,0.24196
2006,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04318,60,1264,0.03197,0.05439
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.11485,203,1264,0.09727,0.13244
2006,"Rhineland-Palatinate, Saarland",Other Degree,0.07758,87,1264,0.06282,0.09233
2006,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02527,35,1264,0.01661,0.03393
2006,Baden-Wuerttemberg,Secondary School Degree,0.37126,925,2674,0.35295,0.38958
2006,Baden-Wuerttemberg,Intermediate School Degree,0.24039,660,2674,0.22419,0.25659
2006,Baden-Wuerttemberg,Technical School Degree,0.04626,132,2674,0.03830,0.05422
2006,Baden-Wuerttemberg,Upper Secondary Degree,0.18689,550,2674,0.17211,0.20166
2006,Baden-Wuerttemberg,Other Degree,0.10354,257,2674,0.09199,0.11509
2006,Baden-Wuerttemberg,"Dropout, No School Degree",0.01993,45,2674,0.01463,0.02523
2006,Baden-Wuerttemberg,No School Degree Yet,0.03171,105,2674,0.02506,0.03835
2006,Bavaria,Secondary School Degree,0.47622,1315,3094,0.45862,0.49382
2006,Bavaria,Intermediate School Degree,0.22865,779,3094,0.21385,0.24345
2006,Bavaria,Technical School Degree,0.05398,176,3094,0.04601,0.06194
2006,Bavaria,Upper Secondary Degree,0.14793,579,3094,0.13542,0.16044
2006,Bavaria,Other Degree,0.06599,172,3094,0.05724,0.07474
2006,Bavaria,No School Degree Yet,0.01370,73,3094,0.00960,0.01779
2006,Berlin,Secondary School Degree,0.20725,147,740,0.17802,0.23647
2006,Berlin,Intermediate School Degree,0.35891,259,740,0.32432,0.39349
2006,Berlin,Technical School Degree,0.04094,43,740,0.02665,0.05523
2006,Berlin,Upper Secondary Degree,0.28973,253,740,0.25702,0.32244
2006,Berlin,Other Degree,0.07147,38,740,0.05289,0.09004
2006,Brandenburg,Secondary School Degree,0.30480,259,887,0.27449,0.33511
2006,Brandenburg,Intermediate School Degree,0.44947,407,887,0.41671,0.48222
2006,Brandenburg,Technical School Degree,0.03859,37,887,0.02591,0.05127
2006,Brandenburg,Upper Secondary Degree,0.15643,184,887,0.13251,0.18035
2006,Mecklenburg-Western Pomerania,Secondary School Degree,0.29975,139,499,0.25951,0.33998
2006,Mecklenburg-Western Pomerania,Intermediate School Degree,0.48867,266,499,0.44477,0.53258
2006,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11637,94,499,0.08821,0.14454
2006,Saxony,Secondary School Degree,0.29306,417,1537,0.27030,0.31582
2006,Saxony,Intermediate School Degree,0.45910,748,1537,0.43418,0.48402
2006,Saxony,Upper Secondary Degree,0.18501,335,1537,0.16559,0.20443
2006,Saxony,No School Degree Yet,0.02149,37,1537,0.01424,0.02874
2006,Saxony-Anhalt,Secondary School Degree,0.35543,277,869,0.32359,0.38727
2006,Saxony-Anhalt,Intermediate School Degree,0.40718,377,869,0.37449,0.43986
2006,Saxony-Anhalt,Upper Secondary Degree,0.16636,183,869,0.14159,0.19114
2006,Saxony-Anhalt,No School Degree Yet,0.02515,32,869,0.01473,0.03557
2006,Thuringa,Secondary School Degree,0.37404,318,899,0.34239,0.40568
2006,Thuringa,Intermediate School Degree,0.46447,428,899,0.43185,0.49709
2006,Thuringa,Upper Secondary Degree,0.10804,153,899,0.08773,0.12834
2007,Schleswig-Holstein,Secondary School Degree,0.42421,231,532,0.38217,0.46625
2007,Schleswig-Holstein,Intermediate School Degree,0.27284,173,532,0.23495,0.31072
2007,Schleswig-Holstein,Upper Secondary Degree,0.16223,128,532,0.13087,0.19358
2007,Hamburg,Secondary School Degree,0.34486,74,245,0.28522,0.40450
2007,Hamburg,Intermediate School Degree,0.25986,79,245,0.20484,0.31489
2007,Hamburg,Upper Secondary Degree,0.25815,92,245,0.20324,0.31307
2007,Lower Saxony,Secondary School Degree,0.39285,663,1793,0.37024,0.41546
2007,Lower Saxony,Intermediate School Degree,0.30713,558,1793,0.28577,0.32849
2007,Lower Saxony,Technical School Degree,0.03819,85,1793,0.02931,0.04706
2007,Lower Saxony,Upper Secondary Degree,0.16491,345,1793,0.14773,0.18210
2007,Lower Saxony,Other Degree,0.05486,87,1793,0.04432,0.06540
2007,Lower Saxony,No School Degree Yet,0.02841,55,1793,0.02072,0.03610
2007,Bremen,Secondary School Degree,0.36153,39,120,0.27521,0.44786
2007,Bremen,Intermediate School Degree,0.29424,45,120,0.21236,0.37612
2007,Bremen,Upper Secondary Degree,0.18079,36,120,0.11165,0.24994
2007,North Rhine-Westphalia,Secondary School Degree,0.38901,1484,4177,0.37422,0.40380
2007,North Rhine-Westphalia,Intermediate School Degree,0.21885,931,4177,0.20631,0.23139
2007,North Rhine-Westphalia,Technical School Degree,0.07515,330,4177,0.06715,0.08314
2007,North Rhine-Westphalia,Upper Secondary Degree,0.19230,956,4177,0.18035,0.20425
2007,North Rhine-Westphalia,Other Degree,0.07782,284,4177,0.06969,0.08594
2007,North Rhine-Westphalia,"Dropout, No School Degree",0.01871,61,4177,0.01460,0.02282
2007,North Rhine-Westphalia,No School Degree Yet,0.02805,131,4177,0.02304,0.03306
2007,Hesse,Secondary School Degree,0.33820,426,1366,0.31311,0.36330
2007,Hesse,Intermediate School Degree,0.24988,370,1366,0.22691,0.27285
2007,Hesse,Technical School Degree,0.05525,84,1366,0.04313,0.06736
2007,Hesse,Upper Secondary Degree,0.21643,351,1366,0.19458,0.23828
2007,Hesse,Other Degree,0.09714,93,1366,0.08143,0.11285
2007,Hesse,No School Degree Yet,0.02696,42,1366,0.01837,0.03556
2007,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.49632,538,1121,0.46704,0.52560
2007,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22010,253,1121,0.19583,0.24436
2007,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05066,57,1121,0.03781,0.06350
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.12877,200,1121,0.10915,0.14839
2007,"Rhineland-Palatinate, Saarland",Other Degree,0.06747,73,1121,0.05278,0.08216
2007,Baden-Wuerttemberg,Secondary School Degree,0.36377,825,2452,0.34472,0.38281
2007,Baden-Wuerttemberg,Intermediate School Degree,0.23557,607,2452,0.21877,0.25237
2007,Baden-Wuerttemberg,Technical School Degree,0.05217,129,2452,0.04337,0.06098
2007,Baden-Wuerttemberg,Upper Secondary Degree,0.18796,513,2452,0.17249,0.20342
2007,Baden-Wuerttemberg,Other Degree,0.10351,235,2452,0.09145,0.11557
2007,Baden-Wuerttemberg,"Dropout, No School Degree",0.02344,40,2452,0.01745,0.02943
2007,Baden-Wuerttemberg,No School Degree Yet,0.03356,103,2452,0.02643,0.04069
2007,Bavaria,Secondary School Degree,0.46829,1227,2920,0.45019,0.48639
2007,Bavaria,Intermediate School Degree,0.23181,740,2920,0.21650,0.24712
2007,Bavaria,Technical School Degree,0.04996,159,2920,0.04206,0.05787
2007,Bavaria,Upper Secondary Degree,0.14922,560,2920,0.13629,0.16215
2007,Bavaria,Other Degree,0.07082,164,2920,0.06152,0.08013
2007,Bavaria,No School Degree Yet,0.01805,70,2920,0.01322,0.02288
2007,Berlin,Secondary School Degree,0.19784,128,711,0.16854,0.22714
2007,Berlin,Intermediate School Degree,0.35659,252,711,0.32135,0.39182
2007,Berlin,Technical School Degree,0.04894,43,711,0.03307,0.06481
2007,Berlin,Upper Secondary Degree,0.29150,251,711,0.25807,0.32493
2007,Berlin,Other Degree,0.06713,37,711,0.04872,0.08554
2007,Brandenburg,Secondary School Degree,0.30147,232,809,0.26983,0.33311
2007,Brandenburg,Intermediate School Degree,0.43622,367,809,0.40203,0.47042
2007,Brandenburg,Technical School Degree,0.04337,36,809,0.02932,0.05741
2007,Brandenburg,Upper Secondary Degree,0.16723,174,809,0.14150,0.19296
2007,Mecklenburg-Western Pomerania,Secondary School Degree,0.31282,129,457,0.27026,0.35537
2007,Mecklenburg-Western Pomerania,Intermediate School Degree,0.48393,237,457,0.43807,0.52980
2007,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.12552,91,457,0.09511,0.15593
2007,Saxony,Secondary School Degree,0.28616,384,1464,0.26300,0.30932
2007,Saxony,Intermediate School Degree,0.46092,710,1464,0.43537,0.48646
2007,Saxony,Upper Secondary Degree,0.19261,333,1464,0.17240,0.21282
2007,Saxony,No School Degree Yet,0.02071,37,1464,0.01341,0.02800
2007,Saxony-Anhalt,Secondary School Degree,0.32890,253,831,0.29694,0.36086
2007,Saxony-Anhalt,Intermediate School Degree,0.39926,354,831,0.36594,0.43257
2007,Saxony-Anhalt,Upper Secondary Degree,0.18367,188,831,0.15733,0.21002
2007,Saxony-Anhalt,No School Degree Yet,0.03783,36,831,0.02485,0.05081
2007,Thuringa,Secondary School Degree,0.36055,301,859,0.32842,0.39268
2007,Thuringa,Intermediate School Degree,0.46543,409,859,0.43205,0.49881
2007,Thuringa,Upper Secondary Degree,0.11604,149,859,0.09461,0.13747
2008,Schleswig-Holstein,Secondary School Degree,0.39504,203,506,0.35241,0.43768
2008,Schleswig-Holstein,Intermediate School Degree,0.25215,154,506,0.21428,0.29003
2008,Schleswig-Holstein,Technical School Degree,0.06387,31,506,0.04255,0.08520
2008,Schleswig-Holstein,Upper Secondary Degree,0.19691,118,506,0.16222,0.23159
2008,Hamburg,Secondary School Degree,0.31309,64,234,0.25354,0.37263
2008,Hamburg,Intermediate School Degree,0.26375,76,234,0.20716,0.32033
2008,Hamburg,Upper Secondary Degree,0.27424,94,234,0.21695,0.33152
2008,Lower Saxony,Secondary School Degree,0.38522,618,1717,0.36220,0.40825
2008,Lower Saxony,Intermediate School Degree,0.31058,543,1717,0.28868,0.33247
2008,Lower Saxony,Technical School Degree,0.04282,88,1717,0.03324,0.05239
2008,Lower Saxony,Upper Secondary Degree,0.17748,335,1717,0.15941,0.19556
2008,Lower Saxony,Other Degree,0.03934,68,1717,0.03014,0.04854
2008,Lower Saxony,No School Degree Yet,0.03359,65,1717,0.02506,0.04211
2008,Bremen,Secondary School Degree,0.36942,38,117,0.28159,0.45725
2008,Bremen,Intermediate School Degree,0.30206,45,117,0.21850,0.38562
2008,Bremen,Upper Secondary Degree,0.17590,34,117,0.10661,0.24518
2008,North Rhine-Westphalia,Secondary School Degree,0.38916,1378,3874,0.37380,0.40451
2008,North Rhine-Westphalia,Intermediate School Degree,0.22496,881,3874,0.21181,0.23811
2008,North Rhine-Westphalia,Technical School Degree,0.07556,310,3874,0.06724,0.08389
2008,North Rhine-Westphalia,Upper Secondary Degree,0.18544,875,3874,0.17320,0.19768
2008,North Rhine-Westphalia,Other Degree,0.08040,261,3874,0.07184,0.08896
2008,North Rhine-Westphalia,"Dropout, No School Degree",0.01836,54,3874,0.01413,0.02259
2008,North Rhine-Westphalia,No School Degree Yet,0.02611,115,3874,0.02109,0.03114
2008,Hesse,Secondary School Degree,0.33637,398,1293,0.31061,0.36214
2008,Hesse,Intermediate School Degree,0.25095,357,1293,0.22730,0.27459
2008,Hesse,Technical School Degree,0.04671,75,1293,0.03521,0.05822
2008,Hesse,Upper Secondary Degree,0.23146,340,1293,0.20846,0.25446
2008,Hesse,Other Degree,0.09466,84,1293,0.07870,0.11063
2008,Hesse,No School Degree Yet,0.02742,39,1293,0.01852,0.03633
2008,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.49875,505,1079,0.46890,0.52860
2008,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21406,232,1079,0.18958,0.23855
2008,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04735,55,1079,0.03467,0.06003
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.12463,185,1079,0.10491,0.14435
2008,"Rhineland-Palatinate, Saarland",Other Degree,0.07304,68,1079,0.05751,0.08858
2008,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02807,34,1079,0.01821,0.03793
2008,Baden-Wuerttemberg,Secondary School Degree,0.36175,787,2296,0.34209,0.38141
2008,Baden-Wuerttemberg,Intermediate School Degree,0.25178,590,2296,0.23402,0.26954
2008,Baden-Wuerttemberg,Technical School Degree,0.05001,125,2296,0.04109,0.05893
2008,Baden-Wuerttemberg,Upper Secondary Degree,0.18287,470,2296,0.16706,0.19869
2008,Baden-Wuerttemberg,Other Degree,0.10088,210,2296,0.08856,0.11320
2008,Baden-Wuerttemberg,"Dropout, No School Degree",0.02428,38,2296,0.01798,0.03058
2008,Baden-Wuerttemberg,No School Degree Yet,0.02840,76,2296,0.02160,0.03519
2008,Bavaria,Secondary School Degree,0.46197,1143,2710,0.44319,0.48074
2008,Bavaria,Intermediate School Degree,0.23392,678,2710,0.21798,0.24986
2008,Bavaria,Technical School Degree,0.05646,154,2710,0.04777,0.06515
2008,Bavaria,Upper Secondary Degree,0.15465,529,2710,0.14104,0.16827
2008,Bavaria,Other Degree,0.06549,137,2710,0.05617,0.07480
2008,Bavaria,No School Degree Yet,0.01563,69,2710,0.01095,0.02030
2008,Berlin,Secondary School Degree,0.20018,120,677,0.17002,0.23035
2008,Berlin,Intermediate School Degree,0.35926,240,677,0.32310,0.39543
2008,Berlin,Technical School Degree,0.05287,42,677,0.03600,0.06974
2008,Berlin,Upper Secondary Degree,0.30007,243,677,0.26552,0.33462
2008,Berlin,Other Degree,0.05355,32,677,0.03658,0.07053
2008,Brandenburg,Secondary School Degree,0.29698,224,772,0.26472,0.32923
2008,Brandenburg,Intermediate School Degree,0.45192,355,772,0.41679,0.48705
2008,Brandenburg,Technical School Degree,0.04599,32,772,0.03120,0.06078
2008,Brandenburg,Upper Secondary Degree,0.16136,161,772,0.13539,0.18732
2008,Mecklenburg-Western Pomerania,Secondary School Degree,0.28928,121,436,0.24667,0.33189
2008,Mecklenburg-Western Pomerania,Intermediate School Degree,0.48652,225,436,0.43955,0.53349
2008,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.13122,90,436,0.09949,0.16296
2008,Saxony,Secondary School Degree,0.27013,356,1375,0.24665,0.29361
2008,Saxony,Intermediate School Degree,0.47121,675,1375,0.44482,0.49760
2008,Saxony,Upper Secondary Degree,0.19617,311,1375,0.17517,0.21717
2008,Saxony,No School Degree Yet,0.02025,33,1375,0.01280,0.02769
2008,Saxony-Anhalt,Secondary School Degree,0.33167,231,745,0.29784,0.36550
2008,Saxony-Anhalt,Intermediate School Degree,0.41374,338,745,0.37835,0.44913
2008,Saxony-Anhalt,Upper Secondary Degree,0.17409,176,745,0.14684,0.20134
2008,Thuringa,Secondary School Degree,0.35713,288,815,0.32421,0.39005
2008,Thuringa,Intermediate School Degree,0.46410,382,815,0.42984,0.49836
2008,Thuringa,Upper Secondary Degree,0.12407,145,815,0.10143,0.14672
2009,Schleswig-Holstein,Secondary School Degree,0.39495,180,431,0.34874,0.44115
2009,Schleswig-Holstein,Intermediate School Degree,0.27619,147,431,0.23393,0.31845
2009,Schleswig-Holstein,Upper Secondary Degree,0.16793,104,431,0.13260,0.20327
2009,Hamburg,Secondary School Degree,0.27769,56,226,0.21917,0.33621
2009,Hamburg,Intermediate School Degree,0.26763,72,226,0.20978,0.32548
2009,Hamburg,Upper Secondary Degree,0.33510,98,226,0.27342,0.39677
2009,Lower Saxony,Secondary School Degree,0.36875,569,1599,0.34510,0.39241
2009,Lower Saxony,Intermediate School Degree,0.33043,514,1599,0.30737,0.35349
2009,Lower Saxony,Technical School Degree,0.04811,87,1599,0.03762,0.05860
2009,Lower Saxony,Upper Secondary Degree,0.18385,327,1599,0.16486,0.20285
2009,Lower Saxony,Other Degree,0.03612,58,1599,0.02697,0.04527
2009,Lower Saxony,No School Degree Yet,0.02304,44,1599,0.01568,0.03039
2009,Bremen,Secondary School Degree,0.38704,33,74,0.27530,0.49877
2009,Bremen,Intermediate School Degree,0.32012,41,74,0.21310,0.42715
2009,North Rhine-Westphalia,Secondary School Degree,0.38286,1270,3587,0.36695,0.39877
2009,North Rhine-Westphalia,Intermediate School Degree,0.22007,802,3587,0.20651,0.23363
2009,North Rhine-Westphalia,Technical School Degree,0.07561,285,3587,0.06695,0.08426
2009,North Rhine-Westphalia,Upper Secondary Degree,0.19251,825,3587,0.17961,0.20542
2009,North Rhine-Westphalia,Other Degree,0.07802,229,3587,0.06924,0.08680
2009,North Rhine-Westphalia,"Dropout, No School Degree",0.01742,47,3587,0.01314,0.02170
2009,North Rhine-Westphalia,No School Degree Yet,0.03351,129,3587,0.02762,0.03940
2009,Hesse,Secondary School Degree,0.31571,347,1194,0.28933,0.34208
2009,Hesse,Intermediate School Degree,0.26017,326,1194,0.23528,0.28507
2009,Hesse,Technical School Degree,0.05347,77,1194,0.04070,0.06623
2009,Hesse,Upper Secondary Degree,0.24826,337,1194,0.22375,0.27278
2009,Hesse,Other Degree,0.08435,73,1194,0.06858,0.10012
2009,Hesse,No School Degree Yet,0.02544,34,1194,0.01650,0.03437
2009,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.50246,474,1003,0.47150,0.53342
2009,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21852,216,1003,0.19293,0.24411
2009,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04610,50,1003,0.03312,0.05909
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.12702,168,1003,0.10640,0.14763
2009,"Rhineland-Palatinate, Saarland",Other Degree,0.06658,63,1003,0.05114,0.08202
2009,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02643,32,1003,0.01650,0.03637
2009,Baden-Wuerttemberg,Secondary School Degree,0.34490,696,2058,0.32436,0.36544
2009,Baden-Wuerttemberg,Intermediate School Degree,0.25178,541,2058,0.23302,0.27054
2009,Baden-Wuerttemberg,Technical School Degree,0.05488,118,2058,0.04503,0.06472
2009,Baden-Wuerttemberg,Upper Secondary Degree,0.20740,449,2058,0.18988,0.22492
2009,Baden-Wuerttemberg,Other Degree,0.08695,158,2058,0.07477,0.09912
2009,Baden-Wuerttemberg,"Dropout, No School Degree",0.02485,35,2058,0.01812,0.03157
2009,Baden-Wuerttemberg,No School Degree Yet,0.02918,61,2058,0.02190,0.03645
2009,Bavaria,Secondary School Degree,0.45384,1063,2565,0.43457,0.47311
2009,Bavaria,Intermediate School Degree,0.22980,659,2565,0.21351,0.24608
2009,Bavaria,Technical School Degree,0.06221,149,2565,0.05286,0.07156
2009,Bavaria,Upper Secondary Degree,0.15621,492,2565,0.14215,0.17026
2009,Bavaria,Other Degree,0.06522,122,2565,0.05567,0.07478
2009,Bavaria,No School Degree Yet,0.02081,80,2565,0.01528,0.02633
2009,Berlin,Secondary School Degree,0.20094,116,644,0.16996,0.23191
2009,Berlin,Intermediate School Degree,0.35229,228,644,0.31537,0.38921
2009,Berlin,Technical School Degree,0.06366,43,644,0.04479,0.08253
2009,Berlin,Upper Secondary Degree,0.28593,224,644,0.25100,0.32085
2009,Berlin,Other Degree,0.06148,33,644,0.04291,0.08004
2009,Brandenburg,Secondary School Degree,0.27739,205,712,0.24448,0.31030
2009,Brandenburg,Intermediate School Degree,0.44596,342,712,0.40942,0.48250
2009,Brandenburg,Upper Secondary Degree,0.18006,165,712,0.15182,0.20830
2009,Mecklenburg-Western Pomerania,Secondary School Degree,0.28546,116,427,0.24257,0.32835
2009,Mecklenburg-Western Pomerania,Intermediate School Degree,0.51273,221,427,0.46526,0.56019
2009,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.13900,90,427,0.10615,0.17185
2009,Saxony,Secondary School Degree,0.25769,333,1285,0.23377,0.28162
2009,Saxony,Intermediate School Degree,0.49148,649,1285,0.46414,0.51883
2009,Saxony,Upper Secondary Degree,0.19321,303,1285,0.17161,0.21480
2009,Saxony-Anhalt,Secondary School Degree,0.32028,216,701,0.28571,0.35484
2009,Saxony-Anhalt,Intermediate School Degree,0.40844,315,701,0.37202,0.44485
2009,Saxony-Anhalt,Upper Secondary Degree,0.19343,170,701,0.16417,0.22269
2009,Thuringa,Secondary School Degree,0.34441,273,765,0.31071,0.37810
2009,Thuringa,Intermediate School Degree,0.47096,359,765,0.43556,0.50635
2009,Thuringa,Upper Secondary Degree,0.13483,133,765,0.11061,0.15904
2010,Schleswig-Holstein,Secondary School Degree,0.36673,226,695,0.33088,0.40259
2010,Schleswig-Holstein,Intermediate School Degree,0.28198,229,695,0.24850,0.31546
2010,Schleswig-Holstein,Technical School Degree,0.05892,41,695,0.04140,0.07644
2010,Schleswig-Holstein,Upper Secondary Degree,0.19611,153,695,0.16657,0.22565
2010,Schleswig-Holstein,Other Degree,0.04846,46,695,0.03248,0.06444
2010,Hamburg,Secondary School Degree,0.22744,65,345,0.18314,0.27173
2010,Hamburg,Intermediate School Degree,0.26540,108,345,0.21874,0.31206
2010,Hamburg,Upper Secondary Degree,0.33626,141,345,0.28634,0.38619
2010,Hamburg,Other Degree,0.06676,31,345,0.04038,0.09314
2010,Lower Saxony,Secondary School Degree,0.35761,649,2187,0.33752,0.37770
2010,Lower Saxony,Intermediate School Degree,0.31733,707,2187,0.29782,0.33684
2010,Lower Saxony,Technical School Degree,0.04964,131,2187,0.04053,0.05875
2010,Lower Saxony,Upper Secondary Degree,0.18818,473,2187,0.17179,0.20456
2010,Lower Saxony,Other Degree,0.04693,111,2187,0.03807,0.05580
2010,Lower Saxony,"Dropout, No School Degree",0.01492,38,2187,0.00984,0.02000
2010,Lower Saxony,No School Degree Yet,0.02539,78,2187,0.01880,0.03199
2010,Bremen,Secondary School Degree,0.32299,38,140,0.24526,0.40073
2010,Bremen,Intermediate School Degree,0.32458,53,140,0.24674,0.40241
2010,Bremen,Upper Secondary Degree,0.19424,49,140,0.12847,0.26001
2010,North Rhine-Westphalia,Secondary School Degree,0.36465,1481,4957,0.35125,0.37805
2010,North Rhine-Westphalia,Intermediate School Degree,0.22230,1142,4957,0.21072,0.23387
2010,North Rhine-Westphalia,Technical School Degree,0.08001,420,4957,0.07246,0.08756
2010,North Rhine-Westphalia,Upper Secondary Degree,0.18819,1151,4957,0.17731,0.19908
2010,North Rhine-Westphalia,Other Degree,0.09343,466,4957,0.08532,0.10153
2010,North Rhine-Westphalia,"Dropout, No School Degree",0.01834,110,4957,0.01460,0.02207
2010,North Rhine-Westphalia,No School Degree Yet,0.03309,187,4957,0.02811,0.03807
2010,Hesse,Secondary School Degree,0.30674,403,1640,0.28442,0.32907
2010,Hesse,Intermediate School Degree,0.24110,431,1640,0.22039,0.26181
2010,Hesse,Technical School Degree,0.04836,100,1640,0.03798,0.05875
2010,Hesse,Upper Secondary Degree,0.26221,490,1640,0.24092,0.28351
2010,Hesse,Other Degree,0.09871,161,1640,0.08427,0.11315
2010,Hesse,No School Degree Yet,0.02669,55,1640,0.01889,0.03449
2010,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.47329,535,1307,0.44621,0.50037
2010,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22254,314,1307,0.19998,0.24510
2010,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05976,92,1307,0.04691,0.07262
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13328,226,1307,0.11484,0.15171
2010,"Rhineland-Palatinate, Saarland",Other Degree,0.08020,106,1307,0.06547,0.09493
2010,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02130,34,1307,0.01347,0.02913
2010,Baden-Wuerttemberg,Secondary School Degree,0.34075,843,2869,0.32340,0.35810
2010,Baden-Wuerttemberg,Intermediate School Degree,0.26290,820,2869,0.24679,0.27901
2010,Baden-Wuerttemberg,Technical School Degree,0.05430,155,2869,0.04601,0.06260
2010,Baden-Wuerttemberg,Upper Secondary Degree,0.20087,666,2869,0.18620,0.21553
2010,Baden-Wuerttemberg,Other Degree,0.09344,253,2869,0.08278,0.10409
2010,Baden-Wuerttemberg,"Dropout, No School Degree",0.01794,43,2869,0.01308,0.02280
2010,Baden-Wuerttemberg,No School Degree Yet,0.02980,89,2869,0.02358,0.03602
2010,Bavaria,Secondary School Degree,0.43528,1331,3567,0.41901,0.45155
2010,Bavaria,Intermediate School Degree,0.23212,960,3567,0.21826,0.24598
2010,Bavaria,Technical School Degree,0.06160,213,3567,0.05371,0.06949
2010,Bavaria,Upper Secondary Degree,0.16286,657,3567,0.15074,0.17498
2010,Bavaria,Other Degree,0.07575,243,3567,0.06707,0.08444
2010,Bavaria,"Dropout, No School Degree",0.01263,47,3567,0.00896,0.01629
2010,Bavaria,No School Degree Yet,0.01924,116,3567,0.01473,0.02375
2010,Berlin,Secondary School Degree,0.23375,144,873,0.20566,0.26184
2010,Berlin,Intermediate School Degree,0.34406,295,873,0.31253,0.37559
2010,Berlin,Technical School Degree,0.05709,51,873,0.04169,0.07250
2010,Berlin,Upper Secondary Degree,0.27113,316,873,0.24162,0.30064
2010,Berlin,Other Degree,0.07112,67,873,0.05406,0.08818
2010,Brandenburg,Secondary School Degree,0.26010,212,923,0.23178,0.28842
2010,Brandenburg,Intermediate School Degree,0.46596,433,923,0.43376,0.49816
