"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","1991","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1991","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1991","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1991","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1991","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1991","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1991","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1991","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1991","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1991","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1991","35-65 Jahre alt","(noch) kein Abschluss","110","0.205808153385015","0.170406525878355","0.241209780891676"
"Keine Schule besucht","1991","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1991","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1991","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1991","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1991","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1991","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1991","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1991","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1991","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1992","16-34 Jahre alt","Hauptschulabschluss","1452","0.930042666417667","0.917697577359327","0.942387755476008"
"Hauptschulabschluss","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1992","35-65 Jahre alt","Hauptschulabschluss","3200","0.936159933284005","0.928441770627609","0.9438780959404"
"Hauptschulabschluss","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1992","35-65 Jahre alt","AkademikerInnen","90","0.068405707823111","0.0535214723511693","0.0832899432950528"
"Hauptschulabschluss","1992","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1992","66 und älter","Hauptschulabschluss","1073","0.992562786214461","0.98746688619298","0.997658686235942"
"Hauptschulabschluss","1992","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1992","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1992","66 und älter","AkademikerInnen","","","",""
"Realschulabschluss","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1992","16-34 Jahre alt","Realschulabschluss","1767","0.995378681528785","0.992225263880975","0.998532099176594"
"Realschulabschluss","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1992","16-34 Jahre alt","AkademikerInnen","169","0.256121085512148","0.215196794547012","0.297045376477284"
"Realschulabschluss","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1992","35-65 Jahre alt","Realschulabschluss","1138","0.997379316252803","0.994415423654087","1.00034320885152"
"Realschulabschluss","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1992","35-65 Jahre alt","AkademikerInnen","321","0.210377364987726","0.186346121035537","0.234408608939914"
"Realschulabschluss","1992","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1992","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1992","66 und älter","Realschulabschluss","193","0.994649446151741","0.984436419917065","1.00486247238642"
"Realschulabschluss","1992","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1992","66 und älter","AkademikerInnen","","","",""
"Fachhochschulreife","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1992","16-34 Jahre alt","(Fach-)Abitur","118","0.196879836120863","0.165272551597277","0.228487120644449"
"Fachhochschulreife","1992","16-34 Jahre alt","AkademikerInnen","32","0.100623809820163","0.0724186578656712","0.128828961774654"
"Fachhochschulreife","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1992","35-65 Jahre alt","(Fach-)Abitur","54","0.300992511892985","0.244133822297517","0.357851201488452"
"Fachhochschulreife","1992","35-65 Jahre alt","AkademikerInnen","81","0.113544843175849","0.0948389243749574","0.132250761976741"
"Fachhochschulreife","1992","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1992","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","1992","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","1992","66 und älter","(Fach-)Abitur","","","",""
"Fachhochschulreife","1992","66 und älter","AkademikerInnen","","","",""
"Abitur","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","1992","16-34 Jahre alt","(Fach-)Abitur","437","0.7648679334038","0.73115896525322","0.79857690155438"
"Abitur","1992","16-34 Jahre alt","AkademikerInnen","225","0.630223250438688","0.584962225592966","0.67548427528441"
"Abitur","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","1992","35-65 Jahre alt","(Fach-)Abitur","111","0.548849626084276","0.487166633747949","0.610532618420603"
"Abitur","1992","35-65 Jahre alt","AkademikerInnen","589","0.592503927780656","0.563532207574631","0.621475647986681"
"Abitur","1992","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","1992","66 und älter","Hauptschulabschluss","","","",""
"Abitur","1992","66 und älter","Realschulabschluss","","","",""
"Abitur","1992","66 und älter","(Fach-)Abitur","34","0.810227425280246","0.698123877591246","0.922330972969246"
"Abitur","1992","66 und älter","AkademikerInnen","47","0.517697440060203","0.423457716058326","0.611937164062081"
"Anderer Abschluss","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1992","16-34 Jahre alt","Hauptschulabschluss","188","0.0699573335823326","0.0576122445239918","0.0823024226406734"
"Anderer Abschluss","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1992","16-34 Jahre alt","(Fach-)Abitur","36","0.0311109102013048","0.0173105731714491","0.0449112472311605"
"Anderer Abschluss","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1992","35-65 Jahre alt","Hauptschulabschluss","654","0.0638400667159952","0.0561219040595997","0.0715582293723908"
"Anderer Abschluss","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1992","35-65 Jahre alt","(Fach-)Abitur","83","0.146652728414569","0.102801065965278","0.190504390863859"
"Anderer Abschluss","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1992","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1992","66 und älter","Hauptschulabschluss","","","",""
"Anderer Abschluss","1992","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","1992","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","1992","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1992","16-34 Jahre alt","(noch) kein Abschluss","146","0.333087411500642","0.283568392054126","0.382606430947158"
"Ohne Abschluss verlassen","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","(noch) kein Abschluss","383","0.802280729365347","0.76694403988221","0.837617418848483"
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","(noch) kein Abschluss","191","0.65678662278681","0.606903604713502","0.706669640860117"
"Noch kein Abschluss","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1992","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1992","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1992","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1992","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1992","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","(noch) kein Abschluss","105","0.197719270634653","0.162382581151517","0.23305596011779"
"Keine Schule besucht","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1992","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1992","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1992","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1992","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1992","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1993","16-34 Jahre alt","Hauptschulabschluss","1396","0.922575576322114","0.909418074919525","0.935733077724704"
"Hauptschulabschluss","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1993","35-65 Jahre alt","Hauptschulabschluss","3080","0.934188826768202","0.926197262645225","0.942180390891178"
"Hauptschulabschluss","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1993","35-65 Jahre alt","AkademikerInnen","86","0.0667442236924131","0.052068543204725","0.0814199041801011"
"Hauptschulabschluss","1993","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1993","66 und älter","Hauptschulabschluss","1085","0.991200958598625","0.985702046871627","0.996699870325624"
"Hauptschulabschluss","1993","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1993","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1993","66 und älter","AkademikerInnen","","","",""
"Realschulabschluss","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1993","16-34 Jahre alt","Realschulabschluss","1732","0.993365769004277","0.989557953823027","0.997173584185528"
"Realschulabschluss","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1993","16-34 Jahre alt","AkademikerInnen","146","0.248721825133751","0.206465434498322","0.29097821576918"
"Realschulabschluss","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1993","35-65 Jahre alt","Realschulabschluss","1164","0.998250911841651","0.995853523602114","1.00064830008119"
"Realschulabschluss","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1993","35-65 Jahre alt","AkademikerInnen","317","0.201547341430645","0.177958631815531","0.225136051045759"
"Realschulabschluss","1993","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1993","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1993","66 und älter","Realschulabschluss","194","0.994346931401035","0.983877428185113","1.00481643461696"
"Realschulabschluss","1993","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1993","66 und älter","AkademikerInnen","30","0.218733972663328","0.143828637706098","0.293639307620558"
"Fachhochschulreife","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1993","16-34 Jahre alt","(Fach-)Abitur","119","0.197449788876499","0.166365405274181","0.228534172478816"
"Fachhochschulreife","1993","16-34 Jahre alt","AkademikerInnen","34","0.116170117805179","0.0848468820067876","0.14749335360357"
"Fachhochschulreife","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1993","35-65 Jahre alt","(Fach-)Abitur","53","0.292143765037303","0.235317203393684","0.348970326680922"
"Fachhochschulreife","1993","35-65 Jahre alt","AkademikerInnen","79","0.104529434085838","0.0865392329580666","0.122519635213609"
"Fachhochschulreife","1993","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1993","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","1993","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","1993","66 und älter","(Fach-)Abitur","","","",""
"Fachhochschulreife","1993","66 und älter","AkademikerInnen","","","",""
"Abitur","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","1993","16-34 Jahre alt","(Fach-)Abitur","460","0.762339055032947","0.7291013667258","0.795576743340094"
"Abitur","1993","16-34 Jahre alt","AkademikerInnen","214","0.620904742363592","0.573478171039262","0.668331313687923"
"Abitur","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","1993","35-65 Jahre alt","(Fach-)Abitur","113","0.559664025132545","0.497629092152093","0.621698958112997"
"Abitur","1993","35-65 Jahre alt","AkademikerInnen","603","0.606970122085304","0.578249919329011","0.635690324841598"
"Abitur","1993","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","1993","66 und älter","Hauptschulabschluss","","","",""
"Abitur","1993","66 und älter","Realschulabschluss","","","",""
"Abitur","1993","66 und älter","(Fach-)Abitur","30","0.759812803806818","0.633586465822254","0.886039141791383"
"Abitur","1993","66 und älter","AkademikerInnen","49","0.503520967963967","0.412923847116662","0.594118088811271"
"Anderer Abschluss","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1993","16-34 Jahre alt","Hauptschulabschluss","189","0.0774244236778857","0.0642669222752963","0.090581925080475"
"Anderer Abschluss","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1993","16-34 Jahre alt","(Fach-)Abitur","36","0.0328138396105505","0.018902742621771","0.04672493659933"
"Anderer Abschluss","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1993","35-65 Jahre alt","Hauptschulabschluss","618","0.0658111732317984","0.0578196091088219","0.0738027373547749"
"Anderer Abschluss","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","1993","35-65 Jahre alt","(Fach-)Abitur","77","0.144513397244785","0.100575304712171","0.188451489777399"
"Anderer Abschluss","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","1993","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","1993","66 und älter","Hauptschulabschluss","","","",""
"Anderer Abschluss","1993","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","1993","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","1993","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","(noch) kein Abschluss","144","0.356339131409125","0.305656244666106","0.407022018152145"
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","(noch) kein Abschluss","371","0.806215864297808","0.770481674312234","0.841950054283381"
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","(noch) kein Abschluss","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","(noch) kein Abschluss","183","0.615932708724754","0.564460675243925","0.667404742205582"
"Noch kein Abschluss","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","1993","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","1993","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","1993","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","1993","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","1993","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","(noch) kein Abschluss","99","0.193784135702192","0.158049945716619","0.229518325687766"
"Keine Schule besucht","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","1993","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","1993","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","1993","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","1993","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","1993","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","Hauptschulabschluss","1304","0.918546406619793","0.904568329570079","0.932524483669507"
"Hauptschulabschluss","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1994","35-65 Jahre alt","Hauptschulabschluss","2977","0.93071424479467","0.922371398257154","0.939057091332187"
"Hauptschulabschluss","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1994","35-65 Jahre alt","AkademikerInnen","86","0.0676804466003748","0.0528561416911744","0.0825047515095753"
"Hauptschulabschluss","1994","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","1994","66 und älter","Hauptschulabschluss","1093","0.991901520856133","0.986640782901738","0.997162258810528"
"Hauptschulabschluss","1994","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","1994","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","1994","66 und älter","AkademikerInnen","","","",""
"Realschulabschluss","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1994","16-34 Jahre alt","Realschulabschluss","1655","0.994274474308234","0.99065362128175","0.997895327334719"
"Realschulabschluss","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1994","16-34 Jahre alt","AkademikerInnen","132","0.217334683942162","0.177266150171512","0.257403217712812"
"Realschulabschluss","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","1994","35-65 Jahre alt","Realschulabschluss","1197","0.996863741190926","0.993702776066982","1.00002470631487"
"Realschulabschluss","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","1994","35-65 Jahre alt","AkademikerInnen","314","0.192678212843407","0.169402661565249","0.215953764121565"
"Realschulabschluss","1994","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","1994","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","1994","66 und älter","Realschulabschluss","186","0.9945468574471","0.984047729237609","1.00504598565659"
"Realschulabschluss","1994","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","1994","66 und älter","AkademikerInnen","35","0.213961723356645","0.144001527529296","0.283921919183994"
"Fachhochschulreife","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1994","16-34 Jahre alt","(Fach-)Abitur","128","0.206471438353732","0.175401845204155","0.237541031503308"
"Fachhochschulreife","1994","16-34 Jahre alt","AkademikerInnen","35","0.099177319374746","0.0701386491074037","0.128215989642088"
"Fachhochschulreife","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","1994","35-65 Jahre alt","(Fach-)Abitur","54","0.299237202466492","0.240689821580295","0.357784583352688"
"Fachhochschulreife","1994","35-65 Jahre alt","AkademikerInnen","77","0.106512194381797","0.0883066229212731","0.124717765842321"
"Fachhochschulreife","1994","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","1994","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","1994","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","1994","66 und älter","(Fach-)Abitur","","","",""
"Fachhochschulreife","1994","66 und älter","AkademikerInnen","","","",""
"Abitur","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","1994","16-34 Jahre alt","(Fach-)Abitur","476","0.754627858435629","0.721598256721863","0.787657460149394"
"Abitur","1994","16-34 Jahre alt","AkademikerInnen","232","0.659042083245995","0.612989091396914","0.705095075095076"
"Abitur","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","1994","35-65 Jahre alt","(Fach-)Abitur","110","0.563624764377743","0.500217467165628","0.627032061589858"
"Abitur","1994","35-65 Jahre alt","AkademikerInnen","603","0.616584570477638","0.587890546684716","0.64527859427056"
"Abitur","1994","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","1994","66 und älter","Hauptschulabschluss","","","",""
"Abitur","1994","66 und älter","Realschulabschluss","","","",""
"Abitur","1994","66 und älter","(Fach-)Abitur","","","",""
