"pgpsbil","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Fachhochschulreife","1993","35-65 Jahre alt","weiblich","38","0.016504567974024","0.0121934482613833","0.0208156876866647"
"Fachhochschulreife","1993","66 und älter","maennlich","","","",""
"Fachhochschulreife","1993","66 und älter","weiblich","","","",""
"Abitur","1993","16-34 Jahre alt","maennlich","353","0.184569602754331","0.168914437449325","0.200224768059337"
"Abitur","1993","16-34 Jahre alt","weiblich","321","0.170406030947956","0.155194713848489","0.185617348047424"
"Abitur","1993","35-65 Jahre alt","maennlich","436","0.141227798704293","0.129411837088117","0.15304376032047"
"Abitur","1993","35-65 Jahre alt","weiblich","280","0.0952835436689465","0.0853485630547622","0.105218524283131"
"Abitur","1993","66 und älter","maennlich","52","0.101055360459431","0.0760474651363585","0.126063255782504"
"Abitur","1993","66 und älter","weiblich","","","",""
"Anderer Abschluss","1993","16-34 Jahre alt","maennlich","117","0.0320224870308432","0.0249178109208834","0.039127163140803"
"Anderer Abschluss","1993","16-34 Jahre alt","weiblich","115","0.0296389446762306","0.0227779103309698","0.0364999790214914"
"Anderer Abschluss","1993","35-65 Jahre alt","maennlich","435","0.0594019136220328","0.0513819527197671","0.0674218745242986"
"Anderer Abschluss","1993","35-65 Jahre alt","weiblich","285","0.0351193434188475","0.0288904367637263","0.0413482500739688"
"Anderer Abschluss","1993","66 und älter","maennlich","","","",""
"Anderer Abschluss","1993","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","maennlich","59","0.0205545986993109","0.0148288967463253","0.0262803006522964"
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","weiblich","85","0.0239939588143001","0.0178028454886258","0.0301850721399744"
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","maennlich","169","0.0225977950517426","0.0175553673772228","0.0276402227262624"
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","weiblich","202","0.0251459384750207","0.0198480165263371","0.0304438604237043"
"Ohne Abschluss verlassen","1993","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","maennlich","85","0.0378351333366854","0.0301357400808505","0.0455345265925202"
"Noch kein Abschluss","1993","16-34 Jahre alt","weiblich","98","0.0389841442739824","0.0311534399563742","0.0468148485915905"
"Noch kein Abschluss","1993","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1993","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1993","66 und älter","weiblich","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","maennlich","33","0.00476835539754135","0.00243104503550827","0.00710566575957442"
"Keine Schule besucht","1993","35-65 Jahre alt","weiblich","67","0.00782935071845963","0.00484700565748564","0.0108116957794336"
"Keine Schule besucht","1993","66 und älter","maennlich","","","",""
"Keine Schule besucht","1993","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","maennlich","784","0.327658653510429","0.308320653998353","0.346996653022504"
"Hauptschulabschluss","1994","16-34 Jahre alt","weiblich","550","0.23736897252403","0.220003458233811","0.25473448681425"
"Hauptschulabschluss","1994","35-65 Jahre alt","maennlich","1460","0.535637312621432","0.518506815663591","0.552767809579272"
"Hauptschulabschluss","1994","35-65 Jahre alt","weiblich","1611","0.578742824242864","0.561829646263639","0.595656002222089"
"Hauptschulabschluss","1994","66 und älter","maennlich","376","0.672631553977296","0.634006990128366","0.711256117826227"
"Hauptschulabschluss","1994","66 und älter","weiblich","745","0.766458422511221","0.739483600238856","0.793433244783586"
"Realschulabschluss","1994","16-34 Jahre alt","maennlich","760","0.323826618859828","0.304547325059813","0.343105912659843"
"Realschulabschluss","1994","16-34 Jahre alt","weiblich","1029","0.441328486846378","0.4210620367484","0.461594936944356"
"Realschulabschluss","1994","35-65 Jahre alt","maennlich","687","0.196252808351447","0.182610949011976","0.209894667690918"
"Realschulabschluss","1994","35-65 Jahre alt","weiblich","824","0.23274708985759","0.21827203709572","0.247222142619461"
"Realschulabschluss","1994","66 und älter","maennlich","85","0.168774792002354","0.137945063162647","0.19960452084206"
"Realschulabschluss","1994","66 und älter","weiblich","136","0.175579598630134","0.151322236151331","0.199836961108937"
"Fachhochschulreife","1994","16-34 Jahre alt","maennlich","97","0.0546647909849256","0.0452988249882759","0.0640307569815753"
"Fachhochschulreife","1994","16-34 Jahre alt","weiblich","66","0.0321412410941763","0.0249425132792648","0.0393399689090879"
"Fachhochschulreife","1994","35-65 Jahre alt","maennlich","95","0.0410503389118356","0.0342353967959583","0.0478652810277129"
"Fachhochschulreife","1994","35-65 Jahre alt","weiblich","36","0.0165777136374805","0.0122040931707237","0.0209513341042373"
"Fachhochschulreife","1994","66 und älter","maennlich","","","",""
"Fachhochschulreife","1994","66 und älter","weiblich","","","",""
"Abitur","1994","16-34 Jahre alt","maennlich","364","0.195278074706332","0.178945469158881","0.211610680253782"
"Abitur","1994","16-34 Jahre alt","weiblich","344","0.183688721726669","0.167883973423389","0.19949347002995"
"Abitur","1994","35-65 Jahre alt","maennlich","428","0.140691989730006","0.128748946375304","0.152635033084708"
"Abitur","1994","35-65 Jahre alt","weiblich","285","0.101935489678299","0.0915715416281837","0.112299437728414"
"Abitur","1994","66 und älter","maennlich","56","0.113227671798208","0.0871457903531025","0.139309553243314"
"Abitur","1994","66 und älter","weiblich","","","",""
"Anderer Abschluss","1994","16-34 Jahre alt","maennlich","102","0.0328779071074456","0.0255311015086317","0.0402247127062595"
"Anderer Abschluss","1994","16-34 Jahre alt","weiblich","102","0.0285785349724911","0.02177801268606","0.0353790572589222"
"Anderer Abschluss","1994","35-65 Jahre alt","maennlich","398","0.0583619007986862","0.0503097366824521","0.0664140649149204"
"Anderer Abschluss","1994","35-65 Jahre alt","weiblich","274","0.0372164372002041","0.0307324748482027","0.0437003995522056"
"Anderer Abschluss","1994","66 und älter","maennlich","","","",""
"Anderer Abschluss","1994","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","maennlich","47","0.0149971990772522","0.00998959914369008","0.0200047990108143"
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","weiblich","76","0.02318315068994","0.0170411304998987","0.0293251708799812"
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","maennlich","157","0.0231923478470156","0.018022440290275","0.0283622554037563"
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","weiblich","185","0.0255480947832031","0.0201434367853803","0.030952752781026"
"Ohne Abschluss verlassen","1994","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","maennlich","103","0.0494807300724328","0.0405455290759014","0.0584159310689642"
"Noch kein Abschluss","1994","16-34 Jahre alt","weiblich","129","0.0513339024242801","0.0423269624142425","0.0603408424343177"
"Noch kein Abschluss","1994","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1994","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1994","66 und älter","weiblich","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","maennlich","31","0.00481330173957802","0.00243602512533584","0.0071905783538202"
"Keine Schule besucht","1994","35-65 Jahre alt","weiblich","59","0.00723235060035929","0.00432985013935613","0.0101348510613624"
"Keine Schule besucht","1994","66 und älter","maennlich","","","",""
"Keine Schule besucht","1994","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","maennlich","772","0.310154159106427","0.291344179879906","0.328964138332949"
"Hauptschulabschluss","1995","16-34 Jahre alt","weiblich","545","0.2343146901622","0.217229295564545","0.251400084759856"
"Hauptschulabschluss","1995","35-65 Jahre alt","maennlich","1445","0.514900579277357","0.497999277459105","0.531801881095609"
"Hauptschulabschluss","1995","35-65 Jahre alt","weiblich","1551","0.549667645280416","0.532951590765486","0.566383699795347"
"Hauptschulabschluss","1995","66 und älter","maennlich","381","0.67152787122932","0.633534281899833","0.709521460558808"
"Hauptschulabschluss","1995","66 und älter","weiblich","737","0.755058903214794","0.727812237238126","0.782305569191463"
"Realschulabschluss","1995","16-34 Jahre alt","maennlich","740","0.301437735763885","0.282777167869148","0.320098303658623"
"Realschulabschluss","1995","16-34 Jahre alt","weiblich","1019","0.424087814647373","0.404153278790379","0.444022350504367"
"Realschulabschluss","1995","35-65 Jahre alt","maennlich","714","0.199406514570854","0.185894541025094","0.212918488116614"
"Realschulabschluss","1995","35-65 Jahre alt","weiblich","894","0.240756349536428","0.226391649031971","0.255121050040884"
"Realschulabschluss","1995","66 und älter","maennlich","86","0.167942002884899","0.137701744051051","0.198182261718746"
"Realschulabschluss","1995","66 und älter","weiblich","140","0.17487886314286","0.150811991649981","0.198945734635738"
"Fachhochschulreife","1995","16-34 Jahre alt","maennlich","103","0.0577783116350674","0.0482901416214559","0.0672664816486788"
"Fachhochschulreife","1995","16-34 Jahre alt","weiblich","67","0.0279849417778793","0.0213322286315027","0.0346376549242558"
"Fachhochschulreife","1995","35-65 Jahre alt","maennlich","102","0.0437137779411453","0.0367995099359275","0.0506280459463631"
"Fachhochschulreife","1995","35-65 Jahre alt","weiblich","43","0.0187383509055725","0.0141824400997334","0.0232942617114116"
"Fachhochschulreife","1995","66 und älter","maennlich","","","",""
"Fachhochschulreife","1995","66 und älter","weiblich","","","",""
"Abitur","1995","16-34 Jahre alt","maennlich","370","0.190820782812478","0.174841448511735","0.206800117113221"
"Abitur","1995","16-34 Jahre alt","weiblich","357","0.183222608020477","0.167618408960142","0.198826807080812"
"Abitur","1995","35-65 Jahre alt","maennlich","450","0.147539500031677","0.135546319391413","0.15953268067194"
"Abitur","1995","35-65 Jahre alt","weiblich","310","0.107982951868528","0.0975554256264073","0.11841047811065"
"Abitur","1995","66 und älter","maennlich","57","0.107889160463318","0.0827918400449122","0.132986480881723"
"Abitur","1995","66 und älter","weiblich","32","0.0383841202160839","0.0262119299921454","0.0505563104400223"
"Anderer Abschluss","1995","16-34 Jahre alt","maennlich","152","0.0618329972233716","0.0520386902331247","0.0716273042136185"
"Anderer Abschluss","1995","16-34 Jahre alt","weiblich","155","0.0559260797378527","0.0466575619759561","0.0651945974997493"
"Anderer Abschluss","1995","35-65 Jahre alt","maennlich","467","0.0706935084985164","0.0620256394287497","0.0793613775682832"
"Anderer Abschluss","1995","35-65 Jahre alt","weiblich","361","0.053105490846892","0.0455712824402713","0.0606396992535126"
"Anderer Abschluss","1995","66 und älter","maennlich","","","",""
"Anderer Abschluss","1995","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","maennlich","42","0.0162784702836734","0.0111325107126171","0.0214244298547298"
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","weiblich","67","0.016756299271201","0.0115788036767547","0.0219337948656473"
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","maennlich","153","0.0196110876604489","0.0149219484622071","0.0243002268586906"
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","weiblich","191","0.0245384388347255","0.0193403264946504","0.0297365511748005"
"Ohne Abschluss verlassen","1995","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","maennlich","139","0.0608156455269419","0.0510969814483623","0.0705343096055215"
"Noch kein Abschluss","1995","16-34 Jahre alt","weiblich","141","0.0558812309867088","0.0466162102551418","0.0651462517182758"
"Noch kein Abschluss","1995","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1995","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1995","66 und älter","weiblich","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","weiblich","53","0.00521077272743776","0.00279178469936844","0.00762976075550708"
"Keine Schule besucht","1995","66 und älter","maennlich","","","",""
"Keine Schule besucht","1995","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1996","16-34 Jahre alt","maennlich","746","0.315608698610556","0.29628444242164","0.334932954799472"
"Hauptschulabschluss","1996","16-34 Jahre alt","weiblich","524","0.229527867065686","0.212224643414331","0.246831090717042"
"Hauptschulabschluss","1996","35-65 Jahre alt","maennlich","1394","0.495322752928613","0.478300272611751","0.512345233245475"
"Hauptschulabschluss","1996","35-65 Jahre alt","weiblich","1503","0.538179955402111","0.52134055275633","0.555019358047893"
"Hauptschulabschluss","1996","66 und älter","maennlich","394","0.673531360122453","0.636010558225381","0.711052162019525"
"Hauptschulabschluss","1996","66 und älter","weiblich","737","0.750596023905314","0.723325739317727","0.7778663084929"
"Realschulabschluss","1996","16-34 Jahre alt","maennlich","704","0.298543935077023","0.279516492171406","0.31757137798264"
"Realschulabschluss","1996","16-34 Jahre alt","weiblich","958","0.416550971523671","0.396266374730453","0.43683556831689"
"Realschulabschluss","1996","35-65 Jahre alt","maennlich","763","0.21541855779706","0.201421640009529","0.229415475584592"
"Realschulabschluss","1996","35-65 Jahre alt","weiblich","947","0.251966347738831","0.237302147867636","0.266630547610026"
"Realschulabschluss","1996","66 und älter","maennlich","82","0.168594589616081","0.138637425008454","0.198551754223709"
"Realschulabschluss","1996","66 und älter","weiblich","140","0.171234640118239","0.147491045878879","0.194978234357598"
"Fachhochschulreife","1996","16-34 Jahre alt","maennlich","98","0.0558378650762257","0.0462909346889298","0.0653847954635215"
"Fachhochschulreife","1996","16-34 Jahre alt","weiblich","63","0.0271723886365406","0.0204825953848625","0.0338621818882188"
"Fachhochschulreife","1996","35-65 Jahre alt","maennlich","104","0.0458088540789521","0.0386907514707062","0.0529269566871981"
"Fachhochschulreife","1996","35-65 Jahre alt","weiblich","46","0.0196894690887056","0.0149967412245293","0.0243821969528818"
"Fachhochschulreife","1996","66 und älter","maennlich","","","",""
"Fachhochschulreife","1996","66 und älter","weiblich","","","",""
"Abitur","1996","16-34 Jahre alt","maennlich","372","0.203314729046671","0.186580570523076","0.220048887570267"
"Abitur","1996","16-34 Jahre alt","weiblich","360","0.182778133546327","0.166875723359956","0.198680543732697"
"Abitur","1996","35-65 Jahre alt","maennlich","440","0.143170115662469","0.131245474212494","0.155094757112444"
"Abitur","1996","35-65 Jahre alt","weiblich","317","0.110465949817015","0.0998777522361185","0.121054147397911"
"Abitur","1996","66 und älter","maennlich","59","0.103417618033215","0.0790527069128884","0.127782529153541"
"Abitur","1996","66 und älter","weiblich","31","0.0383376426333207","0.0262355948127048","0.0504396904539365"
"Anderer Abschluss","1996","16-34 Jahre alt","maennlich","128","0.0502370897692588","0.0411547885174527","0.0593193910210649"
"Anderer Abschluss","1996","16-34 Jahre alt","weiblich","140","0.0560508805294889","0.046586409293453","0.0655153517655248"
"Anderer Abschluss","1996","35-65 Jahre alt","maennlich","442","0.0731763938053392","0.0643098189689759","0.0820429686417025"
"Anderer Abschluss","1996","35-65 Jahre alt","weiblich","341","0.0514653997300863","0.0440024451802177","0.0589283542799549"
"Anderer Abschluss","1996","66 und älter","maennlich","30","0.0198884881297434","0.00871699825669643","0.0310599780027903"
"Anderer Abschluss","1996","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1996","16-34 Jahre alt","maennlich","34","0.0130403308402929","0.00832328527198838","0.0177573764085974"
"Ohne Abschluss verlassen","1996","16-34 Jahre alt","weiblich","61","0.016908728491632","0.0116037547514359","0.0222137022318282"
"Ohne Abschluss verlassen","1996","35-65 Jahre alt","maennlich","145","0.0232892099877103","0.0181543073890181","0.0284241125864025"
"Ohne Abschluss verlassen","1996","35-65 Jahre alt","weiblich","169","0.0233721969164817","0.0182690174336399","0.0284753763993235"
"Ohne Abschluss verlassen","1996","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1996","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1996","16-34 Jahre alt","maennlich","135","0.0624404244752962","0.0523801825648891","0.0725006663857032"
"Noch kein Abschluss","1996","16-34 Jahre alt","weiblich","154","0.0693317052475432","0.0588798293699467","0.0797835811251397"
"Noch kein Abschluss","1996","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1996","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1996","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1996","66 und älter","weiblich","","","",""
"Keine Schule besucht","1996","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1996","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1996","35-65 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1996","35-65 Jahre alt","weiblich","44","0.00486068130676855","0.00251149722490151","0.00720986538863559"
"Keine Schule besucht","1996","66 und älter","maennlich","","","",""
"Keine Schule besucht","1996","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1997","16-34 Jahre alt","maennlich","716","0.30681849533321","0.287370024202624","0.326266966463796"
"Hauptschulabschluss","1997","16-34 Jahre alt","weiblich","491","0.209286813417587","0.192174898870567","0.226398727964606"
"Hauptschulabschluss","1997","35-65 Jahre alt","maennlich","1357","0.487507807973633","0.4703337181028","0.504681897844467"
"Hauptschulabschluss","1997","35-65 Jahre alt","weiblich","1454","0.533196311710009","0.516259130193836","0.550133493226183"
"Hauptschulabschluss","1997","66 und älter","maennlich","424","0.693720624119614","0.657953095654575","0.729488152584654"
"Hauptschulabschluss","1997","66 und älter","weiblich","735","0.747459511112413","0.720018867580386","0.774900154644441"
"Realschulabschluss","1997","16-34 Jahre alt","maennlich","672","0.297877529544143","0.278591335889362","0.317163723198925"
"Realschulabschluss","1997","16-34 Jahre alt","weiblich","918","0.425550354315229","0.404752446903972","0.446348261726486"
"Realschulabschluss","1997","35-65 Jahre alt","maennlich","780","0.219116139132674","0.204903663807151","0.233328614458196"
"Realschulabschluss","1997","35-65 Jahre alt","weiblich","967","0.255813366974315","0.241000709389635","0.270626024558995"
"Realschulabschluss","1997","66 und älter","maennlich","82","0.152036469564499","0.12417524331656","0.179897695812438"
"Realschulabschluss","1997","66 und älter","weiblich","132","0.1671390141735","0.143574411311633","0.190703617035367"
"Fachhochschulreife","1997","16-34 Jahre alt","maennlich","101","0.0590292280444883","0.0490902247579853","0.0689682313309913"
"Fachhochschulreife","1997","16-34 Jahre alt","weiblich","59","0.0293907119615379","0.0222860167106166","0.0364954072124593"
"Fachhochschulreife","1997","35-65 Jahre alt","maennlich","105","0.0454720568818739","0.0383138220815928","0.052630291682155"
"Fachhochschulreife","1997","35-65 Jahre alt","weiblich","48","0.0206026275519985","0.0157801389790176","0.0254251161249793"
"Fachhochschulreife","1997","66 und älter","maennlich","","","",""
"Fachhochschulreife","1997","66 und älter","weiblich","","","",""
"Abitur","1997","16-34 Jahre alt","maennlich","369","0.213018274456562","0.19575147000868","0.230285078904444"
"Abitur","1997","16-34 Jahre alt","weiblich","365","0.193175720220093","0.176568997712055","0.209782442728131"
"Abitur","1997","35-65 Jahre alt","maennlich","452","0.149516269026297","0.137263999340511","0.161768538712082"
"Abitur","1997","35-65 Jahre alt","weiblich","324","0.106358590060547","0.0958921651390144","0.116825014982079"
"Abitur","1997","66 und älter","maennlich","57","0.0911473049419359","0.0688138240551997","0.113480785828672"
"Abitur","1997","66 und älter","weiblich","34","0.0421976793695701","0.0295002099986836","0.0548951487404566"
"Anderer Abschluss","1997","16-34 Jahre alt","maennlich","116","0.0453833165175573","0.0366055537233612","0.0541610793117534"
"Anderer Abschluss","1997","16-34 Jahre alt","weiblich","121","0.0536835598917406","0.0442024970433746","0.0631646227401067"
"Anderer Abschluss","1997","35-65 Jahre alt","maennlich","401","0.0707755918712418","0.061964263707119","0.0795869200353645"
"Anderer Abschluss","1997","35-65 Jahre alt","weiblich","331","0.0547846415013262","0.0470591657965447","0.0625101172061076"
"Anderer Abschluss","1997","66 und älter","maennlich","35","0.0203432195420306","0.00938892109492385","0.0312975179891374"
"Anderer Abschluss","1997","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1997","16-34 Jahre alt","maennlich","30","0.0108076932928741","0.00644727566973064","0.0151681109160175"
"Ohne Abschluss verlassen","1997","16-34 Jahre alt","weiblich","49","0.0158293759649044","0.010579061992138","0.0210796899376708"
"Ohne Abschluss verlassen","1997","35-65 Jahre alt","maennlich","135","0.0236027773952455","0.0183868187475683","0.0288187360429228"
"Ohne Abschluss verlassen","1997","35-65 Jahre alt","weiblich","165","0.0239493093019089","0.0187587624299376","0.0291398561738803"
"Ohne Abschluss verlassen","1997","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1997","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1997","16-34 Jahre alt","maennlich","153","0.0662267847421187","0.0557396039011964","0.0767139655830409"
"Noch kein Abschluss","1997","16-34 Jahre alt","weiblich","160","0.0714787419638207","0.060641904616319","0.0823155793113225"
"Noch kein Abschluss","1997","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1997","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1997","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1997","66 und älter","weiblich","","","",""
"Keine Schule besucht","1997","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1997","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1997","35-65 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1997","35-65 Jahre alt","weiblich","44","0.0052951528998954","0.00283128849252902","0.00775901730726179"
"Keine Schule besucht","1997","66 und älter","maennlich","","","",""
"Keine Schule besucht","1997","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1998","16-34 Jahre alt","maennlich","710","0.285539312265829","0.266792916443753","0.304285708087906"
"Hauptschulabschluss","1998","16-34 Jahre alt","weiblich","490","0.202471192705555","0.185936898799306","0.219005486611804"
"Hauptschulabschluss","1998","35-65 Jahre alt","maennlich","1527","0.473024238421557","0.456708193597","0.489340283246115"
"Hauptschulabschluss","1998","35-65 Jahre alt","weiblich","1625","0.506837118862392","0.490675318533271","0.522998919191514"
"Hauptschulabschluss","1998","66 und älter","maennlich","493","0.702966343517303","0.669727195947715","0.736205491086891"
"Hauptschulabschluss","1998","66 und älter","weiblich","810","0.739211015652469","0.713000983897577","0.76542104740736"
"Realschulabschluss","1998","16-34 Jahre alt","maennlich","720","0.324154190830377","0.304727658176156","0.343580723484598"
"Realschulabschluss","1998","16-34 Jahre alt","weiblich","953","0.409983881355754","0.389746879452052","0.430220883259455"
"Realschulabschluss","1998","35-65 Jahre alt","maennlich","887","0.227598724847947","0.213896714996857","0.241300734699038"
"Realschulabschluss","1998","35-65 Jahre alt","weiblich","1083","0.269088007113013","0.254751608928266","0.283424405297759"
"Realschulabschluss","1998","66 und älter","maennlich","90","0.139816562294387","0.114590199998329","0.165042924590446"
"Realschulabschluss","1998","66 und älter","weiblich","156","0.167163995877081","0.144890426016735","0.189437565737428"
"Fachhochschulreife","1998","16-34 Jahre alt","maennlich","109","0.0594388429409225","0.0496253333202781","0.0692523525615668"
"Fachhochschulreife","1998","16-34 Jahre alt","weiblich","74","0.0389605347792028","0.0309986862876879","0.0469223832707177"
"Fachhochschulreife","1998","35-65 Jahre alt","maennlich","120","0.0452369718032636","0.03844536661625","0.0520285769902771"
"Fachhochschulreife","1998","35-65 Jahre alt","weiblich","64","0.024286147422738","0.0193099123414662","0.0292623825040098"
"Fachhochschulreife","1998","66 und älter","maennlich","","","",""
"Fachhochschulreife","1998","66 und älter","weiblich","","","",""
"Abitur","1998","16-34 Jahre alt","maennlich","392","0.208735025569253","0.191867386666058","0.225602664472448"
"Abitur","1998","16-34 Jahre alt","weiblich","418","0.204822773137338","0.188217274134108","0.221428272140568"
"Abitur","1998","35-65 Jahre alt","maennlich","527","0.153275739258682","0.141502781558743","0.165048696958622"
"Abitur","1998","35-65 Jahre alt","weiblich","380","0.11105325780292","0.100896294983879","0.121210220621962"
"Abitur","1998","66 und älter","maennlich","63","0.0885539576906281","0.0678882991036264","0.10921961627763"
"Abitur","1998","66 und älter","weiblich","42","0.0457564018688975","0.0332827312760678","0.0582300724617273"
"Anderer Abschluss","1998","16-34 Jahre alt","maennlich","109","0.0441675328708852","0.0356397110222736","0.0526953547194968"
"Anderer Abschluss","1998","16-34 Jahre alt","weiblich","113","0.0502165798028917","0.0412305738874392","0.0592025857183442"
"Anderer Abschluss","1998","35-65 Jahre alt","maennlich","385","0.0725227990217206","0.0640472708425684","0.0809983272008727"
"Anderer Abschluss","1998","35-65 Jahre alt","weiblich","327","0.0577947014908137","0.0502511280425116","0.0653382749391158"
"Anderer Abschluss","1998","66 und älter","maennlich","43","0.0291334898741411","0.0168998470491962","0.0413671326990859"
"Anderer Abschluss","1998","66 und älter","weiblich","","","",""
"Ohne Abschluss verlassen","1998","16-34 Jahre alt","maennlich","","","",""
"Ohne Abschluss verlassen","1998","16-34 Jahre alt","weiblich","43","0.0142226273765513","0.00935059482084089","0.0190946599322616"
"Ohne Abschluss verlassen","1998","35-65 Jahre alt","maennlich","129","0.024020329467576","0.0190166700869204","0.0290239888482317"
"Ohne Abschluss verlassen","1998","35-65 Jahre alt","weiblich","155","0.0253673458454667","0.0202843666333486","0.0304503250575849"
"Ohne Abschluss verlassen","1998","66 und älter","maennlich","","","",""
"Ohne Abschluss verlassen","1998","66 und älter","weiblich","","","",""
"Noch kein Abschluss","1998","16-34 Jahre alt","maennlich","161","0.068195092550736","0.0577326106972917","0.0786575744041803"
"Noch kein Abschluss","1998","16-34 Jahre alt","weiblich","171","0.0774707228818041","0.0664707978292495","0.0884706479343587"
"Noch kein Abschluss","1998","35-65 Jahre alt","maennlich","","","",""
"Noch kein Abschluss","1998","35-65 Jahre alt","weiblich","","","",""
"Noch kein Abschluss","1998","66 und älter","maennlich","","","",""
"Noch kein Abschluss","1998","66 und älter","weiblich","","","",""
"Keine Schule besucht","1998","16-34 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1998","16-34 Jahre alt","weiblich","","","",""
"Keine Schule besucht","1998","35-65 Jahre alt","maennlich","","","",""
"Keine Schule besucht","1998","35-65 Jahre alt","weiblich","41","0.0053397785491887","0.00298386506533152","0.00769569203304588"
"Keine Schule besucht","1998","66 und älter","maennlich","","","",""
"Keine Schule besucht","1998","66 und älter","weiblich","","","",""
"Hauptschulabschluss","1999","16-34 Jahre alt","maennlich","682","0.288401350420817","0.269176238989069","0.307626461852566"
"Hauptschulabschluss","1999","16-34 Jahre alt","weiblich","473","0.212680840739367","0.195511235417662","0.229850446061071"
"Hauptschulabschluss","1999","35-65 Jahre alt","maennlich","1497","0.469301661244752","0.45292420506073","0.485679117428774"
"Hauptschulabschluss","1999","35-65 Jahre alt","weiblich","1565","0.489979671600543","0.4737465784857","0.506212764715386"
"Hauptschulabschluss","1999","66 und älter","maennlich","508","0.696824843912556","0.663930132751519","0.729719555073593"
"Hauptschulabschluss","1999","66 und älter","weiblich","804","0.730802696860747","0.704226573854418","0.757378819867075"
"Realschulabschluss","1999","16-34 Jahre alt","maennlich","684","0.322097535989033","0.302267204648583","0.341927867329482"
"Realschulabschluss","1999","16-34 Jahre alt","weiblich","913","0.402691448073242","0.382113300015901","0.423269596130584"
