"plj0046","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2004","66 und älter","AkademikerInnen","214","0.377676498510674","0.339698768215977","0.41565422880537"
"Grosse Sorgen","2004","66 und älter","Hauptschulabschluss","921","0.370113271634769","0.351044863306459","0.38918167996308"
"Grosse Sorgen","2004","66 und älter","Realschulabschluss","161","0.365160014268732","0.320475771160836","0.409844257376628"
"Einige Sorgen","2004","16-34 Jahre alt","(Fach-)Abitur","551","0.419573865409097","0.392128754698356","0.447018976119838"
"Einige Sorgen","2004","16-34 Jahre alt","(noch) kein Abschluss","284","0.40272672189001","0.365809840171511","0.439643603608508"
"Einige Sorgen","2004","16-34 Jahre alt","AkademikerInnen","234","0.361012542103926","0.320540346022057","0.401484738185794"
"Einige Sorgen","2004","16-34 Jahre alt","Hauptschulabschluss","491","0.464092914281809","0.434963878148201","0.493221950415417"
"Einige Sorgen","2004","16-34 Jahre alt","Realschulabschluss","748","0.449487896143022","0.426081163840834","0.472894628445209"
"Einige Sorgen","2004","35-65 Jahre alt","(Fach-)Abitur","469","0.469537724139595","0.438620994391449","0.500454453887741"
"Einige Sorgen","2004","35-65 Jahre alt","(noch) kein Abschluss","62","0.381746539365459","0.304259253403738","0.459233825327181"
"Einige Sorgen","2004","35-65 Jahre alt","AkademikerInnen","1442","0.439280344253376","0.421887985121001","0.45667270338575"
"Einige Sorgen","2004","35-65 Jahre alt","Hauptschulabschluss","2079","0.437950833808886","0.423373841715269","0.452527825902503"
"Einige Sorgen","2004","35-65 Jahre alt","Realschulabschluss","1542","0.438645008235301","0.422036151512642","0.45525386495796"
"Einige Sorgen","2004","66 und älter","(Fach-)Abitur","79","0.429497645954949","0.352797319220381","0.506197972689517"
"Einige Sorgen","2004","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2004","66 und älter","AkademikerInnen","274","0.429519140560199","0.390742272919801","0.468296008200598"
"Einige Sorgen","2004","66 und älter","Hauptschulabschluss","1140","0.471762446968236","0.452047654713553","0.49147723922292"
"Einige Sorgen","2004","66 und älter","Realschulabschluss","220","0.501083650004542","0.454680266744975","0.547487033264109"
"Keine Sorgen","2004","16-34 Jahre alt","(Fach-)Abitur","461","0.402634806031989","0.375359922306293","0.429909689757685"
"Keine Sorgen","2004","16-34 Jahre alt","(noch) kein Abschluss","257","0.360182022648404","0.324047486873269","0.396316558423539"
"Keine Sorgen","2004","16-34 Jahre alt","AkademikerInnen","225","0.424072856124526","0.38242875715894","0.465716955090111"
"Keine Sorgen","2004","16-34 Jahre alt","Hauptschulabschluss","243","0.208468383827891","0.184741913845883","0.232194853809899"
"Keine Sorgen","2004","16-34 Jahre alt","Realschulabschluss","386","0.209087901847932","0.189952970291897","0.228222833403967"
"Keine Sorgen","2004","35-65 Jahre alt","(Fach-)Abitur","304","0.290482103655962","0.262358406030484","0.31860580128144"
"Keine Sorgen","2004","35-65 Jahre alt","(noch) kein Abschluss","43","0.222408109149386","0.156077988423325","0.288738229875447"
"Keine Sorgen","2004","35-65 Jahre alt","AkademikerInnen","1105","0.359845849994936","0.343026265974059","0.376665434015812"
"Keine Sorgen","2004","35-65 Jahre alt","Hauptschulabschluss","721","0.170736767833982","0.15968128235709","0.181792253310874"
"Keine Sorgen","2004","35-65 Jahre alt","Realschulabschluss","606","0.170485807601434","0.157898861441913","0.183072753760954"
"Keine Sorgen","2004","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2004","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2004","66 und älter","AkademikerInnen","138","0.192804360929127","0.161900783674665","0.223707938183589"
"Keine Sorgen","2004","66 und älter","Hauptschulabschluss","402","0.158124281396994","0.143715104953811","0.172533457840177"
"Keine Sorgen","2004","66 und älter","Realschulabschluss","65","0.133756335726725","0.1021657354303","0.16534693602315"
"Grosse Sorgen","2005","16-34 Jahre alt","(Fach-)Abitur","250","0.195236371957667","0.172416095190672","0.218056648724662"
"Grosse Sorgen","2005","16-34 Jahre alt","(noch) kein Abschluss","142","0.254305493946908","0.221813086638956","0.286797901254861"
"Grosse Sorgen","2005","16-34 Jahre alt","AkademikerInnen","82","0.153239181116984","0.122308141463007","0.184170220770961"
"Grosse Sorgen","2005","16-34 Jahre alt","Hauptschulabschluss","442","0.43038093237948","0.400010289133537","0.460751575625422"
"Grosse Sorgen","2005","16-34 Jahre alt","Realschulabschluss","631","0.39157771470562","0.367578463995132","0.415576965416107"
"Grosse Sorgen","2005","35-65 Jahre alt","(Fach-)Abitur","278","0.300367662193851","0.271710521444706","0.329024802942996"
"Grosse Sorgen","2005","35-65 Jahre alt","(noch) kein Abschluss","53","0.396632746766181","0.316171071519194","0.477094422013167"
"Grosse Sorgen","2005","35-65 Jahre alt","AkademikerInnen","686","0.22196505433037","0.207014475838232","0.236915632822508"
"Grosse Sorgen","2005","35-65 Jahre alt","Hauptschulabschluss","1899","0.482847425390718","0.467538612172826","0.498156238608611"
"Grosse Sorgen","2005","35-65 Jahre alt","Realschulabschluss","1476","0.466482816242459","0.449564120172877","0.483401512312042"
"Grosse Sorgen","2005","66 und älter","(Fach-)Abitur","65","0.402448514574133","0.327623131579695","0.477273897568571"
"Grosse Sorgen","2005","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2005","66 und älter","AkademikerInnen","236","0.349182028353721","0.312949972382075","0.385414084325367"
"Grosse Sorgen","2005","66 und älter","Hauptschulabschluss","1102","0.456573192749519","0.436796846374639","0.476349539124398"
"Grosse Sorgen","2005","66 und älter","Realschulabschluss","210","0.474456342122128","0.427798539597047","0.521114144647209"
"Einige Sorgen","2005","16-34 Jahre alt","(Fach-)Abitur","521","0.422547944468229","0.394109729319648","0.45098615961681"
"Einige Sorgen","2005","16-34 Jahre alt","(noch) kein Abschluss","311","0.428282886136706","0.391361372056158","0.465204400217254"
"Einige Sorgen","2005","16-34 Jahre alt","AkademikerInnen","238","0.43439983349264","0.39183716791582","0.47696249906946"
"Einige Sorgen","2005","16-34 Jahre alt","Hauptschulabschluss","395","0.395734653852035","0.365739499194243","0.425729808509828"
"Einige Sorgen","2005","16-34 Jahre alt","Realschulabschluss","673","0.424100601007933","0.399801293390369","0.448399908625496"
"Einige Sorgen","2005","35-65 Jahre alt","(Fach-)Abitur","468","0.480263926618806","0.449031714450973","0.511496138786638"
"Einige Sorgen","2005","35-65 Jahre alt","(noch) kein Abschluss","58","0.397134543633767","0.316655473271052","0.477613613996482"
"Einige Sorgen","2005","35-65 Jahre alt","AkademikerInnen","1394","0.482265886578435","0.464289069268311","0.500242703888558"
"Einige Sorgen","2005","35-65 Jahre alt","Hauptschulabschluss","1700","0.395805232705834","0.380823692495172","0.410786772916496"
"Einige Sorgen","2005","35-65 Jahre alt","Realschulabschluss","1432","0.410840228681224","0.394155164513177","0.42752529284927"
"Einige Sorgen","2005","66 und älter","(Fach-)Abitur","74","0.427427078694001","0.351943490318695","0.502910667069307"
"Einige Sorgen","2005","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2005","66 und älter","AkademikerInnen","310","0.465465999179863","0.427554678195437","0.503377320164289"
"Einige Sorgen","2005","66 und älter","Hauptschulabschluss","1026","0.411047523757737","0.391512836145964","0.43058221136951"
"Einige Sorgen","2005","66 und älter","Realschulabschluss","186","0.427313776615343","0.381091262043868","0.473536291186819"
"Keine Sorgen","2005","16-34 Jahre alt","(Fach-)Abitur","388","0.382215683574104","0.354240105829923","0.410191261318285"
"Keine Sorgen","2005","16-34 Jahre alt","(noch) kein Abschluss","237","0.317411619916386","0.282680850725321","0.352142389107451"
"Keine Sorgen","2005","16-34 Jahre alt","AkademikerInnen","201","0.412360985390376","0.370091853876328","0.454630116904424"
"Keine Sorgen","2005","16-34 Jahre alt","Hauptschulabschluss","184","0.173884413768485","0.150636394562334","0.197132432974636"
"Keine Sorgen","2005","16-34 Jahre alt","Realschulabschluss","285","0.184321684286448","0.165256815699839","0.203386552873057"
"Keine Sorgen","2005","35-65 Jahre alt","(Fach-)Abitur","237","0.219368411187343","0.19349930415638","0.245237518218305"
"Keine Sorgen","2005","35-65 Jahre alt","(noch) kein Abschluss","31","0.206232709600053","0.139685585462769","0.272779833737336"
"Keine Sorgen","2005","35-65 Jahre alt","AkademikerInnen","888","0.295769059091196","0.279349932030705","0.312188186151686"
"Keine Sorgen","2005","35-65 Jahre alt","Hauptschulabschluss","494","0.121347341903448","0.11134386517625","0.131350818630646"
"Keine Sorgen","2005","35-65 Jahre alt","Realschulabschluss","432","0.122676955076317","0.111551030276213","0.133802879876421"
"Keine Sorgen","2005","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2005","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2005","66 und älter","AkademikerInnen","119","0.185351972466416","0.155818067060589","0.214885877872243"
"Keine Sorgen","2005","66 und älter","Hauptschulabschluss","309","0.132379283492745","0.118923924290025","0.145834642695464"
"Keine Sorgen","2005","66 und älter","Realschulabschluss","44","0.0982298812625289","0.0704204899959733","0.126039272529085"
"Grosse Sorgen","2006","16-34 Jahre alt","(Fach-)Abitur","214","0.166336710519542","0.145179227379436","0.187494193659647"
"Grosse Sorgen","2006","16-34 Jahre alt","(noch) kein Abschluss","87","0.226819703433063","0.187191879649388","0.266447527216737"
"Grosse Sorgen","2006","16-34 Jahre alt","AkademikerInnen","84","0.165463836527486","0.135037833407698","0.195889839647274"
"Grosse Sorgen","2006","16-34 Jahre alt","Hauptschulabschluss","390","0.405052951689129","0.374442856757625","0.435663046620632"
"Grosse Sorgen","2006","16-34 Jahre alt","Realschulabschluss","547","0.350800782527362","0.327127095051026","0.374474470003698"
"Grosse Sorgen","2006","35-65 Jahre alt","(Fach-)Abitur","273","0.258128329246405","0.231932453172611","0.284324205320199"
"Grosse Sorgen","2006","35-65 Jahre alt","(noch) kein Abschluss","36","0.294404589581442","0.217235059881207","0.371574119281677"
"Grosse Sorgen","2006","35-65 Jahre alt","AkademikerInnen","652","0.199440412507234","0.185585108059067","0.213295716955401"
"Grosse Sorgen","2006","35-65 Jahre alt","Hauptschulabschluss","1760","0.424215643876801","0.409369299287366","0.439061988466235"
"Grosse Sorgen","2006","35-65 Jahre alt","Realschulabschluss","1468","0.42794612151433","0.411846062556762","0.444046180471898"
"Grosse Sorgen","2006","66 und älter","(Fach-)Abitur","68","0.390156667394649","0.320614880556262","0.459698454233037"
"Grosse Sorgen","2006","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2006","66 und älter","AkademikerInnen","232","0.31971338657953","0.28745692750837","0.35196984565069"
"Grosse Sorgen","2006","66 und älter","Hauptschulabschluss","1046","0.369009710167435","0.351177980967329","0.38684143936754"
"Grosse Sorgen","2006","66 und älter","Realschulabschluss","205","0.371979248612186","0.33102324680384","0.412935250420533"
"Einige Sorgen","2006","16-34 Jahre alt","(Fach-)Abitur","561","0.46326003029952","0.434928567749202","0.491591492849839"
"Einige Sorgen","2006","16-34 Jahre alt","(noch) kein Abschluss","189","0.449394467897891","0.402323449864209","0.496465485931572"
"Einige Sorgen","2006","16-34 Jahre alt","AkademikerInnen","242","0.393745419947782","0.353741177205242","0.433749662690323"
"Einige Sorgen","2006","16-34 Jahre alt","Hauptschulabschluss","384","0.388683942811795","0.358289035721178","0.419078849902412"
"Einige Sorgen","2006","16-34 Jahre alt","Realschulabschluss","718","0.454836213913196","0.430133898833469","0.479538528992924"
"Einige Sorgen","2006","35-65 Jahre alt","(Fach-)Abitur","517","0.485758118429716","0.455839298890839","0.515676937968592"
"Einige Sorgen","2006","35-65 Jahre alt","(noch) kein Abschluss","56","0.473180834468493","0.388645154985638","0.557716513951348"
"Einige Sorgen","2006","35-65 Jahre alt","AkademikerInnen","1466","0.442058240596615","0.424837697698068","0.459278783495162"
"Einige Sorgen","2006","35-65 Jahre alt","Hauptschulabschluss","1868","0.428633988120894","0.41376789771074","0.443500078531048"
"Einige Sorgen","2006","35-65 Jahre alt","Realschulabschluss","1543","0.403698187617543","0.387732930530807","0.419663444704279"
"Einige Sorgen","2006","66 und älter","(Fach-)Abitur","87","0.458490762731807","0.387453630807601","0.529527894656013"
"Einige Sorgen","2006","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2006","66 und älter","AkademikerInnen","381","0.458682906908715","0.424218368445136","0.493147445372294"
"Einige Sorgen","2006","66 und älter","Hauptschulabschluss","1332","0.47080054781846","0.452355006808303","0.489246088828617"
"Einige Sorgen","2006","66 und älter","Realschulabschluss","249","0.458983250393374","0.416757733554221","0.501208767232526"
"Keine Sorgen","2006","16-34 Jahre alt","(Fach-)Abitur","415","0.370403259180938","0.342965840804369","0.397840677557507"
"Keine Sorgen","2006","16-34 Jahre alt","(noch) kein Abschluss","153","0.323785828669047","0.279507573642506","0.368064083695587"
"Keine Sorgen","2006","16-34 Jahre alt","AkademikerInnen","247","0.440790743524731","0.400139466908095","0.481442020141368"
"Keine Sorgen","2006","16-34 Jahre alt","Hauptschulabschluss","214","0.206263105499077","0.18103302253211","0.231493188466043"
"Keine Sorgen","2006","16-34 Jahre alt","Realschulabschluss","296","0.194363003559442","0.174732875119692","0.213993131999191"
"Keine Sorgen","2006","35-65 Jahre alt","(Fach-)Abitur","282","0.256113552323879","0.229984701966654","0.282242402681105"
"Keine Sorgen","2006","35-65 Jahre alt","(noch) kein Abschluss","42","0.232414575950065","0.160900631606652","0.303928520293477"
"Keine Sorgen","2006","35-65 Jahre alt","AkademikerInnen","1077","0.358501346896151","0.341872737571883","0.375129956220419"
"Keine Sorgen","2006","35-65 Jahre alt","Hauptschulabschluss","629","0.147150368002305","0.136508614980931","0.15779212102368"
"Keine Sorgen","2006","35-65 Jahre alt","Realschulabschluss","617","0.168355690868127","0.156179900492118","0.180531481244136"
"Keine Sorgen","2006","66 und älter","(Fach-)Abitur","34","0.151352569873543","0.100257883368521","0.202447256378566"
"Keine Sorgen","2006","66 und älter","(noch) kein Abschluss","31","0.389087382309125","0.282251726879745","0.495923037738504"
"Keine Sorgen","2006","66 und älter","AkademikerInnen","190","0.221603706511755","0.192877438500718","0.250329974522791"
"Keine Sorgen","2006","66 und älter","Hauptschulabschluss","435","0.160189742014105","0.146635627096404","0.173743856931806"
"Keine Sorgen","2006","66 und älter","Realschulabschluss","81","0.16903750099444","0.137279479072787","0.200795522916093"
"Grosse Sorgen","2007","16-34 Jahre alt","(Fach-)Abitur","199","0.17454837319928","0.152523724729948","0.196573021668613"
"Grosse Sorgen","2007","16-34 Jahre alt","(noch) kein Abschluss","76","0.183540442165256","0.144202662215732","0.222878222114779"
"Grosse Sorgen","2007","16-34 Jahre alt","AkademikerInnen","76","0.127946793363392","0.100106633802022","0.155786952924762"
"Grosse Sorgen","2007","16-34 Jahre alt","Hauptschulabschluss","310","0.361608101720317","0.329019358464491","0.394196844976143"
"Grosse Sorgen","2007","16-34 Jahre alt","Realschulabschluss","480","0.351939000615526","0.326760161037194","0.377117840193857"
"Grosse Sorgen","2007","35-65 Jahre alt","(Fach-)Abitur","196","0.182366298981312","0.158772814395314","0.20595978356731"
"Grosse Sorgen","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2007","35-65 Jahre alt","AkademikerInnen","559","0.181737917196207","0.167959288915612","0.195516545476802"
"Grosse Sorgen","2007","35-65 Jahre alt","Hauptschulabschluss","1391","0.383881934456547","0.368330935136159","0.399432933776934"
"Grosse Sorgen","2007","35-65 Jahre alt","Realschulabschluss","1212","0.374571042050444","0.358424899222847","0.390717184878042"
"Grosse Sorgen","2007","66 und älter","(Fach-)Abitur","48","0.238134640089914","0.17850386472793","0.297765415451897"
"Grosse Sorgen","2007","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2007","66 und älter","AkademikerInnen","219","0.280650245944234","0.24984037876722","0.311460113121248"
"Grosse Sorgen","2007","66 und älter","Hauptschulabschluss","885","0.336115158198098","0.318323591758059","0.353906724638138"
"Grosse Sorgen","2007","66 und älter","Realschulabschluss","183","0.317943387629346","0.27906059921733","0.356826176041361"
"Einige Sorgen","2007","16-34 Jahre alt","(Fach-)Abitur","511","0.451253139283938","0.422379507663767","0.48012677090411"
"Einige Sorgen","2007","16-34 Jahre alt","(noch) kein Abschluss","149","0.433667847423157","0.383307253581872","0.484028441264443"
"Einige Sorgen","2007","16-34 Jahre alt","AkademikerInnen","215","0.393021063603509","0.352313018332462","0.433729108874556"
"Einige Sorgen","2007","16-34 Jahre alt","Hauptschulabschluss","347","0.417151408344078","0.383706532655654","0.450596284032503"
"Einige Sorgen","2007","16-34 Jahre alt","Realschulabschluss","580","0.415588754163463","0.389605996350188","0.441571511976739"
"Einige Sorgen","2007","35-65 Jahre alt","(Fach-)Abitur","494","0.47289165495666","0.442386644747698","0.503396665165622"
"Einige Sorgen","2007","35-65 Jahre alt","(noch) kein Abschluss","56","0.578052689909403","0.487394198097405","0.668711181721401"
"Einige Sorgen","2007","35-65 Jahre alt","AkademikerInnen","1267","0.41302013697474","0.395427367514921","0.43061290643456"
"Einige Sorgen","2007","35-65 Jahre alt","Hauptschulabschluss","1684","0.430763024240172","0.414928928976346","0.446597119503998"
"Einige Sorgen","2007","35-65 Jahre alt","Realschulabschluss","1591","0.448038709667728","0.431449535108614","0.464627884226841"
"Einige Sorgen","2007","66 und älter","(Fach-)Abitur","108","0.573662337836263","0.504427437038229","0.642897238634296"
"Einige Sorgen","2007","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2007","66 und älter","AkademikerInnen","353","0.449753217372483","0.415641549220827","0.483864885524138"
"Einige Sorgen","2007","66 und älter","Hauptschulabschluss","1324","0.469645882135658","0.450848732744166","0.488443031527151"
"Einige Sorgen","2007","66 und älter","Realschulabschluss","263","0.471381245107338","0.429701051760024","0.513061438454652"
"Keine Sorgen","2007","16-34 Jahre alt","(Fach-)Abitur","431","0.374198487516781","0.346119943321286","0.402277031712276"
"Keine Sorgen","2007","16-34 Jahre alt","(noch) kein Abschluss","147","0.382791710411587","0.333397760341223","0.432185660481951"
"Keine Sorgen","2007","16-34 Jahre alt","AkademikerInnen","262","0.479032143033099","0.437395729097779","0.520668556968419"
"Keine Sorgen","2007","16-34 Jahre alt","Hauptschulabschluss","178","0.221240489935605","0.193086571981512","0.249394407889698"
"Keine Sorgen","2007","16-34 Jahre alt","Realschulabschluss","322","0.232472245221011","0.210201914367574","0.254742576074448"
"Keine Sorgen","2007","35-65 Jahre alt","(Fach-)Abitur","339","0.344742046062028","0.315702241999472","0.373781850124583"
"Keine Sorgen","2007","35-65 Jahre alt","(noch) kein Abschluss","33","0.209213145743315","0.13454766413559","0.283878627351039"
"Keine Sorgen","2007","35-65 Jahre alt","AkademikerInnen","1183","0.405241945829053","0.387700541501077","0.422783350157028"
"Keine Sorgen","2007","35-65 Jahre alt","Hauptschulabschluss","682","0.185355041303281","0.172929541068799","0.197780541537764"
"Keine Sorgen","2007","35-65 Jahre alt","Realschulabschluss","649","0.177390248281828","0.164647165772997","0.190133330790659"
"Keine Sorgen","2007","66 und älter","(Fach-)Abitur","40","0.188203022073824","0.133481638835035","0.242924405312613"
"Keine Sorgen","2007","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2007","66 und älter","AkademikerInnen","245","0.269596536683283","0.239168381038889","0.300024692327678"
"Keine Sorgen","2007","66 und älter","Hauptschulabschluss","499","0.194238959666243","0.179338657862073","0.209139261470414"
"Keine Sorgen","2007","66 und älter","Realschulabschluss","105","0.210675367263316","0.176626160434866","0.244724574091766"
"Grosse Sorgen","2008","16-34 Jahre alt","(Fach-)Abitur","140","0.113498145586031","0.093955109143939","0.133041182028122"
"Grosse Sorgen","2008","16-34 Jahre alt","(noch) kein Abschluss","83","0.227248035790308","0.185551271356865","0.268944800223752"
"Grosse Sorgen","2008","16-34 Jahre alt","AkademikerInnen","53","0.0996766846191796","0.0741968343723642","0.125156534865995"
"Grosse Sorgen","2008","16-34 Jahre alt","Hauptschulabschluss","240","0.337715306938377","0.30326631329082","0.372164300585934"
"Grosse Sorgen","2008","16-34 Jahre alt","Realschulabschluss","336","0.275836303986219","0.251265498003516","0.300407109968921"
"Grosse Sorgen","2008","35-65 Jahre alt","(Fach-)Abitur","169","0.161011663369773","0.138093687978768","0.183929638760778"
"Grosse Sorgen","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2008","35-65 Jahre alt","AkademikerInnen","398","0.132667083574178","0.120075620049288","0.145258547099068"
"Grosse Sorgen","2008","35-65 Jahre alt","Hauptschulabschluss","1129","0.347949861039456","0.332044178597206","0.363855543481705"
"Grosse Sorgen","2008","35-65 Jahre alt","Realschulabschluss","1006","0.312957159900066","0.297110033964142","0.32880428583599"
"Grosse Sorgen","2008","66 und älter","(Fach-)Abitur","52","0.277788509737969","0.213245150860461","0.342331868615478"
"Grosse Sorgen","2008","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2008","66 und älter","AkademikerInnen","195","0.237617050165668","0.209399600287221","0.265834500044115"
"Grosse Sorgen","2008","66 und älter","Hauptschulabschluss","823","0.310649249868154","0.292993601255736","0.328304898480572"
"Grosse Sorgen","2008","66 und älter","Realschulabschluss","162","0.295691471163597","0.257827002726145","0.333555939601048"
"Einige Sorgen","2008","16-34 Jahre alt","(Fach-)Abitur","440","0.443139380763063","0.412533755176753","0.473745006349372"
"Einige Sorgen","2008","16-34 Jahre alt","(noch) kein Abschluss","143","0.351761329781453","0.304247094606732","0.399275564956173"
"Einige Sorgen","2008","16-34 Jahre alt","AkademikerInnen","206","0.407217925119148","0.365428941822308","0.449006908415989"
"Einige Sorgen","2008","16-34 Jahre alt","Hauptschulabschluss","284","0.398196795554693","0.362538963409196","0.43385462770019"
"Einige Sorgen","2008","16-34 Jahre alt","Realschulabschluss","587","0.454519196103018","0.42714501307961","0.481893379126427"
"Einige Sorgen","2008","35-65 Jahre alt","(Fach-)Abitur","423","0.406337187181852","0.37571171266805","0.436962661695653"
"Einige Sorgen","2008","35-65 Jahre alt","(noch) kein Abschluss","42","0.423656663116543","0.326807527282024","0.520505798951061"
"Einige Sorgen","2008","35-65 Jahre alt","AkademikerInnen","1142","0.395324800474072","0.377176338960284","0.41347326198786"
"Einige Sorgen","2008","35-65 Jahre alt","Hauptschulabschluss","1592","0.448080376810024","0.431474211455728","0.464686542164321"
"Einige Sorgen","2008","35-65 Jahre alt","Realschulabschluss","1550","0.480640141554168","0.46356515526544","0.497715127842895"
"Einige Sorgen","2008","66 und älter","(Fach-)Abitur","77","0.396312381441267","0.325828926921087","0.466795835961447"
"Einige Sorgen","2008","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2008","66 und älter","AkademikerInnen","402","0.451737706137427","0.418744103834371","0.484731308440484"
"Einige Sorgen","2008","66 und älter","Hauptschulabschluss","1290","0.494564750246424","0.475489390422378","0.513640110070469"
"Einige Sorgen","2008","66 und älter","Realschulabschluss","274","0.477943189131683","0.436497629030003","0.519388749233363"
"Keine Sorgen","2008","16-34 Jahre alt","(Fach-)Abitur","432","0.443362473650907","0.412755277890662","0.473969669411151"
"Keine Sorgen","2008","16-34 Jahre alt","(noch) kein Abschluss","162","0.420990634428239","0.371864653000036","0.470116615856441"
"Keine Sorgen","2008","16-34 Jahre alt","AkademikerInnen","272","0.493105390261672","0.450581837489024","0.53562894303432"
"Keine Sorgen","2008","16-34 Jahre alt","Hauptschulabschluss","200","0.26408789750693","0.23197599548603","0.29619979952783"
"Keine Sorgen","2008","16-34 Jahre alt","Realschulabschluss","348","0.269644499910763","0.245247397405237","0.29404160241629"
"Keine Sorgen","2008","35-65 Jahre alt","(Fach-)Abitur","396","0.432651149448375","0.401757896573696","0.463544402323054"
"Keine Sorgen","2008","35-65 Jahre alt","(noch) kein Abschluss","37","0.32275892168336","0.231124453179395","0.414393390187326"
"Keine Sorgen","2008","35-65 Jahre alt","AkademikerInnen","1248","0.47200811595175","0.453477491147408","0.490538740756092"
"Keine Sorgen","2008","35-65 Jahre alt","Hauptschulabschluss","724","0.20396976215052","0.190514221421223","0.217425302879817"
"Keine Sorgen","2008","35-65 Jahre alt","Realschulabschluss","733","0.206402698545766","0.192571050453803","0.22023434663773"
"Keine Sorgen","2008","66 und älter","(Fach-)Abitur","56","0.325899108820764","0.258358298947355","0.393439918694172"
"Keine Sorgen","2008","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2008","66 und älter","AkademikerInnen","277","0.310645243696905","0.279965896301222","0.341324591092588"
"Keine Sorgen","2008","66 und älter","Hauptschulabschluss","526","0.194785999885422","0.179676053474446","0.209895946296399"
"Keine Sorgen","2008","66 und älter","Realschulabschluss","122","0.22636533970472","0.191643405014619","0.261087274394821"
"Grosse Sorgen","2009","16-34 Jahre alt","(Fach-)Abitur","106","0.119152890232379","0.0983761595457715","0.139929620918986"
"Grosse Sorgen","2009","16-34 Jahre alt","(noch) kein Abschluss","49","0.145386430421475","0.107583829054863","0.183189031788086"
"Grosse Sorgen","2009","16-34 Jahre alt","AkademikerInnen","44","0.0694485195596835","0.0479872501328721","0.0909097889864948"
"Grosse Sorgen","2009","16-34 Jahre alt","Hauptschulabschluss","182","0.310372033163263","0.274187998364223","0.346556067962303"
"Grosse Sorgen","2009","16-34 Jahre alt","Realschulabschluss","291","0.233776803579532","0.208968015737899","0.258585591421166"
"Grosse Sorgen","2009","35-65 Jahre alt","(Fach-)Abitur","131","0.143643720179155","0.120930907469033","0.166356532889277"
"Grosse Sorgen","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2009","35-65 Jahre alt","AkademikerInnen","259","0.0883931609780941","0.0774965688480811","0.0992897531081071"
"Grosse Sorgen","2009","35-65 Jahre alt","Hauptschulabschluss","907","0.309777226918442","0.293460242725979","0.326094211110904"
"Grosse Sorgen","2009","35-65 Jahre alt","Realschulabschluss","797","0.277671857181755","0.261964782837132","0.293378931526379"
"Grosse Sorgen","2009","66 und älter","(Fach-)Abitur","30","0.221170596456934","0.158223642426629","0.284117550487239"
"Grosse Sorgen","2009","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2009","66 und älter","AkademikerInnen","147","0.172221130508864","0.147345342816562","0.197096918201166"
"Grosse Sorgen","2009","66 und älter","Hauptschulabschluss","662","0.26455405402415","0.247246113038512","0.281861995009788"
"Grosse Sorgen","2009","66 und älter","Realschulabschluss","120","0.209608691613525","0.175986995766445","0.243230387460604"
"Einige Sorgen","2009","16-34 Jahre alt","(Fach-)Abitur","340","0.359671655099269","0.328894453944809","0.390448856253729"
"Einige Sorgen","2009","16-34 Jahre alt","(noch) kein Abschluss","121","0.360127392529253","0.308646069992372","0.411608715066135"
"Einige Sorgen","2009","16-34 Jahre alt","AkademikerInnen","168","0.280858418466411","0.242917780270642","0.31879905666218"
"Einige Sorgen","2009","16-34 Jahre alt","Hauptschulabschluss","253","0.404860090373328","0.366469013847495","0.44325116689916"
"Einige Sorgen","2009","16-34 Jahre alt","Realschulabschluss","483","0.459914601566267","0.430700199215329","0.489129003917205"
"Einige Sorgen","2009","35-65 Jahre alt","(Fach-)Abitur","368","0.403921645443142","0.372145545454909","0.435697745431374"
"Einige Sorgen","2009","35-65 Jahre alt","(noch) kein Abschluss","39","0.421521088756503","0.320617271410109","0.522424906102897"
"Einige Sorgen","2009","35-65 Jahre alt","AkademikerInnen","946","0.371212084249322","0.352666491376864","0.38975767712178"
"Einige Sorgen","2009","35-65 Jahre alt","Hauptschulabschluss","1432","0.446481338501533","0.428938967311706","0.46402370969136"
"Einige Sorgen","2009","35-65 Jahre alt","Realschulabschluss","1461","0.474794485737399","0.457280718613117","0.492308252861682"
