"plj0046","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2005","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2005","16-34 Jahre alt","Niedersachsen","112","0.265208961890537","0.224602402998957","0.305815520782118"
"Grosse Sorgen","2005","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2005","16-34 Jahre alt","Nordrhein-Westfalen","368","0.316924342800661","0.289058924994471","0.344789760606851"
"Grosse Sorgen","2005","16-34 Jahre alt","Hessen","95","0.297780080480732","0.248591595881338","0.346968565080127"
"Grosse Sorgen","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","59","0.262456605254532","0.203371116570753","0.321542093938311"
"Grosse Sorgen","2005","16-34 Jahre alt","Baden-Wuerttemberg","220","0.322898972116422","0.288721202842145","0.357076741390699"
"Grosse Sorgen","2005","16-34 Jahre alt","Bayern","236","0.325160648639138","0.291455571249516","0.358865726028761"
"Grosse Sorgen","2005","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2005","16-34 Jahre alt","Berlin","45","0.186474303042194","0.133415426215135","0.239533179869253"
"Grosse Sorgen","2005","16-34 Jahre alt","Brandenburg","82","0.434089996007073","0.370312469362264","0.497867522651883"
"Grosse Sorgen","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","33","0.355464742203396","0.272543707793187","0.438385776613604"
"Grosse Sorgen","2005","16-34 Jahre alt","Sachsen","136","0.338823536542762","0.292381942127679","0.385265130957844"
"Grosse Sorgen","2005","16-34 Jahre alt","Sachsen-Anhalt","80","0.42578052910071","0.362291017461352","0.489270040740069"
"Grosse Sorgen","2005","16-34 Jahre alt","Thueringen","99","0.420265273664547","0.359681766413793","0.480848780915301"
"Grosse Sorgen","2005","35-65 Jahre alt","Schleswig-Holstein","85","0.288786305568709","0.242794333938936","0.334778277198483"
"Grosse Sorgen","2005","35-65 Jahre alt","Hamburg","46","0.33595647034175","0.263668514063665","0.408244426619835"
"Grosse Sorgen","2005","35-65 Jahre alt","Niedersachsen","368","0.413775752225997","0.382765834788398","0.444785669663595"
"Grosse Sorgen","2005","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2005","35-65 Jahre alt","Nordrhein-Westfalen","937","0.396306505378499","0.376926452620669","0.41568655813633"
"Grosse Sorgen","2005","35-65 Jahre alt","Hessen","298","0.407839771252241","0.373828308374903","0.441851234129579"
"Grosse Sorgen","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","192","0.354560769547051","0.314581047880167","0.394540491213934"
"Grosse Sorgen","2005","35-65 Jahre alt","Baden-Wuerttemberg","489","0.362001429451213","0.336943683278096","0.38705917562433"
"Grosse Sorgen","2005","35-65 Jahre alt","Bayern","643","0.470100483130325","0.446098043539829","0.494102922720821"
"Grosse Sorgen","2005","35-65 Jahre alt","Saarland","57","0.423840480690412","0.342846515721793","0.50483444565903"
"Grosse Sorgen","2005","35-65 Jahre alt","Berlin","170","0.395910940147868","0.349687411074693","0.442134469221043"
"Grosse Sorgen","2005","35-65 Jahre alt","Brandenburg","174","0.394430656180535","0.35034022322817","0.438521089132899"
"Grosse Sorgen","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","104","0.45928514078284","0.400278871172736","0.518291410392945"
"Grosse Sorgen","2005","35-65 Jahre alt","Sachsen","380","0.484187508245465","0.450411928580405","0.517963087910525"
"Grosse Sorgen","2005","35-65 Jahre alt","Sachsen-Anhalt","205","0.48081256352925","0.436115657352314","0.525509469706185"
"Grosse Sorgen","2005","35-65 Jahre alt","Thueringen","230","0.497488571617065","0.45204356819994","0.54293357503419"
"Grosse Sorgen","2005","66 und älter","Schleswig-Holstein","30","0.236171015639294","0.16230280205555","0.310039229223039"
"Grosse Sorgen","2005","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2005","66 und älter","Niedersachsen","151","0.444384844817789","0.393268305945276","0.495501383690302"
"Grosse Sorgen","2005","66 und älter","Bremen","","","",""
"Grosse Sorgen","2005","66 und älter","Nordrhein-Westfalen","382","0.455411840047979","0.42128408700883","0.489539593087127"
"Grosse Sorgen","2005","66 und älter","Hessen","85","0.370996812579398","0.307451559148508","0.434542066010288"
"Grosse Sorgen","2005","66 und älter","Rheinland-Pfalz,Saarland","75","0.388323353328721","0.320946958842108","0.455699747815335"
"Grosse Sorgen","2005","66 und älter","Baden-Wuerttemberg","160","0.403945610235631","0.355308909811685","0.452582310659578"
"Grosse Sorgen","2005","66 und älter","Bayern","235","0.523312134887939","0.479089206059559","0.567535063716318"
"Grosse Sorgen","2005","66 und älter","Saarland","33","0.360446917117774","0.243725549167516","0.477168285068032"
"Grosse Sorgen","2005","66 und älter","Berlin","54","0.465321723513266","0.374940525453503","0.555702921573029"
"Grosse Sorgen","2005","66 und älter","Brandenburg","81","0.450058738030196","0.377978651694763","0.522138824365628"
"Grosse Sorgen","2005","66 und älter","Mecklenburg-Vorpommern","39","0.364560762242943","0.269751128290987","0.4593703961949"
"Grosse Sorgen","2005","66 und älter","Sachsen","111","0.372237482546603","0.316016728937294","0.428458236155913"
"Grosse Sorgen","2005","66 und älter","Sachsen-Anhalt","72","0.44630117094653","0.372859496040746","0.519742845852314"
"Grosse Sorgen","2005","66 und älter","Thueringen","86","0.546101696434424","0.470816516490855","0.621386876377992"
"Einige Sorgen","2005","16-34 Jahre alt","Schleswig-Holstein","42","0.243281263107879","0.173920957437059","0.312641568778699"
"Einige Sorgen","2005","16-34 Jahre alt","Hamburg","","","",""
"Einige Sorgen","2005","16-34 Jahre alt","Niedersachsen","227","0.484837340037114","0.438865659189151","0.530809020885076"
"Einige Sorgen","2005","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2005","16-34 Jahre alt","Nordrhein-Westfalen","442","0.43333220848188","0.403654654398856","0.463009762564905"
"Einige Sorgen","2005","16-34 Jahre alt","Hessen","153","0.446284659882364","0.392812428631289","0.499756891133439"
"Einige Sorgen","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","86","0.375777613423855","0.310735684703539","0.44081954214417"
"Einige Sorgen","2005","16-34 Jahre alt","Baden-Wuerttemberg","306","0.429463037442355","0.393281381930682","0.465644692954027"
"Einige Sorgen","2005","16-34 Jahre alt","Bayern","312","0.42239849224176","0.386858160511634","0.457938823971886"
"Einige Sorgen","2005","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2005","16-34 Jahre alt","Berlin","103","0.493426688063821","0.425319117501","0.561534258626642"
"Einige Sorgen","2005","16-34 Jahre alt","Brandenburg","97","0.385707592865043","0.323072061458762","0.448343124271325"
"Einige Sorgen","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","68","0.486594973574692","0.400007120101027","0.573182827048357"
"Einige Sorgen","2005","16-34 Jahre alt","Sachsen","158","0.399159625663777","0.351107290177318","0.447211961150235"
"Einige Sorgen","2005","16-34 Jahre alt","Sachsen-Anhalt","102","0.355080912705303","0.293635932363722","0.416525893046884"
"Einige Sorgen","2005","16-34 Jahre alt","Thueringen","110","0.427042708145184","0.366330674350727","0.487754741939641"
"Einige Sorgen","2005","35-65 Jahre alt","Schleswig-Holstein","146","0.411684930590305","0.361741180747873","0.461628680432737"
"Einige Sorgen","2005","35-65 Jahre alt","Hamburg","75","0.489440257190854","0.412933587979839","0.565946926401869"
"Einige Sorgen","2005","35-65 Jahre alt","Niedersachsen","432","0.425194502233405","0.394067271898098","0.456321732568712"
"Einige Sorgen","2005","35-65 Jahre alt","Bremen","35","0.48577587106173","0.375563907343983","0.595987834779477"
"Einige Sorgen","2005","35-65 Jahre alt","Nordrhein-Westfalen","1084","0.44976219686953","0.430051689964192","0.469472703774867"
"Einige Sorgen","2005","35-65 Jahre alt","Hessen","351","0.42989498350478","0.395632445776095","0.464157521233465"
"Einige Sorgen","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","262","0.456973128261413","0.41534156314887","0.498604693373956"
"Einige Sorgen","2005","35-65 Jahre alt","Baden-Wuerttemberg","651","0.455784872658742","0.429816647482549","0.481753097834935"
"Einige Sorgen","2005","35-65 Jahre alt","Bayern","732","0.366127970669667","0.342960398576741","0.389295542762593"
"Einige Sorgen","2005","35-65 Jahre alt","Saarland","64","0.431873748301894","0.350687793247793","0.513059703355994"
"Einige Sorgen","2005","35-65 Jahre alt","Berlin","178","0.415380540410386","0.368803319706303","0.461957761114469"
"Einige Sorgen","2005","35-65 Jahre alt","Brandenburg","212","0.445435577055157","0.400597648076229","0.490273506034084"
"Einige Sorgen","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","132","0.432539100838529","0.373877559882691","0.491200641794366"
"Einige Sorgen","2005","35-65 Jahre alt","Sachsen","331","0.37161297202032","0.338953502108352","0.404272441932289"
"Einige Sorgen","2005","35-65 Jahre alt","Sachsen-Anhalt","205","0.406755348029308","0.362810190652545","0.450700505406071"
"Einige Sorgen","2005","35-65 Jahre alt","Thueringen","181","0.403798259798945","0.359201792683542","0.448394726914349"
"Einige Sorgen","2005","66 und älter","Schleswig-Holstein","54","0.401043769261893","0.315804511218345","0.48628302730544"
"Einige Sorgen","2005","66 und älter","Hamburg","","","",""
"Einige Sorgen","2005","66 und älter","Niedersachsen","156","0.412732007747602","0.362085789846293","0.463378225648911"
"Einige Sorgen","2005","66 und älter","Bremen","","","",""
"Einige Sorgen","2005","66 und älter","Nordrhein-Westfalen","346","0.44126069821989","0.407233697248569","0.475287699191211"
"Einige Sorgen","2005","66 und älter","Hessen","97","0.444107637169839","0.378747782422826","0.509467491916851"
"Einige Sorgen","2005","66 und älter","Rheinland-Pfalz,Saarland","102","0.47836964312796","0.40931175433718","0.54742753191874"
"Einige Sorgen","2005","66 und älter","Baden-Wuerttemberg","168","0.404553389474124","0.355904934940003","0.453201844008244"
"Einige Sorgen","2005","66 und älter","Bayern","197","0.369935758682583","0.327188760402654","0.412682756962512"
"Einige Sorgen","2005","66 und älter","Saarland","","","",""
"Einige Sorgen","2005","66 und älter","Berlin","44","0.38531637196993","0.297132388228803","0.473500355711056"
"Einige Sorgen","2005","66 und älter","Brandenburg","78","0.411211188479282","0.33992017612749","0.482502200831074"
"Einige Sorgen","2005","66 und älter","Mecklenburg-Vorpommern","49","0.525620094766105","0.427257581741814","0.623982607790397"
"Einige Sorgen","2005","66 und älter","Sachsen","134","0.457793214094248","0.399849534501445","0.515736893687051"
"Einige Sorgen","2005","66 und älter","Sachsen-Anhalt","81","0.43413169839795","0.360906562043484","0.507356834752416"
"Einige Sorgen","2005","66 und älter","Thueringen","66","0.36231976002798","0.28963540518135","0.435004114874609"
"Keine Sorgen","2005","16-34 Jahre alt","Schleswig-Holstein","79","0.524787170884584","0.444059001066456","0.605515340702712"
"Keine Sorgen","2005","16-34 Jahre alt","Hamburg","30","0.508016205750105","0.398464970320022","0.617567441180187"
"Keine Sorgen","2005","16-34 Jahre alt","Niedersachsen","115","0.249953698072349","0.210125194919822","0.289782201224876"
"Keine Sorgen","2005","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2005","16-34 Jahre alt","Nordrhein-Westfalen","261","0.249743448717459","0.223819252130649","0.275667645304268"
"Keine Sorgen","2005","16-34 Jahre alt","Hessen","84","0.255935259636904","0.208994569284457","0.302875949989351"
"Keine Sorgen","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","68","0.361765781321613","0.29723572048713","0.426295842156097"
"Keine Sorgen","2005","16-34 Jahre alt","Baden-Wuerttemberg","193","0.247637990441224","0.216087529372981","0.279188451509466"
"Keine Sorgen","2005","16-34 Jahre alt","Bayern","194","0.252440859119102","0.221183754866589","0.283697963371615"
"Keine Sorgen","2005","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2005","16-34 Jahre alt","Berlin","59","0.320099008893985","0.256547199468545","0.383650818319425"
"Keine Sorgen","2005","16-34 Jahre alt","Brandenburg","53","0.180202411127883","0.130744278401855","0.229660543853911"
"Keine Sorgen","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2005","16-34 Jahre alt","Sachsen","105","0.262016837793462","0.218869950506772","0.305163725080151"
"Keine Sorgen","2005","16-34 Jahre alt","Sachsen-Anhalt","51","0.219138558193987","0.166023639670708","0.272253476717266"
"Keine Sorgen","2005","16-34 Jahre alt","Thueringen","46","0.152692018190269","0.108544446825078","0.19683958955546"
"Keine Sorgen","2005","35-65 Jahre alt","Schleswig-Holstein","142","0.299528763840986","0.253044271181068","0.346013256500904"
"Keine Sorgen","2005","35-65 Jahre alt","Hamburg","43","0.174603272467396","0.116502256329379","0.232704288605414"
"Keine Sorgen","2005","35-65 Jahre alt","Niedersachsen","169","0.161029745540598","0.13788712484089","0.184172366240307"
"Keine Sorgen","2005","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2005","35-65 Jahre alt","Nordrhein-Westfalen","426","0.153931297751971","0.139632570347273","0.168230025156669"
"Keine Sorgen","2005","35-65 Jahre alt","Hessen","153","0.162265245242979","0.136748402993547","0.187782087492411"
"Keine Sorgen","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","96","0.188466102191536","0.155781989206446","0.221150215176625"
"Keine Sorgen","2005","35-65 Jahre alt","Baden-Wuerttemberg","273","0.182213697890045","0.162086309041506","0.202341086738584"
"Keine Sorgen","2005","35-65 Jahre alt","Bayern","286","0.163771546200009","0.145974621213452","0.181568471186565"
"Keine Sorgen","2005","35-65 Jahre alt","Saarland","","","",""
"Keine Sorgen","2005","35-65 Jahre alt","Berlin","82","0.188708519441746","0.151725865423698","0.225691173459794"
"Keine Sorgen","2005","35-65 Jahre alt","Brandenburg","86","0.160133766764309","0.12704934018203","0.193218193346587"
"Keine Sorgen","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","38","0.108175758378631","0.0713986634735654","0.144952853283696"
"Keine Sorgen","2005","35-65 Jahre alt","Sachsen","130","0.144199519734215","0.120457467122999","0.16794157234543"
"Keine Sorgen","2005","35-65 Jahre alt","Sachsen-Anhalt","70","0.112432088441442","0.0841720070974253","0.140692169785459"
"Keine Sorgen","2005","35-65 Jahre alt","Thueringen","54","0.0987131685839897","0.0716024721772572","0.125823864990722"
"Keine Sorgen","2005","66 und älter","Schleswig-Holstein","43","0.362785215098813","0.27916448746567","0.446405942731957"
"Keine Sorgen","2005","66 und älter","Hamburg","","","",""
"Keine Sorgen","2005","66 und älter","Niedersachsen","56","0.142883147434609","0.106882915415211","0.178883379454007"
"Keine Sorgen","2005","66 und älter","Bremen","","","",""
"Keine Sorgen","2005","66 und älter","Nordrhein-Westfalen","90","0.103327461732131","0.0824683286834605","0.124186594780802"
"Keine Sorgen","2005","66 und älter","Hessen","40","0.184895550250763","0.133828418539397","0.235962681962129"
"Keine Sorgen","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","2005","66 und älter","Baden-Wuerttemberg","63","0.191501000290245","0.152499170810239","0.230502829770251"
"Keine Sorgen","2005","66 und älter","Bayern","58","0.106752106429479","0.0794104842308948","0.134093728628063"
"Keine Sorgen","2005","66 und älter","Saarland","","","",""
"Keine Sorgen","2005","66 und älter","Berlin","","","",""
"Keine Sorgen","2005","66 und älter","Brandenburg","","","",""
"Keine Sorgen","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2005","66 und älter","Sachsen","39","0.169969303359149","0.126285419359076","0.213653187359222"
"Keine Sorgen","2005","66 und älter","Sachsen-Anhalt","","","",""
"Keine Sorgen","2005","66 und älter","Thueringen","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","Schleswig-Holstein","37","0.294231790147291","0.220815391556612","0.36764818873797"
"Grosse Sorgen","2006","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","Niedersachsen","136","0.339497000263605","0.296081445100795","0.382912555426414"
"Grosse Sorgen","2006","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","Nordrhein-Westfalen","267","0.26471476288266","0.237022223153444","0.292407302611875"
"Grosse Sorgen","2006","16-34 Jahre alt","Hessen","75","0.219886440450513","0.174507825137721","0.265265055763305"
"Grosse Sorgen","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","57","0.340267035608002","0.276935080947149","0.403598990268854"
"Grosse Sorgen","2006","16-34 Jahre alt","Baden-Wuerttemberg","192","0.307402940579012","0.273510532671585","0.34129534848644"
"Grosse Sorgen","2006","16-34 Jahre alt","Bayern","215","0.285905578644902","0.253105607492629","0.318705549797174"
"Grosse Sorgen","2006","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","Berlin","41","0.220457670206951","0.161971673614819","0.278943666799082"
"Grosse Sorgen","2006","16-34 Jahre alt","Brandenburg","64","0.330490532780265","0.267759983787558","0.393221081772972"
"Grosse Sorgen","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","32","0.313305061338292","0.23099862385178","0.395611498824803"
"Grosse Sorgen","2006","16-34 Jahre alt","Sachsen","129","0.320892637257088","0.274079741635929","0.367705532878247"
"Grosse Sorgen","2006","16-34 Jahre alt","Sachsen-Anhalt","73","0.369740400174229","0.308020907433198","0.43145989291526"
"Grosse Sorgen","2006","16-34 Jahre alt","Thueringen","76","0.298284540738356","0.239665857664108","0.356903223812604"
"Grosse Sorgen","2006","35-65 Jahre alt","Schleswig-Holstein","105","0.316597879864009","0.26939311516795","0.363802644560067"
"Grosse Sorgen","2006","35-65 Jahre alt","Hamburg","39","0.280856692494346","0.211863792688328","0.349849592300364"
"Grosse Sorgen","2006","35-65 Jahre alt","Niedersachsen","362","0.369900062720555","0.341080616507778","0.398719508933333"
"Grosse Sorgen","2006","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2006","35-65 Jahre alt","Nordrhein-Westfalen","930","0.368950366345741","0.350396080198168","0.387504652493314"
"Grosse Sorgen","2006","35-65 Jahre alt","Hessen","259","0.312957032538105","0.282162520953596","0.343751544122614"
"Grosse Sorgen","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","183","0.323014557881023","0.285055578534755","0.36097353722729"
"Grosse Sorgen","2006","35-65 Jahre alt","Baden-Wuerttemberg","468","0.32834211774674","0.304671502251428","0.352012733242051"
"Grosse Sorgen","2006","35-65 Jahre alt","Bayern","591","0.361814737141316","0.339634471695588","0.383995002587044"
"Grosse Sorgen","2006","35-65 Jahre alt","Saarland","49","0.27739348520421","0.205983542882595","0.348803427525825"
"Grosse Sorgen","2006","35-65 Jahre alt","Berlin","182","0.40306583210322","0.357795776132205","0.448335888074235"
"Grosse Sorgen","2006","35-65 Jahre alt","Brandenburg","172","0.352821547772259","0.310978934256483","0.394664161288036"
"Grosse Sorgen","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","108","0.429201178338124","0.374367433219089","0.484034923457159"
"Grosse Sorgen","2006","35-65 Jahre alt","Sachsen","334","0.426935461039359","0.39404870135843","0.459822220720288"
"Grosse Sorgen","2006","35-65 Jahre alt","Sachsen-Anhalt","192","0.457683114222383","0.41320630940081","0.502159919043956"
"Grosse Sorgen","2006","35-65 Jahre alt","Thueringen","201","0.393787803175805","0.351047293405206","0.436528312946403"
"Grosse Sorgen","2006","66 und älter","Schleswig-Holstein","44","0.33904431233237","0.263034552465083","0.415054072199657"
"Grosse Sorgen","2006","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2006","66 und älter","Niedersachsen","161","0.405531308554642","0.359069497660427","0.451993119448857"
"Grosse Sorgen","2006","66 und älter","Bremen","","","",""
"Grosse Sorgen","2006","66 und älter","Nordrhein-Westfalen","392","0.41646624987444","0.384985466162242","0.447947033586639"
"Grosse Sorgen","2006","66 und älter","Hessen","100","0.351989309946591","0.29574688613694","0.408231733756241"
"Grosse Sorgen","2006","66 und älter","Rheinland-Pfalz,Saarland","55","0.263915124742349","0.205136786664494","0.322693462820204"
"Grosse Sorgen","2006","66 und älter","Baden-Wuerttemberg","161","0.305723143108153","0.264930621403963","0.346515664812344"
"Grosse Sorgen","2006","66 und älter","Bayern","197","0.357689314551153","0.318613348059977","0.396765281042328"
"Grosse Sorgen","2006","66 und älter","Saarland","","","",""
"Grosse Sorgen","2006","66 und älter","Berlin","63","0.465908051198734","0.382980505137543","0.548835597259924"
"Grosse Sorgen","2006","66 und älter","Brandenburg","73","0.271312598588014","0.212691012443392","0.329934184732636"
"Grosse Sorgen","2006","66 und älter","Mecklenburg-Vorpommern","30","0.286989280089","0.203584731456922","0.370393828721078"
"Grosse Sorgen","2006","66 und älter","Sachsen","108","0.316861110031191","0.266122822604562","0.36759939745782"
"Grosse Sorgen","2006","66 und älter","Sachsen-Anhalt","67","0.393751782417243","0.325000036743123","0.462503528091363"
"Grosse Sorgen","2006","66 und älter","Thueringen","72","0.36472219549819","0.299926956163584","0.429517434832797"
"Einige Sorgen","2006","16-34 Jahre alt","Schleswig-Holstein","55","0.400060580983271","0.321132087569555","0.478989074396987"
"Einige Sorgen","2006","16-34 Jahre alt","Hamburg","31","0.319729953546066","0.214878698928881","0.424581208163251"
"Einige Sorgen","2006","16-34 Jahre alt","Niedersachsen","211","0.469364949340096","0.423609451487756","0.515120447192436"
"Einige Sorgen","2006","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2006","16-34 Jahre alt","Nordrhein-Westfalen","432","0.440421375604596","0.409260436627539","0.471582314581653"
"Einige Sorgen","2006","16-34 Jahre alt","Hessen","143","0.453334414345513","0.398790875283327","0.507877953407699"
"Einige Sorgen","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","89","0.360615195527304","0.29643041982219","0.424799971232418"
"Einige Sorgen","2006","16-34 Jahre alt","Baden-Wuerttemberg","330","0.421807952317051","0.385533444133913","0.458082460500189"
"Einige Sorgen","2006","16-34 Jahre alt","Bayern","309","0.432505469225826","0.396542050557038","0.468468887894614"
"Einige Sorgen","2006","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2006","16-34 Jahre alt","Berlin","77","0.38486862932139","0.316223515252367","0.453513743390413"
"Einige Sorgen","2006","16-34 Jahre alt","Brandenburg","93","0.443527033824462","0.377274376979788","0.509779690669136"
"Einige Sorgen","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","60","0.475543376715878","0.386926175116644","0.564160578315113"
"Einige Sorgen","2006","16-34 Jahre alt","Sachsen","151","0.366558154089198","0.318236562880511","0.414879745297885"
"Einige Sorgen","2006","16-34 Jahre alt","Sachsen-Anhalt","103","0.369530165264646","0.307817931851495","0.431242398677798"
"Einige Sorgen","2006","16-34 Jahre alt","Thueringen","111","0.547570869897825","0.483798051583197","0.611343688212454"
"Einige Sorgen","2006","35-65 Jahre alt","Schleswig-Holstein","162","0.445837796775018","0.395394836242243","0.496280757307793"
"Einige Sorgen","2006","35-65 Jahre alt","Hamburg","69","0.404087580516752","0.328754928168103","0.4794202328654"
"Einige Sorgen","2006","35-65 Jahre alt","Niedersachsen","491","0.420333890999414","0.390867640989693","0.449800141009136"
"Einige Sorgen","2006","35-65 Jahre alt","Bremen","","","",""
"Einige Sorgen","2006","35-65 Jahre alt","Nordrhein-Westfalen","1140","0.438959591929188","0.419876978161263","0.458042205697113"
"Einige Sorgen","2006","35-65 Jahre alt","Hessen","411","0.463467707069077","0.430351035088031","0.496584379050123"
"Einige Sorgen","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","292","0.489227148043783","0.448649862506701","0.529804433580865"
"Einige Sorgen","2006","35-65 Jahre alt","Baden-Wuerttemberg","690","0.445451935293039","0.420399945995883","0.470503924590195"
"Einige Sorgen","2006","35-65 Jahre alt","Bayern","796","0.414488879410533","0.391749728536995","0.437228030284071"
"Einige Sorgen","2006","35-65 Jahre alt","Saarland","67","0.486668198397877","0.406946748898156","0.566389647897598"
"Einige Sorgen","2006","35-65 Jahre alt","Berlin","173","0.377028862008446","0.332300696949551","0.421757027067341"
"Einige Sorgen","2006","35-65 Jahre alt","Brandenburg","218","0.440197437020122","0.396729360376946","0.483665513663299"
"Einige Sorgen","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","149","0.417771950260903","0.363134286241932","0.472409614279873"
"Einige Sorgen","2006","35-65 Jahre alt","Sachsen","361","0.384121279503491","0.351782771010643","0.416459787996339"
"Einige Sorgen","2006","35-65 Jahre alt","Sachsen-Anhalt","200","0.372236741029251","0.329081640003493","0.415391842055009"
"Einige Sorgen","2006","35-65 Jahre alt","Thueringen","224","0.438153503421388","0.39475065667845","0.481556350164326"
"Einige Sorgen","2006","66 und älter","Schleswig-Holstein","66","0.404500488705483","0.325695232223243","0.483305745187722"
"Einige Sorgen","2006","66 und älter","Hamburg","32","0.551066786149633","0.431969003364549","0.670164568934718"
"Einige Sorgen","2006","66 und älter","Niedersachsen","200","0.44247960461977","0.395479756622988","0.489479452616552"
"Einige Sorgen","2006","66 und älter","Bremen","","","",""
"Einige Sorgen","2006","66 und älter","Nordrhein-Westfalen","407","0.437763787290014","0.406082562476518","0.46944501210351"
"Einige Sorgen","2006","66 und älter","Hessen","122","0.473228330590579","0.414431383113462","0.532025278067696"
"Einige Sorgen","2006","66 und älter","Rheinland-Pfalz,Saarland","118","0.536819137851422","0.470320842283516","0.603317433419328"
"Einige Sorgen","2006","66 und älter","Baden-Wuerttemberg","237","0.488082881908016","0.443824384510749","0.532341379305282"
"Einige Sorgen","2006","66 und älter","Bayern","294","0.48942254240366","0.448669787327976","0.530175297479345"
"Einige Sorgen","2006","66 und älter","Saarland","","","",""
"Einige Sorgen","2006","66 und älter","Berlin","52","0.341166589043274","0.262351069052185","0.419982109034364"
"Einige Sorgen","2006","66 und älter","Brandenburg","108","0.538803372305509","0.473081463519202","0.604525281091817"
"Einige Sorgen","2006","66 und älter","Mecklenburg-Vorpommern","65","0.570959423955075","0.479703582166316","0.662215265743834"
"Einige Sorgen","2006","66 und älter","Sachsen","148","0.460838291861912","0.406478144016396","0.515198439707427"
"Einige Sorgen","2006","66 und älter","Sachsen-Anhalt","104","0.504070516843551","0.433714241775928","0.574426791911174"
"Einige Sorgen","2006","66 und älter","Thueringen","106","0.488236985252111","0.420950174178754","0.555523796325468"
"Keine Sorgen","2006","16-34 Jahre alt","Schleswig-Holstein","56","0.305707628869438","0.231484105173199","0.379931152565677"
"Keine Sorgen","2006","16-34 Jahre alt","Hamburg","31","0.515794281480479","0.403438735776137","0.628149827184822"
"Keine Sorgen","2006","16-34 Jahre alt","Niedersachsen","110","0.191138050396299","0.155088423863831","0.227187676928768"
"Keine Sorgen","2006","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2006","16-34 Jahre alt","Nordrhein-Westfalen","276","0.294863861512744","0.266242318448813","0.323485404576676"
"Keine Sorgen","2006","16-34 Jahre alt","Hessen","102","0.326779145203974","0.275389094222483","0.378169196185465"
"Keine Sorgen","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","69","0.299117768864694","0.237914799618223","0.360320738111165"
"Keine Sorgen","2006","16-34 Jahre alt","Baden-Wuerttemberg","190","0.270789107103937","0.238149098613171","0.303429115594702"
"Keine Sorgen","2006","16-34 Jahre alt","Bayern","205","0.281588952129272","0.248939294323117","0.314238609935428"
"Keine Sorgen","2006","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2006","16-34 Jahre alt","Berlin","75","0.394673700471659","0.325715915654576","0.463631485288742"
"Keine Sorgen","2006","16-34 Jahre alt","Brandenburg","59","0.225982433395273","0.170208154436643","0.281756712353902"
"Keine Sorgen","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","30","0.21115156194583","0.138730963405712","0.283572160485948"
"Keine Sorgen","2006","16-34 Jahre alt","Sachsen","102","0.312549208653714","0.266065965695803","0.359032451611625"
