"plj0046","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","239","","",""
"Einige Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","737","0.439521103188828","0.415822778955481","0.463219427422176"
"Einige Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","124","","",""
"Einige Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","261","","",""
"Einige Sorgen","2001","AkademikerIn","Laendlicher Raum","521","0.473642641933803","0.444282590760072","0.503002693107534"
"Einige Sorgen","2001","AkademikerIn","Staedtischer Raum","994","0.4161584416522","0.396458388062465","0.435858495241936"
"Einige Sorgen","2001","Hauptschule","Laendlicher Raum","1693","","",""
"Einige Sorgen","2001","Hauptschule","Staedtischer Raum","2898","","",""
"Einige Sorgen","2001","Realschule","Laendlicher Raum","1151","","",""
"Einige Sorgen","2001","Realschule","Staedtischer Raum","1625","","",""
"Grosse Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","114","","",""
"Grosse Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","262","","",""
"Grosse Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","39","0.176081420111512","0.129239989883023","0.222922850340001"
"Grosse Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","97","0.173808283403539","0.143562482549425","0.204054084257654"
"Grosse Sorgen","2001","AkademikerIn","Laendlicher Raum","205","","",""
"Grosse Sorgen","2001","AkademikerIn","Staedtischer Raum","314","0.127145770175159","0.113831653161684","0.140459887188633"
"Grosse Sorgen","2001","Hauptschule","Laendlicher Raum","995","0.309209846125213","0.293378841339569","0.325040850910858"
"Grosse Sorgen","2001","Hauptschule","Staedtischer Raum","1656","","",""
"Grosse Sorgen","2001","Realschule","Laendlicher Raum","743","0.309520566197985","0.290978801769181","0.328062330626789"
"Grosse Sorgen","2001","Realschule","Staedtischer Raum","872","0.252906658663922","0.238167339675798","0.267645977652046"
"Keine Sorgen","2001","(Fach-)Abitur","Laendlicher Raum","165","","",""
"Keine Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","686","0.415469720101585","0.391939752248222","0.438999687954949"
"Keine Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","91","0.333718855521974","0.275729221618199","0.391708489425749"
"Keine Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","245","","",""
"Keine Sorgen","2001","AkademikerIn","Laendlicher Raum","385","0.346785067903652","0.318798521559742","0.374771614247561"
"Keine Sorgen","2001","AkademikerIn","Staedtischer Raum","1097","","",""
"Keine Sorgen","2001","Hauptschule","Laendlicher Raum","586","0.174382667746648","0.161385467416311","0.187379868076985"
"Keine Sorgen","2001","Hauptschule","Staedtischer Raum","1457","","",""
"Keine Sorgen","2001","Realschule","Laendlicher Raum","494","0.213916197481678","0.197469178689765","0.23036321627359"
"Keine Sorgen","2001","Realschule","Staedtischer Raum","844","0.261701621738079","0.246796723427152","0.276606520049005"
"Einige Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","270","","",""
"Einige Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","841","0.433272030753772","0.410710008046714","0.45583405346083"
"Einige Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","109","","",""
"Einige Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","281","","",""
"Einige Sorgen","2002","AkademikerIn","Laendlicher Raum","642","0.500995905920643","0.474124436645945","0.527867375195342"
"Einige Sorgen","2002","AkademikerIn","Staedtischer Raum","1391","","",""
"Einige Sorgen","2002","Hauptschule","Laendlicher Raum","1596","","",""
"Einige Sorgen","2002","Hauptschule","Staedtischer Raum","2799","","",""
"Einige Sorgen","2002","Realschule","Laendlicher Raum","1158","","",""
"Einige Sorgen","2002","Realschule","Staedtischer Raum","1673","","",""
"Grosse Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","117","","",""
"Grosse Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","298","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","46","0.220147619863687","0.168785695745879","0.271509543981495"
"Grosse Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","118","","",""
"Grosse Sorgen","2002","AkademikerIn","Laendlicher Raum","271","","",""
"Grosse Sorgen","2002","AkademikerIn","Staedtischer Raum","465","0.147445281344739","0.135170588184089","0.159719974505389"
"Grosse Sorgen","2002","Hauptschule","Laendlicher Raum","1064","","",""
"Grosse Sorgen","2002","Hauptschule","Staedtischer Raum","1821","","",""
"Grosse Sorgen","2002","Realschule","Laendlicher Raum","840","0.354274057642543","0.335142699400379","0.373405415884707"
"Grosse Sorgen","2002","Realschule","Staedtischer Raum","1067","","",""
"Keine Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","195","","",""
"Keine Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","714","0.405973346539432","0.383613845487768","0.428332847591097"
"Keine Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","95","0.375564927417081","0.315535493920574","0.435594360913588"
"Keine Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","241","","",""
"Keine Sorgen","2002","AkademikerIn","Laendlicher Raum","417","0.278834139138548","0.254734373283692","0.302933904993405"
"Keine Sorgen","2002","AkademikerIn","Staedtischer Raum","1349","","",""
"Keine Sorgen","2002","Hauptschule","Laendlicher Raum","433","0.137980001899119","0.125825843978158","0.15013415982008"
"Keine Sorgen","2002","Hauptschule","Staedtischer Raum","1108","","",""
"Keine Sorgen","2002","Realschule","Laendlicher Raum","403","0.173671845638109","0.158519041981401","0.188824649294818"
"Keine Sorgen","2002","Realschule","Staedtischer Raum","817","0.221672716377822","0.208022378312485","0.235323054443159"
"Einige Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","271","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","783","0.42594951592522","0.403250404069687","0.448648627780754"
"Einige Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","107","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","252","","",""
"Einige Sorgen","2003","AkademikerIn","Laendlicher Raum","623","0.512352206855611","0.484807366132175","0.539897047579047"
"Einige Sorgen","2003","AkademikerIn","Staedtischer Raum","1298","","",""
"Einige Sorgen","2003","Hauptschule","Laendlicher Raum","1528","","",""
"Einige Sorgen","2003","Hauptschule","Staedtischer Raum","2572","","",""
"Einige Sorgen","2003","Realschule","Laendlicher Raum","1120","","",""
"Einige Sorgen","2003","Realschule","Staedtischer Raum","1640","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","112","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","300","0.171783476798037","0.154468680119051","0.189098273477023"
"Grosse Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","44","0.224660601030272","0.173634672761465","0.275686529299079"
"Grosse Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","115","","",""
"Grosse Sorgen","2003","AkademikerIn","Laendlicher Raum","215","","",""
"Grosse Sorgen","2003","AkademikerIn","Staedtischer Raum","416","0.141896291934779","0.129536791690508","0.15425579217905"
"Grosse Sorgen","2003","Hauptschule","Laendlicher Raum","916","0.323486007381758","0.306532822527101","0.340439192236416"
"Grosse Sorgen","2003","Hauptschule","Staedtischer Raum","1649","","",""
"Grosse Sorgen","2003","Realschule","Laendlicher Raum","756","0.33164818668533","0.312477995108336","0.350818378262325"
"Grosse Sorgen","2003","Realschule","Staedtischer Raum","929","0.27785576289896","0.262860662991205","0.292850862806715"
"Keine Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","183","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","740","0.402267007276743","0.379757521283547","0.424776493269938"
"Keine Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","106","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","261","","",""
"Keine Sorgen","2003","AkademikerIn","Laendlicher Raum","427","0.308094437738456","0.28265144651609","0.333537428960823"
"Keine Sorgen","2003","AkademikerIn","Staedtischer Raum","1348","","",""
"Keine Sorgen","2003","Hauptschule","Laendlicher Raum","481","0.157404335592656","0.144206487931057","0.170602183254255"
"Keine Sorgen","2003","Hauptschule","Staedtischer Raum","1232","","",""
"Keine Sorgen","2003","Realschule","Laendlicher Raum","441","0.193430271735093","0.177347227582015","0.20951331588817"
"Keine Sorgen","2003","Realschule","Staedtischer Raum","859","0.242487993667968","0.228140780043614","0.256835207292322"
"Einige Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","264","","",""
"Einige Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","828","0.443062664939711","0.420203245652063","0.465922084227359"
"Einige Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","101","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","273","","",""
"Einige Sorgen","2004","AkademikerIn","Laendlicher Raum","608","0.454199409188243","0.426729406825802","0.481669411550683"
"Einige Sorgen","2004","AkademikerIn","Staedtischer Raum","1334","","",""
"Einige Sorgen","2004","Hauptschule","Laendlicher Raum","1346","","",""
"Einige Sorgen","2004","Hauptschule","Staedtischer Raum","2333","","",""
"Einige Sorgen","2004","Realschule","Laendlicher Raum","1002","","",""
"Einige Sorgen","2004","Realschule","Staedtischer Raum","1504","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","128","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","388","0.219636037061058","0.200584507368228","0.238687566753889"
"Grosse Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","59","0.259862302065505","0.20624444747599","0.313480156655021"
"Grosse Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","136","","",""
"Grosse Sorgen","2004","AkademikerIn","Laendlicher Raum","293","","",""
"Grosse Sorgen","2004","AkademikerIn","Staedtischer Raum","579","0.211371335933941","0.196802670793936","0.225940001073945"
"Grosse Sorgen","2004","Hauptschule","Laendlicher Raum","1012","","",""
"Grosse Sorgen","2004","Hauptschule","Staedtischer Raum","1936","","",""
"Grosse Sorgen","2004","Realschule","Laendlicher Raum","874","0.392904976237385","0.372857820293754","0.412952132181017"
"Grosse Sorgen","2004","Realschule","Staedtischer Raum","1164","","",""
"Keine Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","173","","",""
"Keine Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","598","0.337301297999231","0.315544423035977","0.359058172962485"
"Keine Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","97","0.35779097702932","0.299186010407106","0.416395943651533"
"Keine Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","229","","",""
"Keine Sorgen","2004","AkademikerIn","Laendlicher Raum","361","0.268992271734703","0.244527041951626","0.293457501517779"
"Keine Sorgen","2004","AkademikerIn","Staedtischer Raum","1104","","",""
"Keine Sorgen","2004","Hauptschule","Laendlicher Raum","426","0.157163821522693","0.143644299101141","0.170683343944245"
"Keine Sorgen","2004","Hauptschule","Staedtischer Raum","927","0.179533784003475","0.169098195069103","0.189969372937847"
"Keine Sorgen","2004","Realschule","Laendlicher Raum","404","0.161599161217596","0.146490496952279","0.176707825482913"
"Keine Sorgen","2004","Realschule","Staedtischer Raum","646","0.187113140718489","0.173834945948963","0.200391335488016"
"Einige Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","261","","",""
"Einige Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","792","0.449851659456231","0.426422931246356","0.473280387666106"
"Einige Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","121","","",""
"Einige Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","274","","",""
"Einige Sorgen","2005","AkademikerIn","Laendlicher Raum","580","0.473677391996008","0.445578769362978","0.501776014629039"
"Einige Sorgen","2005","AkademikerIn","Staedtischer Raum","1356","","",""
"Einige Sorgen","2005","Hauptschule","Laendlicher Raum","1080","","",""
"Einige Sorgen","2005","Hauptschule","Staedtischer Raum","2013","","",""
"Einige Sorgen","2005","Realschule","Laendlicher Raum","898","0.409869437337302","0.389200636438468","0.430538238236135"
"Einige Sorgen","2005","Realschule","Staedtischer Raum","1385","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","147","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","444","0.253605032162021","0.233115245718649","0.274094818605393"
"Grosse Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","56","0.290208515847878","0.234934797995372","0.345482233700385"
"Grosse Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","152","","",""
"Grosse Sorgen","2005","AkademikerIn","Laendlicher Raum","338","0.286311188719857","0.260872700697175","0.311749676742539"
"Grosse Sorgen","2005","AkademikerIn","Staedtischer Raum","659","0.213770058810186","0.19892059465097","0.228619522969403"
"Grosse Sorgen","2005","Hauptschule","Laendlicher Raum","1231","","",""
"Grosse Sorgen","2005","Hauptschule","Staedtischer Raum","2194","","",""
"Grosse Sorgen","2005","Realschule","Laendlicher Raum","1016","","",""
"Grosse Sorgen","2005","Realschule","Staedtischer Raum","1299","","",""
"Keine Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","144","","",""
"Keine Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","496","0.296543308381748","0.275033482542295","0.318053134221201"
"Keine Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","82","0.280469312418905","0.225759459852836","0.335179164984974"
"Keine Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","207","","",""
"Keine Sorgen","2005","AkademikerIn","Laendlicher Raum","295","","",""
"Keine Sorgen","2005","AkademikerIn","Staedtischer Raum","913","0.315199931340829","0.29837173736011","0.332028125321548"
"Keine Sorgen","2005","Hauptschule","Laendlicher Raum","293","","",""
"Keine Sorgen","2005","Hauptschule","Staedtischer Raum","682","0.13932401203172","0.129617327800288","0.149030696263151"
"Keine Sorgen","2005","Realschule","Laendlicher Raum","261","","",""
"Keine Sorgen","2005","Realschule","Staedtischer Raum","497","0.159153816713894","0.146441255297561","0.171866378130228"
"Einige Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","286","","",""
"Einige Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","872","0.469597876829561","0.446800394590062","0.492395359069059"
"Einige Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","80","0.423015516224509","0.351631760229901","0.494399272219116"
"Einige Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","194","","",""
"Einige Sorgen","2006","AkademikerIn","Laendlicher Raum","671","0.468335658639347","0.441618327613939","0.495052989664754"
"Einige Sorgen","2006","AkademikerIn","Staedtischer Raum","1411","","",""
"Einige Sorgen","2006","Hauptschule","Laendlicher Raum","1317","","",""
"Einige Sorgen","2006","Hauptschule","Staedtischer Raum","2240","","",""
"Einige Sorgen","2006","Realschule","Laendlicher Raum","1057","","",""
"Einige Sorgen","2006","Realschule","Staedtischer Raum","1445","","",""
"Grosse Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","145","","",""
"Grosse Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","408","0.215789992534111","0.19699885648747","0.234581128580752"
"Grosse Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","39","0.238925191194965","0.177310564118849","0.30053981827108"
"Grosse Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","103","","",""
"Grosse Sorgen","2006","AkademikerIn","Laendlicher Raum","316","0.253969141836588","0.230663312419393","0.277274971253783"
"Grosse Sorgen","2006","AkademikerIn","Staedtischer Raum","648","0.19905109979397","0.185255526065459","0.212846673522482"
"Grosse Sorgen","2006","Hauptschule","Laendlicher Raum","1148","","",""
"Grosse Sorgen","2006","Hauptschule","Staedtischer Raum","2035","","",""
"Grosse Sorgen","2006","Realschule","Laendlicher Raum","947","0.408346104438524","0.388569701847165","0.428122507029883"
"Grosse Sorgen","2006","Realschule","Staedtischer Raum","1267","","",""
"Keine Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","162","","",""
"Keine Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","561","0.314612130636328","0.293400349592284","0.335823911680373"
"Keine Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","65","0.338059292580527","0.269708246825818","0.406410338335235"
"Keine Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","161","","",""
"Keine Sorgen","2006","AkademikerIn","Laendlicher Raum","353","0.277695199524065","0.253715699234773","0.301674699813358"
"Keine Sorgen","2006","AkademikerIn","Staedtischer Raum","1159","","",""
"Keine Sorgen","2006","Hauptschule","Laendlicher Raum","393","0.145805355950692","0.132866909297275","0.158743802604108"
"Keine Sorgen","2006","Hauptschule","Staedtischer Raum","870","0.167341881234479","0.157142094637189","0.177541667831768"
"Keine Sorgen","2006","Realschule","Laendlicher Raum","369","0.153068296971475","0.138581711201167","0.167554882741783"
"Keine Sorgen","2006","Realschule","Staedtischer Raum","621","0.188928147135375","0.175638653548757","0.202217640721993"
"Einige Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","284","","",""
"Einige Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","824","0.463686018810748","0.440401530478399","0.486970507143097"
"Einige Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","60","0.394450908377231","0.320547476060793","0.468354340693668"
"Einige Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","171","","",""
"Einige Sorgen","2007","AkademikerIn","Laendlicher Raum","591","0.447699234991849","0.420511218435559","0.474887251548139"
"Einige Sorgen","2007","AkademikerIn","Staedtischer Raum","1239","","",""
"Einige Sorgen","2007","Hauptschule","Laendlicher Raum","1264","","",""
"Einige Sorgen","2007","Hauptschule","Staedtischer Raum","2067","","",""
"Einige Sorgen","2007","Realschule","Laendlicher Raum","1022","","",""
"Einige Sorgen","2007","Realschule","Staedtischer Raum","1405","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","107","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","333","0.179943052736232","0.162006677247544","0.19787942822492"
"Grosse Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","38","0.225175638921602","0.162013651705821","0.288337626137383"
"Grosse Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","76","0.183966855872917","0.145112465270951","0.222821246474883"
"Grosse Sorgen","2007","AkademikerIn","Laendlicher Raum","282","","",""
"Grosse Sorgen","2007","AkademikerIn","Staedtischer Raum","569","0.180526134997571","0.166947085555205","0.194105184439937"
"Grosse Sorgen","2007","Hauptschule","Laendlicher Raum","940","0.355686105294067","0.337362372675907","0.374009837912227"
"Grosse Sorgen","2007","Hauptschule","Staedtischer Raum","1629","","",""
"Grosse Sorgen","2007","Realschule","Laendlicher Raum","804","0.360648368611703","0.340749564634523","0.380547172588883"
"Grosse Sorgen","2007","Realschule","Staedtischer Raum","1067","","",""
"Keine Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","194","","",""
"Keine Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","605","0.35637092845302","0.334008750492031","0.378733106414009"
"Keine Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","70","0.380373452701167","0.306962044026662","0.453784861375672"
"Keine Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","135","","",""
"Keine Sorgen","2007","AkademikerIn","Laendlicher Raum","412","0.324151696039834","0.298560222649123","0.349743169430544"
"Keine Sorgen","2007","AkademikerIn","Staedtischer Raum","1274","","",""
"Keine Sorgen","2007","Hauptschule","Laendlicher Raum","418","0.18027449100307","0.165560411055961","0.194988570950178"
"Keine Sorgen","2007","Hauptschule","Staedtischer Raum","926","0.199421189598781","0.187902029421993","0.21094034977557"
"Keine Sorgen","2007","Realschule","Laendlicher Raum","411","0.180536217617866","0.164597177980599","0.196475257255132"
"Keine Sorgen","2007","Realschule","Staedtischer Raum","661","0.205833216627662","0.191675882457943","0.21999055079738"
"Einige Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","238","","",""
"Einige Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","695","0.420565876663972","0.396593748058791","0.444538005269152"
"Einige Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","56","0.397691101659858","0.322557040268616","0.4728251630511"
"Einige Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","148","","",""
"Einige Sorgen","2008","AkademikerIn","Laendlicher Raum","555","0.44114519227586","0.413317631913078","0.468972752638642"
"Einige Sorgen","2008","AkademikerIn","Staedtischer Raum","1190","","",""
"Einige Sorgen","2008","Hauptschule","Laendlicher Raum","1231","","",""
"Einige Sorgen","2008","Hauptschule","Staedtischer Raum","1919","","",""
"Einige Sorgen","2008","Realschule","Laendlicher Raum","1012","","",""
"Einige Sorgen","2008","Realschule","Staedtischer Raum","1386","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","102","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","257","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","42","0.257300181621432","0.190191146595038","0.324409216647826"
"Grosse Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","73","0.209232686679731","0.168227262236803","0.250238111122659"
"Grosse Sorgen","2008","AkademikerIn","Laendlicher Raum","219","","",""
"Grosse Sorgen","2008","AkademikerIn","Staedtischer Raum","423","0.137684972377102","0.12526142568308","0.150108519071124"
"Grosse Sorgen","2008","Hauptschule","Laendlicher Raum","782","0.335456606879811","0.316768396894186","0.354144816865435"
"Grosse Sorgen","2008","Hauptschule","Staedtischer Raum","1393","","",""
"Grosse Sorgen","2008","Realschule","Laendlicher Raum","654","0.313406537777026","0.293632313421642","0.33318076213241"
"Grosse Sorgen","2008","Realschule","Staedtischer Raum","845","0.289661276737118","0.273380608107318","0.305941945366917"
