"plj0046","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2001","46-65","(noch) kein Abschluss","21","","",""
"Grosse Sorgen","2001","46-65","Hauptschule","1138","0.306503637577021","0.291794505305805","0.321212769848238"
"Grosse Sorgen","2001","46-65","Realschule","387","0.285817420547191","0.261787785217702","0.30984705587668"
"Grosse Sorgen","2001","46-65","(Fach-)Abitur","63","0.182808384977809","0.14219974209202","0.223417027863598"
"Grosse Sorgen","2001","46-65","AkademikerIn","212","0.142568698176318","0.124208207142039","0.160929189210598"
"Grosse Sorgen","2001","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2001","66","Hauptschule","","","",""
"Grosse Sorgen","2001","66","Realschule","","","",""
"Grosse Sorgen","2001","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2001","66","AkademikerIn","","","",""
"Einige Sorgen","2001","17-29","(noch) kein Abschluss","246","0.428676269610181","0.388296295381399","0.469056243838962"
"Einige Sorgen","2001","17-29","Hauptschule","450","0.47304153386633","0.441259495132528","0.504823572600132"
"Einige Sorgen","2001","17-29","Realschule","625","0.44644814677021","0.420008060196112","0.472888233344309"
"Einige Sorgen","2001","17-29","(Fach-)Abitur","377","0.415077823861294","0.38286846691646","0.447287180806128"
"Einige Sorgen","2001","17-29","AkademikerIn","105","0.472932762813967","0.407696429490784","0.538169096137151"
"Einige Sorgen","2001","30-45","(noch) kein Abschluss","37","0.4262781886433","0.315819479215135","0.536736898071466"
"Einige Sorgen","2001","30-45","Hauptschule","1119","0.492662486269544","0.471977277904048","0.513347694635039"
"Einige Sorgen","2001","30-45","Realschule","1294","0.49653504950269","0.477393629334084","0.515676469671296"
"Einige Sorgen","2001","30-45","(Fach-)Abitur","351","0.419699560146354","0.385650350885272","0.453748769407436"
"Einige Sorgen","2001","30-45","AkademikerIn","567","0.380602865547522","0.3558580268693","0.405347704225744"
"Einige Sorgen","2001","46-65","(noch) kein Abschluss","70","0.516295618617761","0.432918328040485","0.599672909195037"
"Einige Sorgen","2001","46-65","Hauptschule","1855","0.490947931679355","0.474998472417906","0.506897390940804"
"Einige Sorgen","2001","46-65","Realschule","650","0.476482636612647","0.449919014657522","0.503046258567773"
"Einige Sorgen","2001","46-65","(Fach-)Abitur","167","0.480012065864194","0.427521509102454","0.532502622625935"
"Einige Sorgen","2001","46-65","AkademikerIn","644","0.457875190933438","0.431711697597544","0.484038684269332"
"Einige Sorgen","2001","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2001","66","Hauptschule","","","",""
"Einige Sorgen","2001","66","Realschule","","","",""
"Einige Sorgen","2001","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2001","66","AkademikerIn","","","",""
"Keine Sorgen","2001","17-29","(noch) kein Abschluss","244","0.414474822756315","0.374278895758797","0.454670749753833"
"Keine Sorgen","2001","17-29","Hauptschule","263","0.286474057868234","0.257694013700372","0.315254102036096"
"Keine Sorgen","2001","17-29","Realschule","370","0.297050221872343","0.272746359584875","0.321354084159811"
"Keine Sorgen","2001","17-29","(Fach-)Abitur","379","0.446385048471984","0.413889268140517","0.47888082880345"
"Keine Sorgen","2001","17-29","AkademikerIn","95","0.425607141688564","0.361002190735049","0.490212092642079"
"Keine Sorgen","2001","30-45","(noch) kein Abschluss","23","","",""
"Keine Sorgen","2001","30-45","Hauptschule","475","0.211849815356017","0.194943257289358","0.228756373422675"
"Keine Sorgen","2001","30-45","Realschule","562","0.224373625026303","0.208402821493144","0.240344428559462"
"Keine Sorgen","2001","30-45","(Fach-)Abitur","312","0.406638378697464","0.372748092799136","0.440528664595792"
"Keine Sorgen","2001","30-45","AkademikerIn","720","0.495661724259665","0.470180654293474","0.521142794225856"
"Keine Sorgen","2001","46-65","(noch) kein Abschluss","47","0.348426065866744","0.268929985185186","0.427922146548302"
"Keine Sorgen","2001","46-65","Hauptschule","781","0.202548430743624","0.189726195423488","0.215370666063759"
"Keine Sorgen","2001","46-65","Realschule","321","0.237699942840162","0.215059979417741","0.260339906262583"
"Keine Sorgen","2001","46-65","(Fach-)Abitur","118","0.337179549157997","0.287510364403508","0.386848733912485"
"Keine Sorgen","2001","46-65","AkademikerIn","537","0.399556110890244","0.373834531271533","0.425277690508954"
"Keine Sorgen","2001","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2001","66","Hauptschule","","","",""
"Keine Sorgen","2001","66","Realschule","","","",""
"Keine Sorgen","2001","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2001","66","AkademikerIn","","","",""
"Grosse Sorgen","2002","17-29","(noch) kein Abschluss","108","0.172664879019946","0.143221410430184","0.202108347609709"
"Grosse Sorgen","2002","17-29","Hauptschule","233","0.271666156357867","0.241349705943609","0.301982606772125"
"Grosse Sorgen","2002","17-29","Realschule","387","0.278607590895111","0.254218646624268","0.302996535165954"
"Grosse Sorgen","2002","17-29","(Fach-)Abitur","131","0.12511545401669","0.104401361869902","0.145829546163477"
"Grosse Sorgen","2002","17-29","AkademikerIn","26","","",""
"Grosse Sorgen","2002","30-45","(noch) kein Abschluss","23","","",""
"Grosse Sorgen","2002","30-45","Hauptschule","640","0.323315690803178","0.303033243711704","0.343598137894652"
"Grosse Sorgen","2002","30-45","Realschule","852","0.332280581577551","0.314285466315607","0.350275696839496"
"Grosse Sorgen","2002","30-45","(Fach-)Abitur","145","0.174588589853869","0.149521535688257","0.199655644019482"
"Grosse Sorgen","2002","30-45","AkademikerIn","216","0.117069963828693","0.101920023330006","0.132219904327381"
"Grosse Sorgen","2002","46-65","(noch) kein Abschluss","24","","",""
"Grosse Sorgen","2002","46-65","Hauptschule","1210","0.357311888417088","0.341631899905432","0.372991876928744"
"Grosse Sorgen","2002","46-65","Realschule","516","0.340826337407025","0.317659243132646","0.363993431681405"
"Grosse Sorgen","2002","46-65","(Fach-)Abitur","96","0.254373826240568","0.213162534389984","0.295585118091152"
"Grosse Sorgen","2002","46-65","AkademikerIn","334","0.17119955809855","0.154857645053001","0.187541471144098"
"Grosse Sorgen","2002","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2002","66","Hauptschule","","","",""
"Grosse Sorgen","2002","66","Realschule","","","",""
"Grosse Sorgen","2002","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2002","66","AkademikerIn","","","",""
"Einige Sorgen","2002","17-29","(noch) kein Abschluss","269","0.443325861610588","0.404626099783839","0.482025623437337"
"Einige Sorgen","2002","17-29","Hauptschule","349","0.425768370683214","0.392068705257557","0.45946803610887"
"Einige Sorgen","2002","17-29","Realschule","586","0.435841870514672","0.408865989024535","0.462817752004809"
"Einige Sorgen","2002","17-29","(Fach-)Abitur","441","0.410834025092025","0.380031445791005","0.441636604393046"
"Einige Sorgen","2002","17-29","AkademikerIn","103","0.47281429749599","0.407286922347844","0.538341672644137"
"Einige Sorgen","2002","30-45","(noch) kein Abschluss","33","0.348273369909284","0.24116234807756","0.455384391741008"
"Einige Sorgen","2002","30-45","Hauptschule","1021","0.49865188300882","0.476970732042813","0.520333033974828"
"Einige Sorgen","2002","30-45","Realschule","1245","0.468701174386114","0.449636798275964","0.487765550496264"
"Einige Sorgen","2002","30-45","(Fach-)Abitur","405","0.449560597022105","0.416712590820049","0.48240860322416"
"Einige Sorgen","2002","30-45","AkademikerIn","732","0.438553707707456","0.415171229294714","0.461936186120198"
"Einige Sorgen","2002","46-65","(noch) kein Abschluss","58","0.475750919932169","0.384868945566882","0.566632894297456"
"Einige Sorgen","2002","46-65","Hauptschule","1817","0.488561586646057","0.472205545116947","0.504917628175168"
"Einige Sorgen","2002","46-65","Realschule","803","0.491159341432443","0.466724632164637","0.515594050700249"
"Einige Sorgen","2002","46-65","(Fach-)Abitur","193","0.408237060598693","0.361726717788173","0.454747403409214"
"Einige Sorgen","2002","46-65","AkademikerIn","944","0.460470955061572","0.43884700029857","0.482094909824574"
"Einige Sorgen","2002","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2002","66","Hauptschule","","","",""
"Einige Sorgen","2002","66","Realschule","","","",""
"Einige Sorgen","2002","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2002","66","AkademikerIn","","","",""
"Keine Sorgen","2002","17-29","(noch) kein Abschluss","256","0.384009259369466","0.346121041660119","0.421897477078812"
"Keine Sorgen","2002","17-29","Hauptschule","245","0.30256547295892","0.271257370838287","0.333873575079552"
"Keine Sorgen","2002","17-29","Realschule","325","0.285550538590218","0.260978680798639","0.310122396381796"
"Keine Sorgen","2002","17-29","(Fach-)Abitur","408","0.464050520891285","0.432827162646842","0.495273879135728"
"Keine Sorgen","2002","17-29","AkademikerIn","94","0.402997838891238","0.338620211083477","0.467375466698999"
"Keine Sorgen","2002","30-45","(noch) kein Abschluss","20","","",""
"Keine Sorgen","2002","30-45","Hauptschule","382","0.178032426188002","0.161444549222819","0.194620303153184"
"Keine Sorgen","2002","30-45","Realschule","535","0.199018244036335","0.183764975866956","0.214271512205713"
"Keine Sorgen","2002","30-45","(Fach-)Abitur","331","0.375850813124026","0.343868336699954","0.407833289548098"
"Keine Sorgen","2002","30-45","AkademikerIn","782","0.444376328463851","0.42096150608576","0.467791150841941"
"Keine Sorgen","2002","46-65","(noch) kein Abschluss","34","0.308095868362305","0.224075419842515","0.392116316882096"
"Keine Sorgen","2002","46-65","Hauptschule","561","0.154126524936855","0.142312081418685","0.165940968455024"
"Keine Sorgen","2002","46-65","Realschule","289","0.168014321160532","0.149740214939865","0.186288427381198"
"Keine Sorgen","2002","46-65","(Fach-)Abitur","140","0.337389113160739","0.292647229845143","0.382130996476334"
"Keine Sorgen","2002","46-65","AkademikerIn","763","0.368329486839878","0.347403298259396","0.389255675420361"
"Keine Sorgen","2002","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2002","66","Hauptschule","","","",""
"Keine Sorgen","2002","66","Realschule","","","",""
"Keine Sorgen","2002","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2002","66","AkademikerIn","","","",""
"Grosse Sorgen","2003","17-29","(noch) kein Abschluss","104","0.197839389042211","0.167047973693585","0.228630804390836"
"Grosse Sorgen","2003","17-29","Hauptschule","193","0.261256707681096","0.229940606082457","0.292572809279736"
"Grosse Sorgen","2003","17-29","Realschule","328","0.260768175146949","0.23593717519967","0.285599175094229"
"Grosse Sorgen","2003","17-29","(Fach-)Abitur","141","0.135963712820229","0.11432720964045","0.157600216000007"
"Grosse Sorgen","2003","17-29","AkademikerIn","20","","",""
"Grosse Sorgen","2003","30-45","(noch) kein Abschluss","21","","",""
"Grosse Sorgen","2003","30-45","Hauptschule","552","0.295155583374224","0.274559730763045","0.315751435985403"
"Grosse Sorgen","2003","30-45","Realschule","728","0.305260993808767","0.287143684418522","0.323378303199012"
"Grosse Sorgen","2003","30-45","(Fach-)Abitur","143","0.177705869084144","0.151992515201259","0.20341922296703"
"Grosse Sorgen","2003","30-45","AkademikerIn","184","0.118394062299402","0.102397899806697","0.134390224792106"
"Grosse Sorgen","2003","46-65","(noch) kein Abschluss","26","","",""
"Grosse Sorgen","2003","46-65","Hauptschule","1077","0.347594196084438","0.331427338957785","0.363761053211091"
"Grosse Sorgen","2003","46-65","Realschule","504","0.314918546973572","0.292452237386601","0.337384856560543"
"Grosse Sorgen","2003","46-65","(Fach-)Abitur","84","0.204708083189732","0.166392620750849","0.243023545628615"
"Grosse Sorgen","2003","46-65","AkademikerIn","301","0.157988018046408","0.141963212654127","0.174012823438688"
"Grosse Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2003","66","Hauptschule","","","",""
"Grosse Sorgen","2003","66","Realschule","","","",""
"Grosse Sorgen","2003","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2003","66","AkademikerIn","","","",""
"Einige Sorgen","2003","17-29","(noch) kein Abschluss","255","0.396939195225444","0.359122362857328","0.434756027593561"
"Einige Sorgen","2003","17-29","Hauptschule","335","0.444201507176386","0.408782540277057","0.479620474075715"
"Einige Sorgen","2003","17-29","Realschule","555","0.451399833822444","0.423255870757646","0.479543796887243"
"Einige Sorgen","2003","17-29","(Fach-)Abitur","409","0.410113502438156","0.379064629807652","0.44116237506866"
"Einige Sorgen","2003","17-29","AkademikerIn","95","0.531501109979556","0.462686797161349","0.600315422797764"
"Einige Sorgen","2003","30-45","(noch) kein Abschluss","23","","",""
"Einige Sorgen","2003","30-45","Hauptschule","936","0.496839759156912","0.474262616806361","0.519416901507463"
"Einige Sorgen","2003","30-45","Realschule","1207","0.479946762877465","0.460292007731429","0.499601518023501"
"Einige Sorgen","2003","30-45","(Fach-)Abitur","372","0.435302558065041","0.401952410049822","0.468652706080261"
"Einige Sorgen","2003","30-45","AkademikerIn","660","0.421038281977777","0.396592760317692","0.445483803637862"
"Einige Sorgen","2003","46-65","(noch) kein Abschluss","52","0.499293440919173","0.405855917435762","0.592730964402585"
"Einige Sorgen","2003","46-65","Hauptschule","1630","0.474206353572985","0.457254320719292","0.491158386426678"
"Einige Sorgen","2003","46-65","Realschule","782","0.472975309689982","0.4488264721061","0.497124147273864"
"Einige Sorgen","2003","46-65","(Fach-)Abitur","195","0.435012485631503","0.387934965497145","0.48209000576586"
"Einige Sorgen","2003","46-65","AkademikerIn","883","0.450960866581094","0.42909872858918","0.472823004573009"
"Einige Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2003","66","Hauptschule","","","",""
"Einige Sorgen","2003","66","Realschule","","","",""
"Einige Sorgen","2003","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2003","66","AkademikerIn","","","",""
"Keine Sorgen","2003","17-29","(noch) kein Abschluss","284","0.405221415732345","0.367275375684235","0.443167455780455"
"Keine Sorgen","2003","17-29","Hauptschule","228","0.294541785142517","0.2620482997527","0.327035270532335"
"Keine Sorgen","2003","17-29","Realschule","318","0.287831991030606","0.262226250005626","0.313437732055587"
"Keine Sorgen","2003","17-29","(Fach-)Abitur","414","0.453922784741615","0.422493999629125","0.485351569854105"
"Keine Sorgen","2003","17-29","AkademikerIn","87","0.364944355636345","0.298556044296418","0.431332666976273"
"Keine Sorgen","2003","30-45","(noch) kein Abschluss","25","","",""
"Keine Sorgen","2003","30-45","Hauptschule","396","0.208004657468864","0.189677062215166","0.226332252722562"
"Keine Sorgen","2003","30-45","Realschule","547","0.214792243313768","0.198635687325697","0.230948799301839"
"Keine Sorgen","2003","30-45","(Fach-)Abitur","334","0.386991572850814","0.354228983204118","0.41975416249751"
"Keine Sorgen","2003","30-45","AkademikerIn","723","0.460567655722821","0.43588858502505","0.485246726420592"
"Keine Sorgen","2003","46-65","(noch) kein Abschluss","32","0.28293437817459","0.198761135288953","0.367107621060228"
"Keine Sorgen","2003","46-65","Hauptschule","626","0.178199450342577","0.165207725079152","0.191191175606003"
"Keine Sorgen","2003","46-65","Realschule","356","0.212106143336446","0.19233316933003","0.231879117342862"
"Keine Sorgen","2003","46-65","(Fach-)Abitur","147","0.360279431178765","0.314690628838877","0.405868233518653"
"Keine Sorgen","2003","46-65","AkademikerIn","806","0.391051115372498","0.369610920077359","0.412491310667637"
"Keine Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2003","66","Hauptschule","","","",""
"Keine Sorgen","2003","66","Realschule","","","",""
"Keine Sorgen","2003","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2003","66","AkademikerIn","","","",""
"Grosse Sorgen","2004","17-29","(noch) kein Abschluss","129","0.230704211796429","0.198539488274892","0.262868935317966"
"Grosse Sorgen","2004","17-29","Hauptschule","231","0.300790316130923","0.267033567033584","0.334547065228262"
