"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","2016","Schleswig-Holstein","3","101","0.455405877666641","0.398863280941335","0.511948474391947"
"Eigentuemer","2016","Schleswig-Holstein","4","183","0.581445453972239","0.527394467674795","0.635496440269683"
"Eigentuemer","2016","Schleswig-Holstein","5","330","0.720050571634419","0.678932130236456","0.761169013032382"
"Eigentuemer","2016","Hamburg","1","","","",""
"Eigentuemer","2016","Hamburg","2","","","",""
"Eigentuemer","2016","Hamburg","3","","","",""
"Eigentuemer","2016","Hamburg","4","49","0.387269895768368","0.317264244959876","0.457275546576859"
"Eigentuemer","2016","Hamburg","5","142","0.40825512435136","0.353628926708781","0.462881321993939"
"Eigentuemer","2016","Niedersachsen","1","","","",""
"Eigentuemer","2016","Niedersachsen","2","78","0.219158427911166","0.182189563987437","0.256127291834895"
"Eigentuemer","2016","Niedersachsen","3","350","0.453156208541754","0.421076321176602","0.485236095906905"
"Eigentuemer","2016","Niedersachsen","4","498","0.602247097543223","0.56951713218504","0.634977062901405"
"Eigentuemer","2016","Niedersachsen","5","972","0.717057067096927","0.6924102382905","0.741703895903355"
"Eigentuemer","2016","Bremen","1","","","",""
"Eigentuemer","2016","Bremen","2","","","",""
"Eigentuemer","2016","Bremen","3","","","",""
"Eigentuemer","2016","Bremen","4","30","0.385816943741119","0.258321800464451","0.513312087017788"
"Eigentuemer","2016","Bremen","5","48","0.468469025736305","0.35912178538289","0.57781626608972"
"Eigentuemer","2016","Nordrhein-Westfalen","1","","","",""
"Eigentuemer","2016","Nordrhein-Westfalen","2","118","0.191970147033931","0.168113725386355","0.215826568681506"
"Eigentuemer","2016","Nordrhein-Westfalen","3","531","0.319892710373242","0.299077880581414","0.340707540165069"
"Eigentuemer","2016","Nordrhein-Westfalen","4","985","0.522483759123334","0.500521367638818","0.54444615060785"
"Eigentuemer","2016","Nordrhein-Westfalen","5","1903","0.629143724911408","0.611659601687163","0.646627848135653"
"Eigentuemer","2016","Hessen","1","","","",""
"Eigentuemer","2016","Hessen","2","39","0.213422307907015","0.168670470223378","0.258174145590651"
"Eigentuemer","2016","Hessen","3","120","0.289059222058037","0.250281832765934","0.327836611350141"
"Eigentuemer","2016","Hessen","4","369","0.577831269932857","0.540654059869646","0.615008479996069"
"Eigentuemer","2016","Hessen","5","630","0.598918194316263","0.568986609483953","0.628849779148572"
"Eigentuemer","2016","Rheinland-Pfalz,Saarland","1","","","",""
"Eigentuemer","2016","Rheinland-Pfalz,Saarland","2","59","0.303576894234326","0.246118765229731","0.361035023238922"
"Eigentuemer","2016","Rheinland-Pfalz,Saarland","3","188","0.493611332200727","0.448744702079842","0.538477962321612"
"Eigentuemer","2016","Rheinland-Pfalz,Saarland","4","294","0.610887002299594","0.56685626590934","0.654917738689847"
"Eigentuemer","2016","Rheinland-Pfalz,Saarland","5","519","0.72014725354697","0.686280649854049","0.75401385723989"
"Eigentuemer","2016","Baden-Württemberg","1","","","",""
"Eigentuemer","2016","Baden-Württemberg","2","58","0.194173415301368","0.15096823365576","0.237378596946976"
"Eigentuemer","2016","Baden-Württemberg","3","362","0.470493720230211","0.436639148329791","0.504348292130631"
"Eigentuemer","2016","Baden-Württemberg","4","723","0.619324686375432","0.592745564336777","0.645903808414087"
"Eigentuemer","2016","Baden-Württemberg","5","1414","0.687856812611893","0.667885860252523","0.707827764971264"
"Eigentuemer","2016","Bayern","1","","","",""
"Eigentuemer","2016","Bayern","2","115","0.33353243338659","0.290725543214883","0.376339323558298"
"Eigentuemer","2016","Bayern","3","512","0.452588601213936","0.426046876488324","0.479130325939547"
"Eigentuemer","2016","Bayern","4","935","0.608659192072796","0.585465996215568","0.631852387930024"
"Eigentuemer","2016","Bayern","5","1514","0.600921499622053","0.581609037215584","0.620233962028522"
"Eigentuemer","2016","Saarland","1","","","",""
"Eigentuemer","2016","Saarland","2","","","",""
"Eigentuemer","2016","Saarland","3","43","0.41195524862481","0.309121192975484","0.514789304274136"
"Eigentuemer","2016","Saarland","4","32","0.543480022584423","0.432223773393097","0.65473627177575"
"Eigentuemer","2016","Saarland","5","73","0.783422375955494","0.701024265463671","0.865820486447317"
"Eigentuemer","2016","Berlin","1","","","",""
"Eigentuemer","2016","Berlin","2","","","",""
"Eigentuemer","2016","Berlin","3","","","",""
"Eigentuemer","2016","Berlin","4","59","0.246578083098504","0.200559896433475","0.292596269763533"
"Eigentuemer","2016","Berlin","5","161","0.303722881282596","0.263129572838683","0.344316189726508"
"Eigentuemer","2016","Brandenburg","1","","","",""
"Eigentuemer","2016","Brandenburg","2","57","0.287857994511726","0.225109177511753","0.3506068115117"
"Eigentuemer","2016","Brandenburg","3","110","0.407041387484753","0.354820997814669","0.459261777154837"
"Eigentuemer","2016","Brandenburg","4","210","0.542753187752346","0.493500679722845","0.592005695781847"
"Eigentuemer","2016","Brandenburg","5","251","0.651309909639149","0.604134171617047","0.698485647661251"
"Eigentuemer","2016","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","2016","Mecklenburg-Vorpommern","2","","","",""
"Eigentuemer","2016","Mecklenburg-Vorpommern","3","36","0.305761404856083","0.23769427056667","0.373828539145497"
"Eigentuemer","2016","Mecklenburg-Vorpommern","4","108","0.400868741492081","0.338995672899705","0.462741810084458"
"Eigentuemer","2016","Mecklenburg-Vorpommern","5","109","0.628516479187558","0.55998982649984","0.697043131875276"
"Eigentuemer","2016","Sachsen","1","","","",""
"Eigentuemer","2016","Sachsen","2","53","0.189400385485215","0.142663492817358","0.236137278153072"
"Eigentuemer","2016","Sachsen","3","142","0.299625259466633","0.259064647408574","0.340185871524693"
"Eigentuemer","2016","Sachsen","4","318","0.447071377186397","0.41078000179043","0.483362752582365"
"Eigentuemer","2016","Sachsen","5","310","0.515630944175406","0.47445936199801","0.556802526352801"
"Eigentuemer","2016","Sachsen-Anhalt","1","","","",""
"Eigentuemer","2016","Sachsen-Anhalt","2","50","0.280581527504711","0.224777088371611","0.33638596663781"
"Eigentuemer","2016","Sachsen-Anhalt","3","124","0.42318498797841","0.368882724210004","0.477487251746817"
"Eigentuemer","2016","Sachsen-Anhalt","4","181","0.516518904847959","0.463633736599081","0.569404073096837"
"Eigentuemer","2016","Sachsen-Anhalt","5","193","0.607394718177293","0.552227838825824","0.662561597528762"
"Eigentuemer","2016","Thüringen","1","","","",""
"Eigentuemer","2016","Thüringen","2","44","0.279888052333041","0.204711916993217","0.355064187672864"
"Eigentuemer","2016","Thüringen","3","178","0.37728887914413","0.329847618848177","0.424730139440082"
"Eigentuemer","2016","Thüringen","4","207","0.548255521775181","0.50025886375229","0.596252179798072"
"Eigentuemer","2016","Thüringen","5","189","0.634692349773457","0.580475061495473","0.688909638051442"
"Hauptmieter","2016","Schleswig-Holstein","1","","","",""
"Hauptmieter","2016","Schleswig-Holstein","2","173","0.74316111876695","0.684489217204058","0.801833020329843"
"Hauptmieter","2016","Schleswig-Holstein","3","194","0.540094052644672","0.483508029957752","0.596680075331592"
"Hauptmieter","2016","Schleswig-Holstein","4","130","0.410154142929618","0.356263182952501","0.464045102906735"
"Hauptmieter","2016","Schleswig-Holstein","5","121","0.252503921501713","0.21271575973585","0.292292083267575"
"Hauptmieter","2016","Hamburg","1","","","",""
"Hauptmieter","2016","Hamburg","2","56","0.871628286372545","0.786988844093205","0.956267728651886"
"Hauptmieter","2016","Hamburg","3","83","0.895100030586724","0.83315483464995","0.957045226523499"
"Hauptmieter","2016","Hamburg","4","137","0.612730104231632","0.542724453423141","0.682735755040124"
"Hauptmieter","2016","Hamburg","5","167","0.583186051801513","0.528390843463429","0.637981260139597"
"Hauptmieter","2016","Niedersachsen","1","","","",""
"Hauptmieter","2016","Niedersachsen","2","381","0.672122104663674","0.63016981086118","0.714074398466168"
"Hauptmieter","2016","Niedersachsen","3","558","0.528216955824545","0.496046696792297","0.560387214856793"
"Hauptmieter","2016","Niedersachsen","4","352","0.380052916117176","0.347592741298394","0.412513090935959"
"Hauptmieter","2016","Niedersachsen","5","297","0.261025779253722","0.236993713288185","0.28505784521926"
"Hauptmieter","2016","Bremen","1","","","",""
"Hauptmieter","2016","Bremen","2","73","0.799725907225535","0.71033657403624","0.889115240414829"
"Hauptmieter","2016","Bremen","3","57","0.682533590609831","0.573487531238596","0.791579649981065"
"Hauptmieter","2016","Bremen","4","","","",""
"Hauptmieter","2016","Bremen","5","31","0.473888178025285","0.364472371701314","0.583303984349255"
"Hauptmieter","2016","Nordrhein-Westfalen","1","","","",""
"Hauptmieter","2016","Nordrhein-Westfalen","2","896","0.76784319431528","0.742269013606303","0.793417375024257"
"Hauptmieter","2016","Nordrhein-Westfalen","3","1385","0.670582594550545","0.64960858860641","0.691556600494681"
"Hauptmieter","2016","Nordrhein-Westfalen","4","999","0.476576365282006","0.454615872952789","0.498536857611223"
"Hauptmieter","2016","Nordrhein-Westfalen","5","1009","0.358863208707624","0.341500961892248","0.376225455523"
"Hauptmieter","2016","Hessen","1","","","",""
"Hauptmieter","2016","Hessen","2","266","0.694448862763775","0.644135627672771","0.74476209785478"
"Hauptmieter","2016","Hessen","3","404","0.709982085366655","0.671166642351447","0.748797528381863"
"Hauptmieter","2016","Hessen","4","296","0.401053704803939","0.364162023195616","0.437945386412261"
"Hauptmieter","2016","Hessen","5","390","0.394507627433105","0.364659882883975","0.424355371982235"
"Hauptmieter","2016","Rheinland-Pfalz,Saarland","1","","","",""
"Hauptmieter","2016","Rheinland-Pfalz,Saarland","2","185","0.689926572432538","0.632128381078793","0.747724763786284"
"Hauptmieter","2016","Rheinland-Pfalz,Saarland","3","284","0.485383249700591","0.440532133780802","0.53023436562038"
"Hauptmieter","2016","Rheinland-Pfalz,Saarland","4","174","0.355542162132196","0.312312638785236","0.398771685479156"
"Hauptmieter","2016","Rheinland-Pfalz,Saarland","5","142","0.251629962302379","0.218893211190648","0.284366713414111"
"Hauptmieter","2016","Baden-Württemberg","1","","","",""
"Hauptmieter","2016","Baden-Württemberg","2","254","0.759972461196349","0.713322679175495","0.806622243217203"
"Hauptmieter","2016","Baden-Württemberg","3","472","0.524142448246955","0.490268329730315","0.558016566763594"
"Hauptmieter","2016","Baden-Württemberg","4","552","0.370696150588876","0.34425725494277","0.397135046234981"
"Hauptmieter","2016","Baden-Württemberg","5","634","0.297154904095888","0.27745817624705","0.316851631944727"
"Hauptmieter","2016","Bayern","1","","","",""
"Hauptmieter","2016","Bayern","2","339","0.621314840852978","0.577274554006351","0.665355127699606"
"Hauptmieter","2016","Bayern","3","813","0.531289262166364","0.504679659650417","0.55789886468231"
"Hauptmieter","2016","Bayern","4","745","0.376167980406254","0.353147166295568","0.399188794516939"
"Hauptmieter","2016","Bayern","5","947","0.396023535917204","0.376736294322404","0.415310777512004"
"Hauptmieter","2016","Saarland","1","","","",""
"Hauptmieter","2016","Saarland","2","37","0.816573268226289","0.712380146644833","0.920766389807745"
"Hauptmieter","2016","Saarland","3","45","0.58804475137519","0.485210695725864","0.690878807024516"
"Hauptmieter","2016","Saarland","4","44","0.45364568861583","0.342447347194316","0.564844030037344"
"Hauptmieter","2016","Saarland","5","","","",""
"Hauptmieter","2016","Berlin","1","","","",""
"Hauptmieter","2016","Berlin","2","175","0.898865576426563","0.856106503210511","0.941624649642615"
"Hauptmieter","2016","Berlin","3","260","0.849905145620194","0.809147863625051","0.890662427615338"
"Hauptmieter","2016","Berlin","4","276","0.751731309104452","0.705607471216307","0.797855146992597"
"Hauptmieter","2016","Berlin","5","321","0.654294724471589","0.612312606546698","0.696276842396479"
"Hauptmieter","2016","Brandenburg","1","","","",""
"Hauptmieter","2016","Brandenburg","2","134","0.598761234114753","0.530831271810989","0.666691196418518"
"Hauptmieter","2016","Brandenburg","3","221","0.568529571687491","0.51588414136015","0.621175002014833"
"Hauptmieter","2016","Brandenburg","4","179","0.4047897172636","0.356260670090309","0.453318764436891"
"Hauptmieter","2016","Brandenburg","5","133","0.333525929918203","0.286853384386832","0.380198475449573"
"Hauptmieter","2016","Mecklenburg-Vorpommern","1","","","",""
"Hauptmieter","2016","Mecklenburg-Vorpommern","2","116","0.821887432555522","0.755862694375511","0.887912170735532"
"Hauptmieter","2016","Mecklenburg-Vorpommern","3","134","0.685174540605243","0.616558241748648","0.753790839461838"
"Hauptmieter","2016","Mecklenburg-Vorpommern","4","125","0.504633854287714","0.441510375906037","0.567757332669391"
"Hauptmieter","2016","Mecklenburg-Vorpommern","5","81","0.357439575938158","0.28947388877011","0.425405263106206"
"Hauptmieter","2016","Sachsen","1","","","",""
"Hauptmieter","2016","Sachsen","2","214","0.800070369634332","0.752364822202539","0.847775917066124"
"Hauptmieter","2016","Sachsen","3","343","0.694894693121191","0.654125282859513","0.735664103382868"
"Hauptmieter","2016","Sachsen","4","394","0.510587446649907","0.474099193061774","0.547075700238039"
"Hauptmieter","2016","Sachsen","5","247","0.45792767770636","0.416882046489222","0.498973308923499"
"Hauptmieter","2016","Sachsen-Anhalt","1","","","",""
"Hauptmieter","2016","Sachsen-Anhalt","2","195","0.701273911558108","0.644424125458434","0.758123697657783"
"Hauptmieter","2016","Sachsen-Anhalt","3","191","0.568013896031627","0.513570037144543","0.622457754918711"
"Hauptmieter","2016","Sachsen-Anhalt","4","151","0.467393112118923","0.41459169551944","0.520194528718405"
"Hauptmieter","2016","Sachsen-Anhalt","5","103","0.338850142155266","0.285379101830068","0.392321182480463"
"Hauptmieter","2016","Thüringen","1","","","",""
"Hauptmieter","2016","Thüringen","2","92","0.681756401871132","0.603758618994242","0.759754184748022"
"Hauptmieter","2016","Thüringen","3","209","0.601402176605458","0.553481177518783","0.649323175692133"
"Hauptmieter","2016","Thüringen","4","197","0.424577186401864","0.376907210688329","0.472247162115398"
"Hauptmieter","2016","Thüringen","5","111","0.344213670377453","0.290717583743813","0.397709757011094"
"Untermieter","2016","Schleswig-Holstein","1","","","",""
"Untermieter","2016","Schleswig-Holstein","2","","","",""
"Untermieter","2016","Schleswig-Holstein","3","","","",""
"Untermieter","2016","Schleswig-Holstein","4","","","",""
"Untermieter","2016","Schleswig-Holstein","5","","","",""
"Untermieter","2016","Hamburg","1","","","",""
"Untermieter","2016","Hamburg","2","","","",""
"Untermieter","2016","Hamburg","3","","","",""
"Untermieter","2016","Hamburg","4","","","",""
"Untermieter","2016","Hamburg","5","","","",""
"Untermieter","2016","Niedersachsen","1","","","",""
"Untermieter","2016","Niedersachsen","2","","","",""
"Untermieter","2016","Niedersachsen","3","","","",""
"Untermieter","2016","Niedersachsen","4","","","",""
"Untermieter","2016","Niedersachsen","5","","","",""
"Untermieter","2016","Bremen","1","","","",""
"Untermieter","2016","Bremen","2","","","",""
"Untermieter","2016","Bremen","3","","","",""
"Untermieter","2016","Bremen","4","","","",""
"Untermieter","2016","Bremen","5","","","",""
"Untermieter","2016","Nordrhein-Westfalen","1","","","",""
"Untermieter","2016","Nordrhein-Westfalen","2","33","0.0401866586507894","0.0282904358239069","0.0520828814776719"
"Untermieter","2016","Nordrhein-Westfalen","3","","","",""
"Untermieter","2016","Nordrhein-Westfalen","4","","","",""
"Untermieter","2016","Nordrhein-Westfalen","5","","","",""
"Untermieter","2016","Hessen","1","","","",""
"Untermieter","2016","Hessen","2","","","",""
"Untermieter","2016","Hessen","3","","","",""
"Untermieter","2016","Hessen","4","","","",""
"Untermieter","2016","Hessen","5","","","",""
"Untermieter","2016","Rheinland-Pfalz,Saarland","1","","","",""
"Untermieter","2016","Rheinland-Pfalz,Saarland","2","","","",""
"Untermieter","2016","Rheinland-Pfalz,Saarland","3","","","",""
"Untermieter","2016","Rheinland-Pfalz,Saarland","4","","","",""
"Untermieter","2016","Rheinland-Pfalz,Saarland","5","","","",""
"Untermieter","2016","Baden-Württemberg","1","","","",""
"Untermieter","2016","Baden-Württemberg","2","","","",""
"Untermieter","2016","Baden-Württemberg","3","","","",""
"Untermieter","2016","Baden-Württemberg","4","","","",""
"Untermieter","2016","Baden-Württemberg","5","","","",""
"Untermieter","2016","Bayern","1","","","",""
"Untermieter","2016","Bayern","2","","","",""
"Untermieter","2016","Bayern","3","","","",""
"Untermieter","2016","Bayern","4","","","",""
"Untermieter","2016","Bayern","5","","","",""
"Untermieter","2016","Saarland","1","","","",""
"Untermieter","2016","Saarland","2","","","",""
"Untermieter","2016","Saarland","3","","","",""
"Untermieter","2016","Saarland","4","","","",""
"Untermieter","2016","Saarland","5","","","",""
"Untermieter","2016","Berlin","1","","","",""
"Untermieter","2016","Berlin","2","","","",""
"Untermieter","2016","Berlin","3","","","",""
"Untermieter","2016","Berlin","4","","","",""
"Untermieter","2016","Berlin","5","","","",""
"Untermieter","2016","Brandenburg","1","","","",""
"Untermieter","2016","Brandenburg","2","","","",""
"Untermieter","2016","Brandenburg","3","","","",""
"Untermieter","2016","Brandenburg","4","","","",""
"Untermieter","2016","Brandenburg","5","","","",""
"Untermieter","2016","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","2016","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","2016","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","2016","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","2016","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","2016","Sachsen","1","","","",""
"Untermieter","2016","Sachsen","2","","","",""
"Untermieter","2016","Sachsen","3","","","",""
"Untermieter","2016","Sachsen","4","","","",""
"Untermieter","2016","Sachsen","5","","","",""
"Untermieter","2016","Sachsen-Anhalt","1","","","",""
"Untermieter","2016","Sachsen-Anhalt","2","","","",""
"Untermieter","2016","Sachsen-Anhalt","3","","","",""
"Untermieter","2016","Sachsen-Anhalt","4","","","",""
"Untermieter","2016","Sachsen-Anhalt","5","","","",""
"Untermieter","2016","Thüringen","1","","","",""
"Untermieter","2016","Thüringen","2","","","",""
"Untermieter","2016","Thüringen","3","","","",""
"Untermieter","2016","Thüringen","4","","","",""
"Untermieter","2016","Thüringen","5","","","",""
"Mieter","2016","Schleswig-Holstein","1","","","",""
"Mieter","2016","Schleswig-Holstein","2","","","",""
"Mieter","2016","Schleswig-Holstein","3","","","",""
"Mieter","2016","Schleswig-Holstein","4","","","",""
"Mieter","2016","Schleswig-Holstein","5","","","",""
"Mieter","2016","Hamburg","1","","","",""
"Mieter","2016","Hamburg","2","","","",""
"Mieter","2016","Hamburg","3","","","",""
"Mieter","2016","Hamburg","4","","","",""
"Mieter","2016","Hamburg","5","","","",""
"Mieter","2016","Niedersachsen","1","","","",""
"Mieter","2016","Niedersachsen","2","","","",""
"Mieter","2016","Niedersachsen","3","","","",""
"Mieter","2016","Niedersachsen","4","","","",""
"Mieter","2016","Niedersachsen","5","","","",""
"Mieter","2016","Bremen","1","","","",""
"Mieter","2016","Bremen","2","","","",""
"Mieter","2016","Bremen","3","","","",""
"Mieter","2016","Bremen","4","","","",""
"Mieter","2016","Bremen","5","","","",""
"Mieter","2016","Nordrhein-Westfalen","1","","","",""
"Mieter","2016","Nordrhein-Westfalen","2","","","",""
"Mieter","2016","Nordrhein-Westfalen","3","","","",""
"Mieter","2016","Nordrhein-Westfalen","4","","","",""
"Mieter","2016","Nordrhein-Westfalen","5","","","",""
"Mieter","2016","Hessen","1","","","",""
"Mieter","2016","Hessen","2","","","",""
"Mieter","2016","Hessen","3","","","",""
"Mieter","2016","Hessen","4","","","",""
"Mieter","2016","Hessen","5","","","",""
"Mieter","2016","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","2016","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","2016","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","2016","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","2016","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","2016","Baden-Württemberg","1","","","",""
"Mieter","2016","Baden-Württemberg","2","","","",""
"Mieter","2016","Baden-Württemberg","3","","","",""
"Mieter","2016","Baden-Württemberg","4","","","",""
"Mieter","2016","Baden-Württemberg","5","","","",""
"Mieter","2016","Bayern","1","","","",""
"Mieter","2016","Bayern","2","","","",""
"Mieter","2016","Bayern","3","","","",""
"Mieter","2016","Bayern","4","","","",""
"Mieter","2016","Bayern","5","","","",""
"Mieter","2016","Saarland","1","","","",""
"Mieter","2016","Saarland","2","","","",""
"Mieter","2016","Saarland","3","","","",""
"Mieter","2016","Saarland","4","","","",""
"Mieter","2016","Saarland","5","","","",""
"Mieter","2016","Berlin","1","","","",""
"Mieter","2016","Berlin","2","","","",""
"Mieter","2016","Berlin","3","","","",""
"Mieter","2016","Berlin","4","","","",""
"Mieter","2016","Berlin","5","","","",""
"Mieter","2016","Brandenburg","1","","","",""
"Mieter","2016","Brandenburg","2","","","",""
"Mieter","2016","Brandenburg","3","","","",""
"Mieter","2016","Brandenburg","4","","","",""
"Mieter","2016","Brandenburg","5","","","",""
"Mieter","2016","Mecklenburg-Vorpommern","1","","","",""
"Mieter","2016","Mecklenburg-Vorpommern","2","","","",""
"Mieter","2016","Mecklenburg-Vorpommern","3","","","",""
"Mieter","2016","Mecklenburg-Vorpommern","4","","","",""
"Mieter","2016","Mecklenburg-Vorpommern","5","","","",""
"Mieter","2016","Sachsen","1","","","",""
"Mieter","2016","Sachsen","2","","","",""
"Mieter","2016","Sachsen","3","","","",""
"Mieter","2016","Sachsen","4","","","",""
"Mieter","2016","Sachsen","5","","","",""
"Mieter","2016","Sachsen-Anhalt","1","","","",""
"Mieter","2016","Sachsen-Anhalt","2","","","",""
"Mieter","2016","Sachsen-Anhalt","3","","","",""
"Mieter","2016","Sachsen-Anhalt","4","","","",""
"Mieter","2016","Sachsen-Anhalt","5","","","",""
"Mieter","2016","Thüringen","1","","","",""
"Mieter","2016","Thüringen","2","","","",""
"Mieter","2016","Thüringen","3","","","",""
"Mieter","2016","Thüringen","4","","","",""
"Mieter","2016","Thüringen","5","","","",""
"Eigentuemer","2017","Schleswig-Holstein","1","","","",""
"Eigentuemer","2017","Schleswig-Holstein","2","","","",""
"Eigentuemer","2017","Schleswig-Holstein","3","120","0.471588421779979","0.423904191943308","0.51927265161665"
"Eigentuemer","2017","Schleswig-Holstein","4","225","0.574611838791838","0.525417830211659","0.623805847372016"
"Eigentuemer","2017","Schleswig-Holstein","5","421","0.690357204198796","0.653238536316044","0.727475872081548"
"Eigentuemer","2017","Hamburg","1","","","",""
"Eigentuemer","2017","Hamburg","2","","","",""
"Eigentuemer","2017","Hamburg","3","","","",""
"Eigentuemer","2017","Hamburg","4","35","0.338990822715642","0.265643238445637","0.412338406985647"
"Eigentuemer","2017","Hamburg","5","171","0.397350231992855","0.348846076816924","0.445854387168787"
"Eigentuemer","2017","Niedersachsen","1","","","",""
"Eigentuemer","2017","Niedersachsen","2","65","0.148615971470765","0.129491867668188","0.167740075273343"
"Eigentuemer","2017","Niedersachsen","3","329","0.48915250522714","0.457196540048838","0.521108470405443"
"Eigentuemer","2017","Niedersachsen","4","634","0.584538826337122","0.555038786545754","0.614038866128489"
"Eigentuemer","2017","Niedersachsen","5","1177","0.714574182893467","0.692213560897125","0.736934804889809"
"Eigentuemer","2017","Bremen","1","","","",""
"Eigentuemer","2017","Bremen","2","","","",""
"Eigentuemer","2017","Bremen","3","","","",""
"Eigentuemer","2017","Bremen","4","44","0.56243668917312","0.453728973715601","0.671144404630638"
"Eigentuemer","2017","Bremen","5","63","0.472968489498985","0.377923428617751","0.568013550380219"
"Eigentuemer","2017","Nordrhein-Westfalen","1","","","",""
"Eigentuemer","2017","Nordrhein-Westfalen","2","133","0.183852775031256","0.167547136859726","0.200158413202786"
"Eigentuemer","2017","Nordrhein-Westfalen","3","501","0.301990011626009","0.28258763217035","0.321392391081669"
"Eigentuemer","2017","Nordrhein-Westfalen","4","1005","0.528719301180827","0.507510569951282","0.549928032410372"
"Eigentuemer","2017","Nordrhein-Westfalen","5","2329","0.669475504314627","0.653803791573586","0.685147217055669"
"Eigentuemer","2017","Hessen","1","","","",""
"Eigentuemer","2017","Hessen","2","51","0.224204875895781","0.196233411406524","0.252176340385039"
"Eigentuemer","2017","Hessen","3","139","0.236973661623696","0.20070337947577","0.273243943771622"
"Eigentuemer","2017","Hessen","4","344","0.592729756104811","0.556564239024478","0.628895273185144"
"Eigentuemer","2017","Hessen","5","770","0.603486226693775","0.576193097479044","0.630779355908505"
"Eigentuemer","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Eigentuemer","2017","Rheinland-Pfalz,Saarland","2","","","",""
"Eigentuemer","2017","Rheinland-Pfalz,Saarland","3","204","0.518059423618906","0.475519501390199","0.560599345847612"
"Eigentuemer","2017","Rheinland-Pfalz,Saarland","4","351","0.660706862201781","0.621386958979296","0.700026765424265"
"Eigentuemer","2017","Rheinland-Pfalz,Saarland","5","505","0.662027163511418","0.626935885718258","0.697118441304578"
"Eigentuemer","2017","Baden-Württemberg","1","","","",""
"Eigentuemer","2017","Baden-Württemberg","2","66","0.237678219103715","0.212682286086134","0.262674152121295"
"Eigentuemer","2017","Baden-Württemberg","3","293","0.437825028935804","0.403294952238726","0.472355105632882"
"Eigentuemer","2017","Baden-Württemberg","4","698","0.569051427026095","0.541740597109649","0.596362256942541"
"Eigentuemer","2017","Baden-Württemberg","5","1669","0.697433501887184","0.679254872361556","0.715612131412813"
"Eigentuemer","2017","Bayern","1","","","",""
"Eigentuemer","2017","Bayern","2","134","0.390170229869888","0.361866957916126","0.418473501823649"
"Eigentuemer","2017","Bayern","3","398","0.380847682782091","0.353554403849732","0.40814096171445"
"Eigentuemer","2017","Bayern","4","964","0.563051879767606","0.540760755203127","0.585343004332085"
"Eigentuemer","2017","Bayern","5","1821","0.606212791808813","0.588524596208896","0.623900987408731"
"Eigentuemer","2017","Saarland","1","","","",""
"Eigentuemer","2017","Saarland","2","","","",""
"Eigentuemer","2017","Saarland","3","36","0.451209453427768","0.365338627170316","0.537080279685219"
"Eigentuemer","2017","Saarland","4","49","0.568509131167538","0.468913379083516","0.668104883251559"
"Eigentuemer","2017","Saarland","5","73","0.764726324546688","0.689148376843981","0.840304272249394"
"Eigentuemer","2017","Berlin","1","","","",""
"Eigentuemer","2017","Berlin","2","","","",""
"Eigentuemer","2017","Berlin","3","","","",""
"Eigentuemer","2017","Berlin","4","73","0.276575332243505","0.230560466774771","0.32259019771224"
"Eigentuemer","2017","Berlin","5","168","0.297095852713665","0.259314606346077","0.334877099081253"
"Eigentuemer","2017","Brandenburg","1","","","",""
"Eigentuemer","2017","Brandenburg","2","48","0.237724433255521","0.202467300766706","0.272981565744336"
"Eigentuemer","2017","Brandenburg","3","162","0.426473055117684","0.377262876652767","0.475683233582602"
"Eigentuemer","2017","Brandenburg","4","215","0.540555670174815","0.491960392264624","0.589150948085006"
"Eigentuemer","2017","Brandenburg","5","267","0.631463121341021","0.586891718144667","0.676034524537375"
"Eigentuemer","2017","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","2017","Mecklenburg-Vorpommern","2","","","",""
"Eigentuemer","2017","Mecklenburg-Vorpommern","3","45","0.258236489377715","0.200138462731824","0.316334516023607"
"Eigentuemer","2017","Mecklenburg-Vorpommern","4","111","0.499870665704444","0.437004793692262","0.562736537716627"
"Eigentuemer","2017","Mecklenburg-Vorpommern","5","151","0.544567788955449","0.483443214700988","0.60569236320991"
"Eigentuemer","2017","Sachsen","1","","","",""
"Eigentuemer","2017","Sachsen","2","32","0.165242208235452","0.132557245919615","0.197927170551289"
"Eigentuemer","2017","Sachsen","3","166","0.308841905237982","0.271434628387166","0.346249182088798"
"Eigentuemer","2017","Sachsen","4","370","0.459159950172314","0.424410257543496","0.493909642801131"
"Eigentuemer","2017","Sachsen","5","399","0.508395986098042","0.472179916414728","0.544612055781356"
"Eigentuemer","2017","Sachsen-Anhalt","1","","","",""
