"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","2003","Sonstige","5","","","",""
"Untermieter","2003","1-Pers.-HH","1","","","",""
"Untermieter","2003","1-Pers.-HH","2","41","0.0611391745626564","0.0435037723930555","0.0787745767322572"
"Untermieter","2003","1-Pers.-HH","3","34","0.0418942218294705","0.0283456898228062","0.0554427538361347"
"Untermieter","2003","1-Pers.-HH","4","","","",""
"Untermieter","2003","1-Pers.-HH","5","","","",""
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","2","30","0.0276722950516596","0.0162048745500622","0.039139715553257"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","3","42","0.0287173294507048","0.0209674399311598","0.0364672189702498"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","4","54","0.0203031230308563","0.0145089795278055","0.0260972665339071"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","2003","Alleinerziehende","1","","","",""
"Untermieter","2003","Alleinerziehende","2","","","",""
"Untermieter","2003","Alleinerziehende","3","","","",""
"Untermieter","2003","Alleinerziehende","4","","","",""
"Untermieter","2003","Alleinerziehende","5","","","",""
"Untermieter","2003","Paar mit Kind(ern)","1","","","",""
"Untermieter","2003","Paar mit Kind(ern)","2","64","0.0271689882284175","0.0211059306863379","0.0332320457704972"
"Untermieter","2003","Paar mit Kind(ern)","3","76","0.0170906180360372","0.0135739475392487","0.0206072885328258"
"Untermieter","2003","Paar mit Kind(ern)","4","","","",""
"Untermieter","2003","Paar mit Kind(ern)","5","","","",""
"Untermieter","2003","Sonstige","1","","","",""
"Untermieter","2003","Sonstige","2","","","",""
"Untermieter","2003","Sonstige","3","","","",""
"Untermieter","2003","Sonstige","4","","","",""
"Untermieter","2003","Sonstige","5","","","",""
"Mieter","2003","1-Pers.-HH","1","","","",""
"Mieter","2003","1-Pers.-HH","2","","","",""
"Mieter","2003","1-Pers.-HH","3","","","",""
"Mieter","2003","1-Pers.-HH","4","","","",""
"Mieter","2003","1-Pers.-HH","5","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2003","Alleinerziehende","1","","","",""
"Mieter","2003","Alleinerziehende","2","","","",""
"Mieter","2003","Alleinerziehende","3","","","",""
"Mieter","2003","Alleinerziehende","4","","","",""
"Mieter","2003","Alleinerziehende","5","","","",""
"Mieter","2003","Paar mit Kind(ern)","1","","","",""
"Mieter","2003","Paar mit Kind(ern)","2","","","",""
"Mieter","2003","Paar mit Kind(ern)","3","","","",""
"Mieter","2003","Paar mit Kind(ern)","4","","","",""
"Mieter","2003","Paar mit Kind(ern)","5","","","",""
"Mieter","2003","Sonstige","1","","","",""
"Mieter","2003","Sonstige","2","","","",""
"Mieter","2003","Sonstige","3","","","",""
"Mieter","2003","Sonstige","4","","","",""
"Mieter","2003","Sonstige","5","","","",""
"Eigentuemer","2004","1-Pers.-HH","1","","","",""
"Eigentuemer","2004","1-Pers.-HH","2","127","0.204504696774502","0.17403199143715","0.234977402111855"
"Eigentuemer","2004","1-Pers.-HH","3","210","0.257181817217906","0.227229334071417","0.287134300364395"
"Eigentuemer","2004","1-Pers.-HH","4","196","0.277382578984273","0.244427771569476","0.310337386399071"
"Eigentuemer","2004","1-Pers.-HH","5","270","0.387335808578529","0.350199183387118","0.42447243376994"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","2","240","0.324503765874956","0.290540613182296","0.358466918567615"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","3","792","0.482354866903886","0.458808471131483","0.50590126267629"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","4","1118","0.499909160469152","0.479572156167639","0.520246164770664"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","5","1846","0.600925959898155","0.5829659649053","0.61888595489101"
"Eigentuemer","2004","Alleinerziehende","1","","","",""
"Eigentuemer","2004","Alleinerziehende","2","99","0.0978425893515018","0.0765938459637464","0.119091332739257"
"Eigentuemer","2004","Alleinerziehende","3","134","0.210326722051471","0.174887254971108","0.245766189131834"
"Eigentuemer","2004","Alleinerziehende","4","125","0.378276406700259","0.322936249980366","0.433616563420152"
"Eigentuemer","2004","Alleinerziehende","5","97","0.717080085152009","0.640241967800467","0.79391820250355"
"Eigentuemer","2004","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","2","1117","0.405099924026962","0.386433745857283","0.423766102196642"
"Eigentuemer","2004","Paar mit Kind(ern)","3","2782","0.526248331356497","0.512600840969314","0.53989582174368"
"Eigentuemer","2004","Paar mit Kind(ern)","4","2644","0.685421855147214","0.670475975669864","0.700367734624564"
"Eigentuemer","2004","Paar mit Kind(ern)","5","2749","0.750355534060048","0.735892367545316","0.764818700574781"
"Eigentuemer","2004","Sonstige","1","","","",""
"Eigentuemer","2004","Sonstige","2","104","0.503787289022632","0.43741643750537","0.570158140539895"
"Eigentuemer","2004","Sonstige","3","173","0.682769251521281","0.623642471606542","0.74189603143602"
"Eigentuemer","2004","Sonstige","4","140","0.636337977210876","0.566449545734276","0.706226408687476"
"Eigentuemer","2004","Sonstige","5","125","0.621874479962522","0.54697056538369","0.696778394541355"
"Hauptmieter","2004","1-Pers.-HH","1","","","",""
"Hauptmieter","2004","1-Pers.-HH","2","509","0.744315771169128","0.711356990232466","0.777274552105789"
"Hauptmieter","2004","1-Pers.-HH","3","573","0.698718069198654","0.667276155640792","0.730159982756516"
"Hauptmieter","2004","1-Pers.-HH","4","488","0.693360983125259","0.659420471862512","0.727301494388006"
"Hauptmieter","2004","1-Pers.-HH","5","373","0.58166556513675","0.544060543259623","0.619270587013877"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","2","456","0.622243337965369","0.587073298566466","0.657413377364272"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","3","904","0.49535849863847","0.471798441981185","0.518918555295754"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","4","1152","0.473568815033791","0.453260245444989","0.493877384622592"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","5","972","0.377363920357786","0.359586599191606","0.395141241523967"
"Hauptmieter","2004","Alleinerziehende","1","","","",""
"Hauptmieter","2004","Alleinerziehende","2","646","0.895083609800891","0.873166585221671","0.917000634380111"
"Hauptmieter","2004","Alleinerziehende","3","365","0.77334043815962","0.736933126007918","0.809747750311322"
"Hauptmieter","2004","Alleinerziehende","4","168","0.61502501202233","0.559498584939386","0.670551439105273"
"Hauptmieter","2004","Alleinerziehende","5","31","0.241093516776638","0.168122899029223","0.314064134524052"
"Hauptmieter","2004","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2004","Paar mit Kind(ern)","2","1502","0.580254225235775","0.561488963073262","0.599019487398287"
"Hauptmieter","2004","Paar mit Kind(ern)","3","2285","0.455757282190484","0.442144553886283","0.469370010494685"
"Hauptmieter","2004","Paar mit Kind(ern)","4","1038","0.31044301971667","0.295550977542849","0.325335061890491"
"Hauptmieter","2004","Paar mit Kind(ern)","5","669","0.235695597711126","0.221512281490008","0.249878913932244"
"Hauptmieter","2004","Sonstige","1","","","",""
"Hauptmieter","2004","Sonstige","2","103","0.365596407080705","0.301666566611428","0.429526247549981"
"Hauptmieter","2004","Sonstige","3","60","0.284567916898757","0.227243877499576","0.341891956297939"
"Hauptmieter","2004","Sonstige","4","39","0.358880387306583","0.289192581445698","0.428568193167468"
"Hauptmieter","2004","Sonstige","5","36","0.378125520037478","0.303221605458646","0.45302943461631"
"Untermieter","2004","1-Pers.-HH","1","","","",""
"Untermieter","2004","1-Pers.-HH","2","37","0.0511795320563699","0.0345308163775226","0.0678282477352173"
"Untermieter","2004","1-Pers.-HH","3","35","0.0441001135834402","0.0300300034071255","0.0581702237597548"
"Untermieter","2004","1-Pers.-HH","4","","","",""
"Untermieter","2004","1-Pers.-HH","5","","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","2","32","0.0530125073914912","0.0367589677241012","0.0692660470588811"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","3","34","0.022286634457644","0.0153307387720979","0.0292425301431901"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","4","52","0.0265220244970578","0.0199864557943413","0.0330575931997743"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","5","38","0.0217101197440584","0.0163652899529979","0.027054949535119"
"Untermieter","2004","Alleinerziehende","1","","","",""
"Untermieter","2004","Alleinerziehende","2","","","",""
"Untermieter","2004","Alleinerziehende","3","","","",""
"Untermieter","2004","Alleinerziehende","4","","","",""
"Untermieter","2004","Alleinerziehende","5","","","",""
"Untermieter","2004","Paar mit Kind(ern)","1","","","",""
"Untermieter","2004","Paar mit Kind(ern)","2","38","0.0146458507372633","0.0100780643013837","0.0192136371731429"
"Untermieter","2004","Paar mit Kind(ern)","3","75","0.0179943864530189","0.014361033723021","0.0216277391830167"
"Untermieter","2004","Paar mit Kind(ern)","4","","","",""
"Untermieter","2004","Paar mit Kind(ern)","5","","","",""
"Untermieter","2004","Sonstige","1","","","",""
"Untermieter","2004","Sonstige","2","","","",""
"Untermieter","2004","Sonstige","3","","","",""
"Untermieter","2004","Sonstige","4","","","",""
"Untermieter","2004","Sonstige","5","","","",""
"Mieter","2004","1-Pers.-HH","1","","","",""
"Mieter","2004","1-Pers.-HH","2","","","",""
"Mieter","2004","1-Pers.-HH","3","","","",""
"Mieter","2004","1-Pers.-HH","4","","","",""
"Mieter","2004","1-Pers.-HH","5","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2004","Alleinerziehende","1","","","",""
"Mieter","2004","Alleinerziehende","2","","","",""
"Mieter","2004","Alleinerziehende","3","","","",""
"Mieter","2004","Alleinerziehende","4","","","",""
"Mieter","2004","Alleinerziehende","5","","","",""
"Mieter","2004","Paar mit Kind(ern)","1","","","",""
"Mieter","2004","Paar mit Kind(ern)","2","","","",""
"Mieter","2004","Paar mit Kind(ern)","3","","","",""
"Mieter","2004","Paar mit Kind(ern)","4","","","",""
"Mieter","2004","Paar mit Kind(ern)","5","","","",""
"Mieter","2004","Sonstige","1","","","",""
"Mieter","2004","Sonstige","2","","","",""
"Mieter","2004","Sonstige","3","","","",""
"Mieter","2004","Sonstige","4","","","",""
"Mieter","2004","Sonstige","5","","","",""
"Eigentuemer","2005","1-Pers.-HH","1","","","",""
"Eigentuemer","2005","1-Pers.-HH","2","116","0.193369204127217","0.163464346173855","0.223274062080578"
"Eigentuemer","2005","1-Pers.-HH","3","195","0.252549384245247","0.222078364887762","0.283020403602731"
"Eigentuemer","2005","1-Pers.-HH","4","217","0.274508468221276","0.242633875086839","0.306383061355712"
"Eigentuemer","2005","1-Pers.-HH","5","279","0.36792723735284","0.332405355132608","0.403449119573072"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","2","250","0.389083978083904","0.353120791035982","0.425047165131826"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","3","762","0.438579064656028","0.41487923100832","0.462278898303735"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","4","1058","0.521988292109656","0.500755059917197","0.543221524302114"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","5","1868","0.603628967424007","0.585727257815043","0.621530677032971"
"Eigentuemer","2005","Alleinerziehende","1","","","",""
"Eigentuemer","2005","Alleinerziehende","2","149","0.133549791752532","0.109977787524621","0.157121795980443"
"Eigentuemer","2005","Alleinerziehende","3","123","0.187072449815807","0.153777863646514","0.220367035985099"
"Eigentuemer","2005","Alleinerziehende","4","118","0.355469241654188","0.299800454610851","0.411138028697524"
"Eigentuemer","2005","Alleinerziehende","5","95","0.626367992293912","0.541561343938164","0.711174640649659"
"Eigentuemer","2005","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","2","1023","0.389185965681421","0.370085200955317","0.408286730407525"
"Eigentuemer","2005","Paar mit Kind(ern)","3","2488","0.538895127767838","0.524298213134498","0.553492042401179"
"Eigentuemer","2005","Paar mit Kind(ern)","4","2670","0.670502605378194","0.655480781991081","0.685524428765307"
"Eigentuemer","2005","Paar mit Kind(ern)","5","2530","0.731198381709877","0.715789607856099","0.746607155563656"
"Eigentuemer","2005","Sonstige","1","","","",""
"Eigentuemer","2005","Sonstige","2","95","0.586749633740891","0.519011518398586","0.654487749083197"
"Eigentuemer","2005","Sonstige","3","199","0.637741782630724","0.580088502798922","0.695395062462525"
"Eigentuemer","2005","Sonstige","4","130","0.743093435392627","0.676826151775619","0.809360719009636"
"Eigentuemer","2005","Sonstige","5","72","0.498434337255377","0.405835196918511","0.591033477592243"
"Hauptmieter","2005","1-Pers.-HH","1","","","",""
"Hauptmieter","2005","1-Pers.-HH","2","499","0.739814935029385","0.706593880141297","0.773035989917474"
"Hauptmieter","2005","1-Pers.-HH","3","551","0.706956280332159","0.675034650165769","0.73887791049855"
"Hauptmieter","2005","1-Pers.-HH","4","502","0.678144661920037","0.64477574313771","0.711513580702364"
"Hauptmieter","2005","1-Pers.-HH","5","402","0.58860763328603","0.552360595401243","0.624854671170816"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","2","432","0.570216162087921","0.533699544648065","0.606732779527776"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","3","884","0.530401803320459","0.506565288668445","0.554238317972472"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","4","1026","0.454158259656191","0.432993982465016","0.475322536847366"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","5","960","0.379393487737208","0.361634769456777","0.397152206017639"
"Hauptmieter","2005","Alleinerziehende","1","","","",""
"Hauptmieter","2005","Alleinerziehende","2","621","0.832895851351471","0.807043975417475","0.858747727285467"
"Hauptmieter","2005","Alleinerziehende","3","394","0.80066036824187","0.766551777570198","0.834768958913542"
"Hauptmieter","2005","Alleinerziehende","4","162","0.628529052380564","0.572331936664215","0.684726168096912"
"Hauptmieter","2005","Alleinerziehende","5","30","0.373632007706088","0.288825359350341","0.458438656061836"
"Hauptmieter","2005","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2005","Paar mit Kind(ern)","2","1437","0.588789409233753","0.569512837147592","0.608065981319915"
"Hauptmieter","2005","Paar mit Kind(ern)","3","1941","0.448848310009727","0.434283847803767","0.463412772215686"
"Hauptmieter","2005","Paar mit Kind(ern)","4","1081","0.327532788760755","0.312533890041429","0.34253168748008"
"Hauptmieter","2005","Paar mit Kind(ern)","5","627","0.264365053120117","0.249037680007151","0.279692426233083"
"Hauptmieter","2005","Sonstige","1","","","",""
"Hauptmieter","2005","Sonstige","2","98","0.288101764304561","0.225802633232269","0.350400895376853"
"Hauptmieter","2005","Sonstige","3","62","0.322809494982755","0.266727811675625","0.378891178289884"
"Hauptmieter","2005","Sonstige","4","34","0.232438169411801","0.168376203258885","0.296500135564716"
"Hauptmieter","2005","Sonstige","5","40","0.501565662744623","0.408966522407757","0.594164803081489"
"Untermieter","2005","1-Pers.-HH","1","","","",""
"Untermieter","2005","1-Pers.-HH","2","55","0.066815860843398","0.0479083591441344","0.0857233625426616"
"Untermieter","2005","1-Pers.-HH","3","35","0.040494335422594","0.0266700248004395","0.0543186460447484"
"Untermieter","2005","1-Pers.-HH","4","34","0.0473468698586871","0.0321776362825896","0.0625161034347846"
"Untermieter","2005","1-Pers.-HH","5","","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","3","38","0.0310191320235135","0.0227387672489607","0.0392994967980663"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","4","42","0.0238534482341532","0.0173671105039572","0.0303397859643491"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","5","38","0.0167610643422676","0.0120627848549788","0.0214593438295563"
"Untermieter","2005","Alleinerziehende","1","","","",""
"Untermieter","2005","Alleinerziehende","2","30","0.0335543568959969","0.0210757451190417","0.0460329686729521"
"Untermieter","2005","Alleinerziehende","3","","","",""
"Untermieter","2005","Alleinerziehende","4","","","",""
"Untermieter","2005","Alleinerziehende","5","","","",""
"Untermieter","2005","Paar mit Kind(ern)","1","","","",""
"Untermieter","2005","Paar mit Kind(ern)","2","43","0.0220246250848258","0.0162750481693706","0.027774202000281"
"Untermieter","2005","Paar mit Kind(ern)","3","51","0.0122565622224351","0.00903463669551288","0.0154784877493573"
"Untermieter","2005","Paar mit Kind(ern)","4","","","",""
"Untermieter","2005","Paar mit Kind(ern)","5","","","",""
"Untermieter","2005","Sonstige","1","","","",""
"Untermieter","2005","Sonstige","2","","","",""
"Untermieter","2005","Sonstige","3","","","",""
"Untermieter","2005","Sonstige","4","","","",""
"Untermieter","2005","Sonstige","5","","","",""
"Mieter","2005","1-Pers.-HH","1","","","",""
"Mieter","2005","1-Pers.-HH","2","","","",""
"Mieter","2005","1-Pers.-HH","3","","","",""
"Mieter","2005","1-Pers.-HH","4","","","",""
"Mieter","2005","1-Pers.-HH","5","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2005","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2005","Alleinerziehende","1","","","",""
"Mieter","2005","Alleinerziehende","2","","","",""
"Mieter","2005","Alleinerziehende","3","","","",""
"Mieter","2005","Alleinerziehende","4","","","",""
"Mieter","2005","Alleinerziehende","5","","","",""
"Mieter","2005","Paar mit Kind(ern)","1","","","",""
"Mieter","2005","Paar mit Kind(ern)","2","","","",""
"Mieter","2005","Paar mit Kind(ern)","3","","","",""
"Mieter","2005","Paar mit Kind(ern)","4","","","",""
"Mieter","2005","Paar mit Kind(ern)","5","","","",""
"Mieter","2005","Sonstige","1","","","",""
"Mieter","2005","Sonstige","2","","","",""
"Mieter","2005","Sonstige","3","","","",""
"Mieter","2005","Sonstige","4","","","",""
"Mieter","2005","Sonstige","5","","","",""
"Eigentuemer","2006","1-Pers.-HH","1","","","",""
"Eigentuemer","2006","1-Pers.-HH","2","134","0.170562538415163","0.144367493415773","0.196757583414553"
"Eigentuemer","2006","1-Pers.-HH","3","234","0.279511896007538","0.249378932266935","0.309644859748142"
"Eigentuemer","2006","1-Pers.-HH","4","253","0.280701392496155","0.250493841211694","0.310908943780617"
"Eigentuemer","2006","1-Pers.-HH","5","339","0.384210336085059","0.350609439159545","0.417811233010573"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","2","300","0.335899460896278","0.303921729407053","0.367877192385502"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","3","946","0.457870155243042","0.435936091953318","0.479804218532765"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","4","1208","0.50724729411962","0.486982125765723","0.527512462473518"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","5","2162","0.640176044845349","0.623436764836314","0.656915324854384"
"Eigentuemer","2006","Alleinerziehende","1","","","",""
"Eigentuemer","2006","Alleinerziehende","2","137","0.137657719509573","0.114161489082305","0.161153949936842"
"Eigentuemer","2006","Alleinerziehende","3","157","0.19954482719569","0.16759271299135","0.231496941400029"
"Eigentuemer","2006","Alleinerziehende","4","152","0.367289540464298","0.315590599712064","0.418988481216532"
"Eigentuemer","2006","Alleinerziehende","5","108","0.561101023832309","0.484918193533469","0.637283854131149"
"Eigentuemer","2006","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2006","Paar mit Kind(ern)","2","946","0.361137285726605","0.341999999872851","0.380274571580359"
"Eigentuemer","2006","Paar mit Kind(ern)","3","2700","0.526748853598453","0.512502072230934","0.540995634965972"
"Eigentuemer","2006","Paar mit Kind(ern)","4","2778","0.650940753723082","0.636096240041129","0.665785267405035"
"Eigentuemer","2006","Paar mit Kind(ern)","5","2605","0.707852308914618","0.692303867301666","0.72340075052757"
"Eigentuemer","2006","Sonstige","1","","","",""
"Eigentuemer","2006","Sonstige","2","119","0.57793524553456","0.509657496310779","0.646212994758342"
"Eigentuemer","2006","Sonstige","3","186","0.644966942202352","0.585767944404115","0.70416594000059"
"Eigentuemer","2006","Sonstige","4","141","0.769157844686608","0.708764012912424","0.829551676460792"
"Eigentuemer","2006","Sonstige","5","71","0.488396691781249","0.390911099873094","0.585882283689404"
"Hauptmieter","2006","1-Pers.-HH","1","","","",""
"Hauptmieter","2006","1-Pers.-HH","2","606","0.766346138703164","0.736875844720207","0.795816432686122"
"Hauptmieter","2006","1-Pers.-HH","3","586","0.685740893944423","0.654569784955265","0.716912002933581"
"Hauptmieter","2006","1-Pers.-HH","4","568","0.679854810568689","0.648491622245527","0.71121799889185"
"Hauptmieter","2006","1-Pers.-HH","5","448","0.593949138074028","0.560024517628009","0.627873758520047"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","2","512","0.633003520368376","0.600370287990748","0.665636752746005"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","3","982","0.505738128624795","0.483727235293385","0.527749021956205"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","4","1098","0.483784571923864","0.463527935423271","0.504041208424458"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","5","972","0.351066890960959","0.334419854484496","0.367713927437422"
"Hauptmieter","2006","Alleinerziehende","1","","","",""
"Hauptmieter","2006","Alleinerziehende","2","680","0.853995439086416","0.829914742023461","0.878076136149371"
"Hauptmieter","2006","Alleinerziehende","3","438","0.783538811732693","0.750613406337759","0.816464217127627"
"Hauptmieter","2006","Alleinerziehende","4","176","0.609315613594391","0.556990637492271","0.661640589696511"
"Hauptmieter","2006","Alleinerziehende","5","53","0.436243016981751","0.360111497100654","0.512374536862849"
"Hauptmieter","2006","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2006","Paar mit Kind(ern)","2","1428","0.619832009462921","0.600491621491716","0.639172397434127"
"Hauptmieter","2006","Paar mit Kind(ern)","3","1967","0.45980018787751","0.445579162568153","0.474021213186867"
"Hauptmieter","2006","Paar mit Kind(ern)","4","1156","0.339471496430808","0.324724855390075","0.354218137471541"
"Hauptmieter","2006","Paar mit Kind(ern)","5","646","0.279829380262196","0.264480430426923","0.29517833009747"
"Hauptmieter","2006","Sonstige","1","","","",""
"Hauptmieter","2006","Sonstige","2","76","0.339781141621596","0.27430340471857","0.405258878524623"
"Hauptmieter","2006","Sonstige","3","59","0.3093880532445","0.252203327368145","0.366572779120855"
"Hauptmieter","2006","Sonstige","4","39","0.198875673548657","0.14166618315078","0.256085163946535"
"Hauptmieter","2006","Sonstige","5","30","0.511603308218751","0.414117716310596","0.609088900126906"
"Untermieter","2006","1-Pers.-HH","1","","","",""
"Untermieter","2006","1-Pers.-HH","2","52","0.0630913228816731","0.0461589061858609","0.0800237395774853"
"Untermieter","2006","1-Pers.-HH","3","32","0.0347472100480386","0.022449937565625","0.0470444825304522"
"Untermieter","2006","1-Pers.-HH","4","","","",""
"Untermieter","2006","1-Pers.-HH","5","","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","3","54","0.0363917161321633","0.0281475298478833","0.0446359024164434"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","4","32","0.00896813395651532","0.00514674987169539","0.0127895180413353"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","2006","Alleinerziehende","1","","","",""
"Untermieter","2006","Alleinerziehende","2","","","",""
"Untermieter","2006","Alleinerziehende","3","","","",""
"Untermieter","2006","Alleinerziehende","4","","","",""
"Untermieter","2006","Alleinerziehende","5","","","",""
"Untermieter","2006","Paar mit Kind(ern)","1","","","",""
"Untermieter","2006","Paar mit Kind(ern)","2","46","0.0190307048104733","0.0135869876626013","0.0244744219583453"
"Untermieter","2006","Paar mit Kind(ern)","3","51","0.013450958524037","0.010163917843207","0.0167379992048669"
"Untermieter","2006","Paar mit Kind(ern)","4","","","",""
"Untermieter","2006","Paar mit Kind(ern)","5","35","0.0123183108231858","0.00854694733855621","0.0160896743078153"
"Untermieter","2006","Sonstige","1","","","",""
"Untermieter","2006","Sonstige","2","","","",""
"Untermieter","2006","Sonstige","3","","","",""
"Untermieter","2006","Sonstige","4","","","",""
"Untermieter","2006","Sonstige","5","","","",""
"Mieter","2006","1-Pers.-HH","1","","","",""
"Mieter","2006","1-Pers.-HH","2","","","",""
"Mieter","2006","1-Pers.-HH","3","","","",""
"Mieter","2006","1-Pers.-HH","4","","","",""
"Mieter","2006","1-Pers.-HH","5","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2006","Alleinerziehende","1","","","",""
"Mieter","2006","Alleinerziehende","2","","","",""
"Mieter","2006","Alleinerziehende","3","","","",""
"Mieter","2006","Alleinerziehende","4","","","",""
"Mieter","2006","Alleinerziehende","5","","","",""
"Mieter","2006","Paar mit Kind(ern)","1","","","",""
"Mieter","2006","Paar mit Kind(ern)","2","","","",""
"Mieter","2006","Paar mit Kind(ern)","3","","","",""
"Mieter","2006","Paar mit Kind(ern)","4","","","",""
"Mieter","2006","Paar mit Kind(ern)","5","","","",""
"Mieter","2006","Sonstige","1","","","",""
"Mieter","2006","Sonstige","2","","","",""
"Mieter","2006","Sonstige","3","","","",""
"Mieter","2006","Sonstige","4","","","",""
"Mieter","2006","Sonstige","5","","","",""
"Eigentuemer","2007","1-Pers.-HH","1","","","",""
"Eigentuemer","2007","1-Pers.-HH","2","125","0.190771196379158","0.162071724121056","0.21947066863726"
"Eigentuemer","2007","1-Pers.-HH","3","205","0.254304970948698","0.22429732832309","0.284312613574307"
"Eigentuemer","2007","1-Pers.-HH","4","244","0.294940754929279","0.263281613722879","0.326599896135678"
"Eigentuemer","2007","1-Pers.-HH","5","326","0.378882411126382","0.345097355651561","0.412667466601204"
"Eigentuemer","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
