"hgowner","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","2007","4","West","2149","0.425151590795509","0.412104192993926","0.438198988597092"
"Hauptmieter","2007","4","Ost","769","0.546890648292435","0.522979923905347","0.570801372679522"
"Hauptmieter","2007","5","West","1769","0.356373333487138","0.344741169678528","0.368005497295749"
"Hauptmieter","2007","5","Ost","285","0.420501487143844","0.388052051989555","0.452950922298133"
"Untermieter","2007","1","West","","","",""
"Untermieter","2007","1","Ost","","","",""
"Untermieter","2007","2","West","76","0.0309064474285413","0.0246163367704429","0.0371965580866397"
"Untermieter","2007","2","Ost","45","0.0275647265335514","0.0191202702754784","0.0360091827916244"
"Untermieter","2007","3","West","103","0.0262527548620355","0.0220489896171845","0.0304565201068865"
"Untermieter","2007","3","Ost","41","0.0236155892668677","0.0171593675613701","0.0300718109723652"
"Untermieter","2007","4","West","82","0.0174060135529591","0.0139544804557701","0.0208575466501481"
"Untermieter","2007","4","Ost","","","",""
"Untermieter","2007","5","West","50","0.00989153803228534","0.00748792697193126","0.0122951490926394"
"Untermieter","2007","5","Ost","","","",""
"Mieter","2007","1","West","","","",""
"Mieter","2007","1","Ost","","","",""
"Mieter","2007","2","West","","","",""
"Mieter","2007","2","Ost","","","",""
"Mieter","2007","3","West","","","",""
"Mieter","2007","3","Ost","","","",""
"Mieter","2007","4","West","","","",""
"Mieter","2007","4","Ost","","","",""
"Mieter","2007","5","West","","","",""
"Mieter","2007","5","Ost","","","",""
"Eigentuemer","2008","1","West","","","",""
"Eigentuemer","2008","1","Ost","","","",""
"Eigentuemer","2008","2","West","843","0.3070769062896","0.289346139681527","0.324807672897673"
"Eigentuemer","2008","2","Ost","395","0.293014896025815","0.268090565180553","0.317939226871077"
"Eigentuemer","2008","3","West","2343","0.441255475122228","0.427210080947864","0.455300869296593"
"Eigentuemer","2008","3","Ost","940","0.412790224035657","0.390904480734278","0.434675967337035"
"Eigentuemer","2008","4","West","3250","0.578997547599006","0.565733033952704","0.592262061245307"
"Eigentuemer","2008","4","Ost","825","0.435304148312411","0.4110332957835","0.459575000841321"
"Eigentuemer","2008","5","West","4541","0.643319505887969","0.631521832014774","0.655117179761164"
"Eigentuemer","2008","5","Ost","650","0.548974562394247","0.518025314780276","0.579923810008219"
"Hauptmieter","2008","1","West","","","",""
"Hauptmieter","2008","1","Ost","","","",""
"Hauptmieter","2008","2","West","1671","0.652219708163982","0.633912974648816","0.670526441679147"
"Hauptmieter","2008","2","Ost","845","0.664617993402225","0.638763891692352","0.690472095112098"
"Hauptmieter","2008","3","West","2369","0.530877139558346","0.516760785305136","0.544993493811555"
"Hauptmieter","2008","3","Ost","967","0.563403430773599","0.541356412417112","0.585450449130087"
"Hauptmieter","2008","4","West","2006","0.407896494787028","0.394693134976568","0.421099854597487"
"Hauptmieter","2008","4","Ost","750","0.544035293910568","0.519653790522497","0.568416797298638"
"Hauptmieter","2008","5","West","1740","0.347605741626294","0.335877257543268","0.359334225709319"
"Hauptmieter","2008","5","Ost","320","0.399098254900293","0.368639291868438","0.429557217932148"
"Untermieter","2008","1","West","","","",""
"Untermieter","2008","1","Ost","","","",""
"Untermieter","2008","2","West","86","0.0407033855464189","0.0331079420076685","0.0482988290851693"
"Untermieter","2008","2","Ost","41","0.04236711057196","0.0313368067256698","0.0533974144182503"
"Untermieter","2008","3","West","89","0.0278673853194262","0.0232115982884602","0.0325231723503922"
"Untermieter","2008","3","Ost","37","0.0238063451907437","0.0170297067622024","0.0305829836192851"
"Untermieter","2008","4","West","66","0.0131059576139667","0.0100504716074862","0.0161614436204472"
"Untermieter","2008","4","Ost","","","",""
"Untermieter","2008","5","West","52","0.00907475248573767","0.00673924540584749","0.0114102595656278"
"Untermieter","2008","5","Ost","","","",""
"Mieter","2008","1","West","","","",""
"Mieter","2008","1","Ost","","","",""
"Mieter","2008","2","West","","","",""
"Mieter","2008","2","Ost","","","",""
"Mieter","2008","3","West","","","",""
"Mieter","2008","3","Ost","","","",""
"Mieter","2008","4","West","","","",""
"Mieter","2008","4","Ost","","","",""
"Mieter","2008","5","West","","","",""
"Mieter","2008","5","Ost","","","",""
"Eigentuemer","2009","1","West","","","",""
"Eigentuemer","2009","1","Ost","","","",""
"Eigentuemer","2009","2","West","708","0.288404899329766","0.269954889366167","0.306854909293364"
"Eigentuemer","2009","2","Ost","306","0.277907124776264","0.251730225599564","0.304084023952964"
"Eigentuemer","2009","3","West","2110","0.45702808806964","0.44220757105944","0.47184860507984"
"Eigentuemer","2009","3","Ost","951","0.445942893574944","0.423328966172094","0.468556820977793"
"Eigentuemer","2009","4","West","2960","0.589460883029751","0.575570332447358","0.603351433612144"
"Eigentuemer","2009","4","Ost","881","0.47202527488533","0.447922964183297","0.496127585587363"
"Eigentuemer","2009","5","West","4366","0.640443242489013","0.628464655198349","0.652421829779677"
"Eigentuemer","2009","5","Ost","611","0.529559424816058","0.497870217354579","0.561248632277536"
"Hauptmieter","2009","1","West","","","",""
"Hauptmieter","2009","1","Ost","","","",""
"Hauptmieter","2009","2","West","1539","0.677248350676831","0.658207470210417","0.696289231143244"
"Hauptmieter","2009","2","Ost","765","0.679565044893084","0.652296793545481","0.706833296240687"
"Hauptmieter","2009","3","West","2146","0.520698673562919","0.505835868648826","0.535561478477012"
"Hauptmieter","2009","3","Ost","861","0.536372925321321","0.51368593301278","0.559059917629862"
"Hauptmieter","2009","4","West","1786","0.392406295804478","0.378618675686086","0.406193915922871"
"Hauptmieter","2009","4","Ost","723","0.495021964308543","0.470883037036813","0.519160891580273"
"Hauptmieter","2009","5","West","1729","0.343481522984402","0.331627746956488","0.355335299012316"
"Hauptmieter","2009","5","Ost","319","0.431209310836373","0.399766457869557","0.462652163803189"
"Untermieter","2009","1","West","","","",""
"Untermieter","2009","1","Ost","","","",""
"Untermieter","2009","2","West","69","0.0343467499934036","0.0269296823258023","0.0417638176610049"
"Untermieter","2009","2","Ost","54","0.0425278303306518","0.030736263336205","0.0543193973250986"
"Untermieter","2009","3","West","84","0.0222732383674411","0.0178828427114694","0.0266636340234129"
"Untermieter","2009","3","Ost","44","0.0176841811037355","0.0116879667328403","0.0236803954746307"
"Untermieter","2009","4","West","72","0.0181328211657708","0.0143651433861303","0.0219004989454113"
"Untermieter","2009","4","Ost","44","0.0329527608061271","0.0243341109949915","0.0415714106172628"
"Untermieter","2009","5","West","70","0.016075234526585","0.012935874273996","0.019214594779174"
"Untermieter","2009","5","Ost","","","",""
"Mieter","2009","1","West","","","",""
"Mieter","2009","1","Ost","","","",""
"Mieter","2009","2","West","","","",""
"Mieter","2009","2","Ost","","","",""
"Mieter","2009","3","West","","","",""
"Mieter","2009","3","Ost","","","",""
"Mieter","2009","4","West","","","",""
"Mieter","2009","4","Ost","","","",""
"Mieter","2009","5","West","","","",""
"Mieter","2009","5","Ost","","","",""
"Eigentuemer","2010","1","West","","","",""
"Eigentuemer","2010","1","Ost","","","",""
"Eigentuemer","2010","2","West","1213","0.253933262453682","0.242188497418346","0.265678027489019"
"Eigentuemer","2010","2","Ost","489","0.270903930290533","0.251735431821501","0.290072428759564"
"Eigentuemer","2010","3","West","3781","0.459379141025643","0.448961108996949","0.469797173054338"
"Eigentuemer","2010","3","Ost","1170","0.42627044266801","0.407571782877547","0.444969102458474"
"Eigentuemer","2010","4","West","4261","0.601393830424619","0.59005146235514","0.612736198494099"
"Eigentuemer","2010","4","Ost","992","0.472059222729864","0.449907357346366","0.494211088113363"
"Eigentuemer","2010","5","West","5731","0.645667034156248","0.635385612579366","0.655948455733131"
"Eigentuemer","2010","5","Ost","763","0.568047471199475","0.540331114909512","0.595763827489437"
"Hauptmieter","2010","1","West","","","",""
"Hauptmieter","2010","1","Ost","","","",""
"Hauptmieter","2010","2","West","3936","0.706294917027163","0.69400512682064","0.718584707233685"
"Hauptmieter","2010","2","Ost","1507","0.700895394676819","0.681147253821975","0.720643535531664"
"Hauptmieter","2010","3","West","4913","0.521708651693689","0.511265924431791","0.532151378955587"
"Hauptmieter","2010","3","Ost","1447","0.549844033250811","0.531032875666311","0.568655190835311"
"Hauptmieter","2010","4","West","2829","0.390168839845415","0.378868712418785","0.401468967272044"
"Hauptmieter","2010","4","Ost","924","0.502521864040464","0.48033561229727","0.524708115783657"
"Hauptmieter","2010","5","West","2501","0.339201039082097","0.329024353808918","0.349377724355276"
"Hauptmieter","2010","5","Ost","449","0.409801765814051","0.382284094730198","0.437319436897905"
"Untermieter","2010","1","West","","","",""
"Untermieter","2010","1","Ost","","","",""
"Untermieter","2010","2","West","127","0.039771820519155","0.0344986640714434","0.0450449769668666"
"Untermieter","2010","2","Ost","69","0.0282006750326477","0.0210605451551669","0.0353408049101285"
"Untermieter","2010","3","West","96","0.0189122072806677","0.0160646091507025","0.0217598054106328"
"Untermieter","2010","3","Ost","68","0.0226860541682011","0.0170560231422317","0.0283160851941704"
"Untermieter","2010","4","West","68","0.0084373297299658","0.00631840836976816","0.0105562510901634"
"Untermieter","2010","4","Ost","35","0.025418913229672","0.018434869739006","0.032402956720338"
"Untermieter","2010","5","West","79","0.0150785329194572","0.0124590026161026","0.0176980632228118"
"Untermieter","2010","5","Ost","","","",""
"Mieter","2010","1","West","","","",""
"Mieter","2010","1","Ost","","","",""
"Mieter","2010","2","West","","","",""
"Mieter","2010","2","Ost","","","",""
"Mieter","2010","3","West","","","",""
"Mieter","2010","3","Ost","","","",""
"Mieter","2010","4","West","","","",""
"Mieter","2010","4","Ost","","","",""
"Mieter","2010","5","West","","","",""
"Mieter","2010","5","Ost","","","",""
"Eigentuemer","2011","1","West","","","",""
"Eigentuemer","2011","1","Ost","","","",""
"Eigentuemer","2011","2","West","1336","0.27700124392708","0.265184932561859","0.2888175552923"
"Eigentuemer","2011","2","Ost","524","0.233689221298625","0.216168621463433","0.251209821133817"
"Eigentuemer","2011","3","West","4420","0.461008329732621","0.451207431964945","0.470809227500297"
"Eigentuemer","2011","3","Ost","1189","0.399500154596755","0.381774308047209","0.417226001146301"
"Eigentuemer","2011","4","West","5476","0.590695201529244","0.580570897804488","0.600819505254001"
"Eigentuemer","2011","4","Ost","1174","0.485279745196248","0.465226041991091","0.505333448401406"
"Eigentuemer","2011","5","West","7211","0.654378019645995","0.645214635462034","0.663541403829957"
"Eigentuemer","2011","5","Ost","955","0.52873683051916","0.504170062147767","0.553303598890552"
"Hauptmieter","2011","1","West","","","",""
"Hauptmieter","2011","1","Ost","","","",""
"Hauptmieter","2011","2","West","4074","0.679379536755538","0.667056318479946","0.69170275503113"
"Hauptmieter","2011","2","Ost","1644","0.724742776689838","0.706250581332497","0.743234972047179"
"Hauptmieter","2011","3","West","5423","0.525931778989445","0.516114173541","0.53574938443789"
"Hauptmieter","2011","3","Ost","1698","0.585366985548324","0.567537528769353","0.603196442327295"
"Hauptmieter","2011","4","West","3491","0.397456161112554","0.387379910336258","0.40753241188885"
"Hauptmieter","2011","4","Ost","1185","0.499082143382613","0.479019777617993","0.519144509147234"
"Hauptmieter","2011","5","West","3033","0.332573141209192","0.323495222434703","0.34165105998368"
"Hauptmieter","2011","5","Ost","615","0.448514900950981","0.4240382593461","0.472991542555862"
"Untermieter","2011","1","West","","","",""
"Untermieter","2011","1","Ost","","","",""
"Untermieter","2011","2","West","100","0.0436192193173827","0.0382262660637549","0.0490121725710104"
"Untermieter","2011","2","Ost","73","0.0415680020115372","0.0333040575420895","0.0498319464809848"
"Untermieter","2011","3","West","94","0.0130598912779336","0.0108276783127869","0.0152921042430804"
"Untermieter","2011","3","Ost","44","0.0141343112182069","0.00986224220011786","0.0184063802362959"
"Untermieter","2011","4","West","94","0.0118486373582019","0.00962068465758934","0.0140765900588144"
"Untermieter","2011","4","Ost","","","",""
"Untermieter","2011","5","West","100","0.0130102764388558","0.0108268405517473","0.0151937123259642"
"Untermieter","2011","5","Ost","","","",""
"Mieter","2011","1","West","","","",""
"Mieter","2011","1","Ost","","","",""
"Mieter","2011","2","West","","","",""
"Mieter","2011","2","Ost","","","",""
"Mieter","2011","3","West","","","",""
"Mieter","2011","3","Ost","","","",""
"Mieter","2011","4","West","","","",""
"Mieter","2011","4","Ost","","","",""
"Mieter","2011","5","West","","","",""
"Mieter","2011","5","Ost","","","",""
"Eigentuemer","2012","1","West","","","",""
"Eigentuemer","2012","1","Ost","","","",""
"Eigentuemer","2012","2","West","1054","0.243839180834582","0.2312470581794","0.256431303489765"
"Eigentuemer","2012","2","Ost","405","0.222336777784495","0.20362003127823","0.24105352429076"
"Eigentuemer","2012","3","West","4064","0.467879933412773","0.457705010206021","0.478054856619524"
"Eigentuemer","2012","3","Ost","1048","0.378569270163649","0.360607026716765","0.396531513610533"
"Eigentuemer","2012","4","West","5419","0.576030502710255","0.565875847745089","0.586185157675422"
"Eigentuemer","2012","4","Ost","1169","0.461672605734611","0.441830739719923","0.481514471749299"
"Eigentuemer","2012","5","West","7443","0.645270373168442","0.636218731505134","0.654322014831749"
"Eigentuemer","2012","5","Ost","1046","0.557663220353475","0.53438016857612","0.58094627213083"
"Hauptmieter","2012","1","West","","","",""
"Hauptmieter","2012","1","Ost","","","",""
"Hauptmieter","2012","2","West","3325","0.716396836420388","0.703178631512453","0.729615041328322"
"Hauptmieter","2012","2","Ost","1433","0.744056787454823","0.724413970287281","0.763699604622365"
"Hauptmieter","2012","3","West","5110","0.517689562403937","0.507499962146833","0.52787916266104"
"Hauptmieter","2012","3","Ost","1699","0.596293062812231","0.578123079804166","0.614463045820297"
"Hauptmieter","2012","4","West","3617","0.41331964963842","0.40320108471928","0.42343821455756"
"Hauptmieter","2012","4","Ost","1214","0.514937463939211","0.495045927441236","0.534829000437186"
"Hauptmieter","2012","5","West","3195","0.34291504444502","0.333934311330167","0.351895777559872"
"Hauptmieter","2012","5","Ost","682","0.42090381754306","0.397759511672103","0.444048123414018"
"Untermieter","2012","1","West","","","",""
"Untermieter","2012","1","Ost","","","",""
"Untermieter","2012","2","West","88","0.0397639827450299","0.034033726422529","0.0454942390675307"
"Untermieter","2012","2","Ost","58","0.0336064347606815","0.0254946361499152","0.0417182333714477"
"Untermieter","2012","3","West","64","0.0144305041832905","0.0119986166229577","0.0168623917436233"
"Untermieter","2012","3","Ost","53","0.0246920324596352","0.0189450371556633","0.0304390277636072"
"Untermieter","2012","4","West","62","0.0106498476513244","0.00854062787427586","0.0127590674283729"
"Untermieter","2012","4","Ost","42","0.0233899303261783","0.0173744919436736","0.029405368708683"
"Untermieter","2012","5","West","91","0.0117809468402149","0.00973956395832629","0.0138223297221034"
"Untermieter","2012","5","Ost","","","",""
"Mieter","2012","1","West","","","",""
"Mieter","2012","1","Ost","","","",""
"Mieter","2012","2","West","","","",""
"Mieter","2012","2","Ost","","","",""
"Mieter","2012","3","West","","","",""
"Mieter","2012","3","Ost","","","",""
"Mieter","2012","4","West","","","",""
"Mieter","2012","4","Ost","","","",""
"Mieter","2012","5","West","","","",""
"Mieter","2012","5","Ost","","","",""
"Eigentuemer","2013","1","West","","","",""
"Eigentuemer","2013","1","Ost","","","",""
"Eigentuemer","2013","2","West","1114","0.243891701634773","0.233030394387404","0.254753008882142"
"Eigentuemer","2013","2","Ost","395","0.24591903286722","0.226520099788337","0.265317965946102"
"Eigentuemer","2013","3","West","3889","0.422143459738101","0.412795216864639","0.431491702611562"
"Eigentuemer","2013","3","Ost","951","0.38563039248822","0.367174699674048","0.404086085302392"
"Eigentuemer","2013","4","West","5743","0.579507217236159","0.569958720420849","0.589055714051469"
"Eigentuemer","2013","4","Ost","1150","0.44883939424907","0.4292404439516","0.46843834454654"
"Eigentuemer","2013","5","West","7899","0.644167780761027","0.635541515815269","0.652794045706786"
"Eigentuemer","2013","5","Ost","1058","0.581587837258103","0.558780012866501","0.604395661649705"
"Hauptmieter","2013","1","West","","","",""
"Hauptmieter","2013","1","Ost","","","",""
"Hauptmieter","2013","2","West","4796","0.724124183640746","0.712819590751999","0.735428776529493"
"Hauptmieter","2013","2","Ost","1444","0.715628676525042","0.695306999197688","0.735950353852396"
"Hauptmieter","2013","3","West","6739","0.564608429729475","0.555224092084094","0.573992767374855"
"Hauptmieter","2013","3","Ost","1667","0.586398848795561","0.567725711599746","0.605071985991376"
"Hauptmieter","2013","4","West","4423","0.407358279126059","0.397854185749752","0.416862372502365"
"Hauptmieter","2013","4","Ost","1287","0.527270503347746","0.507597469802376","0.546943536893116"
"Hauptmieter","2013","5","West","3853","0.345586664902952","0.337018156696188","0.354155173109716"
"Hauptmieter","2013","5","Ost","717","0.397919766357746","0.375289013927122","0.420550518788369"
"Untermieter","2013","1","West","","","",""
"Untermieter","2013","1","Ost","","","",""
"Untermieter","2013","2","West","95","0.0319841147244807","0.0275337050140499","0.0364345244349114"
"Untermieter","2013","2","Ost","54","0.0384522906077383","0.0297902680419657","0.0471143131735109"
"Untermieter","2013","3","West","95","0.0132481105324248","0.0110840425841311","0.0154121784807185"
"Untermieter","2013","3","Ost","53","0.0274058027556919","0.021215427662124","0.0335961778492598"
"Untermieter","2013","4","West","101","0.0131345036377826","0.0109322764238647","0.0153367308517004"
"Untermieter","2013","4","Ost","37","0.0238901024031834","0.0178727339165549","0.0299074708898119"
"Untermieter","2013","5","West","81","0.0102455543360203","0.00843115816888641","0.0120599505031543"
"Untermieter","2013","5","Ost","","","",""
"Mieter","2013","1","West","","","",""
"Mieter","2013","1","Ost","","","",""
"Mieter","2013","2","West","","","",""
"Mieter","2013","2","Ost","","","",""
"Mieter","2013","3","West","","","",""
"Mieter","2013","3","Ost","","","",""
"Mieter","2013","4","West","","","",""
"Mieter","2013","4","Ost","","","",""
"Mieter","2013","5","West","","","",""
"Mieter","2013","5","Ost","","","",""
"Eigentuemer","2014","1","West","","","",""
"Eigentuemer","2014","1","Ost","","","",""
"Eigentuemer","2014","2","West","866","0.239475891810069","0.227055169919779","0.25189661370036"
"Eigentuemer","2014","2","Ost","297","0.220543462985351","0.198668285042743","0.242418640927958"
"Eigentuemer","2014","3","West","3099","0.423465677198853","0.412946680751855","0.433984673645852"
"Eigentuemer","2014","3","Ost","851","0.336326958191533","0.317676154219472","0.354977762163594"
"Eigentuemer","2014","4","West","5061","0.569027672369139","0.558861971669289","0.579193373068989"
"Eigentuemer","2014","4","Ost","1029","0.440056241139514","0.419965175891872","0.460147306387156"
"Eigentuemer","2014","5","West","7696","0.650458101052257","0.64168897237422","0.659227229730295"
"Eigentuemer","2014","5","Ost","1073","0.558563152439519","0.535824967812809","0.581301337066228"
"Hauptmieter","2014","1","West","","","",""
"Hauptmieter","2014","1","Ost","","","",""
"Hauptmieter","2014","2","West","3583","0.732757194250033","0.719877887050068","0.745636501449999"
"Hauptmieter","2014","2","Ost","1052","0.742227396583608","0.719149542819594","0.765305250347623"
"Hauptmieter","2014","3","West","5307","0.562514644859143","0.551953736026163","0.573075553692124"
"Hauptmieter","2014","3","Ost","1571","0.627528851568552","0.608443384301957","0.646614318835148"
"Hauptmieter","2014","4","West","3972","0.419497842883064","0.40936776655492","0.429627919211208"
"Hauptmieter","2014","4","Ost","1275","0.531046846783162","0.51084887249962","0.551244821066705"
"Hauptmieter","2014","5","West","3587","0.340013652731437","0.331301754117943","0.348725551344931"
"Hauptmieter","2014","5","Ost","719","0.405155659012956","0.382675572504881","0.42763574552103"
"Untermieter","2014","1","West","","","",""
"Untermieter","2014","1","Ost","","","",""
"Untermieter","2014","2","West","86","0.0277669139398973","0.0229849262843606","0.0325489015954339"
"Untermieter","2014","2","Ost","31","0.0372291404310409","0.0272403817569533","0.0472178991051286"
"Untermieter","2014","3","West","70","0.0140196779420035","0.0115167072789123","0.0165226486050946"
"Untermieter","2014","3","Ost","40","0.0329084355449415","0.0258659324734167","0.0399509386164664"
"Untermieter","2014","4","West","83","0.0114744847477973","0.00928820127849618","0.0136607682170983"
"Untermieter","2014","4","Ost","41","0.0288969120773234","0.022116828407601","0.0356769957470457"
"Untermieter","2014","5","West","75","0.00952824621630559","0.00774165706778334","0.0113148353648278"
"Untermieter","2014","5","Ost","40","0.0362811885475258","0.0277186748857054","0.0448437022093463"
"Mieter","2014","1","West","","","",""
"Mieter","2014","1","Ost","","","",""
"Mieter","2014","2","West","","","",""
"Mieter","2014","2","Ost","","","",""
"Mieter","2014","3","West","","","",""
"Mieter","2014","3","Ost","","","",""
"Mieter","2014","4","West","","","",""
"Mieter","2014","4","Ost","","","",""
"Mieter","2014","5","West","","","",""
"Mieter","2014","5","Ost","","","",""
"Eigentuemer","2015","1","West","","","",""
"Eigentuemer","2015","1","Ost","","","",""
"Eigentuemer","2015","2","West","730","0.224818216266344","0.212733309209141","0.236903123323547"
"Eigentuemer","2015","2","Ost","262","0.208103133892173","0.185732594767314","0.230473673017032"
"Eigentuemer","2015","3","West","2673","0.404256175873382","0.393514472109037","0.414997879637727"
"Eigentuemer","2015","3","Ost","662","0.336819064393902","0.316808867838592","0.356829260949211"
"Eigentuemer","2015","4","West","4695","0.564287822742606","0.553990882914272","0.57458476257094"
"Eigentuemer","2015","4","Ost","1065","0.451901832628098","0.431890495933043","0.471913169323154"
"Eigentuemer","2015","5","West","7729","0.646720047486962","0.638102664732759","0.655337430241164"
"Eigentuemer","2015","5","Ost","1097","0.542168363171843","0.519992569494902","0.564344156848783"
"Hauptmieter","2015","1","West","","","",""
"Hauptmieter","2015","1","Ost","","","",""
"Hauptmieter","2015","2","West","3730","0.749480109386903","0.736936372119702","0.762023846654104"
"Hauptmieter","2015","2","Ost","985","0.776674796442033","0.753724341247942","0.799625251636124"
"Hauptmieter","2015","3","West","5247","0.576187532375001","0.56537110452519","0.587003960224812"
"Hauptmieter","2015","3","Ost","1448","0.642118764186498","0.621822591457059","0.662414936915937"
"Hauptmieter","2015","4","West","4136","0.425295985162601","0.415029406386745","0.435562563938457"
"Hauptmieter","2015","4","Ost","1268","0.524084507031047","0.504003270340897","0.544165743721197"
"Hauptmieter","2015","5","West","3986","0.339552843846417","0.331015349128251","0.348090338564583"
"Hauptmieter","2015","5","Ost","804","0.43528880554725","0.413220899099894","0.457356711994607"
"Untermieter","2015","1","West","","","",""
"Untermieter","2015","1","Ost","","","",""
"Untermieter","2015","2","West","124","0.025701674346753","0.0211207568203888","0.0302825918731172"
"Untermieter","2015","2","Ost","","","",""
"Untermieter","2015","3","West","98","0.0195562917516165","0.0165254054083123","0.0225871780949208"
"Untermieter","2015","3","Ost","33","0.0210621714196006","0.0149826956405265","0.0271416471986746"
"Untermieter","2015","4","West","77","0.0104161920947925","0.00830786122644904","0.0125245229631359"
"Untermieter","2015","4","Ost","43","0.024013660340855","0.017857981913889","0.030169338767821"
"Untermieter","2015","5","West","104","0.0137271086666212","0.0116293969271296","0.0158248204061127"
"Untermieter","2015","5","Ost","38","0.022542831280907","0.0159357099085644","0.0291499526532497"
"Mieter","2015","1","West","","","",""
"Mieter","2015","1","Ost","","","",""
"Mieter","2015","2","West","","","",""
"Mieter","2015","2","Ost","","","",""
"Mieter","2015","3","West","","","",""
"Mieter","2015","3","Ost","","","",""
"Mieter","2015","4","West","","","",""
"Mieter","2015","4","Ost","","","",""
"Mieter","2015","5","West","","","",""
"Mieter","2015","5","Ost","","","",""
"Eigentuemer","2016","1","West","","","",""
"Eigentuemer","2016","1","Ost","","","",""
"Eigentuemer","2016","2","West","513","0.214825425722344","0.201020483703937","0.228630367740751"
"Eigentuemer","2016","2","Ost","224","0.219143218171","0.194275772970737","0.244010663371263"
"Eigentuemer","2016","3","West","2244","0.392983710098987","0.381332161477442","0.404635258720532"
"Eigentuemer","2016","3","Ost","605","0.335358873193648","0.313914825763148","0.356802920624147"
"Eigentuemer","2016","4","West","4138","0.562518672446033","0.551507525557747","0.573529819334319"
"Eigentuemer","2016","4","Ost","1043","0.461942137670712","0.441424146116156","0.482460129225268"
"Eigentuemer","2016","5","West","7650","0.634585823011757","0.62585541686246","0.643316229161053"
"Eigentuemer","2016","5","Ost","1108","0.561162188360523","0.539204085764573","0.583120290956472"
"Hauptmieter","2016","1","West","","","",""
"Hauptmieter","2016","1","Ost","","","",""
"Hauptmieter","2016","2","West","2767","0.728536983791628","0.713588753866554","0.743485213716701"
"Hauptmieter","2016","2","Ost","819","0.746348754948097","0.720192782917065","0.772504726979129"
"Hauptmieter","2016","3","West","4437","0.596107916726021","0.584402380328587","0.607813453123456"
"Hauptmieter","2016","3","Ost","1216","0.650078743155956","0.628415354159052","0.671742132152861"
"Hauptmieter","2016","4","West","3591","0.425888323757313","0.414912670446314","0.436863977068313"
"Hauptmieter","2016","4","Ost","1184","0.497984502311898","0.477406981869278","0.518562022754518"
"Hauptmieter","2016","5","West","3931","0.352042356389782","0.343383364411294","0.36070134836827"
"Hauptmieter","2016","5","Ost","820","0.406017538991847","0.384287635503512","0.427747442480181"
"Untermieter","2016","1","West","","","",""
"Untermieter","2016","1","Ost","","","",""
"Untermieter","2016","2","West","120","0.0566375904860286","0.0488679611518686","0.0644072198201886"
"Untermieter","2016","2","Ost","","","",""
"Untermieter","2016","3","West","69","0.0109083731749914","0.00843041221038777","0.0133863341395951"
"Untermieter","2016","3","Ost","41","0.0145623836503957","0.00912125424141442","0.020003513059377"
"Untermieter","2016","4","West","68","0.0115930037966539","0.00921698310522454","0.0139690244880832"
"Untermieter","2016","4","Ost","41","0.0400733600173904","0.0320015028727351","0.0481452171620458"
"Untermieter","2016","5","West","106","0.0133718205984613","0.0112893992983849","0.0154542418985378"
"Untermieter","2016","5","Ost","34","0.0328202726476307","0.0249366963661523","0.0407038489291091"
"Mieter","2016","1","West","","","",""
"Mieter","2016","1","Ost","","","",""
"Mieter","2016","2","West","","","",""
"Mieter","2016","2","Ost","","","",""
"Mieter","2016","3","West","","","",""
"Mieter","2016","3","Ost","","","",""
"Mieter","2016","4","West","","","",""
"Mieter","2016","4","Ost","","","",""
"Mieter","2016","5","West","","","",""
"Mieter","2016","5","Ost","","","",""
"Eigentuemer","2017","1","West","","","",""
"Eigentuemer","2017","1","Ost","","","",""
"Eigentuemer","2017","2","West","513","0.20801519952658","0.199343560606864","0.216686838446297"
"Eigentuemer","2017","2","Ost","178","0.196736021436341","0.179998554828504","0.213473488044177"
"Eigentuemer","2017","3","West","2064","0.368257161770771","0.35706779309243","0.379446530449112"
"Eigentuemer","2017","3","Ost","654","0.318874835723498","0.298730167335771","0.339019504111225"
"Eigentuemer","2017","4","West","4389","0.553310794319991","0.542767385893552","0.56385420274643"
"Eigentuemer","2017","4","Ost","1162","0.49625792990093","0.476275495692973","0.516240364108888"
"Eigentuemer","2017","5","West","9109","0.642157652822645","0.63417939856376","0.65013590708153"
"Eigentuemer","2017","5","Ost","1381","0.542431331083785","0.522835654897009","0.56202700727056"
"Hauptmieter","2017","1","West","","","",""
"Hauptmieter","2017","1","Ost","","","",""
"Hauptmieter","2017","2","West","7561","0.74844715853808","0.739176930590037","0.757717386486123"
"Hauptmieter","2017","2","Ost","1890","0.770046190464762","0.752328899068945","0.787763481860578"
"Hauptmieter","2017","3","West","4956","0.611154763538376","0.599845773766403","0.622463753310348"
"Hauptmieter","2017","3","Ost","1357","0.658030930658586","0.637526245601017","0.678535615716155"
"Hauptmieter","2017","4","West","4056","0.430736493124623","0.420234874656792","0.441238111592454"
"Hauptmieter","2017","4","Ost","1188","0.462529744352765","0.442602942543971","0.482456546161558"
"Hauptmieter","2017","5","West","4599","0.342729347675408","0.334830041591906","0.350628653758909"
"Hauptmieter","2017","5","Ost","1074","0.436808573722379","0.41729964932661","0.456317498118148"
"Untermieter","2017","1","West","","","",""
"Untermieter","2017","1","Ost","","","",""
"Untermieter","2017","2","West","342","0.0435376419353399","0.0391778915904784","0.0478973922802014"
"Untermieter","2017","2","Ost","99","0.0332177880988975","0.0256726304898603","0.0407629457079347"
"Untermieter","2017","3","West","118","0.0205880746908531","0.0172938715220068","0.0238822778596995"
