"hgowner","year","hhtyp","regtyp","n","percent","lower_confidence","upper_confidence"
"Mieter","1991","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1991","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1991","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1991","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1991","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1991","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1991","Sonstige","Staedtischer Raum","","","",""
"Mieter","1991","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1992","1-Pers.-HH","Staedtischer Raum","172","0.204270780368719","0.178524860301022","0.230016700436416"
"Eigentuemer","1992","1-Pers.-HH","Laendlicher Raum","92","0.28472881662749","0.237517554734384","0.331940078520596"
"Eigentuemer","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","774","0.406048816342572","0.386065452348106","0.426032180337037"
"Eigentuemer","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","476","0.514240743058411","0.48395236393031","0.544529122186512"
"Eigentuemer","1992","Alleinerziehende","Staedtischer Raum","168","0.307651515806303","0.272414648890732","0.342888382721875"
"Eigentuemer","1992","Alleinerziehende","Laendlicher Raum","91","0.385194156257182","0.329567460413246","0.440820852101119"
"Eigentuemer","1992","Paar mit Kind(ern)","Staedtischer Raum","2545","0.493473830523768","0.481646344029332","0.505301317018205"
"Eigentuemer","1992","Paar mit Kind(ern)","Laendlicher Raum","1999","0.55867268941767","0.543220994904779","0.574124383930561"
"Eigentuemer","1992","Sonstige","Staedtischer Raum","273","0.493352358124085","0.457257448055461","0.529447268192709"
"Eigentuemer","1992","Sonstige","Laendlicher Raum","287","0.677217114395871","0.635521177382065","0.718913051409678"
"Hauptmieter","1992","1-Pers.-HH","Staedtischer Raum","713","0.747911299515856","0.720182927206866","0.775639671824846"
"Hauptmieter","1992","1-Pers.-HH","Laendlicher Raum","240","0.661697486285449","0.612200713050886","0.711194259520013"
"Hauptmieter","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1498","0.569552516161588","0.549404556497251","0.589700475825924"
"Hauptmieter","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","530","0.444958367348524","0.414841852163768","0.47507488253328"
"Hauptmieter","1992","Alleinerziehende","Staedtischer Raum","475","0.661660354218378","0.625536058782488","0.697784649654269"
"Hauptmieter","1992","Alleinerziehende","Laendlicher Raum","192","0.579148459965098","0.522715368881562","0.635581551048633"
"Hauptmieter","1992","Paar mit Kind(ern)","Staedtischer Raum","4197","0.487418611827058","0.475593863006598","0.499243360647517"
"Hauptmieter","1992","Paar mit Kind(ern)","Laendlicher Raum","1868","0.419011138658375","0.403657416479043","0.434364860837707"
"Hauptmieter","1992","Sonstige","Staedtischer Raum","452","0.48691781188299","0.450832069277216","0.523003554488763"
"Hauptmieter","1992","Sonstige","Laendlicher Raum","181","0.293286752070111","0.252685225299709","0.333888278840513"
"Untermieter","1992","1-Pers.-HH","Staedtischer Raum","56","0.0468115349977453","0.0333222643058579","0.0603008056896327"
"Untermieter","1992","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","48","0.0243986674958407","0.018120638094859","0.0306766968968225"
"Untermieter","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","36","0.0355464234120943","0.0243256997330741","0.0467671470911144"
"Untermieter","1992","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1992","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1992","Paar mit Kind(ern)","Staedtischer Raum","118","0.0182327431362325","0.0150676264003574","0.0213978598721075"
"Untermieter","1992","Paar mit Kind(ern)","Laendlicher Raum","100","0.0223161719239553","0.0177196847156936","0.0269126591322171"
"Untermieter","1992","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1992","Sonstige","Laendlicher Raum","","","",""
"Mieter","1992","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1992","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1992","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1992","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1992","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1992","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1992","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1992","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1992","Sonstige","Staedtischer Raum","","","",""
"Mieter","1992","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1993","1-Pers.-HH","Staedtischer Raum","181","0.212024930180548","0.186275945107048","0.237773915254049"
"Eigentuemer","1993","1-Pers.-HH","Laendlicher Raum","98","0.276834757380061","0.232598243328238","0.321071271431884"
"Eigentuemer","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","808","0.419502342620881","0.399609731815087","0.439394953426675"
"Eigentuemer","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","484","0.508566504501581","0.478806040130297","0.538326968872864"
"Eigentuemer","1993","Alleinerziehende","Staedtischer Raum","147","0.287734089262196","0.251896846187349","0.323571332337044"
"Eigentuemer","1993","Alleinerziehende","Laendlicher Raum","89","0.351471818245886","0.297891183779149","0.405052452712623"
"Eigentuemer","1993","Paar mit Kind(ern)","Staedtischer Raum","2423","0.495272583820485","0.483318561942553","0.507226605698418"
"Eigentuemer","1993","Paar mit Kind(ern)","Laendlicher Raum","1961","0.572873843382328","0.557238497265556","0.588509189499099"
"Eigentuemer","1993","Sonstige","Staedtischer Raum","321","0.532572806848806","0.496697124902699","0.568448488794913"
"Eigentuemer","1993","Sonstige","Laendlicher Raum","310","0.658522260178333","0.616620528757875","0.700423991598791"
"Hauptmieter","1993","1-Pers.-HH","Staedtischer Raum","732","0.739234819990125","0.711576460331365","0.766893179648885"
"Hauptmieter","1993","1-Pers.-HH","Laendlicher Raum","272","0.671070270884536","0.624620093235595","0.717520448533477"
"Hauptmieter","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1494","0.557078584541771","0.537054810943958","0.577102358139583"
"Hauptmieter","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","556","0.454905082451871","0.425261553004678","0.484548611899064"
"Hauptmieter","1993","Alleinerziehende","Staedtischer Raum","450","0.694373677258027","0.657905852742362","0.730841501773692"
"Hauptmieter","1993","Alleinerziehende","Laendlicher Raum","205","0.596300886843131","0.541237896065639","0.651363877620623"
"Hauptmieter","1993","Paar mit Kind(ern)","Staedtischer Raum","4193","0.485821241468405","0.473871492834161","0.497770990102649"
"Hauptmieter","1993","Paar mit Kind(ern)","Laendlicher Raum","1781","0.396460330688766","0.38099879245631","0.411921868921221"
"Hauptmieter","1993","Sonstige","Staedtischer Raum","397","0.425379981888117","0.389830556598081","0.460929407178153"
"Hauptmieter","1993","Sonstige","Laendlicher Raum","161","0.290363542517372","0.250253368849051","0.330473716185692"
"Untermieter","1993","1-Pers.-HH","Staedtischer Raum","55","0.0487402498293268","0.0351757480009539","0.0623047516576998"
"Untermieter","1993","1-Pers.-HH","Laendlicher Raum","","","",""
"Untermieter","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","62","0.0234190728373483","0.0173228150598827","0.029515330614814"
"Untermieter","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","44","0.0365284130465481","0.0253605955467015","0.0476962305463948"
"Untermieter","1993","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1993","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1993","Paar mit Kind(ern)","Staedtischer Raum","104","0.0189061747111095","0.0156499035786123","0.0221624458436068"
"Untermieter","1993","Paar mit Kind(ern)","Laendlicher Raum","103","0.0306658259289068","0.0252162336108482","0.0361154182469654"
"Untermieter","1993","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1993","Sonstige","Laendlicher Raum","","","",""
"Mieter","1993","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1993","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1993","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1993","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1993","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1993","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1993","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1993","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1993","Sonstige","Staedtischer Raum","","","",""
"Mieter","1993","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1994","1-Pers.-HH","Staedtischer Raum","182","0.216194794198277","0.19020898400045","0.242180604396103"
"Eigentuemer","1994","1-Pers.-HH","Laendlicher Raum","106","0.303101727968052","0.257834969286013","0.34836848665009"
"Eigentuemer","1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","812","0.41124153978466","0.391555446493829","0.430927633075491"
"Eigentuemer","1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","500","0.510644558977826","0.481601087493679","0.539688030461974"
"Eigentuemer","1994","Alleinerziehende","Staedtischer Raum","139","0.282000550917478","0.245965784295467","0.31803531753949"
"Eigentuemer","1994","Alleinerziehende","Laendlicher Raum","87","0.344929884064459","0.289548452432373","0.400311315696545"
"Eigentuemer","1994","Paar mit Kind(ern)","Staedtischer Raum","2391","0.508378688116057","0.496181980041078","0.520575396191037"
"Eigentuemer","1994","Paar mit Kind(ern)","Laendlicher Raum","1981","0.596776505034982","0.580989547255151","0.612563462814813"
"Eigentuemer","1994","Sonstige","Staedtischer Raum","294","0.471919312383396","0.435429833289414","0.508408791477378"
"Eigentuemer","1994","Sonstige","Laendlicher Raum","313","0.657292581303818","0.614429957193128","0.700155205414507"
"Hauptmieter","1994","1-Pers.-HH","Staedtischer Raum","727","0.734510531194759","0.706634416879034","0.762386645510484"
"Hauptmieter","1994","1-Pers.-HH","Laendlicher Raum","259","0.6361874746225","0.588803457266142","0.683571491978858"
"Hauptmieter","1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1524","0.560583335986791","0.540726921795323","0.580439750178258"
"Hauptmieter","1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","584","0.448098541831231","0.419205418187695","0.476991665474766"
"Hauptmieter","1994","Alleinerziehende","Staedtischer Raum","441","0.660498501719514","0.622576483212037","0.698420520226992"
"Hauptmieter","1994","Alleinerziehende","Laendlicher Raum","189","0.637436240152369","0.581426256668667","0.693446223636072"
"Hauptmieter","1994","Paar mit Kind(ern)","Staedtischer Raum","3972","0.478197411321201","0.466010593035587","0.490384229606816"
"Hauptmieter","1994","Paar mit Kind(ern)","Laendlicher Raum","1646","0.386278346875248","0.370608830971837","0.401947862778659"
"Hauptmieter","1994","Sonstige","Staedtischer Raum","406","0.495100260926043","0.458554854460182","0.531645667391905"
"Hauptmieter","1994","Sonstige","Laendlicher Raum","136","0.282739450731148","0.242069905637036","0.32340899582526"
"Untermieter","1994","1-Pers.-HH","Staedtischer Raum","55","0.0492946746069641","0.0356289539349615","0.0629603952789668"
"Untermieter","1994","1-Pers.-HH","Laendlicher Raum","31","0.060710797409448","0.0371910240950938","0.0842305707238022"
"Untermieter","1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","64","0.0281751242285491","0.0215549503592303","0.034795298097868"
"Untermieter","1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","54","0.0412568991909431","0.0297017281636796","0.0528120702182065"
"Untermieter","1994","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1994","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1994","Paar mit Kind(ern)","Staedtischer Raum","91","0.0134239005627414","0.0106162809418764","0.0162315201836064"
"Untermieter","1994","Paar mit Kind(ern)","Laendlicher Raum","82","0.0169451480897697","0.0127914853168089","0.0210988108627306"
"Untermieter","1994","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1994","Sonstige","Laendlicher Raum","","","",""
"Mieter","1994","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1994","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1994","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1994","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1994","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1994","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1994","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1994","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1994","Sonstige","Staedtischer Raum","","","",""
"Mieter","1994","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1995","1-Pers.-HH","Staedtischer Raum","185","0.227343708170442","0.201380061238247","0.253307355102636"
"Eigentuemer","1995","1-Pers.-HH","Laendlicher Raum","107","0.312124139831467","0.266885005946676","0.357363273716259"
"Eigentuemer","1995","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","840","0.407541541892823","0.388210195782992","0.426872888002655"
"Eigentuemer","1995","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","508","0.518589625885455","0.489983837607631","0.54719541416328"
"Eigentuemer","1995","Alleinerziehende","Staedtischer Raum","140","0.307217677863599","0.2711357471","0.343299608627199"
"Eigentuemer","1995","Alleinerziehende","Laendlicher Raum","90","0.345673457515589","0.293070089361607","0.398276825669572"
"Eigentuemer","1995","Paar mit Kind(ern)","Staedtischer Raum","2471","0.521857484372795","0.509839909917995","0.533875058827595"
"Eigentuemer","1995","Paar mit Kind(ern)","Laendlicher Raum","1961","0.576479201722364","0.560943678450899","0.592014724993829"
"Eigentuemer","1995","Sonstige","Staedtischer Raum","310","0.474911602738861","0.439408697285645","0.510414508192077"
"Eigentuemer","1995","Sonstige","Laendlicher Raum","278","0.644481304489541","0.599185724123424","0.689776884855658"
"Hauptmieter","1995","1-Pers.-HH","Staedtischer Raum","761","0.729218938805897","0.701691287088529","0.756746590523265"
"Hauptmieter","1995","1-Pers.-HH","Laendlicher Raum","257","0.605386617053145","0.557666897696186","0.653106336410104"
"Hauptmieter","1995","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1574","0.559567352404793","0.540036862448905","0.579097842360682"
"Hauptmieter","1995","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","612","0.438648802409746","0.410239531649287","0.467058073170204"
"Hauptmieter","1995","Alleinerziehende","Staedtischer Raum","476","0.67288129958482","0.636187711223754","0.709574887945886"
"Hauptmieter","1995","Alleinerziehende","Laendlicher Raum","214","0.617401719341233","0.563644265425115","0.67115917325735"
"Hauptmieter","1995","Paar mit Kind(ern)","Staedtischer Raum","4066","0.462139262380908","0.450144724035716","0.4741338007261"
"Hauptmieter","1995","Paar mit Kind(ern)","Laendlicher Raum","1827","0.402012386068647","0.386596712545057","0.417428059592237"
"Hauptmieter","1995","Sonstige","Staedtischer Raum","428","0.482897667599217","0.447370785306164","0.51842454989227"
"Hauptmieter","1995","Sonstige","Laendlicher Raum","126","0.290082466543374","0.24714028180744","0.333024651279308"
"Untermieter","1995","1-Pers.-HH","Staedtischer Raum","55","0.0434373530236613","0.0308097931178756","0.0560649129294469"
"Untermieter","1995","1-Pers.-HH","Laendlicher Raum","39","0.0824892431153876","0.0556296264869715","0.109348859743804"
"Untermieter","1995","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","68","0.0328911057023835","0.0258745475673529","0.0399076638374141"
"Untermieter","1995","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","52","0.0427615717047989","0.0311785684769345","0.0543445749326633"
"Untermieter","1995","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1995","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1995","Paar mit Kind(ern)","Staedtischer Raum","100","0.0160032532462972","0.0129842529723987","0.0190222535201956"
"Untermieter","1995","Paar mit Kind(ern)","Laendlicher Raum","98","0.0215084122089886","0.0169472090479947","0.0260696153699826"
"Untermieter","1995","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1995","Sonstige","Laendlicher Raum","","","",""
"Mieter","1995","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1995","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1995","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1995","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1995","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1995","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1995","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1995","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1995","Sonstige","Staedtischer Raum","","","",""
"Mieter","1995","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1996","1-Pers.-HH","Staedtischer Raum","184","0.219382475120049","0.193848253563014","0.244916696677084"
"Eigentuemer","1996","1-Pers.-HH","Laendlicher Raum","109","0.301338838558215","0.257664531966699","0.34501314514973"
"Eigentuemer","1996","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","848","0.434238608241558","0.414659859301791","0.453817357181325"
"Eigentuemer","1996","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","534","0.520089571815521","0.492055425081799","0.548123718549243"
"Eigentuemer","1996","Alleinerziehende","Staedtischer Raum","137","0.275610417700593","0.241154347416251","0.310066487984934"
"Eigentuemer","1996","Alleinerziehende","Laendlicher Raum","114","0.409045605232767","0.354577938551656","0.463513271913877"
"Eigentuemer","1996","Paar mit Kind(ern)","Staedtischer Raum","2492","0.519873082626222","0.507688076166559","0.532058089085886"
"Eigentuemer","1996","Paar mit Kind(ern)","Laendlicher Raum","1997","0.615360855772779","0.599682605295635","0.631039106249924"
"Eigentuemer","1996","Sonstige","Staedtischer Raum","289","0.507279202205601","0.469975879149254","0.544582525261948"
"Eigentuemer","1996","Sonstige","Laendlicher Raum","258","0.678893198905969","0.634133677808761","0.723652720003176"
"Hauptmieter","1996","1-Pers.-HH","Staedtischer Raum","769","0.730123847826876","0.702734415599331","0.757513280054421"
"Hauptmieter","1996","1-Pers.-HH","Laendlicher Raum","285","0.631368713176231","0.585448617166737","0.677288809185725"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1558","0.550718070639797","0.53106962471939","0.570366516560204"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","634","0.439365428200991","0.411515694047346","0.467215162354635"
"Hauptmieter","1996","Alleinerziehende","Staedtischer Raum","488","0.681545186103594","0.645619665651689","0.717470706555498"
"Hauptmieter","1996","Alleinerziehende","Laendlicher Raum","188","0.574633663043236","0.519862367594025","0.629404958492446"
"Hauptmieter","1996","Paar mit Kind(ern)","Staedtischer Raum","3818","0.463485439684682","0.451323359155019","0.475647520214345"
"Hauptmieter","1996","Paar mit Kind(ern)","Laendlicher Raum","1638","0.370166569190879","0.354606290302083","0.385726848079674"
"Hauptmieter","1996","Sonstige","Staedtischer Raum","368","0.418932548931226","0.382118899515649","0.455746198346803"
"Hauptmieter","1996","Sonstige","Laendlicher Raum","134","0.257726842088402","0.215797151823974","0.299656532352831"
"Untermieter","1996","1-Pers.-HH","Staedtischer Raum","56","0.0504936770530752","0.0369832232281981","0.0640041308779523"
"Untermieter","1996","1-Pers.-HH","Laendlicher Raum","30","0.0672924482655544","0.0434461443898738","0.0911387521412351"
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","56","0.0150433211186458","0.0102350993035528","0.0198515429337387"
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","52","0.0405449999834888","0.0294775101122947","0.0516124898546829"
"Untermieter","1996","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1996","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1996","Paar mit Kind(ern)","Staedtischer Raum","148","0.016641477689096","0.0135215038161077","0.0197614515620843"
"Untermieter","1996","Paar mit Kind(ern)","Laendlicher Raum","64","0.0144725750363419","0.0106238827676876","0.0183212673049962"
"Untermieter","1996","Sonstige","Staedtischer Raum","33","0.0737882488631727","0.0542820660144652","0.0932944317118802"
"Untermieter","1996","Sonstige","Laendlicher Raum","","","",""
"Mieter","1996","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1996","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1996","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1996","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1996","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1996","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1996","Sonstige","Staedtischer Raum","","","",""
"Mieter","1996","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1997","1-Pers.-HH","Staedtischer Raum","182","0.223920729114955","0.197913762135427","0.249927696094483"
"Eigentuemer","1997","1-Pers.-HH","Laendlicher Raum","108","0.297798544364453","0.253749137140013","0.341847951588893"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","874","0.428413988712016","0.409039503363064","0.447788474060969"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","576","0.550206990680433","0.522651044410101","0.577762936950764"
"Eigentuemer","1997","Alleinerziehende","Staedtischer Raum","138","0.267150743038451","0.232599527130206","0.301701958946696"
"Eigentuemer","1997","Alleinerziehende","Laendlicher Raum","105","0.368292963483207","0.316795278234661","0.419790648731752"
"Eigentuemer","1997","Paar mit Kind(ern)","Staedtischer Raum","2543","0.537996991076944","0.525615124654705","0.550378857499183"
"Eigentuemer","1997","Paar mit Kind(ern)","Laendlicher Raum","2008","0.628684400299413","0.612853126405589","0.644515674193236"
"Eigentuemer","1997","Sonstige","Staedtischer Raum","298","0.504842574225793","0.467318884329393","0.542366264122193"
"Eigentuemer","1997","Sonstige","Laendlicher Raum","259","0.673637265752179","0.627221193103414","0.720053338400945"
"Hauptmieter","1997","1-Pers.-HH","Staedtischer Raum","758","0.737701907530858","0.71025916354845","0.765144651513265"
"Hauptmieter","1997","1-Pers.-HH","Laendlicher Raum","271","0.617917520341972","0.571112575591463","0.664722465092482"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1558","0.543557657241139","0.524055918696453","0.563059395785826"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","646","0.430688694441168","0.403260162304216","0.458117226578119"
"Hauptmieter","1997","Alleinerziehende","Staedtischer Raum","466","0.688471074826329","0.652307624956627","0.724634524696032"
"Hauptmieter","1997","Alleinerziehende","Laendlicher Raum","227","0.619739658194755","0.567910005123085","0.671569311266425"
"Hauptmieter","1997","Paar mit Kind(ern)","Staedtischer Raum","3593","0.448291480078088","0.43594028796278","0.460642672193397"
"Hauptmieter","1997","Paar mit Kind(ern)","Laendlicher Raum","1465","0.340828597128249","0.325297751057418","0.356359443199079"
"Hauptmieter","1997","Sonstige","Staedtischer Raum","375","0.481656373608842","0.444156185965892","0.519156561251792"
"Hauptmieter","1997","Sonstige","Laendlicher Raum","119","0.287231456101194","0.242439985659648","0.33202292654274"
"Untermieter","1997","1-Pers.-HH","Staedtischer Raum","47","0.0383773633541872","0.0263926011679745","0.0503621255403999"
"Untermieter","1997","1-Pers.-HH","Laendlicher Raum","35","0.084283935293575","0.0575230337893507","0.111044836797799"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","74","0.0280283540468447","0.0215661130066835","0.034490595087006"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","30","0.0191043148783997","0.0115216288738958","0.0266870008829036"
"Untermieter","1997","Alleinerziehende","Staedtischer Raum","","","",""
"Untermieter","1997","Alleinerziehende","Laendlicher Raum","","","",""
"Untermieter","1997","Paar mit Kind(ern)","Staedtischer Raum","92","0.013711528844968","0.0108233857409443","0.0165996719489917"
"Untermieter","1997","Paar mit Kind(ern)","Laendlicher Raum","105","0.030487002572339","0.0248537126334779","0.0361202925112"
"Untermieter","1997","Sonstige","Staedtischer Raum","","","",""
"Untermieter","1997","Sonstige","Laendlicher Raum","","","",""
"Mieter","1997","1-Pers.-HH","Staedtischer Raum","","","",""
"Mieter","1997","1-Pers.-HH","Laendlicher Raum","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"Mieter","1997","Alleinerziehende","Staedtischer Raum","","","",""
"Mieter","1997","Alleinerziehende","Laendlicher Raum","","","",""
"Mieter","1997","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"Mieter","1997","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"Mieter","1997","Sonstige","Staedtischer Raum","","","",""
"Mieter","1997","Sonstige","Laendlicher Raum","","","",""
"Eigentuemer","1998","1-Pers.-HH","Staedtischer Raum","237","0.229147443196174","0.205525018671293","0.252769867721056"
"Eigentuemer","1998","1-Pers.-HH","Laendlicher Raum","133","0.313618586416635","0.272538277108191","0.354698895725078"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1094","0.443861621902072","0.425728787562973","0.461994456241171"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","730","0.565902018334858","0.540599493837895","0.591204542831822"
"Eigentuemer","1998","Alleinerziehende","Staedtischer Raum","165","0.245404170946196","0.214482725058963","0.27632561683343"
"Eigentuemer","1998","Alleinerziehende","Laendlicher Raum","106","0.350461881311158","0.301244646991996","0.399679115630321"
"Eigentuemer","1998","Paar mit Kind(ern)","Staedtischer Raum","2842","0.516954019175968","0.504939101679939","0.528968936671996"
"Eigentuemer","1998","Paar mit Kind(ern)","Laendlicher Raum","2405","0.660522930704917","0.645731351093085","0.67531451031675"
"Eigentuemer","1998","Sonstige","Staedtischer Raum","275","0.4776998535186","0.439240833300426","0.516158873736775"
"Eigentuemer","1998","Sonstige","Laendlicher Raum","240","0.665637977942069","0.616700509339339","0.714575446544799"
"Hauptmieter","1998","1-Pers.-HH","Staedtischer Raum","910","0.717606943931721","0.692305131813644","0.742908756049798"
"Hauptmieter","1998","1-Pers.-HH","Laendlicher Raum","314","0.608456734620591","0.565239718171983","0.651673751069199"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1716","0.531091287966104","0.512878383795104","0.549304192137104"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","698","0.403146365411779","0.378104617167859","0.428188113655699"
"Hauptmieter","1998","Alleinerziehende","Staedtischer Raum","554","0.708989247602299","0.67635031364324","0.741628181561357"
"Hauptmieter","1998","Alleinerziehende","Laendlicher Raum","245","0.631244189112515","0.581474764135505","0.681013614089526"
"Hauptmieter","1998","Paar mit Kind(ern)","Staedtischer Raum","3661","0.464545460739464","0.452553891730541","0.476537029748387"
"Hauptmieter","1998","Paar mit Kind(ern)","Laendlicher Raum","1424","0.30910507481413","0.294669820064544","0.323540329563717"
"Hauptmieter","1998","Sonstige","Staedtischer Raum","351","0.480280309448622","0.441812933265725","0.51874768563152"
