year,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,4th Quintile,Never,0.09498,437,4578,0.08649,0.10347
2001,5th Quintile,At least once per week,0.08674,445,4496,0.07851,0.09497
2001,5th Quintile,At least once per month,0.25066,1314,4496,0.23799,0.26333
2001,5th Quintile,Seldom,0.43824,2225,4496,0.42373,0.45274
2001,5th Quintile,Never,0.11088,512,4496,0.10170,0.12006
2005,1st Quintile,At least once per week,0.12333,470,3138,0.11182,0.13484
2005,1st Quintile,At least once per month,0.23654,977,3138,0.22167,0.25141
2005,1st Quintile,Seldom,0.30302,1239,3138,0.28694,0.31910
2005,1st Quintile,Never,0.12453,452,3138,0.11297,0.13608
2005,2nd Quintile,At least once per week,0.10364,437,3667,0.09377,0.11351
2005,2nd Quintile,At least once per month,0.24416,1160,3667,0.23025,0.25806
2005,2nd Quintile,Seldom,0.33954,1587,3667,0.32421,0.35487
2005,2nd Quintile,Never,0.12767,483,3667,0.11686,0.13847
2005,3rd Quintile,At least once per week,0.09150,461,3722,0.08224,0.10077
2005,3rd Quintile,At least once per month,0.27388,1197,3722,0.25956,0.28821
2005,3rd Quintile,Seldom,0.35959,1676,3722,0.34417,0.37501
2005,3rd Quintile,Never,0.09874,388,3722,0.08916,0.10833
2005,4th Quintile,At least once per week,0.10115,464,4173,0.09200,0.11030
2005,4th Quintile,At least once per month,0.27530,1378,4173,0.26174,0.28885
2005,4th Quintile,Seldom,0.39623,1990,4173,0.38139,0.41107
2005,4th Quintile,Never,0.08011,341,4173,0.07187,0.08835
2005,5th Quintile,At least once per week,0.08702,596,5877,0.07981,0.09423
2005,5th Quintile,At least once per month,0.26455,1763,5877,0.25327,0.27583
2005,5th Quintile,Seldom,0.46096,2993,5877,0.44822,0.47371
2005,5th Quintile,Never,0.08438,525,5877,0.07727,0.09148
2007,1st Quintile,At least once per week,0.11294,453,3152,0.10189,0.12399
2007,1st Quintile,At least once per month,0.23387,936,3152,0.21909,0.24865
2007,1st Quintile,Seldom,0.30994,1251,3152,0.29380,0.32609
2007,1st Quintile,Never,0.13922,512,3152,0.12713,0.15130
2007,2nd Quintile,At least once per week,0.09276,445,3535,0.08319,0.10232
2007,2nd Quintile,At least once per month,0.24878,1149,3535,0.23452,0.26303
2007,2nd Quintile,Seldom,0.32195,1458,3535,0.30655,0.33736
2007,2nd Quintile,Never,0.12091,483,3535,0.11016,0.13166
2007,3rd Quintile,At least once per week,0.09796,491,3824,0.08853,0.10738
2007,3rd Quintile,At least once per month,0.27262,1260,3824,0.25850,0.28673
2007,3rd Quintile,Seldom,0.35539,1664,3824,0.34021,0.37056
2007,3rd Quintile,Never,0.09577,409,3824,0.08644,0.10510
2007,4th Quintile,At least once per week,0.09711,510,4296,0.08825,0.10596
2007,4th Quintile,At least once per month,0.29141,1473,4296,0.27782,0.30500
2007,4th Quintile,Seldom,0.37441,1923,4296,0.35993,0.38888
2007,4th Quintile,Never,0.08366,390,4296,0.07538,0.09194
2007,5th Quintile,At least once per week,0.09954,667,5578,0.09169,0.10740
2007,5th Quintile,At least once per month,0.26029,1628,5578,0.24877,0.27180
2007,5th Quintile,Seldom,0.43363,2707,5578,0.42062,0.44663
2007,5th Quintile,Never,0.10036,576,5578,0.09247,0.10824
2009,1st Quintile,At least once per week,0.10175,351,2849,0.09064,0.11285
2009,1st Quintile,At least once per month,0.24429,878,2849,0.22851,0.26007
2009,1st Quintile,Seldom,0.31745,1137,2849,0.30036,0.33455
2009,1st Quintile,Never,0.14058,483,2849,0.12781,0.15334
2009,2nd Quintile,At least once per week,0.09440,374,3148,0.08419,0.10462
2009,2nd Quintile,At least once per month,0.23668,926,3148,0.22183,0.25153
2009,2nd Quintile,Seldom,0.35217,1426,3148,0.33548,0.36886
2009,2nd Quintile,Never,0.11817,422,3148,0.10689,0.12944
2009,3rd Quintile,At least once per week,0.07136,312,3413,0.06272,0.07999
2009,3rd Quintile,At least once per month,0.27828,1139,3413,0.26324,0.29331
2009,3rd Quintile,Seldom,0.39760,1633,3413,0.38118,0.41402
2009,3rd Quintile,Never,0.08676,329,3413,0.07732,0.09621
2009,4th Quintile,At least once per week,0.10291,429,3715,0.09314,0.11268
2009,4th Quintile,At least once per month,0.27365,1228,3715,0.25931,0.28798
2009,4th Quintile,Seldom,0.39922,1750,3715,0.38347,0.41497
2009,4th Quintile,Never,0.07384,308,3715,0.06543,0.08225
2009,5th Quintile,At least once per week,0.07527,437,4777,0.06779,0.08275
2009,5th Quintile,At least once per month,0.26114,1369,4777,0.24869,0.27360
2009,5th Quintile,Seldom,0.46275,2508,4777,0.44861,0.47689
2009,5th Quintile,Never,0.09248,463,4777,0.08426,0.10070
2011,1st Quintile,At least once per week,0.10411,678,4508,0.09519,0.11303
2011,1st Quintile,At least once per month,0.22180,1365,4508,0.20967,0.23393
2011,1st Quintile,Seldom,0.34941,1784,4508,0.33549,0.36333
2011,1st Quintile,Never,0.13600,681,4508,0.12599,0.14601
2011,2nd Quintile,At least once per week,0.08424,522,4411,0.07605,0.09244
2011,2nd Quintile,At least once per month,0.22674,1456,4411,0.21439,0.23910
2011,2nd Quintile,Seldom,0.37748,1958,4411,0.36317,0.39179
2011,2nd Quintile,Never,0.12175,475,4411,0.11209,0.13140
2011,3rd Quintile,At least once per week,0.09098,506,4083,0.08216,0.09980
2011,3rd Quintile,At least once per month,0.26543,1350,4083,0.25188,0.27897
2011,3rd Quintile,Seldom,0.38881,1838,4083,0.37386,0.40377
2011,3rd Quintile,Never,0.09149,389,4083,0.08265,0.10034
2011,4th Quintile,At least once per week,0.08459,439,4014,0.07598,0.09319
2011,4th Quintile,At least once per month,0.26118,1325,4014,0.24759,0.27477
2011,4th Quintile,Seldom,0.43023,1972,4014,0.41491,0.44555
2011,4th Quintile,Never,0.07094,278,4014,0.06300,0.07888
2011,5th Quintile,At least once per week,0.08524,464,4772,0.07731,0.09316
2011,5th Quintile,At least once per month,0.26087,1401,4772,0.24841,0.27333
2011,5th Quintile,Seldom,0.45299,2450,4772,0.43886,0.46711
2011,5th Quintile,Never,0.08439,457,4772,0.07650,0.09228
2015,1st Quintile,At least once per week,0.11523,821,5036,0.10641,0.12405
2015,1st Quintile,At least once per month,0.24903,1655,5036,0.23709,0.26098
2015,1st Quintile,Seldom,0.32429,1989,5036,0.31136,0.33722
2015,1st Quintile,Never,0.10968,571,5036,0.10105,0.11831
2015,2nd Quintile,At least once per week,0.10066,719,5284,0.09255,0.10877
2015,2nd Quintile,At least once per month,0.25226,1752,5284,0.24055,0.26397
2015,2nd Quintile,Seldom,0.36404,2275,5284,0.35106,0.37701
2015,2nd Quintile,Never,0.10796,538,5284,0.09959,0.11633
2015,3rd Quintile,At least once per week,0.10059,619,4882,0.09215,0.10903
2015,3rd Quintile,At least once per month,0.26880,1731,4882,0.25636,0.28124
2015,3rd Quintile,Seldom,0.37418,2090,4882,0.36060,0.38775
2015,3rd Quintile,Never,0.09289,442,4882,0.08475,0.10104
2015,4th Quintile,At least once per week,0.08865,532,4767,0.08058,0.09672
2015,4th Quintile,At least once per month,0.28970,1687,4767,0.27682,0.30258
2015,4th Quintile,Seldom,0.41654,2240,4767,0.40255,0.43054
2015,4th Quintile,Never,0.06561,308,4767,0.05858,0.07264
2015,5th Quintile,At least once per week,0.08243,516,5100,0.07488,0.08998
2015,5th Quintile,At least once per month,0.27085,1521,5100,0.25866,0.28305
2015,5th Quintile,Seldom,0.46935,2660,5100,0.45565,0.48305
2015,5th Quintile,Never,0.07390,403,5100,0.06672,0.08108
2017,1st Quintile,At least once per week,0.11959,852,4663,0.11028,0.12891
2017,1st Quintile,At least once per month,0.22752,1526,4663,0.21549,0.23955
2017,1st Quintile,Seldom,0.29868,1712,4663,0.28554,0.31181
2017,1st Quintile,Never,0.11930,573,4663,0.10999,0.12860
2017,2nd Quintile,At least once per week,0.10568,683,4837,0.09702,0.11434
2017,2nd Quintile,At least once per month,0.26417,1636,4837,0.25174,0.27660
2017,2nd Quintile,Seldom,0.33211,1981,4837,0.31883,0.34538
2017,2nd Quintile,Never,0.12561,537,4837,0.11627,0.13495
2017,3rd Quintile,At least once per week,0.10683,597,4409,0.09771,0.11594
2017,3rd Quintile,At least once per month,0.26711,1493,4409,0.25405,0.28017
2017,3rd Quintile,Seldom,0.36337,1908,4409,0.34917,0.37757
2017,3rd Quintile,Never,0.09802,411,4409,0.08924,0.10680
2017,4th Quintile,At least once per week,0.09439,508,4332,0.08568,0.10310
2017,4th Quintile,At least once per month,0.31562,1620,4332,0.30178,0.32947
2017,4th Quintile,Seldom,0.39585,1915,4332,0.38129,0.41042
2017,4th Quintile,Never,0.06961,289,4332,0.06204,0.07719
2017,5th Quintile,At least once per week,0.10169,489,4541,0.09290,0.11048
2017,5th Quintile,At least once per month,0.29091,1514,4541,0.27770,0.30412
2017,5th Quintile,Seldom,0.42356,2218,4541,0.40919,0.43794
2017,5th Quintile,Never,0.07196,320,4541,0.06444,0.07948
