year,pgisced97,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Second Stage of Tertiary Education,At least once per month,0.29629,1934,6192,0.28492,0.30767
2011,Second Stage of Tertiary Education,Seldom,0.50404,3098,6192,0.49159,0.51650
2011,Second Stage of Tertiary Education,Never,0.09345,533,6192,0.08620,0.10070
2015,Pre-primary Level,At least once per week,0.08012,82,352,0.05172,0.10852
2015,Pre-primary Level,At least once per month,0.23898,141,352,0.19436,0.28359
2015,Pre-primary Level,Seldom,0.18520,129,352,0.14456,0.22583
2015,Primary Level,At least once per week,0.16979,113,533,0.13789,0.20170
2015,Primary Level,At least once per month,0.26867,157,533,0.23100,0.30634
2015,Primary Level,Seldom,0.34373,179,533,0.30337,0.38409
2015,Primary Level,Never,0.21781,84,533,0.18273,0.25288
2015,Lower Secondary Level,At least once per week,0.13290,470,2954,0.12066,0.14514
2015,Lower Secondary Level,At least once per month,0.27027,946,2954,0.25425,0.28629
2015,Lower Secondary Level,Seldom,0.39065,1117,2954,0.37306,0.40825
2015,Lower Secondary Level,Never,0.18134,421,2954,0.16744,0.19523
2015,Upper Secondary Level,At least once per week,0.12065,1595,12122,0.11485,0.12645
2015,Upper Secondary Level,At least once per month,0.31334,4131,12122,0.30508,0.32160
2015,Upper Secondary Level,Seldom,0.45735,5317,12122,0.44848,0.46622
2015,Upper Secondary Level,Never,0.10242,1079,12122,0.09702,0.10781
2015,Post-secondary Non-tertiary Level,At least once per week,0.11386,294,2153,0.10044,0.12728
2015,Post-secondary Non-tertiary Level,At least once per month,0.36028,768,2153,0.34000,0.38057
2015,Post-secondary Non-tertiary Level,Seldom,0.44698,951,2153,0.42598,0.46799
2015,Post-secondary Non-tertiary Level,Never,0.07627,140,2153,0.06506,0.08749
2015,First Stage of Tertiary Education,At least once per week,0.10090,175,1527,0.08579,0.11601
2015,First Stage of Tertiary Education,At least once per month,0.30404,511,1527,0.28096,0.32712
2015,First Stage of Tertiary Education,Seldom,0.49899,726,1527,0.47390,0.52407
2015,First Stage of Tertiary Education,Never,0.08922,115,1527,0.07491,0.10352
2015,Second Stage of Tertiary Education,At least once per week,0.08519,653,6412,0.07836,0.09202
2015,Second Stage of Tertiary Education,At least once per month,0.32301,2139,6412,0.31156,0.33446
2015,Second Stage of Tertiary Education,Seldom,0.50885,3148,6412,0.49661,0.52109
2015,Second Stage of Tertiary Education,Never,0.08171,472,6412,0.07501,0.08842
2017,Pre-primary Level,At least once per week,0.10201,85,391,0.07198,0.13205
2017,Pre-primary Level,At least once per month,0.21455,155,391,0.17381,0.25529
2017,Pre-primary Level,Seldom,0.21195,151,391,0.17139,0.25251
2017,Primary Level,At least once per week,0.15943,91,452,0.12564,0.19322
2017,Primary Level,At least once per month,0.28091,159,452,0.23943,0.32239
2017,Primary Level,Seldom,0.30026,136,452,0.25795,0.34256
2017,Primary Level,Never,0.14282,66,452,0.11053,0.17512
2017,Lower Secondary Level,At least once per week,0.14259,462,2735,0.12948,0.15569
2017,Lower Secondary Level,At least once per month,0.28955,891,2735,0.27255,0.30655
2017,Lower Secondary Level,Seldom,0.36402,1000,2735,0.34599,0.38206
2017,Lower Secondary Level,Never,0.17031,382,2735,0.15622,0.18441
2017,Upper Secondary Level,At least once per week,0.13783,1777,12044,0.13167,0.14398
2017,Upper Secondary Level,At least once per month,0.33224,4198,12044,0.32383,0.34066
2017,Upper Secondary Level,Seldom,0.41647,4989,12044,0.40767,0.42528
2017,Upper Secondary Level,Never,0.10784,1080,12044,0.10230,0.11338
2017,Post-secondary Non-tertiary Level,At least once per week,0.13071,329,2211,0.11666,0.14476
2017,Post-secondary Non-tertiary Level,At least once per month,0.35062,781,2211,0.33073,0.37052
2017,Post-secondary Non-tertiary Level,Seldom,0.42322,944,2211,0.40262,0.44382
2017,Post-secondary Non-tertiary Level,Never,0.09245,157,2211,0.08037,0.10453
2017,First Stage of Tertiary Education,At least once per week,0.13854,201,1532,0.12124,0.15585
2017,First Stage of Tertiary Education,At least once per month,0.34315,567,1532,0.31937,0.36693
2017,First Stage of Tertiary Education,Seldom,0.43732,668,1532,0.41247,0.46217
2017,First Stage of Tertiary Education,Never,0.07779,96,1532,0.06438,0.09121
2017,Second Stage of Tertiary Education,At least once per week,0.11630,749,6499,0.10851,0.12410
2017,Second Stage of Tertiary Education,At least once per month,0.33519,2281,6499,0.32371,0.34666
2017,Second Stage of Tertiary Education,Seldom,0.46089,3026,6499,0.44877,0.47301
2017,Second Stage of Tertiary Education,Never,0.07823,443,6499,0.07170,0.08476
