year,age_gr,migback,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,Direct migration background,Seldom,0.45862,344,795,0.42396,0.49327
2005,30-45 y.,Direct migration background,Never,0.08584,72,795,0.06636,0.10533
2005,30-45 y.,Indirect migration background,At least once per week,0.13263,33,223,0.08801,0.17725
2005,30-45 y.,Indirect migration background,At least once per month,0.42031,89,223,0.35538,0.48524
2005,30-45 y.,Indirect migration background,Seldom,0.36401,101,223,0.30072,0.42730
2005,46-65 y.,No migration background,At least once per week,0.10638,610,6046,0.09861,0.11415
2005,46-65 y.,No migration background,At least once per month,0.27639,1683,6046,0.26512,0.28767
2005,46-65 y.,No migration background,Seldom,0.51883,3244,6046,0.50624,0.53143
2005,46-65 y.,No migration background,Never,0.09159,509,6046,0.08432,0.09886
2005,46-65 y.,Direct migration background,At least once per week,0.12983,125,887,0.10770,0.15197
2005,46-65 y.,Direct migration background,At least once per month,0.30889,269,887,0.27846,0.33931
2005,46-65 y.,Direct migration background,Seldom,0.44203,379,887,0.40933,0.47473
2005,46-65 y.,Direct migration background,Never,0.11615,114,887,0.09505,0.13725
2005,66 and older,No migration background,At least once per week,0.11490,400,3348,0.10410,0.12571
2005,66 and older,No migration background,At least once per month,0.18798,699,3348,0.17474,0.20121
2005,66 and older,No migration background,Seldom,0.36210,1305,3348,0.34581,0.37838
2005,66 and older,No migration background,Never,0.31682,944,3348,0.30106,0.33258
2005,66 and older,Direct migration background,At least once per week,0.14285,47,364,0.10685,0.17884
2005,66 and older,Direct migration background,At least once per month,0.17771,71,364,0.13838,0.21703
2005,66 and older,Direct migration background,Seldom,0.37444,132,364,0.32466,0.42423
2005,66 and older,Direct migration background,Never,0.30009,114,364,0.25294,0.34723
2007,17-29 y.,No migration background,At least once per week,0.14842,454,2669,0.13493,0.16191
2007,17-29 y.,No migration background,At least once per month,0.38922,1124,2669,0.37071,0.40772
2007,17-29 y.,No migration background,Seldom,0.32029,951,2669,0.30259,0.33800
2007,17-29 y.,No migration background,Never,0.04966,140,2669,0.04141,0.05790
2007,17-29 y.,Direct migration background,At least once per week,0.13414,41,253,0.09206,0.17622
2007,17-29 y.,Direct migration background,At least once per month,0.37767,105,253,0.31781,0.43752
2007,17-29 y.,Direct migration background,Seldom,0.37575,107,253,0.31595,0.43555
2007,17-29 y.,Indirect migration background,At least once per week,0.15310,74,443,0.11953,0.18667
2007,17-29 y.,Indirect migration background,At least once per month,0.30450,160,443,0.26159,0.34740
2007,17-29 y.,Indirect migration background,Seldom,0.34341,164,443,0.29914,0.38768
2007,17-29 y.,Indirect migration background,Never,0.11337,45,443,0.08382,0.14293
2007,30-45 y.,No migration background,At least once per week,0.10685,515,4737,0.09805,0.11565
2007,30-45 y.,No migration background,At least once per month,0.37722,1758,4737,0.36341,0.39102
2007,30-45 y.,No migration background,Seldom,0.46034,2219,4737,0.44614,0.47453
2007,30-45 y.,No migration background,Never,0.05171,245,4737,0.04540,0.05801
2007,30-45 y.,Direct migration background,At least once per week,0.13483,99,683,0.10919,0.16046
2007,30-45 y.,Direct migration background,At least once per month,0.34521,229,683,0.30952,0.38089
2007,30-45 y.,Direct migration background,Seldom,0.42179,298,683,0.38473,0.45886
2007,30-45 y.,Direct migration background,Never,0.09334,57,683,0.07150,0.11517
2007,30-45 y.,Indirect migration background,At least once per week,0.15499,50,253,0.11030,0.19967
2007,30-45 y.,Indirect migration background,At least once per month,0.35096,91,253,0.29203,0.40989
2007,30-45 y.,Indirect migration background,Seldom,0.43087,112,253,0.36973,0.49202
2007,46-65 y.,No migration background,At least once per week,0.10667,701,6189,0.09898,0.11437
2007,46-65 y.,No migration background,At least once per month,0.29458,1819,6189,0.28322,0.30594
2007,46-65 y.,No migration background,Seldom,0.48818,3078,6189,0.47573,0.50064
2007,46-65 y.,No migration background,Never,0.10406,591,6189,0.09646,0.11167
2007,46-65 y.,Direct migration background,At least once per week,0.11750,108,782,0.09492,0.14009
2007,46-65 y.,Direct migration background,At least once per month,0.28557,223,782,0.25389,0.31724
2007,46-65 y.,Direct migration background,Seldom,0.45891,359,782,0.42396,0.49386
2007,46-65 y.,Direct migration background,Never,0.13012,92,782,0.10653,0.15372
2007,66 and older,No migration background,At least once per week,0.11255,464,3912,0.10264,0.12245
2007,66 and older,No migration background,At least once per month,0.20087,849,3912,0.18831,0.21343
2007,66 and older,No migration background,Seldom,0.37555,1548,3912,0.36037,0.39073
2007,66 and older,No migration background,Never,0.29379,1051,3912,0.27951,0.30806
2007,66 and older,Direct migration background,At least once per week,0.12754,54,374,0.09369,0.16140
2007,66 and older,Direct migration background,At least once per month,0.18169,71,374,0.14256,0.22083
2007,66 and older,Direct migration background,Seldom,0.42083,142,374,0.37073,0.47093
2007,66 and older,Direct migration background,Never,0.26736,107,374,0.22244,0.31227
2009,17-29 y.,No migration background,At least once per week,0.14499,367,2281,0.13053,0.15944
2009,17-29 y.,No migration background,At least once per month,0.39329,960,2281,0.37324,0.41334
2009,17-29 y.,No migration background,Seldom,0.34684,852,2281,0.32730,0.36638
2009,17-29 y.,No migration background,Never,0.04779,102,2281,0.03904,0.05655
2009,17-29 y.,Direct migration background,At least once per month,0.47072,81,145,0.38919,0.55225
2009,17-29 y.,Direct migration background,Seldom,0.33856,64,145,0.26126,0.41585
2009,17-29 y.,Indirect migration background,At least once per week,0.12290,54,359,0.08889,0.15691
2009,17-29 y.,Indirect migration background,At least once per month,0.38585,150,359,0.33543,0.43628
2009,17-29 y.,Indirect migration background,Seldom,0.34011,155,359,0.29104,0.38919
2009,30-45 y.,No migration background,At least once per week,0.09805,342,3862,0.08867,0.10743
2009,30-45 y.,No migration background,At least once per month,0.37808,1473,3862,0.36278,0.39337
2009,30-45 y.,No migration background,Seldom,0.48251,1888,3862,0.46675,0.49827
2009,30-45 y.,No migration background,Never,0.03844,159,3862,0.03238,0.04451
2009,30-45 y.,Direct migration background,At least once per week,0.12636,56,528,0.09799,0.15472
2009,30-45 y.,Direct migration background,At least once per month,0.32315,164,528,0.28322,0.36308
2009,30-45 y.,Direct migration background,Seldom,0.45671,260,528,0.41418,0.49924
2009,30-45 y.,Direct migration background,Never,0.08657,48,528,0.06256,0.11058
2009,30-45 y.,Indirect migration background,At least once per month,0.39783,103,230,0.33443,0.46122
2009,30-45 y.,Indirect migration background,Seldom,0.45549,127,230,0.39098,0.51999
2009,46-65 y.,No migration background,At least once per week,0.09194,535,5629,0.08439,0.09949
2009,46-65 y.,No migration background,At least once per month,0.27746,1585,5629,0.26576,0.28916
2009,46-65 y.,No migration background,Seldom,0.52767,3013,5629,0.51463,0.54071
2009,46-65 y.,No migration background,Never,0.09518,496,5629,0.08752,0.10285
2009,46-65 y.,Direct migration background,At least once per week,0.12974,83,615,0.10317,0.15632
2009,46-65 y.,Direct migration background,At least once per month,0.28340,185,615,0.24776,0.31905
2009,46-65 y.,Direct migration background,Seldom,0.42553,257,615,0.38642,0.46464
2009,46-65 y.,Direct migration background,Never,0.15126,90,615,0.12292,0.17960
2009,66 and older,No migration background,At least once per week,0.09443,382,3786,0.08512,0.10375
2009,66 and older,No migration background,At least once per month,0.18151,752,3786,0.16923,0.19379
2009,66 and older,No migration background,Seldom,0.42717,1691,3786,0.41141,0.44293
2009,66 and older,No migration background,Never,0.27754,961,3786,0.26327,0.29180
2009,66 and older,Direct migration background,At least once per week,0.08412,32,334,0.05430,0.11393
2009,66 and older,Direct migration background,At least once per month,0.18446,68,334,0.14280,0.22612
2009,66 and older,Direct migration background,Seldom,0.42355,132,334,0.37047,0.47662
2009,66 and older,Direct migration background,Never,0.30679,102,334,0.25726,0.35632
2011,17-29 y.,No migration background,At least once per week,0.17028,627,3202,0.15726,0.18330
2011,17-29 y.,No migration background,At least once per month,0.39411,1330,3202,0.37719,0.41104
2011,17-29 y.,No migration background,Seldom,0.31887,1084,3202,0.30273,0.33502
2011,17-29 y.,No migration background,Never,0.04162,161,3202,0.03470,0.04854
2011,17-29 y.,Direct migration background,At least once per week,0.12094,77,436,0.09030,0.15159
2011,17-29 y.,Direct migration background,At least once per month,0.42608,171,436,0.37961,0.47255
2011,17-29 y.,Direct migration background,Seldom,0.34322,137,436,0.29860,0.38784
2011,17-29 y.,Direct migration background,Never,0.05934,51,436,0.03713,0.08154
2011,17-29 y.,Indirect migration background,At least once per week,0.15279,107,523,0.12192,0.18365
2011,17-29 y.,Indirect migration background,At least once per month,0.29440,177,523,0.25530,0.33350
2011,17-29 y.,Indirect migration background,Seldom,0.39722,206,523,0.35524,0.43920
2011,17-29 y.,Indirect migration background,Never,0.04623,33,523,0.02821,0.06424
2011,30-45 y.,No migration background,At least once per week,0.11505,973,7815,0.10797,0.12212
2011,30-45 y.,No migration background,At least once per month,0.37636,2962,7815,0.36562,0.38711
2011,30-45 y.,No migration background,Seldom,0.46253,3448,7815,0.45148,0.47359
2011,30-45 y.,No migration background,Never,0.04393,432,7815,0.03938,0.04847
2011,30-45 y.,Direct migration background,At least once per week,0.12043,201,1491,0.10390,0.13696
2011,30-45 y.,Direct migration background,At least once per month,0.31979,493,1491,0.29611,0.34348
2011,30-45 y.,Direct migration background,Seldom,0.42988,608,1491,0.40474,0.45502
2011,30-45 y.,Direct migration background,Never,0.12456,189,1491,0.10779,0.14133
2011,30-45 y.,Indirect migration background,At least once per week,0.15267,108,605,0.12398,0.18135
2011,30-45 y.,Indirect migration background,At least once per month,0.37819,221,605,0.33952,0.41687
2011,30-45 y.,Indirect migration background,Seldom,0.39640,234,605,0.35739,0.43541
2011,30-45 y.,Indirect migration background,Never,0.06632,42,605,0.04647,0.08616
2011,46-65 y.,No migration background,At least once per week,0.12121,963,8027,0.11407,0.12835
2011,46-65 y.,No migration background,At least once per month,0.28615,2362,8027,0.27626,0.29603
2011,46-65 y.,No migration background,Seldom,0.50271,4003,8027,0.49177,0.51365
2011,46-65 y.,No migration background,Never,0.08476,699,8027,0.07866,0.09085
2011,46-65 y.,Direct migration background,At least once per week,0.15070,139,948,0.12791,0.17349
2011,46-65 y.,Direct migration background,At least once per month,0.26844,289,948,0.24021,0.29666
2011,46-65 y.,Direct migration background,Seldom,0.47045,404,948,0.43866,0.50224
2011,46-65 y.,Direct migration background,Never,0.11005,116,948,0.09012,0.12998
2011,46-65 y.,Indirect migration background,At least once per month,0.37172,37,84,0.26775,0.47569
2011,46-65 y.,Indirect migration background,Seldom,0.44056,47,84,0.33376,0.54737
2011,66 and older,No migration background,At least once per week,0.09432,513,4677,0.08594,0.10270
2011,66 and older,No migration background,At least once per month,0.18424,971,4677,0.17313,0.19536
2011,66 and older,No migration background,Seldom,0.42982,2010,4677,0.41563,0.44401
2011,66 and older,No migration background,Never,0.27610,1183,4677,0.26328,0.28891
2011,66 and older,Direct migration background,At least once per week,0.06077,43,417,0.03781,0.08373
2011,66 and older,Direct migration background,At least once per month,0.19702,82,417,0.15880,0.23524
2011,66 and older,Direct migration background,Seldom,0.42012,158,417,0.37269,0.46755
2011,66 and older,Direct migration background,Never,0.31366,134,417,0.26907,0.35824
2015,17-29 y.,No migration background,At least once per week,0.16116,454,2574,0.14695,0.17537
2015,17-29 y.,No migration background,At least once per month,0.38978,1085,2574,0.37094,0.40863
2015,17-29 y.,No migration background,Seldom,0.33784,930,2574,0.31957,0.35612
2015,17-29 y.,No migration background,Never,0.03496,105,2574,0.02786,0.04206
2015,17-29 y.,Direct migration background,At least once per week,0.19112,240,1076,0.16761,0.21462
2015,17-29 y.,Direct migration background,At least once per month,0.41795,427,1076,0.38847,0.44744
2015,17-29 y.,Direct migration background,Seldom,0.30875,349,1076,0.28114,0.33637
2015,17-29 y.,Direct migration background,Never,0.05629,60,1076,0.04251,0.07007
2015,17-29 y.,Indirect migration background,At least once per week,0.17882,180,803,0.15230,0.20534
2015,17-29 y.,Indirect migration background,At least once per month,0.41536,356,803,0.38126,0.44947
2015,17-29 y.,Indirect migration background,Seldom,0.29853,234,803,0.26686,0.33020
2015,17-29 y.,Indirect migration background,Never,0.04200,33,803,0.02812,0.05589
2015,30-45 y.,No migration background,At least once per week,0.10369,518,4824,0.09509,0.11230
2015,30-45 y.,No migration background,At least once per month,0.39757,1897,4824,0.38375,0.41138
2015,30-45 y.,No migration background,Seldom,0.46463,2217,4824,0.45055,0.47871
2015,30-45 y.,No migration background,Never,0.03329,192,4824,0.02822,0.03835
2015,30-45 y.,Direct migration background,At least once per week,0.16205,482,2814,0.14843,0.17567
2015,30-45 y.,Direct migration background,At least once per month,0.39218,1070,2814,0.37413,0.41022
2015,30-45 y.,Direct migration background,Seldom,0.38354,1058,2814,0.36557,0.40151
2015,30-45 y.,Direct migration background,Never,0.06100,204,2814,0.05216,0.06985
2015,30-45 y.,Indirect migration background,At least once per week,0.15254,114,630,0.12444,0.18064
2015,30-45 y.,Indirect migration background,At least once per month,0.29496,218,630,0.25932,0.33059
2015,30-45 y.,Indirect migration background,Seldom,0.49676,267,630,0.45768,0.53583
2015,30-45 y.,Indirect migration background,Never,0.04389,31,630,0.02788,0.05989
2015,46-65 y.,No migration background,At least once per week,0.09776,756,7289,0.09094,0.10457
2015,46-65 y.,No migration background,At least once per month,0.29666,2278,7289,0.28617,0.30714
2015,46-65 y.,No migration background,Seldom,0.52510,3744,7289,0.51364,0.53657
2015,46-65 y.,No migration background,Never,0.07697,511,7289,0.07085,0.08309
2015,46-65 y.,Direct migration background,At least once per week,0.14756,269,1654,0.13046,0.16466
2015,46-65 y.,Direct migration background,At least once per month,0.28889,548,1654,0.26704,0.31074
2015,46-65 y.,Direct migration background,Seldom,0.45477,690,1654,0.43076,0.47877
2015,46-65 y.,Direct migration background,Never,0.10125,147,1654,0.08671,0.11580
2015,46-65 y.,Indirect migration background,At least once per month,0.29630,62,152,0.22346,0.36913
2015,46-65 y.,Indirect migration background,Seldom,0.59561,90,152,0.51734,0.67389
2015,66 and older,No migration background,At least once per week,0.08696,434,4433,0.07866,0.09526
2015,66 and older,No migration background,At least once per month,0.20340,992,4433,0.19155,0.21525
2015,66 and older,No migration background,Seldom,0.45907,2032,4433,0.44440,0.47375
2015,66 and older,No migration background,Never,0.24234,975,4433,0.22972,0.25495
2015,66 and older,Direct migration background,At least once per week,0.11021,63,439,0.08088,0.13954
2015,66 and older,Direct migration background,At least once per month,0.22062,94,439,0.18178,0.25945
2015,66 and older,Direct migration background,Seldom,0.39104,168,439,0.34533,0.43674
2015,66 and older,Direct migration background,Never,0.26707,114,439,0.22564,0.30851
2017,17-29 y.,No migration background,At least once per week,0.18259,587,2934,0.16861,0.19657
2017,17-29 y.,No migration background,At least once per month,0.41201,1284,2934,0.39419,0.42982
2017,17-29 y.,No migration background,Seldom,0.30356,944,2934,0.28692,0.32021
2017,17-29 y.,No migration background,Never,0.03227,119,2934,0.02587,0.03866
2017,17-29 y.,Direct migration background,At least once per week,0.15854,159,616,0.12967,0.18741
2017,17-29 y.,Direct migration background,At least once per month,0.29465,208,616,0.25862,0.33068
2017,17-29 y.,Direct migration background,Seldom,0.25788,200,616,0.22331,0.29246
2017,17-29 y.,Direct migration background,Never,0.07831,49,616,0.05708,0.09954
2017,17-29 y.,Indirect migration background,At least once per week,0.16926,188,802,0.14329,0.19523
2017,17-29 y.,Indirect migration background,At least once per month,0.39139,328,802,0.35759,0.42519
2017,17-29 y.,Indirect migration background,Seldom,0.30442,241,802,0.27255,0.33629
2017,17-29 y.,Indirect migration background,Never,0.05337,45,802,0.03781,0.06894
2017,30-45 y.,No migration background,At least once per week,0.13004,593,4554,0.12027,0.13981
2017,30-45 y.,No migration background,At least once per month,0.40467,1826,4554,0.39041,0.41892
2017,30-45 y.,No migration background,Seldom,0.42467,1936,4554,0.41031,0.43903
2017,30-45 y.,No migration background,Never,0.03913,199,4554,0.03350,0.04476
2017,30-45 y.,Direct migration background,At least once per week,0.14517,345,2099,0.13010,0.16025
2017,30-45 y.,Direct migration background,At least once per month,0.36019,805,2099,0.33964,0.38073
2017,30-45 y.,Direct migration background,Seldom,0.37080,772,2099,0.35013,0.39147
2017,30-45 y.,Direct migration background,Never,0.07671,177,2099,0.06532,0.08810
2017,30-45 y.,Indirect migration background,At least once per week,0.19529,105,567,0.16263,0.22795
2017,30-45 y.,Indirect migration background,At least once per month,0.36695,219,567,0.32724,0.40666
2017,30-45 y.,Indirect migration background,Seldom,0.39638,243,567,0.35608,0.43668
2017,46-65 y.,No migration background,At least once per week,0.11836,956,8141,0.11134,0.12538
2017,46-65 y.,No migration background,At least once per month,0.32980,2751,8141,0.31958,0.34001
2017,46-65 y.,No migration background,Seldom,0.47898,3914,8141,0.46813,0.48983
2017,46-65 y.,No migration background,Never,0.07220,520,8141,0.06657,0.07782
2017,46-65 y.,Direct migration background,At least once per week,0.14614,262,1593,0.12879,0.16350
2017,46-65 y.,Direct migration background,At least once per month,0.29150,515,1593,0.26918,0.31382
2017,46-65 y.,Direct migration background,Seldom,0.45006,676,1593,0.42562,0.47450
2017,46-65 y.,Direct migration background,Never,0.09786,140,1593,0.08327,0.11246
2017,46-65 y.,Indirect migration background,At least once per month,0.40236,81,184,0.33131,0.47341
2017,46-65 y.,Indirect migration background,Seldom,0.38741,103,184,0.31683,0.45800
2017,66 and older,No migration background,At least once per week,0.10834,540,4482,0.09924,0.11744
2017,66 and older,No migration background,At least once per month,0.21678,1097,4482,0.20471,0.22884
2017,66 and older,No migration background,Seldom,0.41905,1932,4482,0.40460,0.43349
2017,66 and older,No migration background,Never,0.24799,913,4482,0.23535,0.26063
2017,66 and older,Direct migration background,At least once per week,0.17752,78,439,0.14174,0.21331
2017,66 and older,Direct migration background,At least once per month,0.24848,113,439,0.20801,0.28895
2017,66 and older,Direct migration background,Seldom,0.36628,150,439,0.32116,0.41140
2017,66 and older,Direct migration background,Never,0.20375,98,439,0.16603,0.24148
