year,quintil_oecd,sampreg,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,1st Quintile,West,Since birth,0.8019169329073482,43121,0.7981550954422143,0.8056787703724821
2018,1st Quintile,West,Later,0.19808306709265175,43121,0.19432122962751783,0.20184490455778567
2018,1st Quintile,East,Since birth,0.953125,43121,0.9511299341704187,0.9551200658295813
2018,1st Quintile,East,Later,0.046875,43121,0.04487993417041866,0.04887006582958134
2018,2nd Quintile,West,Since birth,0.8061224489795918,43121,0.80239101355795,0.8098538844012337
2018,2nd Quintile,West,Later,0.19387755102040816,43121,0.19014611559876632,0.19760898644205
2018,2nd Quintile,East,Since birth,0.9690265486725663,43121,0.9673913357983299,0.9706617615468027
2018,2nd Quintile,East,Later,0.030973451327433628,43121,0.029338238453197208,0.03260866420167005
2018,3rd Quintile,West,Since birth,0.8514263074484945,43121,0.848069270273986,0.8547833446230029
2018,3rd Quintile,West,Later,0.14857369255150554,43121,0.14521665537699716,0.15193072972601393
2018,3rd Quintile,East,Since birth,0.9803395889186773,43121,0.9790292120229113,0.9816499658144434
2018,3rd Quintile,East,Later,0.01966041108132261,43121,0.0183500341855565,0.020970787977088724
2018,4th Quintile,West,Since birth,0.8896473265073948,43121,0.8866899131638651,0.8926047398509244
2018,4th Quintile,West,Later,0.11035267349260523,43121,0.1073952601490756,0.11331008683613486
2018,4th Quintile,East,Since birth,0.9836956521739131,43121,0.9825003058473991,0.984890998500427
2018,4th Quintile,East,Later,0.016304347826086956,43121,0.015109001499572932,0.01749969415260098
2018,5th Quintile,West,Since birth,0.9409758656873033,43121,0.9387514512002211,0.9432002801743855
2018,5th Quintile,West,Later,0.05902413431269675,43121,0.0567997198256145,0.061248548799779
2018,5th Quintile,East,Since birth,0.9829984544049459,43121,0.9817782508689806,0.9842186579409112
2018,5th Quintile,East,Later,0.017001545595054096,43121,0.015781342059088745,0.018221749131019448
2020,1st Quintile,West,Since birth,0.8115942028985508,42741,0.8078869660707205,0.815301439726381
2020,1st Quintile,West,Later,0.18840579710144928,42741,0.18469856027361903,0.19211303392927953
2020,1st Quintile,East,Since birth,0.9438202247191011,42741,0.9416371511559558,0.9460032982822464
2020,1st Quintile,East,Later,0.056179775280898875,42741,0.053996701717753545,0.058362848844044204
2020,2nd Quintile,West,Since birth,0.8284982935153583,42741,0.824924629131856,0.8320719578988606
2020,2nd Quintile,West,Later,0.17150170648464164,42741,0.16792804210113935,0.17507537086814393
2020,2nd Quintile,East,Since birth,0.9571428571428572,42741,0.9552227134922566,0.9590630007934577
2020,2nd Quintile,East,Later,0.04285714285714286,42741,0.04093699920654233,0.04477728650774339
2020,3rd Quintile,West,Since birth,0.8596587782058338,42741,0.8563657958059809,0.8629517606056867
2020,3rd Quintile,West,Later,0.14034122179416622,42741,0.13704823939431335,0.1436342041940191
2020,3rd Quintile,East,Since birth,0.9739776951672863,42741,0.9724683758950549,0.9754870144395177
2020,3rd Quintile,East,Later,0.026022304832713755,42741,0.024512985560482377,0.027531624104945134
2020,4th Quintile,West,Since birth,0.8894664842681258,42741,0.8864938223616061,0.8924391461746455
2020,4th Quintile,West,Later,0.11053351573187414,42741,0.10756085382535452,0.11350617763839377
2020,4th Quintile,East,Since birth,0.9839298758217677,42741,0.9827377408675291,0.9851220107760064
2020,4th Quintile,East,Later,0.016070124178232285,42741,0.014877989223993655,0.017262259132470915
2020,5th Quintile,West,Since birth,0.9356743986254296,42741,0.9333485147239206,0.9380002825269386
2020,5th Quintile,West,Later,0.06432560137457044,42741,0.061999717473061426,0.06665148527607945
2020,5th Quintile,East,Since birth,0.9854318418314256,42741,0.9842959176325711,0.9865677660302802
2020,5th Quintile,East,Later,0.014568158168574402,42741,0.013432233969719804,0.015704082367429
2021,1st Quintile,West,Since birth,0.7992277992277992,27598,0.7945016835574016,0.8039539148981968
2021,1st Quintile,West,Later,0.20077220077220076,27598,0.19604608510180313,0.2054983164425984
2021,1st Quintile,East,Since birth,0.9628099173553719,27598,0.9605773677596224,0.9650424669511214
2021,1st Quintile,East,Later,0.0371900826446281,27598,0.03495753304887859,0.03942263224037761
2021,2nd Quintile,West,Since birth,0.8294679399727148,27598,0.825030626732,0.8339052532134297
2021,2nd Quintile,West,Later,0.17053206002728513,27598,0.1660947467865703,0.17496937326799997
2021,2nd Quintile,East,Since birth,0.9678571428571429,27598,0.965776176136029,0.9699381095782568
2021,2nd Quintile,East,Later,0.03214285714285714,27598,0.03006189042174321,0.03422382386397107
2021,3rd Quintile,West,Since birth,0.855072463768116,27598,0.8509191553599815,0.8592257721762504
2021,3rd Quintile,West,Later,0.14492753623188406,27598,0.14077422782374968,0.14908084464001845
2021,3rd Quintile,East,Since birth,0.9775280898876404,27598,0.9757794439483786,0.9792767358269022
2021,3rd Quintile,East,Later,0.02247191011235955,27598,0.020723264173097704,0.024220556051621395
2021,4th Quintile,West,Since birth,0.8979763912310287,27598,0.8944053072284472,0.9015474752336101
2021,4th Quintile,West,Later,0.10202360876897133,27598,0.09845252476638985,0.10559469277155281
2021,4th Quintile,East,Since birth,0.9829738933030647,27598,0.9814475721140182,0.9845002144921112
2021,4th Quintile,East,Later,0.0170261066969353,27598,0.015499785507888763,0.01855242788598184
2021,5th Quintile,West,Since birth,0.9342270632593214,27598,0.9313024590217613,0.9371516674968814
2021,5th Quintile,West,Later,0.06577293674067868,27598,0.06284833250311861,0.06869754097823874
2021,5th Quintile,East,Since birth,0.9799866577718479,27598,0.9783343644079515,0.9816389511357443
2021,5th Quintile,East,Later,0.0200133422281521,27598,0.018361048864255693,0.02166563559204851
