year,bula_h,regtyp,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,North Rhine-Westphalia,Urban regions,Later,0.05382360778044231,25385,0.05104747685584737,0.056599738705037254
2007,North Rhine-Westphalia,Rural regions,Since birth,0.9313725490196079,25385,0.9282624219132191,0.9344826761259967
2007,North Rhine-Westphalia,Rural regions,Later,0.06862745098039216,25385,0.06551732387400332,0.07173757808678101
2007,Hesse,Urban regions,Since birth,0.9408866995073891,25385,0.9379854922430589,0.9437879067717193
2007,Hesse,Urban regions,Later,0.059113300492610835,25385,0.05621209322828061,0.06201450775694106
2007,Hesse,Rural regions,Since birth,0.9670781893004116,25385,0.9648831609263891,0.969273217674434
2007,Hesse,Rural regions,Later,0.03292181069958848,25385,0.030726782325566096,0.035116839073610864
2007,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9039615846338536,25385,0.9003369438923476,0.9075862253753595
2007,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.09603841536614646,25385,0.09241377462464055,0.09966305610765237
2007,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9530685920577617,25385,0.9504668672500869,0.9556703168654366
2007,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.04693140794223827,25385,0.044329683134563466,0.04953313274991307
2007,Baden-Wuerttemberg,Urban regions,Since birth,0.9185986604842864,25385,0.9152347365478425,0.9219625844207303
2007,Baden-Wuerttemberg,Urban regions,Later,0.08140133951571354,25385,0.07803741557926963,0.08476526345215746
2007,Baden-Wuerttemberg,Rural regions,Since birth,0.9354838709677419,25385,0.9324616947030272,0.9385060472324566
2007,Baden-Wuerttemberg,Rural regions,Later,0.06451612903225806,25385,0.06149395276754339,0.06753830529697273
2007,Bavaria,Urban regions,Since birth,0.9293563579277865,25385,0.9262042929224961,0.9325084229330769
2007,Bavaria,Urban regions,Later,0.0706436420722135,25385,0.06749157706692309,0.07379570707750392
2007,Bavaria,Rural regions,Since birth,0.9673469387755103,25385,0.9651605843313802,0.9695332932196403
2007,Bavaria,Rural regions,Later,0.0326530612244898,25385,0.03046670678035972,0.03483941566861988
2007,Berlin,Urban regions,Since birth,0.9635854341736695,25385,0.9612810750181164,0.9658897933292225
2007,Berlin,Urban regions,Later,0.036414565826330535,25385,0.034110206670777486,0.03871892498188358
2007,Brandenburg,Urban regions,Since birth,0.9864864864864865,25385,0.985066130526986,0.987906842445987
2007,Brandenburg,Urban regions,Later,0.013513513513513514,25385,0.012093157554013014,0.014933869473014014
2007,Brandenburg,Rural regions,Since birth,0.9936143039591315,25385,0.9926344067379381,0.9945942011803249
2007,Brandenburg,Rural regions,Later,0.006385696040868455,25385,0.005405798819675104,0.007365593262061806
2007,Mecklenburg-Western Pomerania,Urban regions,Since birth,1.0,25385,1.0,1.0
2007,Mecklenburg-Western Pomerania,Rural regions,Since birth,1.0,25385,1.0,1.0
2007,Saxony,Urban regions,Since birth,0.996042216358839,25385,0.9952698339305246,0.9968145987871535
2007,Saxony,Urban regions,Later,0.00395778364116095,25385,0.00318540121284651,0.004730166069475391
2007,Saxony,Rural regions,Since birth,0.9893617021276596,25385,0.98809963891411,0.9906237653412092
2007,Saxony,Rural regions,Later,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Saxony-Anhalt,Urban regions,Since birth,0.9939024390243902,25385,0.9929447655872032,0.9948601124615772
2007,Saxony-Anhalt,Urban regions,Later,0.006097560975609756,25385,0.005139887538422722,0.00705523441279679
2007,Saxony-Anhalt,Rural regions,Since birth,0.9985855728429985,25385,0.9981232446005193,0.9990479010854778
2007,Saxony-Anhalt,Rural regions,Later,0.0014144271570014145,25385,0.0009520989145221727,0.0018767553994806564
2007,Thuringa,Urban regions,Since birth,0.9847908745247148,25385,0.9832853368885117,0.9862964121609179
2007,Thuringa,Urban regions,Later,0.015209125475285171,25385,0.01370358783908203,0.016714663111488313
2007,Thuringa,Rural regions,Since birth,0.9984399375975039,25385,0.9979544261827594,0.9989254490122484
2007,Thuringa,Rural regions,Later,0.0015600624024961,25385,0.0010745509877516243,0.0020455738172405757
2008,Schleswig-Holstein,Urban regions,Since birth,0.9678899082568807,23673,0.9656441491144601,0.9701356673993013
2008,Schleswig-Holstein,Urban regions,Later,0.03211009174311927,23673,0.029864332600698644,0.03435585088553989
2008,Schleswig-Holstein,Rural regions,Since birth,0.9369085173501577,23673,0.9338113591980005,0.9400056755023148
2008,Schleswig-Holstein,Rural regions,Later,0.06309148264984227,23673,0.05999432449768514,0.06618864080199939
2008,Hamburg,Urban regions,Since birth,0.9811320754716981,23673,0.9793988493548033,0.982865301588593
2008,Hamburg,Urban regions,Later,0.018867924528301886,23673,0.017134698411406975,0.020601150645196797
2008,Lower Saxony,Urban regions,Since birth,0.928030303030303,23673,0.9247381096442326,0.9313224964163733
2008,Lower Saxony,Urban regions,Later,0.07196969696969698,23673,0.06867750358362659,0.07526189035576736
2008,Lower Saxony,Rural regions,Since birth,0.9550056242969629,23673,0.9523649702848763,0.9576462783090495
2008,Lower Saxony,Rural regions,Later,0.04499437570303712,23673,0.04235372169095056,0.04763502971512368
2008,Bremen,Urban regions,Since birth,0.9629629629629629,23673,0.960557202783294,0.9653687231426318
2008,Bremen,Urban regions,Later,0.037037037037037035,23673,0.03463127685736818,0.03944279721670589
2008,North Rhine-Westphalia,Urban regions,Since birth,0.9413940256045519,23673,0.938401856828167,0.9443861943809367
2008,North Rhine-Westphalia,Urban regions,Later,0.05860597439544808,23673,0.05561380561906325,0.06159814317183292
2008,North Rhine-Westphalia,Rural regions,Since birth,0.9313725490196079,23673,0.9281519246618865,0.9345931733773293
2008,North Rhine-Westphalia,Rural regions,Later,0.06862745098039216,23673,0.06540682662267074,0.07184807533811359
2008,Hesse,Urban regions,Since birth,0.9319796954314721,23673,0.928772304228168,0.9351870866347761
2008,Hesse,Urban regions,Later,0.06802030456852792,23673,0.06481291336522392,0.07122769577183193
2008,Hesse,Rural regions,Since birth,0.9493087557603687,23673,0.9465142845403404,0.952103226980397
2008,Hesse,Rural regions,Later,0.05069124423963134,23673,0.047896773019603,0.053485715459659675
2008,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9037711313394018,23673,0.9000143895607203,0.9075278731180833
2008,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.09622886866059818,23673,0.09247212688191675,0.09998561043927962
2008,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9547169811320755,23673,0.9520682710052601,0.9573656912588908
2008,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.045283018867924525,23673,0.04263430874110922,0.04793172899473983
2008,Baden-Wuerttemberg,Urban regions,Since birth,0.914054054054054,23673,0.9104835620908478,0.9176245460172603
2008,Baden-Wuerttemberg,Urban regions,Later,0.08594594594594594,23673,0.08237545398273965,0.08951643790915223
2008,Baden-Wuerttemberg,Rural regions,Since birth,0.9259259259259259,23673,0.9225897368165931,0.9292621150352588
2008,Baden-Wuerttemberg,Rural regions,Later,0.07407407407407407,23673,0.07073788496474118,0.07741026318340696
2008,Bavaria,Urban regions,Since birth,0.927791771620487,23673,0.9244945508615128,0.9310889923794612
2008,Bavaria,Urban regions,Later,0.07220822837951302,23673,0.06891100762053881,0.07550544913848722
2008,Bavaria,Rural regions,Since birth,0.9679767103347889,23673,0.9657338881239,0.9702195325456778
2008,Bavaria,Rural regions,Later,0.03202328966521106,23673,0.029780467454322217,0.03426611187609991
2008,Berlin,Urban regions,Since birth,0.9637155297532656,23673,0.9613334064128385,0.9660976530936927
2008,Berlin,Urban regions,Later,0.036284470246734396,23673,0.033902346906307314,0.03866659358716148
2008,Brandenburg,Urban regions,Since birth,0.9701492537313433,23673,0.9679814183719232,0.9723170890907634
2008,Brandenburg,Urban regions,Later,0.029850746268656716,23673,0.027682910909236642,0.03201858162807679
2008,Brandenburg,Rural regions,Since birth,0.9906914893617021,23673,0.9894681731304502,0.9919148055929541
2008,Brandenburg,Rural regions,Later,0.009308510638297872,23673,0.008085194407045951,0.010531826869549793
2008,Mecklenburg-Western Pomerania,Urban regions,Since birth,1.0,23673,1.0,1.0
2008,Mecklenburg-Western Pomerania,Rural regions,Since birth,1.0,23673,1.0,1.0
2008,Saxony,Urban regions,Since birth,0.9972375690607734,23673,0.9965689566207083,0.9979061815008385
2008,Saxony,Urban regions,Later,0.0027624309392265192,23673,0.0020938184991613883,0.00343104337929165
2008,Saxony,Rural regions,Since birth,0.9886363636363636,23673,0.9872861379163568,0.9899865893563705
2008,Saxony,Rural regions,Later,0.011363636363636364,23673,0.010013410643629478,0.01271386208364325
2008,Saxony-Anhalt,Urban regions,Since birth,0.9939024390243902,23673,0.9929107411634855,0.9948941368852949
2008,Saxony-Anhalt,Urban regions,Later,0.006097560975609756,23673,0.005105863114705112,0.0070892588365144005
2008,Saxony-Anhalt,Rural regions,Since birth,0.9984639016897081,23673,0.9979650113298689,0.9989627920495473
2008,Saxony-Anhalt,Rural regions,Later,0.0015360983102918587,23673,0.0010372079504526953,0.002034988670131022
2008,Thuringa,Urban regions,Since birth,0.9846153846153847,23673,0.9830475290474263,0.986183240183343
2008,Thuringa,Urban regions,Later,0.015384615384615385,23673,0.01381675981665699,0.01695247095257378
2008,Thuringa,Rural regions,Since birth,0.9983660130718954,23673,0.9978514974028622,0.9988805287409287
2008,Thuringa,Rural regions,Later,0.0016339869281045752,23673,0.0011194712590712667,0.0021485025971378835
2009,Schleswig-Holstein,Urban regions,Since birth,0.9619565217391305,21983,0.9594276289296308,0.9644854145486301
2009,Schleswig-Holstein,Urban regions,Later,0.03804347826086957,21983,0.035514585451369936,0.0405723710703692
2009,Schleswig-Holstein,Rural regions,Since birth,0.9540983606557377,21983,0.9513319078588119,0.9568648134526635
2009,Schleswig-Holstein,Rural regions,Later,0.04590163934426229,21983,0.04313518654733655,0.04866809214118804
2009,Hamburg,Urban regions,Since birth,0.9883268482490273,21983,0.9869069508823792,0.9897467456156753
2009,Hamburg,Urban regions,Later,0.011673151750972763,21983,0.010253254384324766,0.01309304911762076
2009,Lower Saxony,Urban regions,Since birth,0.927891156462585,21983,0.9244717134173935,0.9313105995077765
2009,Lower Saxony,Urban regions,Later,0.07210884353741497,21983,0.06868940049222344,0.07552828658260649
2009,Lower Saxony,Rural regions,Since birth,0.9630952380952381,21983,0.9606030064105708,0.9655874697799054
2009,Lower Saxony,Rural regions,Later,0.036904761904761905,21983,0.03441253022009459,0.03939699358942922
2009,Bremen,Urban regions,Since birth,0.9831932773109243,21983,0.9814939636110209,0.9848925910108277
2009,Bremen,Urban regions,Later,0.01680672268907563,21983,0.015107408989172209,0.01850603638897905
2009,North Rhine-Westphalia,Urban regions,Since birth,0.9471419791026429,21983,0.9441841329343913,0.9500998252708944
2009,North Rhine-Westphalia,Urban regions,Later,0.0528580208973571,21983,0.049900174729105504,0.05581586706560869
2009,North Rhine-Westphalia,Rural regions,Since birth,0.9215686274509803,21983,0.9180145954008543,0.9251226595011064
2009,North Rhine-Westphalia,Rural regions,Later,0.0784313725490196,21983,0.07487734049889352,0.08198540459914569
2009,Hesse,Urban regions,Since birth,0.9356984478935698,21983,0.9324558636058119,0.9389410321813277
2009,Hesse,Urban regions,Later,0.06430155210643015,21983,0.06105896781867227,0.06754413639418803
2009,Hesse,Rural regions,Since birth,0.9392523364485982,21983,0.9360946534928839,0.9424100194043125
2009,Hesse,Rural regions,Later,0.06074766355140187,21983,0.05758998059568758,0.06390534650711616
2009,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9125,21983,0.9087646349199431,0.9162353650800569
2009,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.0875,21983,0.08376463491994313,0.09123536508005686
2009,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9462809917355371,21983,0.9433005087788283,0.949261474692246
2009,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.05371900826446281,21983,0.050738525307753995,0.05669949122117163
2009,Baden-Wuerttemberg,Urban regions,Since birth,0.9270895080023711,21983,0.9236525957929888,0.9305264202117535
2009,Baden-Wuerttemberg,Urban regions,Later,0.07291049199762893,21983,0.06947357978824663,0.07634740420701124
2009,Baden-Wuerttemberg,Rural regions,Since birth,0.9294117647058824,21983,0.9260257968060572,0.9327977326057075
2009,Baden-Wuerttemberg,Rural regions,Later,0.07058823529411765,21983,0.0672022673942925,0.0739742031939428
2009,Bavaria,Urban regions,Since birth,0.9281914893617021,21983,0.9247786225349325,0.9316043561884718
2009,Bavaria,Urban regions,Later,0.07180851063829788,21983,0.06839564381152818,0.07522137746506757
2009,Bavaria,Rural regions,Since birth,0.9687738004569688,21983,0.9664745655233454,0.9710730353905922
2009,Bavaria,Rural regions,Later,0.031226199543031227,21983,0.028926964609407878,0.03352543447665458
2009,Berlin,Urban regions,Since birth,0.967741935483871,21983,0.9654062652560804,0.9700776057116616
2009,Berlin,Urban regions,Later,0.03225806451612903,21983,0.029922394288338407,0.034593734743919656
2009,Brandenburg,Urban regions,Since birth,0.96875,21983,0.9664499172547414,0.9710500827452586
2009,Brandenburg,Urban regions,Later,0.03125,21983,0.02894991725474144,0.033550082745258565
2009,Brandenburg,Rural regions,Since birth,0.9889042995839112,21983,0.9875195632584223,0.9902890359094002
2009,Brandenburg,Rural regions,Later,0.011095700416088766,21983,0.009710964090599836,0.012480436741577696
2009,Mecklenburg-Western Pomerania,Urban regions,Since birth,1.0,21983,1.0,1.0
2009,Mecklenburg-Western Pomerania,Rural regions,Since birth,1.0,21983,1.0,1.0
2009,Saxony,Urban regions,Since birth,0.9971139971139971,21983,0.9964048548357051,0.9978231393922891
2009,Saxony,Urban regions,Later,0.002886002886002886,21983,0.0021768606077108674,0.0035951451642949046
2009,Saxony,Rural regions,Since birth,0.9910581222056631,21983,0.9898136748790198,0.9923025695323064
2009,Saxony,Rural regions,Later,0.00894187779433681,21983,0.007697430467693538,0.010186325120980083
2009,Saxony-Anhalt,Urban regions,Since birth,1.0,21983,1.0,1.0
2009,Saxony-Anhalt,Rural regions,Since birth,1.0,21983,1.0,1.0
2009,Thuringa,Urban regions,Since birth,0.9877551020408163,21983,0.9863012680537098,0.9892089360279228
2009,Thuringa,Urban regions,Later,0.012244897959183673,21983,0.010791063972077118,0.013698731946290227
2009,Thuringa,Rural regions,Since birth,0.9982638888888888,21983,0.9977135578215608,0.9988142199562169
2009,Thuringa,Rural regions,Later,0.001736111111111111,21983,0.0011857800437830462,0.002286442178439176
2010,Schleswig-Holstein,Urban regions,Since birth,0.94,35837,0.9375411626583617,0.9424588373416382
2010,Schleswig-Holstein,Urban regions,Later,0.06,35837,0.057541162658361796,0.0624588373416382
2010,Schleswig-Holstein,Rural regions,Since birth,0.9524886877828054,35837,0.9502861738014948,0.9546912017641159
2010,Schleswig-Holstein,Rural regions,Later,0.04751131221719457,35837,0.04530879823588403,0.049713826198505104
2010,Hamburg,Urban regions,Since birth,0.9380281690140845,35837,0.9355318772026538,0.9405244608255151
2010,Hamburg,Urban regions,Later,0.061971830985915494,35837,0.059475539174484865,0.06446812279734612
2010,Lower Saxony,Urban regions,Since birth,0.9271168274383709,35837,0.9244254716469663,0.9298081832297754
2010,Lower Saxony,Urban regions,Later,0.07288317256162916,35837,0.07019181677022457,0.07557452835303374
2010,Lower Saxony,Rural regions,Since birth,0.9561787905346187,35837,0.9540594439658835,0.958298137103354
2010,Lower Saxony,Rural regions,Later,0.04382120946538125,35837,0.041701862896645986,0.04594055603411651
2010,Bremen,Urban regions,Since birth,0.9573170731707317,35837,0.9552241887450429,0.9594099575964204
2010,Bremen,Urban regions,Later,0.042682926829268296,35837,0.040590042403579565,0.044775811254957026
2010,North Rhine-Westphalia,Urban regions,Since birth,0.9071264367816092,35837,0.9041212586900783,0.9101316148731401
2010,North Rhine-Westphalia,Urban regions,Later,0.0928735632183908,35837,0.08986838512685993,0.09587874130992166
2010,North Rhine-Westphalia,Rural regions,Since birth,0.9333333333333333,35837,0.930750698485081,0.9359159681815857
2010,North Rhine-Westphalia,Rural regions,Later,0.06666666666666667,35837,0.0640840318184143,0.06924930151491904
2010,Hesse,Urban regions,Since birth,0.9008403361344538,35837,0.8977458988659682,0.9039347734029394
2010,Hesse,Urban regions,Later,0.09915966386554621,35837,0.0960652265970606,0.10225410113403183
2010,Hesse,Rural regions,Since birth,0.8553054662379421,35837,0.8516631560031692,0.858947776472715
2010,Hesse,Rural regions,Later,0.14469453376205788,35837,0.14105222352728497,0.14833684399683078
2010,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9014084507042254,35837,0.8983219178346007,0.90449498357385
2010,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.09859154929577464,35837,0.09550501642614995,0.10167808216539934
2010,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9512195121951219,35837,0.9489892614525842,0.9534497629376596
2010,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.04878048780487805,35837,0.04655023706234033,0.05101073854741577
2010,Baden-Wuerttemberg,Urban regions,Since birth,0.914570685169124,35837,0.9116766597056305,0.9174647106326175
2010,Baden-Wuerttemberg,Urban regions,Later,0.08542931483087597,35837,0.0825352893673825,0.08832334029436945
2010,Baden-Wuerttemberg,Rural regions,Since birth,0.9073359073359073,35837,0.9043337735924902,0.9103380410793244
2010,Baden-Wuerttemberg,Rural regions,Later,0.09266409266409266,35837,0.08966195892067555,0.09566622640750977
2010,Bavaria,Urban regions,Since birth,0.9251940719830628,35837,0.9224702753654621,0.9279178686006635
2010,Bavaria,Urban regions,Later,0.0748059280169372,35837,0.07208213139933652,0.07752972463453787
2010,Bavaria,Rural regions,Since birth,0.9439497118910424,35837,0.9415681953527987,0.9463312284292861
2010,Bavaria,Rural regions,Later,0.05605028810895757,35837,0.05366877157071387,0.05843180464720127
2010,Berlin,Urban regions,Since birth,0.9463243873978997,35837,0.943990935949579,0.9486578388462205
2010,Berlin,Urban regions,Later,0.05367561260210035,35837,0.051342161153779584,0.05600906405042112
2010,Brandenburg,Urban regions,Since birth,0.9859154929577465,35837,0.9846954337151228,0.9871355522003702
2010,Brandenburg,Urban regions,Later,0.014084507042253521,35837,0.012864447799629825,0.015304566284877218
2010,Brandenburg,Rural regions,Since birth,0.988558352402746,35837,0.9874572297768723,0.9896594750286197
2010,Brandenburg,Rural regions,Later,0.011441647597254004,35837,0.0103405249713803,0.012542770223127709
2010,Mecklenburg-Western Pomerania,Urban regions,Since birth,1.0,35837,1.0,1.0
2010,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9862204724409449,35837,0.9850135081573731,0.9874274367245167
2010,Mecklenburg-Western Pomerania,Rural regions,Later,0.013779527559055118,35837,0.012572563275483267,0.01498649184262697
2010,Saxony,Urban regions,Since birth,0.9942396313364056,35837,0.9934560917863685,0.9950231708864427
2010,Saxony,Urban regions,Later,0.00576036866359447,35837,0.004976829113557367,0.0065439082136315736
2010,Saxony,Rural regions,Since birth,0.9874686716791979,35837,0.9863169422466748,0.9886204011117211
2010,Saxony,Rural regions,Later,0.012531328320802004,35837,0.0113795988882788,0.013683057753325208
2010,Saxony-Anhalt,Urban regions,Since birth,0.9937106918238994,35837,0.9928921862011332,0.9945291974466656
2010,Saxony-Anhalt,Urban regions,Later,0.006289308176100629,35837,0.00547080255333447,0.007107813798866789
2010,Saxony-Anhalt,Rural regions,Since birth,0.9986541049798116,35837,0.9982745249226279,0.9990336850369952
2010,Saxony-Anhalt,Rural regions,Later,0.0013458950201884253,35837,0.0009663149630047927,0.001725475077372058
2010,Thuringa,Urban regions,Since birth,0.9875,35837,0.9863496928833593,0.9886503071166408
2010,Thuringa,Urban regions,Later,0.0125,35837,0.011349692883359177,0.013650307116640824
2010,Thuringa,Rural regions,Since birth,1.0,35837,1.0,1.0
2012,Schleswig-Holstein,Urban regions,Since birth,0.9358490566037736,40229,0.9334546887124359,0.9382434244951113
2012,Schleswig-Holstein,Urban regions,Later,0.06415094339622641,40229,0.061756575504888646,0.06654531128756419
2012,Schleswig-Holstein,Rural regions,Since birth,0.9511834319526628,40229,0.9490777042376154,0.9532891596677101
2012,Schleswig-Holstein,Rural regions,Later,0.04881656804733728,40229,0.046710840332289935,0.05092229576238462
2012,Hamburg,Urban regions,Since birth,0.9504950495049505,40229,0.9483752943616872,0.9526148046482137
2012,Hamburg,Urban regions,Later,0.04950495049504951,40229,0.04738519535178622,0.05162470563831279
2012,Lower Saxony,Urban regions,Since birth,0.9488977955911824,40229,0.9467459257987649,0.9510496653835998
2012,Lower Saxony,Urban regions,Later,0.05110220440881764,40229,0.04895033461640022,0.053254074201235055
2012,Lower Saxony,Rural regions,Since birth,0.9375428963623885,40229,0.9351782132662249,0.9399075794585522
2012,Lower Saxony,Rural regions,Later,0.06245710363761153,40229,0.060092420541447915,0.06482178673377514
2012,Bremen,Urban regions,Since birth,0.9184782608695652,40229,0.915804284213037,0.9211522375260934
2012,Bremen,Urban regions,Later,0.08152173913043478,40229,0.0788477624739065,0.08419571578696307
2012,North Rhine-Westphalia,Urban regions,Since birth,0.9133522727272727,40229,0.9106032128608029,0.9161013325937425
2012,North Rhine-Westphalia,Urban regions,Later,0.08664772727272728,40229,0.08389866740625751,0.08939678713919705
2012,North Rhine-Westphalia,Rural regions,Since birth,0.9084507042253521,40229,0.9056325507577491,0.9112688576929552
2012,North Rhine-Westphalia,Rural regions,Later,0.09154929577464789,40229,0.08873114230704486,0.09436744924225092
2012,Hesse,Urban regions,Since birth,0.9084249084249084,40229,0.9056063979675911,0.9112434188822257
2012,Hesse,Urban regions,Later,0.09157509157509157,40229,0.08875658111777433,0.0943936020324088
2012,Hesse,Rural regions,Since birth,0.9090909090909091,40229,0.9062816372395341,0.911900180942284
2012,Hesse,Rural regions,Later,0.09090909090909091,40229,0.08809981905771605,0.09371836276046577
2012,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9243542435424354,40229,0.92177021112601,0.9269382759588609
2012,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.07564575645756458,40229,0.07306172404113907,0.07822978887399008
2012,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9461538461538461,40229,0.9439481551280163,0.9483595371796759
2012,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.05384615384615385,40229,0.051640462820324,0.0560518448719837
2012,Baden-Wuerttemberg,Urban regions,Since birth,0.9178438661710037,40229,0.9151604325636115,0.9205272997783959
2012,Baden-Wuerttemberg,Urban regions,Later,0.08215613382899628,40229,0.07947270022160413,0.08483956743638843
2012,Baden-Wuerttemberg,Rural regions,Since birth,0.9116809116809117,40229,0.9089080055218505,0.9144538178399729
2012,Baden-Wuerttemberg,Rural regions,Later,0.08831908831908832,40229,0.08554618216002711,0.09109199447814952
2012,Bavaria,Urban regions,Since birth,0.9409681227863046,40229,0.9386649993996325,0.9432712461729766
2012,Bavaria,Urban regions,Later,0.0590318772136954,40229,0.056728753827023304,0.06133500060036749
2012,Bavaria,Rural regions,Since birth,0.9358221476510067,40229,0.9334273120685616,0.9382169832334518
2012,Bavaria,Rural regions,Later,0.06417785234899329,40229,0.06178301676654814,0.06657268793143843
2012,Berlin,Urban regions,Since birth,0.9587109768378651,40229,0.9567667469868929,0.9606552066888373
2012,Berlin,Urban regions,Later,0.041289023162134945,40229,0.039344793311162786,0.043233253013107105
2012,Brandenburg,Urban regions,Since birth,0.9880952380952381,40229,0.987035383681143,0.9891550925093333
2012,Brandenburg,Urban regions,Later,0.011904761904761904,40229,0.010844907490666739,0.01296461631885707
2012,Brandenburg,Rural regions,Since birth,0.987012987012987,40229,0.9859066115799234,0.9881193624460506
2012,Brandenburg,Rural regions,Later,0.012987012987012988,40229,0.01188063755394939,0.014093388420076586
2012,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9824561403508771,40229,0.9811732025231112,0.983739078178643
2012,Mecklenburg-Western Pomerania,Urban regions,Later,0.017543859649122806,40229,0.016260921821356866,0.018826797476888747
2012,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9913494809688581,40229,0.9904445385887111,0.9922544233490052
2012,Mecklenburg-Western Pomerania,Rural regions,Later,0.00865051903114187,40229,0.007745576650994814,0.009555461411288924
2012,Saxony,Urban regions,Since birth,0.9956989247311828,40229,0.9950594270217769,0.9963384224405888
2012,Saxony,Urban regions,Later,0.004301075268817204,40229,0.0036615775594112873,0.004940572978223121
2012,Saxony,Rural regions,Since birth,0.9811320754716981,40229,0.9798025022641146,0.9824616486792817
2012,Saxony,Rural regions,Later,0.018867924528301886,40229,0.01753835132071833,0.02019749773588544
2012,Saxony-Anhalt,Urban regions,Since birth,0.9807692307692307,40229,0.979427182311857,0.9821112792266045
2012,Saxony-Anhalt,Urban regions,Later,0.019230769230769232,40229,0.01788872077339551,0.020572817688142953
2012,Saxony-Anhalt,Rural regions,Since birth,0.9939320388349514,40229,0.9931731359668736,0.9946909417030292
2012,Saxony-Anhalt,Rural regions,Later,0.006067961165048544,40229,0.00530905829697074,0.006826864033126347
2012,Thuringa,Urban regions,Since birth,0.99079754601227,40229,0.9898644405295787,0.9917306514949613
2012,Thuringa,Urban regions,Later,0.009202453987730062,40229,0.008269348505038686,0.010135559470421438
2012,Thuringa,Rural regions,Since birth,0.998661311914324,40229,0.9983040100644467,0.9990186137642012
2012,Thuringa,Rural regions,Later,0.0013386880856760374,40229,0.0009813862357987801,0.0016959899355532947
2013,Schleswig-Holstein,Urban regions,Since birth,0.8278388278388278,44486,0.8243306233969302,0.8313470322807254
2013,Schleswig-Holstein,Urban regions,Later,0.17216117216117216,44486,0.16865296771927457,0.17566937660306975
2013,Schleswig-Holstein,Rural regions,Since birth,0.9143686502177069,44486,0.9117683622208896,0.9169689382145241
2013,Schleswig-Holstein,Rural regions,Later,0.08563134978229318,44486,0.08303106178547602,0.08823163777911035
2013,Hamburg,Urban regions,Since birth,0.8411016949152542,44486,0.837704438878419,0.8444989509520894
2013,Hamburg,Urban regions,Later,0.15889830508474576,44486,0.15550104904791054,0.16229556112158097
2013,Lower Saxony,Urban regions,Since birth,0.8832252085264134,44486,0.880240824747487,0.8862095923053398
2013,Lower Saxony,Urban regions,Later,0.11677479147358666,44486,0.11379040769466023,0.11975917525251309
2013,Lower Saxony,Rural regions,Since birth,0.9003957783641161,44486,0.8976128630502449,0.9031786936779873
2013,Lower Saxony,Rural regions,Later,0.09960422163588391,44486,0.09682130632201273,0.10238713694975508
2013,Bremen,Urban regions,Since birth,0.8274111675126904,44486,0.8238995158701196,0.8309228191552612
2013,Bremen,Urban regions,Later,0.17258883248730963,44486,0.16907718084473883,0.17610048412988044
2013,North Rhine-Westphalia,Urban regions,Since birth,0.8495710200190658,44486,0.8462489407370194,0.8528930993011122
2013,North Rhine-Westphalia,Urban regions,Later,0.1504289799809342,44486,0.1471069006988878,0.15375105926298063
2013,North Rhine-Westphalia,Rural regions,Since birth,0.896,44486,0.8931632891677161,0.8988367108322839
2013,North Rhine-Westphalia,Rural regions,Later,0.104,44486,0.10116328916771615,0.10683671083228384
2013,Hesse,Urban regions,Since birth,0.8311688311688312,44486,0.8276877405363516,0.8346499218013108
2013,Hesse,Urban regions,Later,0.16883116883116883,44486,0.1653500781986892,0.17231225946364848
2013,Hesse,Rural regions,Since birth,0.8945868945868946,44486,0.8917332297608827,0.8974405594129065
2013,Hesse,Rural regions,Later,0.10541310541310542,44486,0.10255944058709351,0.10826677023911732
2013,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.8604240282685512,44486,0.8572036566710798,0.8636443998660227
2013,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.13957597173144876,44486,0.13635560013397732,0.1427963433289202
2013,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.895,44486,0.8921512747842336,0.8978487252157664
2013,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.105,44486,0.10215127478423364,0.10784872521576636
