year,plj0024_h,quintil_oecd,sex,proportion,n,lower_confidence,upper_confidence
2018,Since birth,5th Quintile,female,0.21133917895575927,43121,0.20748575493162613,0.2151926029798924
2018,Since birth,5th Quintile,male,0.20944599442008768,43121,0.20560526722347103,0.21328672161670434
2018,Since birth,4th Quintile,female,0.1442805898764448,43121,0.14096407991856347,0.14759709983432612
2018,Since birth,4th Quintile,male,0.1226584296532483,43121,0.11956211767105973,0.12575474163543687
2018,Since birth,3rd Quintile,female,0.09271622160223196,43121,0.08997867768635603,0.09545376551810789
2018,Since birth,3rd Quintile,male,0.06900159426066162,43121,0.066609293983247,0.07139389453807624
2018,Since birth,2nd Quintile,female,0.054005579912315665,43121,0.05187216530786229,0.05613899451676904
2018,Since birth,2nd Quintile,male,0.03776404942208051,43121,0.035964798526678395,0.039563300317482626
2018,Since birth,1st Quintile,female,0.034974093264248704,43121,0.0332400721651047,0.036708114363392705
2018,Since birth,1st Quintile,male,0.023814268632921482,43121,0.022375150281432873,0.02525338698441009
2018,Later,4th Quintile,female,0.15335801163405605,43121,0.14995694770375162,0.15675907556436047
2018,Later,5th Quintile,female,0.13855103120042306,43121,0.1352901774701578,0.1418118849306883
2018,Later,4th Quintile,male,0.11581173982020095,43121,0.11279136859195558,0.1188321110484463
2018,Later,5th Quintile,male,0.1110523532522475,43121,0.10808674600262046,0.11401796050187453
2018,Later,3rd Quintile,female,0.10999471179270227,43121,0.10704150501774362,0.11294791856766093
2018,Later,3rd Quintile,male,0.09994711792702274,43121,0.09711617697730582,0.10277805887673966
2018,Later,2nd Quintile,female,0.09254362771020624,43121,0.0898083728606782,0.09527888255973428
2018,Later,2nd Quintile,male,0.06927551560021153,43121,0.06687882422878451,0.07167220697163855
2018,Later,1st Quintile,female,0.05711263881544157,43121,0.054922318254763555,0.05930295937611958
2018,Later,1st Quintile,male,0.0523532522474881,43121,0.050250893963129685,0.05445561053184652
2020,Since birth,5th Quintile,male,0.2694989216030496,42741,0.2652924043124381,0.2737054388936611
2020,Since birth,5th Quintile,female,0.2624768019260671,42741,0.25830554407226564,0.26664805977986855
2020,Since birth,4th Quintile,female,0.12484325625721021,42741,0.1217095434136342,0.1279769691007862
2020,Since birth,4th Quintile,male,0.10578321713397201,42741,0.1028673782339574,0.10869905603398662
2020,Since birth,3rd Quintile,female,0.06801424487134473,42741,0.06562732242025643,0.07040116732243304
2020,Since birth,3rd Quintile,male,0.049656417715804785,42741,0.047596917945592315,0.051715917486017254
2020,Since birth,2nd Quintile,female,0.043085720018056876,42741,0.0411606925663139,0.045010747469799856
2020,Since birth,2nd Quintile,male,0.02904148066409189,42741,0.02744947925571591,0.030633482072467872
2020,Since birth,1st Quintile,female,0.028489742689471836,42741,0.026912488497211506,0.030066996881732165
2020,Since birth,1st Quintile,male,0.01911019712093093,42741,0.01781219194245902,0.020408202299402843
2020,Later,5th Quintile,female,0.20361726954492415,42741,0.1997995681782301,0.2074349709116182
2020,Later,5th Quintile,male,0.16219369894982497,42741,0.1586988972991195,0.16568850060053042
2020,Later,4th Quintile,female,0.13768961493582263,42741,0.13442286318319796,0.1409563666884473
2020,Later,4th Quintile,male,0.11085180863477247,42741,0.1078754024504416,0.11382821481910334
2020,Later,3rd Quintile,female,0.09159859976662778,42741,0.08886385344569116,0.0943333460875644
2020,Later,2nd Quintile,female,0.07234539089848308,42741,0.06988936852360979,0.07480141327335636
2020,Later,3rd Quintile,male,0.06942823803967328,42741,0.06701846168503933,0.07183801439430723
2020,Later,2nd Quintile,male,0.057176196032672114,42741,0.05497501059841225,0.05937738146693198
2020,Later,1st Quintile,female,0.051341890315052506,42741,0.04924958758867068,0.05343419304143433
2020,Later,1st Quintile,male,0.043757292882147025,42741,0.0418180017000384,0.04569658406425565
2021,Since birth,5th Quintile,male,0.28875530410183875,27598,0.28340853078826533,0.29410207741541217
2021,Since birth,5th Quintile,female,0.28826025459688825,27598,0.2829162077269954,0.2936043014667811
2021,Since birth,4th Quintile,female,0.11506364922206506,27598,0.11129884535874077,0.11882845308538936
2021,Since birth,4th Quintile,male,0.0966053748231966,27598,0.0931199424367094,0.1000908072096838
2021,Since birth,3rd Quintile,female,0.06053748231966054,27598,0.05772383815350371,0.06335112648581737
2021,Since birth,3rd Quintile,male,0.04314002828854314,27598,0.04074295301237563,0.04553710356471065
2021,Since birth,2nd Quintile,female,0.037765205091937766,27598,0.03551613122890118,0.04001427895497435
2021,Since birth,1st Quintile,female,0.026732673267326732,27598,0.02482960427377163,0.028635742260881836
2021,Since birth,2nd Quintile,male,0.024328147100424326,27598,0.022510440974408012,0.02614585322644064
2021,Since birth,1st Quintile,male,0.01881188118811881,27598,0.017208969778905257,0.020414792597332365
2021,Later,5th Quintile,female,0.23874256584536957,27598,0.23371279767599024,0.2437723340147489
2021,Later,5th Quintile,male,0.18691588785046728,27598,0.18231641443882993,0.19151536126210464
2021,Later,4th Quintile,female,0.12489379779099405,27598,0.1209933175420482,0.1287942780399399
2021,Later,4th Quintile,male,0.09345794392523364,27598,0.09002379317488673,0.09689209467558055
2021,Later,3rd Quintile,female,0.08326253186066271,27598,0.08000292995115926,0.08652213377016615
2021,Later,3rd Quintile,male,0.06287170773152082,27598,0.06000789629268004,0.06573551917036159
2021,Later,2nd Quintile,female,0.06117247238742566,27598,0.05834506628775117,0.06399987848710015
2021,Later,1st Quintile,male,0.05437553101104503,27598,0.05170019477109548,0.057050867250994584
2021,Later,2nd Quintile,male,0.052676295666949875,27598,0.05004072854131987,0.05531186279257988
2021,Later,1st Quintile,female,0.041631265930331354,27598,0.03927462512522344,0.043987906735439265
