"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2016","Realschule","Sachsen","187","0.31533037304818","0.277869509542479","0.35279123655388"
"Ja","2016","Realschule","Sachsen-Anhalt","128","0.386551540334024","0.333197680181319","0.43990540048673"
"Ja","2016","Realschule","Thüringen","108","0.343314720333043","0.293284214391693","0.393345226274394"
"Ja","2016","(Fach-)Abitur","Schleswig-Holstein","31","0.207136374402347","0.136093501310121","0.278179247494574"
"Ja","2016","(Fach-)Abitur","Hamburg","19","","",""
"Ja","2016","(Fach-)Abitur","Niedersachsen","75","0.183077909345332","0.143457784420449","0.222698034270216"
"Ja","2016","(Fach-)Abitur","Bremen","4","","",""
"Ja","2016","(Fach-)Abitur","Nordrhein-Westfalen","253","0.263349507288586","0.236372416742362","0.290326597834809"
"Ja","2016","(Fach-)Abitur","Hessen","73","0.266220493404402","0.215526068983534","0.316914917825271"
"Ja","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","63","0.250659561461438","0.194030605505022","0.307288517417854"
"Ja","2016","(Fach-)Abitur","Baden-Württemberg","90","0.203831102618186","0.165974529898861","0.241687675337511"
"Ja","2016","(Fach-)Abitur","Bayern","130","0.22757036503517","0.191147297701857","0.263993432368483"
"Ja","2016","(Fach-)Abitur","Saarland","","","",""
"Ja","2016","(Fach-)Abitur","Berlin","39","0.294935805855427","0.218852981194992","0.371018630515862"
"Ja","2016","(Fach-)Abitur","Brandenburg","29","","",""
"Ja","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Ja","2016","(Fach-)Abitur","Sachsen","33","0.206223002560889","0.138473577334108","0.27397242778767"
"Ja","2016","(Fach-)Abitur","Sachsen-Anhalt","16","","",""
"Ja","2016","(Fach-)Abitur","Thüringen","20","","",""
"Ja","2016","AkademikerIn","Schleswig-Holstein","23","","",""
"Ja","2016","AkademikerIn","Hamburg","19","","",""
"Ja","2016","AkademikerIn","Niedersachsen","84","0.183759814992688","0.14984702764678","0.217672602338596"
"Ja","2016","AkademikerIn","Bremen","4","","",""
"Ja","2016","AkademikerIn","Nordrhein-Westfalen","148","0.163732224669559","0.141602005618132","0.185862443720986"
"Ja","2016","AkademikerIn","Hessen","77","0.188916833107522","0.153602979351171","0.224230686863873"
"Ja","2016","AkademikerIn","Rheinland-Pfalz,Saarland","43","0.152948415417602","0.110173312848858","0.195723517986347"
"Ja","2016","AkademikerIn","Baden-Württemberg","92","0.126466937385469","0.102821063034606","0.150112811736332"
"Ja","2016","AkademikerIn","Bayern","128","0.166548642087396","0.142381606613118","0.190715677561673"
"Ja","2016","AkademikerIn","Saarland","","","",""
"Ja","2016","AkademikerIn","Berlin","73","0.241143459656347","0.197377884185427","0.284909035127268"
"Ja","2016","AkademikerIn","Brandenburg","25","","",""
"Ja","2016","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"Ja","2016","AkademikerIn","Sachsen","54","0.135906051711394","0.101763774189487","0.170048329233301"
"Ja","2016","AkademikerIn","Sachsen-Anhalt","33","0.160470469405884","0.109979277585418","0.21096166122635"
"Ja","2016","AkademikerIn","Thüringen","31","0.202607074964112","0.148114360723883","0.257099789204341"
"Nein","2016","(noch) kein Abschluss","Schleswig-Holstein","24","","",""
"Nein","2016","(noch) kein Abschluss","Hamburg","10","","",""
"Nein","2016","(noch) kein Abschluss","Niedersachsen","61","0.695493476553901","0.604841907690495","0.786145045417308"
"Nein","2016","(noch) kein Abschluss","Bremen","7","","",""
"Nein","2016","(noch) kein Abschluss","Nordrhein-Westfalen","168","0.617142869983849","0.557714645252516","0.676571094715182"
"Nein","2016","(noch) kein Abschluss","Hessen","44","0.81770840880097","0.716588509759648","0.918828307842292"
"Nein","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","33","0.778477071277837","0.660998210222354","0.89595593233332"
"Nein","2016","(noch) kein Abschluss","Baden-Württemberg","49","0.797177153183546","0.700168163388809","0.894186142978282"
"Nein","2016","(noch) kein Abschluss","Bayern","77","0.665671404507878","0.577108560491046","0.754234248524711"
"Nein","2016","(noch) kein Abschluss","Saarland","","","",""
"Nein","2016","(noch) kein Abschluss","Berlin","17","","",""
"Nein","2016","(noch) kein Abschluss","Brandenburg","18","","",""
"Nein","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen","13","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen-Anhalt","12","","",""
"Nein","2016","(noch) kein Abschluss","Thüringen","6","","",""
"Nein","2016","Hauptschule","Schleswig-Holstein","172","0.697556147295395","0.641290920420002","0.753821374170789"
"Nein","2016","Hauptschule","Hamburg","54","0.699349082356033","0.596929971791904","0.801768192920162"
"Nein","2016","Hauptschule","Niedersachsen","453","0.72367161264126","0.690183835176245","0.757159390106275"
"Nein","2016","Hauptschule","Bremen","33","0.77112950641604","0.653502074694011","0.888756938138069"
"Nein","2016","Hauptschule","Nordrhein-Westfalen","1023","0.691380387362485","0.668294838097766","0.714465936627204"
"Nein","2016","Hauptschule","Hessen","258","0.696453382264048","0.650995359602185","0.74191140492591"
"Nein","2016","Hauptschule","Rheinland-Pfalz,Saarland","395","0.682278370056775","0.64517831139975","0.7193784287138"
"Nein","2016","Hauptschule","Baden-Württemberg","617","0.790740661161434","0.763199291025642","0.818282031297225"
"Nein","2016","Hauptschule","Bayern","939","0.711505829242265","0.687444628875027","0.735567029609504"
"Nein","2016","Hauptschule","Saarland","","","",""
"Nein","2016","Hauptschule","Berlin","83","0.659762064463711","0.580998433548089","0.738525695379332"
"Nein","2016","Hauptschule","Brandenburg","145","0.686715238857391","0.624715931355597","0.748714546359184"
"Nein","2016","Hauptschule","Mecklenburg-Vorpommern","53","0.590553065310681","0.490614089859432","0.69049204076193"
"Nein","2016","Hauptschule","Sachsen","187","0.686970397050079","0.631657306407736","0.742283487692421"
"Nein","2016","Hauptschule","Sachsen-Anhalt","126","0.746274324606574","0.685816431073165","0.806732218139983"
"Nein","2016","Hauptschule","Thüringen","162","0.732213147155515","0.674861785075359","0.789564509235672"
"Nein","2016","Realschule","Schleswig-Holstein","146","0.716506999753604","0.656541754684105","0.776472244823104"
"Nein","2016","Realschule","Hamburg","49","0.63263781237872","0.524959676694464","0.740315948062975"
"Nein","2016","Realschule","Niedersachsen","447","0.696409140160215","0.660127903116358","0.732690377204071"
"Nein","2016","Realschule","Bremen","21","","",""
"Nein","2016","Realschule","Nordrhein-Westfalen","672","0.710699916367348","0.682031493028612","0.739368339706084"
"Nein","2016","Realschule","Hessen","234","0.628872054764758","0.577894204157847","0.679849905371669"
"Nein","2016","Realschule","Rheinland-Pfalz,Saarland","196","0.768557119445602","0.718343279548622","0.818770959342582"
"Nein","2016","Realschule","Baden-Württemberg","485","0.780543488356111","0.748199352194924","0.812887624517298"
"Nein","2016","Realschule","Bayern","648","0.765851325603057","0.737598572185998","0.794104079020115"
"Nein","2016","Realschule","Saarland","","","",""
"Nein","2016","Realschule","Berlin","142","0.659983507261223","0.596216403292457","0.723750611229989"
"Nein","2016","Realschule","Brandenburg","207","0.620373290420653","0.566866429163071","0.673880151678234"
"Nein","2016","Realschule","Mecklenburg-Vorpommern","131","0.613867653699455","0.548484817409985","0.679250489988925"
"Nein","2016","Realschule","Sachsen","404","0.684669626951821","0.647208763446121","0.722130490457521"
"Nein","2016","Realschule","Sachsen-Anhalt","192","0.613448459665976","0.56009459951327","0.666802319818681"
"Nein","2016","Realschule","Thüringen","238","0.656685279666957","0.606654773725606","0.706715785608307"
"Nein","2016","(Fach-)Abitur","Schleswig-Holstein","94","0.792863625597652","0.721820752505426","0.863906498689879"
"Nein","2016","(Fach-)Abitur","Hamburg","64","0.833593734363328","0.753468169730221","0.913719298996434"
"Nein","2016","(Fach-)Abitur","Niedersachsen","291","0.816922090654667","0.777301965729784","0.856542215579551"
"Nein","2016","(Fach-)Abitur","Bremen","27","","",""
"Nein","2016","(Fach-)Abitur","Nordrhein-Westfalen","771","0.736650492711414","0.709673402165191","0.763627583257638"
"Nein","2016","(Fach-)Abitur","Hessen","219","0.733779506595598","0.683085082174729","0.784473931016466"
"Nein","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","162","0.749340438538562","0.692711482582146","0.805969394494978"
"Nein","2016","(Fach-)Abitur","Baden-Württemberg","345","0.796168897381814","0.758312324662489","0.834025470101139"
"Nein","2016","(Fach-)Abitur","Bayern","379","0.77242963496483","0.736006567631517","0.808852702298143"
"Nein","2016","(Fach-)Abitur","Saarland","","","",""
"Nein","2016","(Fach-)Abitur","Berlin","99","0.705064194144573","0.628981369484138","0.781147018805007"
"Nein","2016","(Fach-)Abitur","Brandenburg","87","0.718572172133517","0.63673741215332","0.800406932113714"
"Nein","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","38","0.924598791388642","0.849903489531482","0.999294093245802"
"Nein","2016","(Fach-)Abitur","Sachsen","104","0.793776997439111","0.72602757221233","0.861526422665892"
"Nein","2016","(Fach-)Abitur","Sachsen-Anhalt","43","0.843872062802667","0.751252932046644","0.936491193558691"
"Nein","2016","(Fach-)Abitur","Thüringen","59","0.756336000859966","0.6616713983382","0.851000603381733"
"Nein","2016","AkademikerIn","Schleswig-Holstein","131","0.810324895305432","0.748406101481226","0.872243689129639"
"Nein","2016","AkademikerIn","Hamburg","134","0.846255459999379","0.789100625937422","0.903410294061335"
"Nein","2016","AkademikerIn","Niedersachsen","417","0.816240185007312","0.782327397661404","0.850152972353221"
"Nein","2016","AkademikerIn","Bremen","35","0.900616272850337","0.806721087767923","0.994511457932751"
"Nein","2016","AkademikerIn","Nordrhein-Westfalen","926","0.836267775330441","0.814137556279014","0.858397994381868"
"Nein","2016","AkademikerIn","Hessen","395","0.811083166892478","0.775769313136127","0.846397020648829"
"Nein","2016","AkademikerIn","Rheinland-Pfalz,Saarland","229","0.847051584582398","0.804276482013653","0.889826687151142"
"Nein","2016","AkademikerIn","Baden-Württemberg","667","0.873533062614531","0.849887188263668","0.897178936965394"
"Nein","2016","AkademikerIn","Bayern","785","0.833451357912604","0.809284322438327","0.857618393386882"
"Nein","2016","AkademikerIn","Saarland","","","",""
"Nein","2016","AkademikerIn","Berlin","294","0.758856540343653","0.715090964872732","0.802622115814573"
"Nein","2016","AkademikerIn","Brandenburg","217","0.902453044923336","0.86507129962646","0.939834790220211"
"Nein","2016","AkademikerIn","Mecklenburg-Vorpommern","109","0.831270265573511","0.767380975853007","0.895159555294015"
"Nein","2016","AkademikerIn","Sachsen","333","0.864093948288606","0.829951670766699","0.898236225810513"
"Nein","2016","AkademikerIn","Sachsen-Anhalt","170","0.839529530594116","0.78903833877365","0.890020722414582"
"Nein","2016","AkademikerIn","Thüringen","178","0.797392925035888","0.742900210795659","0.851885639276117"
"Ja","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2017","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2017","(noch) kein Abschluss","Bremen","","","",""
"Ja","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2017","(noch) kein Abschluss","Hessen","","","",""
"Ja","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2017","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2017","(noch) kein Abschluss","Bayern","","","",""
"Ja","2017","(noch) kein Abschluss","Saarland","","","",""
"Ja","2017","(noch) kein Abschluss","Berlin","","","",""
"Ja","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2017","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2017","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2017","Hauptschule","Hamburg","","","",""
"Ja","2017","Hauptschule","Niedersachsen","","","",""
"Ja","2017","Hauptschule","Bremen","","","",""
"Ja","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2017","Hauptschule","Hessen","","","",""
"Ja","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2017","Hauptschule","Baden-Württemberg","","","",""
"Ja","2017","Hauptschule","Bayern","","","",""
"Ja","2017","Hauptschule","Saarland","","","",""
"Ja","2017","Hauptschule","Berlin","","","",""
"Ja","2017","Hauptschule","Brandenburg","","","",""
"Ja","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2017","Hauptschule","Sachsen","","","",""
"Ja","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2017","Hauptschule","Thüringen","","","",""
"Ja","2017","Realschule","Schleswig-Holstein","","","",""
"Ja","2017","Realschule","Hamburg","","","",""
"Ja","2017","Realschule","Niedersachsen","","","",""
"Ja","2017","Realschule","Bremen","","","",""
"Ja","2017","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2017","Realschule","Hessen","","","",""
"Ja","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2017","Realschule","Baden-Württemberg","","","",""
"Ja","2017","Realschule","Bayern","","","",""
"Ja","2017","Realschule","Saarland","","","",""
"Ja","2017","Realschule","Berlin","","","",""
"Ja","2017","Realschule","Brandenburg","","","",""
"Ja","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2017","Realschule","Sachsen","","","",""
"Ja","2017","Realschule","Sachsen-Anhalt","","","",""
"Ja","2017","Realschule","Thüringen","","","",""
"Ja","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2017","(Fach-)Abitur","Hamburg","","","",""
"Ja","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2017","(Fach-)Abitur","Bremen","","","",""
"Ja","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2017","(Fach-)Abitur","Hessen","","","",""
"Ja","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2017","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2017","(Fach-)Abitur","Bayern","","","",""
"Ja","2017","(Fach-)Abitur","Saarland","","","",""
"Ja","2017","(Fach-)Abitur","Berlin","","","",""
"Ja","2017","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2017","(Fach-)Abitur","Sachsen","","","",""
"Ja","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2017","(Fach-)Abitur","Thüringen","","","",""
"Ja","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2017","AkademikerIn","Hamburg","","","",""
"Ja","2017","AkademikerIn","Niedersachsen","","","",""
"Ja","2017","AkademikerIn","Bremen","","","",""
"Ja","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2017","AkademikerIn","Hessen","","","",""
"Ja","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2017","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2017","AkademikerIn","Bayern","","","",""
"Ja","2017","AkademikerIn","Saarland","","","",""
"Ja","2017","AkademikerIn","Berlin","","","",""
"Ja","2017","AkademikerIn","Brandenburg","","","",""
"Ja","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2017","AkademikerIn","Sachsen","","","",""
"Ja","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2017","AkademikerIn","Thüringen","","","",""
"Nein","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2017","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2017","(noch) kein Abschluss","Bremen","","","",""
"Nein","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2017","(noch) kein Abschluss","Hessen","","","",""
"Nein","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2017","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2017","(noch) kein Abschluss","Bayern","","","",""
"Nein","2017","(noch) kein Abschluss","Saarland","","","",""
"Nein","2017","(noch) kein Abschluss","Berlin","","","",""
"Nein","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2017","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2017","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2017","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2017","Hauptschule","Hamburg","","","",""
"Nein","2017","Hauptschule","Niedersachsen","","","",""
"Nein","2017","Hauptschule","Bremen","","","",""
"Nein","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2017","Hauptschule","Hessen","","","",""
"Nein","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2017","Hauptschule","Baden-Württemberg","","","",""
"Nein","2017","Hauptschule","Bayern","","","",""
"Nein","2017","Hauptschule","Saarland","","","",""
"Nein","2017","Hauptschule","Berlin","","","",""
"Nein","2017","Hauptschule","Brandenburg","","","",""
"Nein","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2017","Hauptschule","Sachsen","","","",""
"Nein","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2017","Hauptschule","Thüringen","","","",""
"Nein","2017","Realschule","Schleswig-Holstein","","","",""
"Nein","2017","Realschule","Hamburg","","","",""
"Nein","2017","Realschule","Niedersachsen","","","",""
"Nein","2017","Realschule","Bremen","","","",""
"Nein","2017","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2017","Realschule","Hessen","","","",""
"Nein","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2017","Realschule","Baden-Württemberg","","","",""
"Nein","2017","Realschule","Bayern","","","",""
"Nein","2017","Realschule","Saarland","","","",""
"Nein","2017","Realschule","Berlin","","","",""
"Nein","2017","Realschule","Brandenburg","","","",""
"Nein","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2017","Realschule","Sachsen","","","",""
"Nein","2017","Realschule","Sachsen-Anhalt","","","",""
"Nein","2017","Realschule","Thüringen","","","",""
"Nein","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2017","(Fach-)Abitur","Hamburg","","","",""
"Nein","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2017","(Fach-)Abitur","Bremen","","","",""
"Nein","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2017","(Fach-)Abitur","Hessen","","","",""
"Nein","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2017","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2017","(Fach-)Abitur","Bayern","","","",""
"Nein","2017","(Fach-)Abitur","Saarland","","","",""
"Nein","2017","(Fach-)Abitur","Berlin","","","",""
"Nein","2017","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2017","(Fach-)Abitur","Sachsen","","","",""
"Nein","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2017","(Fach-)Abitur","Thüringen","","","",""
"Nein","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2017","AkademikerIn","Hamburg","","","",""
"Nein","2017","AkademikerIn","Niedersachsen","","","",""
"Nein","2017","AkademikerIn","Bremen","","","",""
"Nein","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2017","AkademikerIn","Hessen","","","",""
"Nein","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2017","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2017","AkademikerIn","Bayern","","","",""
"Nein","2017","AkademikerIn","Saarland","","","",""
"Nein","2017","AkademikerIn","Berlin","","","",""
"Nein","2017","AkademikerIn","Brandenburg","","","",""
"Nein","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2017","AkademikerIn","Sachsen","","","",""
"Nein","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2017","AkademikerIn","Thüringen","","","",""
"Ja","2018","(noch) kein Abschluss","Schleswig-Holstein","13","","",""
"Ja","2018","(noch) kein Abschluss","Hamburg","4","","",""
"Ja","2018","(noch) kein Abschluss","Niedersachsen","41","0.353446383702045","0.262868901154925","0.444023866249166"
"Ja","2018","(noch) kein Abschluss","Bremen","7","","",""
"Ja","2018","(noch) kein Abschluss","Nordrhein-Westfalen","94","0.32956634541157","0.273601826198212","0.385530864624928"
"Ja","2018","(noch) kein Abschluss","Hessen","12","","",""
"Ja","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","19","","",""
"Ja","2018","(noch) kein Abschluss","Baden-Württemberg","19","","",""
"Ja","2018","(noch) kein Abschluss","Bayern","32","0.337314165307964","0.243707626599302","0.430920704016626"
"Ja","2018","(noch) kein Abschluss","Saarland","","","",""
"Ja","2018","(noch) kein Abschluss","Berlin","17","","",""
"Ja","2018","(noch) kein Abschluss","Brandenburg","8","","",""
"Ja","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Ja","2018","(noch) kein Abschluss","Sachsen","8","","",""
"Ja","2018","(noch) kein Abschluss","Sachsen-Anhalt","8","","",""
"Ja","2018","(noch) kein Abschluss","Thüringen","4","","",""
"Ja","2018","Hauptschule","Schleswig-Holstein","94","0.331602900898259","0.274377630193558","0.388828171602961"
"Ja","2018","Hauptschule","Hamburg","33","0.250289062308304","0.164525480152194","0.336052644464414"
"Ja","2018","Hauptschule","Niedersachsen","218","0.261084103867041","0.22826387600228","0.293904331731803"
"Ja","2018","Hauptschule","Bremen","16","","",""
"Ja","2018","Hauptschule","Nordrhein-Westfalen","504","0.305983286404717","0.28284722519194","0.329119347617494"
"Ja","2018","Hauptschule","Hessen","146","0.313708868436102","0.268407308238276","0.359010428633927"
"Ja","2018","Hauptschule","Rheinland-Pfalz,Saarland","195","0.291794036593007","0.254442372654449","0.329145700531565"
"Ja","2018","Hauptschule","Baden-Württemberg","194","0.239085560884085","0.208102309671239","0.27006881209693"
"Ja","2018","Hauptschule","Bayern","398","0.279208102418563","0.254821832782232","0.303594372054893"
"Ja","2018","Hauptschule","Saarland","","","",""
"Ja","2018","Hauptschule","Berlin","61","0.368239043622965","0.290268469542449","0.44620961770348"
"Ja","2018","Hauptschule","Brandenburg","81","0.334129185254639","0.271941534618006","0.396316835891271"
"Ja","2018","Hauptschule","Mecklenburg-Vorpommern","42","0.435051554277198","0.341115789929766","0.528987318624629"
"Ja","2018","Hauptschule","Sachsen","83","0.286416591005565","0.232984373073893","0.339848808937236"
"Ja","2018","Hauptschule","Sachsen-Anhalt","74","0.261130269399187","0.199320123032408","0.322940415765965"
"Ja","2018","Hauptschule","Thüringen","76","0.351966738824362","0.287678782318144","0.416254695330579"
"Ja","2018","Realschule","Schleswig-Holstein","79","0.282035748748201","0.227126977121822","0.33694452037458"
"Ja","2018","Realschule","Hamburg","28","","",""
"Ja","2018","Realschule","Niedersachsen","205","0.306013008403469","0.271825615051956","0.340200401754981"
"Ja","2018","Realschule","Bremen","12","","",""
"Ja","2018","Realschule","Nordrhein-Westfalen","306","0.288360100150059","0.261128122150311","0.315592078149807"
"Ja","2018","Realschule","Hessen","110","0.281192440569699","0.235749931033815","0.326634950105583"
"Ja","2018","Realschule","Rheinland-Pfalz,Saarland","69","0.231867389567299","0.18152844023038","0.282206338904218"
"Ja","2018","Realschule","Baden-Württemberg","137","0.247714421191262","0.213897977114","0.281530865268525"
"Ja","2018","Realschule","Bayern","214","0.225765506601255","0.198866319511936","0.252664693690574"
"Ja","2018","Realschule","Saarland","","","",""
"Ja","2018","Realschule","Berlin","84","0.356204178266722","0.294315992081641","0.418092364451802"
"Ja","2018","Realschule","Brandenburg","142","0.386984925489302","0.338332967015466","0.435636883963137"
"Ja","2018","Realschule","Mecklenburg-Vorpommern","86","0.351242504224147","0.29159046918833","0.410894539259964"
"Ja","2018","Realschule","Sachsen","206","0.262300628464716","0.229335147802883","0.295266109126549"
"Ja","2018","Realschule","Sachsen-Anhalt","128","0.306679027614946","0.259438280669094","0.353919774560797"
"Ja","2018","Realschule","Thüringen","114","0.321989230404129","0.275256468559082","0.368721992249176"
"Ja","2018","(Fach-)Abitur","Schleswig-Holstein","26","","",""
"Ja","2018","(Fach-)Abitur","Hamburg","20","","",""
"Ja","2018","(Fach-)Abitur","Niedersachsen","83","0.209266705239842","0.169551149031905","0.248982261447779"
"Ja","2018","(Fach-)Abitur","Bremen","3","","",""
"Ja","2018","(Fach-)Abitur","Nordrhein-Westfalen","286","0.259617306238994","0.234244918997363","0.284989693480624"
"Ja","2018","(Fach-)Abitur","Hessen","73","0.255403853617567","0.207246021421379","0.303561685813756"
"Ja","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","54","0.247858968154463","0.19300455516039","0.302713381148537"
"Ja","2018","(Fach-)Abitur","Baden-Württemberg","88","0.211911274516499","0.173856354200871","0.249966194832127"
"Ja","2018","(Fach-)Abitur","Bayern","115","0.237471865397503","0.201209655033309","0.273734075761698"
"Ja","2018","(Fach-)Abitur","Saarland","","","",""
"Ja","2018","(Fach-)Abitur","Berlin","43","0.293099163306227","0.218753886606022","0.367444440006432"
"Ja","2018","(Fach-)Abitur","Brandenburg","35","0.350720397655867","0.265340847924769","0.436099947386965"
"Ja","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","15","","",""
"Ja","2018","(Fach-)Abitur","Sachsen","37","0.20408319448229","0.141634184344373","0.266532204620206"
"Ja","2018","(Fach-)Abitur","Sachsen-Anhalt","25","","",""
"Ja","2018","(Fach-)Abitur","Thüringen","19","","",""
"Ja","2018","AkademikerIn","Schleswig-Holstein","22","","",""
"Ja","2018","AkademikerIn","Hamburg","15","","",""
"Ja","2018","AkademikerIn","Niedersachsen","75","0.141083521879853","0.111613577937579","0.170553465822127"
"Ja","2018","AkademikerIn","Bremen","11","","",""
"Ja","2018","AkademikerIn","Nordrhein-Westfalen","157","0.152985956135248","0.132385816076652","0.173586096193844"
"Ja","2018","AkademikerIn","Hessen","66","0.156977530926348","0.12446776258723","0.189487299265466"
"Ja","2018","AkademikerIn","Rheinland-Pfalz,Saarland","42","0.136151962777167","0.0957652193696994","0.176538706184635"
"Ja","2018","AkademikerIn","Baden-Württemberg","101","0.126231105537946","0.103360004919364","0.149102206156529"
"Ja","2018","AkademikerIn","Bayern","127","0.168428043444184","0.145068370773834","0.191787716114534"
"Ja","2018","AkademikerIn","Saarland","","","",""
"Ja","2018","AkademikerIn","Berlin","96","0.216792918912897","0.177431758617733","0.256154079208061"
"Ja","2018","AkademikerIn","Brandenburg","30","0.109132836549047","0.069435797410536","0.148829875687559"
"Ja","2018","AkademikerIn","Mecklenburg-Vorpommern","27","","",""
"Ja","2018","AkademikerIn","Sachsen","52","0.129981443636362","0.0978205297107553","0.162142357561969"
"Ja","2018","AkademikerIn","Sachsen-Anhalt","32","0.145400317720559","0.0983908583418555","0.192409777099262"
"Ja","2018","AkademikerIn","Thüringen","32","0.128757597810493","0.0837781391802198","0.173737056440766"
"Nein","2018","(noch) kein Abschluss","Schleswig-Holstein","19","","",""
"Nein","2018","(noch) kein Abschluss","Hamburg","16","","",""
"Nein","2018","(noch) kein Abschluss","Niedersachsen","66","0.646553616297955","0.555976133750834","0.737131098845075"
"Nein","2018","(noch) kein Abschluss","Bremen","14","","",""
