year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,30-45 y.,Rural regions,1531,5.96196,5.84256,6.08136,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,46-65 y.,Urban regions,2572,6.29428,6.20679,6.38176,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,46-65 y.,Rural regions,1352,6.19931,6.07929,6.31933,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,66 and older,Urban regions,1000,7.09496,6.96337,7.22655,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1995,66 and older,Rural regions,501,7.07640,6.88577,7.26703,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1996,0-16 y.,Urban regions,,,,,,,,,,,,
1996,0-16 y.,Rural regions,,,,,,,,,,,,
1996,17-29 y.,Urban regions,1974,5.98196,5.87760,6.08632,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1996,17-29 y.,Rural regions,1013,5.94755,5.80634,6.08876,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1996,30-45 y.,Urban regions,2888,6.18607,6.10448,6.26765,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,30-45 y.,Rural regions,1512,5.99862,5.88447,6.11276,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1996,46-65 y.,Urban regions,2496,6.36054,6.27146,6.44962,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,46-65 y.,Rural regions,1369,6.32436,6.20316,6.44555,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,66 and older,Urban regions,1025,7.06688,6.93255,7.20122,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1996,66 and older,Rural regions,505,6.92137,6.72300,7.11973,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,0-16 y.,Urban regions,,,,,,,,,,,,
1997,0-16 y.,Rural regions,,,,,,,,,,,,
1997,17-29 y.,Urban regions,1868,5.85524,5.74986,5.96062,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1997,17-29 y.,Rural regions,963,5.75972,5.60910,5.91035,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1997,30-45 y.,Urban regions,2861,6.11536,6.03477,6.19594,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,30-45 y.,Rural regions,1467,5.73676,5.61771,5.85580,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1997,46-65 y.,Urban regions,2450,6.07094,5.98158,6.16030,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1997,46-65 y.,Rural regions,1366,5.91386,5.79148,6.03624,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1997,66 and older,Urban regions,1042,6.92330,6.79278,7.05383,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1997,66 and older,Rural regions,516,6.51525,6.33402,6.69647,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,0-16 y.,Urban regions,,,,,,,,,,,,
1998,0-16 y.,Rural regions,,,,,,,,,,,,
1998,17-29 y.,Urban regions,1931,5.87157,5.76445,5.97868,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1998,17-29 y.,Rural regions,1000,6.01260,5.86767,6.15752,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,30-45 y.,Urban regions,3157,6.11769,6.03923,6.19615,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,30-45 y.,Rural regions,1631,5.87861,5.76338,5.99383,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1998,46-65 y.,Urban regions,2774,6.23491,6.14831,6.32151,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,46-65 y.,Rural regions,1565,6.04439,5.92734,6.16144,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,66 and older,Urban regions,1220,6.94898,6.82847,7.06949,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,66 and older,Rural regions,601,6.95473,6.79109,7.11837,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1999,0-16 y.,Urban regions,,,,,,,,,,,,
1999,0-16 y.,Rural regions,,,,,,,,,,,,
1999,17-29 y.,Urban regions,1818,5.94910,5.84189,6.05631,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1999,17-29 y.,Rural regions,942,5.90069,5.74817,6.05320,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1999,30-45 y.,Urban regions,3082,6.25168,6.17368,6.32967,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,30-45 y.,Rural regions,1601,5.95296,5.84171,6.06421,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1999,46-65 y.,Urban regions,2652,6.31309,6.22631,6.39986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,46-65 y.,Rural regions,1495,6.18078,6.06212,6.29943,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,66 and older,Urban regions,1168,6.93112,6.80327,7.05897,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1999,66 and older,Rural regions,604,6.95252,6.78678,7.11826,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2000,0-16 y.,Urban regions,,,,,,,,,,,,
2000,0-16 y.,Rural regions,,,,,,,,,,,,
2000,17-29 y.,Urban regions,2716,6.22492,6.13583,6.31401,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,17-29 y.,Rural regions,1543,6.11878,6.00338,6.23419,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,30-45 y.,Urban regions,5361,6.39557,6.33507,6.45606,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,30-45 y.,Rural regions,2744,6.14895,6.06061,6.23729,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,46-65 y.,Urban regions,5033,6.56580,6.50137,6.63022,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,46-65 y.,Rural regions,2656,6.22870,6.13665,6.32074,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,66 and older,Urban regions,2321,7.03986,6.95039,7.12933,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,66 and older,Rural regions,1235,6.96554,6.84979,7.08129,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,0-16 y.,Urban regions,,,,,,,,,,,,
2001,0-16 y.,Rural regions,,,,,,,,,,,,
2001,17-29 y.,Urban regions,2526,6.26551,6.17469,6.35633,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,17-29 y.,Rural regions,1374,6.01889,5.89184,6.14595,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2001,30-45 y.,Urban regions,4835,6.49193,6.42949,6.55437,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,30-45 y.,Rural regions,2434,6.16591,6.07337,6.25846,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,46-65 y.,Urban regions,4585,6.62536,6.55901,6.69171,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,46-65 y.,Rural regions,2433,6.34925,6.25674,6.44177,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,66 and older,Urban regions,2190,7.16347,7.07751,7.24943,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,66 and older,Rural regions,1173,7.11847,7.00181,7.23513,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,0-16 y.,Urban regions,,,,,,,,,,,,
2002,0-16 y.,Rural regions,,,,,,,,,,,,
2002,17-29 y.,Urban regions,2502,5.98709,5.89804,6.07614,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2002,17-29 y.,Rural regions,1344,5.92078,5.79317,6.04839,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2002,30-45 y.,Urban regions,4989,6.25239,6.19132,6.31345,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,30-45 y.,Rural regions,2402,5.92124,5.82914,6.01335,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,46-65 y.,Urban regions,5221,6.33593,6.27405,6.39782,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,46-65 y.,Rural regions,2585,6.10205,6.01251,6.19160,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,66 and older,Urban regions,2337,6.85142,6.76542,6.93742,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,66 and older,Rural regions,1216,6.79001,6.67329,6.90673,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,0-16 y.,Urban regions,,,,,,,,,,,,
2003,0-16 y.,Rural regions,,,,,,,,,,,,
2003,17-29 y.,Urban regions,2476,5.91272,5.81841,6.00702,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2003,17-29 y.,Rural regions,1265,5.65103,5.51509,5.78697,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2003,30-45 y.,Urban regions,4665,6.08046,6.01530,6.14563,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,30-45 y.,Rural regions,2237,5.80686,5.71285,5.90087,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2003,46-65 y.,Urban regions,5035,6.26465,6.20101,6.32828,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,46-65 y.,Rural regions,2501,5.92940,5.83387,6.02492,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2003,66 and older,Urban regions,2384,6.82532,6.73957,6.91106,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,66 and older,Rural regions,1236,6.78394,6.67040,6.89748,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,0-16 y.,Urban regions,,,,,,,,,,,,
2004,0-16 y.,Rural regions,,,,,,,,,,,,
2004,17-29 y.,Urban regions,2412,5.81619,5.72202,5.91037,4.53335,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,17-29 y.,Rural regions,1256,5.68148,5.54589,5.81707,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,30-45 y.,Urban regions,4402,5.95413,5.88453,6.02372,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2004,30-45 y.,Rural regions,2064,5.73201,5.62758,5.83644,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,46-65 y.,Urban regions,4829,6.07611,6.00992,6.14229,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,46-65 y.,Rural regions,2462,5.81593,5.71820,5.91366,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,66 and older,Urban regions,2432,6.47487,6.38912,6.56061,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,66 and older,Rural regions,1270,6.48626,6.36914,6.60338,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2005,0-16 y.,Urban regions,,,,,,,,,,,,
2005,0-16 y.,Rural regions,,,,,,,,,,,,
2005,17-29 y.,Urban regions,2386,5.80444,5.70850,5.90037,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2005,17-29 y.,Rural regions,1215,5.72284,5.58715,5.85854,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2005,30-45 y.,Urban regions,4104,5.98555,5.91476,6.05634,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2005,30-45 y.,Rural regions,1930,5.67061,5.56104,5.78017,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2005,46-65 y.,Urban regions,4582,6.09779,6.02947,6.16612,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2005,46-65 y.,Rural regions,2375,5.79262,5.68937,5.89588,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2005,66 and older,Urban regions,2456,6.59564,6.50644,6.68485,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,66 and older,Rural regions,1262,6.52086,6.39813,6.64359,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,0-16 y.,Urban regions,,,,,,,,,,,,
2006,0-16 y.,Rural regions,,,,,,,,,,,,
2006,17-29 y.,Urban regions,2299,5.84284,5.74134,5.94433,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2006,17-29 y.,Rural regions,1181,5.74516,5.60775,5.88256,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2006,30-45 y.,Urban regions,4216,5.94914,5.87897,6.01930,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
