year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Pre-primary Level,146,6.67052,6.27551,7.06553,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,Primary Level,681,5.64575,5.45725,5.83425,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1988,Lower Secondary Level,2678,6.37945,6.28876,6.47013,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Upper Secondary Level,4703,6.57220,6.50902,6.63539,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Post-secondary Non-tertiary Level,267,6.65001,6.39774,6.90227,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,First Stage of Tertiary Education,538,6.81659,6.62720,7.00598,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Second Stage of Tertiary Education,699,7.19005,7.02563,7.35447,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,Pre-primary Level,153,6.66303,6.28484,7.04123,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Primary Level,641,5.56881,5.35896,5.77866,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1989,Lower Secondary Level,2540,6.29948,6.20954,6.38941,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,Upper Secondary Level,4584,6.66190,6.59928,6.72452,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Post-secondary Non-tertiary Level,284,6.86036,6.61355,7.10717,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1989,First Stage of Tertiary Education,514,6.79609,6.60737,6.98481,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
1989,Second Stage of Tertiary Education,697,7.30127,7.14872,7.45383,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,Pre-primary Level,166,6.90405,6.57839,7.22972,5.00000,8.00000,8.00000,0.50000,10.00000,8.00000,7.00000,8.00000
1990,Primary Level,640,5.74454,5.55757,5.93152,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1990,Lower Secondary Level,2918,6.23748,6.14905,6.32590,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Upper Secondary Level,7019,6.46416,6.41140,6.51692,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Post-secondary Non-tertiary Level,368,6.50928,6.29507,6.72349,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,First Stage of Tertiary Education,767,6.74798,6.59499,6.90098,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Second Stage of Tertiary Education,1688,6.82643,6.72357,6.92930,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Pre-primary Level,142,7.43334,7.08847,7.77822,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1991,Primary Level,643,6.07924,5.89262,6.26586,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1991,Lower Secondary Level,2812,6.44497,6.35660,6.53334,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Upper Secondary Level,6866,6.40383,6.34861,6.45905,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Post-secondary Non-tertiary Level,375,6.64892,6.43435,6.86348,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1991,First Stage of Tertiary Education,753,6.87274,6.72026,7.02523,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1991,Second Stage of Tertiary Education,1676,6.50667,6.39488,6.61846,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Pre-primary Level,158,7.36390,7.03487,7.69293,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1992,Primary Level,614,5.63187,5.44585,5.81789,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1992,Lower Secondary Level,2737,6.18450,6.09799,6.27101,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1992,Upper Secondary Level,6685,6.33231,6.27895,6.38568,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Post-secondary Non-tertiary Level,382,6.50950,6.30273,6.71627,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,First Stage of Tertiary Education,762,6.67150,6.52029,6.82271,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Second Stage of Tertiary Education,1651,6.61012,6.50482,6.71541,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Pre-primary Level,134,6.82191,6.45338,7.19045,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1993,Primary Level,590,5.78085,5.57933,5.98237,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1993,Lower Secondary Level,2578,6.18998,6.09831,6.28165,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Upper Secondary Level,6535,6.31613,6.26090,6.37137,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Post-secondary Non-tertiary Level,375,6.55023,6.32301,6.77745,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,First Stage of Tertiary Education,734,6.57296,6.40974,6.73618,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Second Stage of Tertiary Education,1618,6.60993,6.49998,6.71988,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Pre-primary Level,175,6.78047,6.46087,7.10008,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1994,Primary Level,539,5.44083,5.22452,5.65713,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1994,Lower Secondary Level,2400,6.12200,6.02501,6.21899,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,Upper Secondary Level,6465,6.21104,6.15464,6.26743,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,Post-secondary Non-tertiary Level,383,6.05907,5.82037,6.29777,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,First Stage of Tertiary Education,740,6.36702,6.20504,6.52900,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,Second Stage of Tertiary Education,1649,6.56063,6.45236,6.66891,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Pre-primary Level,207,6.41488,6.09743,6.73234,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Primary Level,520,5.57553,5.35718,5.79387,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1995,Lower Secondary Level,2423,6.26271,6.16776,6.35767,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Upper Secondary Level,6622,6.24385,6.18916,6.29855,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Post-secondary Non-tertiary Level,462,6.21205,5.99797,6.42612,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,First Stage of Tertiary Education,740,6.53284,6.37311,6.69258,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Second Stage of Tertiary Education,1745,6.54578,6.44071,6.65084,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Pre-primary Level,224,6.82025,6.51929,7.12121,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1996,Primary Level,485,5.65387,5.44721,5.86054,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1996,Lower Secondary Level,2317,6.16678,6.06902,6.26454,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Upper Secondary Level,6529,6.32277,6.26761,6.37793,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Post-secondary Non-tertiary Level,467,6.12376,5.91075,6.33677,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,First Stage of Tertiary Education,748,6.56752,6.41536,6.71969,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Second Stage of Tertiary Education,1757,6.73466,6.63261,6.83671,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Pre-primary Level,248,6.56843,6.27085,6.86601,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1997,Primary Level,455,5.27955,5.06162,5.49748,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1997,Lower Secondary Level,2241,5.97202,5.87405,6.06999,4.82046,6.00000,8.00000,0.05115,10.00000,6.00000,6.00000,6.00000
1997,Upper Secondary Level,6379,6.08673,6.03104,6.14242,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.02500
1997,Post-secondary Non-tertiary Level,439,6.10738,5.90109,6.31367,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,First Stage of Tertiary Education,751,6.21209,6.05675,6.36743,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Second Stage of Tertiary Education,1759,6.60937,6.51086,6.70788,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Pre-primary Level,247,6.54442,6.25519,6.83365,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Primary Level,441,5.40809,5.17679,5.63939,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1998,Lower Secondary Level,2432,6.10796,6.01625,6.19966,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1998,Upper Secondary Level,6917,6.19850,6.14390,6.25309,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Post-secondary Non-tertiary Level,495,6.28671,6.08313,6.49029,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,First Stage of Tertiary Education,810,6.33612,6.18257,6.48968,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Second Stage of Tertiary Education,1956,6.63724,6.53666,6.73782,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Pre-primary Level,235,6.76419,6.47106,7.05732,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Primary Level,423,5.57884,5.35704,5.80064,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1999,Lower Secondary Level,2348,6.16951,6.07194,6.26708,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1999,Upper Secondary Level,6837,6.25820,6.20448,6.31192,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Post-secondary Non-tertiary Level,501,6.24830,6.04308,6.45353,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,First Stage of Tertiary Education,803,6.47925,6.33629,6.62221,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Second Stage of Tertiary Education,1944,6.72589,6.62903,6.82275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Pre-primary Level,391,6.48546,6.24391,6.72701,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,Primary Level,389,5.39771,5.15624,5.63919,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2000,Lower Secondary Level,3421,6.22736,6.14708,6.30764,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,Upper Secondary Level,12620,6.42710,6.38677,6.46742,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Post-secondary Non-tertiary Level,1102,6.54990,6.41370,6.68609,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,First Stage of Tertiary Education,1858,6.57651,6.47426,6.67877,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Second Stage of Tertiary Education,3791,6.95499,6.88541,7.02457,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,Pre-primary Level,479,6.66802,6.45708,6.87896,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Primary Level,306,5.43721,5.16710,5.70732,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2001,Lower Secondary Level,2997,6.22240,6.13661,6.30819,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Upper Secondary Level,11422,6.50718,6.46584,6.54853,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Post-secondary Non-tertiary Level,1051,6.57172,6.43479,6.70865,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,First Stage of Tertiary Education,1659,6.74609,6.64311,6.84907,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Second Stage of Tertiary Education,3528,7.04928,6.97914,7.11942,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2002,Pre-primary Level,495,6.38759,6.18094,6.59424,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Primary Level,275,5.38575,5.11317,5.65833,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2002,Lower Secondary Level,2812,5.98206,5.89603,6.06808,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2002,Upper Secondary Level,11424,6.24130,6.20021,6.28240,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Post-secondary Non-tertiary Level,1149,6.41795,6.29055,6.54535,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,First Stage of Tertiary Education,1730,6.42793,6.32807,6.52778,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Second Stage of Tertiary Education,4536,6.81766,6.75337,6.88195,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Pre-primary Level,500,6.40563,6.19267,6.61859,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Primary Level,262,5.17143,4.89412,5.44873,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2003,Lower Secondary Level,2662,5.92390,5.83516,6.01264,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2003,Upper Secondary Level,10998,6.14748,6.10444,6.19051,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Post-secondary Non-tertiary Level,1138,6.18807,6.05592,6.32022,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,First Stage of Tertiary Education,1677,6.26503,6.15739,6.37267,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Second Stage of Tertiary Education,4339,6.71610,6.64954,6.78266,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Pre-primary Level,518,6.31830,6.10554,6.53105,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Primary Level,244,5.05476,4.74994,5.35959,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2004,Lower Secondary Level,2490,5.73514,5.63974,5.83054,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,Upper Secondary Level,10610,5.94003,5.89575,5.98431,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2004,Post-secondary Non-tertiary Level,1138,6.18624,6.05244,6.32004,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,First Stage of Tertiary Education,1611,6.15235,6.04449,6.26021,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,Second Stage of Tertiary Education,4263,6.60558,6.53794,6.67322,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Pre-primary Level,543,6.59635,6.40537,6.78734,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,Primary Level,239,4.82572,4.52077,5.13067,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2005,Lower Secondary Level,2327,5.61835,5.51800,5.71870,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2005,Upper Secondary Level,10110,5.98074,5.93467,6.02680,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2005,Post-secondary Non-tertiary Level,1119,6.08572,5.95132,6.22012,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2005,First Stage of Tertiary Education,1544,6.21955,6.10409,6.33500,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,Second Stage of Tertiary Education,4136,6.64378,6.57450,6.71305,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Pre-primary Level,339,6.69231,6.44952,6.93510,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Primary Level,235,4.71435,4.41043,5.01828,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,Lower Secondary Level,2403,5.65081,5.55470,5.74693,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2006,Upper Secondary Level,10925,5.93778,5.89353,5.98203,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2006,Post-secondary Non-tertiary Level,1195,6.10475,5.97268,6.23681,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2006,First Stage of Tertiary Education,1634,6.12428,6.01771,6.23086,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2006,Second Stage of Tertiary Education,4553,6.64697,6.57975,6.71419,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Pre-primary Level,303,6.15816,5.85847,6.45786,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,Primary Level,207,4.96880,4.66729,5.27030,4.00000,5.00000,6.00000,1.00000,9.00000,5.00000,4.00000,5.00000
2007,Lower Secondary Level,2148,5.60467,5.50278,5.70656,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2007,Upper Secondary Level,10199,5.97321,5.92800,6.01842,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2007,Post-secondary Non-tertiary Level,1159,6.20123,6.06987,6.33259,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,First Stage of Tertiary Education,1512,6.12427,6.01109,6.23745,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2007,Second Stage of Tertiary Education,4355,6.71661,6.65053,6.78269,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Pre-primary Level,302,6.59450,6.31921,6.86979,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Primary Level,181,4.96793,4.63258,5.30329,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2008,Lower Secondary Level,1965,5.83832,5.73376,5.94287,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2008,Upper Secondary Level,9606,5.93068,5.88433,5.97702,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2008,Post-secondary Non-tertiary Level,1083,6.25719,6.12482,6.38955,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,First Stage of Tertiary Education,1404,6.14212,6.02352,6.26072,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2008,Second Stage of Tertiary Education,4160,6.77076,6.70360,6.83792,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Pre-primary Level,269,6.48974,6.22496,6.75452,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2009,Primary Level,162,4.90781,4.55711,5.25852,4.00000,5.00000,6.00000,1.00000,9.00000,5.00000,5.00000,5.00000
2009,Lower Secondary Level,1741,5.73344,5.62300,5.84388,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2009,Upper Secondary Level,8933,6.02441,5.97602,6.07281,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2009,Post-secondary Non-tertiary Level,988,6.32720,6.18683,6.46757,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2009,First Stage of Tertiary Education,1319,6.21041,6.08990,6.33092,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2009,Second Stage of Tertiary Education,4009,6.79666,6.72779,6.86553,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Pre-primary Level,363,6.75613,6.53198,6.98028,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Primary Level,338,4.91545,4.67092,5.15998,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2010,Lower Secondary Level,2393,5.82797,5.73019,5.92576,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2010,Upper Secondary Level,11629,6.12685,6.08456,6.16913,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2010,Post-secondary Non-tertiary Level,1694,6.44155,6.33275,6.55036,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,First Stage of Tertiary Education,1596,6.41463,6.30594,6.52332,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Second Stage of Tertiary Education,5345,6.86160,6.80249,6.92071,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Pre-primary Level,383,7.45852,7.24941,7.66762,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2011,Primary Level,346,5.11745,4.87661,5.35830,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2011,Lower Secondary Level,2519,5.85032,5.75380,5.94684,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2011,Upper Secondary Level,12448,6.26065,6.22019,6.30111,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
