year,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,2nd Quintile,4 rooms,0.17891,422,2077,0.16242,0.19540
2007,2nd Quintile,5 rooms,0.10017,223,2077,0.08726,0.11309
2007,2nd Quintile,6 rooms,0.05586,131,2077,0.04598,0.06574
2007,2nd Quintile,7 rooms,0.02317,61,2077,0.01670,0.02964
2007,3rd Quintile,1 room,0.02974,43,2188,0.02262,0.03686
2007,3rd Quintile,2 rooms,0.19010,338,2188,0.17366,0.20655
2007,3rd Quintile,3 rooms,0.30972,673,2188,0.29034,0.32910
2007,3rd Quintile,4 rooms,0.21172,494,2188,0.19459,0.22884
2007,3rd Quintile,5 rooms,0.12532,325,2188,0.11144,0.13919
2007,3rd Quintile,6 rooms,0.07543,190,2188,0.06436,0.08650
2007,3rd Quintile,7 rooms,0.03422,90,2188,0.02660,0.04184
2007,3rd Quintile,8 rooms,0.01205,35,2188,0.00748,0.01662
2007,4th Quintile,1 room,0.01628,33,2299,0.01111,0.02146
2007,4th Quintile,2 rooms,0.17581,301,2299,0.16025,0.19138
2007,4th Quintile,3 rooms,0.27716,577,2299,0.25886,0.29547
2007,4th Quintile,4 rooms,0.21096,545,2299,0.19428,0.22764
2007,4th Quintile,5 rooms,0.15192,407,2299,0.13724,0.16660
2007,4th Quintile,6 rooms,0.09604,267,2299,0.08400,0.10809
2007,4th Quintile,7 rooms,0.04317,118,2299,0.03486,0.05148
2007,4th Quintile,8 rooms,0.01660,51,2299,0.01137,0.02182
2007,5th Quintile,2 rooms,0.09513,181,2804,0.08426,0.10599
2007,5th Quintile,3 rooms,0.23811,542,2804,0.22234,0.25388
2007,5th Quintile,4 rooms,0.22127,609,2804,0.20590,0.23663
2007,5th Quintile,5 rooms,0.18583,592,2804,0.17143,0.20022
2007,5th Quintile,6 rooms,0.11215,397,2804,0.10047,0.12383
2007,5th Quintile,7 rooms,0.06351,252,2804,0.05449,0.07254
2007,5th Quintile,8 rooms,0.03521,125,2804,0.02839,0.04204
2007,5th Quintile,9 rooms,0.01483,59,2804,0.01036,0.01931
2007,5th Quintile,10 or more rooms,0.01497,47,2804,0.01048,0.01947
2008,1st Quintile,1 room,0.08330,143,1836,0.07065,0.09594
2008,1st Quintile,2 rooms,0.34182,555,1836,0.32011,0.36352
2008,1st Quintile,3 rooms,0.32256,666,1836,0.30117,0.34395
2008,1st Quintile,4 rooms,0.13735,290,1836,0.12160,0.15310
2008,1st Quintile,5 rooms,0.07223,131,1836,0.06039,0.08408
2008,1st Quintile,6 rooms,0.02673,51,1836,0.01935,0.03410
2008,2nd Quintile,1 room,0.02734,44,1930,0.02006,0.03462
2008,2nd Quintile,2 rooms,0.23114,378,1930,0.21233,0.24995
2008,2nd Quintile,3 rooms,0.36284,707,1930,0.34139,0.38430
2008,2nd Quintile,4 rooms,0.18649,409,1930,0.16910,0.20387
2008,2nd Quintile,5 rooms,0.09367,207,1930,0.08067,0.10667
2008,2nd Quintile,6 rooms,0.05846,130,1930,0.04799,0.06893
2008,2nd Quintile,7 rooms,0.02612,55,1930,0.01900,0.03324
2008,3rd Quintile,1 room,0.03221,43,2141,0.02473,0.03969
2008,3rd Quintile,2 rooms,0.19073,330,2141,0.17408,0.20737
2008,3rd Quintile,3 rooms,0.31173,674,2141,0.29211,0.33136
2008,3rd Quintile,4 rooms,0.19978,462,2141,0.18284,0.21672
2008,3rd Quintile,5 rooms,0.13523,333,2141,0.12074,0.14971
2008,3rd Quintile,6 rooms,0.07108,187,2141,0.06019,0.08196
2008,3rd Quintile,7 rooms,0.03565,78,2141,0.02780,0.04351
2008,3rd Quintile,8 rooms,0.01283,34,2141,0.00806,0.01760
2008,4th Quintile,2 rooms,0.15666,256,2053,0.14094,0.17239
2008,4th Quintile,3 rooms,0.28376,542,2053,0.26425,0.30326
2008,4th Quintile,4 rooms,0.22431,515,2053,0.20626,0.24235
2008,4th Quintile,5 rooms,0.15755,366,2053,0.14178,0.17331
2008,4th Quintile,6 rooms,0.09129,228,2053,0.07883,0.10375
2008,4th Quintile,7 rooms,0.03359,99,2053,0.02579,0.04138
2008,4th Quintile,8 rooms,0.02021,47,2053,0.01412,0.02630
2008,5th Quintile,2 rooms,0.09760,172,2669,0.08634,0.10886
2008,5th Quintile,3 rooms,0.21213,479,2669,0.19662,0.22764
2008,5th Quintile,4 rooms,0.22137,593,2669,0.20562,0.23713
2008,5th Quintile,5 rooms,0.20402,595,2669,0.18873,0.21931
2008,5th Quintile,6 rooms,0.11702,373,2669,0.10482,0.12922
2008,5th Quintile,7 rooms,0.06452,233,2669,0.05520,0.07385
2008,5th Quintile,8 rooms,0.03207,119,2669,0.02539,0.03876
2008,5th Quintile,9 rooms,0.01535,58,2669,0.01068,0.02001
2008,5th Quintile,10 or more rooms,0.01736,47,2669,0.01240,0.02231
2009,1st Quintile,1 room,0.08490,129,1757,0.07187,0.09794
2009,1st Quintile,2 rooms,0.33369,529,1757,0.31163,0.35574
2009,1st Quintile,3 rooms,0.33285,656,1757,0.31081,0.35489
2009,1st Quintile,4 rooms,0.13695,275,1757,0.12087,0.15303
2009,1st Quintile,5 rooms,0.06734,122,1757,0.05562,0.07906
2009,1st Quintile,6 rooms,0.02885,46,1757,0.02102,0.03668
2009,2nd Quintile,1 room,0.03084,38,1858,0.02298,0.03871
2009,2nd Quintile,2 rooms,0.23313,379,1858,0.21389,0.25236
2009,2nd Quintile,3 rooms,0.36018,680,1858,0.33834,0.38201
2009,2nd Quintile,4 rooms,0.19226,396,1858,0.17433,0.21018
2009,2nd Quintile,5 rooms,0.10233,214,1858,0.08854,0.11611
2009,2nd Quintile,6 rooms,0.04571,101,1858,0.03621,0.05521
2009,2nd Quintile,7 rooms,0.02227,50,1858,0.01556,0.02898
2009,3rd Quintile,1 room,0.02695,37,1927,0.01972,0.03418
2009,3rd Quintile,2 rooms,0.16716,257,1927,0.15049,0.18382
2009,3rd Quintile,3 rooms,0.33495,626,1927,0.31387,0.35603
2009,3rd Quintile,4 rooms,0.19758,410,1927,0.17979,0.21536
2009,3rd Quintile,5 rooms,0.13518,306,1927,0.11991,0.15045
2009,3rd Quintile,6 rooms,0.07607,178,1927,0.06423,0.08791
2009,3rd Quintile,7 rooms,0.03546,78,1927,0.02720,0.04371
2009,3rd Quintile,8 rooms,0.01720,35,1927,0.01139,0.02300
2009,4th Quintile,2 rooms,0.16092,254,2001,0.14482,0.17703
2009,4th Quintile,3 rooms,0.25422,496,2001,0.23513,0.27330
2009,4th Quintile,4 rooms,0.22437,486,2001,0.20609,0.24266
2009,4th Quintile,5 rooms,0.17424,371,2001,0.15762,0.19087
2009,4th Quintile,6 rooms,0.09009,239,2001,0.07754,0.10264
2009,4th Quintile,7 rooms,0.03852,112,2001,0.03009,0.04696
2009,4th Quintile,8 rooms,0.02049,43,2001,0.01428,0.02670
2009,5th Quintile,2 rooms,0.09846,155,2463,0.08669,0.11023
2009,5th Quintile,3 rooms,0.20798,430,2463,0.19194,0.22401
2009,5th Quintile,4 rooms,0.21959,569,2463,0.20324,0.23594
2009,5th Quintile,5 rooms,0.20216,539,2463,0.18630,0.21803
2009,5th Quintile,6 rooms,0.11301,335,2463,0.10050,0.12551
2009,5th Quintile,7 rooms,0.07481,221,2463,0.06442,0.08520
2009,5th Quintile,8 rooms,0.03375,112,2463,0.02661,0.04088
2009,5th Quintile,9 rooms,0.01312,53,2463,0.00862,0.01761
2009,5th Quintile,10 or more rooms,0.02074,49,2463,0.01511,0.02637
2010,1st Quintile,1 room,0.08658,123,3113,0.07670,0.09646
2010,1st Quintile,2 rooms,0.32317,625,3113,0.30674,0.33961
2010,1st Quintile,3 rooms,0.35424,1310,3113,0.33743,0.37104
2010,1st Quintile,4 rooms,0.14291,695,3113,0.13061,0.15521
2010,1st Quintile,5 rooms,0.05748,219,3113,0.04930,0.06565
2010,1st Quintile,6 rooms,0.02175,102,3113,0.01662,0.02687
2010,1st Quintile,7 rooms,0.00909,39,3113,0.00575,0.01242
2010,2nd Quintile,1 room,0.02209,38,2885,0.01673,0.02745
2010,2nd Quintile,2 rooms,0.22208,386,2885,0.20691,0.23725
2010,2nd Quintile,3 rooms,0.36247,1025,2885,0.34493,0.38002
2010,2nd Quintile,4 rooms,0.20062,710,2885,0.18601,0.21524
2010,2nd Quintile,5 rooms,0.10324,365,2885,0.09213,0.11434
2010,2nd Quintile,6 rooms,0.05238,218,2885,0.04424,0.06051
2010,2nd Quintile,7 rooms,0.01783,94,2885,0.01300,0.02266
2010,2nd Quintile,8 rooms,0.01186,49,2885,0.00791,0.01582
2010,3rd Quintile,2 rooms,0.17811,307,2489,0.16308,0.19315
2010,3rd Quintile,3 rooms,0.32862,784,2489,0.31016,0.34708
2010,3rd Quintile,4 rooms,0.19816,559,2489,0.18250,0.21383
2010,3rd Quintile,5 rooms,0.14392,435,2489,0.13013,0.15771
2010,3rd Quintile,6 rooms,0.07065,221,2489,0.06058,0.08072
2010,3rd Quintile,7 rooms,0.03730,123,2489,0.02985,0.04475
2010,3rd Quintile,8 rooms,0.01460,60,2489,0.00988,0.01931
2010,4th Quintile,2 rooms,0.13861,219,2382,0.12473,0.15249
2010,4th Quintile,3 rooms,0.26862,598,2382,0.25082,0.28643
2010,4th Quintile,4 rooms,0.22945,605,2382,0.21256,0.24634
2010,4th Quintile,5 rooms,0.16912,467,2382,0.15407,0.18418
2010,4th Quintile,6 rooms,0.09644,298,2382,0.08458,0.10829
2010,4th Quintile,7 rooms,0.03641,128,2382,0.02888,0.04393
2010,4th Quintile,8 rooms,0.02205,67,2382,0.01615,0.02795
2010,5th Quintile,2 rooms,0.09215,134,2699,0.08124,0.10307
2010,5th Quintile,3 rooms,0.23566,502,2699,0.21964,0.25167
2010,5th Quintile,4 rooms,0.20974,589,2699,0.19438,0.22510
2010,5th Quintile,5 rooms,0.18384,576,2699,0.16923,0.19846
2010,5th Quintile,6 rooms,0.13407,433,2699,0.12122,0.14693
2010,5th Quintile,7 rooms,0.07413,247,2699,0.06424,0.08401
2010,5th Quintile,8 rooms,0.03038,110,2699,0.02391,0.03686
2010,5th Quintile,9 rooms,0.01507,61,2699,0.01048,0.01967
2010,5th Quintile,10 or more rooms,0.01273,47,2699,0.00850,0.01697
2011,1st Quintile,1 room,0.09227,189,3686,0.08293,0.10161
2011,1st Quintile,2 rooms,0.33427,775,3686,0.31904,0.34950
2011,1st Quintile,3 rooms,0.34835,1465,3686,0.33297,0.36374
2011,1st Quintile,4 rooms,0.12553,754,3686,0.11484,0.13623
2011,1st Quintile,5 rooms,0.05858,273,3686,0.05100,0.06617
2011,1st Quintile,6 rooms,0.02091,137,3686,0.01629,0.02553
2011,1st Quintile,7 rooms,0.01273,61,3686,0.00911,0.01635
2011,1st Quintile,8 rooms,0.00530,32,3686,0.00295,0.00764
2011,2nd Quintile,1 room,0.03493,59,3375,0.02874,0.04113
2011,2nd Quintile,2 rooms,0.22950,505,3375,0.21531,0.24369
2011,2nd Quintile,3 rooms,0.35779,1170,3375,0.34161,0.37396
2011,2nd Quintile,4 rooms,0.18340,777,3375,0.17035,0.19646
2011,2nd Quintile,5 rooms,0.10868,444,3375,0.09818,0.11918
2011,2nd Quintile,6 rooms,0.04410,224,3375,0.03717,0.05103
2011,2nd Quintile,7 rooms,0.02710,129,3375,0.02162,0.03258
2011,2nd Quintile,8 rooms,0.01127,67,3375,0.00771,0.01483
2011,3rd Quintile,1 room,0.02094,33,3209,0.01598,0.02589
2011,3rd Quintile,2 rooms,0.18182,382,3209,0.16847,0.19517
2011,3rd Quintile,3 rooms,0.31388,956,3209,0.29782,0.32994
2011,3rd Quintile,4 rooms,0.20714,699,3209,0.19312,0.22117
2011,3rd Quintile,5 rooms,0.14271,536,3209,0.13060,0.15481
2011,3rd Quintile,6 rooms,0.08242,340,3209,0.07290,0.09193
2011,3rd Quintile,7 rooms,0.03113,165,3209,0.02512,0.03714
2011,3rd Quintile,8 rooms,0.01260,63,3209,0.00874,0.01646
2011,3rd Quintile,9 rooms,0.00515,35,3209,0.00267,0.00763
2011,4th Quintile,2 rooms,0.13163,264,3034,0.11960,0.14366
2011,4th Quintile,3 rooms,0.28743,754,3034,0.27132,0.30354
2011,4th Quintile,4 rooms,0.21027,666,3034,0.19577,0.22478
2011,4th Quintile,5 rooms,0.17279,583,3034,0.15933,0.18624
2011,4th Quintile,6 rooms,0.10494,418,3034,0.09403,0.11584
2011,4th Quintile,7 rooms,0.04143,183,3034,0.03433,0.04852
2011,4th Quintile,8 rooms,0.01804,93,3034,0.01331,0.02278
2011,4th Quintile,9 rooms,0.00905,40,3034,0.00568,0.01242
2011,4th Quintile,10 or more rooms,0.00757,33,3034,0.00448,0.01065
2011,5th Quintile,2 rooms,0.10049,183,3173,0.09003,0.11095
2011,5th Quintile,3 rooms,0.22123,568,3173,0.20678,0.23567
2011,5th Quintile,4 rooms,0.21541,705,3173,0.20110,0.22972
2011,5th Quintile,5 rooms,0.19189,673,3173,0.17818,0.20559
2011,5th Quintile,6 rooms,0.12294,498,3173,0.11151,0.13437
2011,5th Quintile,7 rooms,0.06256,261,3173,0.05413,0.07099
2011,5th Quintile,8 rooms,0.04425,161,3173,0.03709,0.05140
2011,5th Quintile,9 rooms,0.01371,68,3173,0.00966,0.01775
2011,5th Quintile,10 or more rooms,0.01227,56,3173,0.00844,0.01610
2012,1st Quintile,1 room,0.09484,216,3574,0.08523,0.10444
2012,1st Quintile,2 rooms,0.34807,778,3574,0.33245,0.36369
2012,1st Quintile,3 rooms,0.34187,1396,3574,0.32632,0.35743
2012,1st Quintile,4 rooms,0.12192,711,3574,0.11119,0.13265
2012,1st Quintile,5 rooms,0.05490,252,3574,0.04744,0.06237
2012,1st Quintile,6 rooms,0.02141,132,3574,0.01666,0.02615
2012,1st Quintile,7 rooms,0.00865,52,3574,0.00561,0.01168
2012,1st Quintile,8 rooms,0.00562,37,3574,0.00317,0.00807
2012,2nd Quintile,1 room,0.03559,67,3275,0.02924,0.04193
2012,2nd Quintile,2 rooms,0.21708,478,3275,0.20296,0.23120
2012,2nd Quintile,3 rooms,0.36545,1150,3275,0.34896,0.38195
2012,2nd Quintile,4 rooms,0.19097,749,3275,0.17751,0.20444
2012,2nd Quintile,5 rooms,0.09813,404,3275,0.08794,0.10832
2012,2nd Quintile,6 rooms,0.04809,235,3275,0.04076,0.05542
2012,2nd Quintile,7 rooms,0.03037,135,3275,0.02450,0.03625
2012,2nd Quintile,8 rooms,0.00965,57,3275,0.00630,0.01300
2012,3rd Quintile,1 room,0.02373,40,3154,0.01842,0.02905
2012,3rd Quintile,2 rooms,0.18354,381,3154,0.17003,0.19705
2012,3rd Quintile,3 rooms,0.32039,950,3154,0.30410,0.33667
2012,3rd Quintile,4 rooms,0.20662,719,3154,0.19249,0.22075
2012,3rd Quintile,5 rooms,0.13103,518,3154,0.11925,0.14281
2012,3rd Quintile,6 rooms,0.08088,327,3154,0.07136,0.09039
2012,3rd Quintile,7 rooms,0.03022,145,3154,0.02425,0.03620
2012,3rd Quintile,8 rooms,0.01259,74,3154,0.00870,0.01648
2012,4th Quintile,2 rooms,0.12004,263,2979,0.10836,0.13171
2012,4th Quintile,3 rooms,0.27380,728,2979,0.25779,0.28982
2012,4th Quintile,4 rooms,0.24993,719,2979,0.23438,0.26548
2012,4th Quintile,5 rooms,0.16711,579,2979,0.15371,0.18051
2012,4th Quintile,6 rooms,0.09612,393,2979,0.08553,0.10671
2012,4th Quintile,7 rooms,0.04291,182,2979,0.03564,0.05019
2012,4th Quintile,8 rooms,0.01796,75,2979,0.01319,0.02273
2012,4th Quintile,9 rooms,0.00867,40,2979,0.00534,0.01200
2012,5th Quintile,2 rooms,0.09557,180,3145,0.08529,0.10584
2012,5th Quintile,3 rooms,0.22691,555,3145,0.21227,0.24156
2012,5th Quintile,4 rooms,0.19428,654,3145,0.18045,0.20811
2012,5th Quintile,5 rooms,0.20780,698,3145,0.19362,0.22199
2012,5th Quintile,6 rooms,0.12416,489,3145,0.11263,0.13569
2012,5th Quintile,7 rooms,0.07068,281,3145,0.06172,0.07964
2012,5th Quintile,8 rooms,0.04076,156,3145,0.03384,0.04767
2012,5th Quintile,9 rooms,0.01384,68,3145,0.00976,0.01793
2012,5th Quintile,10 or more rooms,0.01599,64,3145,0.01161,0.02038
2013,1st Quintile,1 room,0.09297,247,4221,0.08421,0.10173
2013,1st Quintile,2 rooms,0.34122,913,4221,0.32692,0.35553
2013,1st Quintile,3 rooms,0.35394,1677,4221,0.33951,0.36837
2013,1st Quintile,4 rooms,0.12857,846,4221,0.11847,0.13867
2013,1st Quintile,5 rooms,0.04627,282,4221,0.03993,0.05260
2013,1st Quintile,6 rooms,0.02097,150,4221,0.01664,0.02529
2013,1st Quintile,7 rooms,0.00967,70,4221,0.00672,0.01262
2013,1st Quintile,8 rooms,0.00476,36,4221,0.00268,0.00683
2013,2nd Quintile,1 room,0.04406,107,3824,0.03755,0.05056
2013,2nd Quintile,2 rooms,0.23828,603,3824,0.22477,0.25178
2013,2nd Quintile,3 rooms,0.35007,1352,3824,0.33495,0.36519
2013,2nd Quintile,4 rooms,0.18695,881,3824,0.17459,0.19931
2013,2nd Quintile,5 rooms,0.09634,467,3824,0.08699,0.10569
2013,2nd Quintile,6 rooms,0.04568,224,3824,0.03906,0.05229
2013,2nd Quintile,7 rooms,0.02865,137,3824,0.02336,0.03393
2013,2nd Quintile,8 rooms,0.00699,53,3824,0.00435,0.00963
2013,3rd Quintile,1 room,0.02132,36,3337,0.01642,0.02623
2013,3rd Quintile,2 rooms,0.16222,400,3337,0.14971,0.17473
2013,3rd Quintile,3 rooms,0.31733,1019,3337,0.30153,0.33312
2013,3rd Quintile,4 rooms,0.20722,753,3337,0.19346,0.22097
2013,3rd Quintile,5 rooms,0.15218,561,3337,0.13999,0.16437
2013,3rd Quintile,6 rooms,0.08623,347,3337,0.07671,0.09576
2013,3rd Quintile,7 rooms,0.03250,146,3337,0.02648,0.03852
2013,3rd Quintile,8 rooms,0.01383,75,3337,0.00987,0.01780
2013,4th Quintile,1 room,0.02104,33,3088,0.01597,0.02610
2013,4th Quintile,2 rooms,0.14203,311,3088,0.12971,0.15434
2013,4th Quintile,3 rooms,0.27564,753,3088,0.25988,0.29141
2013,4th Quintile,4 rooms,0.22155,728,3088,0.20690,0.23620
2013,4th Quintile,5 rooms,0.17565,604,3088,0.16222,0.18907
2013,4th Quintile,6 rooms,0.08882,369,3088,0.07878,0.09885
2013,4th Quintile,7 rooms,0.04352,175,3088,0.03633,0.05072
2013,4th Quintile,8 rooms,0.01989,82,3088,0.01496,0.02481
2013,4th Quintile,9 rooms,0.00579,33,3088,0.00311,0.00846
2013,5th Quintile,2 rooms,0.09053,199,3245,0.08065,0.10040
2013,5th Quintile,3 rooms,0.22644,599,3245,0.21204,0.24084
2013,5th Quintile,4 rooms,0.20473,705,3245,0.19084,0.21861
2013,5th Quintile,5 rooms,0.20208,678,3245,0.18827,0.21590
2013,5th Quintile,6 rooms,0.12901,511,3245,0.11747,0.14054
2013,5th Quintile,7 rooms,0.06624,275,3245,0.05768,0.07480
2013,5th Quintile,8 rooms,0.04011,147,3245,0.03336,0.04686
2013,5th Quintile,9 rooms,0.01943,77,3245,0.01468,0.02418
2013,5th Quintile,10 or more rooms,0.01213,54,3245,0.00836,0.01590
2014,1st Quintile,1 room,0.10153,218,3414,0.09139,0.11166
2014,1st Quintile,2 rooms,0.33478,780,3414,0.31895,0.35061
2014,1st Quintile,3 rooms,0.33545,1296,3414,0.31961,0.35129
2014,1st Quintile,4 rooms,0.13383,695,3414,0.12241,0.14526
2014,1st Quintile,5 rooms,0.05698,245,3414,0.04920,0.06475
2014,1st Quintile,6 rooms,0.02014,122,3414,0.01543,0.02485
2014,1st Quintile,7 rooms,0.00944,58,3414,0.00620,0.01269
2014,2nd Quintile,1 room,0.03995,74,3292,0.03325,0.04664
2014,2nd Quintile,2 rooms,0.22181,490,3292,0.20762,0.23601
2014,2nd Quintile,3 rooms,0.36414,1208,3292,0.34770,0.38058
2014,2nd Quintile,4 rooms,0.19111,748,3292,0.17767,0.20454
2014,2nd Quintile,5 rooms,0.09069,387,3292,0.08088,0.10050
2014,2nd Quintile,6 rooms,0.04986,219,3292,0.04242,0.05729
2014,2nd Quintile,7 rooms,0.03152,126,3292,0.02555,0.03749
2014,2nd Quintile,8 rooms,0.00432,40,3292,0.00208,0.00656
2014,3rd Quintile,2 rooms,0.16329,366,3058,0.15018,0.17639
2014,3rd Quintile,3 rooms,0.31674,936,3058,0.30024,0.33323
2014,3rd Quintile,4 rooms,0.21336,694,3058,0.19884,0.22789
2014,3rd Quintile,5 rooms,0.14075,500,3058,0.12842,0.15308
2014,3rd Quintile,6 rooms,0.08616,304,3058,0.07621,0.09610
2014,3rd Quintile,7 rooms,0.04342,161,3058,0.03620,0.05065
2014,3rd Quintile,8 rooms,0.01538,65,3058,0.01102,0.01975
2014,3rd Quintile,9 rooms,0.00329,32,3058,0.00126,0.00532
2014,4th Quintile,2 rooms,0.15221,289,2904,0.13915,0.16528
2014,4th Quintile,3 rooms,0.28611,751,2904,0.26967,0.30255
2014,4th Quintile,4 rooms,0.21572,640,2904,0.20076,0.23068
2014,4th Quintile,5 rooms,0.15357,555,2904,0.14046,0.16669
2014,4th Quintile,6 rooms,0.09090,346,2904,0.08044,0.10135
2014,4th Quintile,7 rooms,0.04271,164,2904,0.03535,0.05007
2014,4th Quintile,8 rooms,0.02432,89,2904,0.01871,0.02992
2014,4th Quintile,9 rooms,0.01012,39,2904,0.00648,0.01376
2014,4th Quintile,10 or more rooms,0.00664,31,2904,0.00368,0.00959
2014,5th Quintile,2 rooms,0.10233,199,3000,0.09148,0.11317
2014,5th Quintile,3 rooms,0.21771,546,3000,0.20294,0.23248
2014,5th Quintile,4 rooms,0.20925,638,3000,0.19469,0.22381
2014,5th Quintile,5 rooms,0.20988,652,3000,0.19530,0.22445
2014,5th Quintile,6 rooms,0.11812,464,3000,0.10657,0.12967
2014,5th Quintile,7 rooms,0.06310,243,3000,0.05440,0.07181
2014,5th Quintile,8 rooms,0.04150,146,3000,0.03437,0.04864
2014,5th Quintile,9 rooms,0.01444,63,3000,0.01017,0.01871
2014,5th Quintile,10 or more rooms,0.01330,49,3000,0.00920,0.01740
2015,1st Quintile,1 room,0.10210,260,3513,0.09209,0.11212
2015,1st Quintile,2 rooms,0.33930,827,3513,0.32365,0.35496
2015,1st Quintile,3 rooms,0.32934,1325,3513,0.31379,0.34488
2015,1st Quintile,4 rooms,0.13480,655,3513,0.12351,0.14610
2015,1st Quintile,5 rooms,0.05734,256,3513,0.04965,0.06503
2015,1st Quintile,6 rooms,0.01829,123,3513,0.01386,0.02272
2015,1st Quintile,7 rooms,0.01408,67,3513,0.01018,0.01798
2015,2nd Quintile,1 room,0.03192,85,3353,0.02597,0.03787
2015,2nd Quintile,2 rooms,0.24099,584,3353,0.22651,0.25547
2015,2nd Quintile,3 rooms,0.36645,1233,3353,0.35014,0.38277
2015,2nd Quintile,4 rooms,0.18990,732,3353,0.17662,0.20318
2015,2nd Quintile,5 rooms,0.07500,334,3353,0.06608,0.08391
2015,2nd Quintile,6 rooms,0.05703,230,3353,0.04918,0.06488
2015,2nd Quintile,7 rooms,0.02561,117,3353,0.02026,0.03096
2015,2nd Quintile,8 rooms,0.00724,38,3353,0.00437,0.01011
2015,3rd Quintile,1 room,0.02366,55,2975,0.01820,0.02913
2015,3rd Quintile,2 rooms,0.15491,383,2975,0.14191,0.16792
2015,3rd Quintile,3 rooms,0.32997,933,2975,0.31307,0.34687
2015,3rd Quintile,4 rooms,0.19733,629,2975,0.18303,0.21164
2015,3rd Quintile,5 rooms,0.14971,505,2975,0.13689,0.16254
2015,3rd Quintile,6 rooms,0.08296,279,2975,0.07304,0.09287
2015,3rd Quintile,7 rooms,0.03686,132,2975,0.03009,0.04364
2015,3rd Quintile,8 rooms,0.01448,59,2975,0.01019,0.01878
2015,4th Quintile,2 rooms,0.14856,294,2780,0.13534,0.16178
2015,4th Quintile,3 rooms,0.27486,718,2780,0.25827,0.29146
2015,4th Quintile,4 rooms,0.21823,593,2780,0.20287,0.23359
2015,4th Quintile,5 rooms,0.17357,544,2780,0.15949,0.18765
2015,4th Quintile,6 rooms,0.09113,347,2780,0.08043,0.10183
2015,4th Quintile,7 rooms,0.04583,173,2780,0.03805,0.05360
2015,4th Quintile,8 rooms,0.01499,70,2780,0.01047,0.01951
2015,4th Quintile,9 rooms,0.00932,41,2780,0.00575,0.01289
2015,5th Quintile,2 rooms,0.08807,189,2952,0.07784,0.09829
2015,5th Quintile,3 rooms,0.21443,556,2952,0.19962,0.22924
2015,5th Quintile,4 rooms,0.20288,606,2952,0.18837,0.21739
2015,5th Quintile,5 rooms,0.20420,636,2952,0.18966,0.21875
2015,5th Quintile,6 rooms,0.13651,474,2952,0.12412,0.14890
2015,5th Quintile,7 rooms,0.06600,222,2952,0.05705,0.07496
2015,5th Quintile,8 rooms,0.04496,150,2952,0.03748,0.05244
2015,5th Quintile,9 rooms,0.01727,69,2952,0.01257,0.02197
2015,5th Quintile,10 or more rooms,0.01269,50,2952,0.00865,0.01673
2016,1st Quintile,1 room,0.11110,435,5161,0.10253,0.11968
2016,1st Quintile,2 rooms,0.34949,1206,5161,0.33648,0.36250
2016,1st Quintile,3 rooms,0.32315,1966,5161,0.31039,0.33591
2016,1st Quintile,4 rooms,0.13076,1017,5161,0.12156,0.13996
2016,1st Quintile,5 rooms,0.05297,340,5161,0.04686,0.05908
2016,1st Quintile,6 rooms,0.01634,137,5161,0.01288,0.01980
2016,1st Quintile,7 rooms,0.00803,60,5161,0.00560,0.01047
2016,2nd Quintile,1 room,0.03546,76,3016,0.02886,0.04206
2016,2nd Quintile,2 rooms,0.22801,512,3016,0.21303,0.24299
2016,2nd Quintile,3 rooms,0.36260,1091,3016,0.34544,0.37976
2016,2nd Quintile,4 rooms,0.18663,633,3016,0.17272,0.20053
2016,2nd Quintile,5 rooms,0.09108,349,3016,0.08081,0.10135
2016,2nd Quintile,6 rooms,0.05123,200,3016,0.04336,0.05910
2016,2nd Quintile,7 rooms,0.03230,112,3016,0.02599,0.03861
2016,2nd Quintile,8 rooms,0.00801,43,3016,0.00483,0.01119
2016,3rd Quintile,1 room,0.01959,45,2710,0.01437,0.02481
2016,3rd Quintile,2 rooms,0.14956,334,2710,0.13613,0.16299
2016,3rd Quintile,3 rooms,0.32593,829,2710,0.30828,0.34358
2016,3rd Quintile,4 rooms,0.21234,622,2710,0.19694,0.22774
2016,3rd Quintile,5 rooms,0.13817,406,2710,0.12517,0.15116
2016,3rd Quintile,6 rooms,0.08583,271,2710,0.07528,0.09638
2016,3rd Quintile,7 rooms,0.04546,143,2710,0.03761,0.05330
2016,3rd Quintile,8 rooms,0.01435,60,2710,0.00987,0.01883
2016,4th Quintile,2 rooms,0.13422,266,2588,0.12109,0.14736
2016,4th Quintile,3 rooms,0.28971,669,2588,0.27223,0.30719
2016,4th Quintile,4 rooms,0.21572,575,2588,0.19987,0.23157
2016,4th Quintile,5 rooms,0.18364,531,2588,0.16872,0.19856
2016,4th Quintile,6 rooms,0.09251,333,2588,0.08134,0.10367
2016,4th Quintile,7 rooms,0.03183,139,2588,0.02506,0.03859
2016,4th Quintile,8 rooms,0.02305,75,2588,0.01727,0.02883
2016,5th Quintile,2 rooms,0.09135,173,2739,0.08056,0.10214
2016,5th Quintile,3 rooms,0.19938,483,2739,0.18442,0.21435
2016,5th Quintile,4 rooms,0.19528,533,2739,0.18043,0.21013
2016,5th Quintile,5 rooms,0.19949,593,2739,0.18452,0.21446
2016,5th Quintile,6 rooms,0.14720,451,2739,0.13393,0.16047
