year,quintil_oecd_hh,regtyp,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,2nd Quintile,Rural regions,5 rooms,0.13221,105,744,0.10785,0.15656
2004,2nd Quintile,Rural regions,6 rooms,0.05577,65,744,0.03927,0.07227
2004,3rd Quintile,Urban regions,1 room,0.03305,34,1370,0.02358,0.04252
2004,3rd Quintile,Urban regions,2 rooms,0.19472,239,1370,0.17375,0.21570
2004,3rd Quintile,Urban regions,3 rooms,0.33909,455,1370,0.31401,0.36416
2004,3rd Quintile,Urban regions,4 rooms,0.18700,289,1370,0.16635,0.20766
2004,3rd Quintile,Urban regions,5 rooms,0.12866,194,1370,0.11092,0.14640
2004,3rd Quintile,Urban regions,6 rooms,0.07566,117,1370,0.06165,0.08967
2004,3rd Quintile,Urban regions,7 rooms,0.02557,42,1370,0.01721,0.03394
2004,3rd Quintile,Rural regions,2 rooms,0.15441,107,761,0.12872,0.18010
2004,3rd Quintile,Rural regions,3 rooms,0.33020,247,761,0.29677,0.36364
2004,3rd Quintile,Rural regions,4 rooms,0.18909,163,761,0.16125,0.21693
2004,3rd Quintile,Rural regions,5 rooms,0.17806,145,761,0.15086,0.20526
2004,3rd Quintile,Rural regions,6 rooms,0.07139,60,761,0.05308,0.08969
2004,3rd Quintile,Rural regions,7 rooms,0.04222,39,761,0.02792,0.05652
2004,4th Quintile,Urban regions,2 rooms,0.20553,229,1465,0.18483,0.22623
2004,4th Quintile,Urban regions,3 rooms,0.30046,433,1465,0.27698,0.32395
2004,4th Quintile,Urban regions,4 rooms,0.21221,353,1465,0.19127,0.23316
2004,4th Quintile,Urban regions,5 rooms,0.14396,241,1465,0.12598,0.16194
2004,4th Quintile,Urban regions,6 rooms,0.07551,145,1465,0.06198,0.08904
2004,4th Quintile,Urban regions,7 rooms,0.02492,64,1465,0.01694,0.03291
2004,4th Quintile,Rural regions,2 rooms,0.12781,63,690,0.10288,0.15275
2004,4th Quintile,Rural regions,3 rooms,0.24637,179,690,0.21419,0.27854
2004,4th Quintile,Rural regions,4 rooms,0.24768,184,690,0.21545,0.27991
2004,4th Quintile,Rural regions,5 rooms,0.18327,146,690,0.15438,0.21216
2004,4th Quintile,Rural regions,6 rooms,0.10205,82,690,0.07945,0.12465
2004,4th Quintile,Rural regions,7 rooms,0.03920,36,690,0.02471,0.05369
2004,5th Quintile,Urban regions,2 rooms,0.13354,180,2242,0.11946,0.14763
2004,5th Quintile,Urban regions,3 rooms,0.26133,467,2242,0.24313,0.27952
2004,5th Quintile,Urban regions,4 rooms,0.22617,510,2242,0.20885,0.24349
2004,5th Quintile,Urban regions,5 rooms,0.16424,446,2242,0.14890,0.17958
2004,5th Quintile,Urban regions,6 rooms,0.10095,305,2242,0.08848,0.11343
2004,5th Quintile,Urban regions,7 rooms,0.05176,178,2242,0.04259,0.06094
2004,5th Quintile,Urban regions,8 rooms,0.02595,85,2242,0.01936,0.03253
2004,5th Quintile,Urban regions,9 rooms,0.00999,35,2242,0.00587,0.01411
2004,5th Quintile,Urban regions,10 or more rooms,0.01208,36,2242,0.00756,0.01661
2004,5th Quintile,Rural regions,3 rooms,0.19756,102,619,0.16617,0.22896
2004,5th Quintile,Rural regions,4 rooms,0.18576,144,619,0.15510,0.21642
2004,5th Quintile,Rural regions,5 rooms,0.23424,154,619,0.20085,0.26763
2004,5th Quintile,Rural regions,6 rooms,0.14636,125,619,0.11849,0.17423
2004,5th Quintile,Rural regions,7 rooms,0.08252,60,619,0.06083,0.10422
2004,5th Quintile,Rural regions,8 rooms,0.04141,34,619,0.02570,0.05712
2005,1st Quintile,Urban regions,1 room,0.11434,125,1256,0.09674,0.13195
2005,1st Quintile,Urban regions,2 rooms,0.32903,379,1256,0.30304,0.35503
2005,1st Quintile,Urban regions,3 rooms,0.34671,470,1256,0.32038,0.37304
2005,1st Quintile,Urban regions,4 rooms,0.11880,175,1256,0.10090,0.13670
2005,1st Quintile,Urban regions,5 rooms,0.05026,72,1256,0.03817,0.06235
2005,1st Quintile,Urban regions,6 rooms,0.02699,35,1256,0.01802,0.03596
2005,1st Quintile,Rural regions,1 room,0.05058,38,652,0.03375,0.06742
2005,1st Quintile,Rural regions,2 rooms,0.31008,192,652,0.27455,0.34561
2005,1st Quintile,Rural regions,3 rooms,0.34169,252,652,0.30526,0.37813
2005,1st Quintile,Rural regions,4 rooms,0.17138,117,652,0.14243,0.20033
2005,1st Quintile,Rural regions,5 rooms,0.07305,53,652,0.05306,0.09304
2005,2nd Quintile,Urban regions,1 room,0.04479,44,1224,0.03320,0.05639
2005,2nd Quintile,Urban regions,2 rooms,0.23460,275,1224,0.21085,0.25835
2005,2nd Quintile,Urban regions,3 rooms,0.37586,479,1224,0.34872,0.40301
2005,2nd Quintile,Urban regions,4 rooms,0.17718,255,1224,0.15578,0.19858
2005,2nd Quintile,Urban regions,5 rooms,0.08770,115,1224,0.07184,0.10355
2005,2nd Quintile,Urban regions,6 rooms,0.04349,56,1224,0.03206,0.05493
2005,2nd Quintile,Rural regions,2 rooms,0.21996,148,740,0.19010,0.24983
2005,2nd Quintile,Rural regions,3 rooms,0.31647,249,740,0.28294,0.35001
2005,2nd Quintile,Rural regions,4 rooms,0.19765,177,740,0.16894,0.22636
2005,2nd Quintile,Rural regions,5 rooms,0.11617,104,740,0.09307,0.13927
2005,2nd Quintile,Rural regions,6 rooms,0.06983,62,740,0.05145,0.08820
2005,3rd Quintile,Urban regions,1 room,0.03311,35,1304,0.02340,0.04283
2005,3rd Quintile,Urban regions,2 rooms,0.23031,255,1304,0.20745,0.25317
2005,3rd Quintile,Urban regions,3 rooms,0.34466,439,1304,0.31885,0.37046
2005,3rd Quintile,Urban regions,4 rooms,0.17848,265,1304,0.15769,0.19928
2005,3rd Quintile,Urban regions,5 rooms,0.11969,202,1304,0.10207,0.13732
2005,3rd Quintile,Urban regions,6 rooms,0.05368,70,1304,0.04144,0.06592
2005,3rd Quintile,Urban regions,7 rooms,0.02470,38,1304,0.01628,0.03313
2005,3rd Quintile,Rural regions,2 rooms,0.15231,101,688,0.12544,0.17918
2005,3rd Quintile,Rural regions,3 rooms,0.28658,211,688,0.25277,0.32039
2005,3rd Quintile,Rural regions,4 rooms,0.19766,166,688,0.16788,0.22744
2005,3rd Quintile,Rural regions,5 rooms,0.18152,144,688,0.15270,0.21035
2005,3rd Quintile,Rural regions,6 rooms,0.07314,66,688,0.05367,0.09261
2005,4th Quintile,Urban regions,2 rooms,0.18622,211,1413,0.16592,0.20653
2005,4th Quintile,Urban regions,3 rooms,0.29814,417,1413,0.27428,0.32200
2005,4th Quintile,Urban regions,4 rooms,0.21595,344,1413,0.19449,0.23741
2005,4th Quintile,Urban regions,5 rooms,0.14238,226,1413,0.12415,0.16061
2005,4th Quintile,Urban regions,6 rooms,0.08411,161,1413,0.06963,0.09858
2005,4th Quintile,Urban regions,7 rooms,0.02187,54,1413,0.01424,0.02950
2005,4th Quintile,Rural regions,2 rooms,0.12312,62,686,0.09851,0.14772
2005,4th Quintile,Rural regions,3 rooms,0.22259,168,686,0.19143,0.25374
2005,4th Quintile,Rural regions,4 rooms,0.24033,178,686,0.20833,0.27232
2005,4th Quintile,Rural regions,5 rooms,0.22127,157,686,0.19018,0.25235
2005,4th Quintile,Rural regions,6 rooms,0.09896,79,686,0.07659,0.12132
2005,4th Quintile,Rural regions,7 rooms,0.04437,42,686,0.02895,0.05979
2005,5th Quintile,Urban regions,2 rooms,0.12144,160,2170,0.10770,0.13519
2005,5th Quintile,Urban regions,3 rooms,0.26948,461,2170,0.25081,0.28815
2005,5th Quintile,Urban regions,4 rooms,0.22243,499,2170,0.20493,0.23994
2005,5th Quintile,Urban regions,5 rooms,0.18082,446,2170,0.16462,0.19702
2005,5th Quintile,Urban regions,6 rooms,0.10144,285,2170,0.08874,0.11415
2005,5th Quintile,Urban regions,7 rooms,0.05009,169,2170,0.04091,0.05927
2005,5th Quintile,Urban regions,8 rooms,0.02391,80,2170,0.01748,0.03034
2005,5th Quintile,Urban regions,9 rooms,0.00799,36,2170,0.00424,0.01174
2005,5th Quintile,Urban regions,10 or more rooms,0.01243,34,2170,0.00777,0.01710
2005,5th Quintile,Rural regions,3 rooms,0.20431,111,590,0.17174,0.23687
2005,5th Quintile,Rural regions,4 rooms,0.21008,136,590,0.17719,0.24298
2005,5th Quintile,Rural regions,5 rooms,0.22622,147,590,0.19243,0.26001
2005,5th Quintile,Rural regions,6 rooms,0.13179,107,590,0.10447,0.15911
2005,5th Quintile,Rural regions,7 rooms,0.06231,50,590,0.04279,0.08183
2005,5th Quintile,Rural regions,8 rooms,0.05261,39,590,0.03458,0.07064
2006,1st Quintile,Urban regions,1 room,0.11601,131,1295,0.09856,0.13346
2006,1st Quintile,Urban regions,2 rooms,0.32999,396,1295,0.30437,0.35561
2006,1st Quintile,Urban regions,3 rooms,0.34174,483,1295,0.31590,0.36758
2006,1st Quintile,Urban regions,4 rooms,0.14221,206,1295,0.12318,0.16124
2006,1st Quintile,Urban regions,5 rooms,0.05260,79,1295,0.04044,0.06477
2006,1st Quintile,Rural regions,1 room,0.05790,43,742,0.04109,0.07472
2006,1st Quintile,Rural regions,2 rooms,0.31042,208,742,0.27711,0.34373
2006,1st Quintile,Rural regions,3 rooms,0.33582,271,742,0.30181,0.36982
2006,1st Quintile,Rural regions,4 rooms,0.13656,126,742,0.11183,0.16128
2006,1st Quintile,Rural regions,5 rooms,0.08616,61,742,0.06596,0.10637
2006,1st Quintile,Rural regions,6 rooms,0.04579,33,742,0.03074,0.06084
2006,2nd Quintile,Urban regions,1 room,0.04061,38,1309,0.02991,0.05131
2006,2nd Quintile,Urban regions,2 rooms,0.25593,297,1309,0.23228,0.27958
2006,2nd Quintile,Urban regions,3 rooms,0.38254,494,1309,0.35620,0.40888
2006,2nd Quintile,Urban regions,4 rooms,0.15401,255,1309,0.13444,0.17357
2006,2nd Quintile,Urban regions,5 rooms,0.08636,131,1309,0.07113,0.10158
2006,2nd Quintile,Urban regions,6 rooms,0.04713,62,1309,0.03564,0.05861
2006,2nd Quintile,Urban regions,7 rooms,0.01941,32,1309,0.01194,0.02689
2006,2nd Quintile,Rural regions,2 rooms,0.22336,166,851,0.19536,0.25136
2006,2nd Quintile,Rural regions,3 rooms,0.34303,299,851,0.31112,0.37494
2006,2nd Quintile,Rural regions,4 rooms,0.18656,193,851,0.16037,0.21275
2006,2nd Quintile,Rural regions,5 rooms,0.10026,99,851,0.08007,0.12045
2006,2nd Quintile,Rural regions,6 rooms,0.06020,61,851,0.04421,0.07619
2006,2nd Quintile,Rural regions,7 rooms,0.04040,33,851,0.02716,0.05363
2006,3rd Quintile,Urban regions,2 rooms,0.21787,276,1440,0.19655,0.23920
2006,3rd Quintile,Urban regions,3 rooms,0.34007,491,1440,0.31559,0.36454
2006,3rd Quintile,Urban regions,4 rooms,0.19600,320,1440,0.17549,0.21651
2006,3rd Quintile,Urban regions,5 rooms,0.11666,197,1440,0.10007,0.13324
2006,3rd Quintile,Urban regions,6 rooms,0.06514,117,1440,0.05239,0.07789
2006,3rd Quintile,Urban regions,7 rooms,0.02010,39,1440,0.01285,0.02735
2006,3rd Quintile,Rural regions,2 rooms,0.15585,109,837,0.13126,0.18043
2006,3rd Quintile,Rural regions,3 rooms,0.27832,242,837,0.24794,0.30870
2006,3rd Quintile,Rural regions,4 rooms,0.21797,202,837,0.18998,0.24596
2006,3rd Quintile,Rural regions,5 rooms,0.18257,168,837,0.15638,0.20876
2006,3rd Quintile,Rural regions,6 rooms,0.07819,76,837,0.05999,0.09638
2006,3rd Quintile,Rural regions,7 rooms,0.03580,40,837,0.02320,0.04839
2006,4th Quintile,Urban regions,2 rooms,0.20755,263,1634,0.18788,0.22722
2006,4th Quintile,Urban regions,3 rooms,0.28851,454,1634,0.26653,0.31048
2006,4th Quintile,Urban regions,4 rooms,0.19893,377,1634,0.17957,0.21829
2006,4th Quintile,Urban regions,5 rooms,0.15222,272,1634,0.13479,0.16964
2006,4th Quintile,Urban regions,6 rooms,0.07140,155,1634,0.05891,0.08389
2006,4th Quintile,Urban regions,7 rooms,0.03387,82,1634,0.02510,0.04265
2006,4th Quintile,Urban regions,8 rooms,0.01281,31,1634,0.00736,0.01827
2006,4th Quintile,Rural regions,2 rooms,0.12441,72,755,0.10085,0.14796
2006,4th Quintile,Rural regions,3 rooms,0.24698,182,755,0.21620,0.27776
2006,4th Quintile,Rural regions,4 rooms,0.24798,194,755,0.21715,0.27880
2006,4th Quintile,Rural regions,5 rooms,0.20017,173,755,0.17161,0.22873
2006,4th Quintile,Rural regions,6 rooms,0.08353,88,755,0.06378,0.10328
2006,4th Quintile,Rural regions,7 rooms,0.04159,46,755,0.02734,0.05585
2006,5th Quintile,Urban regions,2 rooms,0.12995,187,2299,0.11620,0.14369
2006,5th Quintile,Urban regions,3 rooms,0.26629,484,2299,0.24821,0.28436
2006,5th Quintile,Urban regions,4 rooms,0.21381,504,2299,0.19704,0.23057
2006,5th Quintile,Urban regions,5 rooms,0.16243,471,2299,0.14735,0.17751
2006,5th Quintile,Urban regions,6 rooms,0.10455,306,2299,0.09204,0.11706
2006,5th Quintile,Urban regions,7 rooms,0.05801,184,2299,0.04845,0.06756
2006,5th Quintile,Urban regions,8 rooms,0.03114,94,2299,0.02404,0.03825
2006,5th Quintile,Urban regions,9 rooms,0.01098,37,2299,0.00672,0.01524
2006,5th Quintile,Urban regions,10 or more rooms,0.00897,32,2299,0.00512,0.01283
2006,5th Quintile,Rural regions,2 rooms,0.06861,31,697,0.04983,0.08739
2006,5th Quintile,Rural regions,3 rooms,0.15863,104,697,0.13149,0.18578
2006,5th Quintile,Rural regions,4 rooms,0.23238,168,697,0.20100,0.26376
2006,5th Quintile,Rural regions,5 rooms,0.22166,164,697,0.19080,0.25252
2006,5th Quintile,Rural regions,6 rooms,0.13484,118,697,0.10947,0.16022
2006,5th Quintile,Rural regions,7 rooms,0.07213,69,697,0.05291,0.09135
2006,5th Quintile,Rural regions,8 rooms,0.04126,43,697,0.02649,0.05604
2007,1st Quintile,Urban regions,1 room,0.10597,117,1196,0.08851,0.12342
2007,1st Quintile,Urban regions,2 rooms,0.33154,365,1196,0.30484,0.35823
2007,1st Quintile,Urban regions,3 rooms,0.32958,438,1196,0.30293,0.35624
2007,1st Quintile,Urban regions,4 rooms,0.14770,206,1196,0.12758,0.16782
2007,1st Quintile,Urban regions,5 rooms,0.05352,70,1196,0.04076,0.06628
2007,1st Quintile,Rural regions,1 room,0.07075,42,674,0.05138,0.09012
2007,1st Quintile,Rural regions,2 rooms,0.33907,208,674,0.30330,0.37483
2007,1st Quintile,Rural regions,3 rooms,0.31696,256,674,0.28181,0.35212
2007,1st Quintile,Rural regions,4 rooms,0.13747,119,674,0.11145,0.16348
2007,1st Quintile,Rural regions,5 rooms,0.07241,49,674,0.05283,0.09199
2007,2nd Quintile,Urban regions,1 room,0.03763,37,1260,0.02712,0.04814
2007,2nd Quintile,Urban regions,2 rooms,0.24522,267,1260,0.22145,0.26898
2007,2nd Quintile,Urban regions,3 rooms,0.39322,524,1260,0.36624,0.42020
2007,2nd Quintile,Urban regions,4 rooms,0.16543,238,1260,0.14490,0.18595
2007,2nd Quintile,Urban regions,5 rooms,0.08592,121,1260,0.07044,0.10140
2007,2nd Quintile,Urban regions,6 rooms,0.05205,73,1260,0.03978,0.06432
2007,2nd Quintile,Rural regions,2 rooms,0.20042,141,776,0.17224,0.22860
2007,2nd Quintile,Rural regions,3 rooms,0.32147,258,776,0.28859,0.35435
2007,2nd Quintile,Rural regions,4 rooms,0.20530,184,776,0.17686,0.23374
2007,2nd Quintile,Rural regions,5 rooms,0.12807,102,776,0.10454,0.15160
2007,2nd Quintile,Rural regions,6 rooms,0.06332,58,776,0.04617,0.08046
2007,2nd Quintile,Rural regions,7 rooms,0.04041,33,776,0.02654,0.05427
2007,3rd Quintile,Urban regions,1 room,0.03854,34,1347,0.02826,0.04882
2007,3rd Quintile,Urban regions,2 rooms,0.20804,236,1347,0.18636,0.22973
2007,3rd Quintile,Urban regions,3 rooms,0.32812,435,1347,0.30303,0.35320
2007,3rd Quintile,Urban regions,4 rooms,0.19329,301,1347,0.17219,0.21438
2007,3rd Quintile,Urban regions,5 rooms,0.11189,183,1347,0.09505,0.12873
2007,3rd Quintile,Urban regions,6 rooms,0.07248,114,1347,0.05862,0.08633
2007,3rd Quintile,Urban regions,7 rooms,0.03009,44,1347,0.02096,0.03922
2007,3rd Quintile,Rural regions,2 rooms,0.15399,102,797,0.12891,0.17906
2007,3rd Quintile,Rural regions,3 rooms,0.27270,238,797,0.24176,0.30363
2007,3rd Quintile,Rural regions,4 rooms,0.24881,193,797,0.21878,0.27885
2007,3rd Quintile,Rural regions,5 rooms,0.15235,142,797,0.12738,0.17731
2007,3rd Quintile,Rural regions,6 rooms,0.08139,76,797,0.06239,0.10038
2007,3rd Quintile,Rural regions,7 rooms,0.04253,46,797,0.02851,0.05655
2007,4th Quintile,Urban regions,2 rooms,0.19566,226,1483,0.17546,0.21586
2007,4th Quintile,Urban regions,3 rooms,0.29404,416,1483,0.27084,0.31723
2007,4th Quintile,Urban regions,4 rooms,0.20411,360,1483,0.18359,0.22463
2007,4th Quintile,Urban regions,5 rooms,0.13691,243,1483,0.11940,0.15441
2007,4th Quintile,Urban regions,6 rooms,0.09092,166,1483,0.07629,0.10556
2007,4th Quintile,Urban regions,7 rooms,0.03617,72,1483,0.02667,0.04568
2007,4th Quintile,Rural regions,2 rooms,0.13107,75,732,0.10661,0.15554
2007,4th Quintile,Rural regions,3 rooms,0.23913,161,732,0.20821,0.27005
2007,4th Quintile,Rural regions,4 rooms,0.22642,185,732,0.19608,0.25675
2007,4th Quintile,Rural regions,5 rooms,0.18577,164,732,0.15757,0.21396
2007,4th Quintile,Rural regions,6 rooms,0.10758,101,732,0.08512,0.13004
2007,4th Quintile,Rural regions,7 rooms,0.05893,46,732,0.04186,0.07600
2007,5th Quintile,Urban regions,2 rooms,0.10346,147,2088,0.09039,0.11653
2007,5th Quintile,Urban regions,3 rooms,0.26078,445,2088,0.24194,0.27962
2007,5th Quintile,Urban regions,4 rooms,0.22390,457,2088,0.20601,0.24178
2007,5th Quintile,Urban regions,5 rooms,0.17631,440,2088,0.15996,0.19266
2007,5th Quintile,Urban regions,6 rooms,0.10751,295,2088,0.09422,0.12080
2007,5th Quintile,Urban regions,7 rooms,0.05438,183,2088,0.04465,0.06411
2007,5th Quintile,Urban regions,8 rooms,0.03369,87,2088,0.02595,0.04143
2007,5th Quintile,Urban regions,9 rooms,0.01106,34,2088,0.00657,0.01555
2007,5th Quintile,Rural regions,2 rooms,0.06925,34,644,0.04963,0.08888
2007,5th Quintile,Rural regions,3 rooms,0.16774,97,644,0.13886,0.19662
2007,5th Quintile,Rural regions,4 rooms,0.21310,152,644,0.18144,0.24475
2007,5th Quintile,Rural regions,5 rooms,0.21538,152,644,0.18360,0.24715
2007,5th Quintile,Rural regions,6 rooms,0.12655,102,644,0.10085,0.15224
2007,5th Quintile,Rural regions,7 rooms,0.09186,69,644,0.06953,0.11418
2007,5th Quintile,Rural regions,8 rooms,0.03993,38,644,0.02479,0.05506
2008,1st Quintile,Urban regions,1 room,0.10022,109,1137,0.08276,0.11768
2008,1st Quintile,Urban regions,2 rooms,0.34827,358,1137,0.32056,0.37597
2008,1st Quintile,Urban regions,3 rooms,0.32732,426,1137,0.30003,0.35461
2008,1st Quintile,Urban regions,4 rooms,0.12939,173,1137,0.10987,0.14890
2008,1st Quintile,Urban regions,5 rooms,0.06285,71,1137,0.04873,0.07696
2008,1st Quintile,Rural regions,1 room,0.05109,34,648,0.03412,0.06805
2008,1st Quintile,Rural regions,2 rooms,0.32954,197,648,0.29332,0.36576
2008,1st Quintile,Rural regions,3 rooms,0.31350,240,648,0.27775,0.34925
2008,1st Quintile,Rural regions,4 rooms,0.15250,117,648,0.12480,0.18020
2008,1st Quintile,Rural regions,5 rooms,0.09009,60,648,0.06803,0.11215
2008,2nd Quintile,Urban regions,1 room,0.03000,31,1170,0.02022,0.03977
2008,2nd Quintile,Urban regions,2 rooms,0.25118,255,1170,0.22632,0.27604
2008,2nd Quintile,Urban regions,3 rooms,0.37068,448,1170,0.34299,0.39836
2008,2nd Quintile,Urban regions,4 rooms,0.17487,246,1170,0.15309,0.19664
2008,2nd Quintile,Urban regions,5 rooms,0.08620,116,1170,0.07011,0.10229
2008,2nd Quintile,Urban regions,6 rooms,0.05923,74,1170,0.04570,0.07277
2008,2nd Quintile,Rural regions,2 rooms,0.19318,123,692,0.16375,0.22262
2008,2nd Quintile,Rural regions,3 rooms,0.34801,259,692,0.31249,0.38352
2008,2nd Quintile,Rural regions,4 rooms,0.20849,163,692,0.17820,0.23878
2008,2nd Quintile,Rural regions,5 rooms,0.10781,91,692,0.08469,0.13094
2008,2nd Quintile,Rural regions,6 rooms,0.05699,56,692,0.03971,0.07428
2008,3rd Quintile,Urban regions,1 room,0.04528,37,1310,0.03402,0.05654
2008,3rd Quintile,Urban regions,2 rooms,0.21035,235,1310,0.18828,0.23243
2008,3rd Quintile,Urban regions,3 rooms,0.32273,438,1310,0.29741,0.34806
2008,3rd Quintile,Urban regions,4 rooms,0.18354,265,1310,0.16257,0.20451
2008,3rd Quintile,Urban regions,5 rooms,0.11621,179,1310,0.09885,0.13357
2008,3rd Quintile,Urban regions,6 rooms,0.06757,110,1310,0.05397,0.08116
2008,3rd Quintile,Urban regions,7 rooms,0.03676,46,1310,0.02656,0.04695
2008,3rd Quintile,Rural regions,2 rooms,0.15185,95,791,0.12683,0.17688
2008,3rd Quintile,Rural regions,3 rooms,0.28995,236,791,0.25831,0.32159
2008,3rd Quintile,Rural regions,4 rooms,0.23196,197,791,0.20252,0.26139
2008,3rd Quintile,Rural regions,5 rooms,0.17289,154,791,0.14652,0.19926
2008,3rd Quintile,Rural regions,6 rooms,0.07802,77,791,0.05932,0.09673
2008,3rd Quintile,Rural regions,7 rooms,0.03347,32,791,0.02093,0.04601
2008,4th Quintile,Urban regions,2 rooms,0.18385,196,1369,0.16332,0.20437
2008,4th Quintile,Urban regions,3 rooms,0.31725,408,1369,0.29258,0.34191
2008,4th Quintile,Urban regions,4 rooms,0.20886,337,1369,0.18732,0.23040
2008,4th Quintile,Urban regions,5 rooms,0.13337,215,1369,0.11535,0.15138
2008,4th Quintile,Urban regions,6 rooms,0.08370,150,1369,0.06903,0.09838
2008,4th Quintile,Urban regions,7 rooms,0.03095,63,1369,0.02177,0.04013
2008,4th Quintile,Rural regions,2 rooms,0.09162,60,637,0.06920,0.11404
2008,4th Quintile,Rural regions,3 rooms,0.20362,134,637,0.17232,0.23492
2008,4th Quintile,Rural regions,4 rooms,0.26126,178,637,0.22712,0.29541
2008,4th Quintile,Rural regions,5 rooms,0.21540,151,637,0.18345,0.24735
2008,4th Quintile,Rural regions,6 rooms,0.10945,78,637,0.08518,0.13371
2008,4th Quintile,Rural regions,7 rooms,0.03989,36,637,0.02468,0.05510
2008,5th Quintile,Urban regions,2 rooms,0.10736,141,1987,0.09375,0.12098
2008,5th Quintile,Urban regions,3 rooms,0.23326,394,1987,0.21466,0.25186
2008,5th Quintile,Urban regions,4 rooms,0.22329,462,1987,0.20497,0.24161
2008,5th Quintile,Urban regions,5 rooms,0.18936,426,1987,0.17213,0.20659
2008,5th Quintile,Urban regions,6 rooms,0.11408,274,1987,0.10010,0.12806
2008,5th Quintile,Urban regions,7 rooms,0.05758,164,1987,0.04733,0.06782
2008,5th Quintile,Urban regions,8 rooms,0.02695,81,1987,0.01983,0.03407
2008,5th Quintile,Urban regions,9 rooms,0.01566,45,1987,0.01020,0.02112
2008,5th Quintile,Rural regions,2 rooms,0.06629,31,622,0.04672,0.08586
2008,5th Quintile,Rural regions,3 rooms,0.14436,85,622,0.11672,0.17200
2008,5th Quintile,Rural regions,4 rooms,0.21522,131,622,0.18290,0.24755
2008,5th Quintile,Rural regions,5 rooms,0.25102,169,622,0.21692,0.28513
2008,5th Quintile,Rural regions,6 rooms,0.12646,99,622,0.10032,0.15260
2008,5th Quintile,Rural regions,7 rooms,0.08680,69,622,0.06465,0.10894
2008,5th Quintile,Rural regions,8 rooms,0.04850,38,622,0.03160,0.06539
2009,1st Quintile,Urban regions,1 room,0.09618,92,1097,0.07872,0.11363
2009,1st Quintile,Urban regions,2 rooms,0.33338,339,1097,0.30547,0.36129
2009,1st Quintile,Urban regions,3 rooms,0.34118,430,1097,0.31311,0.36925
2009,1st Quintile,Urban regions,4 rooms,0.13523,168,1097,0.11499,0.15548
2009,1st Quintile,Urban regions,5 rooms,0.05557,68,1097,0.04200,0.06913
2009,1st Quintile,Rural regions,1 room,0.06241,37,614,0.04326,0.08156
2009,1st Quintile,Rural regions,2 rooms,0.33430,190,614,0.29695,0.37164
2009,1st Quintile,Rural regions,3 rooms,0.31621,226,614,0.27940,0.35303
2009,1st Quintile,Rural regions,4 rooms,0.14037,107,614,0.11287,0.16787
2009,1st Quintile,Rural regions,5 rooms,0.09083,54,614,0.06808,0.11358
2009,2nd Quintile,Urban regions,2 rooms,0.25886,253,1079,0.23271,0.28501
2009,2nd Quintile,Urban regions,3 rooms,0.36981,437,1079,0.34099,0.39863
2009,2nd Quintile,Urban regions,4 rooms,0.17354,220,1079,0.15093,0.19615
2009,2nd Quintile,Urban regions,5 rooms,0.09360,118,1079,0.07622,0.11099
2009,2nd Quintile,Urban regions,6 rooms,0.04273,51,1079,0.03066,0.05481
2009,2nd Quintile,Rural regions,2 rooms,0.18243,126,691,0.15362,0.21125
2009,2nd Quintile,Rural regions,3 rooms,0.34121,243,691,0.30583,0.37658
2009,2nd Quintile,Rural regions,4 rooms,0.22913,176,691,0.19777,0.26049
2009,2nd Quintile,Rural regions,5 rooms,0.11952,96,691,0.09531,0.14372
2009,2nd Quintile,Rural regions,6 rooms,0.05157,50,691,0.03506,0.06807
2009,3rd Quintile,Urban regions,1 room,0.03855,33,1162,0.02748,0.04963
2009,3rd Quintile,Urban regions,2 rooms,0.19246,185,1162,0.16978,0.21514
2009,3rd Quintile,Urban regions,3 rooms,0.35829,409,1162,0.33071,0.38587
2009,3rd Quintile,Urban regions,4 rooms,0.17276,229,1162,0.15102,0.19451
2009,3rd Quintile,Urban regions,5 rooms,0.11574,162,1162,0.09733,0.13414
2009,3rd Quintile,Urban regions,6 rooms,0.06865,100,1162,0.05410,0.08319
2009,3rd Quintile,Urban regions,7 rooms,0.02883,44,1162,0.01921,0.03846
2009,3rd Quintile,Rural regions,2 rooms,0.11826,72,726,0.09476,0.14177
2009,3rd Quintile,Rural regions,3 rooms,0.28986,217,726,0.25684,0.32289
2009,3rd Quintile,Rural regions,4 rooms,0.24553,181,726,0.21420,0.27685
2009,3rd Quintile,Rural regions,5 rooms,0.17274,144,726,0.14522,0.20026
2009,3rd Quintile,Rural regions,6 rooms,0.09041,78,726,0.06953,0.11128
2009,3rd Quintile,Rural regions,7 rooms,0.04825,34,726,0.03265,0.06385
2009,4th Quintile,Urban regions,2 rooms,0.18062,190,1313,0.15980,0.20143
2009,4th Quintile,Urban regions,3 rooms,0.27593,353,1313,0.25174,0.30011
2009,4th Quintile,Urban regions,4 rooms,0.20538,310,1313,0.18352,0.22724
2009,4th Quintile,Urban regions,5 rooms,0.16423,231,1313,0.14418,0.18428
2009,4th Quintile,Urban regions,6 rooms,0.08893,162,1313,0.07352,0.10433
2009,4th Quintile,Urban regions,7 rooms,0.03448,67,1313,0.02461,0.04435
2009,4th Quintile,Rural regions,2 rooms,0.11783,64,645,0.09293,0.14273
2009,4th Quintile,Rural regions,3 rooms,0.20671,143,645,0.17543,0.23799
2009,4th Quintile,Rural regions,4 rooms,0.26594,176,645,0.23181,0.30006
