"year","hhtyp","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2542","0","0","0","0","0","0","0","0","0","0","0"
"2008","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","4926","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","Laendlicher Raum","0","0","943","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","Staedtischer Raum","0","0","2054","0","0","0","0","0","0","0","0","0","0","0"
"2008","Alleinerziehende","Laendlicher Raum","0.7","0","642","0","0","1","2","4","0.63","0.77","0","5","0","1"
"2008","Alleinerziehende","Staedtischer Raum","0.74","0","1072","0","0","1","2","4","0.68","0.8","0","6","0","0"
"2008","Paar mit Kind(ern)","Laendlicher Raum","0.94","0.5","4190","0","0","2","2","4","0.91","0.97","0","7","1","1"
"2008","Paar mit Kind(ern)","Staedtischer Raum","1.04","0.5","7971","0","0","2","2","4","1.02","1.06","0","6","1","1"
"2008","Sonstige","Laendlicher Raum","1.09","0.5","246","0","0","1","4","5","0.94","1.24","0","5","0","1"
"2008","Sonstige","Staedtischer Raum","0.47","0","291","0","0","1","2","2","0.4","0.54","0","2","0","0"
"2009","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2488","0","0","0","0","0","0","0","0","0","0","0"
"2009","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","4612","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","Laendlicher Raum","0","0","889","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","Staedtischer Raum","0","0","1971","0","0","0","0","0","0","0","0","0","0","0"
"2009","Alleinerziehende","Laendlicher Raum","0.74","0","618","0","0","1","2","4","0.66","0.82","0","5","0","1"
"2009","Alleinerziehende","Staedtischer Raum","0.69","0","971","0","0","1","2","4","0.63","0.75","0","5","0","0"
"2009","Paar mit Kind(ern)","Laendlicher Raum","1","0.5","3990","0","0","2","2","4","0.97","1.03","0","7","1","1"
"2009","Paar mit Kind(ern)","Staedtischer Raum","1","0.5","7238","0","0","2","2","4","0.98","1.02","0","5","1","1"
"2009","Sonstige","Laendlicher Raum","0.3","0","197","0","0","1","1","2","0.21","0.39","0","2","0","0"
"2009","Sonstige","Staedtischer Raum","0.38","0","247","0","0","1","1","2","0.31","0.45","0","2","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","2322","0","0","0","0","0","0","0","0","0","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","4422","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","Laendlicher Raum","0","0","852","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","Staedtischer Raum","0","0","1859","0","0","0","0","0","0","0","0","0","0","0"
"2010","Alleinerziehende","Laendlicher Raum","0.78","0.5","1676","0","0","1","2","4","0.73","0.83","0","5","1","1"
"2010","Alleinerziehende","Staedtischer Raum","0.7","0","3071","0","0","1","2","4","0.66","0.74","0","6","1","1"
"2010","Paar mit Kind(ern)","Laendlicher Raum","0.95","0.5","8023","0","0","2","2","4","0.92","0.98","0","8","2","2"
"2010","Paar mit Kind(ern)","Staedtischer Raum","1.01","0.5","14644","0","0","2","2","4","0.99","1.03","0","9","2","2"
"2010","Sonstige","Laendlicher Raum","0.37","0","269","0","0","1","1","3","0.27","0.47","0","3","0","1"
"2010","Sonstige","Staedtischer Raum","0.57","0","330","0","0","1","1","3","0.44","0.7","0","6","0","1"
"2011","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3218","0","0","0","0","0","0","0","0","0","0","0"
"2011","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5530","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","Laendlicher Raum","0","0","1140","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","Staedtischer Raum","0","0","2411","0","0","0","0","0","0","0","0","0","0","0"
"2011","Alleinerziehende","Laendlicher Raum","0.76","0","2060","0","0","1","2","4","0.72","0.8","0","4","1","1"
"2011","Alleinerziehende","Staedtischer Raum","0.69","0","3806","0","0","1","2","3","0.66","0.72","0","6","1","1"
"2011","Paar mit Kind(ern)","Laendlicher Raum","0.97","0.5","9063","0","0","2","2","4","0.95","0.99","0","6","2","2"
"2011","Paar mit Kind(ern)","Staedtischer Raum","1.01","0.5","15991","0","0","2","2","4","0.99","1.03","0","8","2","2"
"2011","Sonstige","Laendlicher Raum","0.42","0","340","0","0","1","1","2","0.33","0.51","0","3","0","1"
"2011","Sonstige","Staedtischer Raum","0.56","0","442","0","0","1","2","3","0.46","0.66","0","5","0","0"
"2012","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3360","0","0","0","0","0","0","0","0","0","0","0"
"2012","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5540","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","Laendlicher Raum","0","0","1219","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","Staedtischer Raum","0","0","2464","0","0","0","0","0","0","0","0","0","0","0"
"2012","Alleinerziehende","Laendlicher Raum","0.67","0","2020","0","0","1","2","3","0.63","0.71","0","4","1","1"
"2012","Alleinerziehende","Staedtischer Raum","0.67","0","3573","0","0","1","2","3","0.64","0.7","0","7","1","1"
"2012","Paar mit Kind(ern)","Laendlicher Raum","0.96","0.5","8493","0","0","2","2","4","0.93","0.99","0","7","1","2"
"2012","Paar mit Kind(ern)","Staedtischer Raum","1.02","0.5","14971","0","0","2","2","4","1","1.04","0","9","2","2"
"2012","Sonstige","Laendlicher Raum","0.5","0","363","0","0","1","2","3","0.41","0.59","0","3","0","1"
"2012","Sonstige","Staedtischer Raum","0.57","0","403","0","0","1","2","3","0.46","0.68","0","5","0","1"
"2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3354","0","0","0","0","0","0","0","0","0","0","0"
"2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5924","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","Laendlicher Raum","0","0","1220","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","Staedtischer Raum","0","0","2624","0","0","0","0","0","0","0","0","0","0","0"
"2013","Alleinerziehende","Laendlicher Raum","0.61","0","1970","0","0","1","2","3","0.57","0.65","0","4","1","1"
"2013","Alleinerziehende","Staedtischer Raum","0.75","0","3832","0","0","1","2","5","0.72","0.78","0","6","1","1"
"2013","Paar mit Kind(ern)","Laendlicher Raum","0.94","0.5","8993","0","0","2","2","4","0.92","0.96","0","7","1","1"
"2013","Paar mit Kind(ern)","Staedtischer Raum","1.03","0.5","17928","0","0","2","2","4","1.01","1.05","0","8","1","2"
"2013","Sonstige","Laendlicher Raum","0.62","0","615","0","0","1","2","5","0.53","0.71","0","5","0","1"
"2013","Sonstige","Staedtischer Raum","0.42","0","1205","0","0","1","1","4","0.36","0.48","0","5","0","0"
"2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3240","0","0","0","0","0","0","0","0","0","0","0"
"2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5486","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","Laendlicher Raum","0","0","1144","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","Staedtischer Raum","0","0","2422","0","0","0","0","0","0","0","0","0","0","0"
"2014","Alleinerziehende","Laendlicher Raum","0.67","0","1647","0","0","1","2","3","0.62","0.72","0","4","1","1"
"2014","Alleinerziehende","Staedtischer Raum","0.7","0","3041","0","0","1","2","4","0.66","0.74","0","7","1","1"
"2014","Paar mit Kind(ern)","Laendlicher Raum","0.99","0.5","7847","0","0","2","2","4","0.96","1.02","0","7","1","2"
"2014","Paar mit Kind(ern)","Staedtischer Raum","1.02","0.5","15259","0","0","2","2","4","1","1.04","0","8","1","2"
"2014","Sonstige","Laendlicher Raum","0.68","0","486","0","0","1","2","5","0.59","0.77","0","5","0","0"
"2014","Sonstige","Staedtischer Raum","0.52","0","935","0","0","1","2","4","0.45","0.59","0","4","0","0"
"2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3198","0","0","0","0","0","0","0","0","0","0","0"
"2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5554","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","Laendlicher Raum","0","0","1174","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","Staedtischer Raum","0","0","2453","0","0","0","0","0","0","0","0","0","0","0"
"2015","Alleinerziehende","Laendlicher Raum","0.66","0","1532","0","0","1","2","3","0.61","0.71","0","5","1","1"
"2015","Alleinerziehende","Staedtischer Raum","0.72","0","2896","0","0","1","2","5","0.68","0.76","0","7","0","1"
"2015","Paar mit Kind(ern)","Laendlicher Raum","1.03","0.5","7753","0","0","2","2","4","1","1.06","0","7","1","1"
"2015","Paar mit Kind(ern)","Staedtischer Raum","1.01","0.5","15030","0","0","2","2","4","0.99","1.03","0","8","1","1"
"2015","Sonstige","Laendlicher Raum","0.71","0","467","0","0","1","2","3","0.62","0.8","0","4","0","1"
"2015","Sonstige","Staedtischer Raum","0.61","0","995","0","0","1","2","4","0.54","0.68","0","4","0","0"
"2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3098","0","0","0","0","0","0","0","0","0","0","0"
"2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5220","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","Laendlicher Raum","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","Staedtischer Raum","0","0","2605","0","0","0","0","0","0","0","0","0","0","0"
"2016","Alleinerziehende","Laendlicher Raum","0.66","0","1573","0","0","1","2","3","0.61","0.71","0","4","1","1"
"2016","Alleinerziehende","Staedtischer Raum","0.69","0","3009","0","0","1","2","4","0.65","0.73","0","6","1","1"
"2016","Paar mit Kind(ern)","Laendlicher Raum","1.04","0.5","8844","0","0","2","2","4","1.01","1.07","0","9","2","2"
"2016","Paar mit Kind(ern)","Staedtischer Raum","1.05","0.5","17447","0","0","2","2","4","1.03","1.07","0","9","2","2"
"2016","Sonstige","Laendlicher Raum","0.46","0","646","0","0","1","1","4","0.35","0.57","0","5","0","1"
"2016","Sonstige","Staedtischer Raum","0.66","0","1446","0","0","1","2","4","0.6","0.72","0","5","1","1"
"2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3502","0","0","0","0","0","0","0","0","0","0","0"
"2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5922","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","Laendlicher Raum","0","0","1400","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","Staedtischer Raum","0","0","2894","0","0","0","0","0","0","0","0","0","0","0"
"2017","Alleinerziehende","Laendlicher Raum","0.6","0","1610","0","0","1","2","3","0.55","0.65","0","4","0","1"
"2017","Alleinerziehende","Staedtischer Raum","0.76","0","3135","0","0","1","2","6","0.72","0.8","0","6","1","1"
"2017","Paar mit Kind(ern)","Laendlicher Raum","1.06","0.5","9789","0","0","2","2","4","1.03","1.09","0","8","2","2"
"2017","Paar mit Kind(ern)","Staedtischer Raum","1.08","0.5","19169","0","0","2","2","4","1.06","1.1","0","9","2","2"
"2017","Sonstige","Laendlicher Raum","0.38","0","861","0","0","1","1","3","0.28","0.48","0","6","0","0"
"2017","Sonstige","Staedtischer Raum","0.57","0","1871","0","0","1","2","4","0.51","0.63","0","6","0","1"
"2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3427","0","0","0","0","0","0","0","0","0","0","0"
"2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","5850","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","Laendlicher Raum","0","0","1387","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","Staedtischer Raum","0","0","3073","0","0","0","0","0","0","0","0","0","0","0"
"2018","Alleinerziehende","Laendlicher Raum","0.65","0","1500","0","0","1","2","3","0.59","0.71","0","5","1","1"
"2018","Alleinerziehende","Staedtischer Raum","0.66","0","3181","0","0","1","2","4","0.62","0.7","0","6","0","1"
"2018","Paar mit Kind(ern)","Laendlicher Raum","1.07","0.5","9040","0","0","2","2","4","1.04","1.1","0","8","1","2"
"2018","Paar mit Kind(ern)","Staedtischer Raum","1.08","0.5","18434","0","0","2","2","4","1.06","1.1","0","10","2","2"
"2018","Sonstige","Laendlicher Raum","0.33","0","620","0","0","0","1","5","0.21","0.45","0","6","0","0"
"2018","Sonstige","Staedtischer Raum","0.58","0","1631","0","0","1","2","3","0.52","0.64","0","5","0","0"
"2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3679","0","0","0","0","0","0","0","0","0","0","0"
"2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","6410","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","Laendlicher Raum","0","0","1384","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","Staedtischer Raum","0","0","3018","0","0","0","0","0","0","0","0","0","0","0"
"2019","Alleinerziehende","Laendlicher Raum","0.68","0","1414","0","0","1","2","4","0.62","0.74","0","6","1","1"
"2019","Alleinerziehende","Staedtischer Raum","0.71","0","2877","0","0","1","2","4","0.67","0.75","0","6","0","1"
"2019","Paar mit Kind(ern)","Laendlicher Raum","1.07","0.5","8951","0","0","2","2","4","1.04","1.1","0","9","1","1"
"2019","Paar mit Kind(ern)","Staedtischer Raum","1.09","0.5","18359","0","0","2","2","4","1.07","1.11","0","10","1","1"
"2019","Sonstige","Laendlicher Raum","0.27","0","527","0","0","0","1","3","0.17","0.37","0","4","0","0"
"2019","Sonstige","Staedtischer Raum","0.56","0","1243","0","0","1","2","3","0.49","0.63","0","5","0","0"
"2020","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","0","0","3561","0","0","0","0","0","0","0","0","0","0","0"
"2020","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","0","0","6832","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","Laendlicher Raum","0","0","1515","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","Staedtischer Raum","0","0","3915","0","0","0","0","0","0","0","0","0","0","0"
"2020","Alleinerziehende","Laendlicher Raum","0.59","0","1318","0","0","1","2","4","0.53","0.65","0","5","0","1"
"2020","Alleinerziehende","Staedtischer Raum","0.65","0","2969","0","0","1","2","3","0.61","0.69","0","6","1","1"
"2020","Paar mit Kind(ern)","Laendlicher Raum","1.15","0.5","8585","0","0","2","3","4","1.12","1.18","0","9","1","1"
"2020","Paar mit Kind(ern)","Staedtischer Raum","1.09","0.5","18900","0","0","2","2","4","1.07","1.11","0","8","1","1"
"2020","Sonstige","Laendlicher Raum","0.39","0","684","0","0","0","1","4","0.31","0.47","0","4","0","0"
"2020","Sonstige","Staedtischer Raum","0.63","0","1652","0","0","1","2","3","0.57","0.69","0","7","0","0"
