year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,female,11182,2.82052,2.74410,2.89694,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2005,male,9848,2.31313,2.23527,2.39098,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2005,female,10748,2.95766,2.87851,3.03680,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2006,male,10453,2.20375,2.12821,2.27929,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2006,female,11470,2.85280,2.77912,2.92648,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2007,male,9725,2.38399,2.29989,2.46810,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2007,female,10690,2.91293,2.83823,2.98763,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2008,male,9163,2.23105,2.14602,2.31608,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2008,female,10064,2.80666,2.73255,2.88077,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2009,male,8554,2.30592,2.22577,2.38607,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2009,female,9380,2.93741,2.86073,3.01409,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2010,male,10843,2.20577,2.13640,2.27514,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2010,female,12972,2.70279,2.63843,2.76715,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2011,male,12821,2.26345,2.19457,2.33232,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2011,female,15489,2.71689,2.65845,2.77533,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,male,12502,2.20912,2.13561,2.28263,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2012,female,15028,2.69479,2.63583,2.75375,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,male,11609,2.32805,2.25398,2.40212,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2013,female,14036,2.77103,2.71008,2.83197,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,male,12392,2.11662,2.05668,2.17656,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2014,female,14588,2.74976,2.68340,2.81611,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,male,11426,2.24586,2.16958,2.32215,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2015,female,13533,2.74960,2.68403,2.81517,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,male,11011,2.12331,2.04563,2.20099,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2016,female,13044,2.63841,2.57326,2.70356,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,male,12172,2.27698,2.20477,2.34919,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2017,female,14172,2.67498,2.61049,2.73946,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2018,male,11741,2.19508,2.12422,2.26593,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2018,female,13763,2.66256,2.60033,2.72479,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2019,male,12242,2.14293,2.08081,2.20505,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2019,female,13407,2.65328,2.59272,2.71383,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2020,male,13906,1.91916,1.85854,1.97979,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2020,female,14381,2.32511,2.27351,2.37672,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2021,male,7716,2.43718,2.33670,2.53766,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2021,female,8746,2.68358,2.60998,2.75717,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,male,13060,2.25366,2.19094,2.31638,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2022,female,13813,2.69791,2.64110,2.75472,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
