year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,East,3848,2.56860,2.45382,2.68339,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1999,West,9836,2.89221,2.80022,2.98420,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1999,East,3775,2.67631,2.54792,2.80471,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2000,West,18190,2.75769,2.68907,2.82631,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.02500
2000,East,5822,2.54098,2.44098,2.64097,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2001,West,16426,2.82821,2.75649,2.89992,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2001,East,5411,2.63751,2.53268,2.74235,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2002,West,17541,2.70093,2.63196,2.76990,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2002,East,5419,2.52646,2.42634,2.62658,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2003,West,16726,2.73966,2.67573,2.80360,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2003,East,5322,2.68054,2.57374,2.78733,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2004,West,16324,2.51169,2.44757,2.57581,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2004,East,5208,2.40715,2.31315,2.50116,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.97500,2.00000
2005,West,15589,2.67410,2.60806,2.74015,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2005,East,5007,2.51435,2.41801,2.61069,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2006,West,16658,2.59273,2.52995,2.65551,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2006,East,5265,2.29684,2.20674,2.38693,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2007,West,15427,2.70364,2.63643,2.77084,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2007,East,4988,2.45212,2.36100,2.54325,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2008,West,14482,2.58842,2.52097,2.65586,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2008,East,4745,2.25541,2.16482,2.34600,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2009,West,13412,2.66968,2.60374,2.73562,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2009,East,4522,2.45839,2.36102,2.55575,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2010,West,18385,2.49497,2.43877,2.55117,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2010,East,5430,2.30425,2.22815,2.38036,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2011,West,22011,2.53781,2.48491,2.59072,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2011,East,6299,2.31451,2.23909,2.38994,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2012,West,21391,2.48209,2.42763,2.53656,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2012,East,6139,2.35048,2.26626,2.43470,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2013,West,19922,2.61685,2.56191,2.67179,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2013,East,5723,2.30271,2.21094,2.39447,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2014,West,21422,2.46406,2.41242,2.51569,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2014,East,5558,2.33177,2.24167,2.42186,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
2015,West,19728,2.55163,2.49313,2.61014,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2015,East,5231,2.28383,2.19742,2.37024,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2016,West,19060,2.40939,2.35285,2.46593,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2016,East,4995,2.27651,2.16550,2.38753,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
2017,West,20771,2.50264,2.44660,2.55867,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2017,East,5573,2.37068,2.28322,2.45815,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2018,West,20032,2.47067,2.41589,2.52544,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2018,East,5472,2.25441,2.17130,2.33753,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2019,West,20050,2.43694,2.38746,2.48643,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2019,East,5529,2.24379,2.15369,2.33389,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
2020,West,22609,2.15177,2.10556,2.19798,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2020,East,5685,2.01004,1.93979,2.08029,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2021,West,12994,2.61559,2.54426,2.68693,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2021,East,3475,2.32018,2.20831,2.43205,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2022,West,21267,2.50283,2.45556,2.55010,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2022,East,5626,2.36982,2.27474,2.46489,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
