,Unnamed: 0,year,quintil_oecd_hh,regtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1770,1770,2016,3rd Quintile,Rural regions,7 rooms,0.06529,70,16030,0.04493,0.08717
1771,1771,2016,3rd Quintile,Rural regions,8 rooms,0.02193,35,16030,0.0143,0.0324
1772,1772,2016,4th Quintile,Urban regions,2 rooms,0.15854,209,16030,0.14105,0.1753
1773,1773,2016,4th Quintile,Urban regions,3 rooms,0.30954,470,16030,0.28473,0.33733
1774,1774,2016,4th Quintile,Urban regions,4 rooms,0.22293,381,16030,0.19797,0.24239
1775,1775,2016,4th Quintile,Urban regions,5 rooms,0.16374,323,16030,0.14765,0.18213
1776,1776,2016,4th Quintile,Urban regions,6 rooms,0.08935,207,16030,0.07802,0.10499
1777,1777,2016,4th Quintile,Urban regions,7 rooms,0.04098,87,16030,0.03136,0.05352
1778,1778,2016,4th Quintile,Urban regions,8 rooms,0.01491,39,16030,0.00917,0.02092
1779,1779,2016,4th Quintile,Rural regions,2 rooms,0.08615,51,16030,0.06812,0.10745
1780,1780,2016,4th Quintile,Rural regions,3 rooms,0.25897,176,16030,0.22446,0.29839
1781,1781,2016,4th Quintile,Rural regions,4 rooms,0.20082,198,16030,0.17387,0.22751
1782,1782,2016,4th Quintile,Rural regions,5 rooms,0.23636,207,16030,0.20576,0.27283
1783,1783,2016,4th Quintile,Rural regions,6 rooms,0.11808,121,16030,0.10276,0.13401
1784,1784,2016,4th Quintile,Rural regions,7 rooms,0.04838,69,16030,0.0366,0.06108
1785,1785,2016,4th Quintile,Rural regions,8 rooms,0.05124,39,16030,0.03646,0.06942
1786,1786,2016,5th Quintile,Urban regions,2 rooms,0.10132,150,16030,0.08558,0.11638
1787,1787,2016,5th Quintile,Urban regions,3 rooms,0.22419,404,16030,0.20526,0.2472
1788,1788,2016,5th Quintile,Urban regions,4 rooms,0.21058,406,16030,0.18507,0.23117
1789,1789,2016,5th Quintile,Urban regions,5 rooms,0.1988,424,16030,0.18052,0.21886
1790,1790,2016,5th Quintile,Urban regions,6 rooms,0.13246,315,16030,0.11597,0.14887
1791,1791,2016,5th Quintile,Urban regions,7 rooms,0.06478,147,16030,0.0531,0.07641
1792,1792,2016,5th Quintile,Urban regions,8 rooms,0.04251,89,16030,0.034,0.05178
1793,1793,2016,5th Quintile,Urban regions,9 rooms,0.01093,41,16030,0.00859,0.01394
1794,1794,2016,5th Quintile,Urban regions,10 or more rooms,0.01442,32,16030,0.00916,0.02189
1795,1795,2016,5th Quintile,Rural regions,3 rooms,0.16475,90,16030,0.13246,0.19548
1796,1796,2016,5th Quintile,Rural regions,4 rooms,0.20252,120,16030,0.16871,0.24072
1797,1797,2016,5th Quintile,Rural regions,5 rooms,0.25678,162,16030,0.21982,0.29703
1798,1798,2016,5th Quintile,Rural regions,6 rooms,0.21698,129,16030,0.17614,0.25496
1799,1799,2016,5th Quintile,Rural regions,7 rooms,0.10425,75,16030,0.08098,0.13083
1800,1800,2016,5th Quintile,Rural regions,8 rooms,0.05471,43,16030,0.03771,0.07635
1801,1801,2017,1st Quintile,Urban regions,1 room,0.13212,359,17797,0.11599,0.15121
1802,1802,2017,1st Quintile,Urban regions,2 rooms,0.35304,882,17797,0.31839,0.38828
1803,1803,2017,1st Quintile,Urban regions,3 rooms,0.3344,1403,17797,0.30077,0.36246
1804,1804,2017,1st Quintile,Urban regions,4 rooms,0.10471,702,17797,0.09173,0.11814
1805,1805,2017,1st Quintile,Urban regions,5 rooms,0.04941,219,17797,0.03976,0.06005
1806,1806,2017,1st Quintile,Urban regions,6 rooms,0.01668,81,17797,0.01147,0.02398
1807,1807,2017,1st Quintile,Urban regions,7 rooms,0.00964,33,17797,0.00631,0.01328
1808,1808,2017,1st Quintile,Rural regions,1 room,0.07239,126,17797,0.05336,0.0899
1809,1809,2017,1st Quintile,Rural regions,2 rooms,0.36595,435,17797,0.32262,0.40778
1810,1810,2017,1st Quintile,Rural regions,3 rooms,0.31666,684,17797,0.27414,0.35251
1811,1811,2017,1st Quintile,Rural regions,4 rooms,0.14297,415,17797,0.12423,0.16778
1812,1812,2017,1st Quintile,Rural regions,5 rooms,0.04433,131,17797,0.0294,0.0633
1813,1813,2017,1st Quintile,Rural regions,6 rooms,0.0458,75,17797,0.02898,0.0635
1814,1814,2017,1st Quintile,Rural regions,7 rooms,0.01192,41,17797,0.0066,0.01894
1815,1815,2017,2nd Quintile,Urban regions,1 room,0.0527,67,17797,0.04331,0.06598
1816,1816,2017,2nd Quintile,Urban regions,2 rooms,0.25411,371,17797,0.23178,0.27768
1817,1817,2017,2nd Quintile,Urban regions,3 rooms,0.37865,776,17797,0.35247,0.40536
1818,1818,2017,2nd Quintile,Urban regions,4 rooms,0.16372,405,17797,0.14223,0.18731
1819,1819,2017,2nd Quintile,Urban regions,5 rooms,0.09076,222,17797,0.07842,0.1031
1820,1820,2017,2nd Quintile,Urban regions,6 rooms,0.04345,109,17797,0.03268,0.05322
1821,1821,2017,2nd Quintile,Urban regions,7 rooms,0.01661,46,17797,0.01237,0.02171
1822,1822,2017,2nd Quintile,Rural regions,2 rooms,0.19873,178,17797,0.17338,0.22144
1823,1823,2017,2nd Quintile,Rural regions,3 rooms,0.35336,406,17797,0.32291,0.39415
1824,1824,2017,2nd Quintile,Rural regions,4 rooms,0.20717,307,17797,0.18291,0.23859
1825,1825,2017,2nd Quintile,Rural regions,5 rooms,0.14062,182,17797,0.11937,0.16602
1826,1826,2017,2nd Quintile,Rural regions,6 rooms,0.06864,104,17797,0.05193,0.08731
1827,1827,2017,2nd Quintile,Rural regions,7 rooms,0.03149,58,17797,0.02416,0.0394
1828,1828,2017,3rd Quintile,Urban regions,1 room,0.02891,39,17797,0.02073,0.0375
1829,1829,2017,3rd Quintile,Urban regions,2 rooms,0.18307,286,17797,0.16514,0.19889
1830,1830,2017,3rd Quintile,Urban regions,3 rooms,0.35392,584,17797,0.3208,0.38287
1831,1831,2017,3rd Quintile,Urban regions,4 rooms,0.21037,436,17797,0.18987,0.23348
1832,1832,2017,3rd Quintile,Urban regions,5 rooms,0.12236,275,17797,0.10945,0.13438
1833,1833,2017,3rd Quintile,Urban regions,6 rooms,0.06724,144,17797,0.05419,0.07927
1834,1834,2017,3rd Quintile,Urban regions,7 rooms,0.03413,83,17797,0.02471,0.04478
1835,1835,2017,3rd Quintile,Rural regions,2 rooms,0.10291,97,17797,0.08718,0.12045
1836,1836,2017,3rd Quintile,Rural regions,3 rooms,0.29008,307,17797,0.26154,0.32548
1837,1837,2017,3rd Quintile,Rural regions,4 rooms,0.24281,283,17797,0.21268,0.27705
1838,1838,2017,3rd Quintile,Rural regions,5 rooms,0.1751,221,17797,0.15325,0.19945
1839,1839,2017,3rd Quintile,Rural regions,6 rooms,0.10412,141,17797,0.08361,0.12522
1840,1840,2017,3rd Quintile,Rural regions,7 rooms,0.06973,83,17797,0.05103,0.08764
1841,1841,2017,3rd Quintile,Rural regions,8 rooms,0.01524,32,17797,0.00848,0.02327
1842,1842,2017,4th Quintile,Urban regions,2 rooms,0.14407,218,17797,0.12736,0.16056
1843,1843,2017,4th Quintile,Urban regions,3 rooms,0.28654,533,17797,0.2633,0.30997
1844,1844,2017,4th Quintile,Urban regions,4 rooms,0.23487,437,17797,0.2137,0.25422
1845,1845,2017,4th Quintile,Urban regions,5 rooms,0.18639,375,17797,0.16639,0.20399
1846,1846,2017,4th Quintile,Urban regions,6 rooms,0.0945,243,17797,0.08289,0.10559
1847,1847,2017,4th Quintile,Urban regions,7 rooms,0.03595,98,17797,0.02829,0.04585
1848,1848,2017,4th Quintile,Urban regions,8 rooms,0.01768,47,17797,0.0129,0.02345
1849,1849,2017,4th Quintile,Rural regions,2 rooms,0.10584,69,17797,0.08388,0.1288
1850,1850,2017,4th Quintile,Rural regions,3 rooms,0.23908,210,17797,0.20632,0.27112
1851,1851,2017,4th Quintile,Rural regions,4 rooms,0.22011,220,17797,0.19459,0.24683
1852,1852,2017,4th Quintile,Rural regions,5 rooms,0.21446,235,17797,0.18536,0.2495
1853,1853,2017,4th Quintile,Rural regions,6 rooms,0.12575,147,17797,0.10407,0.15505
1854,1854,2017,4th Quintile,Rural regions,7 rooms,0.06613,79,17797,0.05472,0.08325
1855,1855,2017,4th Quintile,Rural regions,8 rooms,0.02862,40,17797,0.02018,0.03861
1856,1856,2017,5th Quintile,Urban regions,2 rooms,0.09614,158,17797,0.08485,0.10957
1857,1857,2017,5th Quintile,Urban regions,3 rooms,0.2299,461,17797,0.2091,0.25429
1858,1858,2017,5th Quintile,Urban regions,4 rooms,0.21192,489,17797,0.19258,0.23202
1859,1859,2017,5th Quintile,Urban regions,5 rooms,0.19825,475,17797,0.18195,0.21555
1860,1860,2017,5th Quintile,Urban regions,6 rooms,0.13183,359,17797,0.1179,0.14798
1861,1861,2017,5th Quintile,Urban regions,7 rooms,0.06778,177,17797,0.05655,0.08038
1862,1862,2017,5th Quintile,Urban regions,8 rooms,0.04236,108,17797,0.03271,0.0499
1863,1863,2017,5th Quintile,Urban regions,9 rooms,0.01027,43,17797,0.0078,0.01319
1864,1864,2017,5th Quintile,Urban regions,10 or more rooms,0.01155,32,17797,0.00752,0.01729
1865,1865,2017,5th Quintile,Rural regions,3 rooms,0.1711,104,17797,0.14215,0.20472
1866,1866,2017,5th Quintile,Rural regions,4 rooms,0.20964,138,17797,0.17068,0.25307
1867,1867,2017,5th Quintile,Rural regions,5 rooms,0.26124,196,17797,0.22996,0.29129
1868,1868,2017,5th Quintile,Rural regions,6 rooms,0.20792,154,17797,0.17256,0.25579
1869,1869,2017,5th Quintile,Rural regions,7 rooms,0.09533,81,17797,0.07265,0.12244
1870,1870,2017,5th Quintile,Rural regions,8 rooms,0.05476,43,17797,0.0393,0.07339
1871,1871,2018,1st Quintile,Urban regions,1 room,0.13967,366,17290,0.12021,0.15857
1872,1872,2018,1st Quintile,Urban regions,2 rooms,0.37631,902,17290,0.34172,0.41413
1873,1873,2018,1st Quintile,Urban regions,3 rooms,0.32046,1311,17290,0.29348,0.35187
1874,1874,2018,1st Quintile,Urban regions,4 rooms,0.10373,623,17290,0.08778,0.1217
1875,1875,2018,1st Quintile,Urban regions,5 rooms,0.04335,204,17290,0.03483,0.05335
1876,1876,2018,1st Quintile,Urban regions,6 rooms,0.01649,83,17290,0.0113,0.02298
1877,1877,2018,1st Quintile,Rural regions,1 room,0.08982,147,17290,0.06683,0.11217
1878,1878,2018,1st Quintile,Rural regions,2 rooms,0.35357,396,17290,0.31349,0.40233
1879,1879,2018,1st Quintile,Rural regions,3 rooms,0.30929,615,17290,0.27382,0.34816
1880,1880,2018,1st Quintile,Rural regions,4 rooms,0.15752,365,17290,0.12925,0.19087
1881,1881,2018,1st Quintile,Rural regions,5 rooms,0.055,125,17290,0.03961,0.07802
1882,1882,2018,1st Quintile,Rural regions,6 rooms,0.02257,59,17290,0.01419,0.03389
1883,1883,2018,1st Quintile,Rural regions,7 rooms,0.01223,31,17290,0.00695,0.01733
1884,1884,2018,2nd Quintile,Urban regions,1 room,0.04626,91,17290,0.03828,0.05652
1885,1885,2018,2nd Quintile,Urban regions,2 rooms,0.26093,437,17290,0.23417,0.28458
1886,1886,2018,2nd Quintile,Urban regions,3 rooms,0.36726,794,17290,0.33676,0.39777
1887,1887,2018,2nd Quintile,Urban regions,4 rooms,0.17049,458,17290,0.15106,0.18931
1888,1888,2018,2nd Quintile,Urban regions,5 rooms,0.09588,224,17290,0.08201,0.11018
1889,1889,2018,2nd Quintile,Urban regions,6 rooms,0.04481,116,17290,0.03392,0.05706
1890,1890,2018,2nd Quintile,Urban regions,7 rooms,0.01438,45,17290,0.01096,0.01861
1891,1891,2018,2nd Quintile,Rural regions,2 rooms,0.19053,186,17290,0.1635,0.21374
1892,1892,2018,2nd Quintile,Rural regions,3 rooms,0.3346,400,17290,0.30457,0.3719
1893,1893,2018,2nd Quintile,Rural regions,4 rooms,0.20491,323,17290,0.17569,0.23284
1894,1894,2018,2nd Quintile,Rural regions,5 rooms,0.15424,198,17290,0.13046,0.18205
1895,1895,2018,2nd Quintile,Rural regions,6 rooms,0.08445,105,17290,0.06499,0.11092
1896,1896,2018,2nd Quintile,Rural regions,7 rooms,0.03127,54,17290,0.02253,0.03786
1897,1897,2018,3rd Quintile,Urban regions,1 room,0.03019,37,17290,0.02342,0.03878
1898,1898,2018,3rd Quintile,Urban regions,2 rooms,0.18597,294,17290,0.16587,0.20754
1899,1899,2018,3rd Quintile,Urban regions,3 rooms,0.33418,582,17290,0.30403,0.36131
1900,1900,2018,3rd Quintile,Urban regions,4 rooms,0.22285,432,17290,0.20145,0.24803
1901,1901,2018,3rd Quintile,Urban regions,5 rooms,0.10985,253,17290,0.09378,0.12448
1902,1902,2018,3rd Quintile,Urban regions,6 rooms,0.07593,131,17290,0.0623,0.09024
1903,1903,2018,3rd Quintile,Urban regions,7 rooms,0.04103,88,17290,0.02974,0.0536
1904,1904,2018,3rd Quintile,Rural regions,2 rooms,0.11859,99,17290,0.09957,0.142
1905,1905,2018,3rd Quintile,Rural regions,3 rooms,0.29435,283,17290,0.26314,0.32936
1906,1906,2018,3rd Quintile,Rural regions,4 rooms,0.24748,263,17290,0.21547,0.28567
1907,1907,2018,3rd Quintile,Rural regions,5 rooms,0.17457,213,17290,0.1499,0.20361
1908,1908,2018,3rd Quintile,Rural regions,6 rooms,0.0926,129,17290,0.07418,0.11682
1909,1909,2018,3rd Quintile,Rural regions,7 rooms,0.05125,55,17290,0.0376,0.0665
1910,1910,2018,3rd Quintile,Rural regions,8 rooms,0.02115,35,17290,0.0124,0.03371
1911,1911,2018,4th Quintile,Urban regions,1 room,0.03173,36,17290,0.02419,0.04148
1912,1912,2018,4th Quintile,Urban regions,2 rooms,0.13168,212,17290,0.1176,0.14403
1913,1913,2018,4th Quintile,Urban regions,3 rooms,0.27467,505,17290,0.25051,0.29802
1914,1914,2018,4th Quintile,Urban regions,4 rooms,0.2288,437,17290,0.21047,0.25017
1915,1915,2018,4th Quintile,Urban regions,5 rooms,0.17842,358,17290,0.15687,0.19717
1916,1916,2018,4th Quintile,Urban regions,6 rooms,0.10106,221,17290,0.08682,0.11758
1917,1917,2018,4th Quintile,Urban regions,7 rooms,0.03862,97,17290,0.03033,0.04762
1918,1918,2018,4th Quintile,Urban regions,8 rooms,0.01503,37,17290,0.01094,0.01994
1919,1919,2018,4th Quintile,Rural regions,2 rooms,0.09875,69,17290,0.07579,0.1203
1920,1920,2018,4th Quintile,Rural regions,3 rooms,0.22961,195,17290,0.1984,0.26031
1921,1921,2018,4th Quintile,Rural regions,4 rooms,0.21716,201,17290,0.19015,0.25474
1922,1922,2018,4th Quintile,Rural regions,5 rooms,0.20733,190,17290,0.18192,0.2466
1923,1923,2018,4th Quintile,Rural regions,6 rooms,0.12652,132,17290,0.10699,0.14794
1924,1924,2018,4th Quintile,Rural regions,7 rooms,0.0931,87,17290,0.07519,0.11714
1925,1925,2018,4th Quintile,Rural regions,8 rooms,0.02752,42,17290,0.01928,0.03648
1926,1926,2018,5th Quintile,Urban regions,2 rooms,0.10414,173,17290,0.09227,0.11838
1927,1927,2018,5th Quintile,Urban regions,3 rooms,0.2309,451,17290,0.21058,0.25583
1928,1928,2018,5th Quintile,Urban regions,4 rooms,0.20438,487,17290,0.18821,0.22085
1929,1929,2018,5th Quintile,Urban regions,5 rooms,0.19709,459,17290,0.18208,0.2138
1930,1930,2018,5th Quintile,Urban regions,6 rooms,0.13943,348,17290,0.12229,0.15452
1931,1931,2018,5th Quintile,Urban regions,7 rooms,0.06622,161,17290,0.05542,0.07813
1932,1932,2018,5th Quintile,Urban regions,8 rooms,0.0341,83,17290,0.02738,0.04114
1933,1933,2018,5th Quintile,Urban regions,9 rooms,0.01236,34,17290,0.00738,0.01745
1934,1934,2018,5th Quintile,Urban regions,10 or more rooms,0.01139,31,17290,0.00724,0.01603
1935,1935,2018,5th Quintile,Rural regions,3 rooms,0.16228,98,17290,0.13652,0.1957
1936,1936,2018,5th Quintile,Rural regions,4 rooms,0.26229,166,17290,0.22316,0.30813
1937,1937,2018,5th Quintile,Rural regions,5 rooms,0.22606,165,17290,0.1948,0.26312
1938,1938,2018,5th Quintile,Rural regions,6 rooms,0.20793,141,17290,0.17368,0.24952
1939,1939,2018,5th Quintile,Rural regions,7 rooms,0.0936,85,17290,0.07537,0.11463
1940,1940,2018,5th Quintile,Rural regions,8 rooms,0.04784,37,17290,0.02999,0.06674
1941,1941,2019,1st Quintile,Urban regions,1 room,0.12277,334,17547,0.10717,0.14098
1942,1942,2019,1st Quintile,Urban regions,2 rooms,0.36706,850,17547,0.33409,0.40681
1943,1943,2019,1st Quintile,Urban regions,3 rooms,0.31538,1188,17547,0.28675,0.34577
1944,1944,2019,1st Quintile,Urban regions,4 rooms,0.11609,628,17547,0.09733,0.1374
1945,1945,2019,1st Quintile,Urban regions,5 rooms,0.05424,212,17547,0.03969,0.06977
1946,1946,2019,1st Quintile,Urban regions,6 rooms,0.01438,68,17547,0.01029,0.02004
1947,1947,2019,1st Quintile,Urban regions,7 rooms,0.01008,34,17547,0.00608,0.01431
1948,1948,2019,1st Quintile,Rural regions,1 room,0.0696,100,17547,0.05042,0.09326
1949,1949,2019,1st Quintile,Rural regions,2 rooms,0.36252,347,17547,0.31265,0.4041
1950,1950,2019,1st Quintile,Rural regions,3 rooms,0.32343,544,17547,0.28012,0.36028
1951,1951,2019,1st Quintile,Rural regions,4 rooms,0.1512,361,17547,0.11935,0.17416
1952,1952,2019,1st Quintile,Rural regions,5 rooms,0.06357,128,17547,0.04682,0.07956
1953,1953,2019,1st Quintile,Rural regions,6 rooms,0.02968,55,17547,0.01881,0.04392
1954,1954,2019,2nd Quintile,Urban regions,1 room,0.04118,65,17547,0.02971,0.05164
1955,1955,2019,2nd Quintile,Urban regions,2 rooms,0.26653,362,17547,0.24085,0.29292
1956,1956,2019,2nd Quintile,Urban regions,3 rooms,0.37212,684,17547,0.34281,0.40755
1957,1957,2019,2nd Quintile,Urban regions,4 rooms,0.16062,370,17547,0.14358,0.18379
1958,1958,2019,2nd Quintile,Urban regions,5 rooms,0.09171,186,17547,0.07609,0.11093
1959,1959,2019,2nd Quintile,Urban regions,6 rooms,0.04731,88,17547,0.03701,0.05904
1960,1960,2019,2nd Quintile,Urban regions,7 rooms,0.02054,52,17547,0.01518,0.02786
1961,1961,2019,2nd Quintile,Rural regions,2 rooms,0.21851,184,17547,0.19185,0.24987
1962,1962,2019,2nd Quintile,Rural regions,3 rooms,0.32094,376,17547,0.28785,0.35507
1963,1963,2019,2nd Quintile,Rural regions,4 rooms,0.22411,255,17547,0.18655,0.25936
1964,1964,2019,2nd Quintile,Rural regions,5 rooms,0.1222,162,17547,0.10255,0.14562
1965,1965,2019,2nd Quintile,Rural regions,6 rooms,0.07908,98,17547,0.06198,0.09898
1966,1966,2019,2nd Quintile,Rural regions,7 rooms,0.03516,52,17547,0.02357,0.0476
1967,1967,2019,3rd Quintile,Urban regions,1 room,0.0268,37,17547,0.02147,0.03399
1968,1968,2019,3rd Quintile,Urban regions,2 rooms,0.19922,276,17547,0.17533,0.2215
1969,1969,2019,3rd Quintile,Urban regions,3 rooms,0.325,539,17547,0.2943,0.35626
1970,1970,2019,3rd Quintile,Urban regions,4 rooms,0.20968,393,17547,0.18917,0.23025
1971,1971,2019,3rd Quintile,Urban regions,5 rooms,0.14004,254,17547,0.12263,0.15864
1972,1972,2019,3rd Quintile,Urban regions,6 rooms,0.07053,152,17547,0.05644,0.0844
1973,1973,2019,3rd Quintile,Urban regions,7 rooms,0.02873,64,17547,0.02019,0.03862
1974,1974,2019,3rd Quintile,Rural regions,2 rooms,0.11075,90,17547,0.09358,0.12896
1975,1975,2019,3rd Quintile,Rural regions,3 rooms,0.27428,262,17547,0.24103,0.31087
1976,1976,2019,3rd Quintile,Rural regions,4 rooms,0.27183,275,17547,0.23923,0.31566
1977,1977,2019,3rd Quintile,Rural regions,5 rooms,0.17043,198,17547,0.1427,0.19742
1978,1978,2019,3rd Quintile,Rural regions,6 rooms,0.08837,120,17547,0.0706,0.10974
1979,1979,2019,3rd Quintile,Rural regions,7 rooms,0.06569,67,17547,0.04452,0.08429
1980,1980,2019,3rd Quintile,Rural regions,8 rooms,0.01864,32,17547,0.01066,0.02718
1981,1981,2019,4th Quintile,Urban regions,2 rooms,0.13179,200,17547,0.11156,0.14948
1982,1982,2019,4th Quintile,Urban regions,3 rooms,0.30013,476,17547,0.26903,0.33629
1983,1983,2019,4th Quintile,Urban regions,4 rooms,0.24329,437,17547,0.21853,0.26778
1984,1984,2019,4th Quintile,Urban regions,5 rooms,0.16549,342,17547,0.14266,0.18637
1985,1985,2019,4th Quintile,Urban regions,6 rooms,0.10164,234,17547,0.08622,0.11853
1986,1986,2019,4th Quintile,Urban regions,7 rooms,0.04279,112,17547,0.03363,0.05483
1987,1987,2019,4th Quintile,Urban regions,8 rooms,0.01487,42,17547,0.01072,0.02059
1988,1988,2019,4th Quintile,Rural regions,2 rooms,0.09731,67,17547,0.07346,0.12281
1989,1989,2019,4th Quintile,Rural regions,3 rooms,0.24613,207,17547,0.21372,0.29303
1990,1990,2019,4th Quintile,Rural regions,4 rooms,0.18869,196,17547,0.16174,0.22475
1991,1991,2019,4th Quintile,Rural regions,5 rooms,0.21213,224,17547,0.18023,0.24704
1992,1992,2019,4th Quintile,Rural regions,6 rooms,0.14728,137,17547,0.12104,0.18283
1993,1993,2019,4th Quintile,Rural regions,7 rooms,0.086,82,17547,0.06703,0.1069
1994,1994,2019,4th Quintile,Rural regions,8 rooms,0.02247,40,17547,0.01422,0.03461
1995,1995,2019,5th Quintile,Urban regions,2 rooms,0.09591,177,17547,0.07982,0.10972
1996,1996,2019,5th Quintile,Urban regions,3 rooms,0.22409,538,17547,0.2002,0.24792
1997,1997,2019,5th Quintile,Urban regions,4 rooms,0.19969,614,17547,0.17837,0.22098
1998,1998,2019,5th Quintile,Urban regions,5 rooms,0.20731,662,17547,0.18473,0.23061
1999,1999,2019,5th Quintile,Urban regions,6 rooms,0.13644,498,17547,0.11801,0.15564
2000,2000,2019,5th Quintile,Urban regions,7 rooms,0.0753,282,17547,0.0624,0.09158
2001,2001,2019,5th Quintile,Urban regions,8 rooms,0.03819,152,17547,0.02922,0.04757
2002,2002,2019,5th Quintile,Urban regions,9 rooms,0.01181,70,17547,0.00805,0.01724
2003,2003,2019,5th Quintile,Urban regions,10 or more rooms,0.01125,83,17547,0.00649,0.01703
2004,2004,2019,5th Quintile,Rural regions,2 rooms,0.06859,41,17547,0.04693,0.09566
2005,2005,2019,5th Quintile,Rural regions,3 rooms,0.16556,136,17547,0.13449,0.19913
2006,2006,2019,5th Quintile,Rural regions,4 rooms,0.18455,214,17547,0.14738,0.21887
2007,2007,2019,5th Quintile,Rural regions,5 rooms,0.22008,240,17547,0.18299,0.26492
2008,2008,2019,5th Quintile,Rural regions,6 rooms,0.16122,205,17547,0.13605,0.19235
2009,2009,2019,5th Quintile,Rural regions,7 rooms,0.0767,112,17547,0.05358,0.10338
2010,2010,2019,5th Quintile,Rural regions,8 rooms,0.0572,87,17547,0.04093,0.08018
2011,2011,2019,5th Quintile,Rural regions,9 rooms,0.02246,34,17547,0.01385,0.03574
2012,2012,2019,5th Quintile,Rural regions,10 or more rooms,0.04365,64,17547,0.02621,0.06002
2013,2013,2020,1st Quintile,Urban regions,1 room,0.12285,541,18803,0.10797,0.14287
2014,2014,2020,1st Quintile,Urban regions,2 rooms,0.34808,1184,18803,0.31191,0.38171
2015,2015,2020,1st Quintile,Urban regions,3 rooms,0.31744,1612,18803,0.28451,0.34935
2016,2016,2020,1st Quintile,Urban regions,4 rooms,0.12257,732,18803,0.10198,0.14538
2017,2017,2020,1st Quintile,Urban regions,5 rooms,0.05464,209,18803,0.0409,0.07029
2018,2018,2020,1st Quintile,Urban regions,6 rooms,0.02439,65,18803,0.01622,0.03341
2019,2019,2020,1st Quintile,Urban regions,7 rooms,0.01003,36,18803,0.00623,0.01406
2020,2020,2020,1st Quintile,Rural regions,1 room,0.07356,138,18803,0.05491,0.09602
2021,2021,2020,1st Quintile,Rural regions,2 rooms,0.34092,385,18803,0.30793,0.38783
2022,2022,2020,1st Quintile,Rural regions,3 rooms,0.33387,594,18803,0.29521,0.38723
2023,2023,2020,1st Quintile,Rural regions,4 rooms,0.14629,349,18803,0.11947,0.17765
2024,2024,2020,1st Quintile,Rural regions,5 rooms,0.06085,119,18803,0.04295,0.0846
2025,2025,2020,1st Quintile,Rural regions,6 rooms,0.04451,61,18803,0.02976,0.06173
2026,2026,2020,2nd Quintile,Urban regions,1 room,0.04429,139,18803,0.03393,0.05951
2027,2027,2020,2nd Quintile,Urban regions,2 rooms,0.25671,494,18803,0.22636,0.28638
2028,2028,2020,2nd Quintile,Urban regions,3 rooms,0.35213,785,18803,0.31592,0.3817
2029,2029,2020,2nd Quintile,Urban regions,4 rooms,0.18838,403,18803,0.16633,0.20741
2030,2030,2020,2nd Quintile,Urban regions,5 rooms,0.08821,181,18803,0.07407,0.10133
2031,2031,2020,2nd Quintile,Urban regions,6 rooms,0.04894,85,18803,0.03952,0.06121
2032,2032,2020,2nd Quintile,Urban regions,7 rooms,0.02134,49,18803,0.01469,0.02881
2033,2033,2020,2nd Quintile,Rural regions,1 room,0.01656,33,18803,0.00796,0.02805
2034,2034,2020,2nd Quintile,Rural regions,2 rooms,0.17868,200,18803,0.14844,0.20474
2035,2035,2020,2nd Quintile,Rural regions,3 rooms,0.31615,413,18803,0.27884,0.35742
2036,2036,2020,2nd Quintile,Rural regions,4 rooms,0.24119,298,18803,0.20785,0.28193
2037,2037,2020,2nd Quintile,Rural regions,5 rooms,0.13419,161,18803,0.1131,0.16152
2038,2038,2020,2nd Quintile,Rural regions,6 rooms,0.08134,92,18803,0.05801,0.10197
2039,2039,2020,2nd Quintile,Rural regions,7 rooms,0.03189,49,18803,0.0232,0.041
2040,2040,2020,3rd Quintile,Urban regions,1 room,0.02256,63,18803,0.01494,0.03174
2041,2041,2020,3rd Quintile,Urban regions,2 rooms,0.19691,356,18803,0.17247,0.22095
2042,2042,2020,3rd Quintile,Urban regions,3 rooms,0.30777,571,18803,0.28073,0.3372
2043,2043,2020,3rd Quintile,Urban regions,4 rooms,0.21405,413,18803,0.19371,0.23443
2044,2044,2020,3rd Quintile,Urban regions,5 rooms,0.14031,262,18803,0.12326,0.15889
2045,2045,2020,3rd Quintile,Urban regions,6 rooms,0.06854,143,18803,0.05742,0.08048
2046,2046,2020,3rd Quintile,Urban regions,7 rooms,0.03673,61,18803,0.02624,0.04697
2047,2047,2020,3rd Quintile,Urban regions,8 rooms,0.01312,33,18803,0.00686,0.02036
2048,2048,2020,3rd Quintile,Rural regions,2 rooms,0.12476,112,18803,0.10717,0.1446
2049,2049,2020,3rd Quintile,Rural regions,3 rooms,0.27049,260,18803,0.24255,0.30975
2050,2050,2020,3rd Quintile,Rural regions,4 rooms,0.24057,221,18803,0.20339,0.27809
2051,2051,2020,3rd Quintile,Rural regions,5 rooms,0.17068,180,18803,0.14388,0.19598
2052,2052,2020,3rd Quintile,Rural regions,6 rooms,0.11739,134,18803,0.0963,0.13958
2053,2053,2020,3rd Quintile,Rural regions,7 rooms,0.0517,57,18803,0.03829,0.0699
2054,2054,2020,3rd Quintile,Rural regions,8 rooms,0.02442,37,18803,0.01612,0.03641
2055,2055,2020,4th Quintile,Urban regions,1 room,0.01501,42,18803,0.00873,0.02191
2056,2056,2020,4th Quintile,Urban regions,2 rooms,0.15106,261,18803,0.1323,0.1714
2057,2057,2020,4th Quintile,Urban regions,3 rooms,0.27187,487,18803,0.24548,0.29807
