,Unnamed: 0,year,bula_h,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,1996,2014,Mecklenburg-Western Pomerania,4 rooms,0.17886,70,15137,0.14105,0.22105
1997,1997,2014,Mecklenburg-Western Pomerania,5 rooms,0.09994,41,15137,0.06774,0.13251
1998,1998,2014,Saxony,2 rooms,0.24939,153,15137,0.2171,0.28036
1999,1999,2014,Saxony,3 rooms,0.43043,364,15137,0.38235,0.47002
2000,2000,2014,Saxony,4 rooms,0.18157,216,15137,0.1529,0.2146
2001,2001,2014,Saxony,5 rooms,0.09093,104,15137,0.0757,0.11166
2002,2002,2014,Saxony,6 rooms,0.04769,63,15137,0.03654,0.06269
2003,2003,2014,Saxony-Anhalt,2 rooms,0.23468,93,15137,0.19221,0.28042
2004,2004,2014,Saxony-Anhalt,3 rooms,0.41682,213,15137,0.36394,0.47655
2005,2005,2014,Saxony-Anhalt,4 rooms,0.22461,150,15137,0.18679,0.26234
2006,2006,2014,Saxony-Anhalt,5 rooms,0.06752,53,15137,0.04829,0.09241
2007,2007,2014,Saxony-Anhalt,6 rooms,0.05637,42,15137,0.03568,0.07845
2008,2008,2014,Thuringa,2 rooms,0.26681,89,15137,0.22074,0.31565
2009,2009,2014,Thuringa,3 rooms,0.2949,177,15137,0.25398,0.33966
2010,2010,2014,Thuringa,4 rooms,0.24326,135,15137,0.19623,0.29844
2011,2011,2014,Thuringa,5 rooms,0.14931,94,15137,0.11023,0.18682
2012,2012,2014,Thuringa,6 rooms,0.04571,40,15137,0.03326,0.05968
2013,2013,2015,Schleswig-Holstein,2 rooms,0.16831,70,15110,0.13806,0.20868
2014,2014,2015,Schleswig-Holstein,3 rooms,0.29086,153,15110,0.24642,0.33767
2015,2015,2015,Schleswig-Holstein,4 rooms,0.21944,128,15110,0.17515,0.26422
2016,2016,2015,Schleswig-Holstein,5 rooms,0.20754,100,15110,0.16719,0.25081
2017,2017,2015,Schleswig-Holstein,6 rooms,0.11384,51,15110,0.07826,0.1515
2018,2018,2015,Hamburg,2 rooms,0.25706,56,15110,0.2002,0.31761
2019,2019,2015,Hamburg,3 rooms,0.41732,98,15110,0.34988,0.51605
2020,2020,2015,Hamburg,4 rooms,0.22659,60,15110,0.17213,0.29134
2021,2021,2015,Hamburg,5 rooms,0.09903,36,15110,0.06358,0.13561
2022,2022,2015,Lower Saxony,2 rooms,0.14667,148,15110,0.12294,0.17017
2023,2023,2015,Lower Saxony,3 rooms,0.26163,353,15110,0.23634,0.29476
2024,2024,2015,Lower Saxony,4 rooms,0.21952,322,15110,0.19437,0.25003
2025,2025,2015,Lower Saxony,5 rooms,0.16662,257,15110,0.14588,0.18894
2026,2026,2015,Lower Saxony,6 rooms,0.12627,186,15110,0.10497,0.14812
2027,2027,2015,Lower Saxony,7 rooms,0.05654,100,15110,0.04277,0.06983
2028,2028,2015,Lower Saxony,8 rooms,0.02275,55,15110,0.01615,0.03041
2029,2029,2015,Bremen,3 rooms,1.0,44,15110,0.73842,1.38165
2030,2030,2015,North Rhine-Westphalia,1 room,0.03781,77,15110,0.03044,0.04654
2031,2031,2015,North Rhine-Westphalia,2 rooms,0.1928,437,15110,0.17188,0.21202
2032,2032,2015,North Rhine-Westphalia,3 rooms,0.31012,1029,15110,0.28682,0.33273
2033,2033,2015,North Rhine-Westphalia,4 rooms,0.18568,643,15110,0.16868,0.20316
2034,2034,2015,North Rhine-Westphalia,5 rooms,0.14126,476,15110,0.12901,0.1569
2035,2035,2015,North Rhine-Westphalia,6 rooms,0.07452,289,15110,0.06536,0.08445
2036,2036,2015,North Rhine-Westphalia,7 rooms,0.0414,140,15110,0.03368,0.04889
2037,2037,2015,North Rhine-Westphalia,8 rooms,0.01643,65,15110,0.0126,0.02072
2038,2038,2015,Hesse,1 room,0.02836,35,15110,0.01834,0.04055
2039,2039,2015,Hesse,2 rooms,0.16792,168,15110,0.1419,0.19863
2040,2040,2015,Hesse,3 rooms,0.31539,338,15110,0.28108,0.35102
2041,2041,2015,Hesse,4 rooms,0.18723,213,15110,0.15707,0.21459
2042,2042,2015,Hesse,5 rooms,0.15793,160,15110,0.13189,0.1838
2043,2043,2015,Hesse,6 rooms,0.07973,97,15110,0.06469,0.09561
2044,2044,2015,Hesse,7 rooms,0.04013,54,15110,0.02978,0.05243
2045,2045,2015,Hesse,8 rooms,0.02331,43,15110,0.01648,0.03068
2046,2046,2015,"Rhineland-Palatinate, Saarland",2 rooms,0.19065,134,15110,0.15988,0.22183
2047,2047,2015,"Rhineland-Palatinate, Saarland",3 rooms,0.26964,227,15110,0.23356,0.3056
2048,2048,2015,"Rhineland-Palatinate, Saarland",4 rooms,0.18273,162,15110,0.15504,0.22076
2049,2049,2015,"Rhineland-Palatinate, Saarland",5 rooms,0.15768,147,15110,0.12872,0.18893
2050,2050,2015,"Rhineland-Palatinate, Saarland",6 rooms,0.13993,125,15110,0.11774,0.16635
2051,2051,2015,"Rhineland-Palatinate, Saarland",7 rooms,0.05937,59,15110,0.0418,0.08003
2052,2052,2015,Baden-Wuerttemberg,1 room,0.0415,45,15110,0.03088,0.05108
2053,2053,2015,Baden-Wuerttemberg,2 rooms,0.14239,209,15110,0.12566,0.16139
2054,2054,2015,Baden-Wuerttemberg,3 rooms,0.27379,487,15110,0.24868,0.3039
2055,2055,2015,Baden-Wuerttemberg,4 rooms,0.22597,386,15110,0.20469,0.24956
2056,2056,2015,Baden-Wuerttemberg,5 rooms,0.15935,304,15110,0.14214,0.18256
2057,2057,2015,Baden-Wuerttemberg,6 rooms,0.08761,202,15110,0.07232,0.10532
2058,2058,2015,Baden-Wuerttemberg,7 rooms,0.04545,108,15110,0.03532,0.05414
2059,2059,2015,Baden-Wuerttemberg,8 rooms,0.02394,53,15110,0.01737,0.03319
2060,2060,2015,Bavaria,1 room,0.03943,86,15110,0.03101,0.04855
2061,2061,2015,Bavaria,2 rooms,0.17815,358,15110,0.16175,0.19412
2062,2062,2015,Bavaria,3 rooms,0.30214,729,15110,0.27906,0.3265
2063,2063,2015,Bavaria,4 rooms,0.18563,486,15110,0.16743,0.20661
2064,2064,2015,Bavaria,5 rooms,0.13387,396,15110,0.11681,0.14706
2065,2065,2015,Bavaria,6 rooms,0.07457,269,15110,0.06448,0.08479
2066,2066,2015,Bavaria,7 rooms,0.04711,136,15110,0.03816,0.05635
2067,2067,2015,Bavaria,8 rooms,0.02065,57,15110,0.01445,0.02804
2068,2068,2015,Bavaria,9 rooms,0.0131,38,15110,0.00827,0.01855
2069,2069,2015,Bavaria,10 or more rooms,0.00535,31,15110,0.00351,0.00728
2070,2070,2015,Berlin,1 room,0.09116,48,15110,0.07089,0.11674
2071,2071,2015,Berlin,2 rooms,0.40497,187,15110,0.35794,0.45851
2072,2072,2015,Berlin,3 rooms,0.31764,227,15110,0.28318,0.36531
2073,2073,2015,Berlin,4 rooms,0.1388,112,15110,0.10947,0.17197
2074,2074,2015,Berlin,5 rooms,0.04744,46,15110,0.03513,0.06093
2075,2075,2015,Brandenburg,2 rooms,0.27331,89,15110,0.23004,0.31854
2076,2076,2015,Brandenburg,3 rooms,0.38415,220,15110,0.33808,0.44291
2077,2077,2015,Brandenburg,4 rooms,0.19578,146,15110,0.16349,0.23514
2078,2078,2015,Brandenburg,5 rooms,0.08395,70,15110,0.06523,0.10664
2079,2079,2015,Brandenburg,6 rooms,0.06282,41,15110,0.04932,0.08134
2080,2080,2015,Mecklenburg-Western Pomerania,2 rooms,0.36909,72,15110,0.30801,0.44564
2081,2081,2015,Mecklenburg-Western Pomerania,3 rooms,0.37391,125,15110,0.30835,0.4532
2082,2082,2015,Mecklenburg-Western Pomerania,4 rooms,0.16088,70,15110,0.13277,0.19678
2083,2083,2015,Mecklenburg-Western Pomerania,5 rooms,0.09612,38,15110,0.06357,0.13598
2084,2084,2015,Saxony,2 rooms,0.24081,147,15110,0.21007,0.27093
2085,2085,2015,Saxony,3 rooms,0.44304,356,15110,0.3999,0.48733
2086,2086,2015,Saxony,4 rooms,0.17927,203,15110,0.15319,0.20716
2087,2087,2015,Saxony,5 rooms,0.08374,96,15110,0.06747,0.10304
2088,2088,2015,Saxony,6 rooms,0.05315,60,15110,0.0387,0.06987
2089,2089,2015,Saxony-Anhalt,2 rooms,0.23805,83,15110,0.18575,0.28873
2090,2090,2015,Saxony-Anhalt,3 rooms,0.42128,207,15110,0.37181,0.48615
2091,2091,2015,Saxony-Anhalt,4 rooms,0.20997,131,15110,0.17497,0.24252
2092,2092,2015,Saxony-Anhalt,5 rooms,0.07714,57,15110,0.05632,0.09686
2093,2093,2015,Saxony-Anhalt,6 rooms,0.05357,38,15110,0.03543,0.07535
2094,2094,2015,Thuringa,2 rooms,0.30316,102,15110,0.24486,0.36809
2095,2095,2015,Thuringa,3 rooms,0.3046,174,15110,0.25648,0.35172
2096,2096,2015,Thuringa,4 rooms,0.22116,131,15110,0.18291,0.26969
2097,2097,2015,Thuringa,5 rooms,0.11308,78,15110,0.08661,0.14191
2098,2098,2015,Thuringa,6 rooms,0.058,41,15110,0.03729,0.08769
2099,2099,2016,Schleswig-Holstein,2 rooms,0.17771,105,15706,0.1304,0.23138
2100,2100,2016,Schleswig-Holstein,3 rooms,0.31567,180,15706,0.24681,0.37664
2101,2101,2016,Schleswig-Holstein,4 rooms,0.20853,138,15706,0.16699,0.25803
2102,2102,2016,Schleswig-Holstein,5 rooms,0.20193,94,15706,0.16206,0.24206
2103,2103,2016,Schleswig-Holstein,6 rooms,0.09617,48,15706,0.06476,0.13243
2104,2104,2016,Hamburg,2 rooms,0.26848,61,15706,0.20783,0.33164
2105,2105,2016,Hamburg,3 rooms,0.36794,98,15706,0.30101,0.43493
2106,2106,2016,Hamburg,4 rooms,0.25889,60,15706,0.18936,0.32656
2107,2107,2016,Hamburg,5 rooms,0.10468,35,15706,0.07186,0.14936
2108,2108,2016,Lower Saxony,2 rooms,0.12884,174,15706,0.10875,0.15038
2109,2109,2016,Lower Saxony,3 rooms,0.27215,411,15706,0.23879,0.30045
2110,2110,2016,Lower Saxony,4 rooms,0.23252,351,15706,0.19527,0.26181
2111,2111,2016,Lower Saxony,5 rooms,0.1652,249,15706,0.14277,0.18841
2112,2112,2016,Lower Saxony,6 rooms,0.11558,173,15706,0.09948,0.13369
2113,2113,2016,Lower Saxony,7 rooms,0.06138,104,15706,0.04641,0.07596
2114,2114,2016,Lower Saxony,8 rooms,0.02434,49,15706,0.01625,0.03216
2115,2115,2016,Bremen,3 rooms,1.0,52,15706,0.67375,1.41322
2116,2116,2016,North Rhine-Westphalia,1 room,0.04243,123,15706,0.03292,0.05196
2117,2117,2016,North Rhine-Westphalia,2 rooms,0.18733,494,15706,0.16737,0.20605
2118,2118,2016,North Rhine-Westphalia,3 rooms,0.31062,1075,15706,0.28739,0.33568
2119,2119,2016,North Rhine-Westphalia,4 rooms,0.18749,690,15706,0.17192,0.20418
2120,2120,2016,North Rhine-Westphalia,5 rooms,0.13762,464,15706,0.12326,0.15005
2121,2121,2016,North Rhine-Westphalia,6 rooms,0.07179,281,15706,0.06205,0.07924
2122,2122,2016,North Rhine-Westphalia,7 rooms,0.04192,144,15706,0.0323,0.05179
2123,2123,2016,North Rhine-Westphalia,8 rooms,0.02079,65,15706,0.01565,0.02577
2124,2124,2016,Hesse,1 room,0.03568,44,15706,0.02274,0.05155
2125,2125,2016,Hesse,2 rooms,0.18353,172,15706,0.14772,0.21304
2126,2126,2016,Hesse,3 rooms,0.31495,335,15706,0.2758,0.35571
2127,2127,2016,Hesse,4 rooms,0.18589,220,15706,0.15852,0.21808
2128,2128,2016,Hesse,5 rooms,0.15334,156,15706,0.13021,0.17872
2129,2129,2016,Hesse,6 rooms,0.08334,92,15706,0.06694,0.09976
2130,2130,2016,Hesse,7 rooms,0.04327,50,15706,0.0284,0.05809
2131,2131,2016,"Rhineland-Palatinate, Saarland",1 room,0.03521,41,15706,0.01995,0.05453
2132,2132,2016,"Rhineland-Palatinate, Saarland",2 rooms,0.17632,159,15706,0.14764,0.2137
2133,2133,2016,"Rhineland-Palatinate, Saarland",3 rooms,0.25862,276,15706,0.22087,0.3045
2134,2134,2016,"Rhineland-Palatinate, Saarland",4 rooms,0.16367,180,15706,0.13408,0.19101
2135,2135,2016,"Rhineland-Palatinate, Saarland",5 rooms,0.1558,157,15706,0.12767,0.18623
2136,2136,2016,"Rhineland-Palatinate, Saarland",6 rooms,0.12695,120,15706,0.10514,0.14861
2137,2137,2016,"Rhineland-Palatinate, Saarland",7 rooms,0.04885,50,15706,0.03174,0.06378
2138,2138,2016,"Rhineland-Palatinate, Saarland",8 rooms,0.03458,35,15706,0.02361,0.04812
2139,2139,2016,Baden-Wuerttemberg,1 room,0.04005,73,15706,0.02828,0.05257
2140,2140,2016,Baden-Wuerttemberg,2 rooms,0.15704,229,15706,0.13437,0.17923
2141,2141,2016,Baden-Wuerttemberg,3 rooms,0.25944,485,15706,0.23133,0.29113
2142,2142,2016,Baden-Wuerttemberg,4 rooms,0.21036,392,15706,0.18628,0.23575
2143,2143,2016,Baden-Wuerttemberg,5 rooms,0.16665,302,15706,0.14494,0.18697
2144,2144,2016,Baden-Wuerttemberg,6 rooms,0.10114,191,15706,0.08508,0.12296
2145,2145,2016,Baden-Wuerttemberg,7 rooms,0.04405,104,15706,0.03508,0.05405
2146,2146,2016,Baden-Wuerttemberg,8 rooms,0.02128,49,15706,0.01265,0.02877
2147,2147,2016,Bavaria,1 room,0.03643,95,15706,0.02912,0.04429
2148,2148,2016,Bavaria,2 rooms,0.17918,370,15706,0.16151,0.20044
2149,2149,2016,Bavaria,3 rooms,0.31116,734,15706,0.28382,0.33402
2150,2150,2016,Bavaria,4 rooms,0.18261,479,15706,0.1654,0.20618
2151,2151,2016,Bavaria,5 rooms,0.12437,345,15706,0.10912,0.13815
2152,2152,2016,Bavaria,6 rooms,0.08855,268,15706,0.07628,0.10095
2153,2153,2016,Bavaria,7 rooms,0.04966,120,15706,0.03857,0.06245
2154,2154,2016,Bavaria,8 rooms,0.02202,61,15706,0.0158,0.03041
2155,2155,2016,Bavaria,10 or more rooms,0.006,31,15706,0.00412,0.00789
2156,2156,2016,Berlin,1 room,0.08903,55,15706,0.0674,0.11315
2157,2157,2016,Berlin,2 rooms,0.37911,177,15706,0.32509,0.42199
2158,2158,2016,Berlin,3 rooms,0.32648,247,15706,0.27762,0.38269
2159,2159,2016,Berlin,4 rooms,0.14966,122,15706,0.1171,0.18135
2160,2160,2016,Berlin,5 rooms,0.05573,41,15706,0.03594,0.07682
2161,2161,2016,Brandenburg,2 rooms,0.24255,86,15706,0.19289,0.30206
2162,2162,2016,Brandenburg,3 rooms,0.39008,238,15706,0.33351,0.44797
2163,2163,2016,Brandenburg,4 rooms,0.20814,158,15706,0.16482,0.25485
2164,2164,2016,Brandenburg,5 rooms,0.10732,78,15706,0.07326,0.1416
2165,2165,2016,Brandenburg,6 rooms,0.05192,38,15706,0.04156,0.06185
2166,2166,2016,Mecklenburg-Western Pomerania,2 rooms,0.35094,74,15706,0.28574,0.42883
2167,2167,2016,Mecklenburg-Western Pomerania,3 rooms,0.34939,126,15706,0.28526,0.43844
2168,2168,2016,Mecklenburg-Western Pomerania,4 rooms,0.17259,83,15706,0.1346,0.21562
2169,2169,2016,Mecklenburg-Western Pomerania,5 rooms,0.12708,43,15706,0.09292,0.17156
2170,2170,2016,Saxony,2 rooms,0.23836,173,15706,0.20262,0.27005
2171,2171,2016,Saxony,3 rooms,0.43418,374,15706,0.38471,0.49399
2172,2172,2016,Saxony,4 rooms,0.18868,212,15706,0.15947,0.22142
2173,2173,2016,Saxony,5 rooms,0.09211,96,15706,0.07222,0.11244
2174,2174,2016,Saxony,6 rooms,0.04668,55,15706,0.03536,0.06149
2175,2175,2016,Saxony-Anhalt,2 rooms,0.24713,98,15706,0.19104,0.31196
2176,2176,2016,Saxony-Anhalt,3 rooms,0.37345,212,15706,0.31986,0.43559
2177,2177,2016,Saxony-Anhalt,4 rooms,0.22639,142,15706,0.1857,0.27246
2178,2178,2016,Saxony-Anhalt,5 rooms,0.08746,53,15706,0.06413,0.11267
2179,2179,2016,Saxony-Anhalt,6 rooms,0.06557,36,15706,0.04272,0.09208
2180,2180,2016,Thuringa,2 rooms,0.29555,105,15706,0.23637,0.36766
2181,2181,2016,Thuringa,3 rooms,0.31505,195,15706,0.26707,0.37447
2182,2182,2016,Thuringa,4 rooms,0.18177,126,15706,0.14762,0.22556
2183,2183,2016,Thuringa,5 rooms,0.16022,92,15706,0.12637,0.20463
2184,2184,2016,Thuringa,6 rooms,0.04742,38,15706,0.03556,0.06143
2185,2185,2017,Schleswig-Holstein,2 rooms,0.15853,110,17682,0.12466,0.19675
2186,2186,2017,Schleswig-Holstein,3 rooms,0.2913,203,17682,0.24394,0.34013
2187,2187,2017,Schleswig-Holstein,4 rooms,0.19632,160,17682,0.15534,0.23463
2188,2188,2017,Schleswig-Holstein,5 rooms,0.18629,112,17682,0.15321,0.22707
2189,2189,2017,Schleswig-Holstein,6 rooms,0.11817,65,17682,0.07379,0.15141
2190,2190,2017,Schleswig-Holstein,7 rooms,0.04939,34,17682,0.03264,0.07078
2191,2191,2017,Hamburg,2 rooms,0.24164,68,17682,0.1872,0.30154
2192,2192,2017,Hamburg,3 rooms,0.43062,128,17682,0.33963,0.52057
2193,2193,2017,Hamburg,4 rooms,0.22052,64,17682,0.15802,0.28216
2194,2194,2017,Hamburg,5 rooms,0.10723,42,17682,0.07944,0.14318
2195,2195,2017,Lower Saxony,1 room,0.01886,50,17682,0.01287,0.02671
2196,2196,2017,Lower Saxony,2 rooms,0.15564,220,17682,0.12982,0.18052
2197,2197,2017,Lower Saxony,3 rooms,0.24793,477,17682,0.21882,0.27748
2198,2198,2017,Lower Saxony,4 rooms,0.21829,415,17682,0.19281,0.24948
2199,2199,2017,Lower Saxony,5 rooms,0.17541,301,17682,0.15469,0.20004
2200,2200,2017,Lower Saxony,6 rooms,0.10698,208,17682,0.09032,0.12192
2201,2201,2017,Lower Saxony,7 rooms,0.05495,130,17682,0.04556,0.06759
2202,2202,2017,Lower Saxony,8 rooms,0.02193,56,17682,0.01568,0.02948
2203,2203,2017,Bremen,3 rooms,0.74022,68,17682,0.52112,0.98474
2204,2204,2017,Bremen,4 rooms,0.25978,38,17682,0.1571,0.39491
2205,2205,2017,North Rhine-Westphalia,1 room,0.03592,128,17682,0.02864,0.04396
2206,2206,2017,North Rhine-Westphalia,2 rooms,0.18526,589,17682,0.16803,0.20385
2207,2207,2017,North Rhine-Westphalia,3 rooms,0.31403,1186,17682,0.29264,0.33344
2208,2208,2017,North Rhine-Westphalia,4 rooms,0.19253,813,17682,0.17696,0.2091
2209,2209,2017,North Rhine-Westphalia,5 rooms,0.13676,503,17682,0.12427,0.15022
2210,2210,2017,North Rhine-Westphalia,6 rooms,0.07733,318,17682,0.06854,0.08694
2211,2211,2017,North Rhine-Westphalia,7 rooms,0.04027,162,17682,0.03326,0.0486
2212,2212,2017,North Rhine-Westphalia,8 rooms,0.0179,73,17682,0.01386,0.02201
2213,2213,2017,Hesse,1 room,0.03761,61,17682,0.02323,0.05309
2214,2214,2017,Hesse,2 rooms,0.19147,192,17682,0.15955,0.22371
2215,2215,2017,Hesse,3 rooms,0.3069,367,17682,0.2696,0.34815
2216,2216,2017,Hesse,4 rooms,0.16576,260,17682,0.13876,0.19934
2217,2217,2017,Hesse,5 rooms,0.14887,166,17682,0.12589,0.17515
2218,2218,2017,Hesse,6 rooms,0.07802,106,17682,0.06405,0.09124
2219,2219,2017,Hesse,7 rooms,0.04389,51,17682,0.03036,0.05664
2220,2220,2017,Hesse,8 rooms,0.02748,42,17682,0.0201,0.03541
2221,2221,2017,"Rhineland-Palatinate, Saarland",1 room,0.03706,38,17682,0.0217,0.05832
2222,2222,2017,"Rhineland-Palatinate, Saarland",2 rooms,0.16297,153,17682,0.13653,0.19545
2223,2223,2017,"Rhineland-Palatinate, Saarland",3 rooms,0.24455,281,17682,0.20764,0.28222
2224,2224,2017,"Rhineland-Palatinate, Saarland",4 rooms,0.18526,200,17682,0.15516,0.22258
2225,2225,2017,"Rhineland-Palatinate, Saarland",5 rooms,0.15001,161,17682,0.12871,0.17091
2226,2226,2017,"Rhineland-Palatinate, Saarland",6 rooms,0.14046,130,17682,0.11479,0.17075
2227,2227,2017,"Rhineland-Palatinate, Saarland",7 rooms,0.05467,52,17682,0.03979,0.07283
2228,2228,2017,"Rhineland-Palatinate, Saarland",8 rooms,0.02503,31,17682,0.01762,0.03223
2229,2229,2017,Baden-Wuerttemberg,1 room,0.04126,67,17682,0.02956,0.05331
2230,2230,2017,Baden-Wuerttemberg,2 rooms,0.14937,243,17682,0.13017,0.16754
2231,2231,2017,Baden-Wuerttemberg,3 rooms,0.27015,524,17682,0.24394,0.29249
2232,2232,2017,Baden-Wuerttemberg,4 rooms,0.21379,436,17682,0.18827,0.23473
2233,2233,2017,Baden-Wuerttemberg,5 rooms,0.15556,323,17682,0.13731,0.17469
2234,2234,2017,Baden-Wuerttemberg,6 rooms,0.0929,197,17682,0.07685,0.10684
2235,2235,2017,Baden-Wuerttemberg,7 rooms,0.04912,118,17682,0.04123,0.0571
2236,2236,2017,Baden-Wuerttemberg,8 rooms,0.02785,57,17682,0.01966,0.03753
2237,2237,2017,Bavaria,1 room,0.04919,106,17682,0.04068,0.05773
2238,2238,2017,Bavaria,2 rooms,0.17711,387,17682,0.15889,0.19838
2239,2239,2017,Bavaria,3 rooms,0.28936,775,17682,0.26487,0.31773
2240,2240,2017,Bavaria,4 rooms,0.18456,512,17682,0.1656,0.20429
2241,2241,2017,Bavaria,5 rooms,0.14297,425,17682,0.12628,0.15952
2242,2242,2017,Bavaria,6 rooms,0.08205,278,17682,0.06889,0.09437
2243,2243,2017,Bavaria,7 rooms,0.04764,137,17682,0.03908,0.05707
2244,2244,2017,Bavaria,8 rooms,0.02,73,17682,0.01395,0.02832
2245,2245,2017,Bavaria,10 or more rooms,0.00712,35,17682,0.0054,0.00936
2246,2246,2017,Berlin,1 room,0.1158,61,17682,0.08814,0.14338
2247,2247,2017,Berlin,2 rooms,0.35842,196,17682,0.31016,0.40356
2248,2248,2017,Berlin,3 rooms,0.32456,263,17682,0.28319,0.37002
2249,2249,2017,Berlin,4 rooms,0.13482,122,17682,0.10729,0.16277
2250,2250,2017,Berlin,5 rooms,0.06641,55,17682,0.0495,0.08931
2251,2251,2017,Brandenburg,2 rooms,0.23963,96,17682,0.19578,0.28878
2252,2252,2017,Brandenburg,3 rooms,0.37568,251,17682,0.32918,0.43123
2253,2253,2017,Brandenburg,4 rooms,0.20845,171,17682,0.16746,0.24715
2254,2254,2017,Brandenburg,5 rooms,0.12127,87,17682,0.09217,0.14937
2255,2255,2017,Brandenburg,6 rooms,0.05497,48,17682,0.04553,0.06771
2256,2256,2017,Mecklenburg-Western Pomerania,2 rooms,0.32891,77,17682,0.26863,0.41759
2257,2257,2017,Mecklenburg-Western Pomerania,3 rooms,0.37085,141,17682,0.29944,0.44578
2258,2258,2017,Mecklenburg-Western Pomerania,4 rooms,0.17524,81,17682,0.14096,0.20819
2259,2259,2017,Mecklenburg-Western Pomerania,5 rooms,0.125,47,17682,0.0854,0.15515
2260,2260,2017,Saxony,1 room,0.03729,36,17682,0.02609,0.05025
2261,2261,2017,Saxony,2 rooms,0.25195,189,17682,0.22,0.28796
2262,2262,2017,Saxony,3 rooms,0.3837,393,17682,0.34656,0.42498
2263,2263,2017,Saxony,4 rooms,0.19007,260,17682,0.15977,0.22016
2264,2264,2017,Saxony,5 rooms,0.07692,109,17682,0.06279,0.09454
2265,2265,2017,Saxony,6 rooms,0.06006,67,17682,0.04389,0.07849
2266,2266,2017,Saxony-Anhalt,2 rooms,0.24067,98,17682,0.1938,0.28724
2267,2267,2017,Saxony-Anhalt,3 rooms,0.36802,220,17682,0.31006,0.43354
2268,2268,2017,Saxony-Anhalt,4 rooms,0.19782,163,17682,0.1729,0.22886
2269,2269,2017,Saxony-Anhalt,5 rooms,0.13554,75,17682,0.09783,0.17301
2270,2270,2017,Saxony-Anhalt,6 rooms,0.05795,43,17682,0.04505,0.07535
2271,2271,2017,Thuringa,1 room,0.07566,38,17682,0.05402,0.10193
2272,2272,2017,Thuringa,2 rooms,0.22782,97,17682,0.17535,0.27537
2273,2273,2017,Thuringa,3 rooms,0.31397,205,17682,0.26957,0.35904
2274,2274,2017,Thuringa,4 rooms,0.18303,142,17682,0.15134,0.21734
2275,2275,2017,Thuringa,5 rooms,0.15237,105,17682,0.11971,0.19667
2276,2276,2017,Thuringa,6 rooms,0.04716,41,17682,0.03622,0.05997
2277,2277,2018,Schleswig-Holstein,1 room,0.03536,32,17271,0.01797,0.05529
2278,2278,2018,Schleswig-Holstein,2 rooms,0.16352,92,17271,0.13091,0.19745
2279,2279,2018,Schleswig-Holstein,3 rooms,0.27708,179,17271,0.22183,0.32849
2280,2280,2018,Schleswig-Holstein,4 rooms,0.23311,168,17271,0.18845,0.28435
2281,2281,2018,Schleswig-Holstein,5 rooms,0.19308,113,17271,0.16038,0.22604
2282,2282,2018,Schleswig-Holstein,6 rooms,0.09785,57,17271,0.06789,0.13134
2283,2283,2018,Hamburg,2 rooms,0.27808,88,17271,0.21722,0.33739
2284,2284,2018,Hamburg,3 rooms,0.41293,128,17271,0.33548,0.47999
2285,2285,2018,Hamburg,4 rooms,0.22714,77,17271,0.16168,0.28418
2286,2286,2018,Hamburg,5 rooms,0.08184,36,17271,0.05665,0.11155
2287,2287,2018,Lower Saxony,1 room,0.02659,40,17271,0.01685,0.03473
2288,2288,2018,Lower Saxony,2 rooms,0.15945,214,17271,0.13156,0.19153
2289,2289,2018,Lower Saxony,3 rooms,0.22763,458,17271,0.19847,0.25519
2290,2290,2018,Lower Saxony,4 rooms,0.21978,400,17271,0.1899,0.25574
2291,2291,2018,Lower Saxony,5 rooms,0.17391,286,17271,0.15345,0.19813
2292,2292,2018,Lower Saxony,6 rooms,0.11368,195,17271,0.09428,0.1311
2293,2293,2018,Lower Saxony,7 rooms,0.05649,111,17271,0.04616,0.06761
2294,2294,2018,Lower Saxony,8 rooms,0.02248,53,17271,0.01557,0.02987
2295,2295,2018,Bremen,2 rooms,0.23413,32,17271,0.12273,0.36437
2296,2296,2018,Bremen,3 rooms,0.49983,63,17271,0.36006,0.66635
2297,2297,2018,Bremen,4 rooms,0.26604,39,17271,0.15769,0.38048
2298,2298,2018,North Rhine-Westphalia,1 room,0.04412,144,17271,0.03549,0.05181
2299,2299,2018,North Rhine-Westphalia,2 rooms,0.18963,596,17271,0.17417,0.20948
2300,2300,2018,North Rhine-Westphalia,3 rooms,0.30003,1139,17271,0.28095,0.32183
2301,2301,2018,North Rhine-Westphalia,4 rooms,0.19549,816,17271,0.18167,0.21293
2302,2302,2018,North Rhine-Westphalia,5 rooms,0.13144,501,17271,0.11686,0.14484
2303,2303,2018,North Rhine-Westphalia,6 rooms,0.07996,302,17271,0.06927,0.09172
2304,2304,2018,North Rhine-Westphalia,7 rooms,0.03601,145,17271,0.02767,0.04323
2305,2305,2018,North Rhine-Westphalia,8 rooms,0.01561,63,17271,0.01211,0.0193
2306,2306,2018,North Rhine-Westphalia,9 rooms,0.00771,34,17271,0.00463,0.01128
2307,2307,2018,Hesse,1 room,0.03174,54,17271,0.01846,0.04911
2308,2308,2018,Hesse,2 rooms,0.1929,193,17271,0.16281,0.22923
2309,2309,2018,Hesse,3 rooms,0.30685,365,17271,0.27154,0.34219
2310,2310,2018,Hesse,4 rooms,0.15998,247,17271,0.13264,0.18499
2311,2311,2018,Hesse,5 rooms,0.15657,158,17271,0.12522,0.18361
2312,2312,2018,Hesse,6 rooms,0.0926,101,17271,0.07725,0.10811
