year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Saxony-Anhalt,East,3 rooms,0.40548,131,294,0.34926,0.46170
1997,Saxony-Anhalt,East,4 rooms,0.15648,62,294,0.11488,0.19808
1997,Saxony-Anhalt,East,5 rooms,0.09974,41,294,0.06543,0.13405
1997,Thuringa,East,2 rooms,0.26348,65,273,0.21113,0.31584
1997,Thuringa,East,3 rooms,0.34589,110,273,0.28936,0.40241
1997,Thuringa,East,4 rooms,0.15890,57,273,0.11545,0.20234
1997,Thuringa,East,5 rooms,0.08188,41,273,0.04929,0.11446
1998,Schleswig-Holstein,West,2 rooms,0.18573,34,120,0.11586,0.25561
1998,Schleswig-Holstein,West,3 rooms,0.24262,43,120,0.16560,0.31964
1998,Schleswig-Holstein,West,4 rooms,0.23938,43,120,0.16271,0.31605
1998,Hamburg,West,2 rooms,0.35718,33,66,0.24069,0.47367
1998,Hamburg,West,3 rooms,0.34106,33,66,0.22581,0.45631
1998,Lower Saxony,West,2 rooms,0.16023,81,587,0.13053,0.18993
1998,Lower Saxony,West,3 rooms,0.25876,167,587,0.22330,0.29422
1998,Lower Saxony,West,4 rooms,0.25613,165,587,0.22079,0.29147
1998,Lower Saxony,West,5 rooms,0.13735,79,587,0.10948,0.16522
1998,Lower Saxony,West,6 rooms,0.09393,64,587,0.07031,0.11755
1998,Lower Saxony,West,7 rooms,0.04278,31,587,0.02640,0.05917
1998,North Rhine-Westphalia,West,1 room,0.04035,49,1464,0.03026,0.05043
1998,North Rhine-Westphalia,West,2 rooms,0.23788,309,1464,0.21606,0.25970
1998,North Rhine-Westphalia,West,3 rooms,0.31687,489,1464,0.29303,0.34072
1998,North Rhine-Westphalia,West,4 rooms,0.17864,294,1464,0.15901,0.19826
1998,North Rhine-Westphalia,West,5 rooms,0.10959,175,1464,0.09358,0.12560
1998,North Rhine-Westphalia,West,6 rooms,0.07087,107,1464,0.05772,0.08402
1998,North Rhine-Westphalia,West,7 rooms,0.02660,41,1464,0.01835,0.03484
1998,Hesse,West,2 rooms,0.22798,92,414,0.18752,0.26844
1998,Hesse,West,3 rooms,0.29682,172,414,0.25276,0.34088
1998,Hesse,West,4 rooms,0.19900,107,414,0.16050,0.23751
1998,Hesse,West,5 rooms,0.09542,43,414,0.06708,0.12375
1998,"Rhineland-Palatinate, Saarland",West,2 rooms,0.17848,60,370,0.13941,0.21755
1998,"Rhineland-Palatinate, Saarland",West,3 rooms,0.26858,112,370,0.22336,0.31381
1998,"Rhineland-Palatinate, Saarland",West,4 rooms,0.23745,100,370,0.19404,0.28087
1998,"Rhineland-Palatinate, Saarland",West,5 rooms,0.10053,48,370,0.06985,0.13121
1998,"Rhineland-Palatinate, Saarland",West,6 rooms,0.09690,50,370,0.06671,0.12708
1998,Baden-Wuerttemberg,West,1 room,0.03387,31,906,0.02208,0.04565
1998,Baden-Wuerttemberg,West,2 rooms,0.17373,150,906,0.14905,0.19842
1998,Baden-Wuerttemberg,West,3 rooms,0.31495,318,906,0.28469,0.34522
1998,Baden-Wuerttemberg,West,4 rooms,0.21820,204,906,0.19129,0.24511
1998,Baden-Wuerttemberg,West,5 rooms,0.12268,107,906,0.10130,0.14405
1998,Baden-Wuerttemberg,West,6 rooms,0.07107,65,906,0.05433,0.08781
1998,Baden-Wuerttemberg,West,7 rooms,0.04663,31,906,0.03289,0.06037
1998,Bavaria,West,1 room,0.04538,33,950,0.03214,0.05862
1998,Bavaria,West,2 rooms,0.20746,173,950,0.18166,0.23326
1998,Bavaria,West,3 rooms,0.28473,281,950,0.25601,0.31344
1998,Bavaria,West,4 rooms,0.21604,231,950,0.18986,0.24223
1998,Bavaria,West,5 rooms,0.11656,122,950,0.09614,0.13697
1998,Bavaria,West,6 rooms,0.06743,76,950,0.05148,0.08339
1998,Bavaria,West,7 rooms,0.02943,34,950,0.01868,0.04018
1998,Berlin,West,2 rooms,0.37433,63,158,0.29862,0.45003
1998,Berlin,West,3 rooms,0.34141,64,158,0.26723,0.41558
1998,Berlin,West,4 rooms,0.12536,31,158,0.07357,0.17716
1998,Berlin,East,2 rooms,0.34581,36,121,0.26071,0.43091
1998,Berlin,East,3 rooms,0.32397,54,121,0.24023,0.40770
1998,Berlin,East,4 rooms,0.19136,31,121,0.12097,0.26174
1998,Brandenburg,East,2 rooms,0.24486,56,284,0.19476,0.29496
1998,Brandenburg,East,3 rooms,0.39540,134,284,0.33843,0.45236
1998,Brandenburg,East,4 rooms,0.16590,60,284,0.12256,0.20924
1998,Brandenburg,East,5 rooms,0.09584,34,284,0.06154,0.13014
1998,Mecklenburg-Western Pomerania,East,2 rooms,0.23306,34,162,0.16775,0.29837
1998,Mecklenburg-Western Pomerania,East,3 rooms,0.30986,73,162,0.23843,0.38129
1998,Mecklenburg-Western Pomerania,East,4 rooms,0.24623,55,162,0.17968,0.31277
1998,Saxony,East,2 rooms,0.26397,131,523,0.22616,0.30179
1998,Saxony,East,3 rooms,0.37922,219,523,0.33759,0.42084
1998,Saxony,East,4 rooms,0.17066,123,523,0.13838,0.20293
1998,Saxony,East,5 rooms,0.07586,50,523,0.05314,0.09857
1998,Saxony-Anhalt,East,2 rooms,0.25693,74,315,0.20860,0.30526
1998,Saxony-Anhalt,East,3 rooms,0.37399,128,315,0.32047,0.42751
1998,Saxony-Anhalt,East,4 rooms,0.17238,71,315,0.13060,0.21416
1998,Saxony-Anhalt,East,5 rooms,0.08602,42,315,0.05500,0.11703
1998,Thuringa,East,2 rooms,0.20797,56,327,0.16391,0.25203
1998,Thuringa,East,3 rooms,0.36124,124,327,0.30909,0.41338
1998,Thuringa,East,4 rooms,0.15589,64,327,0.11651,0.19527
1998,Thuringa,East,5 rooms,0.10876,48,327,0.07497,0.14256
1998,Thuringa,East,6 rooms,0.08116,35,327,0.05151,0.11080
1999,Schleswig-Holstein,West,3 rooms,0.25280,42,85,0.15985,0.34574
1999,Schleswig-Holstein,West,4 rooms,0.24069,43,85,0.14927,0.33211
1999,Lower Saxony,West,2 rooms,0.16363,80,543,0.13249,0.19478
1999,Lower Saxony,West,3 rooms,0.27387,167,543,0.23633,0.31142
1999,Lower Saxony,West,4 rooms,0.23914,152,543,0.20323,0.27505
1999,Lower Saxony,West,5 rooms,0.14659,83,543,0.11681,0.17637
1999,Lower Saxony,West,6 rooms,0.08840,61,543,0.06450,0.11230
1999,North Rhine-Westphalia,West,1 room,0.03850,44,1391,0.02838,0.04861
1999,North Rhine-Westphalia,West,2 rooms,0.23201,280,1391,0.20981,0.25420
1999,North Rhine-Westphalia,West,3 rooms,0.31788,460,1391,0.29340,0.34236
1999,North Rhine-Westphalia,West,4 rooms,0.17985,283,1391,0.15966,0.20004
1999,North Rhine-Westphalia,West,5 rooms,0.11280,177,1391,0.09617,0.12943
1999,North Rhine-Westphalia,West,6 rooms,0.07351,105,1391,0.05979,0.08723
1999,North Rhine-Westphalia,West,7 rooms,0.02690,42,1391,0.01840,0.03541
1999,Hesse,West,2 rooms,0.23611,90,384,0.19357,0.27864
1999,Hesse,West,3 rooms,0.27244,150,384,0.22785,0.31703
1999,Hesse,West,4 rooms,0.20612,103,384,0.16561,0.24663
1999,Hesse,West,5 rooms,0.08811,41,384,0.05972,0.11649
1999,"Rhineland-Palatinate, Saarland",West,2 rooms,0.18946,62,356,0.14869,0.23022
1999,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24068,98,356,0.19621,0.28515
1999,"Rhineland-Palatinate, Saarland",West,4 rooms,0.24755,97,356,0.20265,0.29245
1999,"Rhineland-Palatinate, Saarland",West,5 rooms,0.10084,49,356,0.06952,0.13216
1999,"Rhineland-Palatinate, Saarland",West,6 rooms,0.10240,50,356,0.07087,0.13394
1999,Baden-Wuerttemberg,West,2 rooms,0.17796,151,811,0.15162,0.20430
1999,Baden-Wuerttemberg,West,3 rooms,0.31929,296,811,0.28719,0.35140
1999,Baden-Wuerttemberg,West,4 rooms,0.20954,194,811,0.18151,0.23757
1999,Baden-Wuerttemberg,West,5 rooms,0.11672,101,811,0.09461,0.13884
1999,Baden-Wuerttemberg,West,6 rooms,0.07747,69,811,0.05906,0.09588
1999,Bavaria,West,1 room,0.04921,31,909,0.03514,0.06328
1999,Bavaria,West,2 rooms,0.20696,169,909,0.18061,0.23331
1999,Bavaria,West,3 rooms,0.27935,263,909,0.25016,0.30853
1999,Bavaria,West,4 rooms,0.21466,217,909,0.18795,0.24136
1999,Bavaria,West,5 rooms,0.11435,115,909,0.09365,0.13505
1999,Bavaria,West,6 rooms,0.06758,76,909,0.05125,0.08390
1999,Bavaria,West,7 rooms,0.03177,38,909,0.02036,0.04318
1999,Berlin,West,2 rooms,0.38053,61,118,0.29256,0.46851
1999,Berlin,West,3 rooms,0.31817,57,118,0.23377,0.40257
1999,Berlin,East,2 rooms,0.35032,35,118,0.26387,0.43676
1999,Berlin,East,3 rooms,0.32755,51,118,0.24251,0.41259
1999,Berlin,East,4 rooms,0.20545,32,118,0.13224,0.27866
1999,Brandenburg,East,2 rooms,0.25199,54,279,0.20096,0.30303
1999,Brandenburg,East,3 rooms,0.39813,131,279,0.34058,0.45567
1999,Brandenburg,East,4 rooms,0.15590,56,279,0.11326,0.19855
1999,Brandenburg,East,5 rooms,0.10786,38,279,0.07139,0.14432
1999,Mecklenburg-Western Pomerania,East,2 rooms,0.24255,33,159,0.17572,0.30939
1999,Mecklenburg-Western Pomerania,East,3 rooms,0.30954,71,159,0.23745,0.38163
1999,Mecklenburg-Western Pomerania,East,4 rooms,0.25230,55,159,0.18457,0.32002
1999,Saxony,East,2 rooms,0.25234,114,516,0.21482,0.28985
1999,Saxony,East,3 rooms,0.37539,216,516,0.33357,0.41721
1999,Saxony,East,4 rooms,0.17263,128,516,0.13999,0.20527
1999,Saxony,East,5 rooms,0.08837,58,516,0.06385,0.11288
1999,Saxony-Anhalt,East,2 rooms,0.23957,71,314,0.19228,0.28685
1999,Saxony-Anhalt,East,3 rooms,0.38655,131,314,0.33260,0.44049
1999,Saxony-Anhalt,East,4 rooms,0.18114,73,314,0.13847,0.22381
1999,Saxony-Anhalt,East,5 rooms,0.07822,39,314,0.04847,0.10797
1999,Thuringa,East,2 rooms,0.23077,57,324,0.18482,0.27672
1999,Thuringa,East,3 rooms,0.33872,121,324,0.28711,0.39034
1999,Thuringa,East,4 rooms,0.16087,66,324,0.12081,0.20094
1999,Thuringa,East,5 rooms,0.10372,47,324,0.07047,0.13697
1999,Thuringa,East,6 rooms,0.07622,33,324,0.04728,0.10516
2000,Schleswig-Holstein,West,2 rooms,0.20335,69,362,0.16183,0.24487
2000,Schleswig-Holstein,West,3 rooms,0.26095,97,362,0.21565,0.30626
2000,Schleswig-Holstein,West,4 rooms,0.22301,91,362,0.18007,0.26595
2000,Schleswig-Holstein,West,5 rooms,0.14015,69,362,0.10434,0.17596
2000,Schleswig-Holstein,West,6 rooms,0.08956,36,362,0.06010,0.11902
2000,Hamburg,West,2 rooms,0.34000,55,156,0.26543,0.41458
2000,Hamburg,West,3 rooms,0.34647,68,156,0.27156,0.42139
2000,Hamburg,West,4 rooms,0.12794,33,156,0.07535,0.18052
2000,Lower Saxony,West,2 rooms,0.13718,115,1018,0.11604,0.15833
2000,Lower Saxony,West,3 rooms,0.26640,278,1018,0.23923,0.29357
2000,Lower Saxony,West,4 rooms,0.22806,251,1018,0.20227,0.25385
2000,Lower Saxony,West,5 rooms,0.16251,183,1018,0.13983,0.18518
2000,Lower Saxony,West,6 rooms,0.09931,126,1018,0.08092,0.11769
2000,Lower Saxony,West,7 rooms,0.04448,65,1018,0.03181,0.05715
2000,Bremen,West,3 rooms,0.37138,45,45,0.22861,0.51414
2000,North Rhine-Westphalia,West,1 room,0.04027,84,2739,0.03290,0.04763
2000,North Rhine-Westphalia,West,2 rooms,0.21826,487,2739,0.20278,0.23373
2000,North Rhine-Westphalia,West,3 rooms,0.32735,899,2739,0.30977,0.34492
2000,North Rhine-Westphalia,West,4 rooms,0.17886,552,2739,0.16451,0.19322
2000,North Rhine-Westphalia,West,5 rooms,0.11083,358,2739,0.09907,0.12258
2000,North Rhine-Westphalia,West,6 rooms,0.07254,216,2739,0.06282,0.08225
2000,North Rhine-Westphalia,West,7 rooms,0.02888,93,2739,0.02261,0.03516
2000,North Rhine-Westphalia,West,8 rooms,0.01366,50,2739,0.00931,0.01801
2000,Hesse,West,2 rooms,0.22055,157,849,0.19264,0.24845
2000,Hesse,West,3 rooms,0.28400,262,849,0.25365,0.31435
2000,Hesse,West,4 rooms,0.20744,205,849,0.18015,0.23474
2000,Hesse,West,5 rooms,0.12202,121,849,0.09999,0.14405
2000,Hesse,West,6 rooms,0.06939,63,849,0.05228,0.08649
2000,Hesse,West,7 rooms,0.04015,41,849,0.02694,0.05336
2000,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16713,107,727,0.13999,0.19427
2000,"Rhineland-Palatinate, Saarland",West,3 rooms,0.23759,176,727,0.20663,0.26855
2000,"Rhineland-Palatinate, Saarland",West,4 rooms,0.22610,174,727,0.19567,0.25653
2000,"Rhineland-Palatinate, Saarland",West,5 rooms,0.13852,122,727,0.11339,0.16365
2000,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11188,104,727,0.08895,0.13481
2000,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05210,44,727,0.03594,0.06827
2000,Baden-Wuerttemberg,West,1 room,0.02649,35,1522,0.01842,0.03456
2000,Baden-Wuerttemberg,West,2 rooms,0.16939,229,1522,0.15054,0.18824
2000,Baden-Wuerttemberg,West,3 rooms,0.30793,456,1522,0.28473,0.33113
2000,Baden-Wuerttemberg,West,4 rooms,0.20232,331,1522,0.18213,0.22251
2000,Baden-Wuerttemberg,West,5 rooms,0.13462,224,1522,0.11747,0.15177
2000,Baden-Wuerttemberg,West,6 rooms,0.07780,134,1522,0.06434,0.09126
2000,Baden-Wuerttemberg,West,7 rooms,0.04868,75,1522,0.03786,0.05949
2000,Baden-Wuerttemberg,West,8 rooms,0.02083,38,1522,0.01366,0.02801
2000,Bavaria,West,1 room,0.04474,47,1776,0.03512,0.05436
2000,Bavaria,West,2 rooms,0.20909,302,1776,0.19018,0.22801
2000,Bavaria,West,3 rooms,0.26768,478,1776,0.24708,0.28828
2000,Bavaria,West,4 rooms,0.20733,405,1776,0.18847,0.22619
2000,Bavaria,West,5 rooms,0.12010,245,1776,0.10498,0.13522
2000,Bavaria,West,6 rooms,0.07836,173,1776,0.06586,0.09086
2000,Bavaria,West,7 rooms,0.03276,81,1776,0.02448,0.04104
2000,Bavaria,West,8 rooms,0.02273,45,1776,0.01580,0.02967
2000,Berlin,West,2 rooms,0.34490,88,236,0.28413,0.40568
2000,Berlin,West,3 rooms,0.35666,100,236,0.29542,0.41791
2000,Berlin,West,4 rooms,0.14283,48,236,0.09810,0.18757
2000,Berlin,East,2 rooms,0.36785,68,203,0.30135,0.43435
2000,Berlin,East,3 rooms,0.32556,84,203,0.26094,0.39018
2000,Berlin,East,4 rooms,0.18748,51,203,0.13366,0.24131
2000,Brandenburg,East,2 rooms,0.22925,93,467,0.19108,0.26741
2000,Brandenburg,East,3 rooms,0.38218,206,467,0.33806,0.42630
2000,Brandenburg,East,4 rooms,0.16144,105,467,0.12804,0.19485
2000,Brandenburg,East,5 rooms,0.09768,63,467,0.07072,0.12463
2000,Mecklenburg-Western Pomerania,East,2 rooms,0.29470,70,280,0.24120,0.34820
2000,Mecklenburg-Western Pomerania,East,3 rooms,0.31177,108,280,0.25742,0.36613
2000,Mecklenburg-Western Pomerania,East,4 rooms,0.20711,69,280,0.15956,0.25467
2000,Mecklenburg-Western Pomerania,East,5 rooms,0.08700,33,280,0.05393,0.12008
2000,Saxony,East,1 room,0.04981,34,891,0.03551,0.06410
2000,Saxony,East,2 rooms,0.23950,180,891,0.21146,0.26754
2000,Saxony,East,3 rooms,0.39500,361,891,0.36288,0.42711
2000,Saxony,East,4 rooms,0.16235,182,891,0.13812,0.18658
2000,Saxony,East,5 rooms,0.08150,87,891,0.06353,0.09948
2000,Saxony,East,6 rooms,0.04105,47,891,0.02801,0.05408
2000,Saxony-Anhalt,East,2 rooms,0.20293,91,481,0.16695,0.23891
2000,Saxony-Anhalt,East,3 rooms,0.37704,197,481,0.33368,0.42039
2000,Saxony-Anhalt,East,4 rooms,0.20693,124,481,0.17069,0.24317
2000,Saxony-Anhalt,East,5 rooms,0.10775,69,481,0.08001,0.13549
2000,Thuringa,East,2 rooms,0.23105,93,479,0.19327,0.26884
2000,Thuringa,East,3 rooms,0.34537,180,479,0.30275,0.38800
2000,Thuringa,East,4 rooms,0.15671,95,479,0.12412,0.18930
2000,Thuringa,East,5 rooms,0.09968,69,479,0.07282,0.12653
2000,Thuringa,East,6 rooms,0.06187,42,479,0.04028,0.08347
2001,Schleswig-Holstein,West,2 rooms,0.17569,58,327,0.13438,0.21700
2001,Schleswig-Holstein,West,3 rooms,0.26928,90,327,0.22113,0.31744
2001,Schleswig-Holstein,West,4 rooms,0.23658,82,327,0.19045,0.28272
2001,Schleswig-Holstein,West,5 rooms,0.14304,64,327,0.10504,0.18105
2001,Schleswig-Holstein,West,6 rooms,0.09274,33,327,0.06126,0.12423
2001,Hamburg,West,2 rooms,0.33348,53,147,0.25701,0.40996
2001,Hamburg,West,3 rooms,0.34033,62,147,0.26347,0.41719
2001,Hamburg,West,4 rooms,0.12815,32,147,0.07393,0.18237
2001,Lower Saxony,West,2 rooms,0.12178,91,891,0.10030,0.14327
2001,Lower Saxony,West,3 rooms,0.26497,245,891,0.23598,0.29396
2001,Lower Saxony,West,4 rooms,0.23038,228,891,0.20271,0.25804
2001,Lower Saxony,West,5 rooms,0.17067,164,891,0.14595,0.19539
2001,Lower Saxony,West,6 rooms,0.09369,103,891,0.07454,0.11283
2001,Lower Saxony,West,7 rooms,0.04396,60,891,0.03049,0.05743
2001,Bremen,West,3 rooms,0.33232,37,37,0.17845,0.48620
2001,North Rhine-Westphalia,West,1 room,0.03539,65,2454,0.02808,0.04270
2001,North Rhine-Westphalia,West,2 rooms,0.20844,416,2454,0.19237,0.22451
2001,North Rhine-Westphalia,West,3 rooms,0.33211,806,2454,0.31347,0.35075
2001,North Rhine-Westphalia,West,4 rooms,0.18019,498,2454,0.16498,0.19540
2001,North Rhine-Westphalia,West,5 rooms,0.11784,336,2454,0.10508,0.13060
2001,North Rhine-Westphalia,West,6 rooms,0.07356,200,2454,0.06323,0.08389
2001,North Rhine-Westphalia,West,7 rooms,0.02872,87,2454,0.02211,0.03533
2001,North Rhine-Westphalia,West,8 rooms,0.01397,46,2454,0.00932,0.01861
2001,Hesse,West,2 rooms,0.21758,134,742,0.18787,0.24729
2001,Hesse,West,3 rooms,0.28079,224,742,0.24844,0.31315
2001,Hesse,West,4 rooms,0.21868,188,742,0.18892,0.24844
2001,Hesse,West,5 rooms,0.12447,108,742,0.10070,0.14823
2001,Hesse,West,6 rooms,0.06884,55,742,0.05061,0.08707
2001,Hesse,West,7 rooms,0.04209,33,742,0.02763,0.05654
2001,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15595,98,668,0.12842,0.18349
2001,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25100,163,668,0.21809,0.28390
2001,"Rhineland-Palatinate, Saarland",West,4 rooms,0.21184,160,668,0.18083,0.24285
2001,"Rhineland-Palatinate, Saarland",West,5 rooms,0.13259,106,668,0.10685,0.15833
2001,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11684,97,668,0.09246,0.14122
2001,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05730,44,668,0.03967,0.07494
2001,Baden-Wuerttemberg,West,1 room,0.02877,34,1345,0.01983,0.03771
2001,Baden-Wuerttemberg,West,2 rooms,0.17706,208,1345,0.15665,0.19747
2001,Baden-Wuerttemberg,West,3 rooms,0.30400,396,1345,0.27941,0.32859
2001,Baden-Wuerttemberg,West,4 rooms,0.20383,293,1345,0.18229,0.22537
2001,Baden-Wuerttemberg,West,5 rooms,0.12917,194,1345,0.11124,0.14711
2001,Baden-Wuerttemberg,West,6 rooms,0.07963,123,1345,0.06516,0.09411
2001,Baden-Wuerttemberg,West,7 rooms,0.04547,63,1345,0.03434,0.05661
2001,Baden-Wuerttemberg,West,8 rooms,0.02115,34,1345,0.01346,0.02885
2001,Bavaria,West,1 room,0.03530,34,1582,0.02620,0.04440
2001,Bavaria,West,2 rooms,0.21074,274,1582,0.19064,0.23084
2001,Bavaria,West,3 rooms,0.27141,427,1582,0.24949,0.29333
2001,Bavaria,West,4 rooms,0.20814,358,1582,0.18813,0.22815
2001,Bavaria,West,5 rooms,0.11062,208,1582,0.09516,0.12608
2001,Bavaria,West,6 rooms,0.08164,162,1582,0.06814,0.09514
2001,Bavaria,West,7 rooms,0.03885,82,1582,0.02933,0.04838
2001,Bavaria,West,8 rooms,0.02248,37,1582,0.01517,0.02979
2001,Berlin,West,2 rooms,0.34251,78,231,0.28118,0.40384
2001,Berlin,West,3 rooms,0.38241,104,231,0.31961,0.44522
2001,Berlin,West,4 rooms,0.14537,49,231,0.09982,0.19092
2001,Berlin,East,2 rooms,0.32962,60,180,0.26075,0.39848
2001,Berlin,East,3 rooms,0.33791,75,180,0.26861,0.40720
2001,Berlin,East,4 rooms,0.18248,45,180,0.12590,0.23907
2001,Brandenburg,East,2 rooms,0.21409,84,445,0.17594,0.25225
2001,Brandenburg,East,3 rooms,0.40516,200,445,0.35949,0.45082
2001,Brandenburg,East,4 rooms,0.17896,99,445,0.14331,0.21462
2001,Brandenburg,East,5 rooms,0.09808,62,445,0.07041,0.12575
2001,Mecklenburg-Western Pomerania,East,2 rooms,0.29091,62,229,0.23196,0.34987
2001,Mecklenburg-Western Pomerania,East,3 rooms,0.31394,99,229,0.25370,0.37418
2001,Mecklenburg-Western Pomerania,East,4 rooms,0.22436,68,229,0.17021,0.27851
2001,Saxony,East,2 rooms,0.25359,174,790,0.22323,0.28395
2001,Saxony,East,3 rooms,0.39476,329,790,0.36065,0.42887
2001,Saxony,East,4 rooms,0.15420,164,790,0.12900,0.17940
2001,Saxony,East,5 rooms,0.07521,79,790,0.05681,0.09361
2001,Saxony,East,6 rooms,0.03961,44,790,0.02600,0.05322
2001,Saxony-Anhalt,East,2 rooms,0.20260,85,452,0.16550,0.23969
2001,Saxony-Anhalt,East,3 rooms,0.36893,178,452,0.32440,0.41347
2001,Saxony-Anhalt,East,4 rooms,0.21966,122,452,0.18145,0.25787
2001,Saxony-Anhalt,East,5 rooms,0.10565,67,452,0.07728,0.13402
2001,Thuringa,East,2 rooms,0.26833,93,444,0.22707,0.30959
2001,Thuringa,East,3 rooms,0.33876,160,444,0.29469,0.38284
2001,Thuringa,East,4 rooms,0.15454,90,444,0.12088,0.18820
2001,Thuringa,East,5 rooms,0.08920,63,444,0.06265,0.11574
2001,Thuringa,East,6 rooms,0.05712,38,444,0.03551,0.07873
2002,Schleswig-Holstein,West,2 rooms,0.19072,57,355,0.14979,0.23165
2002,Schleswig-Holstein,West,3 rooms,0.28331,99,355,0.23637,0.33025
2002,Schleswig-Holstein,West,4 rooms,0.24551,91,355,0.20068,0.29035
2002,Schleswig-Holstein,West,5 rooms,0.14502,73,355,0.10834,0.18170
2002,Schleswig-Holstein,West,6 rooms,0.07293,35,355,0.04584,0.10002
2002,Hamburg,West,2 rooms,0.32246,52,148,0.24690,0.39802
2002,Hamburg,West,3 rooms,0.35710,64,148,0.27964,0.43456
2002,Hamburg,West,4 rooms,0.11701,32,148,0.06505,0.16898
2002,Lower Saxony,West,2 rooms,0.12267,96,975,0.10207,0.14327
2002,Lower Saxony,West,3 rooms,0.26237,239,975,0.23475,0.29000
2002,Lower Saxony,West,4 rooms,0.22425,237,975,0.19806,0.25045
2002,Lower Saxony,West,5 rooms,0.17734,187,975,0.15335,0.20133
2002,Lower Saxony,West,6 rooms,0.10266,119,975,0.08360,0.12172
2002,Lower Saxony,West,7 rooms,0.04503,60,975,0.03200,0.05805
2002,Lower Saxony,West,8 rooms,0.01859,37,975,0.01011,0.02707
2002,Bremen,West,3 rooms,0.31161,32,32,0.14857,0.47465
2002,North Rhine-Westphalia,West,1 room,0.02865,49,2559,0.02218,0.03511
2002,North Rhine-Westphalia,West,2 rooms,0.22347,429,2559,0.20733,0.23961
2002,North Rhine-Westphalia,West,3 rooms,0.33479,801,2559,0.31650,0.35308
2002,North Rhine-Westphalia,West,4 rooms,0.17571,505,2559,0.16096,0.19046
2002,North Rhine-Westphalia,West,5 rooms,0.12766,383,2559,0.11473,0.14060
2002,North Rhine-Westphalia,West,6 rooms,0.06406,233,2559,0.05457,0.07355
2002,North Rhine-Westphalia,West,7 rooms,0.02787,110,2559,0.02149,0.03425
2002,North Rhine-Westphalia,West,8 rooms,0.01159,49,2559,0.00744,0.01574
2002,Hesse,West,2 rooms,0.22048,141,798,0.19170,0.24926
2002,Hesse,West,3 rooms,0.26710,208,798,0.23638,0.29782
2002,Hesse,West,4 rooms,0.21096,191,798,0.18264,0.23929
2002,Hesse,West,5 rooms,0.12860,140,798,0.10536,0.15184
2002,Hesse,West,6 rooms,0.07576,77,798,0.05739,0.09413
2002,Hesse,West,7 rooms,0.03344,41,798,0.02096,0.04593
2002,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15196,93,672,0.12480,0.17912
2002,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25375,156,672,0.22083,0.28668
2002,"Rhineland-Palatinate, Saarland",West,4 rooms,0.20881,160,672,0.17806,0.23957
2002,"Rhineland-Palatinate, Saarland",West,5 rooms,0.13995,122,672,0.11370,0.16620
2002,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11139,90,672,0.08758,0.13520
2002,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05740,51,672,0.03980,0.07500
2002,Baden-Wuerttemberg,West,1 room,0.03108,34,1425,0.02207,0.04010
2002,Baden-Wuerttemberg,West,2 rooms,0.17799,206,1425,0.15812,0.19785
2002,Baden-Wuerttemberg,West,3 rooms,0.27810,360,1425,0.25483,0.30137
2002,Baden-Wuerttemberg,West,4 rooms,0.22531,338,1425,0.20361,0.24701
2002,Baden-Wuerttemberg,West,5 rooms,0.13604,227,1425,0.11823,0.15385
2002,Baden-Wuerttemberg,West,6 rooms,0.07804,134,1425,0.06411,0.09198
2002,Baden-Wuerttemberg,West,7 rooms,0.04218,82,1425,0.03174,0.05262
2002,Baden-Wuerttemberg,West,8 rooms,0.01984,44,1425,0.01260,0.02708
2002,Bavaria,West,1 room,0.03782,37,1685,0.02870,0.04693
2002,Bavaria,West,2 rooms,0.19457,252,1685,0.17566,0.21348
2002,Bavaria,West,3 rooms,0.27361,422,1685,0.25231,0.29490
2002,Bavaria,West,4 rooms,0.20579,354,1685,0.18648,0.22510
2002,Bavaria,West,5 rooms,0.14346,283,1685,0.12672,0.16020
2002,Bavaria,West,6 rooms,0.07277,190,1685,0.06036,0.08518
2002,Bavaria,West,7 rooms,0.04293,103,1685,0.03324,0.05261
2002,Bavaria,West,8 rooms,0.01747,44,1685,0.01121,0.02373
2002,Berlin,West,2 rooms,0.32802,73,229,0.26708,0.38896
2002,Berlin,West,3 rooms,0.38982,101,229,0.32652,0.45313
2002,Berlin,West,4 rooms,0.14307,55,229,0.09762,0.18852
2002,Berlin,East,2 rooms,0.32894,58,181,0.26031,0.39758
2002,Berlin,East,3 rooms,0.37583,83,181,0.30507,0.44658
2002,Berlin,East,4 rooms,0.14233,40,181,0.09129,0.19338
2002,Brandenburg,East,2 rooms,0.20974,83,445,0.17187,0.24761
2002,Brandenburg,East,3 rooms,0.39912,194,445,0.35356,0.44467
2002,Brandenburg,East,4 rooms,0.21046,119,445,0.17255,0.24838
2002,Brandenburg,East,5 rooms,0.07835,49,445,0.05336,0.10335
