,Unnamed: 0,year,bula_h,regtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1907,1907,2011,"Rhineland-Palatinate, Saarland",Urban regions,7 rooms,0.05189,33,15205,0.03351,0.07265
1908,1908,2011,"Rhineland-Palatinate, Saarland",Rural regions,3 rooms,0.21148,32,15205,0.1562,0.28806
1909,1909,2011,"Rhineland-Palatinate, Saarland",Rural regions,4 rooms,0.16427,40,15205,0.11752,0.21396
1910,1910,2011,"Rhineland-Palatinate, Saarland",Rural regions,5 rooms,0.21944,43,15205,0.16363,0.28184
1911,1911,2011,"Rhineland-Palatinate, Saarland",Rural regions,6 rooms,0.24506,52,15205,0.19301,0.29855
1912,1912,2011,"Rhineland-Palatinate, Saarland",Rural regions,7 rooms,0.15975,35,15205,0.1113,0.21839
1913,1913,2011,Baden-Wuerttemberg,Urban regions,2 rooms,0.18087,202,15205,0.16052,0.20088
1914,1914,2011,Baden-Wuerttemberg,Urban regions,3 rooms,0.29234,444,15205,0.27152,0.31982
1915,1915,2011,Baden-Wuerttemberg,Urban regions,4 rooms,0.20138,379,15205,0.18254,0.22075
1916,1916,2011,Baden-Wuerttemberg,Urban regions,5 rooms,0.16122,306,15205,0.14236,0.17915
1917,1917,2011,Baden-Wuerttemberg,Urban regions,6 rooms,0.09409,208,15205,0.07879,0.11174
1918,1918,2011,Baden-Wuerttemberg,Urban regions,7 rooms,0.04397,104,15205,0.0363,0.05523
1919,1919,2011,Baden-Wuerttemberg,Urban regions,8 rooms,0.02613,65,15205,0.01901,0.03631
1920,1920,2011,Baden-Wuerttemberg,Rural regions,3 rooms,0.25977,42,15205,0.18057,0.35831
1921,1921,2011,Baden-Wuerttemberg,Rural regions,4 rooms,0.25435,49,15205,0.19663,0.31435
1922,1922,2011,Baden-Wuerttemberg,Rural regions,5 rooms,0.2819,46,15205,0.18142,0.39249
1923,1923,2011,Baden-Wuerttemberg,Rural regions,6 rooms,0.20398,37,15205,0.13468,0.27413
1924,1924,2011,Bavaria,Urban regions,2 rooms,0.23788,172,15205,0.20916,0.25998
1925,1925,2011,Bavaria,Urban regions,3 rooms,0.33702,350,15205,0.30461,0.36919
1926,1926,2011,Bavaria,Urban regions,4 rooms,0.18457,231,15205,0.16093,0.21059
1927,1927,2011,Bavaria,Urban regions,5 rooms,0.12254,178,15205,0.10531,0.14159
1928,1928,2011,Bavaria,Urban regions,6 rooms,0.08649,127,15205,0.07248,0.09977
1929,1929,2011,Bavaria,Urban regions,7 rooms,0.0315,41,15205,0.02005,0.04384
1930,1930,2011,Bavaria,Rural regions,2 rooms,0.17276,131,15205,0.15282,0.20095
1931,1931,2011,Bavaria,Rural regions,3 rooms,0.25764,336,15205,0.22862,0.28386
1932,1932,2011,Bavaria,Rural regions,4 rooms,0.21734,290,15205,0.19622,0.24376
1933,1933,2011,Bavaria,Rural regions,5 rooms,0.16724,257,15205,0.14235,0.19244
1934,1934,2011,Bavaria,Rural regions,6 rooms,0.07834,152,15205,0.06385,0.09331
1935,1935,2011,Bavaria,Rural regions,7 rooms,0.06825,119,15205,0.05529,0.0836
1936,1936,2011,Bavaria,Rural regions,8 rooms,0.026,49,15205,0.01622,0.03584
1937,1937,2011,Bavaria,Rural regions,9 rooms,0.01243,31,15205,0.00882,0.01684
1938,1938,2011,Berlin,Urban regions,1 room,0.10619,39,15205,0.08248,0.13275
1939,1939,2011,Berlin,Urban regions,2 rooms,0.32516,161,15205,0.28667,0.3668
1940,1940,2011,Berlin,Urban regions,3 rooms,0.37402,260,15205,0.3273,0.42448
1941,1941,2011,Berlin,Urban regions,4 rooms,0.14209,129,15205,0.11888,0.16722
1942,1942,2011,Berlin,Urban regions,5 rooms,0.05254,55,15205,0.03906,0.06523
1943,1943,2011,Brandenburg,Rural regions,2 rooms,0.24981,87,15205,0.20461,0.29689
1944,1944,2011,Brandenburg,Rural regions,3 rooms,0.36431,229,15205,0.32946,0.41301
1945,1945,2011,Brandenburg,Rural regions,4 rooms,0.22038,147,15205,0.17597,0.27016
1946,1946,2011,Brandenburg,Rural regions,5 rooms,0.08969,74,15205,0.06805,0.11079
1947,1947,2011,Brandenburg,Rural regions,6 rooms,0.07581,44,15205,0.05707,0.10139
1948,1948,2011,Mecklenburg-Western Pomerania,Urban regions,3 rooms,1.0,31,15205,0.73413,1.24392
1949,1949,2011,Mecklenburg-Western Pomerania,Rural regions,2 rooms,0.28506,62,15205,0.23696,0.33632
1950,1950,2011,Mecklenburg-Western Pomerania,Rural regions,3 rooms,0.3264,115,15205,0.25857,0.38611
1951,1951,2011,Mecklenburg-Western Pomerania,Rural regions,4 rooms,0.23387,84,15205,0.1797,0.29296
1952,1952,2011,Mecklenburg-Western Pomerania,Rural regions,5 rooms,0.15467,53,15205,0.09949,0.22531
1953,1953,2011,Saxony,Urban regions,2 rooms,0.29378,90,15205,0.249,0.33432
1954,1954,2011,Saxony,Urban regions,3 rooms,0.456,240,15205,0.404,0.52131
1955,1955,2011,Saxony,Urban regions,4 rooms,0.17663,122,15205,0.14723,0.21162
1956,1956,2011,Saxony,Urban regions,5 rooms,0.07359,64,15205,0.05924,0.08671
1957,1957,2011,Saxony,Rural regions,2 rooms,0.2141,68,15205,0.17296,0.26473
1958,1958,2011,Saxony,Rural regions,3 rooms,0.41175,175,15205,0.35159,0.47863
1959,1959,2011,Saxony,Rural regions,4 rooms,0.17465,112,15205,0.14147,0.21442
1960,1960,2011,Saxony,Rural regions,5 rooms,0.12218,58,15205,0.09359,0.15658
1961,1961,2011,Saxony,Rural regions,6 rooms,0.07732,50,15205,0.0582,0.1074
1962,1962,2011,Saxony-Anhalt,Urban regions,2 rooms,0.4232,35,15205,0.30311,0.57278
1963,1963,2011,Saxony-Anhalt,Urban regions,3 rooms,0.5768,61,15205,0.47398,0.70218
1964,1964,2011,Saxony-Anhalt,Rural regions,2 rooms,0.22378,70,15205,0.17311,0.27601
1965,1965,2011,Saxony-Anhalt,Rural regions,3 rooms,0.30881,159,15205,0.27211,0.34654
1966,1966,2011,Saxony-Anhalt,Rural regions,4 rooms,0.28742,154,15205,0.247,0.32275
1967,1967,2011,Saxony-Anhalt,Rural regions,5 rooms,0.12341,53,15205,0.08077,0.17191
1968,1968,2011,Saxony-Anhalt,Rural regions,6 rooms,0.05658,38,15205,0.04234,0.07475
1969,1969,2011,Thuringa,Urban regions,3 rooms,0.71994,85,15205,0.54946,0.94633
1970,1970,2011,Thuringa,Urban regions,4 rooms,0.28006,41,15205,0.19777,0.42243
1971,1971,2011,Thuringa,Rural regions,2 rooms,0.28617,68,15205,0.23255,0.3534
1972,1972,2011,Thuringa,Rural regions,3 rooms,0.32296,129,15205,0.27009,0.3838
1973,1973,2011,Thuringa,Rural regions,4 rooms,0.22989,105,15205,0.19236,0.27095
1974,1974,2011,Thuringa,Rural regions,5 rooms,0.10703,57,15205,0.0865,0.12689
1975,1975,2011,Thuringa,Rural regions,6 rooms,0.05395,32,15205,0.0419,0.06649
1976,1976,2012,Schleswig-Holstein,Urban regions,3 rooms,0.79779,70,14861,0.59081,1.01151
1977,1977,2012,Schleswig-Holstein,Urban regions,4 rooms,0.20221,35,14861,0.16775,0.24684
1978,1978,2012,Schleswig-Holstein,Rural regions,2 rooms,0.09847,37,14861,0.07339,0.12959
1979,1979,2012,Schleswig-Holstein,Rural regions,3 rooms,0.25052,101,14861,0.20091,0.29298
1980,1980,2012,Schleswig-Holstein,Rural regions,4 rooms,0.3071,115,14861,0.24991,0.3649
1981,1981,2012,Schleswig-Holstein,Rural regions,5 rooms,0.23131,82,14861,0.18002,0.29319
1982,1982,2012,Schleswig-Holstein,Rural regions,6 rooms,0.1126,39,14861,0.06943,0.1807
1983,1983,2012,Hamburg,Urban regions,2 rooms,0.32208,53,14861,0.26533,0.38179
1984,1984,2012,Hamburg,Urban regions,3 rooms,0.46972,106,14861,0.38761,0.5498
1985,1985,2012,Hamburg,Urban regions,4 rooms,0.2082,54,14861,0.15535,0.26664
1986,1986,2012,Lower Saxony,Urban regions,2 rooms,0.17314,61,14861,0.13948,0.20144
1987,1987,2012,Lower Saxony,Urban regions,3 rooms,0.33716,165,14861,0.294,0.38851
1988,1988,2012,Lower Saxony,Urban regions,4 rooms,0.21378,159,14861,0.17618,0.2527
1989,1989,2012,Lower Saxony,Urban regions,5 rooms,0.14792,95,14861,0.12297,0.17714
1990,1990,2012,Lower Saxony,Urban regions,6 rooms,0.0829,68,14861,0.06507,0.10285
1991,1991,2012,Lower Saxony,Urban regions,7 rooms,0.0451,40,14861,0.03181,0.06436
1992,1992,2012,Lower Saxony,Rural regions,2 rooms,0.11348,53,14861,0.09228,0.13722
1993,1993,2012,Lower Saxony,Rural regions,3 rooms,0.22615,156,14861,0.19398,0.26031
1994,1994,2012,Lower Saxony,Rural regions,4 rooms,0.23554,197,14861,0.2073,0.2719
1995,1995,2012,Lower Saxony,Rural regions,5 rooms,0.20608,179,14861,0.17653,0.24038
1996,1996,2012,Lower Saxony,Rural regions,6 rooms,0.12187,118,14861,0.10301,0.1409
1997,1997,2012,Lower Saxony,Rural regions,7 rooms,0.05735,66,14861,0.04389,0.07209
1998,1998,2012,Lower Saxony,Rural regions,8 rooms,0.03952,45,14861,0.03039,0.05066
1999,1999,2012,Bremen,Urban regions,3 rooms,1.0,59,14861,0.73408,1.23517
2000,2000,2012,North Rhine-Westphalia,Urban regions,1 room,0.0298,57,14861,0.02342,0.03559
2001,2001,2012,North Rhine-Westphalia,Urban regions,2 rooms,0.19238,384,14861,0.17553,0.20397
2002,2002,2012,North Rhine-Westphalia,Urban regions,3 rooms,0.3239,976,14861,0.30669,0.34367
2003,2003,2012,North Rhine-Westphalia,Urban regions,4 rooms,0.19041,664,14861,0.17605,0.20355
2004,2004,2012,North Rhine-Westphalia,Urban regions,5 rooms,0.14341,497,14861,0.13084,0.15833
2005,2005,2012,North Rhine-Westphalia,Urban regions,6 rooms,0.06724,290,14861,0.05897,0.07727
2006,2006,2012,North Rhine-Westphalia,Urban regions,7 rooms,0.03381,142,14861,0.02909,0.03918
2007,2007,2012,North Rhine-Westphalia,Urban regions,8 rooms,0.01435,60,14861,0.00941,0.01992
2008,2008,2012,North Rhine-Westphalia,Urban regions,9 rooms,0.0047,32,14861,0.00322,0.00619
2009,2009,2012,Hesse,Urban regions,2 rooms,0.19746,106,14861,0.17306,0.22237
2010,2010,2012,Hesse,Urban regions,3 rooms,0.31738,270,14861,0.28227,0.35704
2011,2011,2012,Hesse,Urban regions,4 rooms,0.18608,182,14861,0.15802,0.21363
2012,2012,2012,Hesse,Urban regions,5 rooms,0.13948,138,14861,0.11384,0.1639
2013,2013,2012,Hesse,Urban regions,6 rooms,0.10158,95,14861,0.08371,0.12399
2014,2014,2012,Hesse,Urban regions,7 rooms,0.03657,43,14861,0.02625,0.05077
2015,2015,2012,Hesse,Urban regions,8 rooms,0.02146,33,14861,0.01405,0.03293
2016,2016,2012,Hesse,Rural regions,3 rooms,0.39796,55,14861,0.27129,0.50612
2017,2017,2012,Hesse,Rural regions,4 rooms,0.37555,60,14861,0.28818,0.49601
2018,2018,2012,Hesse,Rural regions,5 rooms,0.2265,35,14861,0.16754,0.27126
2019,2019,2012,"Rhineland-Palatinate, Saarland",Urban regions,2 rooms,0.21864,91,14861,0.17963,0.2597
2020,2020,2012,"Rhineland-Palatinate, Saarland",Urban regions,3 rooms,0.25641,171,14861,0.22179,0.2944
2021,2021,2012,"Rhineland-Palatinate, Saarland",Urban regions,4 rooms,0.22365,143,14861,0.18872,0.25978
2022,2022,2012,"Rhineland-Palatinate, Saarland",Urban regions,5 rooms,0.1628,115,14861,0.13436,0.19844
2023,2023,2012,"Rhineland-Palatinate, Saarland",Urban regions,6 rooms,0.1385,97,14861,0.11611,0.16233
2024,2024,2012,"Rhineland-Palatinate, Saarland",Rural regions,3 rooms,0.24401,34,14861,0.16996,0.31993
2025,2025,2012,"Rhineland-Palatinate, Saarland",Rural regions,4 rooms,0.16619,37,14861,0.12076,0.23426
2026,2026,2012,"Rhineland-Palatinate, Saarland",Rural regions,5 rooms,0.17446,33,14861,0.12262,0.22515
2027,2027,2012,"Rhineland-Palatinate, Saarland",Rural regions,6 rooms,0.23101,48,14861,0.17184,0.28959
2028,2028,2012,"Rhineland-Palatinate, Saarland",Rural regions,7 rooms,0.18433,37,14861,0.11832,0.2485
2029,2029,2012,Baden-Wuerttemberg,Urban regions,1 room,0.03904,39,14861,0.0327,0.04443
2030,2030,2012,Baden-Wuerttemberg,Urban regions,2 rooms,0.15745,177,14861,0.13637,0.1791
2031,2031,2012,Baden-Wuerttemberg,Urban regions,3 rooms,0.28741,414,14861,0.26318,0.3141
2032,2032,2012,Baden-Wuerttemberg,Urban regions,4 rooms,0.21123,367,14861,0.18917,0.22998
2033,2033,2012,Baden-Wuerttemberg,Urban regions,5 rooms,0.152,292,14861,0.13431,0.168
2034,2034,2012,Baden-Wuerttemberg,Urban regions,6 rooms,0.08317,198,14861,0.07078,0.09757
2035,2035,2012,Baden-Wuerttemberg,Urban regions,7 rooms,0.04826,110,14861,0.03758,0.05726
2036,2036,2012,Baden-Wuerttemberg,Urban regions,8 rooms,0.02144,56,14861,0.01602,0.02813
2037,2037,2012,Baden-Wuerttemberg,Rural regions,3 rooms,0.30643,41,14861,0.2259,0.40036
2038,2038,2012,Baden-Wuerttemberg,Rural regions,4 rooms,0.23817,45,14861,0.18342,0.30148
2039,2039,2012,Baden-Wuerttemberg,Rural regions,5 rooms,0.27248,42,14861,0.16822,0.37104
2040,2040,2012,Baden-Wuerttemberg,Rural regions,6 rooms,0.18292,37,14861,0.12482,0.24309
2041,2041,2012,Bavaria,Urban regions,2 rooms,0.23225,166,14861,0.20379,0.26209
2042,2042,2012,Bavaria,Urban regions,3 rooms,0.34771,328,14861,0.30913,0.38075
2043,2043,2012,Bavaria,Urban regions,4 rooms,0.18476,218,14861,0.15815,0.21029
2044,2044,2012,Bavaria,Urban regions,5 rooms,0.12885,169,14861,0.1096,0.14719
2045,2045,2012,Bavaria,Urban regions,6 rooms,0.07263,129,14861,0.06185,0.08591
2046,2046,2012,Bavaria,Urban regions,7 rooms,0.0338,39,14861,0.02325,0.04613
2047,2047,2012,Bavaria,Rural regions,2 rooms,0.1787,147,14861,0.15306,0.20574
2048,2048,2012,Bavaria,Rural regions,3 rooms,0.26388,346,14861,0.23687,0.29605
2049,2049,2012,Bavaria,Rural regions,4 rooms,0.21104,285,14861,0.18798,0.23702
2050,2050,2012,Bavaria,Rural regions,5 rooms,0.15469,241,14861,0.13401,0.17896
2051,2051,2012,Bavaria,Rural regions,6 rooms,0.08176,156,14861,0.06721,0.10141
2052,2052,2012,Bavaria,Rural regions,7 rooms,0.06504,113,14861,0.05079,0.08266
2053,2053,2012,Bavaria,Rural regions,8 rooms,0.02993,53,14861,0.01997,0.0414
2054,2054,2012,Bavaria,Rural regions,10 or more rooms,0.01496,31,14861,0.01009,0.02072
2055,2055,2012,Berlin,Urban regions,1 room,0.09093,38,14861,0.07003,0.11177
2056,2056,2012,Berlin,Urban regions,2 rooms,0.35805,181,14861,0.31901,0.39563
2057,2057,2012,Berlin,Urban regions,3 rooms,0.34674,250,14861,0.30658,0.383
2058,2058,2012,Berlin,Urban regions,4 rooms,0.15013,143,14861,0.12622,0.17443
2059,2059,2012,Berlin,Urban regions,5 rooms,0.05415,55,14861,0.044,0.06747
2060,2060,2012,Brandenburg,Rural regions,2 rooms,0.23784,85,14861,0.19487,0.27941
2061,2061,2012,Brandenburg,Rural regions,3 rooms,0.38945,222,14861,0.3357,0.44407
2062,2062,2012,Brandenburg,Rural regions,4 rooms,0.21035,137,14861,0.17282,0.25884
2063,2063,2012,Brandenburg,Rural regions,5 rooms,0.10461,84,14861,0.08258,0.12439
2064,2064,2012,Brandenburg,Rural regions,6 rooms,0.05774,39,14861,0.04354,0.07312
2065,2065,2012,Mecklenburg-Western Pomerania,Rural regions,2 rooms,0.30538,71,14861,0.26185,0.35281
2066,2066,2012,Mecklenburg-Western Pomerania,Rural regions,3 rooms,0.3245,110,14861,0.26321,0.40112
2067,2067,2012,Mecklenburg-Western Pomerania,Rural regions,4 rooms,0.25499,93,14861,0.19924,0.31874
2068,2068,2012,Mecklenburg-Western Pomerania,Rural regions,5 rooms,0.11512,46,14861,0.08244,0.16441
2069,2069,2012,Saxony,Urban regions,2 rooms,0.29456,91,14861,0.25801,0.34192
2070,2070,2012,Saxony,Urban regions,3 rooms,0.4663,234,14861,0.4107,0.52508
2071,2071,2012,Saxony,Urban regions,4 rooms,0.15976,111,14861,0.132,0.18552
2072,2072,2012,Saxony,Urban regions,5 rooms,0.07938,61,14861,0.05552,0.10865
2073,2073,2012,Saxony,Rural regions,2 rooms,0.20212,73,14861,0.16069,0.23798
2074,2074,2012,Saxony,Rural regions,3 rooms,0.39978,181,14861,0.36123,0.45338
2075,2075,2012,Saxony,Rural regions,4 rooms,0.20852,125,14861,0.17782,0.24935
2076,2076,2012,Saxony,Rural regions,5 rooms,0.10985,60,14861,0.08186,0.13978
2077,2077,2012,Saxony,Rural regions,6 rooms,0.07972,52,14861,0.06109,0.10518
2078,2078,2012,Saxony-Anhalt,Urban regions,3 rooms,1.0,57,14861,0.78949,1.22739
2079,2079,2012,Saxony-Anhalt,Rural regions,2 rooms,0.22995,65,14861,0.18318,0.29868
2080,2080,2012,Saxony-Anhalt,Rural regions,3 rooms,0.33812,160,14861,0.29187,0.38949
2081,2081,2012,Saxony-Anhalt,Rural regions,4 rooms,0.27562,139,14861,0.2321,0.32775
2082,2082,2012,Saxony-Anhalt,Rural regions,5 rooms,0.10054,58,14861,0.07714,0.12663
2083,2083,2012,Saxony-Anhalt,Rural regions,6 rooms,0.05577,34,14861,0.03546,0.08394
2084,2084,2012,Thuringa,Urban regions,3 rooms,0.66641,82,14861,0.52791,0.80994
2085,2085,2012,Thuringa,Urban regions,4 rooms,0.33359,39,14861,0.21478,0.50026
2086,2086,2012,Thuringa,Rural regions,2 rooms,0.29366,60,14861,0.2344,0.35902
2087,2087,2012,Thuringa,Rural regions,3 rooms,0.32313,123,14861,0.2788,0.37314
2088,2088,2012,Thuringa,Rural regions,4 rooms,0.25919,120,14861,0.22193,0.30273
2089,2089,2012,Thuringa,Rural regions,5 rooms,0.12401,65,14861,0.10419,0.145
2090,2090,2013,Schleswig-Holstein,Urban regions,2 rooms,0.40713,39,16498,0.30549,0.53901
2091,2091,2013,Schleswig-Holstein,Urban regions,3 rooms,0.48723,71,16498,0.36498,0.63434
2092,2092,2013,Schleswig-Holstein,Urban regions,4 rooms,0.10564,34,16498,0.0796,0.13305
2093,2093,2013,Schleswig-Holstein,Rural regions,2 rooms,0.12757,51,16498,0.10207,0.16096
2094,2094,2013,Schleswig-Holstein,Rural regions,3 rooms,0.25879,116,16498,0.20957,0.31305
2095,2095,2013,Schleswig-Holstein,Rural regions,4 rooms,0.27208,116,16498,0.22416,0.32742
2096,2096,2013,Schleswig-Holstein,Rural regions,5 rooms,0.2358,83,16498,0.18378,0.30964
2097,2097,2013,Schleswig-Holstein,Rural regions,6 rooms,0.10577,41,16498,0.0632,0.15574
2098,2098,2013,Hamburg,Urban regions,2 rooms,0.24018,57,16498,0.18035,0.29911
2099,2099,2013,Hamburg,Urban regions,3 rooms,0.47622,142,16498,0.38951,0.56203
2100,2100,2013,Hamburg,Urban regions,4 rooms,0.2061,74,16498,0.16261,0.24967
2101,2101,2013,Hamburg,Urban regions,5 rooms,0.0775,33,16498,0.04777,0.11439
2102,2102,2013,Lower Saxony,Urban regions,2 rooms,0.1813,90,16498,0.1537,0.2182
2103,2103,2013,Lower Saxony,Urban regions,3 rooms,0.34358,201,16498,0.29534,0.40187
2104,2104,2013,Lower Saxony,Urban regions,4 rooms,0.20045,166,16498,0.16935,0.23936
2105,2105,2013,Lower Saxony,Urban regions,5 rooms,0.1426,104,16498,0.11473,0.16866
2106,2106,2013,Lower Saxony,Urban regions,6 rooms,0.09323,66,16498,0.07349,0.1148
2107,2107,2013,Lower Saxony,Urban regions,7 rooms,0.03884,43,16498,0.02777,0.05199
2108,2108,2013,Lower Saxony,Rural regions,2 rooms,0.12541,62,16498,0.09901,0.14845
2109,2109,2013,Lower Saxony,Rural regions,3 rooms,0.23772,177,16498,0.20517,0.27508
2110,2110,2013,Lower Saxony,Rural regions,4 rooms,0.22067,208,16498,0.18583,0.253
2111,2111,2013,Lower Saxony,Rural regions,5 rooms,0.20059,181,16498,0.17297,0.23259
2112,2112,2013,Lower Saxony,Rural regions,6 rooms,0.1285,131,16498,0.10186,0.15153
2113,2113,2013,Lower Saxony,Rural regions,7 rooms,0.05699,67,16498,0.0424,0.07493
2114,2114,2013,Lower Saxony,Rural regions,8 rooms,0.03012,40,16498,0.02297,0.03907
2115,2115,2013,Bremen,Urban regions,3 rooms,0.7,57,16498,0.51005,0.92644
2116,2116,2013,Bremen,Urban regions,4 rooms,0.3,33,16498,0.17827,0.46074
2117,2117,2013,North Rhine-Westphalia,Urban regions,1 room,0.02522,69,16498,0.01825,0.03096
2118,2118,2013,North Rhine-Westphalia,Urban regions,2 rooms,0.19763,460,16498,0.18069,0.21606
2119,2119,2013,North Rhine-Westphalia,Urban regions,3 rooms,0.32299,1177,16498,0.30323,0.34585
2120,2120,2013,North Rhine-Westphalia,Urban regions,4 rooms,0.18696,759,16498,0.17344,0.20213
2121,2121,2013,North Rhine-Westphalia,Urban regions,5 rooms,0.14649,541,16498,0.13344,0.16044
2122,2122,2013,North Rhine-Westphalia,Urban regions,6 rooms,0.06732,310,16498,0.05964,0.07447
2123,2123,2013,North Rhine-Westphalia,Urban regions,7 rooms,0.03816,155,16498,0.03095,0.04659
2124,2124,2013,North Rhine-Westphalia,Urban regions,8 rooms,0.01523,62,16498,0.01065,0.02096
2125,2125,2013,Hesse,Urban regions,2 rooms,0.21033,153,16498,0.18324,0.24142
2126,2126,2013,Hesse,Urban regions,3 rooms,0.32889,337,16498,0.28204,0.36771
2127,2127,2013,Hesse,Urban regions,4 rooms,0.1884,221,16498,0.16167,0.22169
2128,2128,2013,Hesse,Urban regions,5 rooms,0.14014,148,16498,0.1156,0.16323
2129,2129,2013,Hesse,Urban regions,6 rooms,0.08082,94,16498,0.06337,0.09549
2130,2130,2013,Hesse,Urban regions,7 rooms,0.0276,44,16498,0.01978,0.03571
2131,2131,2013,Hesse,Urban regions,8 rooms,0.02382,34,16498,0.01576,0.03357
2132,2132,2013,Hesse,Rural regions,3 rooms,0.36067,51,16498,0.25711,0.45471
2133,2133,2013,Hesse,Rural regions,4 rooms,0.32464,60,16498,0.23918,0.42569
2134,2134,2013,Hesse,Rural regions,5 rooms,0.16217,34,16498,0.11675,0.21017
2135,2135,2013,Hesse,Rural regions,6 rooms,0.15251,32,16498,0.09014,0.22232
2136,2136,2013,"Rhineland-Palatinate, Saarland",Urban regions,2 rooms,0.18475,97,16498,0.15267,0.2182
2137,2137,2013,"Rhineland-Palatinate, Saarland",Urban regions,3 rooms,0.30033,210,16498,0.25556,0.33674
2138,2138,2013,"Rhineland-Palatinate, Saarland",Urban regions,4 rooms,0.19075,159,16498,0.15661,0.23088
2139,2139,2013,"Rhineland-Palatinate, Saarland",Urban regions,5 rooms,0.17677,130,16498,0.14964,0.20223
2140,2140,2013,"Rhineland-Palatinate, Saarland",Urban regions,6 rooms,0.1474,107,16498,0.11632,0.17713
2141,2141,2013,"Rhineland-Palatinate, Saarland",Rural regions,3 rooms,0.27499,38,16498,0.19079,0.36765
2142,2142,2013,"Rhineland-Palatinate, Saarland",Rural regions,4 rooms,0.1484,37,16498,0.10145,0.19825
2143,2143,2013,"Rhineland-Palatinate, Saarland",Rural regions,5 rooms,0.27071,38,16498,0.18368,0.36575
2144,2144,2013,"Rhineland-Palatinate, Saarland",Rural regions,6 rooms,0.30591,52,16498,0.2342,0.37692
2145,2145,2013,Baden-Wuerttemberg,Urban regions,1 room,0.04474,46,16498,0.03635,0.05575
2146,2146,2013,Baden-Wuerttemberg,Urban regions,2 rooms,0.1631,218,16498,0.14597,0.18154
2147,2147,2013,Baden-Wuerttemberg,Urban regions,3 rooms,0.27582,497,16498,0.24748,0.30868
2148,2148,2013,Baden-Wuerttemberg,Urban regions,4 rooms,0.21167,429,16498,0.18968,0.23619
2149,2149,2013,Baden-Wuerttemberg,Urban regions,5 rooms,0.15379,318,16498,0.13351,0.17263
2150,2150,2013,Baden-Wuerttemberg,Urban regions,6 rooms,0.07973,203,16498,0.06905,0.09242
2151,2151,2013,Baden-Wuerttemberg,Urban regions,7 rooms,0.04872,105,16498,0.03745,0.05873
2152,2152,2013,Baden-Wuerttemberg,Urban regions,8 rooms,0.02242,56,16498,0.01572,0.02938
2153,2153,2013,Baden-Wuerttemberg,Rural regions,3 rooms,0.36569,54,16498,0.2575,0.47147
2154,2154,2013,Baden-Wuerttemberg,Rural regions,4 rooms,0.27498,45,16498,0.19618,0.34852
2155,2155,2013,Baden-Wuerttemberg,Rural regions,5 rooms,0.35933,44,16498,0.24647,0.48682
2156,2156,2013,Bavaria,Urban regions,1 room,0.04422,36,16498,0.03126,0.05749
2157,2157,2013,Bavaria,Urban regions,2 rooms,0.21892,210,16498,0.1924,0.24649
2158,2158,2013,Bavaria,Urban regions,3 rooms,0.31851,396,16498,0.28654,0.34902
2159,2159,2013,Bavaria,Urban regions,4 rooms,0.18186,268,16498,0.15932,0.20801
2160,2160,2013,Bavaria,Urban regions,5 rooms,0.12144,174,16498,0.09978,0.14065
2161,2161,2013,Bavaria,Urban regions,6 rooms,0.07314,134,16498,0.06068,0.08597
