year,hhtyp,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Single parent,Tenant,2 rooms,0.27664,73,251,0.22119,0.33209
1995,Single parent,Tenant,3 rooms,0.43132,127,251,0.36993,0.49271
1995,Single parent,Tenant,4 rooms,0.16664,51,251,0.12044,0.21283
1995,Couple with children,Owner,3 rooms,0.13772,176,1107,0.11741,0.15803
1995,Couple with children,Owner,4 rooms,0.24864,292,1107,0.22317,0.27412
1995,Couple with children,Owner,5 rooms,0.26015,296,1107,0.23429,0.28601
1995,Couple with children,Owner,6 rooms,0.17053,192,1107,0.14836,0.19269
1995,Couple with children,Owner,7 rooms,0.09561,98,1107,0.07828,0.11294
1995,Couple with children,Owner,8 rooms,0.04679,53,1107,0.03434,0.05924
1995,Couple with children,Tenant,2 rooms,0.08684,157,1582,0.07296,0.10072
1995,Couple with children,Tenant,3 rooms,0.51813,854,1582,0.49350,0.54276
1995,Couple with children,Tenant,4 rooms,0.25968,432,1582,0.23807,0.28130
1995,Couple with children,Tenant,5 rooms,0.07420,102,1582,0.06128,0.08712
1995,Couple with children,Tenant,6 rooms,0.03298,37,1582,0.02417,0.04178
1995,Other Combinations,Tenant,3 rooms,0.44580,44,44,0.29723,0.59437
1996,Single-person household,Owner,2 rooms,0.18397,50,254,0.13622,0.23171
1996,Single-person household,Owner,3 rooms,0.32841,92,254,0.27054,0.38628
1996,Single-person household,Owner,4 rooms,0.23188,69,254,0.17988,0.28389
1996,Single-person household,Owner,5 rooms,0.13181,43,254,0.09012,0.17349
1996,Single-person household,Tenant,1 room,0.16518,213,1120,0.14343,0.18694
1996,Single-person household,Tenant,2 rooms,0.48210,548,1120,0.45282,0.51138
1996,Single-person household,Tenant,3 rooms,0.26826,284,1120,0.24230,0.29422
1996,Single-person household,Tenant,4 rooms,0.06564,75,1120,0.05113,0.08015
1996,Couple without children,Owner,2 rooms,0.06079,56,638,0.04223,0.07934
1996,Couple without children,Owner,3 rooms,0.24605,172,638,0.21260,0.27950
1996,Couple without children,Owner,4 rooms,0.29122,200,638,0.25594,0.32650
1996,Couple without children,Owner,5 rooms,0.19794,130,638,0.16700,0.22888
1996,Couple without children,Owner,6 rooms,0.12273,80,638,0.09725,0.14821
1996,Couple without children,Tenant,2 rooms,0.32548,391,1100,0.29778,0.35318
1996,Couple without children,Tenant,3 rooms,0.44180,504,1100,0.41244,0.47116
1996,Couple without children,Tenant,4 rooms,0.16265,174,1100,0.14083,0.18447
1996,Couple without children,Tenant,5 rooms,0.02588,31,1100,0.01649,0.03527
1996,Single parent,Tenant,2 rooms,0.24396,70,261,0.19175,0.29616
1996,Single parent,Tenant,3 rooms,0.46877,136,261,0.40812,0.52943
1996,Single parent,Tenant,4 rooms,0.18394,55,261,0.13685,0.23104
1996,Couple with children,Owner,3 rooms,0.12883,168,1121,0.10921,0.14845
1996,Couple with children,Owner,4 rooms,0.24988,300,1121,0.22452,0.27523
1996,Couple with children,Owner,5 rooms,0.27134,308,1121,0.24530,0.29738
1996,Couple with children,Owner,6 rooms,0.16870,195,1121,0.14677,0.19063
1996,Couple with children,Owner,7 rooms,0.09626,101,1121,0.07898,0.11353
1996,Couple with children,Owner,8 rooms,0.04128,49,1121,0.02963,0.05293
1996,Couple with children,Tenant,2 rooms,0.07893,124,1479,0.06518,0.09267
1996,Couple with children,Tenant,3 rooms,0.49761,783,1479,0.47212,0.52310
1996,Couple with children,Tenant,4 rooms,0.27441,420,1479,0.25166,0.29715
1996,Couple with children,Tenant,5 rooms,0.08854,107,1479,0.07406,0.10303
1996,Couple with children,Tenant,6 rooms,0.04046,45,1479,0.03042,0.05051
1996,Other Combinations,Tenant,3 rooms,0.46037,45,45,0.31310,0.60765
1997,Single-person household,Owner,2 rooms,0.18990,50,249,0.14108,0.23872
1997,Single-person household,Owner,3 rooms,0.31532,90,249,0.25749,0.37315
1997,Single-person household,Owner,4 rooms,0.22951,67,249,0.17717,0.28184
1997,Single-person household,Owner,5 rooms,0.12660,42,249,0.08522,0.16799
1997,Single-person household,Tenant,1 room,0.15868,190,1096,0.13704,0.18032
1997,Single-person household,Tenant,2 rooms,0.48670,548,1096,0.45709,0.51630
1997,Single-person household,Tenant,3 rooms,0.28128,295,1096,0.25465,0.30791
1997,Single-person household,Tenant,4 rooms,0.05880,63,1096,0.04487,0.07274
1997,Couple without children,Owner,2 rooms,0.05120,51,673,0.03454,0.06787
1997,Couple without children,Owner,3 rooms,0.26267,182,673,0.22940,0.29595
1997,Couple without children,Owner,4 rooms,0.29207,215,673,0.25769,0.32645
1997,Couple without children,Owner,5 rooms,0.19674,139,673,0.16668,0.22679
1997,Couple without children,Owner,6 rooms,0.12756,86,673,0.10233,0.15278
1997,Couple without children,Tenant,2 rooms,0.30677,379,1103,0.27954,0.33400
1997,Couple without children,Tenant,3 rooms,0.46131,519,1103,0.43188,0.49074
1997,Couple without children,Tenant,4 rooms,0.14898,169,1103,0.12796,0.17001
1997,Couple without children,Tenant,5 rooms,0.03518,36,1103,0.02431,0.04606
1997,Single parent,Tenant,2 rooms,0.24228,61,265,0.19059,0.29396
1997,Single parent,Tenant,3 rooms,0.51674,156,265,0.45646,0.57702
1997,Single parent,Tenant,4 rooms,0.12886,48,265,0.08844,0.16927
1997,Couple with children,Owner,3 rooms,0.12672,172,1138,0.10738,0.14605
1997,Couple with children,Owner,4 rooms,0.24927,317,1138,0.22412,0.27441
1997,Couple with children,Owner,5 rooms,0.26618,303,1138,0.24049,0.29187
1997,Couple with children,Owner,6 rooms,0.16539,192,1138,0.14380,0.18699
1997,Couple with children,Owner,7 rooms,0.10428,101,1138,0.08651,0.12204
1997,Couple with children,Owner,8 rooms,0.04462,53,1138,0.03262,0.05662
1997,Couple with children,Tenant,2 rooms,0.06113,105,1373,0.04845,0.07381
1997,Couple with children,Tenant,3 rooms,0.50645,723,1373,0.47999,0.53290
1997,Couple with children,Tenant,4 rooms,0.27680,395,1373,0.25313,0.30048
1997,Couple with children,Tenant,5 rooms,0.09476,108,1373,0.07926,0.11025
1997,Couple with children,Tenant,6 rooms,0.03679,42,1373,0.02683,0.04675
1997,Other Combinations,Tenant,3 rooms,0.46212,40,40,0.30565,0.61860
1998,Single-person household,Owner,2 rooms,0.20568,71,322,0.16146,0.24990
1998,Single-person household,Owner,3 rooms,0.31153,116,322,0.26087,0.36219
1998,Single-person household,Owner,4 rooms,0.26951,96,322,0.22097,0.31805
1998,Single-person household,Owner,5 rooms,0.10329,39,322,0.07000,0.13659
1998,Single-person household,Tenant,1 room,0.14650,217,1312,0.12736,0.16564
1998,Single-person household,Tenant,2 rooms,0.50843,679,1312,0.48137,0.53550
1998,Single-person household,Tenant,3 rooms,0.27270,343,1312,0.24859,0.29681
1998,Single-person household,Tenant,4 rooms,0.05385,73,1312,0.04163,0.06607
1998,Couple without children,Owner,2 rooms,0.04195,48,882,0.02871,0.05518
1998,Couple without children,Owner,3 rooms,0.22767,208,882,0.19998,0.25536
1998,Couple without children,Owner,4 rooms,0.32934,300,882,0.29830,0.36037
1998,Couple without children,Owner,5 rooms,0.19464,176,882,0.16850,0.22079
1998,Couple without children,Owner,6 rooms,0.12440,114,882,0.10260,0.14619
1998,Couple without children,Owner,7 rooms,0.04498,36,882,0.03129,0.05866
1998,Couple without children,Tenant,2 rooms,0.29103,393,1228,0.26562,0.31645
1998,Couple without children,Tenant,3 rooms,0.49369,609,1228,0.46571,0.52166
1998,Couple without children,Tenant,4 rooms,0.15452,190,1228,0.13429,0.17474
1998,Couple without children,Tenant,5 rooms,0.03657,36,1228,0.02607,0.04707
1998,Single parent,Owner,4 rooms,0.31687,37,37,0.16488,0.46885
1998,Single parent,Tenant,2 rooms,0.22104,65,316,0.17521,0.26686
1998,Single parent,Tenant,3 rooms,0.53048,186,316,0.47537,0.58560
1998,Single parent,Tenant,4 rooms,0.18221,65,316,0.13958,0.22484
1998,Couple with children,Owner,3 rooms,0.10204,159,1309,0.08563,0.11844
1998,Couple with children,Owner,4 rooms,0.25121,367,1309,0.22771,0.27471
1998,Couple with children,Owner,5 rooms,0.25221,345,1309,0.22868,0.27575
1998,Couple with children,Owner,6 rooms,0.19323,254,1309,0.17183,0.21462
1998,Couple with children,Owner,7 rooms,0.10574,121,1309,0.08908,0.12240
1998,Couple with children,Owner,8 rooms,0.04523,63,1309,0.03397,0.05649
1998,Couple with children,Tenant,2 rooms,0.06462,104,1404,0.05176,0.07749
1998,Couple with children,Tenant,3 rooms,0.47651,717,1404,0.45037,0.50264
1998,Couple with children,Tenant,4 rooms,0.30103,425,1404,0.27703,0.32504
1998,Couple with children,Tenant,5 rooms,0.09603,120,1404,0.08061,0.11145
1998,Couple with children,Tenant,6 rooms,0.03122,38,1404,0.02212,0.04032
1998,Other Combinations,Tenant,3 rooms,0.49948,42,42,0.34643,0.65253
1999,Single-person household,Owner,2 rooms,0.20047,68,322,0.15667,0.24427
1999,Single-person household,Owner,3 rooms,0.31910,117,322,0.26811,0.37009
1999,Single-person household,Owner,4 rooms,0.25249,92,322,0.20496,0.30001
1999,Single-person household,Owner,5 rooms,0.11956,45,322,0.08406,0.15505
1999,Single-person household,Tenant,1 room,0.14127,196,1246,0.12192,0.16061
1999,Single-person household,Tenant,2 rooms,0.52104,658,1246,0.49329,0.54879
1999,Single-person household,Tenant,3 rooms,0.26860,321,1246,0.24398,0.29322
1999,Single-person household,Tenant,4 rooms,0.05013,71,1246,0.03801,0.06225
1999,Couple without children,Owner,2 rooms,0.04570,49,876,0.03186,0.05954
1999,Couple without children,Owner,3 rooms,0.21540,196,876,0.18816,0.24264
1999,Couple without children,Owner,4 rooms,0.33661,300,876,0.30530,0.36792
1999,Couple without children,Owner,5 rooms,0.18269,172,876,0.15709,0.20829
1999,Couple without children,Owner,6 rooms,0.13837,119,876,0.11549,0.16125
1999,Couple without children,Owner,7 rooms,0.04938,40,876,0.03503,0.06374
1999,Couple without children,Tenant,2 rooms,0.27484,374,1210,0.24968,0.30001
1999,Couple without children,Tenant,3 rooms,0.50144,602,1210,0.47326,0.52963
1999,Couple without children,Tenant,4 rooms,0.15710,194,1210,0.13659,0.17761
1999,Couple without children,Tenant,5 rooms,0.03999,40,1210,0.02894,0.05103
1999,Single parent,Owner,4 rooms,0.33608,35,35,0.17730,0.49486
1999,Single parent,Tenant,2 rooms,0.22959,66,318,0.18329,0.27589
1999,Single parent,Tenant,3 rooms,0.52248,184,318,0.46749,0.57746
1999,Single parent,Tenant,4 rooms,0.18952,68,318,0.14638,0.23267
1999,Couple with children,Owner,3 rooms,0.10081,164,1352,0.08475,0.11686
1999,Couple with children,Owner,4 rooms,0.23977,353,1352,0.21700,0.26253
1999,Couple with children,Owner,5 rooms,0.24977,356,1352,0.22669,0.27285
1999,Couple with children,Owner,6 rooms,0.19072,254,1352,0.16977,0.21167
1999,Couple with children,Owner,7 rooms,0.10583,124,1352,0.08943,0.12224
1999,Couple with children,Owner,8 rooms,0.05499,68,1352,0.04283,0.06714
1999,Couple with children,Owner,9 rooms,0.02834,33,1352,0.01949,0.03719
1999,Couple with children,Tenant,2 rooms,0.05634,89,1310,0.04385,0.06883
1999,Couple with children,Tenant,3 rooms,0.47299,654,1310,0.44594,0.50003
1999,Couple with children,Tenant,4 rooms,0.31939,411,1310,0.29413,0.34465
1999,Couple with children,Tenant,5 rooms,0.09071,115,1310,0.07515,0.10627
1999,Couple with children,Tenant,6 rooms,0.03360,41,1310,0.02384,0.04336
2000,Single-person household,Owner,2 rooms,0.17299,141,807,0.14688,0.19910
2000,Single-person household,Owner,3 rooms,0.31544,271,807,0.28336,0.34752
2000,Single-person household,Owner,4 rooms,0.24756,215,807,0.21776,0.27735
2000,Single-person household,Owner,5 rooms,0.13236,118,807,0.10897,0.15576
2000,Single-person household,Owner,6 rooms,0.06553,62,807,0.04844,0.08261
2000,Single-person household,Tenant,1 room,0.14115,356,2373,0.12714,0.15516
2000,Single-person household,Tenant,2 rooms,0.51288,1215,2373,0.49277,0.53300
2000,Single-person household,Tenant,3 rooms,0.26698,627,2373,0.24917,0.28478
2000,Single-person household,Tenant,4 rooms,0.05785,144,2373,0.04846,0.06725
2000,Single-person household,Tenant,5 rooms,0.01386,31,2373,0.00916,0.01857
2000,Couple without children,Owner,2 rooms,0.04195,87,1957,0.03307,0.05083
2000,Couple without children,Owner,3 rooms,0.22212,449,1957,0.20370,0.24054
2000,Couple without children,Owner,4 rooms,0.29814,592,1957,0.27787,0.31842
2000,Couple without children,Owner,5 rooms,0.20121,408,1957,0.18345,0.21898
2000,Couple without children,Owner,6 rooms,0.13965,262,1957,0.12429,0.15501
2000,Couple without children,Owner,7 rooms,0.05008,101,1957,0.04041,0.05974
2000,Couple without children,Owner,8 rooms,0.02846,58,1957,0.02109,0.03583
2000,Couple without children,Tenant,2 rooms,0.25519,531,1924,0.23570,0.27468
2000,Couple without children,Tenant,3 rooms,0.51540,1010,1924,0.49306,0.53774
2000,Couple without children,Tenant,4 rooms,0.16156,312,1924,0.14511,0.17801
2000,Couple without children,Tenant,5 rooms,0.04129,71,1924,0.03240,0.05019
2000,Single parent,Owner,4 rooms,0.29551,57,137,0.21882,0.37219
2000,Single parent,Owner,5 rooms,0.22078,46,137,0.15107,0.29049
2000,Single parent,Owner,6 rooms,0.16649,34,137,0.10388,0.22910
2000,Single parent,Tenant,2 rooms,0.17720,93,512,0.14409,0.21030
2000,Single parent,Tenant,3 rooms,0.54214,304,512,0.49894,0.58534
2000,Single parent,Tenant,4 rooms,0.19983,115,512,0.16516,0.23450
2000,Couple with children,Owner,3 rooms,0.09988,258,2537,0.08821,0.11155
2000,Couple with children,Owner,4 rooms,0.22347,596,2537,0.20725,0.23968
2000,Couple with children,Owner,5 rooms,0.26788,695,2537,0.25064,0.28511
2000,Couple with children,Owner,6 rooms,0.19649,497,2537,0.18102,0.21195
2000,Couple with children,Owner,7 rooms,0.11204,268,2537,0.09977,0.12432
2000,Couple with children,Owner,8 rooms,0.05143,129,2537,0.04283,0.06003
2000,Couple with children,Owner,9 rooms,0.01991,52,2537,0.01448,0.02535
2000,Couple with children,Owner,10 or more rooms,0.02047,42,2537,0.01496,0.02598
2000,Couple with children,Tenant,2 rooms,0.05471,118,2050,0.04486,0.06456
2000,Couple with children,Tenant,3 rooms,0.46073,963,2050,0.43915,0.48232
2000,Couple with children,Tenant,4 rooms,0.30754,639,2050,0.28756,0.32752
2000,Couple with children,Tenant,5 rooms,0.11202,225,2050,0.09836,0.12568
2000,Couple with children,Tenant,6 rooms,0.03659,71,2050,0.02846,0.04471
2000,Couple with children,Tenant,7 rooms,0.01624,34,2050,0.01077,0.02172
2000,Other Combinations,Tenant,3 rooms,0.53991,42,42,0.38735,0.69247
2001,Single-person household,Owner,2 rooms,0.17914,125,710,0.15091,0.20737
2001,Single-person household,Owner,3 rooms,0.31655,240,710,0.28231,0.35079
2001,Single-person household,Owner,4 rooms,0.23397,180,710,0.20281,0.26513
2001,Single-person household,Owner,5 rooms,0.12865,104,710,0.10401,0.15330
2001,Single-person household,Owner,6 rooms,0.07343,61,710,0.05423,0.09263
2001,Single-person household,Tenant,1 room,0.12568,275,2110,0.11153,0.13983
2001,Single-person household,Tenant,2 rooms,0.50320,1095,2110,0.48186,0.52454
2001,Single-person household,Tenant,3 rooms,0.28808,606,2110,0.26875,0.30741
2001,Single-person household,Tenant,4 rooms,0.06266,134,2110,0.05232,0.07300
2001,Couple without children,Owner,2 rooms,0.04171,82,1754,0.03235,0.05107
2001,Couple without children,Owner,3 rooms,0.21770,389,1754,0.19838,0.23702
2001,Couple without children,Owner,4 rooms,0.30510,542,1754,0.28354,0.32665
2001,Couple without children,Owner,5 rooms,0.20237,368,1754,0.18356,0.22118
2001,Couple without children,Owner,6 rooms,0.13681,231,1754,0.12072,0.15290
2001,Couple without children,Owner,7 rooms,0.04878,89,1754,0.03870,0.05887
2001,Couple without children,Owner,8 rooms,0.03226,53,1754,0.02399,0.04054
2001,Couple without children,Tenant,2 rooms,0.24101,472,1747,0.22095,0.26107
2001,Couple without children,Tenant,3 rooms,0.53200,938,1747,0.50859,0.55540
2001,Couple without children,Tenant,4 rooms,0.16074,280,1747,0.14352,0.17797
2001,Couple without children,Tenant,5 rooms,0.03551,57,1747,0.02683,0.04419
2001,Single parent,Owner,4 rooms,0.29298,53,131,0.21474,0.37121
2001,Single parent,Owner,5 rooms,0.20547,46,131,0.13602,0.27493
2001,Single parent,Owner,6 rooms,0.16989,32,131,0.10533,0.23444
2001,Single parent,Tenant,2 rooms,0.16452,84,476,0.13118,0.19786
2001,Single parent,Tenant,3 rooms,0.53915,267,476,0.49432,0.58397
2001,Single parent,Tenant,4 rooms,0.22136,125,476,0.18403,0.25870
2001,Couple with children,Owner,3 rooms,0.09073,230,2317,0.07903,0.10243
2001,Couple with children,Owner,4 rooms,0.23255,561,2317,0.21535,0.24976
2001,Couple with children,Owner,5 rooms,0.26730,623,2317,0.24927,0.28532
2001,Couple with children,Owner,6 rooms,0.19176,445,2317,0.17573,0.20779
2001,Couple with children,Owner,7 rooms,0.10845,240,2317,0.09578,0.12111
2001,Couple with children,Owner,8 rooms,0.05314,121,2317,0.04400,0.06228
2001,Couple with children,Owner,9 rooms,0.02233,51,2317,0.01632,0.02835
2001,Couple with children,Owner,10 or more rooms,0.02436,46,2317,0.01808,0.03064
2001,Couple with children,Tenant,2 rooms,0.04541,86,1810,0.03582,0.05500
2001,Couple with children,Tenant,3 rooms,0.44290,828,1810,0.42001,0.46579
2001,Couple with children,Tenant,4 rooms,0.30468,565,1810,0.28347,0.32589
2001,Couple with children,Tenant,5 rooms,0.12189,214,1810,0.10681,0.13697
2001,Couple with children,Tenant,6 rooms,0.04888,78,1810,0.03894,0.05882
2001,Couple with children,Tenant,7 rooms,0.02135,39,1810,0.01469,0.02801
2001,Other Combinations,Tenant,3 rooms,0.47853,31,31,0.29977,0.65728
2002,Single-person household,Owner,2 rooms,0.18688,125,704,0.15807,0.21570
2002,Single-person household,Owner,3 rooms,0.32317,240,704,0.28860,0.35775
2002,Single-person household,Owner,4 rooms,0.21995,167,704,0.18933,0.25057
2002,Single-person household,Owner,5 rooms,0.13328,108,704,0.10816,0.15841
2002,Single-person household,Owner,6 rooms,0.07344,64,704,0.05415,0.09272
2002,Single-person household,Tenant,1 room,0.12468,275,2163,0.11076,0.13861
2002,Single-person household,Tenant,2 rooms,0.50767,1108,2163,0.48660,0.52875
2002,Single-person household,Tenant,3 rooms,0.29104,627,2163,0.27189,0.31019
2002,Single-person household,Tenant,4 rooms,0.05400,120,2163,0.04447,0.06353
2002,Single-person household,Tenant,5 rooms,0.01672,33,2163,0.01132,0.02213
2002,Couple without children,Owner,2 rooms,0.03864,86,2014,0.03022,0.04706
2002,Couple without children,Owner,3 rooms,0.21366,405,2014,0.19576,0.23157
2002,Couple without children,Owner,4 rooms,0.29900,589,2014,0.27900,0.31900
2002,Couple without children,Owner,5 rooms,0.22965,487,2014,0.21127,0.24802
2002,Couple without children,Owner,6 rooms,0.12248,267,2014,0.10816,0.13681
2002,Couple without children,Owner,7 rooms,0.05473,123,2014,0.04480,0.06467
2002,Couple without children,Owner,8 rooms,0.02156,57,2014,0.01521,0.02790
2002,Couple without children,Tenant,2 rooms,0.24632,454,1807,0.22644,0.26619
2002,Couple without children,Tenant,3 rooms,0.50800,918,1807,0.48494,0.53106
2002,Couple without children,Tenant,4 rooms,0.15771,303,1807,0.14090,0.17452
2002,Couple without children,Tenant,5 rooms,0.05647,94,1807,0.04582,0.06711
2002,Couple without children,Tenant,6 rooms,0.01661,38,1807,0.01071,0.02250
2002,Single parent,Owner,3 rooms,0.15980,34,142,0.09932,0.22029
2002,Single parent,Owner,4 rooms,0.30930,64,142,0.23301,0.38559
2002,Single parent,Owner,5 rooms,0.21266,44,142,0.14512,0.28020
2002,Single parent,Tenant,2 rooms,0.17273,84,490,0.13922,0.20623
2002,Single parent,Tenant,3 rooms,0.51548,258,490,0.47119,0.55978
2002,Single parent,Tenant,4 rooms,0.22593,117,490,0.18886,0.26299
2002,Single parent,Tenant,5 rooms,0.05738,31,490,0.03677,0.07800
2002,Couple with children,Owner,3 rooms,0.09117,216,2620,0.08014,0.10219
2002,Couple with children,Owner,4 rooms,0.24528,584,2620,0.22880,0.26176
2002,Couple with children,Owner,5 rooms,0.28711,743,2620,0.26979,0.30444
2002,Couple with children,Owner,6 rooms,0.17987,509,2620,0.16516,0.19458
2002,Couple with children,Owner,7 rooms,0.09943,288,2620,0.08797,0.11089
2002,Couple with children,Owner,8 rooms,0.05349,156,2620,0.04487,0.06211
2002,Couple with children,Owner,9 rooms,0.02208,75,2620,0.01645,0.02771
2002,Couple with children,Owner,10 or more rooms,0.01721,49,2620,0.01223,0.02219
2002,Couple with children,Tenant,2 rooms,0.03761,66,1706,0.02858,0.04664
2002,Couple with children,Tenant,3 rooms,0.45079,750,1706,0.42717,0.47441
2002,Couple with children,Tenant,4 rooms,0.32566,578,1706,0.30341,0.34790
2002,Couple with children,Tenant,5 rooms,0.12116,216,1706,0.10567,0.13665
2002,Couple with children,Tenant,6 rooms,0.04834,96,1706,0.03816,0.05852
2002,Multi-generational household,Owner,6 rooms,0.34290,32,32,0.17580,0.51000
2003,Single-person household,Owner,2 rooms,0.17755,128,731,0.14983,0.20527
2003,Single-person household,Owner,3 rooms,0.31054,236,731,0.27698,0.34411
2003,Single-person household,Owner,4 rooms,0.22504,181,731,0.19474,0.25533
2003,Single-person household,Owner,5 rooms,0.15476,128,731,0.12852,0.18099
2003,Single-person household,Owner,6 rooms,0.06835,58,731,0.05004,0.08666
2003,Single-person household,Tenant,1 room,0.13271,285,2080,0.11813,0.14730
2003,Single-person household,Tenant,2 rooms,0.48807,1035,2080,0.46658,0.50956
2003,Single-person household,Tenant,3 rooms,0.29974,631,2080,0.28005,0.31944
2003,Single-person household,Tenant,4 rooms,0.05925,129,2080,0.04910,0.06940
2003,Couple without children,Owner,2 rooms,0.04086,85,1981,0.03214,0.04958
2003,Couple without children,Owner,3 rooms,0.22452,412,1981,0.20614,0.24290
2003,Couple without children,Owner,4 rooms,0.28553,572,1981,0.26564,0.30542
2003,Couple without children,Owner,5 rooms,0.23810,473,1981,0.21934,0.25686
2003,Couple without children,Owner,6 rooms,0.12433,265,1981,0.10980,0.13887
2003,Couple without children,Owner,7 rooms,0.05265,120,1981,0.04281,0.06249
2003,Couple without children,Owner,8 rooms,0.02201,54,1981,0.01555,0.02848
2003,Couple without children,Tenant,2 rooms,0.25853,468,1759,0.23807,0.27900
2003,Couple without children,Tenant,3 rooms,0.50654,894,1759,0.48317,0.52992
2003,Couple without children,Tenant,4 rooms,0.15269,287,1759,0.13587,0.16950
2003,Couple without children,Tenant,5 rooms,0.04544,76,1759,0.03571,0.05518
2003,Couple without children,Tenant,6 rooms,0.01543,34,1759,0.00967,0.02119
2003,Single parent,Owner,4 rooms,0.33758,62,102,0.24535,0.42980
2003,Single parent,Owner,5 rooms,0.18638,40,102,0.11043,0.26232
2003,Single parent,Tenant,2 rooms,0.15705,81,464,0.12391,0.19020
2003,Single parent,Tenant,3 rooms,0.54480,272,464,0.49944,0.59017
2003,Single parent,Tenant,4 rooms,0.21407,111,464,0.17671,0.25143
2003,Couple with children,Owner,3 rooms,0.08757,214,2500,0.07649,0.09865
2003,Couple with children,Owner,4 rooms,0.23293,549,2500,0.21636,0.24951
2003,Couple with children,Owner,5 rooms,0.27606,670,2500,0.25854,0.29359
2003,Couple with children,Owner,6 rooms,0.19104,498,2500,0.17563,0.20645
2003,Couple with children,Owner,7 rooms,0.10592,300,2500,0.09385,0.11798
2003,Couple with children,Owner,8 rooms,0.05850,154,2500,0.04930,0.06771
2003,Couple with children,Owner,9 rooms,0.02055,62,2500,0.01499,0.02611
2003,Couple with children,Owner,10 or more rooms,0.02153,53,2500,0.01584,0.02722
2003,Couple with children,Tenant,2 rooms,0.03929,70,1602,0.02978,0.04881
2003,Couple with children,Tenant,3 rooms,0.44547,694,1602,0.42112,0.46982
2003,Couple with children,Tenant,4 rooms,0.31314,513,1602,0.29042,0.33586
2003,Couple with children,Tenant,5 rooms,0.12956,204,1602,0.11311,0.14601
2003,Couple with children,Tenant,6 rooms,0.04777,88,1602,0.03732,0.05822
2003,Couple with children,Tenant,7 rooms,0.01597,33,1602,0.00983,0.02211
2004,Single-person household,Owner,2 rooms,0.17272,124,750,0.14565,0.19980
2004,Single-person household,Owner,3 rooms,0.30408,236,750,0.27114,0.33703
2004,Single-person household,Owner,4 rooms,0.22428,185,750,0.19441,0.25416
2004,Single-person household,Owner,5 rooms,0.16613,145,750,0.13947,0.19278
2004,Single-person household,Owner,6 rooms,0.07713,60,750,0.05803,0.09624
2004,Single-person household,Tenant,1 room,0.13475,282,2039,0.11992,0.14957
2004,Single-person household,Tenant,2 rooms,0.48553,983,2039,0.46383,0.50723
2004,Single-person household,Tenant,3 rooms,0.30253,621,2039,0.28259,0.32247
2004,Single-person household,Tenant,4 rooms,0.05540,116,2039,0.04547,0.06534
2004,Single-person household,Tenant,5 rooms,0.01627,37,2039,0.01078,0.02176
2004,Couple without children,Owner,2 rooms,0.04086,89,1956,0.03208,0.04963
2004,Couple without children,Owner,3 rooms,0.21854,396,1956,0.20022,0.23686
2004,Couple without children,Owner,4 rooms,0.28278,557,1956,0.26282,0.30275
2004,Couple without children,Owner,5 rooms,0.23354,474,1956,0.21479,0.25229
2004,Couple without children,Owner,6 rooms,0.12871,262,1956,0.11386,0.14355
2004,Couple without children,Owner,7 rooms,0.05053,116,1956,0.04082,0.06023
2004,Couple without children,Owner,8 rooms,0.02805,62,1956,0.02073,0.03537
2004,Couple without children,Tenant,2 rooms,0.23892,457,1781,0.21911,0.25873
2004,Couple without children,Tenant,3 rooms,0.51640,907,1781,0.49318,0.53961
2004,Couple without children,Tenant,4 rooms,0.16269,306,1781,0.14554,0.17984
2004,Couple without children,Tenant,5 rooms,0.04605,79,1781,0.03631,0.05579
2004,Couple without children,Tenant,6 rooms,0.01644,32,1781,0.01054,0.02235
2004,Single parent,Owner,4 rooms,0.25256,53,90,0.16229,0.34283
2004,Single parent,Owner,5 rooms,0.22788,37,90,0.14074,0.31503
2004,Single parent,Tenant,2 rooms,0.16102,80,457,0.12728,0.19475
2004,Single parent,Tenant,3 rooms,0.57076,272,457,0.52533,0.61619
2004,Single parent,Tenant,4 rooms,0.19210,105,457,0.15594,0.22826
2004,Couple with children,Owner,3 rooms,0.08403,200,2417,0.07297,0.09509
2004,Couple with children,Owner,4 rooms,0.23222,535,2417,0.21538,0.24905
2004,Couple with children,Owner,5 rooms,0.27781,636,2417,0.25995,0.29567
2004,Couple with children,Owner,6 rooms,0.20419,519,2417,0.18812,0.22026
2004,Couple with children,Owner,7 rooms,0.10870,275,2417,0.09629,0.12111
2004,Couple with children,Owner,8 rooms,0.04532,133,2417,0.03703,0.05361
2004,Couple with children,Owner,9 rooms,0.02095,63,2417,0.01524,0.02667
2004,Couple with children,Owner,10 or more rooms,0.01843,56,2417,0.01307,0.02379
2004,Couple with children,Tenant,2 rooms,0.04032,54,1509,0.03039,0.05025
2004,Couple with children,Tenant,3 rooms,0.42443,634,1509,0.39948,0.44938
2004,Couple with children,Tenant,4 rooms,0.32065,506,1509,0.29709,0.34420
2004,Couple with children,Tenant,5 rooms,0.14640,209,1509,0.12856,0.16424
2004,Couple with children,Tenant,6 rooms,0.04020,71,1509,0.03028,0.05011
2004,Couple with children,Tenant,7 rooms,0.01677,35,1509,0.01029,0.02326
2005,Single-person household,Owner,2 rooms,0.16172,121,750,0.13535,0.18809
2005,Single-person household,Owner,3 rooms,0.30452,242,750,0.27156,0.33748
2005,Single-person household,Owner,4 rooms,0.22300,188,750,0.19319,0.25281
