year,bula_h,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Baden-Wuerttemberg,1st Quintile,No,0.59590,194,284,0.53872,0.65307
2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.68259,178,318,0.63135,0.73383
2015,Baden-Wuerttemberg,2nd Quintile,No,0.31741,140,318,0.26617,0.36865
2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.78471,275,374,0.74300,0.82642
2015,Baden-Wuerttemberg,3rd Quintile,No,0.21529,99,374,0.17358,0.25700
2015,Baden-Wuerttemberg,4th Quintile,Yes,0.84818,320,392,0.81261,0.88375
2015,Baden-Wuerttemberg,4th Quintile,No,0.15182,72,392,0.11625,0.18739
2015,Baden-Wuerttemberg,5th Quintile,Yes,0.94502,416,416,0.92309,0.96695
2015,Bavaria,1st Quintile,Yes,0.46313,178,448,0.41690,0.50935
2015,Bavaria,1st Quintile,No,0.53687,270,448,0.49065,0.58310
2015,Bavaria,2nd Quintile,Yes,0.72414,330,523,0.68579,0.76248
2015,Bavaria,2nd Quintile,No,0.27586,193,523,0.23752,0.31421
2015,Bavaria,3rd Quintile,Yes,0.73282,366,495,0.69380,0.77184
2015,Bavaria,3rd Quintile,No,0.26718,129,495,0.22816,0.30620
2015,Bavaria,4th Quintile,Yes,0.85798,430,502,0.82741,0.88854
2015,Bavaria,4th Quintile,No,0.14202,72,502,0.11146,0.17259
2015,Bavaria,5th Quintile,Yes,0.90881,559,601,0.88577,0.93184
2015,Bavaria,5th Quintile,No,0.09119,42,601,0.06816,0.11423
2015,Berlin,1st Quintile,Yes,0.35192,54,166,0.27905,0.42479
2015,Berlin,1st Quintile,No,0.64808,112,166,0.57521,0.72095
2015,Berlin,2nd Quintile,Yes,0.59315,81,143,0.51235,0.67395
2015,Berlin,2nd Quintile,No,0.40685,62,143,0.32605,0.48765
2015,Berlin,3rd Quintile,Yes,0.72830,77,77,0.62829,0.82831
2015,Berlin,4th Quintile,Yes,0.79570,96,96,0.71462,0.87677
2015,Berlin,5th Quintile,Yes,0.88459,95,95,0.82000,0.94918
2015,Brandenburg,1st Quintile,Yes,0.44664,66,168,0.37124,0.52204
2015,Brandenburg,1st Quintile,No,0.55336,102,168,0.47796,0.62876
2015,Brandenburg,2nd Quintile,Yes,0.73141,92,140,0.65773,0.80510
2015,Brandenburg,2nd Quintile,No,0.26859,48,140,0.19490,0.34227
2015,Brandenburg,3rd Quintile,Yes,0.79795,100,100,0.71885,0.87704
2015,Brandenburg,4th Quintile,Yes,0.93988,81,81,0.88779,0.99197
2015,Brandenburg,5th Quintile,Yes,0.94491,69,69,0.89068,0.99914
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.62371,67,67,0.50683,0.74059
2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.71268,74,114,0.62925,0.79612
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.28732,40,114,0.20388,0.37075
2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.69380,53,53,0.56852,0.81908
2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.84786,32,32,0.72143,0.97429
2015,Saxony,1st Quintile,Yes,0.40897,80,214,0.34295,0.47500
2015,Saxony,1st Quintile,No,0.59103,134,214,0.52500,0.65705
2015,Saxony,2nd Quintile,Yes,0.71489,194,278,0.66172,0.76805
2015,Saxony,2nd Quintile,No,0.28511,84,278,0.23195,0.33828
2015,Saxony,3rd Quintile,Yes,0.76446,153,153,0.69700,0.83192
2015,Saxony,4th Quintile,Yes,0.84942,129,129,0.78747,0.91138
2015,Saxony,5th Quintile,Yes,0.87017,79,79,0.79557,0.94476
2015,Saxony-Anhalt,1st Quintile,Yes,0.37815,51,160,0.30277,0.45353
2015,Saxony-Anhalt,1st Quintile,No,0.62185,109,160,0.54647,0.69723
2015,Saxony-Anhalt,2nd Quintile,Yes,0.68327,96,149,0.60832,0.75822
2015,Saxony-Anhalt,2nd Quintile,No,0.31673,53,149,0.24178,0.39168
2015,Saxony-Anhalt,3rd Quintile,Yes,0.77951,78,78,0.68691,0.87212
2015,Saxony-Anhalt,4th Quintile,Yes,0.89739,65,65,0.82304,0.97173
2015,Saxony-Anhalt,5th Quintile,Yes,0.94954,47,47,0.88628,1.01280
2015,Thuringa,1st Quintile,Yes,0.33753,48,160,0.26403,0.41103
2015,Thuringa,1st Quintile,No,0.66247,112,160,0.58897,0.73597
2015,Thuringa,2nd Quintile,Yes,0.67618,119,168,0.60521,0.74715
2015,Thuringa,2nd Quintile,No,0.32382,49,168,0.25285,0.39479
2015,Thuringa,3rd Quintile,Yes,0.84082,90,90,0.76481,0.91683
2015,Thuringa,4th Quintile,Yes,0.88769,69,69,0.81264,0.96274
2015,Thuringa,5th Quintile,Yes,0.80806,57,57,0.70491,0.91121
2016,Schleswig-Holstein,1st Quintile,Yes,0.27570,49,252,0.22042,0.33099
2016,Schleswig-Holstein,1st Quintile,No,0.72430,203,252,0.66901,0.77958
2016,Schleswig-Holstein,2nd Quintile,Yes,0.65853,63,108,0.56868,0.74838
2016,Schleswig-Holstein,2nd Quintile,No,0.34147,45,108,0.25162,0.43132
2016,Schleswig-Holstein,3rd Quintile,Yes,0.87228,80,80,0.79868,0.94589
2016,Schleswig-Holstein,4th Quintile,Yes,0.89606,75,75,0.82653,0.96560
2016,Schleswig-Holstein,5th Quintile,Yes,0.90641,76,76,0.84049,0.97233
2016,Hamburg,1st Quintile,No,0.48444,49,49,0.34306,0.62582
2016,Hamburg,2nd Quintile,Yes,0.67548,33,33,0.51326,0.83770
2016,Hamburg,4th Quintile,Yes,0.93764,51,51,0.87062,1.00467
2016,Hamburg,5th Quintile,Yes,0.95456,61,61,0.90186,1.00726
2016,Lower Saxony,1st Quintile,Yes,0.30201,106,522,0.26258,0.34143
2016,Lower Saxony,1st Quintile,No,0.69799,416,522,0.65857,0.73742
2016,Lower Saxony,2nd Quintile,Yes,0.62732,149,250,0.56727,0.68738
2016,Lower Saxony,2nd Quintile,No,0.37268,101,250,0.31262,0.43273
2016,Lower Saxony,3rd Quintile,Yes,0.81186,192,238,0.76211,0.86162
2016,Lower Saxony,3rd Quintile,No,0.18814,46,238,0.13838,0.23789
2016,Lower Saxony,4th Quintile,Yes,0.84097,243,277,0.79783,0.88412
2016,Lower Saxony,4th Quintile,No,0.15903,34,277,0.11588,0.20217
2016,Lower Saxony,5th Quintile,Yes,0.94389,256,256,0.91565,0.97214
2016,Bremen,1st Quintile,No,0.82899,51,51,0.72462,0.93335
2016,North Rhine-Westphalia,1st Quintile,Yes,0.35973,265,1143,0.33189,0.38756
2016,North Rhine-Westphalia,1st Quintile,No,0.64027,878,1143,0.61244,0.66811
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.70890,367,571,0.67161,0.74619
2016,North Rhine-Westphalia,2nd Quintile,No,0.29110,204,571,0.25381,0.32839
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.85442,429,519,0.82404,0.88479
2016,North Rhine-Westphalia,3rd Quintile,No,0.14558,90,519,0.11521,0.17596
2016,North Rhine-Westphalia,4th Quintile,Yes,0.87443,482,539,0.84643,0.90243
2016,North Rhine-Westphalia,4th Quintile,No,0.12557,57,539,0.09757,0.15357
2016,North Rhine-Westphalia,5th Quintile,Yes,0.94755,555,555,0.92899,0.96612
2016,Hesse,1st Quintile,Yes,0.43554,80,340,0.38276,0.48833
2016,Hesse,1st Quintile,No,0.56446,260,340,0.51167,0.61724
2016,Hesse,2nd Quintile,Yes,0.64747,114,186,0.57862,0.71632
2016,Hesse,2nd Quintile,No,0.35253,72,186,0.28368,0.42138
2016,Hesse,3rd Quintile,Yes,0.74181,125,166,0.67503,0.80859
2016,Hesse,3rd Quintile,No,0.25819,41,166,0.19141,0.32497
2016,Hesse,4th Quintile,Yes,0.86575,152,152,0.81138,0.92013
2016,Hesse,5th Quintile,Yes,0.94829,240,240,0.92022,0.97636
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.43262,82,380,0.38274,0.48250
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.56738,298,380,0.51750,0.61726
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.72736,128,190,0.66387,0.79085
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.27264,62,190,0.20915,0.33613
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.80346,127,127,0.73407,0.87285
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.92433,137,137,0.87988,0.96878
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.93462,147,147,0.89453,0.97472
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.40794,105,461,0.36302,0.45285
2016,Baden-Wuerttemberg,1st Quintile,No,0.59206,356,461,0.54715,0.63698
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.64644,182,296,0.59188,0.70099
2016,Baden-Wuerttemberg,2nd Quintile,No,0.35356,114,296,0.29901,0.40812
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.85018,266,330,0.81161,0.88874
2016,Baden-Wuerttemberg,3rd Quintile,No,0.14982,64,330,0.11126,0.18839
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.88124,309,354,0.84750,0.91499
2016,Baden-Wuerttemberg,4th Quintile,No,0.11876,45,354,0.08501,0.15250
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.96897,397,397,0.95189,0.98605
2016,Bavaria,1st Quintile,Yes,0.52196,178,584,0.48141,0.56250
2016,Bavaria,1st Quintile,No,0.47804,406,584,0.43750,0.51859
2016,Bavaria,2nd Quintile,Yes,0.69447,337,493,0.65377,0.73518
2016,Bavaria,2nd Quintile,No,0.30553,156,493,0.26482,0.34623
2016,Bavaria,3rd Quintile,Yes,0.85122,359,446,0.81815,0.88428
2016,Bavaria,3rd Quintile,No,0.14878,87,446,0.11572,0.18185
2016,Bavaria,4th Quintile,Yes,0.89709,410,466,0.86947,0.92471
2016,Bavaria,4th Quintile,No,0.10291,56,466,0.07529,0.13053
2016,Bavaria,5th Quintile,Yes,0.93290,495,495,0.91083,0.95496
2016,Berlin,1st Quintile,Yes,0.33635,64,210,0.27230,0.40041
2016,Berlin,1st Quintile,No,0.66365,146,210,0.59959,0.72770
2016,Berlin,2nd Quintile,Yes,0.58463,67,112,0.49296,0.67631
2016,Berlin,2nd Quintile,No,0.41537,45,112,0.32369,0.50704
2016,Berlin,3rd Quintile,Yes,0.79387,91,91,0.71030,0.87745
2016,Berlin,4th Quintile,Yes,0.88601,104,104,0.82464,0.94739
2016,Berlin,5th Quintile,Yes,0.91651,99,99,0.86174,0.97128
2016,Brandenburg,1st Quintile,Yes,0.45887,62,220,0.39287,0.52487
2016,Brandenburg,1st Quintile,No,0.54113,158,220,0.47513,0.60713
2016,Brandenburg,2nd Quintile,Yes,0.79464,112,148,0.72933,0.85994
2016,Brandenburg,2nd Quintile,No,0.20536,36,148,0.14006,0.27067
2016,Brandenburg,3rd Quintile,Yes,0.85190,110,110,0.78521,0.91858
2016,Brandenburg,4th Quintile,Yes,0.97346,71,71,0.93581,1.01111
2016,Brandenburg,5th Quintile,Yes,0.93905,66,66,0.88089,0.99721
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.33062,35,151,0.25533,0.40591
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.66938,116,151,0.59409,0.74467
2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.82659,64,64,0.73310,0.92008
2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.83189,59,59,0.73565,0.92813
2016,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.86419,34,34,0.74730,0.98108
2016,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.99948,33,33,0.99162,1.00735
2016,Saxony,1st Quintile,Yes,0.45045,103,321,0.39594,0.50496
2016,Saxony,1st Quintile,No,0.54955,218,321,0.49504,0.60406
2016,Saxony,2nd Quintile,Yes,0.77442,181,231,0.72041,0.82844
2016,Saxony,2nd Quintile,No,0.22558,50,231,0.17156,0.27959
2016,Saxony,3rd Quintile,Yes,0.87993,184,184,0.83283,0.92702
2016,Saxony,4th Quintile,Yes,0.87148,111,111,0.80893,0.93402
2016,Saxony,5th Quintile,Yes,0.93286,80,80,0.87767,0.98805
2016,Saxony-Anhalt,1st Quintile,Yes,0.47519,61,219,0.40890,0.54148
2016,Saxony-Anhalt,1st Quintile,No,0.52481,158,219,0.45852,0.59110
2016,Saxony-Anhalt,2nd Quintile,Yes,0.70619,90,133,0.62848,0.78389
2016,Saxony-Anhalt,2nd Quintile,No,0.29381,43,133,0.21611,0.37152
2016,Saxony-Anhalt,3rd Quintile,Yes,0.92979,85,85,0.87515,0.98443
2016,Saxony-Anhalt,4th Quintile,Yes,0.88867,63,63,0.81037,0.96696
2016,Thuringa,1st Quintile,Yes,0.37858,51,200,0.31119,0.44597
2016,Thuringa,1st Quintile,No,0.62142,149,200,0.55403,0.68881
2016,Thuringa,2nd Quintile,Yes,0.78763,110,146,0.72106,0.85420
2016,Thuringa,2nd Quintile,No,0.21237,36,146,0.14580,0.27894
2016,Thuringa,3rd Quintile,Yes,0.88589,93,93,0.82092,0.95086
2016,Thuringa,4th Quintile,Yes,0.92325,77,77,0.86340,0.98310
2016,Thuringa,5th Quintile,Yes,0.83236,52,52,0.72984,0.93488
2017,Schleswig-Holstein,1st Quintile,Yes,0.40235,92,278,0.34461,0.46010
2017,Schleswig-Holstein,1st Quintile,No,0.59765,186,278,0.53990,0.65539
2017,Schleswig-Holstein,2nd Quintile,Yes,0.71780,70,122,0.63760,0.79799
2017,Schleswig-Holstein,2nd Quintile,No,0.28220,52,122,0.20201,0.36240
2017,Schleswig-Holstein,3rd Quintile,Yes,0.90355,94,94,0.84355,0.96355
2017,Schleswig-Holstein,4th Quintile,Yes,0.87356,98,98,0.80743,0.93970
2017,Schleswig-Holstein,5th Quintile,Yes,0.94372,90,90,0.89583,0.99160
2017,Hamburg,1st Quintile,No,0.59237,66,66,0.47291,0.71183
2017,Hamburg,3rd Quintile,Yes,0.90612,41,41,0.81573,0.99650
2017,Hamburg,4th Quintile,Yes,0.88068,50,50,0.78992,0.97145
2017,Hamburg,5th Quintile,Yes,0.86978,74,74,0.79258,0.94698
2017,Lower Saxony,1st Quintile,Yes,0.40810,191,667,0.37077,0.44543
2017,Lower Saxony,1st Quintile,No,0.59190,476,667,0.55457,0.62923
2017,Lower Saxony,2nd Quintile,Yes,0.73855,205,307,0.68931,0.78778
2017,Lower Saxony,2nd Quintile,No,0.26145,102,307,0.21222,0.31069
2017,Lower Saxony,3rd Quintile,Yes,0.81719,258,305,0.77374,0.86064
2017,Lower Saxony,3rd Quintile,No,0.18281,47,305,0.13936,0.22626
2017,Lower Saxony,4th Quintile,Yes,0.90927,276,308,0.87714,0.94140
2017,Lower Saxony,4th Quintile,No,0.09073,32,308,0.05860,0.12286
2017,Lower Saxony,5th Quintile,Yes,0.96792,285,285,0.94743,0.98842
2017,Bremen,1st Quintile,No,0.62234,67,67,0.50537,0.73930
2017,North Rhine-Westphalia,1st Quintile,Yes,0.44753,324,1287,0.42035,0.47471
2017,North Rhine-Westphalia,1st Quintile,No,0.55247,963,1287,0.52529,0.57965
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.65016,372,614,0.61240,0.68791
2017,North Rhine-Westphalia,2nd Quintile,No,0.34984,242,614,0.31209,0.38760
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.84077,504,602,0.81151,0.87002
2017,North Rhine-Westphalia,3rd Quintile,No,0.15923,98,602,0.12998,0.18849
2017,North Rhine-Westphalia,4th Quintile,Yes,0.87784,564,627,0.85219,0.90349
2017,North Rhine-Westphalia,4th Quintile,No,0.12216,63,627,0.09651,0.14781
2017,North Rhine-Westphalia,5th Quintile,Yes,0.96022,637,637,0.94503,0.97541
2017,Hesse,1st Quintile,Yes,0.36274,94,416,0.31648,0.40900
2017,Hesse,1st Quintile,No,0.63726,322,416,0.59100,0.68352
2017,Hesse,2nd Quintile,Yes,0.65132,104,171,0.57968,0.72296
2017,Hesse,2nd Quintile,No,0.34868,67,171,0.27704,0.42032
2017,Hesse,3rd Quintile,Yes,0.81407,160,203,0.76042,0.86772
2017,Hesse,3rd Quintile,No,0.18593,43,203,0.13228,0.23958
2017,Hesse,4th Quintile,Yes,0.83779,192,192,0.78551,0.89007
2017,Hesse,5th Quintile,Yes,0.96091,248,248,0.93674,0.98508
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.37130,70,355,0.32097,0.42163
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.62870,285,355,0.57837,0.67903
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.68799,127,204,0.62426,0.75173
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.31201,77,204,0.24827,0.37574
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.80133,135,170,0.74117,0.86149
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.19867,35,170,0.13851,0.25883
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.90814,152,152,0.86207,0.95421
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.93606,154,154,0.89730,0.97483
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.43159,110,484,0.38742,0.47576
2017,Baden-Wuerttemberg,1st Quintile,No,0.56841,374,484,0.52424,0.61258
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.72943,185,297,0.67882,0.78004
2017,Baden-Wuerttemberg,2nd Quintile,No,0.27057,112,297,0.21996,0.32118
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.84689,276,341,0.80861,0.88517
2017,Baden-Wuerttemberg,3rd Quintile,No,0.15311,65,341,0.11483,0.19139
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.88206,362,412,0.85087,0.91324
2017,Baden-Wuerttemberg,4th Quintile,No,0.11794,50,412,0.08676,0.14913
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.97344,443,443,0.95845,0.98843
2017,Bavaria,1st Quintile,Yes,0.53220,197,603,0.49234,0.57206
2017,Bavaria,1st Quintile,No,0.46780,406,603,0.42794,0.50766
2017,Bavaria,2nd Quintile,Yes,0.72214,350,517,0.68349,0.76080
2017,Bavaria,2nd Quintile,No,0.27786,167,517,0.23920,0.31651
2017,Bavaria,3rd Quintile,Yes,0.86198,426,512,0.83207,0.89188
2017,Bavaria,3rd Quintile,No,0.13802,86,512,0.10812,0.16793
2017,Bavaria,4th Quintile,Yes,0.90439,468,520,0.87910,0.92969
2017,Bavaria,4th Quintile,No,0.09561,52,520,0.07031,0.12090
2017,Bavaria,5th Quintile,Yes,0.94845,566,566,0.93022,0.96669
2017,Berlin,1st Quintile,Yes,0.35124,72,225,0.28872,0.41375
2017,Berlin,1st Quintile,No,0.64876,153,225,0.58625,0.71128
2017,Berlin,2nd Quintile,Yes,0.61833,89,146,0.53925,0.69740
2017,Berlin,2nd Quintile,No,0.38167,57,146,0.30260,0.46075
2017,Berlin,3rd Quintile,Yes,0.84764,90,90,0.77298,0.92230
2017,Berlin,4th Quintile,Yes,0.80777,98,98,0.72935,0.88619
2017,Berlin,5th Quintile,Yes,0.92123,111,111,0.87089,0.97157
2017,Brandenburg,1st Quintile,Yes,0.46586,67,223,0.40024,0.53148
2017,Brandenburg,1st Quintile,No,0.53414,156,223,0.46852,0.59976
2017,Brandenburg,2nd Quintile,Yes,0.73999,117,169,0.67366,0.80632
2017,Brandenburg,2nd Quintile,No,0.26001,52,169,0.19368,0.32634
2017,Brandenburg,3rd Quintile,Yes,0.87431,125,125,0.81596,0.93266
2017,Brandenburg,4th Quintile,Yes,0.88803,80,80,0.81850,0.95757
2017,Brandenburg,5th Quintile,Yes,0.97494,69,69,0.93779,1.01209
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.40098,40,150,0.32228,0.47967
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.59902,110,150,0.52033,0.67772
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.71735,73,73,0.61334,0.82136
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.86414,64,64,0.77953,0.94875
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.84535,36,36,0.72556,0.96514
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.96066,37,37,0.89716,1.02417
2017,Saxony,1st Quintile,Yes,0.43481,113,328,0.38108,0.48854
2017,Saxony,1st Quintile,No,0.56519,215,328,0.51146,0.61892
2017,Saxony,2nd Quintile,Yes,0.71896,200,263,0.66453,0.77339
2017,Saxony,2nd Quintile,No,0.28104,63,263,0.22661,0.33547
2017,Saxony,3rd Quintile,Yes,0.90762,200,200,0.86739,0.94785
2017,Saxony,4th Quintile,Yes,0.89663,154,154,0.84840,0.94487
2017,Saxony,5th Quintile,Yes,0.94158,92,92,0.89339,0.98977
2017,Saxony-Anhalt,1st Quintile,Yes,0.42448,55,230,0.36046,0.48850
2017,Saxony-Anhalt,1st Quintile,No,0.57552,175,230,0.51150,0.63954
2017,Saxony-Anhalt,2nd Quintile,Yes,0.78347,107,144,0.71596,0.85098
2017,Saxony-Anhalt,2nd Quintile,No,0.21653,37,144,0.14902,0.28404
2017,Saxony-Anhalt,3rd Quintile,Yes,0.90419,86,86,0.84162,0.96676
2017,Saxony-Anhalt,4th Quintile,Yes,0.93232,80,80,0.87692,0.98771
2017,Thuringa,1st Quintile,Yes,0.40109,48,190,0.33121,0.47096
2017,Thuringa,1st Quintile,No,0.59891,142,190,0.52904,0.66879
2017,Thuringa,2nd Quintile,Yes,0.76757,123,174,0.70462,0.83051
2017,Thuringa,2nd Quintile,No,0.23243,51,174,0.16949,0.29538
2017,Thuringa,3rd Quintile,Yes,0.91185,104,104,0.85709,0.96660
2017,Thuringa,4th Quintile,Yes,0.94995,90,90,0.90464,0.99525
2017,Thuringa,5th Quintile,Yes,0.98102,60,60,0.94621,1.01584
2018,Schleswig-Holstein,1st Quintile,Yes,0.36735,47,231,0.30505,0.42966
2018,Schleswig-Holstein,1st Quintile,No,0.63265,184,231,0.57034,0.69495
2018,Schleswig-Holstein,2nd Quintile,Yes,0.69052,81,138,0.61311,0.76793
2018,Schleswig-Holstein,2nd Quintile,No,0.30948,57,138,0.23207,0.38689
2018,Schleswig-Holstein,3rd Quintile,Yes,0.87246,95,95,0.80502,0.93989
2018,Schleswig-Holstein,4th Quintile,Yes,0.92445,85,85,0.86794,0.98097
2018,Schleswig-Holstein,5th Quintile,Yes,0.94201,88,88,0.89290,0.99113
2018,Hamburg,1st Quintile,Yes,0.53188,36,110,0.43820,0.62555
2018,Hamburg,1st Quintile,No,0.46812,74,110,0.37445,0.56180
2018,Hamburg,2nd Quintile,Yes,0.81895,34,34,0.68757,0.95033
2018,Hamburg,3rd Quintile,Yes,0.81169,46,46,0.69746,0.92592
2018,Hamburg,4th Quintile,Yes,0.91435,53,53,0.83828,0.99041
2018,Hamburg,5th Quintile,Yes,0.97775,72,72,0.94344,1.01206
2018,Lower Saxony,1st Quintile,Yes,0.34682,122,593,0.30848,0.38516
2018,Lower Saxony,1st Quintile,No,0.65318,471,593,0.61484,0.69152
2018,Lower Saxony,2nd Quintile,Yes,0.70273,205,308,0.65160,0.75386
2018,Lower Saxony,2nd Quintile,No,0.29727,103,308,0.24614,0.34840
2018,Lower Saxony,3rd Quintile,Yes,0.87847,247,291,0.84086,0.91608
2018,Lower Saxony,3rd Quintile,No,0.12153,44,291,0.08392,0.15914
2018,Lower Saxony,4th Quintile,Yes,0.89730,238,271,0.86109,0.93351
2018,Lower Saxony,4th Quintile,No,0.10270,33,271,0.06649,0.13891
2018,Lower Saxony,5th Quintile,Yes,0.93275,289,289,0.90382,0.96167
2018,Bremen,1st Quintile,No,0.53919,64,64,0.41610,0.66228
2018,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.89014,59,59,0.80966,0.97062
2018,North Rhine-Westphalia,1st Quintile,Yes,0.39682,300,1149,0.36852,0.42512
2018,North Rhine-Westphalia,1st Quintile,No,0.60318,849,1149,0.57488,0.63148
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.67921,406,681,0.64413,0.71430
2018,North Rhine-Westphalia,2nd Quintile,No,0.32079,275,681,0.28570,0.35587
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.85034,480,610,0.82201,0.87867
2018,North Rhine-Westphalia,3rd Quintile,No,0.14966,130,610,0.12133,0.17799
2018,North Rhine-Westphalia,4th Quintile,Yes,0.89157,526,598,0.86663,0.91651
2018,North Rhine-Westphalia,4th Quintile,No,0.10843,72,598,0.08349,0.13337
2018,North Rhine-Westphalia,5th Quintile,Yes,0.94851,615,648,0.93148,0.96554
2018,North Rhine-Westphalia,5th Quintile,No,0.05149,33,648,0.03446,0.06852
2018,Hesse,1st Quintile,Yes,0.35352,87,381,0.30545,0.40158
2018,Hesse,1st Quintile,No,0.64648,294,381,0.59842,0.69455
2018,Hesse,2nd Quintile,Yes,0.73598,107,194,0.67379,0.79817
2018,Hesse,2nd Quintile,No,0.26402,87,194,0.20183,0.32621
2018,Hesse,3rd Quintile,Yes,0.78218,150,195,0.72410,0.84027
2018,Hesse,3rd Quintile,No,0.21782,45,195,0.15973,0.27590
2018,Hesse,4th Quintile,Yes,0.86260,175,175,0.81145,0.91375
2018,Hesse,5th Quintile,Yes,0.95856,247,247,0.93365,0.98346
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.28567,67,357,0.23875,0.33260
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.71433,290,357,0.66740,0.76125
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.65577,115,192,0.58839,0.72316
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.34423,77,192,0.27684,0.41161
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.84506,137,169,0.79035,0.89978
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.15494,32,169,0.10022,0.20965
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.94157,159,159,0.90500,0.97814
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.97370,156,156,0.94851,0.99889
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.39408,103,439,0.34832,0.43984
2018,Baden-Wuerttemberg,1st Quintile,No,0.60592,336,439,0.56016,0.65168
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.74995,207,302,0.70103,0.79887
2018,Baden-Wuerttemberg,2nd Quintile,No,0.25005,95,302,0.20113,0.29897
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.80438,261,318,0.76071,0.84805
2018,Baden-Wuerttemberg,3rd Quintile,No,0.19562,57,318,0.15195,0.23929
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.92705,347,384,0.90101,0.95310
2018,Baden-Wuerttemberg,4th Quintile,No,0.07295,37,384,0.04690,0.09899
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.92790,398,398,0.90245,0.95334
2018,Bavaria,1st Quintile,Yes,0.44362,185,577,0.40305,0.48420
2018,Bavaria,1st Quintile,No,0.55638,392,577,0.51580,0.59695
2018,Bavaria,2nd Quintile,Yes,0.76612,340,490,0.72860,0.80364
2018,Bavaria,2nd Quintile,No,0.23388,150,490,0.19636,0.27140
2018,Bavaria,3rd Quintile,Yes,0.80901,365,452,0.77273,0.84529
2018,Bavaria,3rd Quintile,No,0.19099,87,452,0.15471,0.22727
2018,Bavaria,4th Quintile,Yes,0.91069,466,520,0.88615,0.93522
2018,Bavaria,4th Quintile,No,0.08931,54,520,0.06478,0.11385
