year,bula_h,rentown,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Bavaria,Owner,Yes,0.87470,1031,1192,0.85590,0.89350
2015,Bavaria,Owner,No,0.12530,161,1192,0.10650,0.14410
2015,Bavaria,Tenant,Yes,0.63638,832,1378,0.61097,0.66179
2015,Bavaria,Tenant,No,0.36362,546,1378,0.33821,0.38903
2015,Berlin,Owner,Yes,0.78962,90,90,0.70494,0.87430
2015,Berlin,Tenant,Yes,0.59719,313,534,0.55555,0.63883
2015,Berlin,Tenant,No,0.40281,221,534,0.36117,0.44445
2015,Brandenburg,Owner,Yes,0.85431,210,259,0.81126,0.89736
2015,Brandenburg,Owner,No,0.14569,49,259,0.10264,0.18874
2015,Brandenburg,Tenant,Yes,0.62481,198,343,0.57349,0.67612
2015,Brandenburg,Tenant,No,0.37519,145,343,0.32388,0.42651
2015,Mecklenburg-Western Pomerania,Owner,Yes,0.81279,91,91,0.73220,0.89339
2015,Mecklenburg-Western Pomerania,Tenant,Yes,0.56653,125,235,0.50303,0.63002
2015,Mecklenburg-Western Pomerania,Tenant,No,0.43347,110,235,0.36998,0.49697
2015,Saxony,Owner,Yes,0.78401,250,314,0.73842,0.82960
2015,Saxony,Owner,No,0.21599,64,314,0.17040,0.26158
2015,Saxony,Tenant,Yes,0.65744,385,595,0.61927,0.69560
2015,Saxony,Tenant,No,0.34256,210,595,0.30440,0.38073
2015,Saxony-Anhalt,Owner,Yes,0.73247,157,215,0.67316,0.79178
2015,Saxony-Anhalt,Owner,No,0.26753,58,215,0.20822,0.32684
2015,Saxony-Anhalt,Tenant,Yes,0.60882,180,326,0.55576,0.66188
2015,Saxony-Anhalt,Tenant,No,0.39118,146,326,0.33812,0.44424
2015,Thuringa,Owner,Yes,0.79437,192,241,0.74323,0.84550
2015,Thuringa,Owner,No,0.20563,49,241,0.15450,0.25677
2015,Thuringa,Tenant,Yes,0.54397,191,336,0.49063,0.59730
2015,Thuringa,Tenant,No,0.45603,145,336,0.40270,0.50937
2016,Schleswig-Holstein,Not included in this version of the questionnaire,No,0.92568,113,113,0.87710,0.97426
2016,Schleswig-Holstein,Owner,Yes,0.86979,201,235,0.82667,0.91291
2016,Schleswig-Holstein,Owner,No,0.13021,34,235,0.08709,0.17333
2016,Schleswig-Holstein,Tenant,Yes,0.58538,130,267,0.52618,0.64459
2016,Schleswig-Holstein,Tenant,No,0.41462,137,267,0.35541,0.47382
2016,Hamburg,Owner,Yes,0.85552,68,68,0.77134,0.93971
2016,Hamburg,Tenant,Yes,0.76158,125,187,0.70034,0.82281
2016,Hamburg,Tenant,No,0.23842,62,187,0.17719,0.29966
2016,Lower Saxony,Not included in this version of the questionnaire,No,0.93379,202,202,0.89941,0.96816
2016,Lower Saxony,Owner,Yes,0.84253,581,691,0.81536,0.86971
2016,Lower Saxony,Owner,No,0.15747,110,691,0.13029,0.18464
2016,Lower Saxony,Tenant,Yes,0.60173,351,651,0.56409,0.63936
2016,Lower Saxony,Tenant,No,0.39827,300,651,0.36064,0.43591
2016,Bremen,Tenant,Yes,0.52650,31,70,0.40869,0.64431
2016,Bremen,Tenant,No,0.47350,39,70,0.35569,0.59131
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,Yes,0.06860,31,462,0.04553,0.09168
2016,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.93140,431,462,0.90832,0.95447
2016,North Rhine-Westphalia,Owner,Yes,0.90951,1076,1209,0.89333,0.92569
2016,North Rhine-Westphalia,Owner,No,0.09049,133,1209,0.07431,0.10667
2016,North Rhine-Westphalia,Tenant,Yes,0.62649,991,1683,0.60338,0.64961
2016,North Rhine-Westphalia,Tenant,No,0.37351,692,1683,0.35039,0.39662
2016,Hesse,Not included in this version of the questionnaire,No,0.92730,134,134,0.88318,0.97143
2016,Hesse,Owner,Yes,0.88062,368,424,0.84972,0.91152
2016,Hesse,Owner,No,0.11938,56,424,0.08848,0.15028
2016,Hesse,Tenant,Yes,0.62043,332,550,0.57983,0.66102
2016,Hesse,Tenant,No,0.37957,218,550,0.33898,0.42017
2016,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,No,0.92107,173,173,0.88078,0.96137
2016,"Rhineland-Palatinate, Saarland",Owner,Yes,0.86580,376,441,0.83395,0.89765
2016,"Rhineland-Palatinate, Saarland",Owner,No,0.13420,65,441,0.10235,0.16605
2016,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.64369,232,403,0.59688,0.69051
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.35631,171,403,0.30949,0.40312
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,Yes,0.22314,32,237,0.17002,0.27625
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,No,0.77686,205,237,0.72375,0.82998
2016,Baden-Wuerttemberg,Owner,Yes,0.90546,758,850,0.88578,0.92515
2016,Baden-Wuerttemberg,Owner,No,0.09454,92,850,0.07485,0.11422
2016,Baden-Wuerttemberg,Tenant,Yes,0.65861,469,769,0.62507,0.69214
2016,Baden-Wuerttemberg,Tenant,No,0.34139,300,769,0.30786,0.37493
2016,Bavaria,Not included in this version of the questionnaire,No,0.89527,204,204,0.85315,0.93740
2016,Bavaria,Owner,Yes,0.89259,971,1093,0.87423,0.91096
2016,Bavaria,Owner,No,0.10741,122,1093,0.08904,0.12577
2016,Bavaria,Tenant,Yes,0.69720,787,1192,0.67111,0.72330
2016,Bavaria,Tenant,No,0.30280,405,1192,0.27670,0.32889
2016,Berlin,Not included in this version of the questionnaire,No,0.91768,54,54,0.84368,0.99168
2016,Berlin,Owner,Yes,0.89191,93,93,0.82847,0.95536
2016,Berlin,Tenant,Yes,0.62564,328,499,0.58313,0.66814
2016,Berlin,Tenant,No,0.37436,171,499,0.33186,0.41687
2016,Brandenburg,Not included in this version of the questionnaire,No,0.90790,77,77,0.84289,0.97291
2016,Brandenburg,Owner,Yes,0.90611,220,252,0.87002,0.94219
2016,Brandenburg,Owner,No,0.09389,32,252,0.05781,0.12998
2016,Brandenburg,Tenant,Yes,0.66346,193,308,0.61060,0.71632
2016,Brandenburg,Tenant,No,0.33654,115,308,0.28368,0.38940
2016,Mecklenburg-Western Pomerania,Not included in this version of the questionnaire,No,0.89315,45,45,0.80187,0.98443
2016,Mecklenburg-Western Pomerania,Owner,Yes,0.89477,98,98,0.83371,0.95584
2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.58476,123,220,0.51949,0.65002
2016,Mecklenburg-Western Pomerania,Tenant,No,0.41524,97,220,0.34998,0.48051
2016,Saxony,Not included in this version of the questionnaire,No,0.94623,100,100,0.90180,0.99066
2016,Saxony,Owner,Yes,0.84240,254,303,0.80131,0.88350
2016,Saxony,Owner,No,0.15760,49,303,0.11650,0.19869
2016,Saxony,Tenant,Yes,0.71964,400,558,0.68234,0.75694
2016,Saxony,Tenant,No,0.28036,158,558,0.24306,0.31766
2016,Saxony-Anhalt,Not included in this version of the questionnaire,No,0.95925,54,54,0.90602,1.01248
2016,Saxony-Anhalt,Owner,Yes,0.83141,167,209,0.78053,0.88229
2016,Saxony-Anhalt,Owner,No,0.16859,42,209,0.11771,0.21947
2016,Saxony-Anhalt,Tenant,Yes,0.65984,172,299,0.60605,0.71363
2016,Saxony-Anhalt,Tenant,No,0.34016,127,299,0.28637,0.39395
2016,Thuringa,Not included in this version of the questionnaire,No,0.97776,59,59,0.93980,1.01571
2016,Thuringa,Owner,Yes,0.84183,198,241,0.79567,0.88800
2016,Thuringa,Owner,No,0.15817,43,241,0.11200,0.20433
2016,Thuringa,Tenant,Yes,0.60935,182,300,0.55405,0.66466
2016,Thuringa,Tenant,No,0.39065,118,300,0.33534,0.44595
2017,Schleswig-Holstein,Owner,Yes,0.90814,252,252,0.87241,0.94388
2017,Schleswig-Holstein,Tenant,Yes,0.64593,191,406,0.59935,0.69251
2017,Schleswig-Holstein,Tenant,No,0.35407,215,406,0.30749,0.40065
2017,Hamburg,Owner,Yes,0.95496,80,80,0.90922,1.00069
2017,Hamburg,Tenant,Yes,0.67473,137,239,0.61521,0.73425
2017,Hamburg,Tenant,No,0.32527,102,239,0.26575,0.38479
2017,Lower Saxony,Not included in this version of the questionnaire,No,0.96747,143,143,0.93829,0.99665
2017,Lower Saxony,Owner,Yes,0.87730,707,806,0.85463,0.89996
2017,Lower Saxony,Owner,No,0.12270,99,806,0.10004,0.14537
2017,Lower Saxony,Tenant,Yes,0.67070,498,929,0.64047,0.70094
2017,Lower Saxony,Tenant,No,0.32930,431,929,0.29906,0.35953
2017,Bremen,Owner,Yes,0.96888,42,42,0.91574,1.02203
2017,Bremen,Tenant,Yes,0.63797,50,136,0.55690,0.71904
2017,Bremen,Tenant,No,0.36203,86,136,0.28096,0.44310
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.94255,253,253,0.91381,0.97128
2017,North Rhine-Westphalia,Owner,Yes,0.90418,1253,1399,0.88875,0.91961
2017,North Rhine-Westphalia,Owner,No,0.09582,146,1399,0.08039,0.11125
2017,North Rhine-Westphalia,Tenant,Yes,0.63694,1133,2142,0.61657,0.65731
2017,North Rhine-Westphalia,Tenant,No,0.36306,1009,2142,0.34269,0.38343
2017,Hesse,Not included in this version of the questionnaire,No,0.96348,63,63,0.91678,1.01017
2017,Hesse,Owner,Yes,0.88687,415,468,0.85814,0.91560
2017,Hesse,Owner,No,0.11313,53,468,0.08440,0.14186
2017,Hesse,Tenant,Yes,0.61829,381,736,0.58317,0.65342
2017,Hesse,Tenant,No,0.38171,355,736,0.34658,0.41683
2017,"Rhineland-Palatinate, Saarland",Owner,Yes,0.85433,394,461,0.82209,0.88657
2017,"Rhineland-Palatinate, Saarland",Owner,No,0.14567,67,461,0.11343,0.17791
2017,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.60637,244,543,0.56524,0.64750
2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.39363,299,543,0.35250,0.43476
2017,Baden-Wuerttemberg,Not included in this version of the questionnaire,No,0.89295,52,52,0.80809,0.97780
2017,Baden-Wuerttemberg,Owner,Yes,0.91631,829,922,0.89843,0.93420
2017,Baden-Wuerttemberg,Owner,No,0.08369,93,922,0.06580,0.10157
2017,Baden-Wuerttemberg,Tenant,Yes,0.68319,543,1024,0.65468,0.71170
2017,Baden-Wuerttemberg,Tenant,No,0.31681,481,1024,0.28830,0.34532
2017,Bavaria,Not included in this version of the questionnaire,No,0.99206,62,62,0.96979,1.01433
2017,Bavaria,Owner,Yes,0.90298,1086,1193,0.88618,0.91978
2017,Bavaria,Owner,No,0.09702,107,1193,0.08022,0.11382
2017,Bavaria,Tenant,Yes,0.72002,919,1484,0.69717,0.74287
2017,Bavaria,Tenant,No,0.27998,565,1484,0.25713,0.30283
2017,Berlin,Owner,Yes,0.87678,99,99,0.81170,0.94186
2017,Berlin,Tenant,Yes,0.60600,362,596,0.56674,0.64526
2017,Berlin,Tenant,No,0.39400,234,596,0.35474,0.43326
2017,Brandenburg,Owner,Yes,0.88696,242,279,0.84974,0.92419
2017,Brandenburg,Owner,No,0.11304,37,279,0.07581,0.15026
2017,Brandenburg,Tenant,Yes,0.64825,216,414,0.60220,0.69430
2017,Brandenburg,Tenant,No,0.35175,198,414,0.30570,0.39780
2017,Mecklenburg-Western Pomerania,Owner,Yes,0.86997,110,110,0.80683,0.93311
2017,Mecklenburg-Western Pomerania,Tenant,Yes,0.58375,140,268,0.52462,0.64288
2017,Mecklenburg-Western Pomerania,Tenant,No,0.41625,128,268,0.35712,0.47538
2017,Saxony,Owner,Yes,0.88505,315,356,0.85187,0.91823
2017,Saxony,Owner,No,0.11495,41,356,0.08177,0.14813
2017,Saxony,Tenant,Yes,0.66836,441,694,0.63331,0.70342
2017,Saxony,Tenant,No,0.33164,253,694,0.29658,0.36669
2017,Saxony-Anhalt,Owner,Yes,0.86382,202,233,0.81969,0.90796
2017,Saxony-Anhalt,Owner,No,0.13618,31,233,0.09204,0.18031
2017,Saxony-Anhalt,Tenant,Yes,0.65073,191,384,0.60298,0.69847
2017,Saxony-Anhalt,Tenant,No,0.34927,193,384,0.30153,0.39702
2017,Thuringa,Owner,Yes,0.88615,225,265,0.84784,0.92447
2017,Thuringa,Owner,No,0.11385,40,265,0.07553,0.15216
2017,Thuringa,Tenant,Yes,0.64063,197,359,0.59092,0.69033
2017,Thuringa,Tenant,No,0.35937,162,359,0.30967,0.40908
2018,Schleswig-Holstein,Owner,Yes,0.87767,235,269,0.83844,0.91690
2018,Schleswig-Holstein,Owner,No,0.12233,34,269,0.08310,0.16156
2018,Schleswig-Holstein,Tenant,Yes,0.64558,161,408,0.59911,0.69206
2018,Schleswig-Holstein,Tenant,No,0.35442,247,408,0.30794,0.40089
2018,Hamburg,Owner,Yes,0.94169,72,72,0.88718,0.99620
2018,Hamburg,Tenant,Yes,0.78166,169,285,0.73362,0.82971
2018,Hamburg,Tenant,No,0.21834,116,285,0.17029,0.26638
2018,Lower Saxony,Owner,Yes,0.91618,671,758,0.89643,0.93592
2018,Lower Saxony,Owner,No,0.08382,87,758,0.06408,0.10357
2018,Lower Saxony,Tenant,Yes,0.60119,434,1033,0.57131,0.63106
2018,Lower Saxony,Tenant,No,0.39881,599,1033,0.36894,0.42869
2018,Bremen,Owner,Yes,0.97641,49,49,0.93348,1.01935
2018,Bremen,Tenant,Yes,0.68945,52,131,0.60991,0.76899
2018,Bremen,Tenant,No,0.31055,79,131,0.23101,0.39009
2018,North Rhine-Westphalia,Owner,Yes,0.90978,1196,1337,0.89442,0.92514
2018,North Rhine-Westphalia,Owner,No,0.09022,141,1337,0.07486,0.10558
2018,North Rhine-Westphalia,Tenant,Yes,0.62148,1138,2415,0.60214,0.64083
2018,North Rhine-Westphalia,Tenant,No,0.37852,1277,2415,0.35917,0.39786
2018,Hesse,Owner,Yes,0.89215,398,447,0.86336,0.92094
2018,Hesse,Owner,No,0.10785,49,447,0.07906,0.13664
2018,Hesse,Tenant,Yes,0.61868,369,779,0.58455,0.65281
2018,Hesse,Tenant,No,0.38132,410,779,0.34719,0.41545
2018,"Rhineland-Palatinate, Saarland",Owner,Yes,0.86803,383,447,0.83661,0.89944
2018,"Rhineland-Palatinate, Saarland",Owner,No,0.13197,64,447,0.10056,0.16339
2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.59770,251,615,0.55892,0.63649
2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.40230,364,615,0.36351,0.44108
2018,Baden-Wuerttemberg,Owner,Yes,0.90768,795,871,0.88844,0.92691
2018,Baden-Wuerttemberg,Owner,No,0.09232,76,871,0.07309,0.11156
2018,Baden-Wuerttemberg,Tenant,Yes,0.66763,523,1004,0.63848,0.69679
2018,Baden-Wuerttemberg,Tenant,No,0.33237,481,1004,0.30321,0.36152
2018,Bavaria,Owner,Yes,0.91696,1053,1147,0.90099,0.93294
2018,Bavaria,Owner,No,0.08304,94,1147,0.06706,0.09901
2018,Bavaria,Tenant,Yes,0.68394,864,1486,0.66029,0.70759
2018,Bavaria,Tenant,No,0.31606,622,1486,0.29241,0.33971
2018,Berlin,Owner,Yes,0.85951,96,96,0.78964,0.92939
2018,Berlin,Tenant,Yes,0.61247,384,668,0.57550,0.64944
2018,Berlin,Tenant,No,0.38753,284,668,0.35056,0.42450
2018,Brandenburg,Owner,Yes,0.89802,233,266,0.86158,0.93445
2018,Brandenburg,Owner,No,0.10198,33,266,0.06555,0.13842
2018,Brandenburg,Tenant,Yes,0.60298,230,452,0.55782,0.64813
2018,Brandenburg,Tenant,No,0.39702,222,452,0.35187,0.44218
2018,Mecklenburg-Western Pomerania,Owner,Yes,0.82891,104,104,0.75619,0.90164
2018,Mecklenburg-Western Pomerania,Tenant,Yes,0.58421,144,295,0.52787,0.64054
2018,Mecklenburg-Western Pomerania,Tenant,No,0.41579,151,295,0.35946,0.47213
2018,Saxony,Owner,Yes,0.88444,305,350,0.85090,0.91798
2018,Saxony,Owner,No,0.11556,45,350,0.08202,0.14910
2018,Saxony,Tenant,Yes,0.68423,453,708,0.64997,0.71850
2018,Saxony,Tenant,No,0.31577,255,708,0.28150,0.35003
2018,Saxony-Anhalt,Owner,Yes,0.86673,186,226,0.82232,0.91114
2018,Saxony-Anhalt,Owner,No,0.13327,40,226,0.08886,0.17768
2018,Saxony-Anhalt,Tenant,Yes,0.62960,196,394,0.58185,0.67734
2018,Saxony-Anhalt,Tenant,No,0.37040,198,394,0.32266,0.41815
2018,Thuringa,Owner,Yes,0.89762,220,220,0.85747,0.93777
2018,Thuringa,Tenant,Yes,0.60874,210,399,0.56080,0.65669
2018,Thuringa,Tenant,No,0.39126,189,399,0.34331,0.43920
2019,Schleswig-Holstein,Owner,Yes,0.89016,303,338,0.85678,0.92355
2019,Schleswig-Holstein,Owner,No,0.10984,35,338,0.07645,0.14322
2019,Schleswig-Holstein,Tenant,Yes,0.69158,155,255,0.63479,0.74838
2019,Schleswig-Holstein,Tenant,No,0.30842,100,255,0.25162,0.36521
2019,Hamburg,Owner,Yes,0.99706,109,109,0.98686,1.00727
2019,Hamburg,Tenant,Yes,0.80764,194,248,0.75848,0.85679
2019,Hamburg,Tenant,No,0.19236,54,248,0.14321,0.24152
2019,Lower Saxony,Owner,Yes,0.90087,742,822,0.88043,0.92132
2019,Lower Saxony,Owner,No,0.09913,80,822,0.07868,0.11957
2019,Lower Saxony,Tenant,Yes,0.65812,429,669,0.62215,0.69409
2019,Lower Saxony,Tenant,No,0.34188,240,669,0.30591,0.37785
2019,Bremen,Owner,Yes,0.98156,46,46,0.94226,1.02087
2019,Bremen,Tenant,Yes,0.71152,48,80,0.61162,0.81143
2019,Bremen,Tenant,No,0.28848,32,80,0.18857,0.38838
2019,North Rhine-Westphalia,Owner,Yes,0.93504,1458,1561,0.92281,0.94727
2019,North Rhine-Westphalia,Owner,No,0.06496,103,1561,0.05273,0.07719
2019,North Rhine-Westphalia,Tenant,Yes,0.67851,1139,1706,0.65634,0.70068
2019,North Rhine-Westphalia,Tenant,No,0.32149,567,1706,0.29932,0.34366
2019,Hesse,Owner,Yes,0.91977,503,541,0.89686,0.94268
2019,Hesse,Owner,No,0.08023,38,541,0.05732,0.10314
2019,Hesse,Tenant,Yes,0.69271,389,548,0.65405,0.73138
2019,Hesse,Tenant,No,0.30729,159,548,0.26862,0.34595
2019,"Rhineland-Palatinate, Saarland",Owner,Yes,0.91949,455,493,0.89545,0.94353
2019,"Rhineland-Palatinate, Saarland",Owner,No,0.08051,38,493,0.05647,0.10455
2019,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.63612,261,410,0.58949,0.68275
2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.36388,149,410,0.31725,0.41051
2019,Baden-Wuerttemberg,Owner,Yes,0.93567,900,962,0.92015,0.95118
2019,Baden-Wuerttemberg,Owner,No,0.06433,62,962,0.04882,0.07985
2019,Baden-Wuerttemberg,Tenant,Yes,0.72582,522,725,0.69332,0.75831
2019,Baden-Wuerttemberg,Tenant,No,0.27418,203,725,0.24169,0.30668
2019,Bavaria,Owner,Yes,0.92804,1243,1321,0.91410,0.94198
2019,Bavaria,Owner,No,0.07196,78,1321,0.05802,0.08590
2019,Bavaria,Tenant,Yes,0.73063,876,1204,0.70556,0.75570
2019,Bavaria,Tenant,No,0.26937,328,1204,0.24430,0.29444
2019,Berlin,Owner,Yes,0.86350,140,140,0.80643,0.92058
2019,Berlin,Tenant,Yes,0.62961,397,582,0.59034,0.66888
2019,Berlin,Tenant,No,0.37039,185,582,0.33112,0.40966
2019,Brandenburg,Owner,Yes,0.91084,319,357,0.88123,0.94044
2019,Brandenburg,Owner,No,0.08916,38,357,0.05956,0.11877
2019,Brandenburg,Tenant,Yes,0.70069,242,361,0.65338,0.74799
2019,Brandenburg,Tenant,No,0.29931,119,361,0.25201,0.34662
2019,Mecklenburg-Western Pomerania,Owner,Yes,0.88448,153,153,0.83366,0.93530
2019,Mecklenburg-Western Pomerania,Tenant,Yes,0.61069,151,237,0.54848,0.67290
2019,Mecklenburg-Western Pomerania,Tenant,No,0.38931,86,237,0.32710,0.45152
2019,Saxony,Owner,Yes,0.94163,400,400,0.91863,0.96464
2019,Saxony,Tenant,Yes,0.73232,459,610,0.69715,0.76748
2019,Saxony,Tenant,No,0.26768,151,610,0.23252,0.30285
2019,Saxony-Anhalt,Owner,Yes,0.87572,232,232,0.83318,0.91827
2019,Saxony-Anhalt,Tenant,Yes,0.59027,184,307,0.53517,0.64537
2019,Saxony-Anhalt,Tenant,No,0.40973,123,307,0.35463,0.46483
2019,Thuringa,Owner,Yes,0.93624,261,261,0.90655,0.96594
2019,Thuringa,Tenant,Yes,0.58705,186,298,0.53106,0.64305
2019,Thuringa,Tenant,No,0.41295,112,298,0.35695,0.46894
2021,Schleswig-Holstein,Owner,Yes,0.92701,226,226,0.89303,0.96100
2021,Schleswig-Holstein,Tenant,Yes,0.76397,139,269,0.71313,0.81481
2021,Schleswig-Holstein,Tenant,No,0.23603,130,269,0.18519,0.28687
2021,Hamburg,Owner,Yes,0.98256,74,74,0.95254,1.01259
2021,Hamburg,Tenant,Yes,0.79066,149,230,0.73797,0.84336
2021,Hamburg,Tenant,No,0.20934,81,230,0.15664,0.26203
2021,Lower Saxony,Owner,Yes,0.89342,505,567,0.86800,0.91884
2021,Lower Saxony,Owner,No,0.10658,62,567,0.08116,0.13200
2021,Lower Saxony,Tenant,Yes,0.69993,367,630,0.66411,0.73574
2021,Lower Saxony,Tenant,No,0.30007,263,630,0.26426,0.33589
2021,Bremen,Tenant,Yes,0.89985,47,80,0.83366,0.96605
2021,Bremen,Tenant,No,0.10015,33,80,0.03395,0.16634
2021,North Rhine-Westphalia,Owner,Yes,0.93936,946,1004,0.92459,0.95413
2021,North Rhine-Westphalia,Owner,No,0.06064,58,1004,0.04587,0.07541
2021,North Rhine-Westphalia,Tenant,Yes,0.74427,992,1665,0.72331,0.76523
2021,North Rhine-Westphalia,Tenant,No,0.25573,673,1665,0.23477,0.27669
2021,Hesse,Owner,Yes,0.89412,305,305,0.85953,0.92871
2021,Hesse,Tenant,Yes,0.69529,297,527,0.65595,0.73463
2021,Hesse,Tenant,No,0.30471,230,527,0.26537,0.34405
2021,"Rhineland-Palatinate, Saarland",Owner,Yes,0.83782,268,268,0.79360,0.88203
2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.70096,179,337,0.65201,0.74992
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.29904,158,337,0.25008,0.34799
2021,Baden-Wuerttemberg,Owner,Yes,0.94553,613,653,0.92811,0.96295
2021,Baden-Wuerttemberg,Owner,No,0.05447,40,653,0.03705,0.07189
2021,Baden-Wuerttemberg,Tenant,Yes,0.76026,443,694,0.72847,0.79204
2021,Baden-Wuerttemberg,Tenant,No,0.23974,251,694,0.20796,0.27153
2021,Bavaria,Owner,Yes,0.95116,816,857,0.93672,0.96560
2021,Bavaria,Owner,No,0.04884,41,857,0.03440,0.06328
2021,Bavaria,Tenant,Yes,0.75446,705,1008,0.72787,0.78104
2021,Bavaria,Tenant,No,0.24554,303,1008,0.21896,0.27213
2021,Berlin,Owner,Yes,0.91557,105,105,0.86213,0.96901
2021,Berlin,Tenant,Yes,0.76529,376,543,0.72961,0.80097
2021,Berlin,Tenant,No,0.23471,167,543,0.19903,0.27039
2021,Brandenburg,Owner,Yes,0.89077,202,202,0.84765,0.93390
2021,Brandenburg,Tenant,Yes,0.77670,158,253,0.72528,0.82812
2021,Brandenburg,Tenant,No,0.22330,95,253,0.17188,0.27472
2021,Mecklenburg-Western Pomerania,Owner,Yes,0.97254,93,93,0.93915,1.00593
2021,Mecklenburg-Western Pomerania,Tenant,Yes,0.74454,118,169,0.67859,0.81049
2021,Mecklenburg-Western Pomerania,Tenant,No,0.25546,51,169,0.18951,0.32141
2021,Saxony,Owner,Yes,0.91530,247,247,0.88051,0.95010
2021,Saxony,Tenant,Yes,0.75383,366,503,0.71614,0.79151
2021,Saxony,Tenant,No,0.24617,137,503,0.20849,0.28386
2021,Saxony-Anhalt,Owner,Yes,0.94867,144,144,0.91251,0.98484
2021,Saxony-Anhalt,Tenant,Yes,0.68677,156,244,0.62845,0.74508
2021,Saxony-Anhalt,Tenant,No,0.31323,88,244,0.25492,0.37155
2021,Thuringa,Owner,Yes,0.92032,152,152,0.87713,0.96351
2021,Thuringa,Tenant,Yes,0.72778,168,244,0.67181,0.78374
2021,Thuringa,Tenant,No,0.27222,76,244,0.21626,0.32819
