year,bula_h,regtyp,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Lower Saxony,Urban regions,Yes,0.73554,399,703,0.70292,0.76817
2016,Lower Saxony,Urban regions,No,0.26446,304,703,0.23183,0.29708
2016,Lower Saxony,Rural regions,Yes,0.72442,547,855,0.69445,0.75439
2016,Lower Saxony,Rural regions,No,0.27558,308,855,0.24561,0.30555
2016,Bremen,Urban regions,Yes,0.65709,64,129,0.57486,0.73933
2016,Bremen,Urban regions,No,0.34291,65,129,0.26067,0.42514
2016,North Rhine-Westphalia,Urban regions,Yes,0.74745,2056,3280,0.73257,0.76232
2016,North Rhine-Westphalia,Urban regions,No,0.25255,1224,3280,0.23768,0.26743
2016,North Rhine-Westphalia,Rural regions,Yes,0.65823,42,74,0.54943,0.76704
2016,North Rhine-Westphalia,Rural regions,No,0.34177,32,74,0.23296,0.45057
2016,Hesse,Urban regions,Yes,0.73314,577,903,0.70427,0.76200
2016,Hesse,Urban regions,No,0.26686,326,903,0.23800,0.29573
2016,Hesse,Rural regions,Yes,0.77181,134,216,0.71571,0.82791
2016,Hesse,Rural regions,No,0.22819,82,216,0.17209,0.28429
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.73405,449,787,0.70316,0.76494
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.26595,338,787,0.23506,0.29684
2016,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.82461,172,243,0.77670,0.87253
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.17539,71,243,0.12747,0.22330
2016,Baden-Wuerttemberg,Urban regions,Yes,0.78315,1113,1639,0.76319,0.80311
2016,Baden-Wuerttemberg,Urban regions,No,0.21685,526,1639,0.19689,0.23681
2016,Baden-Wuerttemberg,Rural regions,Yes,0.88263,146,217,0.83970,0.92555
2016,Baden-Wuerttemberg,Rural regions,No,0.11737,71,217,0.07445,0.16030
2016,Bavaria,Urban regions,Yes,0.80050,851,1162,0.77751,0.82349
2016,Bavaria,Urban regions,No,0.19950,311,1162,0.17651,0.22249
2016,Bavaria,Rural regions,Yes,0.79283,928,1348,0.77118,0.81447
2016,Bavaria,Rural regions,No,0.20717,420,1348,0.18553,0.22882
2016,Berlin,Urban regions,Yes,0.67522,426,667,0.63965,0.71078
2016,Berlin,Urban regions,No,0.32478,241,667,0.28922,0.36035
2016,Brandenburg,Urban regions,Yes,0.93898,38,38,0.86185,1.01611
2016,Brandenburg,Rural regions,Yes,0.76102,383,600,0.72686,0.79517
2016,Brandenburg,Rural regions,No,0.23898,217,600,0.20483,0.27314
2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.69932,200,321,0.64908,0.74956
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.30068,121,321,0.25044,0.35092
2016,Saxony,Urban regions,Yes,0.76089,353,535,0.72471,0.79707
2016,Saxony,Urban regions,No,0.23911,182,535,0.20293,0.27529
2016,Saxony,Rural regions,Yes,0.75712,306,431,0.71658,0.79765
2016,Saxony,Rural regions,No,0.24288,125,431,0.20235,0.28342
2016,Saxony-Anhalt,Urban regions,Yes,0.73352,85,148,0.66205,0.80499
2016,Saxony-Anhalt,Urban regions,No,0.26648,63,148,0.19501,0.33795
2016,Saxony-Anhalt,Rural regions,Yes,0.71983,259,419,0.67678,0.76289
2016,Saxony-Anhalt,Rural regions,No,0.28017,160,419,0.23711,0.32322
2016,Thuringa,Urban regions,Yes,0.66435,120,190,0.59703,0.73168
2016,Thuringa,Urban regions,No,0.33565,70,190,0.26832,0.40297
2016,Thuringa,Rural regions,Yes,0.71756,263,413,0.67409,0.76103
2016,Thuringa,Rural regions,No,0.28244,150,413,0.23897,0.32591
2017,Schleswig-Holstein,Urban regions,Yes,0.83203,170,272,0.78752,0.87654
2017,Schleswig-Holstein,Urban regions,No,0.16797,102,272,0.12346,0.21248
2017,Schleswig-Holstein,Rural regions,Yes,0.75872,278,449,0.71910,0.79834
2017,Schleswig-Holstein,Rural regions,No,0.24128,171,449,0.20166,0.28090
2017,Hamburg,Urban regions,Yes,0.75857,219,332,0.71247,0.80467
2017,Hamburg,Urban regions,No,0.24143,113,332,0.19533,0.28753
2017,Lower Saxony,Urban regions,Yes,0.80287,535,812,0.77549,0.83025
2017,Lower Saxony,Urban regions,No,0.19713,277,812,0.16975,0.22451
2017,Lower Saxony,Rural regions,Yes,0.76068,680,1076,0.73518,0.78619
2017,Lower Saxony,Rural regions,No,0.23932,396,1076,0.21381,0.26482
2017,Bremen,Urban regions,Yes,0.76215,92,181,0.69996,0.82435
2017,Bremen,Urban regions,No,0.23785,89,181,0.17565,0.30004
2017,North Rhine-Westphalia,Urban regions,Yes,0.75681,2347,3722,0.74302,0.77059
2017,North Rhine-Westphalia,Urban regions,No,0.24319,1375,3722,0.22941,0.25698
2017,North Rhine-Westphalia,Rural regions,Yes,0.80646,55,88,0.72344,0.88948
2017,North Rhine-Westphalia,Rural regions,No,0.19354,33,88,0.11052,0.27656
2017,Hesse,Urban regions,Yes,0.73349,640,1004,0.70613,0.76085
2017,Hesse,Urban regions,No,0.26651,364,1004,0.23915,0.29387
2017,Hesse,Rural regions,Yes,0.75421,159,266,0.70237,0.80605
2017,Hesse,Rural regions,No,0.24579,107,266,0.19395,0.29763
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.72779,481,808,0.69708,0.75850
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.27221,327,808,0.24150,0.30292
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.78006,157,252,0.72881,0.83130
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.21994,95,252,0.16870,0.27119
2017,Baden-Wuerttemberg,Urban regions,Yes,0.80322,1217,1778,0.78473,0.82170
2017,Baden-Wuerttemberg,Urban regions,No,0.19678,561,1778,0.17830,0.21527
2017,Baden-Wuerttemberg,Rural regions,Yes,0.88410,160,225,0.84218,0.92602
2017,Baden-Wuerttemberg,Rural regions,No,0.11590,65,225,0.07398,0.15782
2017,Bavaria,Urban regions,Yes,0.81328,953,1267,0.79182,0.83475
2017,Bavaria,Urban regions,No,0.18672,314,1267,0.16525,0.20818
2017,Bavaria,Rural regions,Yes,0.80967,1054,1474,0.78962,0.82971
2017,Bavaria,Rural regions,No,0.19033,420,1474,0.17029,0.21038
2017,Berlin,Urban regions,Yes,0.65668,461,719,0.62195,0.69141
2017,Berlin,Urban regions,No,0.34332,258,719,0.30859,0.37805
2017,Brandenburg,Urban regions,Yes,0.89591,47,47,0.80766,0.98416
2017,Brandenburg,Rural regions,Yes,0.74271,411,642,0.70887,0.77655
2017,Brandenburg,Rural regions,No,0.25729,231,642,0.22345,0.29113
2017,Mecklenburg-Western Pomerania,Urban regions,Yes,0.66148,33,33,0.49752,0.82543
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.68136,217,343,0.63198,0.73074
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.31864,126,343,0.26926,0.36802
2017,Saxony,Urban regions,Yes,0.74175,411,605,0.70684,0.77665
2017,Saxony,Urban regions,No,0.25825,194,605,0.22335,0.29316
2017,Saxony,Rural regions,Yes,0.74292,348,472,0.70345,0.78239
2017,Saxony,Rural regions,No,0.25708,124,472,0.21761,0.29655
2017,Saxony-Anhalt,Urban regions,Yes,0.76646,89,148,0.69807,0.83486
2017,Saxony-Anhalt,Urban regions,No,0.23354,59,148,0.16514,0.30193
2017,Saxony-Anhalt,Rural regions,Yes,0.72745,304,478,0.68749,0.76741
2017,Saxony-Anhalt,Rural regions,No,0.27255,174,478,0.23259,0.31251
2017,Thuringa,Urban regions,Yes,0.74947,131,207,0.69029,0.80864
2017,Thuringa,Urban regions,No,0.25053,76,207,0.19136,0.30971
2017,Thuringa,Rural regions,Yes,0.74462,294,438,0.70374,0.78551
2017,Thuringa,Rural regions,No,0.25538,144,438,0.21449,0.29626
2018,Schleswig-Holstein,Urban regions,Yes,0.82145,148,281,0.77659,0.86631
2018,Schleswig-Holstein,Urban regions,No,0.17855,133,281,0.13369,0.22341
2018,Schleswig-Holstein,Rural regions,Yes,0.73498,248,396,0.69146,0.77851
2018,Schleswig-Holstein,Rural regions,No,0.26502,148,396,0.22149,0.30854
2018,Hamburg,Urban regions,Yes,0.82515,241,362,0.78597,0.86433
2018,Hamburg,Urban regions,No,0.17485,121,362,0.13567,0.21403
2018,Lower Saxony,Urban regions,Yes,0.76758,481,793,0.73816,0.79700
2018,Lower Saxony,Urban regions,No,0.23242,312,793,0.20300,0.26184
2018,Lower Saxony,Rural regions,Yes,0.76692,624,998,0.74068,0.79317
2018,Lower Saxony,Rural regions,No,0.23308,374,998,0.20683,0.25932
2018,Bremen,Urban regions,Yes,0.80489,101,183,0.74731,0.86246
2018,Bremen,Urban regions,No,0.19511,82,183,0.13754,0.25269
2018,North Rhine-Westphalia,Urban regions,Yes,0.74868,2285,3677,0.73466,0.76270
2018,North Rhine-Westphalia,Urban regions,No,0.25132,1392,3677,0.23730,0.26534
2018,North Rhine-Westphalia,Rural regions,Yes,0.85579,49,49,0.75641,0.95518
2018,Hesse,Urban regions,Yes,0.76163,611,972,0.73483,0.78843
2018,Hesse,Urban regions,No,0.23837,361,972,0.21157,0.26517
2018,Hesse,Rural regions,Yes,0.70950,156,254,0.65356,0.76544
2018,Hesse,Rural regions,No,0.29050,98,254,0.23456,0.34644
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.74540,478,816,0.71549,0.77531
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.25460,338,816,0.22469,0.28451
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75861,156,246,0.70503,0.81220
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24139,90,246,0.18780,0.29497
2018,Baden-Wuerttemberg,Urban regions,Yes,0.79470,1178,1679,0.77537,0.81402
2018,Baden-Wuerttemberg,Urban regions,No,0.20530,501,1679,0.18598,0.22463
2018,Baden-Wuerttemberg,Rural regions,Yes,0.84988,140,196,0.79975,0.90002
2018,Baden-Wuerttemberg,Rural regions,No,0.15012,56,196,0.09998,0.20025
2018,Bavaria,Urban regions,Yes,0.80402,926,1237,0.78189,0.82615
2018,Bavaria,Urban regions,No,0.19598,311,1237,0.17385,0.21811
2018,Bavaria,Rural regions,Yes,0.80449,991,1396,0.78368,0.82531
2018,Bavaria,Rural regions,No,0.19551,405,1396,0.17469,0.21632
2018,Berlin,Urban regions,Yes,0.65861,480,780,0.62531,0.69191
2018,Berlin,Urban regions,No,0.34139,300,780,0.30809,0.37469
2018,Brandenburg,Urban regions,Yes,0.86558,48,48,0.76807,0.96310
2018,Brandenburg,Rural regions,Yes,0.73288,415,651,0.69886,0.76689
2018,Brandenburg,Rural regions,No,0.26712,236,651,0.23311,0.30114
2018,Mecklenburg-Western Pomerania,Urban regions,Yes,0.63060,38,38,0.47509,0.78612
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67307,210,350,0.62386,0.72229
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.32693,140,350,0.27771,0.37614
2018,Saxony,Urban regions,Yes,0.73289,415,598,0.69740,0.76838
2018,Saxony,Urban regions,No,0.26711,183,598,0.23162,0.30260
2018,Saxony,Rural regions,Yes,0.77578,343,460,0.73762,0.81393
2018,Saxony,Rural regions,No,0.22422,117,460,0.18607,0.26238
2018,Saxony-Anhalt,Urban regions,Yes,0.74974,91,153,0.68087,0.81860
2018,Saxony-Anhalt,Urban regions,No,0.25026,62,153,0.18140,0.31913
2018,Saxony-Anhalt,Rural regions,Yes,0.72372,291,467,0.68312,0.76432
2018,Saxony-Anhalt,Rural regions,No,0.27628,176,467,0.23568,0.31688
2018,Thuringa,Urban regions,Yes,0.76629,140,225,0.71087,0.82171
2018,Thuringa,Urban regions,No,0.23371,85,225,0.17829,0.28913
2018,Thuringa,Rural regions,Yes,0.71029,290,422,0.66696,0.75362
2018,Thuringa,Rural regions,No,0.28971,132,422,0.24638,0.33304
2019,Schleswig-Holstein,Urban regions,Yes,0.81557,176,215,0.76361,0.86753
2019,Schleswig-Holstein,Urban regions,No,0.18443,39,215,0.13247,0.23639
2019,Schleswig-Holstein,Rural regions,Yes,0.79814,271,363,0.75679,0.83949
2019,Schleswig-Holstein,Rural regions,No,0.20186,92,363,0.16051,0.24321
2019,Hamburg,Urban regions,Yes,0.85862,287,341,0.82159,0.89566
2019,Hamburg,Urban regions,No,0.14138,54,341,0.10434,0.17841
2019,Lower Saxony,Urban regions,Yes,0.80334,509,642,0.77257,0.83411
2019,Lower Saxony,Urban regions,No,0.19666,133,642,0.16589,0.22743
2019,Lower Saxony,Rural regions,Yes,0.78218,637,817,0.75386,0.81050
2019,Lower Saxony,Rural regions,No,0.21782,180,817,0.18950,0.24614
2019,Bremen,Urban regions,Yes,0.81728,90,125,0.74927,0.88530
2019,Bremen,Urban regions,No,0.18272,35,125,0.11470,0.25073
2019,North Rhine-Westphalia,No answer / don't know,Yes,0.75635,73,73,0.65719,0.85551
2019,North Rhine-Westphalia,Urban regions,Yes,0.79607,2475,3116,0.78192,0.81022
2019,North Rhine-Westphalia,Urban regions,No,0.20393,641,3116,0.18978,0.21808
2019,North Rhine-Westphalia,Rural regions,Yes,0.77537,49,49,0.65730,0.89343
2019,Hesse,No answer / don't know,Yes,0.72895,34,34,0.57729,0.88061
2019,Hesse,Urban regions,Yes,0.79721,672,823,0.76972,0.82470
2019,Hesse,Urban regions,No,0.20279,151,823,0.17530,0.23028
2019,Hesse,Rural regions,Yes,0.81182,186,222,0.76028,0.86335
2019,Hesse,Rural regions,No,0.18818,36,222,0.13665,0.23972
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.78734,540,678,0.75652,0.81817
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.21266,138,678,0.18183,0.24348
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.82786,163,207,0.77631,0.87941
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.17214,44,207,0.12059,0.22369
2019,Baden-Wuerttemberg,No answer / don't know,Yes,0.81178,35,35,0.68039,0.94317
2019,Baden-Wuerttemberg,Urban regions,Yes,0.84141,1261,1489,0.82285,0.85997
2019,Baden-Wuerttemberg,Urban regions,No,0.15859,228,1489,0.14003,0.17715
2019,Baden-Wuerttemberg,Rural regions,Yes,0.83823,126,126,0.77368,0.90279
2019,Bavaria,No answer / don't know,Yes,0.79071,59,59,0.68601,0.89540
2019,Bavaria,Urban regions,Yes,0.82138,989,1183,0.79954,0.84321
2019,Bavaria,Urban regions,No,0.17862,194,1183,0.15679,0.20046
2019,Bavaria,Rural regions,Yes,0.83955,1071,1269,0.81935,0.85975
2019,Bavaria,Rural regions,No,0.16045,198,1269,0.14025,0.18065
2019,Berlin,No answer / don't know,Yes,0.61351,42,42,0.46446,0.76257
2019,Berlin,Urban regions,Yes,0.68147,495,677,0.64635,0.71659
2019,Berlin,Urban regions,No,0.31853,182,677,0.28341,0.35365
2019,Brandenburg,Urban regions,Yes,0.80281,48,48,0.68906,0.91656
2019,Brandenburg,Rural regions,Yes,0.79970,501,645,0.76879,0.83061
2019,Brandenburg,Rural regions,No,0.20030,144,645,0.16939,0.23121
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,0.70592,53,53,0.58208,0.82977
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.71109,243,323,0.66158,0.76060
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.28891,80,323,0.23940,0.33842
2019,Saxony,Urban regions,Yes,0.78567,456,547,0.75124,0.82009
2019,Saxony,Urban regions,No,0.21433,91,547,0.17991,0.24876
2019,Saxony,Rural regions,Yes,0.83221,385,466,0.79825,0.86618
2019,Saxony,Rural regions,No,0.16779,81,466,0.13382,0.20175
2019,Saxony-Anhalt,Urban regions,Yes,0.78508,96,129,0.71392,0.85624
2019,Saxony-Anhalt,Urban regions,No,0.21492,33,129,0.14376,0.28608
2019,Saxony-Anhalt,Rural regions,Yes,0.69787,312,427,0.65426,0.74147
2019,Saxony-Anhalt,Rural regions,No,0.30213,115,427,0.25853,0.34574
2019,Thuringa,Urban regions,Yes,0.78895,152,192,0.73108,0.84682
2019,Thuringa,Urban regions,No,0.21105,40,192,0.15318,0.26892
2019,Thuringa,Rural regions,Yes,0.71346,292,385,0.66823,0.75868
2019,Thuringa,Rural regions,No,0.28654,93,385,0.24132,0.33177
2021,Schleswig-Holstein,Urban regions,Yes,0.88926,138,211,0.84681,0.93170
2021,Schleswig-Holstein,Urban regions,No,0.11074,73,211,0.06830,0.15319
2021,Schleswig-Holstein,Rural regions,Yes,0.83767,227,301,0.79594,0.87940
2021,Schleswig-Holstein,Rural regions,No,0.16233,74,301,0.12060,0.20406
2021,Hamburg,Urban regions,Yes,0.84429,223,308,0.80373,0.88485
2021,Hamburg,Urban regions,No,0.15571,85,308,0.11515,0.19627
2021,Lower Saxony,Urban regions,Yes,0.81277,394,542,0.77990,0.84564
2021,Lower Saxony,Urban regions,No,0.18723,148,542,0.15436,0.22010
2021,Lower Saxony,Rural regions,Yes,0.79226,478,655,0.76117,0.82335
2021,Lower Saxony,Rural regions,No,0.20774,177,655,0.17665,0.23883
2021,Bremen,Urban regions,Yes,0.92445,69,104,0.87341,0.97549
2021,Bremen,Urban regions,No,0.07555,35,104,0.02451,0.12659
2021,North Rhine-Westphalia,Urban regions,Yes,0.82686,1894,2615,0.81236,0.84137
2021,North Rhine-Westphalia,Urban regions,No,0.17314,721,2615,0.15863,0.18764
2021,North Rhine-Westphalia,Rural regions,Yes,0.95255,44,44,0.88901,1.01610
2021,Hesse,Urban regions,Yes,0.79386,486,700,0.76387,0.82385
2021,Hesse,Urban regions,No,0.20614,214,700,0.17615,0.23613
2021,Hesse,Rural regions,Yes,0.78967,117,155,0.72530,0.85404
2021,Hesse,Rural regions,No,0.21033,38,155,0.14596,0.27470
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.77590,343,501,0.73935,0.81245
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.22410,158,501,0.18755,0.26065
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.80265,104,104,0.72579,0.87952
2021,Baden-Wuerttemberg,Urban regions,Yes,0.86155,956,1215,0.84212,0.88098
2021,Baden-Wuerttemberg,Urban regions,No,0.13845,259,1215,0.11902,0.15788
2021,Baden-Wuerttemberg,Rural regions,Yes,0.88744,100,132,0.83332,0.94156
2021,Baden-Wuerttemberg,Rural regions,No,0.11256,32,132,0.05844,0.16668
2021,Bavaria,Urban regions,Yes,0.83579,757,928,0.81194,0.85963
2021,Bavaria,Urban regions,No,0.16421,171,928,0.14037,0.18806
2021,Bavaria,Rural regions,Yes,0.86690,764,937,0.84514,0.88866
2021,Bavaria,Rural regions,No,0.13310,173,937,0.11134,0.15486
2021,Berlin,Urban regions,Yes,0.79668,481,652,0.76577,0.82760
2021,Berlin,Urban regions,No,0.20332,171,652,0.17240,0.23423
2021,Brandenburg,Urban regions,Yes,0.85040,34,34,0.72870,0.97209
2021,Brandenburg,Rural regions,Yes,0.83093,326,434,0.79563,0.86624
2021,Brandenburg,Rural regions,No,0.16907,108,434,0.13376,0.20437
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,0.94473,46,46,0.87796,1.01149
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.81327,165,216,0.76118,0.86536
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.18673,51,216,0.13464,0.23882
2021,Saxony,Urban regions,Yes,0.81483,332,427,0.77794,0.85172
2021,Saxony,Urban regions,No,0.18517,95,427,0.14828,0.22206
2021,Saxony,Rural regions,Yes,0.80813,282,343,0.76639,0.84986
2021,Saxony,Rural regions,No,0.19187,61,343,0.15014,0.23361
2021,Saxony-Anhalt,Urban regions,Yes,0.78696,71,71,0.69104,0.88288
2021,Saxony-Anhalt,Rural regions,Yes,0.79737,229,301,0.75188,0.84286
2021,Saxony-Anhalt,Rural regions,No,0.20263,72,301,0.15714,0.24812
2021,Thuringa,Urban regions,Yes,0.83359,111,159,0.77552,0.89167
2021,Thuringa,Urban regions,No,0.16641,48,159,0.10833,0.22448
2021,Thuringa,Rural regions,Yes,0.78614,209,253,0.73552,0.83677
2021,Thuringa,Rural regions,No,0.21386,44,253,0.16323,0.26448
