year,bula_h,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,North Rhine-Westphalia,Permanent job,0.34304,2190,2770,0.32536,0.36073
2016,North Rhine-Westphalia,Temporary job,0.09011,580,2770,0.07945,0.10078
2016,Hesse,Permanent job,0.35406,748,922,0.32317,0.38495
2016,Hesse,Temporary job,0.07090,174,922,0.05433,0.08748
2016,"Rhineland-Palatinate, Saarland",Permanent job,0.36461,673,826,0.33176,0.39745
2016,"Rhineland-Palatinate, Saarland",Temporary job,0.05745,153,826,0.04158,0.07333
2016,Baden-Wuerttemberg,Permanent job,0.37967,1447,1737,0.35684,0.40250
2016,Baden-Wuerttemberg,Temporary job,0.06693,290,1737,0.05517,0.07869
2016,Bavaria,Permanent job,0.39069,1866,2246,0.37050,0.41087
2016,Bavaria,Temporary job,0.06516,380,2246,0.05495,0.07537
2016,Berlin,Permanent job,0.32019,365,452,0.27713,0.36325
2016,Berlin,Temporary job,0.08623,87,452,0.06032,0.11214
2016,Brandenburg,Permanent job,0.34502,381,458,0.30143,0.38860
2016,Brandenburg,Temporary job,0.04502,77,458,0.02601,0.06402
2016,Mecklenburg-Western Pomerania,Permanent job,0.37783,214,263,0.31912,0.43654
2016,Mecklenburg-Western Pomerania,Temporary job,0.07577,49,263,0.04373,0.10781
2016,Saxony,Permanent job,0.38829,647,773,0.35391,0.42267
2016,Saxony,Temporary job,0.08147,126,773,0.06217,0.10077
2016,Saxony-Anhalt,Permanent job,0.31249,344,426,0.26843,0.35656
2016,Saxony-Anhalt,Temporary job,0.06200,82,426,0.03907,0.08493
2016,Thuringa,Permanent job,0.33766,376,463,0.29454,0.38078
2016,Thuringa,Temporary job,0.08450,87,463,0.05913,0.10986
2017,Schleswig-Holstein,Permanent job,0.33808,435,546,0.29837,0.37780
2017,Schleswig-Holstein,Temporary job,0.06453,111,546,0.04391,0.08516
2017,Hamburg,Permanent job,0.32507,208,252,0.26712,0.38302
2017,Hamburg,Temporary job,0.06314,44,252,0.03305,0.09323
2017,Lower Saxony,Permanent job,0.36020,1267,1584,0.33655,0.38385
2017,Lower Saxony,Temporary job,0.08022,317,1584,0.06684,0.09360
2017,Bremen,Permanent job,0.25029,93,124,0.17373,0.32684
2017,Bremen,Temporary job,0.11555,31,124,0.05905,0.17205
2017,North Rhine-Westphalia,Permanent job,0.35137,2493,3104,0.33457,0.36816
2017,North Rhine-Westphalia,Temporary job,0.07842,611,3104,0.06896,0.08788
2017,Hesse,Permanent job,0.36416,871,1082,0.33547,0.39284
2017,Hesse,Temporary job,0.07496,211,1082,0.05926,0.09065
2017,"Rhineland-Palatinate, Saarland",Permanent job,0.38094,736,893,0.34907,0.41281
2017,"Rhineland-Palatinate, Saarland",Temporary job,0.06054,157,893,0.04489,0.07619
2017,Baden-Wuerttemberg,Permanent job,0.38158,1585,1909,0.35978,0.40337
2017,Baden-Wuerttemberg,Temporary job,0.06650,324,1909,0.05532,0.07768
2017,Bavaria,Permanent job,0.39330,2107,2558,0.37437,0.41224
2017,Bavaria,Temporary job,0.07635,451,2558,0.06606,0.08664
2017,Berlin,Permanent job,0.33820,414,530,0.29788,0.37852
2017,Berlin,Temporary job,0.10149,116,530,0.07575,0.12722
2017,Brandenburg,Permanent job,0.36052,447,520,0.31921,0.40183
2017,Brandenburg,Temporary job,0.03330,73,520,0.01786,0.04873
2017,Mecklenburg-Western Pomerania,Permanent job,0.37050,231,290,0.31482,0.42618
2017,Mecklenburg-Western Pomerania,Temporary job,0.08245,59,290,0.05074,0.11416
2017,Saxony,Permanent job,0.40020,771,901,0.36819,0.43221
2017,Saxony,Temporary job,0.06288,130,901,0.04702,0.07874
2017,Saxony-Anhalt,Permanent job,0.32746,406,494,0.28603,0.36889
2017,Saxony-Anhalt,Temporary job,0.07447,88,494,0.05129,0.09764
2017,Thuringa,Permanent job,0.37171,453,538,0.33083,0.41258
2017,Thuringa,Temporary job,0.06431,85,538,0.04356,0.08506
2018,Schleswig-Holstein,Permanent job,0.36262,439,549,0.32237,0.40287
2018,Schleswig-Holstein,Temporary job,0.06452,110,549,0.04395,0.08509
2018,Hamburg,Permanent job,0.32194,216,270,0.26611,0.37778
2018,Hamburg,Temporary job,0.06057,54,270,0.03207,0.08908
2018,Lower Saxony,Permanent job,0.38173,1231,1542,0.35747,0.40599
2018,Lower Saxony,Temporary job,0.07846,311,1542,0.06504,0.09189
2018,Bremen,Permanent job,0.30675,95,129,0.22686,0.38663
2018,Bremen,Temporary job,0.11234,34,129,0.05763,0.16704
2018,North Rhine-Westphalia,Permanent job,0.36392,2454,3115,0.34702,0.38082
2018,North Rhine-Westphalia,Temporary job,0.08367,661,3115,0.07394,0.09340
2018,Hesse,Permanent job,0.37324,820,1066,0.34419,0.40229
2018,Hesse,Temporary job,0.07858,246,1066,0.06242,0.09474
2018,"Rhineland-Palatinate, Saarland",Permanent job,0.38869,731,913,0.35705,0.42032
2018,"Rhineland-Palatinate, Saarland",Temporary job,0.05813,182,913,0.04294,0.07332
2018,Baden-Wuerttemberg,Permanent job,0.38972,1452,1751,0.36687,0.41257
2018,Baden-Wuerttemberg,Temporary job,0.06982,299,1751,0.05788,0.08176
2018,Bavaria,Permanent job,0.39805,2000,2411,0.37850,0.41759
2018,Bavaria,Temporary job,0.06676,411,2411,0.05679,0.07673
2018,Berlin,Permanent job,0.35144,438,553,0.31161,0.39126
2018,Berlin,Temporary job,0.09091,115,553,0.06692,0.11489
2018,Brandenburg,Permanent job,0.36176,447,537,0.32108,0.40244
2018,Brandenburg,Temporary job,0.05198,90,537,0.03319,0.07077
2018,Mecklenburg-Western Pomerania,Permanent job,0.36529,242,292,0.30997,0.42062
2018,Mecklenburg-Western Pomerania,Temporary job,0.05178,50,292,0.02632,0.07724
2018,Saxony,Permanent job,0.40848,765,919,0.37668,0.44028
2018,Saxony,Temporary job,0.07685,154,919,0.05962,0.09408
2018,Saxony-Anhalt,Permanent job,0.32215,414,495,0.28094,0.36336
2018,Saxony-Anhalt,Temporary job,0.05834,81,495,0.03767,0.07901
2018,Thuringa,Permanent job,0.38471,446,528,0.34317,0.42625
2018,Thuringa,Temporary job,0.05797,82,528,0.03802,0.07793
2019,Schleswig-Holstein,Permanent job,0.36519,428,541,0.32458,0.40580
2019,Schleswig-Holstein,Temporary job,0.07586,113,541,0.05353,0.09819
2019,Hamburg,Permanent job,0.36385,223,262,0.30548,0.42221
2019,Hamburg,Temporary job,0.02842,39,262,0.00826,0.04858
2019,Lower Saxony,Permanent job,0.38328,1200,1512,0.35876,0.40779
2019,Lower Saxony,Temporary job,0.06887,312,1512,0.05610,0.08164
2019,Bremen,Permanent job,0.33634,93,93,0.23979,0.43288
2019,North Rhine-Westphalia,Permanent job,0.36865,2393,3082,0.35161,0.38568
2019,North Rhine-Westphalia,Temporary job,0.08482,689,3082,0.07499,0.09466
2019,Hesse,Permanent job,0.39560,810,1017,0.36554,0.42567
2019,Hesse,Temporary job,0.07751,207,1017,0.06107,0.09396
2019,"Rhineland-Palatinate, Saarland",Permanent job,0.37207,681,841,0.33938,0.40475
2019,"Rhineland-Palatinate, Saarland",Temporary job,0.06695,160,841,0.05005,0.08385
2019,Baden-Wuerttemberg,Permanent job,0.39169,1398,1692,0.36842,0.41495
2019,Baden-Wuerttemberg,Temporary job,0.06688,294,1692,0.05497,0.07879
2019,Bavaria,Permanent job,0.40266,1903,2288,0.38256,0.42276
2019,Bavaria,Temporary job,0.05928,385,2288,0.04960,0.06896
2019,Berlin,Permanent job,0.35700,433,571,0.31767,0.39634
2019,Berlin,Temporary job,0.10396,138,571,0.07890,0.12901
2019,Brandenburg,Permanent job,0.35888,458,549,0.31872,0.39904
2019,Brandenburg,Temporary job,0.05226,91,549,0.03363,0.07090
2019,Mecklenburg-Western Pomerania,Permanent job,0.36926,233,277,0.31232,0.42620
2019,Mecklenburg-Western Pomerania,Temporary job,0.04831,44,277,0.02301,0.07360
2019,Saxony,Permanent job,0.42969,766,891,0.39717,0.46221
2019,Saxony,Temporary job,0.06044,125,891,0.04478,0.07609
2019,Saxony-Anhalt,Permanent job,0.32707,373,449,0.28362,0.37051
2019,Saxony-Anhalt,Temporary job,0.06983,76,449,0.04623,0.09344
2019,Thuringa,Permanent job,0.34846,402,485,0.30601,0.39091
2019,Thuringa,Temporary job,0.06218,83,485,0.04067,0.08369
2020,Schleswig-Holstein,Permanent job,0.38614,443,537,0.34492,0.42736
2020,Schleswig-Holstein,Temporary job,0.03983,94,537,0.02328,0.05639
2020,Hamburg,Permanent job,0.33651,226,298,0.28277,0.39025
2020,Hamburg,Temporary job,0.05847,72,298,0.03178,0.08515
2020,Lower Saxony,Permanent job,0.38626,1218,1536,0.36191,0.41062
2020,Lower Saxony,Temporary job,0.06054,318,1536,0.04861,0.07247
2020,Bremen,Permanent job,0.30546,92,141,0.22916,0.38176
2020,Bremen,Temporary job,0.09864,49,141,0.04924,0.14803
2020,North Rhine-Westphalia,Permanent job,0.37156,2541,3361,0.35522,0.38790
2020,North Rhine-Westphalia,Temporary job,0.07638,820,3361,0.06740,0.08536
2020,Hesse,Permanent job,0.37205,875,1128,0.34383,0.40027
2020,Hesse,Temporary job,0.07349,253,1128,0.05826,0.08873
2020,"Rhineland-Palatinate, Saarland",Permanent job,0.37964,661,826,0.34653,0.41276
2020,"Rhineland-Palatinate, Saarland",Temporary job,0.06860,165,826,0.05135,0.08585
2020,Baden-Wuerttemberg,Permanent job,0.38026,1445,1810,0.35789,0.40263
2020,Baden-Wuerttemberg,Temporary job,0.06639,365,1810,0.05492,0.07787
2020,Bavaria,Permanent job,0.40920,2093,2560,0.39015,0.42825
2020,Bavaria,Temporary job,0.06312,467,2560,0.05370,0.07254
2020,Berlin,Permanent job,0.35348,569,744,0.31910,0.38785
2020,Berlin,Temporary job,0.08711,175,744,0.06683,0.10739
2020,Brandenburg,Permanent job,0.38816,456,543,0.34713,0.42919
2020,Brandenburg,Temporary job,0.04682,87,543,0.02903,0.06460
2020,Mecklenburg-Western Pomerania,Permanent job,0.35896,192,242,0.29839,0.41952
2020,Mecklenburg-Western Pomerania,Temporary job,0.04177,50,242,0.01651,0.06704
2020,Saxony,Permanent job,0.44356,739,862,0.41038,0.47675
2020,Saxony,Temporary job,0.05768,123,862,0.04211,0.07325
2020,Saxony-Anhalt,Permanent job,0.36623,392,462,0.32225,0.41021
2020,Saxony-Anhalt,Temporary job,0.04923,70,462,0.02948,0.06898
2020,Thuringa,Permanent job,0.36954,412,491,0.32680,0.41228
2020,Thuringa,Temporary job,0.06688,79,491,0.04476,0.08900
2021,Schleswig-Holstein,Permanent job,0.41469,356,421,0.36757,0.46181
2021,Schleswig-Holstein,Temporary job,0.03049,65,421,0.01405,0.04693
2021,Hamburg,Permanent job,0.37648,174,216,0.31172,0.44125
2021,Hamburg,Temporary job,0.04659,42,216,0.01842,0.07476
2021,Lower Saxony,Permanent job,0.39068,859,1019,0.36071,0.42065
2021,Lower Saxony,Temporary job,0.06870,160,1019,0.05316,0.08424
2021,Bremen,Permanent job,0.37141,60,60,0.24812,0.49471
2021,North Rhine-Westphalia,Permanent job,0.37377,1759,2179,0.35346,0.39409
2021,North Rhine-Westphalia,Temporary job,0.06664,420,2179,0.05617,0.07712
2021,Hesse,Permanent job,0.37890,563,714,0.34329,0.41451
2021,Hesse,Temporary job,0.06882,151,714,0.05024,0.08740
2021,"Rhineland-Palatinate, Saarland",Permanent job,0.35746,410,520,0.31623,0.39870
2021,"Rhineland-Palatinate, Saarland",Temporary job,0.06425,110,520,0.04316,0.08535
2021,Baden-Wuerttemberg,Permanent job,0.41534,1047,1244,0.38794,0.44273
2021,Baden-Wuerttemberg,Temporary job,0.06537,197,1244,0.05163,0.07911
2021,Bavaria,Permanent job,0.39210,1346,1570,0.36794,0.41625
2021,Bavaria,Temporary job,0.06065,224,1570,0.04884,0.07246
2021,Berlin,Permanent job,0.34774,377,465,0.30440,0.39107
2021,Berlin,Temporary job,0.06518,88,465,0.04272,0.08764
2021,Brandenburg,Permanent job,0.41174,316,359,0.36075,0.46272
2021,Brandenburg,Temporary job,0.04695,43,359,0.02504,0.06887
2021,Mecklenburg-Western Pomerania,Permanent job,0.38693,170,170,0.31350,0.46036
2021,Saxony,Permanent job,0.42281,538,612,0.38364,0.46198
2021,Saxony,Temporary job,0.05455,74,612,0.03654,0.07255
2021,Saxony-Anhalt,Permanent job,0.37022,249,294,0.31493,0.42551
2021,Saxony-Anhalt,Temporary job,0.05220,45,294,0.02673,0.07767
2021,Thuringa,Permanent job,0.38442,275,317,0.33079,0.43806
2021,Thuringa,Temporary job,0.05149,42,317,0.02712,0.07585
