year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Mecklenburg-Western Pomerania,3rd Quintile,No,0.80394,35,35,0.67049,0.93739
1993,Saxony,1st Quintile,Yes,0.52446,94,195,0.45418,0.59473
1993,Saxony,1st Quintile,No,0.47554,101,195,0.40527,0.54582
1993,Saxony,2nd Quintile,Yes,0.17497,35,184,0.11993,0.23002
1993,Saxony,2nd Quintile,No,0.81842,149,184,0.76256,0.87427
1993,Saxony,3rd Quintile,No,0.85587,90,90,0.78290,0.92884
1993,Saxony,4th Quintile,No,0.96404,45,45,0.90902,1.01905
1993,Saxony-Anhalt,1st Quintile,Yes,0.52958,57,108,0.43501,0.62415
1993,Saxony-Anhalt,1st Quintile,No,0.45514,51,108,0.36078,0.54949
1993,Saxony-Anhalt,2nd Quintile,Yes,0.34973,40,128,0.26678,0.43267
1993,Saxony-Anhalt,2nd Quintile,No,0.65027,88,128,0.56733,0.73322
1993,Saxony-Anhalt,3rd Quintile,No,0.94416,61,61,0.88607,1.00226
1993,Thuringa,1st Quintile,Yes,0.45152,45,97,0.35197,0.55107
1993,Thuringa,1st Quintile,No,0.54417,52,97,0.44454,0.64380
1993,Thuringa,2nd Quintile,Yes,0.29480,37,121,0.21322,0.37638
1993,Thuringa,2nd Quintile,No,0.70520,84,121,0.62362,0.78678
1993,Thuringa,3rd Quintile,No,0.85230,62,62,0.76327,0.94134
1994,Schleswig-Holstein,3rd Quintile,No,0.96165,34,34,0.89613,1.02717
1994,Schleswig-Holstein,4th Quintile,No,0.98428,32,32,0.94050,1.02807
1994,Lower Saxony,1st Quintile,No,0.73515,75,75,0.63461,0.83568
1994,Lower Saxony,2nd Quintile,No,0.90691,75,75,0.84071,0.97311
1994,Lower Saxony,3rd Quintile,No,0.99358,100,100,0.97785,1.00931
1994,Lower Saxony,4th Quintile,No,0.98822,116,116,0.96849,1.00794
1994,North Rhine-Westphalia,1st Quintile,Yes,0.22688,51,244,0.17422,0.27954
1994,North Rhine-Westphalia,1st Quintile,No,0.76196,193,244,0.70842,0.81551
1994,North Rhine-Westphalia,2nd Quintile,No,0.94006,222,222,0.90877,0.97136
1994,North Rhine-Westphalia,3rd Quintile,No,0.97481,237,237,0.95481,0.99480
1994,North Rhine-Westphalia,4th Quintile,No,0.99463,247,247,0.98550,1.00376
1994,North Rhine-Westphalia,5th Quintile,No,0.99729,255,255,0.99091,1.00368
1994,Hesse,1st Quintile,No,0.81589,63,63,0.71941,0.91236
1994,Hesse,2nd Quintile,No,0.93700,72,72,0.88048,0.99352
1994,Hesse,3rd Quintile,No,0.96879,92,92,0.93306,1.00452
1994,Hesse,4th Quintile,No,0.96918,88,88,0.93287,1.00550
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.83405,47,47,0.72654,0.94157
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98880,69,69,0.96379,1.01381
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.93943,61,61,0.87907,0.99979
1994,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98889,72,72,0.96451,1.01327
1994,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97812,57,57,0.93981,1.01644
1994,Baden-Wuerttemberg,1st Quintile,No,0.86381,118,118,0.80166,0.92596
1994,Baden-Wuerttemberg,2nd Quintile,No,0.93819,136,136,0.89757,0.97881
1994,Baden-Wuerttemberg,3rd Quintile,No,0.99371,176,176,0.98200,1.00542
1994,Baden-Wuerttemberg,5th Quintile,No,0.98390,176,176,0.96526,1.00255
1994,Bavaria,1st Quintile,No,0.83642,98,98,0.76281,0.91003
1994,Bavaria,2nd Quintile,No,0.97590,140,140,0.95041,1.00140
1994,Bavaria,3rd Quintile,No,0.98797,171,171,0.97158,1.00436
1994,Bavaria,4th Quintile,No,0.99392,191,191,0.98287,1.00497
1994,Bavaria,5th Quintile,No,0.99266,211,211,0.98112,1.00421
1994,Berlin,1st Quintile,No,0.70355,44,44,0.56705,0.84006
1994,Berlin,2nd Quintile,No,0.78119,44,44,0.65761,0.90476
1994,Berlin,3rd Quintile,No,0.94081,57,57,0.87901,1.00262
1994,Berlin,4th Quintile,No,0.95740,67,67,0.90868,1.00612
1994,Berlin,5th Quintile,No,0.98635,55,55,0.95540,1.01730
1994,Brandenburg,1st Quintile,Yes,0.49335,41,81,0.38379,0.60291
1994,Brandenburg,1st Quintile,No,0.50665,40,81,0.39709,0.61621
1994,Brandenburg,2nd Quintile,No,0.84411,77,77,0.76256,0.92567
1994,Brandenburg,3rd Quintile,No,0.98339,65,65,0.95207,1.01470
1994,Mecklenburg-Western Pomerania,1st Quintile,No,0.55920,32,32,0.38443,0.73398
1994,Mecklenburg-Western Pomerania,2nd Quintile,No,0.73735,50,50,0.61413,0.86057
1994,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94213,36,36,0.86478,1.01949
1994,Saxony,1st Quintile,Yes,0.49452,72,157,0.41607,0.57298
1994,Saxony,1st Quintile,No,0.50548,85,157,0.42702,0.58393
1994,Saxony,2nd Quintile,No,0.83699,156,156,0.77883,0.89514
1994,Saxony,3rd Quintile,No,0.94481,108,108,0.90154,0.98808
1994,Saxony,4th Quintile,No,0.99595,68,68,0.98075,1.01116
1994,Saxony-Anhalt,1st Quintile,Yes,0.44678,43,89,0.34290,0.55065
1994,Saxony-Anhalt,1st Quintile,No,0.53759,46,89,0.43342,0.64177
1994,Saxony-Anhalt,2nd Quintile,No,0.91830,98,98,0.86379,0.97281
1994,Saxony-Anhalt,3rd Quintile,No,0.98357,80,80,0.95554,1.01160
1994,Saxony-Anhalt,4th Quintile,No,0.84793,33,33,0.72352,0.97235
1994,Thuringa,1st Quintile,Yes,0.49376,48,102,0.39625,0.59126
1994,Thuringa,1st Quintile,No,0.50624,54,102,0.40874,0.60375
1994,Thuringa,2nd Quintile,No,0.85911,84,84,0.78426,0.93396
1994,Thuringa,3rd Quintile,No,0.95994,73,73,0.91464,1.00524
1994,Thuringa,4th Quintile,No,0.91693,35,35,0.82417,1.00970
1995,Schleswig-Holstein,3rd Quintile,No,0.94467,32,32,0.86419,1.02515
1995,Lower Saxony,1st Quintile,Yes,0.36434,37,102,0.27049,0.45820
1995,Lower Saxony,1st Quintile,No,0.63566,65,102,0.54180,0.72951
1995,Lower Saxony,2nd Quintile,No,0.93486,91,91,0.88387,0.98584
1995,Lower Saxony,3rd Quintile,No,0.97497,116,116,0.94642,1.00352
1995,Lower Saxony,5th Quintile,No,0.99050,101,101,0.97149,1.00951
1995,North Rhine-Westphalia,1st Quintile,Yes,0.18627,59,271,0.13983,0.23271
1995,North Rhine-Westphalia,1st Quintile,No,0.81373,212,271,0.76729,0.86017
1995,North Rhine-Westphalia,2nd Quintile,No,0.93687,242,242,0.90616,0.96757
1995,North Rhine-Westphalia,3rd Quintile,No,0.98282,257,257,0.96690,0.99874
1995,North Rhine-Westphalia,4th Quintile,No,0.99222,238,238,0.98104,1.00341
1995,Hesse,1st Quintile,No,0.78762,77,77,0.69567,0.87958
1995,Hesse,2nd Quintile,No,0.94523,88,88,0.89741,0.99304
1995,Hesse,3rd Quintile,No,0.99851,97,97,0.99078,1.00623
1995,Hesse,5th Quintile,No,0.99090,105,105,0.97265,1.00915
1995,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80471,67,67,0.70907,0.90035
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98105,62,62,0.94683,1.01527
1995,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98630,60,60,0.95664,1.01596
1995,Baden-Wuerttemberg,1st Quintile,Yes,0.16736,33,155,0.10840,0.22632
1995,Baden-Wuerttemberg,1st Quintile,No,0.83264,122,155,0.77368,0.89160
1995,Baden-Wuerttemberg,2nd Quintile,No,0.93956,174,174,0.90405,0.97507
1995,Baden-Wuerttemberg,3rd Quintile,No,0.99974,178,178,0.99737,1.00211
1995,Baden-Wuerttemberg,5th Quintile,No,0.98269,171,171,0.96309,1.00230
1995,Bavaria,1st Quintile,No,0.86272,125,125,0.80215,0.92330
1995,Bavaria,2nd Quintile,No,0.98800,145,145,0.97022,1.00578
1995,Bavaria,3rd Quintile,No,0.99192,169,169,0.97838,1.00546
1995,Berlin,1st Quintile,No,0.62027,44,44,0.47521,0.76533
1995,Berlin,2nd Quintile,No,0.97487,58,58,0.93424,1.01550
1995,Berlin,3rd Quintile,No,0.97128,56,56,0.92714,1.01542
1995,Berlin,4th Quintile,No,0.93901,70,70,0.88254,0.99548
1995,Brandenburg,1st Quintile,No,0.59421,34,34,0.42667,0.76175
1995,Brandenburg,2nd Quintile,No,0.89559,85,85,0.83019,0.96098
1995,Brandenburg,3rd Quintile,No,0.97151,66,66,0.93106,1.01195
1995,Mecklenburg-Western Pomerania,2nd Quintile,No,0.84330,48,48,0.73937,0.94723
1995,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96967,42,42,0.91718,1.02216
1995,Mecklenburg-Western Pomerania,4th Quintile,No,0.92868,33,33,0.83951,1.01785
1995,Saxony,1st Quintile,Yes,0.38109,56,145,0.30176,0.46041
1995,Saxony,1st Quintile,No,0.60613,89,145,0.52632,0.68594
1995,Saxony,2nd Quintile,No,0.89943,152,152,0.85146,0.94740
1995,Saxony,3rd Quintile,No,0.92409,106,106,0.87343,0.97475
1995,Saxony-Anhalt,1st Quintile,Yes,0.40764,35,80,0.29928,0.51600
1995,Saxony-Anhalt,1st Quintile,No,0.59236,45,80,0.48400,0.70072
1995,Saxony-Anhalt,2nd Quintile,No,0.89492,81,81,0.82773,0.96212
1995,Saxony-Anhalt,3rd Quintile,No,0.97677,82,82,0.94397,1.00958
1995,Thuringa,1st Quintile,Yes,0.43081,33,84,0.32427,0.53734
1995,Thuringa,1st Quintile,No,0.56919,51,84,0.46266,0.67573
1995,Thuringa,2nd Quintile,No,0.87612,85,85,0.80566,0.94657
1995,Thuringa,3rd Quintile,No,0.94675,75,75,0.89559,0.99791
1996,Schleswig-Holstein,2nd Quintile,No,0.94046,31,31,0.85579,1.02514
1996,Lower Saxony,1st Quintile,Yes,0.34967,33,99,0.25526,0.44409
1996,Lower Saxony,1st Quintile,No,0.65033,66,99,0.55591,0.74474
1996,Lower Saxony,2nd Quintile,No,0.96956,89,89,0.93367,1.00545
1996,Lower Saxony,5th Quintile,No,0.97929,97,97,0.95080,1.00778
1996,North Rhine-Westphalia,1st Quintile,Yes,0.17164,57,280,0.12739,0.21589
1996,North Rhine-Westphalia,1st Quintile,No,0.81457,223,280,0.76896,0.86017
1996,North Rhine-Westphalia,2nd Quintile,No,0.93850,256,256,0.90902,0.96799
1996,North Rhine-Westphalia,3rd Quintile,No,0.99405,226,226,0.98400,1.00410
1996,North Rhine-Westphalia,4th Quintile,No,0.99192,252,252,0.98084,1.00299
1996,North Rhine-Westphalia,5th Quintile,No,0.99728,252,252,0.99084,1.00372
1996,Hesse,1st Quintile,No,0.84036,92,92,0.76511,0.91562
1996,Hesse,2nd Quintile,No,0.94575,70,70,0.89231,0.99920
1996,Hesse,3rd Quintile,No,0.97350,89,89,0.93994,1.00706
1996,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.81645,58,58,0.71595,0.91695
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93767,60,60,0.87599,0.99936
1996,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98007,80,80,0.94926,1.01089
1996,Baden-Wuerttemberg,1st Quintile,No,0.85675,132,132,0.79676,0.91675
1996,Baden-Wuerttemberg,2nd Quintile,No,0.92782,159,159,0.88746,0.96817
1996,Baden-Wuerttemberg,3rd Quintile,No,0.99407,164,164,0.98228,1.00586
1996,Baden-Wuerttemberg,4th Quintile,No,0.98237,178,178,0.96299,1.00176
1996,Bavaria,1st Quintile,No,0.86374,132,132,0.80499,0.92249
1996,Bavaria,2nd Quintile,No,0.98805,141,141,0.97005,1.00605
1996,Bavaria,3rd Quintile,No,0.99896,182,182,0.99427,1.00365
1996,Bavaria,4th Quintile,No,0.99142,182,182,0.97798,1.00486
1996,Berlin,1st Quintile,No,0.63662,42,42,0.48940,0.78385
1996,Berlin,2nd Quintile,No,0.97917,50,50,0.93918,1.01916
1996,Berlin,3rd Quintile,No,0.95102,60,60,0.89595,1.00609
1996,Berlin,4th Quintile,No,0.98515,67,67,0.95597,1.01433
1996,Berlin,5th Quintile,No,0.96831,62,62,0.92435,1.01227
1996,Brandenburg,1st Quintile,No,0.63366,44,44,0.48965,0.77767
1996,Brandenburg,2nd Quintile,No,0.91894,75,75,0.85675,0.98112
1996,Brandenburg,3rd Quintile,No,0.97055,63,63,0.92847,1.01263
1996,Brandenburg,4th Quintile,No,0.97163,51,51,0.92561,1.01765
1996,Mecklenburg-Western Pomerania,1st Quintile,No,0.60948,34,34,0.44302,0.77593
1996,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94804,45,45,0.88246,1.01362
1996,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98800,46,46,0.95618,1.01981
1996,Saxony,1st Quintile,Yes,0.29992,41,136,0.22262,0.37722
1996,Saxony,1st Quintile,No,0.68522,95,136,0.60688,0.76357
1996,Saxony,2nd Quintile,No,0.93792,144,144,0.89837,0.97747
1996,Saxony-Anhalt,1st Quintile,No,0.81271,51,51,0.70457,0.92085
1996,Saxony-Anhalt,2nd Quintile,No,0.93272,85,85,0.87915,0.98629
1996,Saxony-Anhalt,3rd Quintile,No,0.97239,81,81,0.93649,1.00830
1996,Saxony-Anhalt,4th Quintile,No,0.98553,57,57,0.95425,1.01681
1996,Thuringa,1st Quintile,No,0.61270,53,53,0.48029,0.74510
1996,Thuringa,2nd Quintile,No,0.91481,85,85,0.85511,0.97451
1996,Thuringa,3rd Quintile,No,0.97539,87,87,0.94264,1.00814
1996,Thuringa,4th Quintile,No,0.91744,42,42,0.83320,1.00168
1997,Lower Saxony,1st Quintile,Yes,0.33033,33,106,0.24037,0.42030
1997,Lower Saxony,1st Quintile,No,0.66967,73,106,0.57970,0.75963
1997,Lower Saxony,2nd Quintile,No,0.93217,84,84,0.87807,0.98626
1997,Lower Saxony,3rd Quintile,No,0.98083,114,114,0.95554,1.00611
1997,North Rhine-Westphalia,1st Quintile,Yes,0.17905,60,266,0.13289,0.22522
1997,North Rhine-Westphalia,1st Quintile,No,0.82095,206,266,0.77478,0.86711
1997,North Rhine-Westphalia,2nd Quintile,No,0.95406,255,255,0.92831,0.97981
1997,North Rhine-Westphalia,3rd Quintile,No,0.98467,236,236,0.96896,1.00038
1997,North Rhine-Westphalia,5th Quintile,No,0.99557,254,254,0.98738,1.00375
1997,Hesse,1st Quintile,No,0.78008,70,70,0.68234,0.87781
1997,Hesse,2nd Quintile,No,0.99402,79,79,0.97690,1.01113
1997,Hesse,3rd Quintile,No,0.93752,85,85,0.88576,0.98928
1997,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74258,56,56,0.62704,0.85813
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.97898,68,68,0.94463,1.01333
1997,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.97318,78,78,0.93709,1.00926
1997,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97542,57,57,0.93487,1.01598
1997,Baden-Wuerttemberg,1st Quintile,No,0.88008,141,141,0.82627,0.93390
1997,Baden-Wuerttemberg,2nd Quintile,No,0.96121,147,147,0.92989,0.99253
1997,Baden-Wuerttemberg,3rd Quintile,No,0.99865,178,178,0.99323,1.00406
1997,Baden-Wuerttemberg,4th Quintile,No,0.99684,186,186,0.98874,1.00493
1997,Baden-Wuerttemberg,5th Quintile,No,0.99920,142,142,0.99455,1.00386
1997,Bavaria,1st Quintile,No,0.88937,118,118,0.83253,0.94621
1997,Bavaria,2nd Quintile,No,0.93566,159,159,0.89741,0.97392
1997,Bavaria,3rd Quintile,No,0.98834,168,168,0.97205,1.00462
1997,Bavaria,5th Quintile,No,0.99761,200,200,0.99083,1.00439
1997,Berlin,1st Quintile,No,0.75129,47,47,0.62637,0.87621
1997,Berlin,2nd Quintile,No,0.92502,40,40,0.84237,1.00768
1997,Berlin,3rd Quintile,No,0.98430,65,65,0.95385,1.01476
1997,Berlin,4th Quintile,No,0.99080,62,62,0.96685,1.01476
1997,Berlin,5th Quintile,No,0.98942,63,63,0.96394,1.01489
1997,Brandenburg,1st Quintile,No,0.71512,45,45,0.58175,0.84849
1997,Brandenburg,2nd Quintile,No,0.92193,86,86,0.86490,0.97897
1997,Brandenburg,3rd Quintile,No,0.95566,70,70,0.90709,1.00423
1997,Brandenburg,4th Quintile,No,0.95166,44,44,0.88756,1.01577
1997,Mecklenburg-Western Pomerania,2nd Quintile,No,0.87788,48,48,0.78427,0.97149
1997,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97772,38,38,0.93016,1.02528
1997,Mecklenburg-Western Pomerania,4th Quintile,No,0.94205,32,32,0.85980,1.02430
1997,Saxony,1st Quintile,No,0.77878,96,96,0.69532,0.86225
1997,Saxony,2nd Quintile,No,0.95445,151,151,0.92109,0.98782
1997,Saxony,3rd Quintile,No,0.98317,132,132,0.96115,1.00520
1997,Saxony-Anhalt,1st Quintile,No,0.75336,49,49,0.63142,0.87531
1997,Saxony-Anhalt,2nd Quintile,No,0.98341,83,83,0.95577,1.01106
1997,Thuringa,1st Quintile,No,0.62255,57,57,0.49558,0.74951
1997,Thuringa,2nd Quintile,No,0.91423,74,74,0.84999,0.97847
1997,Thuringa,3rd Quintile,No,0.99245,85,85,0.97394,1.01096
1997,Thuringa,4th Quintile,No,0.97876,51,51,0.93879,1.01873
1998,Schleswig-Holstein,2nd Quintile,No,0.98640,36,36,0.94802,1.02477
1998,Schleswig-Holstein,3rd Quintile,No,0.99150,31,31,0.95866,1.02435
1998,Schleswig-Holstein,5th Quintile,No,0.96253,48,48,0.90823,1.01682
1998,Lower Saxony,1st Quintile,Yes,0.28553,36,116,0.20298,0.36808
1998,Lower Saxony,1st Quintile,No,0.69496,80,116,0.61081,0.77911
1998,Lower Saxony,2nd Quintile,No,0.93224,117,117,0.88650,0.97798
1998,Lower Saxony,3rd Quintile,No,0.98532,117,117,0.96343,1.00721
1998,Lower Saxony,4th Quintile,No,0.98274,131,131,0.96035,1.00513
1998,North Rhine-Westphalia,1st Quintile,Yes,0.18977,61,339,0.14797,0.23158
1998,North Rhine-Westphalia,1st Quintile,No,0.81023,278,339,0.76842,0.85203
1998,North Rhine-Westphalia,2nd Quintile,No,0.94546,251,251,0.91731,0.97361
1998,North Rhine-Westphalia,3rd Quintile,No,0.98825,268,268,0.97532,1.00117
1998,North Rhine-Westphalia,4th Quintile,No,0.99526,288,288,0.98731,1.00321
1998,North Rhine-Westphalia,5th Quintile,No,0.98727,322,322,0.97500,0.99953
1998,Hesse,1st Quintile,No,0.86600,86,86,0.79358,0.93842
1998,Hesse,2nd Quintile,No,0.96520,94,94,0.92796,1.00245
1998,Hesse,4th Quintile,No,0.97986,108,108,0.95324,1.00648
1998,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.78066,61,61,0.67595,0.88537
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.96617,97,97,0.93001,1.00234
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99158,86,86,0.97215,1.01101
1998,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98924,85,85,0.96718,1.01130
1998,Baden-Wuerttemberg,1st Quintile,Yes,0.15933,37,190,0.10715,0.21151
1998,Baden-Wuerttemberg,1st Quintile,No,0.84067,153,190,0.78849,0.89285
1998,Baden-Wuerttemberg,2nd Quintile,No,0.96405,170,170,0.93598,0.99212
1998,Baden-Wuerttemberg,3rd Quintile,No,0.97700,186,186,0.95540,0.99860
1998,Baden-Wuerttemberg,4th Quintile,No,0.99084,189,189,0.97723,1.00446
1998,Bavaria,1st Quintile,No,0.85411,125,125,0.79198,0.91624
1998,Bavaria,2nd Quintile,No,0.97590,187,187,0.95387,0.99794
1998,Bavaria,3rd Quintile,No,0.99804,195,195,0.99183,1.00426
1998,Bavaria,4th Quintile,No,0.99813,223,223,0.99246,1.00381
1998,Berlin,1st Quintile,No,0.82519,55,55,0.72389,0.92650
1998,Berlin,2nd Quintile,No,0.95356,57,57,0.89845,1.00868
1998,Berlin,4th Quintile,No,0.97844,70,70,0.94417,1.01271
1998,Brandenburg,1st Quintile,No,0.68256,43,43,0.54179,0.82334
1998,Brandenburg,2nd Quintile,No,0.94443,76,76,0.89259,0.99628
1998,Brandenburg,3rd Quintile,No,0.99335,79,79,0.97532,1.01139
1998,Brandenburg,4th Quintile,No,0.98888,57,57,0.96141,1.01635
1998,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97227,57,57,0.92926,1.01528
1998,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94652,41,41,0.87680,1.01624
1998,Saxony,1st Quintile,Yes,0.34595,40,122,0.26119,0.43070
1998,Saxony,1st Quintile,No,0.65405,82,122,0.56930,0.73881
1998,Saxony,2nd Quintile,No,0.94034,154,154,0.90280,0.97787
1998,Saxony,3rd Quintile,No,0.97612,154,154,0.95193,1.00031
1998,Saxony,4th Quintile,No,0.99078,102,102,0.97214,1.00942
1998,Saxony,5th Quintile,No,0.98213,40,40,0.94056,1.02371
1998,Saxony-Anhalt,1st Quintile,No,0.75009,61,61,0.64054,0.85965
1998,Saxony-Anhalt,2nd Quintile,No,0.95276,80,80,0.90597,0.99954
1998,Saxony-Anhalt,3rd Quintile,No,0.98324,91,91,0.95672,1.00976
1998,Thuringa,1st Quintile,No,0.64585,58,58,0.52169,0.77001
1998,Thuringa,2nd Quintile,No,0.92218,82,82,0.86385,0.98052
1998,Thuringa,3rd Quintile,No,0.96498,80,80,0.92444,1.00552
1999,Schleswig-Holstein,2nd Quintile,No,0.93473,36,36,0.85290,1.01656
1999,Schleswig-Holstein,3rd Quintile,No,0.94769,32,32,0.86931,1.02607
1999,Lower Saxony,1st Quintile,Yes,0.31685,37,114,0.23107,0.40263
1999,Lower Saxony,1st Quintile,No,0.66750,77,114,0.58063,0.75436
1999,Lower Saxony,2nd Quintile,No,0.97211,111,111,0.94135,1.00288
1999,Lower Saxony,3rd Quintile,No,0.98849,133,133,0.97030,1.00669
1999,Lower Saxony,5th Quintile,No,0.99754,122,122,0.98871,1.00637
1999,North Rhine-Westphalia,1st Quintile,Yes,0.16427,51,291,0.12163,0.20692
1999,North Rhine-Westphalia,1st Quintile,No,0.83439,240,291,0.79161,0.87718
1999,North Rhine-Westphalia,2nd Quintile,No,0.94506,277,277,0.91817,0.97194
1999,North Rhine-Westphalia,3rd Quintile,No,0.97806,243,243,0.95961,0.99652
1999,North Rhine-Westphalia,4th Quintile,No,0.98746,283,283,0.97447,1.00045
1999,North Rhine-Westphalia,5th Quintile,No,0.99870,299,299,0.99460,1.00279
1999,Hesse,1st Quintile,No,0.77103,77,77,0.67656,0.86550
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80996,67,67,0.71530,0.90461
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.96396,77,77,0.92206,1.00587
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.17637,35,178,0.12022,0.23252
1999,Baden-Wuerttemberg,1st Quintile,No,0.82363,143,178,0.76748,0.87978
1999,Baden-Wuerttemberg,2nd Quintile,No,0.93439,168,168,0.89684,0.97195
1999,Baden-Wuerttemberg,3rd Quintile,No,0.95224,186,186,0.92151,0.98297
1999,Baden-Wuerttemberg,4th Quintile,No,0.99549,171,171,0.98543,1.00556
1999,Baden-Wuerttemberg,5th Quintile,No,0.98311,158,158,0.96296,1.00327
1999,Bavaria,1st Quintile,No,0.85113,131,131,0.78994,0.91232
1999,Bavaria,2nd Quintile,No,0.91563,144,144,0.87007,0.96118
1999,Bavaria,3rd Quintile,No,0.99768,189,189,0.99081,1.00456
1999,Bavaria,4th Quintile,No,0.99064,222,222,0.97794,1.00333
1999,Berlin,1st Quintile,No,0.86477,61,61,0.77824,0.95130
1999,Berlin,2nd Quintile,No,0.84799,42,42,0.73809,0.95789
1999,Berlin,3rd Quintile,No,0.96234,69,69,0.91708,1.00759
1999,Berlin,4th Quintile,No,0.98006,65,65,0.94581,1.01431
1999,Brandenburg,1st Quintile,No,0.61921,43,43,0.47235,0.76607
1999,Brandenburg,2nd Quintile,No,0.94905,80,80,0.90055,0.99754
1999,Brandenburg,3rd Quintile,No,0.93434,72,72,0.87672,0.99195
1999,Brandenburg,4th Quintile,No,0.97680,48,48,0.93375,1.01984
1999,Mecklenburg-Western Pomerania,1st Quintile,No,0.54595,31,31,0.36778,0.72411
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88010,55,55,0.79346,0.96674
1999,Saxony,1st Quintile,Yes,0.24509,31,140,0.17358,0.31660
1999,Saxony,1st Quintile,No,0.75491,109,140,0.68340,0.82642
1999,Saxony,2nd Quintile,No,0.95194,167,167,0.91940,0.98448
1999,Saxony,3rd Quintile,No,0.96784,134,134,0.93786,0.99782
1999,Saxony,4th Quintile,No,0.99353,89,89,0.97679,1.01028
1999,Saxony-Anhalt,1st Quintile,No,0.75983,69,69,0.65829,0.86137
1999,Saxony-Anhalt,2nd Quintile,No,0.97077,85,85,0.93475,1.00680
1999,Saxony-Anhalt,3rd Quintile,No,0.99122,87,87,0.97151,1.01094
1999,Thuringa,1st Quintile,Yes,0.39338,32,92,0.29301,0.49375
1999,Thuringa,1st Quintile,No,0.60662,60,92,0.50625,0.70699
1999,Thuringa,2nd Quintile,No,0.96850,96,96,0.93338,1.00363
1999,Thuringa,3rd Quintile,No,0.98231,90,90,0.95493,1.00970
2000,Schleswig-Holstein,1st Quintile,No,0.75143,50,50,0.63042,0.87244
2000,Schleswig-Holstein,2nd Quintile,No,0.95834,76,76,0.91312,1.00356
2000,Schleswig-Holstein,3rd Quintile,No,0.99003,76,76,0.96755,1.01251
2000,Schleswig-Holstein,4th Quintile,No,0.99067,83,83,0.96985,1.01148
2000,Schleswig-Holstein,5th Quintile,No,0.98839,94,94,0.96661,1.01016
2000,Hamburg,2nd Quintile,No,0.97533,36,36,0.92394,1.02672
2000,Hamburg,4th Quintile,No,0.97733,32,32,0.92494,1.02973
2000,Lower Saxony,1st Quintile,Yes,0.23811,46,187,0.17689,0.29932
2000,Lower Saxony,1st Quintile,No,0.76189,141,187,0.70068,0.82311
2000,Lower Saxony,2nd Quintile,No,0.94080,196,196,0.90768,0.97393
2000,Lower Saxony,3rd Quintile,No,0.99594,233,233,0.98777,1.00412
2000,Lower Saxony,4th Quintile,No,0.99143,245,245,0.97987,1.00300
2000,Lower Saxony,5th Quintile,No,0.99551,206,206,0.98635,1.00466
2000,North Rhine-Westphalia,1st Quintile,Yes,0.16359,91,538,0.13230,0.19488
2000,North Rhine-Westphalia,1st Quintile,No,0.83641,447,538,0.80512,0.86770
2000,North Rhine-Westphalia,2nd Quintile,No,0.96117,521,521,0.94457,0.97778
2000,North Rhine-Westphalia,3rd Quintile,No,0.99696,500,500,0.99213,1.00179
2000,North Rhine-Westphalia,4th Quintile,No,0.99462,573,573,0.98863,1.00062
2000,North Rhine-Westphalia,5th Quintile,No,0.99870,611,611,0.99584,1.00156
2000,Hesse,1st Quintile,No,0.86158,155,155,0.80704,0.91612
2000,Hesse,2nd Quintile,No,0.96167,144,144,0.93020,0.99314
2000,Hesse,3rd Quintile,No,0.99278,173,173,0.98012,1.00543
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.83498,132,132,0.77142,0.89855
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95736,155,155,0.92545,0.98927
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99652,155,155,0.98722,1.00582
