year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,3rd Quintile,West,1183,2.39239,2.30837,2.48662,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1990,4th Quintile,West,1152,2.29524,2.21044,2.38736,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1990,5th Quintile,West,1065,2.18191,2.10667,2.24714,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,1st Quintile,West,62,1.59486,1.37717,1.76517,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1991,1st Quintile,East,1987,2.40653,2.34561,2.46825,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,2nd Quintile,West,1135,2.11183,2.02668,2.19202,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,3rd Quintile,West,1189,2.42419,2.33816,2.49823,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,4th Quintile,West,1193,2.30301,2.22590,2.36669,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1991,5th Quintile,West,1063,2.16428,2.09434,2.23566,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,1st Quintile,West,572,1.92271,1.79555,2.04824,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1992,1st Quintile,East,827,2.01335,1.93659,2.08883,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,2nd Quintile,West,881,2.36700,2.26119,2.47337,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,2nd Quintile,East,619,2.78941,2.68454,2.89518,2.00000,3.00000,4.00000,1,7.00000,3,3.00000,3.00000
1992,3rd Quintile,West,1022,2.33757,2.25007,2.43983,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,3rd Quintile,East,314,2.67344,2.54886,2.77211,2.00000,3.00000,3.00000,1,4.50000,3,3.00000,4.00000
1992,4th Quintile,West,1141,2.27509,2.18881,2.35378,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,4th Quintile,East,128,2.66391,2.49732,2.82706,2.00000,3.00000,3.00000,1,4.50000,3,3.00000,4.00000
1992,5th Quintile,West,1039,2.18630,2.10792,2.25755,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1992,5th Quintile,East,58,2.39086,2.07515,2.63270,2.00000,2.00000,3.00000,1,4,2,1.00000,2.00000
1993,1st Quintile,West,694,1.95468,1.84383,2.06022,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1993,1st Quintile,East,612,1.94155,1.84673,2.01900,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
1993,2nd Quintile,West,868,2.28050,2.16295,2.40842,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,2nd Quintile,East,630,2.59778,2.50239,2.72120,2.00000,2.00000,4.00000,1,7.00000,2,1.00000,2.00000
1993,3rd Quintile,West,996,2.38576,2.28885,2.48371,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,3rd Quintile,East,377,2.77771,2.61959,2.91881,2.00000,3.00000,4.00000,1,7.00000,3,3.00000,3.00000
1993,4th Quintile,West,1095,2.28100,2.19917,2.34581,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,4th Quintile,East,197,2.55279,2.35886,2.70295,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1993,5th Quintile,West,1030,2.14702,2.07623,2.21703,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1993,5th Quintile,East,69,2.37556,2.14327,2.65181,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1994,1st Quintile,West,805,1.94938,1.83932,2.04466,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
1994,1st Quintile,East,531,1.99482,1.89350,2.08938,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1994,2nd Quintile,West,837,2.39320,2.25903,2.50993,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,2nd Quintile,East,573,2.39722,2.26206,2.49629,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,3rd Quintile,West,961,2.29584,2.20702,2.39625,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,3rd Quintile,East,403,2.64687,2.52307,2.76090,2.00000,3.00000,3.00000,1,4.50000,3,3.00000,4.00000
1994,4th Quintile,West,1019,2.27159,2.18989,2.34364,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,4th Quintile,East,237,2.47702,2.29371,2.62228,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1994,5th Quintile,West,1010,2.11630,2.04395,2.17908,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1994,5th Quintile,East,115,2.38869,2.19376,2.63608,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1995,1st Quintile,West,933,2.14607,2.06456,2.25852,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1995,1st Quintile,East,464,2.02015,1.89481,2.12954,1.00000,1.49549,3.00000,1,6.00000,1,0.00000,1.00000
1995,2nd Quintile,West,933,2.27967,2.18085,2.37988,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,2nd Quintile,East,537,2.25761,2.16087,2.36310,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,3rd Quintile,West,993,2.30532,2.20644,2.40298,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,3rd Quintile,East,406,2.44846,2.33843,2.55497,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1995,4th Quintile,West,997,2.21471,2.13453,2.28005,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,4th Quintile,East,287,2.45201,2.32244,2.58094,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1995,5th Quintile,West,1011,2.11020,2.04508,2.17776,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1995,5th Quintile,East,132,2.43523,2.24424,2.62022,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1996,1st Quintile,West,937,2.05066,1.95373,2.14849,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1996,1st Quintile,East,442,1.97674,1.84323,2.08808,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1996,2nd Quintile,West,938,2.32435,2.20724,2.41917,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1996,2nd Quintile,East,513,2.33362,2.21766,2.43274,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1996,3rd Quintile,West,945,2.27742,2.19304,2.38559,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1996,3rd Quintile,East,442,2.29631,2.19506,2.39503,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1996,4th Quintile,West,1020,2.22003,2.12608,2.30073,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1996,4th Quintile,East,284,2.42097,2.30007,2.54302,2.00000,2.00000,3.00000,1,4.50000,2,1.00000,2.00000
1996,5th Quintile,West,948,2.11140,2.04614,2.17400,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1996,5th Quintile,East,157,2.42071,2.21939,2.59783,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1997,1st Quintile,West,885,2.02339,1.91942,2.11942,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1997,1st Quintile,East,435,2.05015,1.91356,2.17138,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1997,2nd Quintile,West,932,2.26310,2.14052,2.34823,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,2nd Quintile,East,516,2.18230,2.06361,2.27955,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,3rd Quintile,West,948,2.32463,2.24054,2.41477,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,3rd Quintile,East,407,2.32545,2.22502,2.42056,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,4th Quintile,West,991,2.24855,2.16741,2.32779,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,4th Quintile,East,309,2.38498,2.26632,2.51232,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1997,5th Quintile,West,968,2.09139,2.02279,2.16389,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1997,5th Quintile,East,154,2.36916,2.16690,2.54673,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1998,1st Quintile,West,1056,2.09376,1.99399,2.18038,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1998,1st Quintile,East,439,1.94944,1.83177,2.07816,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1998,2nd Quintile,West,1089,2.34227,2.24202,2.43589,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,2nd Quintile,East,512,2.26672,2.14703,2.39806,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,3rd Quintile,West,1041,2.24928,2.15313,2.34345,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,3rd Quintile,East,485,2.23552,2.12339,2.34088,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,4th Quintile,West,1131,2.17485,2.10853,2.24780,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,4th Quintile,East,345,2.31877,2.22964,2.42326,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1998,5th Quintile,West,1136,2.09874,2.02780,2.15366,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1998,5th Quintile,East,179,2.37795,2.20183,2.56159,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1999,1st Quintile,West,990,2.07064,1.98156,2.16194,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
1999,1st Quintile,East,481,1.98210,1.87035,2.08222,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
1999,2nd Quintile,West,1004,2.26646,2.18606,2.36131,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,2nd Quintile,East,534,2.10322,2.00103,2.20385,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,3rd Quintile,West,1044,2.31242,2.19181,2.40476,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,3rd Quintile,East,467,2.23785,2.14210,2.34026,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,4th Quintile,West,1091,2.18284,2.10022,2.26176,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,4th Quintile,East,295,2.29572,2.17064,2.40959,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
1999,5th Quintile,West,1084,2.09761,2.02497,2.16700,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
1999,5th Quintile,East,153,2.29473,2.09245,2.48422,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2000,1st Quintile,West,1797,2.02081,1.95151,2.07665,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
2000,1st Quintile,East,739,1.86342,1.77360,1.94678,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2000,2nd Quintile,West,1858,2.30613,2.23591,2.36843,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2000,2nd Quintile,East,862,2.12793,2.04681,2.21397,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2000,3rd Quintile,West,1929,2.28564,2.21003,2.34209,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2000,3rd Quintile,East,747,2.20656,2.12753,2.28770,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2000,4th Quintile,West,2112,2.18763,2.13306,2.24264,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2000,4th Quintile,East,465,2.32230,2.20518,2.42357,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2000,5th Quintile,West,2175,2.08267,2.04074,2.12698,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2000,5th Quintile,East,260,2.28624,2.09037,2.43759,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2001,1st Quintile,West,1526,2.00849,1.92820,2.07234,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
2001,1st Quintile,East,687,1.85387,1.75721,1.92881,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2001,2nd Quintile,West,1676,2.30068,2.23773,2.37160,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2001,2nd Quintile,East,786,2.08503,2.01017,2.15996,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2001,3rd Quintile,West,1782,2.28397,2.22150,2.34531,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2001,3rd Quintile,East,678,2.14412,2.06084,2.22712,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2001,4th Quintile,West,1913,2.20336,2.14603,2.26110,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2001,4th Quintile,East,455,2.27062,2.16135,2.37766,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2001,5th Quintile,West,1938,2.03971,1.99848,2.08471,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2001,5th Quintile,East,237,2.20785,2.04368,2.39130,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2002,1st Quintile,West,1430,2.04392,1.97994,2.10976,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
2002,1st Quintile,East,660,1.89806,1.79658,1.99990,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2002,2nd Quintile,West,1529,2.31990,2.23790,2.38901,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,2nd Quintile,East,707,1.99264,1.89505,2.07740,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,3rd Quintile,West,1671,2.30738,2.23973,2.38416,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,3rd Quintile,East,610,2.17201,2.08935,2.26488,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,4th Quintile,West,1853,2.14165,2.07914,2.19553,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,4th Quintile,East,507,2.18866,2.09231,2.27886,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2002,5th Quintile,West,2886,1.99554,1.95204,2.03656,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2002,5th Quintile,East,354,2.23268,2.07348,2.38898,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2003,1st Quintile,West,1400,1.97790,1.91854,2.05587,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,3.00000
2003,1st Quintile,East,619,1.88736,1.77431,1.98712,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2003,2nd Quintile,West,1480,2.30989,2.23964,2.38532,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,2nd Quintile,East,737,2.04220,1.96268,2.14127,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,3rd Quintile,West,1632,2.28891,2.22338,2.36196,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,3rd Quintile,East,634,2.13114,2.02391,2.23204,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,4th Quintile,West,1814,2.13702,2.07901,2.18445,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,4th Quintile,East,456,2.14035,2.01040,2.23919,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,5th Quintile,West,2669,2.02972,1.98256,2.07182,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2003,5th Quintile,East,359,2.16167,2.01061,2.28783,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,1st Quintile,West,1332,1.94401,1.86792,2.00844,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2004,1st Quintile,East,616,1.89646,1.80010,2.00668,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2004,2nd Quintile,West,1469,2.30999,2.23370,2.37404,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,2nd Quintile,East,716,1.98731,1.89305,2.07659,1.00000,2.00000,2.77187,1,5.42969,2,2.00000,2.00000
2004,3rd Quintile,West,1578,2.29682,2.22382,2.36666,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,3rd Quintile,East,608,2.09444,1.99666,2.19858,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,4th Quintile,West,1766,2.13807,2.08089,2.19050,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,4th Quintile,East,480,2.14962,2.04228,2.23899,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2004,5th Quintile,West,2634,1.99871,1.95351,2.04779,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2004,5th Quintile,East,341,2.24829,2.08876,2.38120,2.00000,2.00000,3.00000,1,4.50000,2,2.00000,2.00000
2005,1st Quintile,West,1313,1.96174,1.88137,2.05498,1.00000,1.00000,3.00000,1,6.00000,1,0.00000,1.00000
2005,1st Quintile,East,644,1.92903,1.81435,2.07489,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
2005,2nd Quintile,West,1400,2.27128,2.19526,2.35401,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,2nd Quintile,East,692,2.00218,1.91382,2.08422,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2005,3rd Quintile,West,1511,2.26598,2.18967,2.34032,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,3rd Quintile,East,576,2.03530,1.93696,2.12709,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,4th Quintile,West,1761,2.15658,2.09751,2.22348,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,4th Quintile,East,460,2.19273,2.06037,2.29182,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,5th Quintile,West,2520,1.98704,1.93732,2.04635,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2005,5th Quintile,East,319,2.13908,1.98684,2.30409,1.31312,2.00000,3.00000,1,5.53032,2,2.00000,2.00000
2006,1st Quintile,West,1419,1.96880,1.88603,2.03198,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,3.00000
2006,1st Quintile,East,662,1.81583,1.72548,1.90187,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2006,2nd Quintile,West,1492,2.19784,2.10235,2.27359,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,2nd Quintile,East,742,1.96483,1.88652,2.05689,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2006,3rd Quintile,West,1736,2.22952,2.15392,2.29997,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,3rd Quintile,East,672,2.02098,1.93812,2.09559,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2006,4th Quintile,West,1978,2.14037,2.08478,2.18641,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,4th Quintile,East,503,2.13990,2.01605,2.26557,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,5th Quintile,West,2707,1.97985,1.92623,2.02419,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2006,5th Quintile,East,348,2.03263,1.90304,2.18369,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2007,1st Quintile,West,1329,1.89445,1.81861,1.97221,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2007,1st Quintile,East,607,1.75700,1.66740,1.84188,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2007,2nd Quintile,West,1478,2.22215,2.12990,2.29938,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,2nd Quintile,East,664,2.01078,1.92978,2.11476,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2007,3rd Quintile,West,1558,2.22675,2.15535,2.29866,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,3rd Quintile,East,646,2.03386,1.94258,2.12324,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,4th Quintile,West,1833,2.13678,2.08172,2.20913,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,4th Quintile,East,495,2.05177,1.94633,2.15245,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,5th Quintile,West,2492,2.00729,1.95690,2.05090,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2007,5th Quintile,East,347,2.12701,2.00849,2.27601,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,1st Quintile,West,1274,1.87890,1.80698,1.94518,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2008,1st Quintile,East,599,1.78491,1.68247,1.88717,1.00000,1.00000,2.00000,1,3.50000,1,0.00000,1.00000
2008,2nd Quintile,West,1330,2.17734,2.11119,2.26091,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,2nd Quintile,East,651,1.95429,1.84479,2.05746,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2008,3rd Quintile,West,1507,2.20157,2.13191,2.26910,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,3rd Quintile,East,652,2.01745,1.93329,2.11995,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2008,4th Quintile,West,1701,2.11838,2.05085,2.17388,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,4th Quintile,East,421,2.06338,1.95563,2.18142,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,5th Quintile,West,2357,2.00343,1.95241,2.05875,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2008,5th Quintile,East,328,2.07479,1.94048,2.21348,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2009,1st Quintile,West,1204,1.84873,1.75968,1.94671,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2009,1st Quintile,East,584,1.71059,1.60485,1.80210,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2009,2nd Quintile,West,1267,2.11803,2.03975,2.19318,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2009,2nd Quintile,East,638,1.97484,1.86943,2.07112,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
