year,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,1st Quintile,2019,1.95613,1.90020,2.01206,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,2.00000
2003,2nd Quintile,2217,2.24170,2.18931,2.29408,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,3rd Quintile,2266,2.25546,2.20436,2.30655,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,4th Quintile,2270,2.13750,2.09216,2.18284,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2003,5th Quintile,3028,2.04047,2.00547,2.07548,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2004,1st Quintile,1948,1.93229,1.87613,1.98846,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,2.00000
2004,2nd Quintile,2185,2.22791,2.17522,2.28061,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,3rd Quintile,2186,2.25547,2.20448,2.30645,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,4th Quintile,2246,2.13978,2.09503,2.18452,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2004,5th Quintile,2975,2.01781,1.98202,2.05360,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2005,1st Quintile,1957,1.95314,1.89797,2.00831,1.00000,1.98146,3.00000,1,6.00000,2,1.00000,2.00000
2005,2nd Quintile,2092,2.20235,2.14846,2.25624,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,3rd Quintile,2087,2.22126,2.17042,2.27210,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,4th Quintile,2221,2.16201,2.11521,2.20881,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2005,5th Quintile,2839,1.99774,1.96162,2.03386,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2006,1st Quintile,2081,1.92963,1.87670,1.98256,1.00000,1.16163,2.00000,1,3.50000,1,1.00000,2.00000
2006,2nd Quintile,2234,2.13875,2.08676,2.19075,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,3rd Quintile,2408,2.18737,2.13967,2.23507,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,4th Quintile,2481,2.14030,2.09613,2.18446,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2006,5th Quintile,3055,1.98369,1.94910,2.01827,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2007,1st Quintile,1936,1.86039,1.80809,1.91270,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,2.00000
2007,2nd Quintile,2142,2.17279,2.11936,2.22623,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,3rd Quintile,2204,2.18378,2.13399,2.23358,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,4th Quintile,2328,2.12396,2.07844,2.16947,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2007,5th Quintile,2839,2.01730,1.98102,2.05357,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2008,1st Quintile,1873,1.85554,1.80117,1.90991,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2008,2nd Quintile,1981,2.12254,2.06970,2.17537,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,3rd Quintile,2159,2.16061,2.10993,2.21128,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,4th Quintile,2122,2.11107,2.06427,2.15788,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2008,5th Quintile,2685,2.00934,1.97179,2.04689,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2009,1st Quintile,1788,1.81363,1.75891,1.86835,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2009,2nd Quintile,1905,2.08418,2.03047,2.13789,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2009,3rd Quintile,1966,2.13026,2.07882,2.18169,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2009,4th Quintile,2030,2.13352,2.08452,2.18253,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2009,5th Quintile,2484,2.02972,1.99102,2.06841,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2010,1st Quintile,3156,1.84557,1.80356,1.88757,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2010,2nd Quintile,2889,2.05766,2.01384,2.10148,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2010,3rd Quintile,2582,2.10298,2.05844,2.14752,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2010,4th Quintile,2446,2.11033,2.06652,2.15415,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2010,5th Quintile,2722,2.02153,1.98438,2.05869,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2011,1st Quintile,3681,1.79534,1.75747,1.83322,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2011,2nd Quintile,3464,2.02993,1.98978,2.07007,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2011,3rd Quintile,3222,2.13548,2.09483,2.17612,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2011,4th Quintile,3021,2.15300,2.11365,2.19236,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2011,5th Quintile,3212,2.03424,2.00005,2.06842,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2012,1st Quintile,3630,1.77084,1.73250,1.80917,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2012,2nd Quintile,3259,2.03086,1.98958,2.07213,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2012,3rd Quintile,3237,2.14802,2.10744,2.18861,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2012,4th Quintile,3011,2.12104,2.08165,2.16043,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2012,5th Quintile,3160,2.04594,2.01239,2.07949,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2013,1st Quintile,4210,1.87656,1.83815,1.91496,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2013,2nd Quintile,3864,2.01273,1.97506,2.05040,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2013,3rd Quintile,3410,2.11150,2.07216,2.15084,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2013,4th Quintile,3134,2.07815,2.04077,2.11554,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2013,5th Quintile,3244,2.00834,1.97555,2.04114,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2014,1st Quintile,3452,1.82838,1.78630,1.87045,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2014,2nd Quintile,3330,2.04885,2.00736,2.09033,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2014,3rd Quintile,3089,2.09312,2.05250,2.13375,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2014,4th Quintile,2960,2.08970,2.05074,2.12866,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2014,5th Quintile,2992,1.99806,1.96360,2.03253,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2015,1st Quintile,3539,1.85450,1.81241,1.89660,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2015,2nd Quintile,3379,1.98911,1.94901,2.02921,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2015,3rd Quintile,3040,2.04473,2.00370,2.08575,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2015,4th Quintile,2817,2.04637,2.00718,2.08556,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2015,5th Quintile,2983,2.05603,2.02134,2.09072,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2016,1st Quintile,5170,1.86122,1.82512,1.89731,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2016,2nd Quintile,3102,2.04029,1.99812,2.08245,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2016,3rd Quintile,2751,2.06646,2.02353,2.10939,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2016,4th Quintile,2658,2.05767,2.01725,2.09810,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2016,5th Quintile,2721,2.03851,2.00198,2.07504,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2017,1st Quintile,5638,1.86490,1.82943,1.90037,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2017,2nd Quintile,3336,1.98077,1.94026,2.02128,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2017,3rd Quintile,3093,2.07424,2.03284,2.11564,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2017,4th Quintile,3048,2.07019,2.03246,2.10792,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2017,5th Quintile,3115,2.03579,2.00221,2.06937,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2018,1st Quintile,5308,1.82690,1.79198,1.86183,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2018,2nd Quintile,3540,2.02870,1.98810,2.06930,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2018,3rd Quintile,2976,2.02096,1.97940,2.06252,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2018,4th Quintile,2886,2.09187,2.05266,2.13108,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2018,5th Quintile,3018,2.01882,1.98481,2.05284,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2019,1st Quintile,5032,1.81001,1.77383,1.84620,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2019,2nd Quintile,3126,1.99925,1.95664,2.04186,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2019,3rd Quintile,2931,2.06821,2.02619,2.11024,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2019,4th Quintile,2970,2.10418,2.06515,2.14322,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2019,5th Quintile,4332,2.00749,1.97894,2.03604,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2020,1st Quintile,6097,1.81139,1.77808,1.84470,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2020,2nd Quintile,3469,2.02392,1.98445,2.06339,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2020,3rd Quintile,2962,2.10384,2.06145,2.14623,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2020,4th Quintile,2848,2.12725,2.08714,2.16736,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2020,5th Quintile,3753,2.04115,2.01037,2.07192,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
2021,1st Quintile,3288,1.78491,1.74144,1.82839,1.00000,1.00000,2.00000,1,3.50000,1,1.00000,1.00000
2021,2nd Quintile,2377,2.04025,1.99138,2.08911,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2021,3rd Quintile,2057,2.09361,2.04228,2.14494,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2021,4th Quintile,2109,2.09132,2.04545,2.13720,1.00000,2.00000,3.00000,1,6.00000,2,2.00000,2.00000
2021,5th Quintile,2691,2.03245,1.99606,2.06884,1.00000,2.00000,2.00000,1,3.50000,2,2.00000,2.00000
