year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1989,Indirect migration background,255,7.36681,7.06913,7.66449,5.20405,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1990,No migration background,10896,6.58124,6.53563,6.62685,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Direct migration background,2665,6.57852,6.48957,6.66747,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Indirect migration background,293,7.48255,7.20961,7.75549,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,No migration background,10595,6.54493,6.49960,6.59026,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,2621,6.61359,6.52357,6.70361,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Indirect migration background,344,7.43977,7.19229,7.68726,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,No migration background,10324,6.63233,6.58661,6.67805,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,2544,6.59854,6.50604,6.69105,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Indirect migration background,402,7.86147,7.65791,8.06504,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1993,No migration background,10135,6.48967,6.44437,6.53496,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,2470,6.48133,6.38533,6.57734,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Indirect migration background,464,7.99470,7.80929,8.18011,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1994,No migration background,10004,6.40323,6.35722,6.44923,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Direct migration background,2349,6.34495,6.24893,6.44096,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,Indirect migration background,486,7.51776,7.31348,7.72204,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,No migration background,9965,6.42062,6.37596,6.46528,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,2768,6.63135,6.54155,6.72115,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Indirect migration background,498,7.60269,7.42127,7.78410,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,No migration background,9901,6.43174,6.38726,6.47622,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,2592,6.38705,6.29398,6.48011,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Indirect migration background,542,7.37271,7.17682,7.56859,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1997,No migration background,9767,6.39301,6.34859,6.43743,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,2465,6.48877,6.39675,6.58080,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,564,7.77388,7.60754,7.94021,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,No migration background,11201,6.51876,6.47693,6.56059,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,2391,6.51716,6.42168,6.61265,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,593,7.73036,7.56682,7.89390,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,No migration background,10839,6.47072,6.42764,6.51379,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,2194,6.47293,6.37428,6.57157,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,602,7.59675,7.43199,7.76152,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,No migration background,19950,6.65849,6.62660,6.69038,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,3298,6.71990,6.63795,6.80185,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Indirect migration background,817,7.81035,7.67412,7.94659,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,No migration background,18171,6.65842,6.62520,6.69164,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Direct migration background,2908,6.76268,6.67968,6.84569,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Indirect migration background,763,7.73141,7.58939,7.87342,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,No migration background,19418,6.57787,6.54616,6.60958,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,2789,6.51265,6.42504,6.60027,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Indirect migration background,766,7.43385,7.28608,7.58161,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,No migration background,18736,6.56074,6.52865,6.59283,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Direct migration background,2613,6.62302,6.53424,6.71181,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Indirect migration background,777,7.41423,7.26979,7.55867,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2004,No migration background,18214,6.41516,6.38145,6.44888,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,2527,6.49277,6.40120,6.58433,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,792,7.36620,7.22154,7.51086,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2005,No migration background,17448,6.47348,6.43950,6.50745,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Direct migration background,2364,6.41746,6.32157,6.51336,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Indirect migration background,822,7.45615,7.31181,7.60049,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2006,No migration background,18733,6.48476,6.45178,6.51774,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Direct migration background,2370,6.44741,6.35256,6.54226,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Indirect migration background,814,7.36274,7.22056,7.50492,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2007,No migration background,17574,6.46430,6.43114,6.49746,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Direct migration background,2116,6.33241,6.23423,6.43059,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,Indirect migration background,776,7.36830,7.22675,7.50984,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2008,No migration background,16617,6.45483,6.42141,6.48825,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,1905,6.29102,6.18407,6.39797,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,Indirect migration background,766,7.31873,7.16988,7.46759,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2009,No migration background,15620,6.37855,6.34323,6.41387,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,1658,6.25306,6.14038,6.36575,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2009,Indirect migration background,709,7.35004,7.19839,7.50169,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2010,No migration background,19860,6.41630,6.38465,6.44795,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,2981,6.56243,6.47769,6.64718,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Indirect migration background,1085,7.53113,7.40585,7.65641,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2011,No migration background,21620,6.44478,6.41413,6.47543,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Direct migration background,3003,6.51973,6.43681,6.60265,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Indirect migration background,1149,7.44267,7.32944,7.55589,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,No migration background,22225,6.52006,6.49043,6.54969,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Direct migration background,3029,6.66756,6.58598,6.74914,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Indirect migration background,1152,7.35426,7.23407,7.47445,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,No migration background,21998,6.49334,6.46335,6.52332,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Direct migration background,6550,6.88165,6.82393,6.93936,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2013,Indirect migration background,2041,7.63285,7.54186,7.72383,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,No migration background,20079,6.50145,6.47027,6.53264,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Direct migration background,5280,6.79545,6.73337,6.85753,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Indirect migration background,1697,7.47036,7.37328,7.56743,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,No migration background,18992,6.51201,6.48026,6.54376,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Direct migration background,4469,6.73209,6.66439,6.79978,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Indirect migration background,1539,7.50182,7.40456,7.59908,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,No migration background,17728,6.50407,6.47173,6.53641,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Direct migration background,7904,6.90289,6.85341,6.95238,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
2016,Indirect migration background,1458,7.38972,7.28582,7.49362,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,No migration background,20070,6.47987,6.44911,6.51063,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Direct migration background,8704,6.76678,6.71866,6.81490,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Indirect migration background,1596,7.33179,7.22855,7.43503,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,No migration background,19380,6.45567,6.42464,6.48669,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Direct migration background,8140,6.66462,6.61434,6.71489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Indirect migration background,1603,7.36055,7.25854,7.46257,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,No migration background,20107,6.53296,6.50230,6.56362,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Direct migration background,7387,6.88127,6.83126,6.93128,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Indirect migration background,1573,7.37717,7.27266,7.48168,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2020,No migration background,18486,6.53373,6.50192,6.56553,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Direct migration background,9350,6.79595,6.75022,6.84168,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Indirect migration background,1532,7.39505,7.29526,7.49484,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,No migration background,13157,6.84194,6.80675,6.87712,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2021,Direct migration background,5470,6.99344,6.93721,7.04966,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,Indirect migration background,929,7.41909,7.29705,7.54113,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2022,No migration background,18306,6.55694,6.52510,6.58879,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Direct migration background,6366,6.65074,6.59566,6.70582,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Indirect migration background,1453,6.89627,6.78436,7.00819,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
