year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,Second Stage of Tertiary Education,Urban regions,1107,6.79391,6.67661,6.91121,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Second Stage of Tertiary Education,Rural regions,658,6.45409,6.29929,6.60890,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1998,Pre-primary Level,Urban regions,215,7.91291,7.64272,8.18309,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1998,Pre-primary Level,Rural regions,114,7.95602,7.57695,8.33509,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1998,Primary Level,Urban regions,365,5.98681,5.73264,6.24099,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Primary Level,Rural regions,78,6.63094,6.07808,7.18381,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1998,Lower Secondary Level,Urban regions,1756,6.20542,6.09274,6.31810,5.00000,6.99014,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Lower Secondary Level,Rural regions,772,6.24633,6.08268,6.40998,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Upper Secondary Level,Urban regions,4367,6.50785,6.44128,6.57443,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,Rural regions,2635,6.48102,6.39385,6.56818,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Post-secondary Non-tertiary Level,Urban regions,382,7.02940,6.81590,7.24291,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,Post-secondary Non-tertiary Level,Rural regions,119,7.20333,6.85453,7.55212,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,First Stage of Tertiary Education,Urban regions,514,6.69097,6.49998,6.88196,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,First Stage of Tertiary Education,Rural regions,305,6.33231,6.08649,6.57814,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Second Stage of Tertiary Education,Urban regions,1240,6.90996,6.79306,7.02685,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Second Stage of Tertiary Education,Rural regions,722,6.64039,6.49040,6.79037,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Pre-primary Level,Urban regions,208,8.25989,8.01524,8.50455,7.18835,9.00000,10.00000,2.97087,10.00000,9.00000,8.00000,9.00000
1999,Pre-primary Level,Rural regions,108,7.24046,6.84133,7.63958,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,Primary Level,Urban regions,355,5.95342,5.69083,6.21601,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
1999,Primary Level,Rural regions,71,6.38343,5.83454,6.93231,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,8.00000
1999,Lower Secondary Level,Urban regions,1679,6.13142,6.01667,6.24617,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1999,Lower Secondary Level,Rural regions,745,6.05291,5.87794,6.22788,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1999,Upper Secondary Level,Urban regions,4289,6.48247,6.41335,6.55159,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Upper Secondary Level,Rural regions,2628,6.38195,6.29669,6.46720,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Post-secondary Non-tertiary Level,Urban regions,384,7.08809,6.87791,7.29828,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,Post-secondary Non-tertiary Level,Rural regions,119,7.36448,7.00126,7.72770,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
1999,First Stage of Tertiary Education,Urban regions,499,6.62219,6.43051,6.81387,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,First Stage of Tertiary Education,Rural regions,310,6.31964,6.08464,6.55465,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,Second Stage of Tertiary Education,Urban regions,1242,6.91713,6.79461,7.03965,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1999,Second Stage of Tertiary Education,Rural regions,713,6.52115,6.36758,6.67472,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Pre-primary Level,Urban regions,323,8.32162,8.12181,8.52143,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,9.00000,9.00000
2000,Pre-primary Level,Rural regions,171,8.20939,7.96316,8.45561,7.00000,8.00000,10.00000,3.00000,10.00000,8.00000,8.00000,9.00000
2000,Primary Level,Urban regions,322,5.96824,5.69884,6.23764,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2000,Primary Level,Rural regions,78,6.07011,5.42211,6.71811,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
2000,Lower Secondary Level,Urban regions,2396,6.28060,6.17943,6.38177,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2000,Lower Secondary Level,Rural regions,1154,6.16904,6.02664,6.31144,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,Upper Secondary Level,Urban regions,7978,6.73265,6.68238,6.78293,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Upper Secondary Level,Rural regions,4802,6.54381,6.47838,6.60925,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Post-secondary Non-tertiary Level,Urban regions,864,7.02967,6.88116,7.17818,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,Post-secondary Non-tertiary Level,Rural regions,252,7.43014,7.19457,7.66571,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,First Stage of Tertiary Education,Urban regions,1183,6.69617,6.56608,6.82625,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,First Stage of Tertiary Education,Rural regions,693,6.60538,6.44374,6.76701,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Second Stage of Tertiary Education,Urban regions,2615,7.11024,7.03012,7.19037,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,Second Stage of Tertiary Education,Rural regions,1193,6.79785,6.68023,6.91546,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Pre-primary Level,Urban regions,350,8.34577,8.17016,8.52139,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2001,Pre-primary Level,Rural regions,188,8.12740,7.84994,8.40486,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2001,Primary Level,Urban regions,244,6.09300,5.76883,6.41717,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2001,Primary Level,Rural regions,67,5.90294,5.24917,6.55671,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2001,Lower Secondary Level,Urban regions,2082,6.36496,6.25788,6.47204,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Lower Secondary Level,Rural regions,988,6.26981,6.11606,6.42356,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Upper Secondary Level,Urban regions,7212,6.69605,6.64370,6.74840,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Upper Secondary Level,Rural regions,4325,6.58851,6.52046,6.65656,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,Post-secondary Non-tertiary Level,Urban regions,826,6.90609,6.75680,7.05538,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Post-secondary Non-tertiary Level,Rural regions,237,7.31306,7.07707,7.54906,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
2001,First Stage of Tertiary Education,Urban regions,1060,6.73420,6.60206,6.86635,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,First Stage of Tertiary Education,Rural regions,604,6.46527,6.29543,6.63511,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2001,Second Stage of Tertiary Education,Urban regions,2436,7.05592,6.97199,7.13985,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Second Stage of Tertiary Education,Rural regions,1105,6.67757,6.55177,6.80338,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Pre-primary Level,Urban regions,427,8.11255,7.94203,8.28307,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
2002,Pre-primary Level,Rural regions,185,7.92245,7.64696,8.19793,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.02500
2002,Primary Level,Urban regions,218,5.70922,5.36791,6.05053,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2002,Primary Level,Rural regions,63,6.53924,5.90239,7.17609,4.75935,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2002,Lower Secondary Level,Urban regions,1947,6.20669,6.09826,6.31512,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Lower Secondary Level,Rural regions,937,6.26056,6.10715,6.41397,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,Upper Secondary Level,Urban regions,7329,6.56451,6.51287,6.61615,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Upper Secondary Level,Rural regions,4234,6.47214,6.40333,6.54094,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Post-secondary Non-tertiary Level,Urban regions,892,6.80359,6.65561,6.95157,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2002,Post-secondary Non-tertiary Level,Rural regions,269,7.32041,7.09071,7.55010,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
2002,First Stage of Tertiary Education,Urban regions,1115,6.67308,6.54771,6.79845,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,First Stage of Tertiary Education,Rural regions,625,6.41637,6.24685,6.58590,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Second Stage of Tertiary Education,Urban regions,3231,7.00761,6.93704,7.07817,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2002,Second Stage of Tertiary Education,Rural regions,1316,6.50369,6.38648,6.62089,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Pre-primary Level,Urban regions,421,8.16315,8.00209,8.32421,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2003,Pre-primary Level,Rural regions,196,8.08301,7.87097,8.29506,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2003,Primary Level,Urban regions,207,5.87911,5.54107,6.21716,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,6.00000
2003,Primary Level,Rural regions,61,5.74295,5.12019,6.36572,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2003,Lower Secondary Level,Urban regions,1846,6.27445,6.16447,6.38443,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Lower Secondary Level,Rural regions,883,6.16551,5.99977,6.33125,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Upper Secondary Level,Urban regions,7063,6.56394,6.51185,6.61604,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Upper Secondary Level,Rural regions,4023,6.45083,6.38165,6.52001,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,Post-secondary Non-tertiary Level,Urban regions,882,6.84084,6.70055,6.98113,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2003,Post-secondary Non-tertiary Level,Rural regions,269,7.38111,7.14550,7.61673,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,First Stage of Tertiary Education,Urban regions,1070,6.53017,6.39630,6.66404,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,First Stage of Tertiary Education,Rural regions,616,6.43337,6.27019,6.59656,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Second Stage of Tertiary Education,Urban regions,3087,6.99144,6.91825,7.06463,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2003,Second Stage of Tertiary Education,Rural regions,1262,6.54223,6.42227,6.66220,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Pre-primary Level,Urban regions,441,8.04075,7.85772,8.22379,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2004,Pre-primary Level,Rural regions,197,8.24220,8.03216,8.45223,8.00000,8.00000,9.00000,6.50000,10.00000,8.00000,8.00000,9.00000
2004,Primary Level,Urban regions,193,5.69849,5.32881,6.06817,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2004,Primary Level,Rural regions,60,5.91894,5.23643,6.60145,5.00000,6.65092,8.00000,0.50000,10.00000,7.00000,5.00000,7.02500
2004,Lower Secondary Level,Urban regions,1732,6.07926,5.95902,6.19949,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,Lower Secondary Level,Rural regions,833,6.10104,5.92380,6.27828,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,Upper Secondary Level,Urban regions,6824,6.40584,6.35196,6.45972,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Upper Secondary Level,Rural regions,3920,6.35974,6.28783,6.43164,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Post-secondary Non-tertiary Level,Urban regions,885,6.78171,6.63381,6.92960,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2004,Post-secondary Non-tertiary Level,Rural regions,267,6.97140,6.71965,7.22314,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2004,First Stage of Tertiary Education,Urban regions,1039,6.32037,6.17898,6.46176,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,First Stage of Tertiary Education,Rural regions,594,6.36857,6.19422,6.54291,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Second Stage of Tertiary Education,Urban regions,3028,6.77550,6.69786,6.85314,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Second Stage of Tertiary Education,Rural regions,1252,6.50353,6.38629,6.62077,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Pre-primary Level,Urban regions,446,8.10652,7.93537,8.27767,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
2005,Pre-primary Level,Rural regions,201,7.98941,7.69924,8.27959,7.03331,9.00000,9.00000,4.08328,10.00000,9.00000,8.00000,9.00000
2005,Primary Level,Urban regions,184,5.48253,5.12575,5.83931,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2005,Primary Level,Rural regions,56,5.77364,5.10090,6.44638,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,4.97500,8.00000
2005,Lower Secondary Level,Urban regions,1630,6.14235,6.01924,6.26547,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2005,Lower Secondary Level,Rural regions,759,6.26203,6.08340,6.44066,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,Upper Secondary Level,Urban regions,6478,6.43710,6.38198,6.49222,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Upper Secondary Level,Rural regions,3738,6.40381,6.32962,6.47799,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Post-secondary Non-tertiary Level,Urban regions,862,6.73066,6.57904,6.88228,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,Post-secondary Non-tertiary Level,Rural regions,265,7.19574,6.94842,7.44305,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2005,First Stage of Tertiary Education,Urban regions,987,6.39765,6.26000,6.53531,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,First Stage of Tertiary Education,Rural regions,568,6.43382,6.25926,6.60839,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,Second Stage of Tertiary Education,Urban regions,2945,6.81144,6.73516,6.88772,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,Second Stage of Tertiary Education,Rural regions,1207,6.49181,6.36866,6.61495,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Pre-primary Level,Urban regions,275,8.18266,7.98676,8.37856,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2006,Pre-primary Level,Rural regions,122,8.12960,7.80241,8.45680,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
2006,Primary Level,Urban regions,174,5.73229,5.40000,6.06457,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,Primary Level,Rural regions,64,6.34455,5.70002,6.98907,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2006,Lower Secondary Level,Urban regions,1629,6.11646,5.99281,6.24011,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2006,Lower Secondary Level,Rural regions,843,6.13642,5.96278,6.31005,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2006,Upper Secondary Level,Urban regions,6978,6.47410,6.42067,6.52753,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Upper Secondary Level,Rural regions,4083,6.39454,6.32273,6.46635,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,Post-secondary Non-tertiary Level,Urban regions,916,6.90573,6.76707,7.04439,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2006,Post-secondary Non-tertiary Level,Rural regions,291,6.78205,6.53121,7.03289,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2006,First Stage of Tertiary Education,Urban regions,1026,6.50147,6.36451,6.63842,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,First Stage of Tertiary Education,Rural regions,621,6.45410,6.27746,6.63073,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2006,Second Stage of Tertiary Education,Urban regions,3240,6.86610,6.79412,6.93809,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2006,Second Stage of Tertiary Education,Rural regions,1327,6.44866,6.32728,6.57004,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Pre-primary Level,Urban regions,230,7.94880,7.72130,8.17630,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2007,Pre-primary Level,Rural regions,112,7.92165,7.58033,8.26296,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2007,Primary Level,Urban regions,150,5.26643,4.89299,5.63987,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2007,Primary Level,Rural regions,66,6.19419,5.63327,6.75511,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2007,Lower Secondary Level,Urban regions,1456,6.00762,5.88022,6.13502,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2007,Lower Secondary Level,Rural regions,742,6.08215,5.89919,6.26511,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2007,Upper Secondary Level,Urban regions,6476,6.46010,6.40575,6.51445,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Upper Secondary Level,Rural regions,3828,6.43072,6.36071,6.50072,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,Post-secondary Non-tertiary Level,Urban regions,871,6.86686,6.71975,7.01396,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2007,Post-secondary Non-tertiary Level,Rural regions,292,6.76671,6.52788,7.00554,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2007,First Stage of Tertiary Education,Urban regions,940,6.30274,6.16956,6.43593,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,First Stage of Tertiary Education,Rural regions,587,6.42955,6.26257,6.59653,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,Second Stage of Tertiary Education,Urban regions,3108,6.84106,6.76677,6.91534,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,Second Stage of Tertiary Education,Rural regions,1273,6.47324,6.35449,6.59198,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Pre-primary Level,Urban regions,235,8.15779,7.94792,8.36766,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2008,Pre-primary Level,Rural regions,117,7.84147,7.50191,8.18103,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2008,Primary Level,Urban regions,133,5.67238,5.27156,6.07320,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2008,Primary Level,Rural regions,51,5.87720,5.31639,6.43800,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
2008,Lower Secondary Level,Urban regions,1329,6.10195,5.96689,6.23701,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2008,Lower Secondary Level,Rural regions,680,6.16371,5.98437,6.34305,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2008,Upper Secondary Level,Urban regions,6098,6.35941,6.30369,6.41513,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Upper Secondary Level,Rural regions,3622,6.36976,6.29727,6.44225,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,Post-secondary Non-tertiary Level,Urban regions,813,6.79674,6.65029,6.94320,5.89039,7.00000,8.00000,2.72597,10.00000,7.00000,7.00000,7.00000
2008,Post-secondary Non-tertiary Level,Rural regions,277,6.70957,6.46449,6.95464,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2008,First Stage of Tertiary Education,Urban regions,876,6.39340,6.24946,6.53734,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,First Stage of Tertiary Education,Rural regions,536,6.28105,6.09800,6.46411,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,Second Stage of Tertiary Education,Urban regions,2976,6.86164,6.79037,6.93290,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,Second Stage of Tertiary Education,Rural regions,1211,6.62893,6.50931,6.74854,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Pre-primary Level,Urban regions,219,7.95284,7.72767,8.17801,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,Pre-primary Level,Rural regions,93,7.87685,7.57031,8.18339,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,Primary Level,Urban regions,122,5.51026,5.05159,5.96893,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2009,Primary Level,Rural regions,41,5.04772,4.29816,5.79727,4.00000,5.00000,6.68044,0.00000,10.00000,5.00000,5.00000,6.00000
2009,Lower Secondary Level,Urban regions,1190,6.05641,5.91753,6.19529,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2009,Lower Secondary Level,Rural regions,596,6.10282,5.89875,6.30689,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2009,Upper Secondary Level,Urban regions,5595,6.29997,6.24071,6.35923,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Upper Secondary Level,Rural regions,3453,6.27524,6.19955,6.35094,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Post-secondary Non-tertiary Level,Urban regions,734,6.71284,6.55688,6.86881,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,Post-secondary Non-tertiary Level,Rural regions,259,6.53380,6.27917,6.78843,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,7.00000,7.00000
2009,First Stage of Tertiary Education,Urban regions,808,6.31907,6.17157,6.46658,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
2009,First Stage of Tertiary Education,Rural regions,522,6.11589,5.92265,6.30913,4.18662,6.90564,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2009,Second Stage of Tertiary Education,Urban regions,2824,6.82693,6.75131,6.90256,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,Second Stage of Tertiary Education,Rural regions,1205,6.59694,6.47759,6.71629,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Pre-primary Level,Urban regions,289,8.13574,7.95744,8.31404,7.55950,8.00000,9.00000,5.39874,10.00000,8.00000,8.00000,9.00000
2010,Pre-primary Level,Rural regions,126,8.13024,7.84591,8.41456,7.25502,8.00000,9.00000,4.63754,10.00000,8.00000,8.00000,9.00000
2010,Primary Level,Urban regions,251,5.71980,5.36206,6.07755,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2010,Primary Level,Rural regions,91,5.21626,4.67160,5.76093,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,4.00000,7.00000
2010,Lower Secondary Level,Urban regions,1647,6.17548,6.05218,6.29878,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2010,Lower Secondary Level,Rural regions,793,6.14366,5.97512,6.31221,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2010,Upper Secondary Level,Urban regions,7106,6.37449,6.32098,6.42801,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Upper Secondary Level,Rural regions,4623,6.33365,6.26861,6.39869,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,Post-secondary Non-tertiary Level,Urban regions,1254,6.75721,6.63283,6.88158,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
