"ple0011","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja","2013","AkademikerIn","Niedersachsen","21","","",""
"Ja","2013","AkademikerIn","Bremen","3","","",""
"Ja","2013","AkademikerIn","Nordrhein-Westfalen","73","0.0828552933399441","0.0642356607606023","0.101474925919286"
"Ja","2013","AkademikerIn","Hessen","18","","",""
"Ja","2013","AkademikerIn","Rheinland-Pfalz,Saarland","18","","",""
"Ja","2013","AkademikerIn","Baden-Wuerttemberg","36","0.0670562433855904","0.0445868185366874","0.0895256682344934"
"Ja","2013","AkademikerIn","Bayern","44","0.0584567826355158","0.0400197729991319","0.0768937922718997"
"Ja","2013","AkademikerIn","Saarland","","","",""
"Ja","2013","AkademikerIn","Berlin","29","","",""
"Ja","2013","AkademikerIn","Brandenburg","17","","",""
"Ja","2013","AkademikerIn","Mecklenburg-Vorpommern","14","","",""
"Ja","2013","AkademikerIn","Sachsen","33","0.0754309750374999","0.0482641235226991","0.102597826552301"
"Ja","2013","AkademikerIn","Sachsen-Anhalt","14","","",""
"Ja","2013","AkademikerIn","Thueringen","13","","",""
"Nein","2013","(noch) kein Abschluss","Schleswig-Holstein","18","","",""
"Nein","2013","(noch) kein Abschluss","Hamburg","11","","",""
"Nein","2013","(noch) kein Abschluss","Niedersachsen","52","0.881210044200069","0.795704096272928","0.966715992127209"
"Nein","2013","(noch) kein Abschluss","Bremen","2","","",""
"Nein","2013","(noch) kein Abschluss","Nordrhein-Westfalen","124","0.942737655431551","0.903250826281347","0.982224484581754"
"Nein","2013","(noch) kein Abschluss","Hessen","36","0.88221680738459","0.781048353653887","0.983385261115292"
"Nein","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Nein","2013","(noch) kein Abschluss","Baden-Wuerttemberg","44","0.898879095434958","0.816935025117202","0.980823165752714"
"Nein","2013","(noch) kein Abschluss","Bayern","63","0.846225348907389","0.761719948971509","0.93073074884327"
"Nein","2013","(noch) kein Abschluss","Saarland","","","",""
"Nein","2013","(noch) kein Abschluss","Berlin","14","","",""
"Nein","2013","(noch) kein Abschluss","Brandenburg","12","","",""
"Nein","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","11","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen","13","","",""
"Nein","2013","(noch) kein Abschluss","Sachsen-Anhalt","15","","",""
"Nein","2013","(noch) kein Abschluss","Thueringen","10","","",""
"Nein","2013","Hauptschule","Schleswig-Holstein","186","0.874906280910683","0.830582201555336","0.91923036026603"
"Nein","2013","Hauptschule","Hamburg","67","0.801115499371905","0.71309525254302","0.88913574620079"
"Nein","2013","Hauptschule","Niedersachsen","543","0.855769422930067","0.828248184210548","0.883290661649585"
"Nein","2013","Hauptschule","Bremen","31","0.822740906473109","0.694376552348963","0.951105260597254"
"Nein","2013","Hauptschule","Nordrhein-Westfalen","1133","0.870719620893287","0.852446249509839","0.888992992276735"
"Nein","2013","Hauptschule","Hessen","332","0.862277186296944","0.827764791531342","0.896789581062546"
"Nein","2013","Hauptschule","Rheinland-Pfalz,Saarland","457","0.897957200596109","0.871582239150619","0.924332162041599"
"Nein","2013","Hauptschule","Baden-Wuerttemberg","676","0.88296977455417","0.860055340641978","0.905884208466362"
"Nein","2013","Hauptschule","Bayern","1029","0.873802167847411","0.854741798062101","0.892862537632722"
"Nein","2013","Hauptschule","Saarland","","","",""
"Nein","2013","Hauptschule","Berlin","114","0.829243842686779","0.764308288690398","0.89417939668316"
"Nein","2013","Hauptschule","Brandenburg","192","0.907856468443109","0.869105529757602","0.946607407128615"
"Nein","2013","Hauptschule","Mecklenburg-Vorpommern","87","0.827144683844687","0.752660750029485","0.901628617659889"
"Nein","2013","Hauptschule","Sachsen","245","0.884712009665447","0.847237238883954","0.92218678044694"
"Nein","2013","Hauptschule","Sachsen-Anhalt","177","0.909492319863752","0.869828704580973","0.949155935146531"
"Nein","2013","Hauptschule","Thueringen","217","0.902323662727977","0.8644473280191","0.940199997436853"
"Nein","2013","Realschule","Schleswig-Holstein","146","0.876199225372669","0.826247215301942","0.926151235443397"
"Nein","2013","Realschule","Hamburg","61","0.85055789209673","0.765189102984749","0.935926681208711"
"Nein","2013","Realschule","Niedersachsen","479","0.927793343755743","0.905395631975239","0.950191055536246"
"Nein","2013","Realschule","Bremen","24","","",""
"Nein","2013","Realschule","Nordrhein-Westfalen","681","0.87477120357732","0.851347813473097","0.898194593681543"
"Nein","2013","Realschule","Hessen","264","0.87782214407774","0.840514162696229","0.91513012545925"
"Nein","2013","Realschule","Rheinland-Pfalz,Saarland","183","0.864772373394716","0.81873995659436","0.910804790195071"
"Nein","2013","Realschule","Baden-Wuerttemberg","468","0.885446314395442","0.857859677340625","0.913032951450259"
"Nein","2013","Realschule","Bayern","635","0.917156988684202","0.896484749678392","0.937829227690012"
"Nein","2013","Realschule","Saarland","","","",""
"Nein","2013","Realschule","Berlin","199","0.916591080226876","0.880054254621223","0.95312790583253"
"Nein","2013","Realschule","Brandenburg","237","0.903467978351982","0.867432497543162","0.939503459160801"
"Nein","2013","Realschule","Mecklenburg-Vorpommern","166","0.925776784965925","0.887900951037038","0.963652618894813"
"Nein","2013","Realschule","Sachsen","511","0.902777080833089","0.878062506034772","0.927491655631406"
"Nein","2013","Realschule","Sachsen-Anhalt","256","0.929475379013058","0.899432931236678","0.959517826789438"
"Nein","2013","Realschule","Thueringen","277","0.91030647988344","0.878238432045142","0.942374527721739"
"Nein","2013","(Fach-)Abitur","Schleswig-Holstein","74","0.984838678796975","0.957366546601648","1.0123108109923"
"Nein","2013","(Fach-)Abitur","Hamburg","44","0.958656513974947","0.901125207639668","1.01618782031023"
"Nein","2013","(Fach-)Abitur","Niedersachsen","174","0.93279873606401","0.896720531058202","0.968876941069818"
"Nein","2013","(Fach-)Abitur","Bremen","10","","",""
"Nein","2013","(Fach-)Abitur","Nordrhein-Westfalen","526","0.892837072937209","0.867706928198882","0.917967217675536"
"Nein","2013","(Fach-)Abitur","Hessen","170","0.938475043834027","0.904217658752557","0.972732428915497"
"Nein","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","110","0.923194048989463","0.875351033605875","0.97103706437305"
"Nein","2013","(Fach-)Abitur","Baden-Wuerttemberg","249","0.91239581766019","0.878420671333952","0.946370963986427"
"Nein","2013","(Fach-)Abitur","Bayern","316","0.927950422323712","0.90030287825618","0.955597966391244"
"Nein","2013","(Fach-)Abitur","Saarland","","","",""
"Nein","2013","(Fach-)Abitur","Berlin","89","0.897168138989638","0.836408771614097","0.95792750636518"
"Nein","2013","(Fach-)Abitur","Brandenburg","64","0.987945424418267","0.961415631995456","1.01447521684108"
"Nein","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","31","0.997293790162197","0.979294084910249","1.01529349541415"
"Nein","2013","(Fach-)Abitur","Sachsen","99","0.940895580886673","0.895353783191593","0.986437378581753"
"Nein","2013","(Fach-)Abitur","Sachsen-Anhalt","52","0.968062050705182","0.921163834719019","1.01496026669135"
"Nein","2013","(Fach-)Abitur","Thueringen","52","0.924745666331998","0.855027869247932","0.994463463416064"
"Nein","2013","AkademikerIn","Schleswig-Holstein","89","0.915265020469461","0.859557058381565","0.970972982557357"
"Nein","2013","AkademikerIn","Hamburg","96","0.894364577987715","0.834420058245204","0.954309097730226"
"Nein","2013","AkademikerIn","Niedersachsen","340","0.927589142275204","0.900854513121854","0.954323771428553"
"Nein","2013","AkademikerIn","Bremen","36","0.786649608466601","0.658075602605182","0.915223614328019"
"Nein","2013","AkademikerIn","Nordrhein-Westfalen","769","0.917144706660056","0.898525074080714","0.935764339239398"
"Nein","2013","AkademikerIn","Hessen","343","0.948534965576778","0.92574323532339","0.971326695830166"
"Nein","2013","AkademikerIn","Rheinland-Pfalz,Saarland","179","0.8969434108267","0.854487771794214","0.939399049859186"
"Nein","2013","AkademikerIn","Baden-Wuerttemberg","440","0.93294375661441","0.910474331765507","0.955413181463313"
"Nein","2013","AkademikerIn","Bayern","578","0.941543217364484","0.9231062077281","0.959980227000868"
"Nein","2013","AkademikerIn","Saarland","","","",""
"Nein","2013","AkademikerIn","Berlin","270","0.890498385367179","0.855103596461613","0.925893174272744"
"Nein","2013","AkademikerIn","Brandenburg","201","0.911301888249262","0.873561343325116","0.949042433173408"
"Nein","2013","AkademikerIn","Mecklenburg-Vorpommern","107","0.882301097213972","0.824882837857509","0.939719356570435"
"Nein","2013","AkademikerIn","Sachsen","330","0.9245690249625","0.897402173447699","0.951735876477301"
"Nein","2013","AkademikerIn","Sachsen-Anhalt","180","0.865213868330013","0.817159644521104","0.913268092138922"
"Nein","2013","AkademikerIn","Thueringen","163","0.915170579815028","0.874006725588993","0.956334434041062"
"Ja","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2014","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2014","(noch) kein Abschluss","Bremen","","","",""
"Ja","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2014","(noch) kein Abschluss","Hessen","","","",""
"Ja","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2014","(noch) kein Abschluss","Bayern","","","",""
"Ja","2014","(noch) kein Abschluss","Saarland","","","",""
"Ja","2014","(noch) kein Abschluss","Berlin","","","",""
"Ja","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2014","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2014","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2014","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2014","Hauptschule","Hamburg","","","",""
"Ja","2014","Hauptschule","Niedersachsen","","","",""
"Ja","2014","Hauptschule","Bremen","","","",""
"Ja","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2014","Hauptschule","Hessen","","","",""
"Ja","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2014","Hauptschule","Bayern","","","",""
"Ja","2014","Hauptschule","Saarland","","","",""
"Ja","2014","Hauptschule","Berlin","","","",""
"Ja","2014","Hauptschule","Brandenburg","","","",""
"Ja","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2014","Hauptschule","Sachsen","","","",""
"Ja","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2014","Hauptschule","Thueringen","","","",""
"Ja","2014","Realschule","Schleswig-Holstein","","","",""
"Ja","2014","Realschule","Hamburg","","","",""
"Ja","2014","Realschule","Niedersachsen","","","",""
"Ja","2014","Realschule","Bremen","","","",""
"Ja","2014","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2014","Realschule","Hessen","","","",""
"Ja","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2014","Realschule","Bayern","","","",""
"Ja","2014","Realschule","Saarland","","","",""
"Ja","2014","Realschule","Berlin","","","",""
"Ja","2014","Realschule","Brandenburg","","","",""
"Ja","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2014","Realschule","Sachsen","","","",""
"Ja","2014","Realschule","Sachsen-Anhalt","","","",""
"Ja","2014","Realschule","Thueringen","","","",""
"Ja","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2014","(Fach-)Abitur","Hamburg","","","",""
"Ja","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2014","(Fach-)Abitur","Bremen","","","",""
"Ja","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2014","(Fach-)Abitur","Hessen","","","",""
"Ja","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2014","(Fach-)Abitur","Bayern","","","",""
"Ja","2014","(Fach-)Abitur","Saarland","","","",""
"Ja","2014","(Fach-)Abitur","Berlin","","","",""
"Ja","2014","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2014","(Fach-)Abitur","Sachsen","","","",""
"Ja","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2014","(Fach-)Abitur","Thueringen","","","",""
"Ja","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2014","AkademikerIn","Hamburg","","","",""
"Ja","2014","AkademikerIn","Niedersachsen","","","",""
"Ja","2014","AkademikerIn","Bremen","","","",""
"Ja","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2014","AkademikerIn","Hessen","","","",""
"Ja","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2014","AkademikerIn","Bayern","","","",""
"Ja","2014","AkademikerIn","Saarland","","","",""
"Ja","2014","AkademikerIn","Berlin","","","",""
"Ja","2014","AkademikerIn","Brandenburg","","","",""
"Ja","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2014","AkademikerIn","Sachsen","","","",""
"Ja","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2014","AkademikerIn","Thueringen","","","",""
"Nein","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2014","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2014","(noch) kein Abschluss","Bremen","","","",""
"Nein","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2014","(noch) kein Abschluss","Hessen","","","",""
"Nein","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2014","(noch) kein Abschluss","Bayern","","","",""
"Nein","2014","(noch) kein Abschluss","Saarland","","","",""
"Nein","2014","(noch) kein Abschluss","Berlin","","","",""
"Nein","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2014","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2014","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2014","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2014","Hauptschule","Hamburg","","","",""
"Nein","2014","Hauptschule","Niedersachsen","","","",""
"Nein","2014","Hauptschule","Bremen","","","",""
"Nein","2014","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2014","Hauptschule","Hessen","","","",""
"Nein","2014","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2014","Hauptschule","Bayern","","","",""
"Nein","2014","Hauptschule","Saarland","","","",""
"Nein","2014","Hauptschule","Berlin","","","",""
"Nein","2014","Hauptschule","Brandenburg","","","",""
"Nein","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2014","Hauptschule","Sachsen","","","",""
"Nein","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2014","Hauptschule","Thueringen","","","",""
"Nein","2014","Realschule","Schleswig-Holstein","","","",""
"Nein","2014","Realschule","Hamburg","","","",""
"Nein","2014","Realschule","Niedersachsen","","","",""
"Nein","2014","Realschule","Bremen","","","",""
"Nein","2014","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2014","Realschule","Hessen","","","",""
"Nein","2014","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2014","Realschule","Bayern","","","",""
"Nein","2014","Realschule","Saarland","","","",""
"Nein","2014","Realschule","Berlin","","","",""
"Nein","2014","Realschule","Brandenburg","","","",""
"Nein","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2014","Realschule","Sachsen","","","",""
"Nein","2014","Realschule","Sachsen-Anhalt","","","",""
"Nein","2014","Realschule","Thueringen","","","",""
"Nein","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2014","(Fach-)Abitur","Hamburg","","","",""
"Nein","2014","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2014","(Fach-)Abitur","Bremen","","","",""
"Nein","2014","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2014","(Fach-)Abitur","Hessen","","","",""
"Nein","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2014","(Fach-)Abitur","Bayern","","","",""
"Nein","2014","(Fach-)Abitur","Saarland","","","",""
"Nein","2014","(Fach-)Abitur","Berlin","","","",""
"Nein","2014","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2014","(Fach-)Abitur","Sachsen","","","",""
"Nein","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2014","(Fach-)Abitur","Thueringen","","","",""
"Nein","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2014","AkademikerIn","Hamburg","","","",""
"Nein","2014","AkademikerIn","Niedersachsen","","","",""
"Nein","2014","AkademikerIn","Bremen","","","",""
"Nein","2014","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2014","AkademikerIn","Hessen","","","",""
"Nein","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2014","AkademikerIn","Bayern","","","",""
"Nein","2014","AkademikerIn","Saarland","","","",""
"Nein","2014","AkademikerIn","Berlin","","","",""
"Nein","2014","AkademikerIn","Brandenburg","","","",""
"Nein","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2014","AkademikerIn","Sachsen","","","",""
"Nein","2014","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2014","AkademikerIn","Thueringen","","","",""
"Ja","2015","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Ja","2015","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2015","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2015","(noch) kein Abschluss","Bremen","","","",""
"Ja","2015","(noch) kein Abschluss","Nordrhein-Westfalen","22","","",""
"Ja","2015","(noch) kein Abschluss","Hessen","6","","",""
"Ja","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Ja","2015","(noch) kein Abschluss","Baden-Wuerttemberg","13","","",""
"Ja","2015","(noch) kein Abschluss","Bayern","9","","",""
"Ja","2015","(noch) kein Abschluss","Saarland","","","",""
"Ja","2015","(noch) kein Abschluss","Berlin","3","","",""
"Ja","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","","",""
"Ja","2015","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2015","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Ja","2015","(noch) kein Abschluss","Thueringen","2","","",""
"Ja","2015","Hauptschule","Schleswig-Holstein","30","0.0703185509255036","0.0394175707373889","0.101219531113618"
"Ja","2015","Hauptschule","Hamburg","10","","",""
"Ja","2015","Hauptschule","Niedersachsen","66","0.112774052608289","0.0899526873981906","0.135595417818387"
"Ja","2015","Hauptschule","Bremen","7","","",""
"Ja","2015","Hauptschule","Nordrhein-Westfalen","194","0.139717280065974","0.122840008264082","0.156594551867866"
"Ja","2015","Hauptschule","Hessen","54","0.128391968340172","0.0965878642458178","0.160196072434527"
"Ja","2015","Hauptschule","Rheinland-Pfalz,Saarland","53","0.0977398798501848","0.074173929686106","0.121305830014264"
"Ja","2015","Hauptschule","Baden-Wuerttemberg","90","0.11405412059963","0.0933439876042817","0.134764253594978"
"Ja","2015","Hauptschule","Bayern","159","0.118189604733052","0.101416135817231","0.134963073648872"
"Ja","2015","Hauptschule","Saarland","","","",""
"Ja","2015","Hauptschule","Berlin","17","","",""
"Ja","2015","Hauptschule","Brandenburg","19","","",""
"Ja","2015","Hauptschule","Mecklenburg-Vorpommern","19","","",""
"Ja","2015","Hauptschule","Sachsen","30","0.111175162569005","0.0751814819715406","0.14716884316647"
"Ja","2015","Hauptschule","Sachsen-Anhalt","28","","",""
"Ja","2015","Hauptschule","Thueringen","25","","",""
"Ja","2015","Realschule","Schleswig-Holstein","25","","",""
"Ja","2015","Realschule","Hamburg","7","","",""
"Ja","2015","Realschule","Niedersachsen","61","0.093291849221207","0.0712033307760078","0.115380367666406"
"Ja","2015","Realschule","Bremen","12","","",""
"Ja","2015","Realschule","Nordrhein-Westfalen","109","0.108527430925459","0.0893825412988563","0.127672320552062"
"Ja","2015","Realschule","Hessen","30","0.0798868860824503","0.0525555698004451","0.107218202364455"
"Ja","2015","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Ja","2015","Realschule","Baden-Wuerttemberg","45","0.0747463932794659","0.0553888389175724","0.0941039476413595"
"Ja","2015","Realschule","Bayern","72","0.0892578065595087","0.0711083027594853","0.107407310359532"
"Ja","2015","Realschule","Saarland","","","",""
"Ja","2015","Realschule","Berlin","27","","",""
"Ja","2015","Realschule","Brandenburg","33","0.109598247737785","0.0763932510818045","0.142803244393765"
"Ja","2015","Realschule","Mecklenburg-Vorpommern","22","","",""
"Ja","2015","Realschule","Sachsen","40","0.0718332960402375","0.0515898720194648","0.0920767200610101"
"Ja","2015","Realschule","Sachsen-Anhalt","32","0.102829652004606","0.0704009340612358","0.135258369947976"
"Ja","2015","Realschule","Thueringen","35","0.090800491649673","0.0612835677679745","0.120317415531371"
"Ja","2015","(Fach-)Abitur","Schleswig-Holstein","6","","",""
"Ja","2015","(Fach-)Abitur","Hamburg","5","","",""
"Ja","2015","(Fach-)Abitur","Niedersachsen","17","","",""
"Ja","2015","(Fach-)Abitur","Bremen","1","","",""
"Ja","2015","(Fach-)Abitur","Nordrhein-Westfalen","75","0.062919973778807","0.0481196768436864","0.0777202707139277"
"Ja","2015","(Fach-)Abitur","Hessen","20","","",""
"Ja","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Ja","2015","(Fach-)Abitur","Baden-Wuerttemberg","37","0.0889658655054723","0.062025810775192","0.115905920235753"
"Ja","2015","(Fach-)Abitur","Bayern","34","0.0687094575913787","0.0472343502716367","0.0901845649111207"
"Ja","2015","(Fach-)Abitur","Saarland","","","",""
"Ja","2015","(Fach-)Abitur","Berlin","10","","",""
"Ja","2015","(Fach-)Abitur","Brandenburg","10","","",""
"Ja","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja","2015","(Fach-)Abitur","Sachsen","8","","",""
"Ja","2015","(Fach-)Abitur","Sachsen-Anhalt","5","","",""
"Ja","2015","(Fach-)Abitur","Thueringen","6","","",""
"Ja","2015","AkademikerIn","Schleswig-Holstein","7","","",""
"Ja","2015","AkademikerIn","Hamburg","10","","",""
"Ja","2015","AkademikerIn","Niedersachsen","34","0.0704374272002264","0.0480087249386768","0.0928661294617761"
"Ja","2015","AkademikerIn","Bremen","3","","",""
"Ja","2015","AkademikerIn","Nordrhein-Westfalen","90","0.0709745603625522","0.0556459117279022","0.0863032089972021"
"Ja","2015","AkademikerIn","Hessen","38","0.0795602096881702","0.0552754084413375","0.103845010935003"
"Ja","2015","AkademikerIn","Rheinland-Pfalz,Saarland","14","","",""
"Ja","2015","AkademikerIn","Baden-Wuerttemberg","51","0.0573007782811042","0.0407879069345031","0.0738136496277053"
"Ja","2015","AkademikerIn","Bayern","59","0.0502902714338159","0.0359885174623206","0.0645920254053111"
"Ja","2015","AkademikerIn","Saarland","","","",""
"Ja","2015","AkademikerIn","Berlin","27","","",""
"Ja","2015","AkademikerIn","Brandenburg","13","","",""
"Ja","2015","AkademikerIn","Mecklenburg-Vorpommern","13","","",""
"Ja","2015","AkademikerIn","Sachsen","31","0.0730917296785931","0.0478043758915877","0.0983790834655985"
"Ja","2015","AkademikerIn","Sachsen-Anhalt","22","","",""
"Ja","2015","AkademikerIn","Thueringen","15","","",""
"Nein","2015","(noch) kein Abschluss","Schleswig-Holstein","45","0.846194630580034","0.745183104560725","0.947206156599343"
"Nein","2015","(noch) kein Abschluss","Hamburg","14","","",""
"Nein","2015","(noch) kein Abschluss","Niedersachsen","94","0.922995517888569","0.869941287117145","0.976049748659994"
"Nein","2015","(noch) kein Abschluss","Bremen","10","","",""
"Nein","2015","(noch) kein Abschluss","Nordrhein-Westfalen","201","0.90199837720606","0.862975869847843","0.941020884564277"
"Nein","2015","(noch) kein Abschluss","Hessen","61","0.878524521417904","0.800301976186154","0.956747066649655"
"Nein","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","43","0.876577640596663","0.780475303213179","0.972679977980147"
"Nein","2015","(noch) kein Abschluss","Baden-Wuerttemberg","67","0.837535845076627","0.756703798081975","0.91836789207128"
"Nein","2015","(noch) kein Abschluss","Bayern","94","0.856599389277137","0.788914167018692","0.924284611535581"
"Nein","2015","(noch) kein Abschluss","Saarland","","","",""
"Nein","2015","(noch) kein Abschluss","Berlin","24","","",""
"Nein","2015","(noch) kein Abschluss","Brandenburg","17","","",""
"Nein","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","19","","",""
"Nein","2015","(noch) kein Abschluss","Sachsen","19","","",""
"Nein","2015","(noch) kein Abschluss","Sachsen-Anhalt","23","","",""
"Nein","2015","(noch) kein Abschluss","Thueringen","12","","",""
"Nein","2015","Hauptschule","Schleswig-Holstein","233","0.929681449074496","0.898780468886382","0.960582429262611"
"Nein","2015","Hauptschule","Hamburg","72","0.83162723966915","0.750635368290832","0.912619111047469"
"Nein","2015","Hauptschule","Niedersachsen","672","0.887225947391711","0.864404582181613","0.910047312601809"
"Nein","2015","Hauptschule","Bremen","41","0.835271316745713","0.730334987108637","0.940207646382789"
"Nein","2015","Hauptschule","Nordrhein-Westfalen","1427","0.860282719934026","0.843405448132134","0.877159991735918"
"Nein","2015","Hauptschule","Hessen","371","0.871608031659828","0.839803927565473","0.903412135754182"
"Nein","2015","Hauptschule","Rheinland-Pfalz,Saarland","557","0.902260120149815","0.878694169985736","0.925826070313894"
"Nein","2015","Hauptschule","Baden-Wuerttemberg","815","0.88594587940037","0.865235746405022","0.906656012395718"
"Nein","2015","Hauptschule","Bayern","1264","0.881810395266948","0.865036926351128","0.898583864182769"
"Nein","2015","Hauptschule","Saarland","","","",""
"Nein","2015","Hauptschule","Berlin","135","0.876148457997945","0.823780473841584","0.928516442154306"
"Nein","2015","Hauptschule","Brandenburg","213","0.914488233307429","0.878504509967003","0.950471956647855"
"Nein","2015","Hauptschule","Mecklenburg-Vorpommern","93","0.843978441720564","0.776774141710028","0.911182741731101"
"Nein","2015","Hauptschule","Sachsen","263","0.888824837430995","0.85283115683353","0.924818518028459"
"Nein","2015","Hauptschule","Sachsen-Anhalt","196","0.835561199952511","0.787019457265564","0.884102942639458"
"Nein","2015","Hauptschule","Thueringen","216","0.808569103895305","0.758897960511236","0.858240247279374"
"Nein","2015","Realschule","Schleswig-Holstein","217","0.898626970973506","0.86060003405049","0.936653907896521"
"Nein","2015","Realschule","Hamburg","79","0.829608584435578","0.750146612286346","0.90907055658481"
"Nein","2015","Realschule","Niedersachsen","605","0.906708150778793","0.884619632333594","0.928796669223992"
"Nein","2015","Realschule","Bremen","26","","",""
