"plh0037","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2016","AkademikerIn","Laendlicher Raum","250","0.153225940746644","0.13585621384411","0.170595667649178"
"Keine Sorgen","2016","AkademikerIn","Staedtischer Raum","622","0.157610615496753","0.146607858112759","0.168613372880748"
"Keine Sorgen","2016","Hauptschule","Laendlicher Raum","506","0.173891098170903","0.159578890758273","0.188203305583534"
"Keine Sorgen","2016","Hauptschule","Staedtischer Raum","666","0.14798253391133","0.137264200347393","0.158700867475268"
"Keine Sorgen","2016","Realschule","Laendlicher Raum","500","0.193586646078343","0.178526335819111","0.208646956337576"
"Keine Sorgen","2016","Realschule","Staedtischer Raum","554","0.17744531283786","0.16451968129764","0.190370944378081"
"Einige Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","572","0.483668133057269","0.454633578870116","0.512702687244422"
"Einige Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","1496","0.508108941260856","0.490165441456768","0.526052441064943"
"Einige Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","112","0.47838096596169","0.418350607913827","0.538411324009552"
"Einige Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","281","0.406376723610649","0.368705357175024","0.444048090046273"
"Einige Sorgen","2017","AkademikerIn","Laendlicher Raum","935","0.521576264963314","0.498620222991292","0.544532306935336"
"Einige Sorgen","2017","AkademikerIn","Staedtischer Raum","2323","0.486779363518428","0.472453230657651","0.501105496379205"
"Einige Sorgen","2017","Hauptschule","Laendlicher Raum","1434","0.520703451033738","0.502136312593887","0.539270589473588"
"Einige Sorgen","2017","Hauptschule","Staedtischer Raum","2198","0.502181912896723","0.487272103664674","0.517091722128772"
"Einige Sorgen","2017","Realschule","Laendlicher Raum","1607","0.513641270529124","0.495952423898436","0.531330117159811"
"Einige Sorgen","2017","Realschule","Staedtischer Raum","1900","0.493746409050915","0.477941484209347","0.509551333892483"
"Grosse Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","394","0.36552138429342","0.337541761867676","0.393501006719164"
"Grosse Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","1079","0.349588982141423","0.332474369087714","0.366703595195133"
"Grosse Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","98","0.298328937079227","0.243346783532389","0.353311090626064"
"Grosse Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","257","0.373912177227744","0.336801922669374","0.411022431786114"
"Grosse Sorgen","2017","AkademikerIn","Laendlicher Raum","655","0.357423377669912","0.335399911099606","0.379446844240219"
"Grosse Sorgen","2017","AkademikerIn","Staedtischer Raum","1796","0.382901364401085","0.368968782977151","0.396833945825019"
"Grosse Sorgen","2017","Hauptschule","Laendlicher Raum","910","0.33624979014206","0.31869155166799","0.353808028616129"
"Grosse Sorgen","2017","Hauptschule","Staedtischer Raum","1512","0.362475462925542","0.348140585739325","0.376810340111758"
"Grosse Sorgen","2017","Realschule","Laendlicher Raum","966","0.321113677605245","0.30458952737526","0.337637827835231"
"Grosse Sorgen","2017","Realschule","Staedtischer Raum","1393","0.353379873572279","0.338268570491664","0.368491176652894"
"Keine Sorgen","2017","(Fach-)Abitur","Laendlicher Raum","172","0.150810482649311","0.130018541504445","0.171602423794176"
"Keine Sorgen","2017","(Fach-)Abitur","Staedtischer Raum","407","0.142302076597721","0.129762956279842","0.1548411969156"
"Keine Sorgen","2017","(noch) kein Abschluss","Laendlicher Raum","56","0.223290096959084","0.173243860323923","0.273336333594245"
"Keine Sorgen","2017","(noch) kein Abschluss","Staedtischer Raum","115","0.219711099161607","0.187953679109298","0.251468519213916"
"Keine Sorgen","2017","AkademikerIn","Laendlicher Raum","229","0.121000357366773","0.106013194831912","0.135987519901634"
"Keine Sorgen","2017","AkademikerIn","Staedtischer Raum","557","0.130319272080487","0.120669988151839","0.139968556009135"
"Keine Sorgen","2017","Hauptschule","Laendlicher Raum","437","0.143046758824202","0.130034126153199","0.156059391495206"
"Keine Sorgen","2017","Hauptschule","Staedtischer Raum","610","0.135342624177735","0.125141558603838","0.145543689751632"
"Keine Sorgen","2017","Realschule","Laendlicher Raum","494","0.165245051865631","0.152100828339869","0.178389275391393"
"Keine Sorgen","2017","Realschule","Staedtischer Raum","551","0.152873717376806","0.141497525911597","0.164249908842015"
"Einige Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","566","0.486120050446462","0.456756868755751","0.515483232137172"
"Einige Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","1459","0.49082694999196","0.472641607787244","0.509012292196676"
"Einige Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","92","0.382316709787805","0.319919567942022","0.444713851633588"
"Einige Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","302","0.438110738172833","0.399997582220454","0.476223894125213"
"Einige Sorgen","2018","AkademikerIn","Laendlicher Raum","969","0.545116197668891","0.521818966428042","0.56841342890974"
"Einige Sorgen","2018","AkademikerIn","Staedtischer Raum","2372","0.507510415934662","0.493053568413475","0.521967263455848"
"Einige Sorgen","2018","Hauptschule","Laendlicher Raum","1383","0.544357777339096","0.525243913213514","0.563471641464678"
"Einige Sorgen","2018","Hauptschule","Staedtischer Raum","2115","0.513117827472808","0.497919945574842","0.528315709370773"
"Einige Sorgen","2018","Realschule","Laendlicher Raum","1568","0.547057905917105","0.529095062911429","0.565020748922782"
"Einige Sorgen","2018","Realschule","Staedtischer Raum","1902","0.511461945292019","0.495346660969823","0.527577229614214"
"Grosse Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","376","0.342888847174451","0.315002180365573","0.370775513983329"
"Grosse Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","1047","0.372301350958935","0.354716144312503","0.389886557605368"
"Grosse Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","63","0.226301966856523","0.172574045199951","0.280029888513095"
"Grosse Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","227","0.387000451038138","0.349585652609883","0.424415249466393"
"Grosse Sorgen","2018","AkademikerIn","Laendlicher Raum","555","0.338015218772113","0.315884187062232","0.360146250481994"
"Grosse Sorgen","2018","AkademikerIn","Staedtischer Raum","1699","0.372816596918966","0.358833689146852","0.386799504691079"
"Grosse Sorgen","2018","Hauptschule","Laendlicher Raum","761","0.291220084650115","0.273783530589801","0.308656638710429"
"Grosse Sorgen","2018","Hauptschule","Staedtischer Raum","1382","0.341934627060215","0.327511194173387","0.356358059947043"
"Grosse Sorgen","2018","Realschule","Laendlicher Raum","866","0.294567278858967","0.278117610952908","0.311016946765026"
"Grosse Sorgen","2018","Realschule","Staedtischer Raum","1235","0.327537222793508","0.312406956704529","0.342667488882488"
"Keine Sorgen","2018","(Fach-)Abitur","Laendlicher Raum","171","0.170991102379087","0.148872032489979","0.193110172268196"
"Keine Sorgen","2018","(Fach-)Abitur","Staedtischer Raum","397","0.136871699049105","0.124368559433916","0.149374838664294"
"Keine Sorgen","2018","(noch) kein Abschluss","Laendlicher Raum","78","0.391381323355672","0.328713758827568","0.454048887883776"
"Keine Sorgen","2018","(noch) kein Abschluss","Staedtischer Raum","122","0.174888810789028","0.145708168465858","0.204069453112198"
"Keine Sorgen","2018","AkademikerIn","Laendlicher Raum","231","0.116868583558995","0.101838164536734","0.131899002581257"
"Keine Sorgen","2018","AkademikerIn","Staedtischer Raum","523","0.119672987146373","0.110287157324984","0.129058816967761"
"Keine Sorgen","2018","Hauptschule","Laendlicher Raum","464","0.164422138010789","0.150196626034033","0.178647649987545"
"Keine Sorgen","2018","Hauptschule","Staedtischer Raum","658","0.144947545466978","0.134243094708977","0.155651996224978"
"Keine Sorgen","2018","Realschule","Laendlicher Raum","516","0.158374815223928","0.145200152526999","0.171549477920856"
"Keine Sorgen","2018","Realschule","Staedtischer Raum","559","0.161000831914473","0.149151961907357","0.172849701921589"
"Einige Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","462","0.411354979083283","0.382262256785536","0.440447701381029"
"Einige Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","1112","0.392274444395323","0.374525426275032","0.410023462515614"
"Einige Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","81","0.401005931639685","0.333751692076754","0.468260171202615"
"Einige Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","222","0.431428998652394","0.390149677678038","0.472708319626749"
"Einige Sorgen","2019","AkademikerIn","Laendlicher Raum","810","0.417720449866885","0.395562104134529","0.439878795599241"
"Einige Sorgen","2019","AkademikerIn","Staedtischer Raum","1850","0.385072351158048","0.371498605537174","0.398646096778923"
"Einige Sorgen","2019","Hauptschule","Laendlicher Raum","1113","0.450568203547367","0.430595717324291","0.470540689770444"
"Einige Sorgen","2019","Hauptschule","Staedtischer Raum","1662","0.441639214282503","0.425698733784215","0.457579694780791"
"Einige Sorgen","2019","Realschule","Laendlicher Raum","1356","0.450546780530128","0.432561809923184","0.468531751137071"
"Einige Sorgen","2019","Realschule","Staedtischer Raum","1580","0.446340181902887","0.430226325342989","0.462454038462786"
"Grosse Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","544","0.489227879529784","0.459673732068476","0.518782026991092"
"Grosse Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","1582","0.529287086352018","0.511142407717305","0.547431764986731"
"Grosse Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","85","0.398101933309328","0.330929415859882","0.465274450758775"
"Grosse Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","265","0.430414030842641","0.389146510239241","0.471681551446042"
"Grosse Sorgen","2019","AkademikerIn","Laendlicher Raum","948","0.514383310684313","0.491928006966491","0.536838614402135"
"Grosse Sorgen","2019","AkademikerIn","Staedtischer Raum","2708","0.532675373735389","0.518758003819261","0.546592743651517"
"Grosse Sorgen","2019","Hauptschule","Laendlicher Raum","973","0.441635454352715","0.421701849351502","0.461569059353928"
"Grosse Sorgen","2019","Hauptschule","Staedtischer Raum","1689","0.467339822864268","0.451323911798136","0.4833557339304"
"Grosse Sorgen","2019","Realschule","Laendlicher Raum","1258","0.436222059170572","0.418296105193462","0.454148013147681"
"Grosse Sorgen","2019","Realschule","Staedtischer Raum","1755","0.450001457332762","0.433875231886629","0.466127682778894"
"Keine Sorgen","2019","(Fach-)Abitur","Laendlicher Raum","93","0.0994171413869331","0.0817265757695393","0.117107707004327"
"Keine Sorgen","2019","(Fach-)Abitur","Staedtischer Raum","213","0.0784384692526589","0.0686649201611605","0.0882120183441573"
"Keine Sorgen","2019","(noch) kein Abschluss","Laendlicher Raum","38","0.200892135050987","0.145910559977101","0.255873710124873"
"Keine Sorgen","2019","(noch) kein Abschluss","Staedtischer Raum","66","0.138156970504965","0.109397160488066","0.166916780521865"
"Keine Sorgen","2019","AkademikerIn","Laendlicher Raum","145","0.0678962394488023","0.0565935007548788","0.0791989781427259"
"Keine Sorgen","2019","AkademikerIn","Staedtischer Raum","379","0.0822522751065628","0.0745883342356886","0.0899162159774369"
"Keine Sorgen","2019","Hauptschule","Laendlicher Raum","298","0.107796342099918","0.0953474994613725","0.120245184738463"
"Keine Sorgen","2019","Hauptschule","Staedtischer Raum","377","0.0910209628532292","0.0817876450120256","0.100254280694433"
"Keine Sorgen","2019","Realschule","Laendlicher Raum","326","0.113231160299301","0.10177701688191","0.124685303716691"
"Keine Sorgen","2019","Realschule","Staedtischer Raum","321","0.103658360764351","0.0937777463439508","0.113538975184751"
"Einige Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","550","0.450314087254336","0.421890759057273","0.478737415451398"
"Einige Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","1470","0.44277881425575","0.425743614624494","0.459814013887006"
"Einige Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","107","0.512547671238052","0.450834050429068","0.574261292047035"
"Einige Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","272","0.406634672373629","0.368697195524275","0.444572149222982"
"Einige Sorgen","2020","AkademikerIn","Laendlicher Raum","950","0.473355381704009","0.451039660155615","0.495671103252403"
"Einige Sorgen","2020","AkademikerIn","Staedtischer Raum","2278","0.430147295777885","0.4167917338553","0.44350285770047"
"Einige Sorgen","2020","Hauptschule","Laendlicher Raum","1133","0.492147273614322","0.471737928848736","0.512556618379907"
"Einige Sorgen","2020","Hauptschule","Staedtischer Raum","1740","0.482438399703684","0.466131290577843","0.498745508829526"
"Einige Sorgen","2020","Realschule","Laendlicher Raum","1432","0.517040558297378","0.498357095862873","0.535724020731884"
"Einige Sorgen","2020","Realschule","Staedtischer Raum","1703","0.478264858039285","0.46161800710995","0.494911708968621"
"Grosse Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","460","0.418824545688138","0.390638798349707","0.447010293026568"
"Grosse Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","1419","0.451290580438432","0.434224281717318","0.468356879159546"
"Grosse Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","84","0.343851701048916","0.285206238927156","0.402497163170676"
"Grosse Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","235","0.353931498891064","0.316999394978422","0.390863602803705"
"Grosse Sorgen","2020","AkademikerIn","Laendlicher Raum","768","0.423580897537512","0.401495978349239","0.445665816725785"
"Grosse Sorgen","2020","AkademikerIn","Staedtischer Raum","2516","0.472805132280863","0.459337261589678","0.486273002972047"
"Grosse Sorgen","2020","Hauptschule","Laendlicher Raum","779","0.361655537342614","0.342040563497242","0.381270511187986"
"Grosse Sorgen","2020","Hauptschule","Staedtischer Raum","1332","0.395603330182521","0.379645787282868","0.411560873082173"
"Grosse Sorgen","2020","Realschule","Laendlicher Raum","928","0.348874438391293","0.331054480456062","0.366694396326524"
"Grosse Sorgen","2020","Realschule","Staedtischer Raum","1332","0.391221291910013","0.374957800718806","0.40748478310122"
"Keine Sorgen","2020","(Fach-)Abitur","Laendlicher Raum","167","0.130861367057527","0.11159454380402","0.150128190311033"
"Keine Sorgen","2020","(Fach-)Abitur","Staedtischer Raum","377","0.105930605305818","0.0953761374374732","0.116485073174163"
"Keine Sorgen","2020","(noch) kein Abschluss","Laendlicher Raum","61","0.143600627713032","0.100302994214993","0.186898261211071"
"Keine Sorgen","2020","(noch) kein Abschluss","Staedtischer Raum","137","0.239433828735307","0.206475406375975","0.27239225109464"
"Keine Sorgen","2020","AkademikerIn","Laendlicher Raum","205","0.103063720758479","0.0894745751298259","0.116652866387132"
"Keine Sorgen","2020","AkademikerIn","Staedtischer Raum","485","0.0970475719412522","0.089062165382178","0.105032978500326"
"Keine Sorgen","2020","Hauptschule","Laendlicher Raum","393","0.146197189043064","0.131774012230483","0.160620365855645"
"Keine Sorgen","2020","Hauptschule","Staedtischer Raum","535","0.121958270113795","0.111279082262023","0.132637457965567"
"Keine Sorgen","2020","Realschule","Laendlicher Raum","388","0.134085003311329","0.121345061014179","0.14682494560848"
"Keine Sorgen","2020","Realschule","Staedtischer Raum","424","0.130513850050702","0.119287658587376","0.141740041514028"
