year,age_gr,quintil_oecd,pgisced97,proportion,n,lower_confidence,upper_confidence
1993,46-65 J.,4. Quintil,inadequately,0.0013401655498620417,16993,0.000790106823206557,0.0018902242765175264
1993,46-65 J.,1. Quintil,vocational + Abi,0.0012613322822230982,16993,0.0007276758719982979,0.0017949886924478985
1993,18-29 J.,3. Quintil,in school,0.0011824990145841545,16993,0.0006657680249227857,0.0016992300042455231
1993,18-29 J.,1. Quintil,higher vocational,0.0011824990145841545,16993,0.0006657680249227857,0.0016992300042455231
1993,46-65 J.,3. Quintil,vocational + Abi,0.0011824990145841545,16993,0.0006657680249227857,0.0016992300042455231
1993,66 und älter,3. Quintil,higher vocational,0.001103665746945211,16993,0.000604436483703316,0.001602895010187106
1993,18-29 J.,5. Quintil,general elemantary,0.0010248324793062672,16993,0.0005437441412893258,0.0015059208173232087
1993,18-29 J.,3. Quintil,inadequately,0.0010248324793062672,16993,0.0005437441412893258,0.0015059208173232087
1993,66 und älter,1. Quintil,inadequately,0.0010248324793062672,16993,0.0005437441412893258,0.0015059208173232087
1993,18-29 J.,5. Quintil,vocational + Abi,0.0010248324793062672,16993,0.0005437441412893258,0.0015059208173232087
1993,66 und älter,4. Quintil,higher vocational,0.00086716594402838,16993,0.00042459411633449166,0.0013097377717222684
1993,18-29 J.,5. Quintil,higher education,0.00086716594402838,16993,0.00042459411633449166,0.0013097377717222684
1993,30-45 J.,5. Quintil,vocational + Abi,0.00086716594402838,16993,0.00042459411633449166,0.0013097377717222684
1993,18-29 J.,5. Quintil,in school,0.00086716594402838,16993,0.00042459411633449166,0.0013097377717222684
1993,30-45 J.,5. Quintil,general elemantary,0.00086716594402838,16993,0.00042459411633449166,0.0013097377717222684
1993,46-65 J.,4. Quintil,vocational + Abi,0.0007883326763894363,16993,0.0003663403486607712,0.0012103250041181014
1993,30-45 J.,4. Quintil,inadequately,0.0007883326763894363,16993,0.0003663403486607712,0.0012103250041181014
1993,66 und älter,3. Quintil,vocational + Abi,0.0007094994087504927,16993,0.0003091465434508479,0.0011098522740501375
1993,46-65 J.,2. Quintil,vocational + Abi,0.0006306661411115491,16993,0.0002531949515571088,0.0010081373306659895
1993,66 und älter,1. Quintil,vocational + Abi,0.0005518328734726055,16993,0.00019872698109486137,0.0009049387658503496
1993,66 und älter,5. Quintil,higher vocational,0.0005518328734726055,16993,0.00019872698109486137,0.0009049387658503496
1993,66 und älter,2. Quintil,inadequately,0.0004729996058336618,16993,0.00014607418067013618,0.0007999250309971874
1993,66 und älter,5. Quintil,general elemantary,0.0004729996058336618,16993,0.00014607418067013618,0.0007999250309971874
1993,18-29 J.,5. Quintil,higher vocational,0.0004729996058336618,16993,0.00014607418067013618,0.0007999250309971874
1993,46-65 J.,5. Quintil,inadequately,0.00039416633819471815,16993,9.571385269149574e-05,0.0006926188236979406
1993,18-29 J.,4. Quintil,in school,0.00039416633819471815,16993,9.571385269149574e-05,0.0006926188236979406
1993,30-45 J.,5. Quintil,inadequately,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,66 und älter,2. Quintil,vocational + Abi,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,66 und älter,4. Quintil,vocational + Abi,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,18-29 J.,4. Quintil,inadequately,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,66 und älter,3. Quintil,inadequately,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,46-65 J.,5. Quintil,vocational + Abi,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,66 und älter,4. Quintil,inadequately,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,66 und älter,5. Quintil,vocational + Abi,0.00015766653527788727,16993,-3.111371831482807e-05,0.0003464467888706026
1993,18-29 J.,5. Quintil,inadequately,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1994,30-45 J.,2. Quintil,middle vocational,0.05988936101980277,16642,0.056284258362504475,0.06349446367710107
1994,30-45 J.,1. Quintil,middle vocational,0.045939228734065585,16642,0.04275845203080922,0.04912000543732195
1994,46-65 J.,2. Quintil,middle vocational,0.03992624067986852,16642,0.03695159787850466,0.042900883481232374
1994,46-65 J.,3. Quintil,middle vocational,0.03776156498035757,16642,0.034865424293233326,0.040657705667481815
1994,30-45 J.,3. Quintil,middle vocational,0.03776156498035757,16642,0.034865424293233326,0.040657705667481815
1994,18-29 J.,2. Quintil,middle vocational,0.0360779283251824,16642,0.03324461195663621,0.038911244693728586
1994,18-29 J.,3. Quintil,middle vocational,0.03439429167000722,16642,0.03162546091872827,0.037163122421286165
1994,46-65 J.,1. Quintil,middle vocational,0.032871001362943957,16642,0.030162045167397258,0.03557995755849065
1994,46-65 J.,4. Quintil,middle vocational,0.03022528661909725,16642,0.027624085367166783,0.03282648787102772
1994,18-29 J.,1. Quintil,middle vocational,0.027900264571474386,16642,0.025398117196546863,0.03040241194640191
1994,18-29 J.,4. Quintil,middle vocational,0.027739918223362463,16642,0.025244765527129086,0.03023507091959584
1994,30-45 J.,4. Quintil,middle vocational,0.025334723001683636,16642,0.022947246312959222,0.02772219969040805
1994,46-65 J.,1. Quintil,general elemantary,0.020764852080493865,16642,0.01859833942612074,0.02293136473486699
1994,66 und älter,2. Quintil,middle vocational,0.020444159384270022,16642,0.018294089674951653,0.02259422909358839
1994,66 und älter,1. Quintil,middle vocational,0.020203639862102142,16642,0.018065992650583125,0.02234128707362116
1994,18-29 J.,1. Quintil,general elemantary,0.019401908121542532,16642,0.017306247001138635,0.02149756924194643
1994,30-45 J.,3. Quintil,higher education,0.018600176380982922,16642,0.016547432191010937,0.020652920570954907
1994,66 und älter,1. Quintil,general elemantary,0.018439830032871002,16642,0.0163957860669275,0.020483873998814503
1994,18-29 J.,2. Quintil,general elemantary,0.018359656858815042,16642,0.016319978012515533,0.02039933570511455
1994,46-65 J.,2. Quintil,general elemantary,0.016996712899863705,16642,0.015032840498981338,0.018960585300746072
1994,30-45 J.,2. Quintil,higher education,0.016435500681471978,16642,0.014503771660697409,0.018367229702246548
1994,46-65 J.,5. Quintil,middle vocational,0.014912210374408723,16642,0.013070752486719142,0.016753668262098304
1994,46-65 J.,3. Quintil,general elemantary,0.014431171330072958,16642,0.012619215596643942,0.016243127063501974
1994,30-45 J.,5. Quintil,higher education,0.012907881023009701,16642,0.011192898764588899,0.014622863281430504
1994,18-29 J.,3. Quintil,general elemantary,0.012346668804617975,16642,0.010668906323788873,0.014024431285447076
1994,30-45 J.,1. Quintil,general elemantary,0.01186562976028221,16642,0.010220475176500267,0.013510784344064152
1994,30-45 J.,4. Quintil,higher education,0.01178545658622625,16642,0.010145802864063526,0.013425110308388973
1994,46-65 J.,4. Quintil,higher education,0.011544937064058366,16642,0.00992190327031712,0.013167970857799612
1994,30-45 J.,2. Quintil,general elemantary,0.011464763890002404,16642,0.009847309856782671,0.013082217923222138
1994,66 und älter,2. Quintil,general elemantary,0.011144071193778561,16642,0.009549140696824887,0.012739001690732235
1994,46-65 J.,4. Quintil,general elemantary,0.010663032149442796,16642,0.009102524900153583,0.01222353939873201
1994,46-65 J.,5. Quintil,higher education,0.010422512627274914,16642,0.008879517939679914,0.011965507314869915
1994,66 und älter,3. Quintil,middle vocational,0.010262166279162993,16642,0.008730962747443729,0.011793369810882257
1994,30-45 J.,5. Quintil,middle vocational,0.009781127234827226,16642,0.008285878765944839,0.011276375703709613
1994,46-65 J.,3. Quintil,higher education,0.00905956866832358,16642,0.007620005099808363,0.010499132236838796
1994,46-65 J.,2. Quintil,higher education,0.007856971057484166,16642,0.006515541004772163,0.009198401110196168
1994,46-65 J.,1. Quintil,inadequately,0.007856971057484166,16642,0.006515541004772163,0.009198401110196168
1994,30-45 J.,3. Quintil,general elemantary,0.007616451535316283,16642,0.006295553080938895,0.008937349989693671
1994,30-45 J.,2. Quintil,higher vocational,0.007536278361260322,16642,0.006222297321871322,0.008850259400649322
1994,46-65 J.,2. Quintil,inadequately,0.0065742002725887915,16642,0.005346358244523775,0.007802042300653808
1994,30-45 J.,3. Quintil,higher vocational,0.0065742002725887915,16642,0.005346358244523775,0.007802042300653808
1994,18-29 J.,5. Quintil,middle vocational,0.006494027098532831,16642,0.005273645636398787,0.007714408560666874
1994,18-29 J.,4. Quintil,general elemantary,0.005852641706085144,16642,0.004693718490326018,0.00701156492184427
1994,66 und älter,4. Quintil,middle vocational,0.005852641706085144,16642,0.004693718490326018,0.00701156492184427
1994,30-45 J.,1. Quintil,inadequately,0.005692295357973222,16642,0.0045492658870167155,0.006835324828929729
1994,30-45 J.,1. Quintil,higher education,0.005371602661749379,16642,0.004261058892219139,0.006482146431279619
1994,46-65 J.,2. Quintil,higher vocational,0.005131083139581496,16642,0.0040455557910418685,0.006216610488121124
1994,46-65 J.,1. Quintil,higher education,0.004970736791469575,16642,0.0039022193323800247,0.006039254250559125
1994,46-65 J.,3. Quintil,higher vocational,0.004970736791469575,16642,0.0039022193323800247,0.006039254250559125
1994,30-45 J.,4. Quintil,higher vocational,0.004890563617413613,16642,0.0038306555661829647,0.005950471668644261
1994,66 und älter,3. Quintil,general elemantary,0.0046500440952457305,16642,0.003616403044420704,0.005683685146070757
1994,18-29 J.,1. Quintil,inadequately,0.004489697747133809,16642,0.003473952627740942,0.005505442866526676
1994,46-65 J.,4. Quintil,higher vocational,0.004329351399021887,16642,0.0033318291671495625,0.005326873630894211
1994,46-65 J.,3. Quintil,inadequately,0.004329351399021887,16642,0.0033318291671495625,0.005326873630894211
1994,18-29 J.,3. Quintil,vocational + Abi,0.004008658702798044,16642,0.0030486379198116425,0.004968679485784445
1994,30-45 J.,2. Quintil,inadequately,0.003928485528742083,16642,0.0029780751909835776,0.004878895866500589
1994,30-45 J.,3. Quintil,vocational + Abi,0.0035276196584622787,16642,0.002626822883953529,0.004428416432971029
1994,18-29 J.,3. Quintil,higher education,0.003447446484406318,16642,0.0025569090454674454,0.00433798392334519
1994,18-29 J.,2. Quintil,in school,0.003447446484406318,16642,0.0025569090454674454,0.00433798392334519
1994,18-29 J.,2. Quintil,higher education,0.0033672733103503566,16642,0.00248711646988919,0.004247430150811523
1994,30-45 J.,1. Quintil,higher vocational,0.003126753788182474,16642,0.0022785110990769697,0.003974996477287979
1994,18-29 J.,1. Quintil,vocational + Abi,0.003126753788182474,16642,0.0022785110990769697,0.003974996477287979
1994,18-29 J.,2. Quintil,vocational + Abi,0.0029664074400705524,16642,0.002140134350112076,0.0037926805300290286
1994,30-45 J.,4. Quintil,general elemantary,0.0029664074400705524,16642,0.002140134350112076,0.0037926805300290286
1994,46-65 J.,1. Quintil,higher vocational,0.0028862342660145915,16642,0.0020711707423047335,0.0037012977897244496
1994,18-29 J.,4. Quintil,higher education,0.0028060610919586307,16642,0.002002365310802932,0.0036097568731143295
1994,30-45 J.,2. Quintil,vocational + Abi,0.0028060610919586307,16642,0.002002365310802932,0.0036097568731143295
1994,30-45 J.,5. Quintil,higher vocational,0.00272588791790267,16642,0.001933724865188807,0.0035180509706165325
1994,66 und älter,5. Quintil,middle vocational,0.00272588791790267,16642,0.001933724865188807,0.0035180509706165325
1994,46-65 J.,5. Quintil,higher vocational,0.002565541569790748,16642,0.001796968745409797,0.0033341143941716996
1994,66 und älter,2. Quintil,higher education,0.002565541569790748,16642,0.001796968745409797,0.0033341143941716996
1994,18-29 J.,4. Quintil,vocational + Abi,0.002565541569790748,16642,0.001796968745409797,0.0033341143941716996
1994,66 und älter,4. Quintil,general elemantary,0.0024853683957347873,16642,0.0017288694352388708,0.0032418673562307036
1994,66 und älter,4. Quintil,higher education,0.0024853683957347873,16642,0.0017288694352388708,0.0032418673562307036
1994,18-29 J.,4. Quintil,higher vocational,0.002405195221678826,16642,0.0016609679710636468,0.0031494224722940054
1994,30-45 J.,1. Quintil,vocational + Abi,0.0023250220476228652,16642,0.0015932743066920212,0.0030567697885537093
1994,18-29 J.,2. Quintil,higher vocational,0.0022448488735669044,16642,0.0015257992614893402,0.0029638984856444686
1994,30-45 J.,4. Quintil,vocational + Abi,0.0022448488735669044,16642,0.0015257992614893402,0.0029638984856444686
1994,66 und älter,1. Quintil,higher vocational,0.0022448488735669044,16642,0.0015257992614893402,0.0029638984856444686
1994,18-29 J.,3. Quintil,in school,0.0022448488735669044,16642,0.0015257992614893402,0.0029638984856444686
1994,46-65 J.,5. Quintil,general elemantary,0.0021646756995109435,16642,0.0014585546295996037,0.0028707967694222834
1994,18-29 J.,1. Quintil,higher education,0.0021646756995109435,16642,0.0014585546295996037,0.0028707967694222834
1994,30-45 J.,3. Quintil,inadequately,0.0020845025254549827,16642,0.0013915533075544843,0.002777451743355481
1994,66 und älter,1. Quintil,higher education,0.0020845025254549827,16642,0.0013915533075544843,0.002777451743355481
1994,66 und älter,2. Quintil,higher vocational,0.002004329351399022,16642,0.0013248094442017218,0.0026838492585963217
1994,18-29 J.,1. Quintil,in school,0.002004329351399022,16642,0.0013248094442017218,0.0026838492585963217
1994,18-29 J.,2. Quintil,inadequately,0.001924156177343061,16642,0.0012583386179183492,0.002589973736767773
1994,18-29 J.,3. Quintil,higher vocational,0.001924156177343061,16642,0.0012583386179183492,0.002589973736767773
1994,66 und älter,5. Quintil,higher education,0.0018439830032871002,16642,0.001192158047435094,0.0024958079591391063
1994,46-65 J.,4. Quintil,inadequately,0.0016836366551751783,16642,0.0010607463183141368,0.00230652699203622
1994,18-29 J.,4. Quintil,in school,0.0014431171330072958,16642,0.0008663632744831571,0.002019870991531434
1994,66 und älter,3. Quintil,higher education,0.0014431171330072958,16642,0.0008663632744831571,0.002019870991531434
1994,66 und älter,3. Quintil,higher vocational,0.001362943958951335,16642,0.0008024174575353027,0.001923470460367367
1994,18-29 J.,5. Quintil,higher education,0.001362943958951335,16642,0.0008024174575353027,0.001923470460367367
1994,30-45 J.,5. Quintil,general elemantary,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,18-29 J.,3. Quintil,inadequately,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,18-29 J.,5. Quintil,general elemantary,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,18-29 J.,5. Quintil,vocational + Abi,0.001202597610839413,16642,0.0006760323754305985,0.0017291628462482275
1994,66 und älter,1. Quintil,inadequately,0.001202597610839413,16642,0.0006760323754305985,0.0017291628462482275
1994,30-45 J.,5. Quintil,vocational + Abi,0.0011224244367834522,16642,0.0006136936729944239,0.0016311552005724805
1994,46-65 J.,3. Quintil,vocational + Abi,0.0010422512627274914,16642,0.0005520063592537954,0.0015324961662011873
1994,66 und älter,5. Quintil,general elemantary,0.0009620780886715305,16642,0.0004910471202513678,0.0014331090570916933
1994,46-65 J.,1. Quintil,vocational + Abi,0.0008819049146155697,16642,0.00043090900164952426,0.0013329008275816151
1994,18-29 J.,1. Quintil,higher vocational,0.0008819049146155697,16642,0.00043090900164952426,0.0013329008275816151
1994,46-65 J.,5. Quintil,inadequately,0.0008819049146155697,16642,0.00043090900164952426,0.0013329008275816151
1994,66 und älter,4. Quintil,higher vocational,0.0008819049146155697,16642,0.00043090900164952426,0.0013329008275816151
1994,66 und älter,2. Quintil,inadequately,0.0008017317405596087,16642,0.0003717067572322969,0.0012317567238869205
1994,18-29 J.,5. Quintil,higher vocational,0.0008017317405596087,16642,0.0003717067572322969,0.0012317567238869205
1994,18-29 J.,5. Quintil,in school,0.0007215585665036479,16642,0.0003135846806585238,0.001129532452348772
1994,66 und älter,5. Quintil,higher vocational,0.0007215585665036479,16642,0.0003135846806585238,0.001129532452348772
1994,30-45 J.,4. Quintil,inadequately,0.0007215585665036479,16642,0.0003135846806585238,0.001129532452348772
1994,46-65 J.,4. Quintil,vocational + Abi,0.0005612122183917261,16642,0.0002013842046957187,0.0009210402320877335
1994,46-65 J.,5. Quintil,vocational + Abi,0.0005612122183917261,16642,0.0002013842046957187,0.0009210402320877335
1994,66 und älter,4. Quintil,vocational + Abi,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,66 und älter,2. Quintil,vocational + Abi,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,66 und älter,3. Quintil,vocational + Abi,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,18-29 J.,4. Quintil,inadequately,0.00040086587027980436,16642,9.673129934350313e-05,0.0007050004412161056
1994,46-65 J.,2. Quintil,vocational + Abi,0.00040086587027980436,16642,9.673129934350313e-05,0.0007050004412161056
1994,66 und älter,1. Quintil,vocational + Abi,0.00040086587027980436,16642,9.673129934350313e-05,0.0007050004412161056
1994,66 und älter,4. Quintil,inadequately,0.00024051952216788263,16642,4.919002376112692e-06,0.00047612004195965256
1994,30-45 J.,5. Quintil,inadequately,0.00024051952216788263,16642,4.919002376112692e-06,0.00047612004195965256
1994,66 und älter,3. Quintil,inadequately,0.00016034634811192176,16642,-3.202838380064147e-05,0.000352721080024485
1994,66 und älter,5. Quintil,vocational + Abi,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1995,30-45 J.,2. Quintil,middle vocational,0.06061552882362131,17246,0.05705408975957588,0.06417696788766675
1995,30-45 J.,1. Quintil,middle vocational,0.05030463990001562,17246,0.04704245884820399,0.05356682095182726
1995,46-65 J.,3. Quintil,middle vocational,0.04061865333541634,17246,0.03767239871943245,0.04356490795140023
1995,30-45 J.,3. Quintil,middle vocational,0.039759412591782534,17246,0.036843181811200935,0.04267564337236413
1995,46-65 J.,2. Quintil,middle vocational,0.03804093110451492,17246,0.035185867772840315,0.04089599443618952
1995,18-29 J.,3. Quintil,middle vocational,0.03476019371973129,17246,0.03202636950180488,0.0374940179376577
1995,18-29 J.,2. Quintil,middle vocational,0.03460396812997969,17246,0.03187607352530752,0.03733186273465187
1995,46-65 J.,1. Quintil,middle vocational,0.03116700515544446,17246,0.028573519338453823,0.0337604909724351
1995,46-65 J.,4. Quintil,middle vocational,0.030307764411810656,17246,0.02774914440817775,0.03286638441544356
1995,18-29 J.,1. Quintil,middle vocational,0.029136072488673646,17246,0.02662588264814304,0.031646262329204256
1995,30-45 J.,4. Quintil,middle vocational,0.025699109514138417,17246,0.023337449003767864,0.02806077002450897
1995,18-29 J.,4. Quintil,middle vocational,0.021715356975472583,17246,0.01954001277124937,0.023890701179695797
1995,18-29 J.,1. Quintil,general elemantary,0.021090454616466178,17246,0.018945954210454582,0.023234955022477775
1995,66 und älter,2. Quintil,middle vocational,0.020934229026714577,17246,0.01879751549784072,0.023070942555588433
1995,46-65 J.,1. Quintil,general elemantary,0.02038743946258397,17246,0.018278226677279984,0.02249665224788796
1995,30-45 J.,3. Quintil,higher education,0.015935010154663334,17246,0.014066050426869347,0.017803969882457322
1995,18-29 J.,2. Quintil,general elemantary,0.015778784564911733,17246,0.01391886135117284,0.017638707778650623
1995,30-45 J.,2. Quintil,higher education,0.01554444618028433,17246,0.013698166185523436,0.017390726175045224
1995,66 und älter,1. Quintil,middle vocational,0.015310107795656929,17246,0.013477579265902784,0.017142636325411072
1995,46-65 J.,2. Quintil,general elemantary,0.015153882205905328,17246,0.01333058266485914,0.016977181746951515
1995,46-65 J.,5. Quintil,middle vocational,0.014841431026402124,17246,0.013036740082013743,0.016646121970790503
1995,66 und älter,1. Quintil,general elemantary,0.014685205436650523,17246,0.012889895661397442,0.016480515211903603
1995,30-45 J.,5. Quintil,higher education,0.014138415872519919,17246,0.01237635775548955,0.015900473989550287
1995,30-45 J.,1. Quintil,general elemantary,0.01327917512888611,17246,0.011570755404825852,0.01498759485294637
1995,46-65 J.,3. Quintil,general elemantary,0.013044836744258709,17246,0.011351357351301264,0.014738316137216155
1995,66 und älter,2. Quintil,general elemantary,0.012966723949382909,17246,0.011278255653944635,0.014655192244821182
1995,30-45 J.,4. Quintil,higher education,0.012576159975003906,17246,0.010912985882560292,0.014239334067447519
1995,46-65 J.,4. Quintil,higher education,0.012498047180128105,17246,0.010839980691027897,0.014156113669228313
1995,66 und älter,3. Quintil,middle vocational,0.012341821590376504,17246,0.010694020276999686,0.013989622903753322
1995,30-45 J.,2. Quintil,general elemantary,0.012185596000624903,17246,0.010548127533375083,0.013823064467874723
1995,46-65 J.,5. Quintil,higher education,0.010935791282612092,17246,0.009383585739408423,0.01248799682581576
1995,46-65 J.,4. Quintil,general elemantary,0.010310888923605687,17246,0.008803208378969836,0.011818569468241539
1995,30-45 J.,5. Quintil,middle vocational,0.010076550538978284,17246,0.0085859247513411,0.011567176326615468
1995,46-65 J.,3. Quintil,higher education,0.009998437744102483,17246,0.00851354223480728,0.011483333253397687
1995,18-29 J.,3. Quintil,general elemantary,0.00960787376972348,17246,0.0081519819218387,0.011063765617608261
1995,46-65 J.,2. Quintil,higher education,0.008592407436338071,17246,0.007214895306061954,0.009969919566614189
1995,30-45 J.,1. Quintil,higher education,0.007967505077331667,17246,0.006640611768776353,0.009294398385886981
1995,46-65 J.,2. Quintil,inadequately,0.007420715513201062,17246,0.006139809173288763,0.00870162185311336
1995,30-45 J.,3. Quintil,general elemantary,0.00718637712857366,17246,0.00592570907792797,0.008447045179219351
1995,46-65 J.,1. Quintil,inadequately,0.00710826433369786,17246,0.00585441713750256,0.008362111529893159
1995,30-45 J.,2. Quintil,higher vocational,0.007030151538822059,17246,0.005783163595580313,0.008277139482063805
1995,18-29 J.,4. Quintil,general elemantary,0.006327136384939853,17246,0.005143721048070732,0.007510551721808974
1995,30-45 J.,3. Quintil,higher vocational,0.0062490235900640526,17246,0.005072889747478484,0.007425157432649621
1995,66 und älter,3. Quintil,general elemantary,0.006014685205436651,17246,0.004860678544163867,0.007168691866709435
1995,66 und älter,4. Quintil,middle vocational,0.00593657241056085,17246,0.004790038740238941,0.007083106080882759
1995,18-29 J.,5. Quintil,middle vocational,0.005702234025933448,17246,0.004578424702198243,0.006826043349668652
1995,30-45 J.,4. Quintil,higher vocational,0.005702234025933448,17246,0.004578424702198243,0.006826043349668652
1995,30-45 J.,1. Quintil,inadequately,0.005467895641306046,17246,0.0043672908665091876,0.006568500416102904
1995,46-65 J.,3. Quintil,higher vocational,0.004921106077175441,17246,0.00387669372114611,0.005965518433204772
1995,30-45 J.,2. Quintil,vocational + Abi,0.004608654897672239,17246,0.003597783508115403,0.005619526287229075
1995,46-65 J.,2. Quintil,higher vocational,0.004452429307920638,17246,0.0034587610761670877,0.005446097539674188
1995,46-65 J.,4. Quintil,higher vocational,0.004061865333541634,17246,0.003112593003861748,0.00501113766322152
1995,30-45 J.,2. Quintil,inadequately,0.003983752538665833,17246,0.003043615271453125,0.004923889805878542
1995,30-45 J.,3. Quintil,vocational + Abi,0.003905639743790033,17246,0.002974728637290632,0.004836550850289434
1995,46-65 J.,3. Quintil,inadequately,0.0038275269489142323,17246,0.0029059358373570753,0.004749118060471389
1995,18-29 J.,1. Quintil,vocational + Abi,0.0038275269489142323,17246,0.0029059358373570753,0.004749118060471389
1995,18-29 J.,2. Quintil,in school,0.0036713013591626307,17246,0.0027686433954898114,0.00457395932283545
1995,30-45 J.,1. Quintil,higher vocational,0.0036713013591626307,17246,0.0027686433954898114,0.00457395932283545
1995,18-29 J.,3. Quintil,vocational + Abi,0.00359318856428683,17246,0.0027001499687235985,0.004486227159850062
1995,46-65 J.,1. Quintil,higher education,0.003436962974535229,17246,0.002563485530167546,0.004310440418902912
1995,18-29 J.,2. Quintil,vocational + Abi,0.0033588501796594284,17246,0.002495321821880102,0.004222378537438755
1995,30-45 J.,1. Quintil,vocational + Abi,0.0033588501796594284,17246,0.002495321821880102,0.004222378537438755
1995,18-29 J.,1. Quintil,inadequately,0.0032807373847836274,17246,0.0024272756778192916,0.004134199091747963
1995,66 und älter,5. Quintil,middle vocational,0.0032807373847836274,17246,0.0024272756778192916,0.004134199091747963
1995,66 und älter,2. Quintil,higher education,0.0031245117950320263,17246,0.00229155318173141,0.003957470408332642
1995,18-29 J.,3. Quintil,higher education,0.0030463990001562257,17246,0.002223886047599565,0.0038689119527128865
1995,66 und älter,4. Quintil,general elemantary,0.0030463990001562257,17246,0.002223886047599565,0.0038689119527128865
1995,30-45 J.,4. Quintil,vocational + Abi,0.0030463990001562257,17246,0.002223886047599565,0.0038689119527128865
1995,18-29 J.,4. Quintil,higher education,0.002968286205280425,17246,0.002156354961596132,0.0037802174489647185
1995,46-65 J.,5. Quintil,higher vocational,0.002890173410404624,17246,0.0020889653141440913,0.003691381506665157
1995,18-29 J.,1. Quintil,higher education,0.002890173410404624,17246,0.0020889653141440913,0.003691381506665157
1995,30-45 J.,5. Quintil,higher vocational,0.002733947820653023,17246,0.001954633765419057,0.003513261875886989
1995,18-29 J.,3. Quintil,in school,0.002733947820653023,17246,0.001954633765419057,0.003513261875886989
1995,18-29 J.,2. Quintil,higher education,0.0026558350257772224,17246,0.0018877046261611902,0.0034239654253932546
1995,46-65 J.,1. Quintil,higher vocational,0.002577722230901422,17246,0.0018209425359843217,0.003334501925818522
1995,30-45 J.,4. Quintil,general elemantary,0.002577722230901422,17246,0.0018209425359843217,0.003334501925818522
1995,18-29 J.,1. Quintil,in school,0.002577722230901422,17246,0.0018209425359843217,0.003334501925818522
1995,66 und älter,3. Quintil,higher education,0.002499609436025621,17246,0.001754355127645716,0.0032448637444055257
1995,46-65 J.,5. Quintil,general elemantary,0.0023433838462740197,17246,0.0016217379606173737,0.0030650297319306657
1995,18-29 J.,3. Quintil,higher vocational,0.002265271051398219,17246,0.0015557267561695644,0.002974815346626874
1995,66 und älter,5. Quintil,higher education,0.002265271051398219,17246,0.0015557267561695644,0.002974815346626874
1995,18-29 J.,4. Quintil,higher vocational,0.0021090454616466176,17246,0.0014243516635217722,0.002793739259771463
1995,66 und älter,4. Quintil,higher education,0.0021090454616466176,17246,0.0014243516635217722,0.002793739259771463
1995,46-65 J.,4. Quintil,inadequately,0.002030932666770817,17246,0.001359011715405731,0.002702853618135903
1995,18-29 J.,2. Quintil,higher vocational,0.002030932666770817,17246,0.001359011715405731,0.002702853618135903
1995,18-29 J.,4. Quintil,vocational + Abi,0.0018747070770192159,17246,0.0012290957811490115,0.0025203183728894204
1995,18-29 J.,5. Quintil,higher education,0.0018747070770192159,17246,0.0012290957811490115,0.0025203183728894204
1995,66 und älter,1. Quintil,higher education,0.0018747070770192159,17246,0.0012290957811490115,0.0025203183728894204
1995,66 und älter,2. Quintil,higher vocational,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,46-65 J.,3. Quintil,vocational + Abi,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,66 und älter,3. Quintil,higher vocational,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,18-29 J.,5. Quintil,general elemantary,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,18-29 J.,4. Quintil,in school,0.0016403686923918137,17246,0.0010363837349807057,0.0022443536498029217
1995,30-45 J.,5. Quintil,vocational + Abi,0.0015622558975160131,17246,0.0009728038751729073,0.002151707919859119
1995,66 und älter,1. Quintil,higher vocational,0.0015622558975160131,17246,0.0009728038751729073,0.002151707919859119
1995,66 und älter,1. Quintil,inadequately,0.0015622558975160131,17246,0.0009728038751729073,0.002151707919859119
1995,30-45 J.,3. Quintil,inadequately,0.0012498047180128104,17246,0.0007225003134599305,0.0017771091225656905
1995,46-65 J.,1. Quintil,vocational + Abi,0.0011716919231370099,17246,0.000661111663624724,0.0016822721826492957
1995,18-29 J.,2. Quintil,inadequately,0.0010935791282612093,17246,0.0006002924474742085,0.0015868658090482102
1995,30-45 J.,5. Quintil,general elemantary,0.0010935791282612093,17246,0.0006002924474742085,0.0015868658090482102
