"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"general elemantary","1998","66 und älter","Berlin","","","",""
"general elemantary","1998","66 und älter","Brandenburg","","","",""
"general elemantary","1998","66 und älter","Mecklenburg-Vorpommern","","","",""
"general elemantary","1998","66 und älter","Sachsen","31","0.207749951688055","0.142826131779362","0.272673771596749"
"general elemantary","1998","66 und älter","Sachsen-Anhalt","","","",""
"general elemantary","1998","66 und älter","Thueringen","","","",""
"middle vocational","1998","16-34 Jahre alt","Schleswig-Holstein","58","0.53583253759323","0.443471039720111","0.628194035466349"
"middle vocational","1998","16-34 Jahre alt","Hamburg","","","",""
"middle vocational","1998","16-34 Jahre alt","Niedersachsen","209","0.507793202579673","0.460374310950428","0.555212094208917"
"middle vocational","1998","16-34 Jahre alt","Bremen","","","",""
"middle vocational","1998","16-34 Jahre alt","Nordrhein-Westfalen","412","0.433773430314597","0.401573569792026","0.465973290837168"
"middle vocational","1998","16-34 Jahre alt","Hessen","140","0.485366752634402","0.42804221014275","0.542691295126054"
"middle vocational","1998","16-34 Jahre alt","Rheinland-Pfalz,Saarland","132","0.512844629632074","0.451131940114412","0.574557319149736"
"middle vocational","1998","16-34 Jahre alt","Baden-Wuerttemberg","323","0.463137766511143","0.425352581110132","0.500922951912154"
"middle vocational","1998","16-34 Jahre alt","Bayern","334","0.558785060963398","0.519795210867868","0.597774911058928"
"middle vocational","1998","16-34 Jahre alt","Saarland","","","",""
"middle vocational","1998","16-34 Jahre alt","Berlin","64","0.444752535415619","0.366520478285163","0.522984592546075"
"middle vocational","1998","16-34 Jahre alt","Brandenburg","100","0.598943959358183","0.527344875711985","0.67054304300438"
"middle vocational","1998","16-34 Jahre alt","Mecklenburg-Vorpommern","76","0.599886518419149","0.517243275570188","0.68252976126811"
"middle vocational","1998","16-34 Jahre alt","Sachsen","199","0.604071182731925","0.553126474961522","0.655015890502327"
"middle vocational","1998","16-34 Jahre alt","Sachsen-Anhalt","97","0.529257548133626","0.45883777050863","0.599677325758621"
"middle vocational","1998","16-34 Jahre alt","Thueringen","132","0.666638674102016","0.605978038226649","0.727299309977383"
"middle vocational","1998","35-65 Jahre alt","Schleswig-Holstein","104","0.623603907260719","0.551823480879745","0.695384333641694"
"middle vocational","1998","35-65 Jahre alt","Hamburg","46","0.744778225794757","0.644072493901896","0.845483957687618"
"middle vocational","1998","35-65 Jahre alt","Niedersachsen","299","0.536174587061379","0.49541361320086","0.576935560921898"
"middle vocational","1998","35-65 Jahre alt","Bremen","","","",""
"middle vocational","1998","35-65 Jahre alt","Nordrhein-Westfalen","782","0.570364406895399","0.544989717241935","0.595739096548864"
"middle vocational","1998","35-65 Jahre alt","Hessen","247","0.538974986704363","0.49492841723549","0.583021556173236"
"middle vocational","1998","35-65 Jahre alt","Rheinland-Pfalz,Saarland","215","0.579219014774711","0.53095932533226","0.627478704217162"
"middle vocational","1998","35-65 Jahre alt","Baden-Wuerttemberg","392","0.488369883252039","0.45503923907353","0.521700527430549"
"middle vocational","1998","35-65 Jahre alt","Bayern","461","0.525497378591989","0.492891922430498","0.558102834753481"
"middle vocational","1998","35-65 Jahre alt","Saarland","","","",""
"middle vocational","1998","35-65 Jahre alt","Berlin","131","0.451564867647646","0.394679950150089","0.508449785145204"
"middle vocational","1998","35-65 Jahre alt","Brandenburg","187","0.497233672101543","0.445656461922933","0.548810882280152"
"middle vocational","1998","35-65 Jahre alt","Mecklenburg-Vorpommern","132","0.608358764482506","0.545138771915262","0.67157875704975"
"middle vocational","1998","35-65 Jahre alt","Sachsen","377","0.588344345893267","0.550481907724539","0.626206784061995"
"middle vocational","1998","35-65 Jahre alt","Sachsen-Anhalt","214","0.566172283000129","0.517359513605952","0.614985052394306"
"middle vocational","1998","35-65 Jahre alt","Thueringen","250","0.673799156429076","0.627210406057423","0.720387906800729"
"middle vocational","1998","66 und älter","Schleswig-Holstein","","","",""
"middle vocational","1998","66 und älter","Hamburg","","","",""
"middle vocational","1998","66 und älter","Niedersachsen","72","0.47463817739406","0.393638693454741","0.55563766133338"
"middle vocational","1998","66 und älter","Bremen","","","",""
"middle vocational","1998","66 und älter","Nordrhein-Westfalen","168","0.520533316007809","0.467195328682499","0.573871303333119"
"middle vocational","1998","66 und älter","Hessen","53","0.467147475625236","0.378976417591849","0.555318533658623"
"middle vocational","1998","66 und älter","Rheinland-Pfalz,Saarland","45","0.349349220118399","0.266430975991241","0.432267464245556"
"middle vocational","1998","66 und älter","Baden-Wuerttemberg","93","0.443790810397907","0.376272019574488","0.511309601221325"
"middle vocational","1998","66 und älter","Bayern","129","0.534445068775536","0.47404541515287","0.594844722398203"
"middle vocational","1998","66 und älter","Saarland","","","",""
"middle vocational","1998","66 und älter","Berlin","","","",""
"middle vocational","1998","66 und älter","Brandenburg","33","0.520429266362745","0.401688232433807","0.639170300291684"
"middle vocational","1998","66 und älter","Mecklenburg-Vorpommern","","","",""
"middle vocational","1998","66 und älter","Sachsen","83","0.550974219008889","0.47137592882782","0.630572509189958"
"middle vocational","1998","66 und älter","Sachsen-Anhalt","45","0.527526338836996","0.423218335875501","0.631834341798492"
"middle vocational","1998","66 und älter","Thueringen","64","0.622518747101631","0.525548972578536","0.719488521624727"
"vocational + Abi","1998","16-34 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Hamburg","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Niedersachsen","36","0.0913810562613908","0.0640502065568919","0.11871190596589"
"vocational + Abi","1998","16-34 Jahre alt","Bremen","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Nordrhein-Westfalen","79","0.129905747940382","0.108062122116925","0.151749373763839"
"vocational + Abi","1998","16-34 Jahre alt","Hessen","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Baden-Wuerttemberg","41","0.0837810018094896","0.0627864091354268","0.104775594483552"
"vocational + Abi","1998","16-34 Jahre alt","Bayern","31","0.0424497642347584","0.0266182486524293","0.0582812798170875"
"vocational + Abi","1998","16-34 Jahre alt","Saarland","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Berlin","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Brandenburg","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Sachsen","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","1998","16-34 Jahre alt","Thueringen","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Hamburg","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Niedersachsen","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Bremen","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Nordrhein-Westfalen","48","0.0284374813639457","0.0199171723613832","0.0369577903665082"
"vocational + Abi","1998","35-65 Jahre alt","Hessen","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Bayern","30","0.0332971427629296","0.0215823211243981","0.045011964401461"
"vocational + Abi","1998","35-65 Jahre alt","Saarland","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Berlin","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Brandenburg","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Sachsen","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","1998","35-65 Jahre alt","Thueringen","","","",""
"vocational + Abi","1998","66 und älter","Schleswig-Holstein","","","",""
"vocational + Abi","1998","66 und älter","Hamburg","","","",""
"vocational + Abi","1998","66 und älter","Niedersachsen","","","",""
"vocational + Abi","1998","66 und älter","Bremen","","","",""
"vocational + Abi","1998","66 und älter","Nordrhein-Westfalen","","","",""
"vocational + Abi","1998","66 und älter","Hessen","","","",""
"vocational + Abi","1998","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1998","66 und älter","Baden-Wuerttemberg","","","",""
"vocational + Abi","1998","66 und älter","Bayern","","","",""
"vocational + Abi","1998","66 und älter","Saarland","","","",""
"vocational + Abi","1998","66 und älter","Berlin","","","",""
"vocational + Abi","1998","66 und älter","Brandenburg","","","",""
"vocational + Abi","1998","66 und älter","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1998","66 und älter","Sachsen","","","",""
"vocational + Abi","1998","66 und älter","Sachsen-Anhalt","","","",""
"vocational + Abi","1998","66 und älter","Thueringen","","","",""
"higher vocational","1998","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","1998","16-34 Jahre alt","Hamburg","","","",""
"higher vocational","1998","16-34 Jahre alt","Niedersachsen","33","0.0733642489638593","0.0486338616856012","0.0980946362421174"
"higher vocational","1998","16-34 Jahre alt","Bremen","","","",""
"higher vocational","1998","16-34 Jahre alt","Nordrhein-Westfalen","52","0.0637965385446017","0.0479179800272528","0.0796750970619507"
"higher vocational","1998","16-34 Jahre alt","Hessen","","","",""
"higher vocational","1998","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1998","16-34 Jahre alt","Baden-Wuerttemberg","37","0.0786992281530143","0.0582949617031936","0.0991034946028349"
"higher vocational","1998","16-34 Jahre alt","Bayern","34","0.0448176078838892","0.0285706685803297","0.0610645471874487"
"higher vocational","1998","16-34 Jahre alt","Saarland","","","",""
"higher vocational","1998","16-34 Jahre alt","Berlin","","","",""
"higher vocational","1998","16-34 Jahre alt","Brandenburg","","","",""
"higher vocational","1998","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1998","16-34 Jahre alt","Sachsen","","","",""
"higher vocational","1998","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher vocational","1998","16-34 Jahre alt","Thueringen","","","",""
"higher vocational","1998","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","1998","35-65 Jahre alt","Hamburg","","","",""
"higher vocational","1998","35-65 Jahre alt","Niedersachsen","40","0.0727248618966382","0.0514992641681252","0.0939504596251511"
"higher vocational","1998","35-65 Jahre alt","Bremen","","","",""
"higher vocational","1998","35-65 Jahre alt","Nordrhein-Westfalen","101","0.0725550416023773","0.0592580842815051","0.0858519989232496"
"higher vocational","1998","35-65 Jahre alt","Hessen","","","",""
"higher vocational","1998","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1998","35-65 Jahre alt","Baden-Wuerttemberg","52","0.0808297654982426","0.0626547472627701","0.099004783733715"
"higher vocational","1998","35-65 Jahre alt","Bayern","66","0.0825141463092801","0.0645482210207232","0.100480071597837"
"higher vocational","1998","35-65 Jahre alt","Saarland","","","",""
"higher vocational","1998","35-65 Jahre alt","Berlin","","","",""
"higher vocational","1998","35-65 Jahre alt","Brandenburg","34","0.108873686932781","0.0767425872839748","0.141004786581588"
"higher vocational","1998","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1998","35-65 Jahre alt","Sachsen","44","0.0710875244478653","0.0513173803051117","0.090857668590619"
"higher vocational","1998","35-65 Jahre alt","Sachsen-Anhalt","32","0.0841747080834513","0.0568284678908168","0.111520948276086"
"higher vocational","1998","35-65 Jahre alt","Thueringen","","","",""
"higher vocational","1998","66 und älter","Schleswig-Holstein","","","",""
"higher vocational","1998","66 und älter","Hamburg","","","",""
"higher vocational","1998","66 und älter","Niedersachsen","","","",""
"higher vocational","1998","66 und älter","Bremen","","","",""
"higher vocational","1998","66 und älter","Nordrhein-Westfalen","","","",""
"higher vocational","1998","66 und älter","Hessen","","","",""
"higher vocational","1998","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1998","66 und älter","Baden-Wuerttemberg","","","",""
"higher vocational","1998","66 und älter","Bayern","","","",""
"higher vocational","1998","66 und älter","Saarland","","","",""
"higher vocational","1998","66 und älter","Berlin","","","",""
"higher vocational","1998","66 und älter","Brandenburg","","","",""
"higher vocational","1998","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher vocational","1998","66 und älter","Sachsen","","","",""
"higher vocational","1998","66 und älter","Sachsen-Anhalt","","","",""
"higher vocational","1998","66 und älter","Thueringen","","","",""
"higher education","1998","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1998","16-34 Jahre alt","Hamburg","","","",""
"higher education","1998","16-34 Jahre alt","Niedersachsen","38","0.0872348396157042","0.0604703685842448","0.113999310647164"
"higher education","1998","16-34 Jahre alt","Bremen","","","",""
"higher education","1998","16-34 Jahre alt","Nordrhein-Westfalen","90","0.105448957053346","0.0854939859877891","0.125403928118902"
"higher education","1998","16-34 Jahre alt","Hessen","33","0.130005433625976","0.0914313437981849","0.168579523453767"
"higher education","1998","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher education","1998","16-34 Jahre alt","Baden-Wuerttemberg","45","0.095721442033486","0.0734272999318124","0.11801558413516"
"higher education","1998","16-34 Jahre alt","Bayern","52","0.087624939716985","0.0654222987326342","0.109827580701336"
"higher education","1998","16-34 Jahre alt","Saarland","","","",""
"higher education","1998","16-34 Jahre alt","Berlin","","","",""
"higher education","1998","16-34 Jahre alt","Brandenburg","","","",""
"higher education","1998","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher education","1998","16-34 Jahre alt","Sachsen","45","0.136394595110054","0.100642399621313","0.172146790598796"
"higher education","1998","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher education","1998","16-34 Jahre alt","Thueringen","","","",""
"higher education","1998","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1998","35-65 Jahre alt","Hamburg","","","",""
"higher education","1998","35-65 Jahre alt","Niedersachsen","84","0.154831463840153","0.125263907093798","0.184399020586508"
"higher education","1998","35-65 Jahre alt","Bremen","","","",""
"higher education","1998","35-65 Jahre alt","Nordrhein-Westfalen","206","0.155628286347536","0.137046583511496","0.174209989183577"
"higher education","1998","35-65 Jahre alt","Hessen","75","0.164236318796506","0.131499091931655","0.196973545661358"
"higher education","1998","35-65 Jahre alt","Rheinland-Pfalz,Saarland","41","0.0943304143076819","0.0657580731408731","0.122902755474491"
"higher education","1998","35-65 Jahre alt","Baden-Wuerttemberg","92","0.147809123111533","0.124143917598223","0.171474328624844"
"higher education","1998","35-65 Jahre alt","Bayern","126","0.165454624449071","0.1411913099196","0.189717938978542"
"higher education","1998","35-65 Jahre alt","Saarland","","","",""
"higher education","1998","35-65 Jahre alt","Berlin","106","0.346162950339855","0.291781663429158","0.400544237250552"
"higher education","1998","35-65 Jahre alt","Brandenburg","124","0.355625827944383","0.306244791634501","0.405006864254266"
"higher education","1998","35-65 Jahre alt","Mecklenburg-Vorpommern","67","0.228334708397408","0.173968280457772","0.282701136337045"
"higher education","1998","35-65 Jahre alt","Sachsen","179","0.273605092991865","0.239306664120089","0.307903521863641"
"higher education","1998","35-65 Jahre alt","Sachsen-Anhalt","112","0.251867276829611","0.209113380784623","0.294621172874598"
"higher education","1998","35-65 Jahre alt","Thueringen","98","0.212907455302827","0.172227391596102","0.253587519009553"
"higher education","1998","66 und älter","Schleswig-Holstein","","","",""
"higher education","1998","66 und älter","Hamburg","","","",""
"higher education","1998","66 und älter","Niedersachsen","","","",""
"higher education","1998","66 und älter","Bremen","","","",""
"higher education","1998","66 und älter","Nordrhein-Westfalen","","","",""
"higher education","1998","66 und älter","Hessen","","","",""
"higher education","1998","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher education","1998","66 und älter","Baden-Wuerttemberg","","","",""
"higher education","1998","66 und älter","Bayern","","","",""
"higher education","1998","66 und älter","Saarland","","","",""
"higher education","1998","66 und älter","Berlin","","","",""
"higher education","1998","66 und älter","Brandenburg","","","",""
"higher education","1998","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher education","1998","66 und älter","Sachsen","","","",""
"higher education","1998","66 und älter","Sachsen-Anhalt","","","",""
"higher education","1998","66 und älter","Thueringen","","","",""
"in school","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"in school","1999","16-34 Jahre alt","Hamburg","","","",""
"in school","1999","16-34 Jahre alt","Niedersachsen","","","",""
"in school","1999","16-34 Jahre alt","Bremen","","","",""
"in school","1999","16-34 Jahre alt","Nordrhein-Westfalen","76","0.0943426368767759","0.0749526758730232","0.113732597880529"
"in school","1999","16-34 Jahre alt","Hessen","","","",""
"in school","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","1999","16-34 Jahre alt","Baden-Wuerttemberg","35","0.0732859943541946","0.0529683708855202","0.0936036178228689"
"in school","1999","16-34 Jahre alt","Bayern","","","",""
"in school","1999","16-34 Jahre alt","Saarland","","","",""
"in school","1999","16-34 Jahre alt","Berlin","","","",""
"in school","1999","16-34 Jahre alt","Brandenburg","","","",""
"in school","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","1999","16-34 Jahre alt","Sachsen","32","0.0803422825464725","0.0519055478892341","0.108779017203711"
"in school","1999","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"in school","1999","16-34 Jahre alt","Thueringen","","","",""
"in school","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"in school","1999","35-65 Jahre alt","Hamburg","","","",""
"in school","1999","35-65 Jahre alt","Niedersachsen","","","",""
"in school","1999","35-65 Jahre alt","Bremen","","","",""
"in school","1999","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"in school","1999","35-65 Jahre alt","Hessen","","","",""
"in school","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","1999","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"in school","1999","35-65 Jahre alt","Bayern","","","",""
"in school","1999","35-65 Jahre alt","Saarland","","","",""
"in school","1999","35-65 Jahre alt","Berlin","","","",""
"in school","1999","35-65 Jahre alt","Brandenburg","","","",""
"in school","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","1999","35-65 Jahre alt","Sachsen","","","",""
"in school","1999","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"in school","1999","35-65 Jahre alt","Thueringen","","","",""
"in school","1999","66 und älter","Schleswig-Holstein","","","",""
"in school","1999","66 und älter","Hamburg","","","",""
"in school","1999","66 und älter","Niedersachsen","","","",""
"in school","1999","66 und älter","Bremen","","","",""
"in school","1999","66 und älter","Nordrhein-Westfalen","","","",""
"in school","1999","66 und älter","Hessen","","","",""
"in school","1999","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"in school","1999","66 und älter","Baden-Wuerttemberg","","","",""
"in school","1999","66 und älter","Bayern","","","",""
"in school","1999","66 und älter","Saarland","","","",""
"in school","1999","66 und älter","Berlin","","","",""
"in school","1999","66 und älter","Brandenburg","","","",""
"in school","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"in school","1999","66 und älter","Sachsen","","","",""
"in school","1999","66 und älter","Sachsen-Anhalt","","","",""
"in school","1999","66 und älter","Thueringen","","","",""
"inadequately","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1999","16-34 Jahre alt","Hamburg","","","",""
"inadequately","1999","16-34 Jahre alt","Niedersachsen","","","",""
"inadequately","1999","16-34 Jahre alt","Bremen","","","",""
"inadequately","1999","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"inadequately","1999","16-34 Jahre alt","Hessen","","","",""
"inadequately","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1999","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"inadequately","1999","16-34 Jahre alt","Bayern","","","",""
"inadequately","1999","16-34 Jahre alt","Saarland","","","",""
"inadequately","1999","16-34 Jahre alt","Berlin","","","",""
"inadequately","1999","16-34 Jahre alt","Brandenburg","","","",""
"inadequately","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1999","16-34 Jahre alt","Sachsen","","","",""
"inadequately","1999","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1999","16-34 Jahre alt","Thueringen","","","",""
"inadequately","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","1999","35-65 Jahre alt","Hamburg","","","",""
"inadequately","1999","35-65 Jahre alt","Niedersachsen","","","",""
"inadequately","1999","35-65 Jahre alt","Bremen","","","",""
"inadequately","1999","35-65 Jahre alt","Nordrhein-Westfalen","83","0.027789090071742","0.0192906911115854","0.0362874890318985"
"inadequately","1999","35-65 Jahre alt","Hessen","31","0.0433265260546617","0.0251322678721826","0.0615207842371408"
"inadequately","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1999","35-65 Jahre alt","Baden-Wuerttemberg","88","0.0534323233859097","0.0382957340162561","0.0685689127555633"
"inadequately","1999","35-65 Jahre alt","Bayern","36","0.028154224678954","0.0174422184688706","0.0388662308890374"
"inadequately","1999","35-65 Jahre alt","Saarland","","","",""
"inadequately","1999","35-65 Jahre alt","Berlin","","","",""
"inadequately","1999","35-65 Jahre alt","Brandenburg","","","",""
"inadequately","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","1999","35-65 Jahre alt","Sachsen","","","",""
"inadequately","1999","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","1999","35-65 Jahre alt","Thueringen","","","",""
"inadequately","1999","66 und älter","Schleswig-Holstein","","","",""
"inadequately","1999","66 und älter","Hamburg","","","",""
"inadequately","1999","66 und älter","Niedersachsen","","","",""
"inadequately","1999","66 und älter","Bremen","","","",""
"inadequately","1999","66 und älter","Nordrhein-Westfalen","","","",""
"inadequately","1999","66 und älter","Hessen","","","",""
"inadequately","1999","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1999","66 und älter","Baden-Wuerttemberg","","","",""
"inadequately","1999","66 und älter","Bayern","","","",""
"inadequately","1999","66 und älter","Saarland","","","",""
"inadequately","1999","66 und älter","Berlin","","","",""
"inadequately","1999","66 und älter","Brandenburg","","","",""
"inadequately","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"inadequately","1999","66 und älter","Sachsen","","","",""
"inadequately","1999","66 und älter","Sachsen-Anhalt","","","",""
"inadequately","1999","66 und älter","Thueringen","","","",""
"general elemantary","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"general elemantary","1999","16-34 Jahre alt","Hamburg","","","",""
"general elemantary","1999","16-34 Jahre alt","Niedersachsen","96","0.187000371498653","0.149666116644491","0.224334626352815"
"general elemantary","1999","16-34 Jahre alt","Bremen","","","",""
"general elemantary","1999","16-34 Jahre alt","Nordrhein-Westfalen","176","0.176576540457667","0.151282448738014","0.20187063217732"
"general elemantary","1999","16-34 Jahre alt","Hessen","60","0.178110818364618","0.132808065707902","0.223413571021333"
"general elemantary","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","50","0.216808109223985","0.164565965144727","0.269050253303242"
"general elemantary","1999","16-34 Jahre alt","Baden-Wuerttemberg","157","0.199375605865988","0.168226902623864","0.230524309108112"
"general elemantary","1999","16-34 Jahre alt","Bayern","112","0.203251734101295","0.170445085633337","0.236058382569253"
"general elemantary","1999","16-34 Jahre alt","Saarland","","","",""
"general elemantary","1999","16-34 Jahre alt","Berlin","","","",""
"general elemantary","1999","16-34 Jahre alt","Brandenburg","","","",""
"general elemantary","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","1999","16-34 Jahre alt","Sachsen","58","0.149697155129046","0.112373160148904","0.187021150109188"
"general elemantary","1999","16-34 Jahre alt","Sachsen-Anhalt","30","0.138947516600237","0.0907687472721826","0.187126285928291"
"general elemantary","1999","16-34 Jahre alt","Thueringen","43","0.142176755054941","0.0963405278320886","0.188012982277793"
"general elemantary","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"general elemantary","1999","35-65 Jahre alt","Hamburg","","","",""
"general elemantary","1999","35-65 Jahre alt","Niedersachsen","93","0.152988424147879","0.123817907812476","0.182158940483282"
"general elemantary","1999","35-65 Jahre alt","Bremen","","","",""
"general elemantary","1999","35-65 Jahre alt","Nordrhein-Westfalen","219","0.132497063679314","0.114968016473558","0.15002611088507"
"general elemantary","1999","35-65 Jahre alt","Hessen","85","0.15116298890821","0.11915116333537","0.18317481448105"
"general elemantary","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","87","0.185055231175472","0.146612004814496","0.223498457536448"
"general elemantary","1999","35-65 Jahre alt","Baden-Wuerttemberg","198","0.191086225681162","0.16462463353001","0.217547817832313"
"general elemantary","1999","35-65 Jahre alt","Bayern","178","0.16259260148552","0.138696935398918","0.186488267572122"
"general elemantary","1999","35-65 Jahre alt","Saarland","","","",""
"general elemantary","1999","35-65 Jahre alt","Berlin","","","",""
"general elemantary","1999","35-65 Jahre alt","Brandenburg","","","",""
"general elemantary","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","1999","35-65 Jahre alt","Sachsen","30","0.0427362391589368","0.0270783564371174","0.0583941218807563"
"general elemantary","1999","35-65 Jahre alt","Sachsen-Anhalt","30","0.0784463045827895","0.0519645311582723","0.104928078007307"
"general elemantary","1999","35-65 Jahre alt","Thueringen","","","",""
"general elemantary","1999","66 und älter","Schleswig-Holstein","","","",""
"general elemantary","1999","66 und älter","Hamburg","","","",""
"general elemantary","1999","66 und älter","Niedersachsen","53","0.356326459277062","0.279429029961584","0.43322388859254"
"general elemantary","1999","66 und älter","Bremen","","","",""
"general elemantary","1999","66 und älter","Nordrhein-Westfalen","111","0.315771601672084","0.265921971552931","0.365621231791237"
"general elemantary","1999","66 und älter","Hessen","48","0.358097252186204","0.275039874013752","0.441154630358655"
"general elemantary","1999","66 und älter","Rheinland-Pfalz,Saarland","63","0.544595857257721","0.456941622296447","0.632250092218995"
"general elemantary","1999","66 und älter","Baden-Wuerttemberg","78","0.399558718733667","0.333780233725627","0.465337203741706"
"general elemantary","1999","66 und älter","Bayern","89","0.298067608405753","0.243304798048733","0.352830418762772"
"general elemantary","1999","66 und älter","Saarland","","","",""
"general elemantary","1999","66 und älter","Berlin","","","",""
"general elemantary","1999","66 und älter","Brandenburg","","","",""
"general elemantary","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"general elemantary","1999","66 und älter","Sachsen","31","0.202724350476881","0.13902139460528","0.266427306348482"
"general elemantary","1999","66 und älter","Sachsen-Anhalt","","","",""
"general elemantary","1999","66 und älter","Thueringen","","","",""
"middle vocational","1999","16-34 Jahre alt","Schleswig-Holstein","60","0.631481692034839","0.538319565151543","0.724643818918134"
"middle vocational","1999","16-34 Jahre alt","Hamburg","","","",""
"middle vocational","1999","16-34 Jahre alt","Niedersachsen","205","0.521877725431911","0.474048323717805","0.569707127146017"
"middle vocational","1999","16-34 Jahre alt","Bremen","","","",""
"middle vocational","1999","16-34 Jahre alt","Nordrhein-Westfalen","389","0.418953087031381","0.386224348566178","0.451681825496584"
"middle vocational","1999","16-34 Jahre alt","Hessen","132","0.480927673292873","0.421767882236653","0.540087464349092"
"middle vocational","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","128","0.51886087070303","0.455516220892794","0.582205520513266"
"middle vocational","1999","16-34 Jahre alt","Baden-Wuerttemberg","297","0.452357077120203","0.413552854600103","0.491161299640303"
"middle vocational","1999","16-34 Jahre alt","Bayern","328","0.588957175260578","0.548845614020099","0.629068736501057"
"middle vocational","1999","16-34 Jahre alt","Saarland","","","",""
