year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,4th Quintile,West,2528,106.25681,104.63615,107.87746,76.00000,100.00000,130.00000,15.00000,211.00000,,,
2011,4th Quintile,East,535,92.44027,89.55221,95.32832,66.30287,89.00000,112.34426,24.00000,181.40635,,,
2011,5th Quintile,West,2835,122.25525,120.32891,124.18159,83.00000,120.00000,150.00000,22.00000,250.50000,,,
2011,5th Quintile,East,361,111.74533,107.39416,116.09650,80.00000,110.00000,135.00000,24.00000,217.50000,,,
2012,1st Quintile,West,2544,72.18994,70.96973,73.41014,51.00000,65.00000,84.00000,12.00000,133.50000,,,
2012,1st Quintile,East,1054,58.98463,57.69322,60.27604,46.00000,56.00000,68.00000,13.00000,101.00000,,,
2012,2nd Quintile,West,2498,88.75934,87.32894,90.18973,64.00000,80.00000,108.00000,14.00000,174.00000,,,
2012,2nd Quintile,East,812,70.29588,68.58491,72.00685,55.00000,65.00000,80.00000,20.00000,117.50000,,,
2012,3rd Quintile,West,2393,96.48447,94.85728,98.11165,67.00000,89.00000,120.00000,16.00000,199.50000,,,
2012,3rd Quintile,East,809,81.80063,79.74641,83.85485,60.00000,73.00000,100.00000,18.00000,160.00000,,,
2012,4th Quintile,West,2444,106.80345,105.07104,108.53587,77.00000,100.00000,126.00000,20.00000,199.50000,,,
2012,4th Quintile,East,585,97.84895,94.99967,100.69822,70.00000,96.00000,120.00000,32.00000,195.00000,,,
2012,5th Quintile,West,2708,123.94673,121.97520,125.91826,85.00000,120.00000,150.00000,15.00000,247.50000,,,
2012,5th Quintile,East,450,114.24093,109.98246,118.49940,81.66182,110.00000,130.00000,30.00000,202.50728,,,
2013,1st Quintile,West,3169,70.87181,69.83940,71.90423,52.00000,65.00000,83.00000,10.00000,129.50000,,,
2013,1st Quintile,East,1071,60.65173,59.31112,61.99233,47.00000,58.00000,70.00000,12.50000,104.50000,,,
2013,2nd Quintile,West,2903,85.68700,84.44015,86.93385,61.00000,79.00000,100.00000,12.00000,158.50000,,,
2013,2nd Quintile,East,955,72.54316,70.73621,74.35012,55.00000,65.00000,84.50039,20.00000,128.75097,,,
2013,3rd Quintile,West,2650,97.97312,96.49568,99.45056,70.00000,90.00000,120.00000,16.00000,195.00000,,,
2013,3rd Quintile,East,738,86.23647,83.77175,88.70119,63.00000,78.00000,103.00000,15.00000,163.00000,,,
2013,4th Quintile,West,2589,105.72395,104.05061,107.39728,75.00000,100.00000,127.00000,20.00000,205.00000,,,
2013,4th Quintile,East,525,93.05736,90.17384,95.94088,67.49528,87.64406,115.00000,15.00000,186.25708,,,
2013,5th Quintile,West,2894,123.55128,121.63585,125.46670,85.00000,120.00000,150.00000,11.00000,247.50000,,,
2013,5th Quintile,East,368,117.29497,112.22280,122.36714,84.37934,113.80591,134.09473,40.00000,208.66782,,,
2014,1st Quintile,West,2561,72.72521,71.50918,73.94125,52.00000,68.00000,85.00000,10.00000,134.50000,,,
2014,1st Quintile,East,892,61.17899,59.66032,62.69766,47.00000,56.00000,70.00000,16.00000,104.50000,,,
2014,2nd Quintile,West,2454,87.38117,85.96429,88.79805,64.00000,80.00000,106.00000,12.00000,169.00000,,,
2014,2nd Quintile,East,861,71.63709,69.84660,73.42757,55.00000,66.00000,80.00000,20.00000,117.50000,,,
2014,3rd Quintile,West,2379,100.51418,98.91055,102.11780,73.00000,92.00000,120.00000,18.00000,190.50000,,,
2014,3rd Quintile,East,730,83.84532,81.49492,86.19572,62.00000,76.00000,100.00000,25.00000,157.00000,,,
2014,4th Quintile,West,2397,105.75809,103.93197,107.58421,74.00000,100.00000,126.00000,20.00000,204.00000,,,
2014,4th Quintile,East,530,91.25254,88.49743,94.00766,65.00000,85.00000,110.00000,25.00000,177.50000,,,
2014,5th Quintile,West,2651,123.17397,121.19892,125.14902,85.00000,120.00000,150.00000,15.00000,247.50000,,,
2014,5th Quintile,East,368,115.59889,110.23367,120.96410,78.43679,115.57667,140.00000,10.00000,232.34482,,,
2015,1st Quintile,West,2673,72.09215,70.89051,73.29378,51.00000,65.00000,85.00000,11.00000,136.00000,,,
2015,1st Quintile,East,878,60.63289,58.97846,62.28732,45.00000,56.00000,69.00000,14.00000,105.00000,,,
2015,2nd Quintile,West,2461,88.38358,86.91395,89.85321,64.00000,79.00000,108.00000,11.00000,174.00000,,,
2015,2nd Quintile,East,922,72.41899,70.63721,74.20078,54.00000,67.00000,85.00000,13.00000,131.50000,,,
2015,3rd Quintile,West,2373,98.82741,97.26682,100.38799,70.00000,91.00000,120.00000,10.00000,195.00000,,,
2015,3rd Quintile,East,645,85.20559,82.54741,87.86378,60.00000,78.00000,100.00000,25.00000,160.00000,,,
2015,4th Quintile,West,2340,105.14801,103.43021,106.86582,75.00000,100.00000,126.65974,12.00000,204.14934,,,
2015,4th Quintile,East,490,93.37174,90.36763,96.37585,65.00000,86.00000,120.00000,38.00000,202.50000,,,
2015,5th Quintile,West,2630,125.11558,123.04152,127.18964,85.00000,120.00000,150.00000,15.00000,247.50000,,,
2015,5th Quintile,East,346,115.97563,111.27299,120.67826,85.00000,112.00000,135.00000,32.00000,210.00000,,,
2016,1st Quintile,West,3885,70.58549,69.61486,71.55611,51.00000,65.00000,84.00000,6.00000,133.50000,,,
2016,1st Quintile,East,1169,61.00471,59.52572,62.48371,45.00000,57.00000,70.00000,12.00000,107.50000,,,
2016,2nd Quintile,West,2242,87.86008,86.41051,89.30965,63.00000,80.00000,110.00000,11.00000,180.50000,,,
2016,2nd Quintile,East,799,74.54669,72.45946,76.63393,56.00000,68.00000,90.00000,24.00000,141.00000,,,
2016,3rd Quintile,West,2071,100.54912,98.83929,102.25894,72.00000,94.00000,120.00000,12.00000,192.00000,,,
2016,3rd Quintile,East,672,84.15391,81.70984,86.59797,60.00000,76.00000,100.00000,18.00000,160.00000,,,
2016,4th Quintile,West,2205,103.63216,101.95026,105.31406,75.00000,99.00000,125.00000,15.00000,200.00000,,,
2016,4th Quintile,East,457,96.81143,93.36044,100.26242,68.00000,90.00000,120.00000,20.00000,198.00000,,,
2016,5th Quintile,West,2429,128.12695,125.92139,130.33252,88.00000,120.00000,150.00000,12.00000,243.00000,,,
2016,5th Quintile,East,326,118.47216,113.30354,123.64077,83.01666,120.00000,140.00000,32.00000,225.47501,,,
2017,1st Quintile,West,4322,70.66853,69.73641,71.60064,50.00000,65.00000,84.00000,9.00000,135.00000,,,
2017,1st Quintile,East,1212,60.56836,59.24203,61.89470,45.00000,57.00000,70.00000,10.00000,107.50000,,,
2017,2nd Quintile,West,2399,86.97043,85.52932,88.41154,63.43658,79.00000,102.00000,12.00000,159.84513,,,
2017,2nd Quintile,East,932,74.43693,72.52896,76.34490,55.00000,68.00000,90.00000,14.00000,142.50000,,,
2017,3rd Quintile,West,2381,100.38328,98.75317,102.01338,72.00000,94.00000,120.00000,16.00000,192.00000,,,
2017,3rd Quintile,East,726,87.97402,85.50277,90.44527,62.00000,80.48885,110.00000,25.00000,182.00000,,,
2017,4th Quintile,West,2517,106.66920,105.02143,108.31698,78.00000,100.00000,130.00000,13.00000,208.00000,,,
2017,4th Quintile,East,530,96.63883,93.16539,100.11227,69.98598,89.00000,120.00000,30.00000,195.02103,,,
2017,5th Quintile,West,2714,126.27807,124.24897,128.30717,86.00000,120.00000,150.00000,15.00000,246.00000,,,
2017,5th Quintile,East,381,118.82613,114.39618,123.25608,92.14994,115.82811,140.00000,32.00000,211.77509,,,
2018,1st Quintile,West,4065,70.33772,69.37935,71.29608,50.00000,65.00000,85.00000,11.00000,137.50000,,,
2018,1st Quintile,East,1244,61.39385,59.84769,62.94000,45.00000,56.00000,70.00000,14.00000,107.50000,,,
2018,2nd Quintile,West,2478,86.36875,85.00454,87.73296,62.00000,80.00000,101.72710,12.00000,161.31775,,,
2018,2nd Quintile,East,967,75.81440,73.88922,77.73958,56.00000,67.00000,90.00000,14.00000,141.00000,,,
2018,3rd Quintile,West,2316,100.65432,99.01074,102.29790,72.00000,94.84142,125.00000,13.00000,204.50000,,,
2018,3rd Quintile,East,686,88.73072,86.36456,91.09687,65.00000,81.52224,110.00000,28.00000,177.50000,,,
2018,4th Quintile,West,2403,107.34769,105.59691,109.09847,78.00000,100.00000,130.00000,19.00000,208.00000,,,
2018,4th Quintile,East,498,100.07266,96.62098,103.52433,70.00000,97.40151,120.00000,30.00000,195.00000,,,
2018,5th Quintile,West,2652,127.99696,125.98967,130.00425,90.00000,120.00000,150.00000,15.00000,240.00000,,,
2018,5th Quintile,East,364,114.68921,109.82626,119.55217,81.11174,110.00000,135.00000,32.00000,215.83239,,,
2019,1st Quintile,West,3897,71.89773,70.82079,72.97467,50.00000,65.00000,86.00000,10.00000,140.00000,,,
2019,1st Quintile,East,1109,61.47162,59.86017,63.08307,46.00000,56.00000,70.00000,15.00000,106.00000,,,
2019,2nd Quintile,West,2292,87.72896,86.24641,89.21152,62.00000,80.00000,105.00000,15.00000,169.50000,,,
2019,2nd Quintile,East,851,77.10841,75.08718,79.12965,57.00000,68.00000,92.00000,20.00000,144.50000,,,
2019,3rd Quintile,West,2194,99.68307,97.97582,101.39031,70.00000,90.00000,120.00000,12.00000,195.00000,,,
2019,3rd Quintile,East,695,90.61896,87.90201,93.33590,63.00000,81.00000,112.00000,20.00000,185.50000,,,
2019,4th Quintile,West,2373,108.99724,107.32288,110.67159,80.00000,100.00000,132.00000,28.00000,210.00000,,,
2019,4th Quintile,East,545,98.28822,95.30990,101.26654,70.00000,96.91675,120.00000,29.00000,195.00000,,,
2019,5th Quintile,West,3648,129.82807,127.98651,131.66962,90.00000,120.00000,154.59003,14.00000,251.47508,,,
2019,5th Quintile,East,700,115.23735,111.62877,118.84593,85.00000,110.00000,140.00000,26.00000,222.50000,,,
2020,1st Quintile,West,4924,72.99567,72.07028,73.92107,50.00000,66.00000,89.00000,9.00000,147.50000,,,
2020,1st Quintile,East,1167,60.67111,59.21151,62.13072,45.00000,57.00000,70.00000,12.00000,107.50000,,,
2020,2nd Quintile,West,2616,89.27944,87.83323,90.72564,63.00000,80.00000,110.00000,10.00000,180.50000,,,
2020,2nd Quintile,East,887,78.28311,76.16425,80.40197,58.00000,70.00000,94.00000,18.00000,148.00000,,,
2020,3rd Quintile,West,2240,102.97150,101.21388,104.72912,73.00000,96.00000,125.00000,15.00000,203.00000,,,
2020,3rd Quintile,East,664,92.33999,89.66670,95.01328,65.00000,85.00000,120.00000,1.00000,202.50000,,,
2020,4th Quintile,West,2355,109.65730,107.82023,111.49438,77.12749,100.00000,134.00000,10.00000,219.30877,,,
2020,4th Quintile,East,521,101.84412,98.43884,105.24940,70.00000,100.00000,120.00000,25.00000,195.00000,,,
2020,5th Quintile,West,3176,129.07937,127.22952,130.92923,90.00000,120.00000,153.00000,12.00000,247.50000,,,
2020,5th Quintile,East,586,116.56046,112.13708,120.98384,80.00000,110.00000,140.00000,20.00000,230.00000,,,
2021,1st Quintile,West,2558,73.32395,72.04393,74.60397,52.00000,68.00000,86.00000,9.00000,137.00000,,,
2021,1st Quintile,East,686,64.97898,62.75935,67.19862,47.95768,58.00000,75.00000,8.00000,115.56349,,,
2021,2nd Quintile,West,1782,90.62626,88.79777,92.45474,64.00000,81.00000,110.00000,12.00000,179.00000,,,
2021,2nd Quintile,East,593,77.73720,75.41792,80.05648,60.00000,70.00000,90.00000,15.00000,135.00000,,,
2021,3rd Quintile,West,1591,101.51757,99.34933,103.68581,70.00000,94.00000,120.00000,10.00000,195.00000,,,
2021,3rd Quintile,East,484,90.33945,86.84386,93.83504,60.00000,85.00000,112.00000,25.00000,190.00000,,,
2021,4th Quintile,West,1705,109.26836,107.18055,111.35617,76.00000,100.00000,132.00000,20.00000,216.00000,,,
2021,4th Quintile,East,395,103.16106,99.48287,106.83925,76.00000,100.00000,120.00000,11.00000,186.00000,,,
2021,5th Quintile,West,2305,127.39033,125.22503,129.55563,90.00000,120.00000,150.00000,20.00000,240.00000,,,
2021,5th Quintile,East,423,114.62745,109.27449,119.98041,72.00000,116.15002,140.00000,26.00000,242.00000,,,
2022,1st Quintile,West,4031,83.67455,82.38913,84.95997,55.00000,75.00000,104.00000,8.00000,177.50000,,,
2022,1st Quintile,East,1253,71.07734,69.24217,72.91251,48.00000,63.00000,84.00000,8.00000,138.00000,,,
2022,2nd Quintile,West,3150,91.04340,89.63842,92.44838,64.00000,80.00000,110.00000,10.00000,179.00000,,,
2022,2nd Quintile,East,1029,79.38458,77.27917,81.48998,58.00000,70.00000,95.00000,15.00000,150.50000,,,
2022,3rd Quintile,West,2655,99.32442,97.76473,100.88411,70.00000,90.00000,125.00000,12.00000,207.50000,,,
2022,3rd Quintile,East,828,85.69172,83.33591,88.04754,60.00000,80.00000,106.00000,1.00000,175.00000,,,
2022,4th Quintile,West,2805,106.55724,104.92674,108.18773,74.00000,100.00000,130.00000,12.00000,214.00000,,,
2022,4th Quintile,East,648,98.91518,95.94429,101.88606,69.00000,90.00000,120.00000,22.00000,196.50000,,,
2022,5th Quintile,West,3259,125.14875,123.25296,127.04454,86.00000,120.00000,150.00000,15.00000,246.00000,,,
2022,5th Quintile,East,583,108.86651,105.07647,112.65655,76.00000,102.00000,130.00000,20.00000,211.00000,,,
