year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2017,West,14376,99.46945,98.71714,100.22176,67.00000,90.00000,124.00000,9.00000,209.50000,,,
2017,East,3787,81.17215,79.99022,82.35409,56.00000,70.00000,100.00000,10.00000,166.00000,,,
2018,West,14039,99.93920,99.17625,100.70215,68.00000,90.00000,125.00000,11.00000,210.50000,,,
2018,East,3771,81.71676,80.52295,82.91057,56.00000,71.00000,100.00000,14.00000,166.00000,,,
2019,West,14438,100.85835,100.08440,101.63230,68.00000,90.00000,125.00000,10.00000,210.50000,,,
2019,East,3904,83.17041,81.97567,84.36516,57.00000,73.00000,103.00000,15.00000,172.00000,,,
2020,West,15487,101.91720,101.17138,102.66303,68.00000,92.00000,126.00000,8.00000,213.00000,,,
2020,East,3842,84.44297,83.18128,85.70465,58.00000,73.00000,105.00000,1.00000,175.50000,,,
2021,West,9979,101.30560,100.38050,102.23070,68.00000,90.00000,125.00000,9.00000,210.50000,,,
2021,East,2589,85.75588,84.19729,87.31447,58.00000,75.00000,110.00000,8.00000,188.00000,,,
2022,West,16065,101.70056,100.96792,102.43320,68.00000,91.00000,126.00000,8.00000,213.00000,,,
2022,East,4393,85.16081,84.02164,86.29998,58.00000,75.00000,109.00000,1.00000,185.50000,,,
